"ple0055","year","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"24","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","2015","kein Migrationshintergrund","1","","",""
"25","2015","direkter Migrationshintergrund","","","",""
"25","2015","indirekter Migrationshintergrund","","","",""
"25","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","2015","kein Migrationshintergrund","","","",""
"26","2015","direkter Migrationshintergrund","","","",""
"26","2015","indirekter Migrationshintergrund","","","",""
"26","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2015","kein Migrationshintergrund","","","",""
"27","2015","direkter Migrationshintergrund","","","",""
"27","2015","indirekter Migrationshintergrund","","","",""
"27","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2015","kein Migrationshintergrund","","","",""
"28","2015","direkter Migrationshintergrund","","","",""
"28","2015","indirekter Migrationshintergrund","","","",""
"28","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2015","kein Migrationshintergrund","1","","",""
"30","2015","direkter Migrationshintergrund","","","",""
"30","2015","indirekter Migrationshintergrund","","","",""
"30","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2015","kein Migrationshintergrund","","","",""
"31","2015","direkter Migrationshintergrund","","","",""
"31","2015","indirekter Migrationshintergrund","","","",""
"31","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2015","kein Migrationshintergrund","1","","",""
"32","2015","direkter Migrationshintergrund","","","",""
"32","2015","indirekter Migrationshintergrund","","","",""
"32","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","2015","kein Migrationshintergrund","","","",""
"35","2015","direkter Migrationshintergrund","","","",""
"35","2015","indirekter Migrationshintergrund","","","",""
"35","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","2015","kein Migrationshintergrund","","","",""
"36","2015","direkter Migrationshintergrund","","","",""
"36","2015","indirekter Migrationshintergrund","","","",""
"36","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","2015","kein Migrationshintergrund","","","",""
"40","2015","direkter Migrationshintergrund","","","",""
"40","2015","indirekter Migrationshintergrund","","","",""
"40","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","2015","kein Migrationshintergrund","","","",""
"42","2015","direkter Migrationshintergrund","","","",""
"42","2015","indirekter Migrationshintergrund","","","",""
"42","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2015","kein Migrationshintergrund","","","",""
"45","2015","direkter Migrationshintergrund","","","",""
"45","2015","indirekter Migrationshintergrund","","","",""
"45","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2015","kein Migrationshintergrund","","","",""
"48","2015","direkter Migrationshintergrund","","","",""
"48","2015","indirekter Migrationshintergrund","","","",""
"48","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2015","kein Migrationshintergrund","","","",""
"50","2015","direkter Migrationshintergrund","1","","",""
"50","2015","indirekter Migrationshintergrund","","","",""
"50","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2015","kein Migrationshintergrund","","","",""
"51","2015","direkter Migrationshintergrund","","","",""
"51","2015","indirekter Migrationshintergrund","","","",""
"51","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2015","kein Migrationshintergrund","","","",""
"64","2015","direkter Migrationshintergrund","","","",""
"64","2015","indirekter Migrationshintergrund","","","",""
"64","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2015","kein Migrationshintergrund","","","",""
"65","2015","direkter Migrationshintergrund","","","",""
"65","2015","indirekter Migrationshintergrund","","","",""
"65","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2015","kein Migrationshintergrund","","","",""
"90","2015","direkter Migrationshintergrund","","","",""
"90","2015","indirekter Migrationshintergrund","","","",""
"90","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2015","kein Migrationshintergrund","","","",""
"98","2015","direkter Migrationshintergrund","","","",""
"98","2015","indirekter Migrationshintergrund","","","",""
"98","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2015","kein Migrationshintergrund","","","",""
"100","2015","direkter Migrationshintergrund","","","",""
"100","2015","indirekter Migrationshintergrund","","","",""
"100","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2016","kein Migrationshintergrund","","","",""
"0","2016","direkter Migrationshintergrund","","","",""
"0","2016","indirekter Migrationshintergrund","","","",""
"0","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2016","kein Migrationshintergrund","1693","0.732164760745671","0.714078891295414","0.750250630195928"
"1","2016","direkter Migrationshintergrund","520","0.795344965773872","0.763865859358381","0.826824072189363"
"1","2016","indirekter Migrationshintergrund","158","0.832041696158685","0.778886640655401","0.885196751661968"
"1","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2016","kein Migrationshintergrund","420","0.17996720518012","0.164277549286635","0.195656861073605"
"2","2016","direkter Migrationshintergrund","80","0.163901747660937","0.135017978767785","0.192785516554089"
"2","2016","indirekter Migrationshintergrund","25","","",""
"2","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2016","kein Migrationshintergrund","120","0.0512807410045309","0.0422723521102552","0.0602891298988065"
"3","2016","direkter Migrationshintergrund","19","","",""
"3","2016","indirekter Migrationshintergrund","2","","",""
"3","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2016","kein Migrationshintergrund","33","0.0189484009599751","0.0133799637092222","0.024516838210728"
"4","2016","direkter Migrationshintergrund","8","","",""
"4","2016","indirekter Migrationshintergrund","3","","",""
"4","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2016","kein Migrationshintergrund","12","","",""
"5","2016","direkter Migrationshintergrund","","","",""
"5","2016","indirekter Migrationshintergrund","","","",""
"5","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2016","kein Migrationshintergrund","7","","",""
"6","2016","direkter Migrationshintergrund","","","",""
"6","2016","indirekter Migrationshintergrund","","","",""
"6","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2016","kein Migrationshintergrund","6","","",""
"7","2016","direkter Migrationshintergrund","","","",""
"7","2016","indirekter Migrationshintergrund","","","",""
"7","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2016","kein Migrationshintergrund","3","","",""
"8","2016","direkter Migrationshintergrund","1","","",""
"8","2016","indirekter Migrationshintergrund","","","",""
"8","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2016","kein Migrationshintergrund","1","","",""
"9","2016","direkter Migrationshintergrund","","","",""
"9","2016","indirekter Migrationshintergrund","","","",""
"9","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2016","kein Migrationshintergrund","3","","",""
"10","2016","direkter Migrationshintergrund","2","","",""
"10","2016","indirekter Migrationshintergrund","1","","",""
"10","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2016","kein Migrationshintergrund","1","","",""
"11","2016","direkter Migrationshintergrund","","","",""
"11","2016","indirekter Migrationshintergrund","","","",""
"11","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2016","kein Migrationshintergrund","2","","",""
"12","2016","direkter Migrationshintergrund","1","","",""
"12","2016","indirekter Migrationshintergrund","","","",""
"12","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2016","kein Migrationshintergrund","1","","",""
"13","2016","direkter Migrationshintergrund","","","",""
"13","2016","indirekter Migrationshintergrund","","","",""
"13","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2016","kein Migrationshintergrund","","","",""
"14","2016","direkter Migrationshintergrund","","","",""
"14","2016","indirekter Migrationshintergrund","","","",""
"14","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2016","kein Migrationshintergrund","","","",""
"15","2016","direkter Migrationshintergrund","","","",""
"15","2016","indirekter Migrationshintergrund","","","",""
"15","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2016","kein Migrationshintergrund","","","",""
"16","2016","direkter Migrationshintergrund","","","",""
"16","2016","indirekter Migrationshintergrund","","","",""
"16","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2016","kein Migrationshintergrund","","","",""
"17","2016","direkter Migrationshintergrund","","","",""
"17","2016","indirekter Migrationshintergrund","","","",""
"17","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2016","kein Migrationshintergrund","","","",""
"18","2016","direkter Migrationshintergrund","","","",""
"18","2016","indirekter Migrationshintergrund","","","",""
"18","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2016","kein Migrationshintergrund","","","",""
"19","2016","direkter Migrationshintergrund","","","",""
"19","2016","indirekter Migrationshintergrund","","","",""
"19","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2016","kein Migrationshintergrund","","","",""
"20","2016","direkter Migrationshintergrund","","","",""
"20","2016","indirekter Migrationshintergrund","","","",""
"20","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2016","kein Migrationshintergrund","","","",""
"21","2016","direkter Migrationshintergrund","","","",""
"21","2016","indirekter Migrationshintergrund","","","",""
"21","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2016","kein Migrationshintergrund","","","",""
"22","2016","direkter Migrationshintergrund","","","",""
"22","2016","indirekter Migrationshintergrund","","","",""
"22","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2016","kein Migrationshintergrund","","","",""
"23","2016","direkter Migrationshintergrund","","","",""
"23","2016","indirekter Migrationshintergrund","","","",""
"23","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","2016","kein Migrationshintergrund","","","",""
"24","2016","direkter Migrationshintergrund","","","",""
"24","2016","indirekter Migrationshintergrund","","","",""
"24","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","2016","kein Migrationshintergrund","","","",""
"25","2016","direkter Migrationshintergrund","","","",""
"25","2016","indirekter Migrationshintergrund","","","",""
"25","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","2016","kein Migrationshintergrund","","","",""
"26","2016","direkter Migrationshintergrund","","","",""
"26","2016","indirekter Migrationshintergrund","","","",""
"26","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2016","kein Migrationshintergrund","","","",""
"27","2016","direkter Migrationshintergrund","","","",""
"27","2016","indirekter Migrationshintergrund","","","",""
"27","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2016","kein Migrationshintergrund","","","",""
"28","2016","direkter Migrationshintergrund","","","",""
"28","2016","indirekter Migrationshintergrund","","","",""
"28","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2016","kein Migrationshintergrund","","","",""
"30","2016","direkter Migrationshintergrund","","","",""
"30","2016","indirekter Migrationshintergrund","1","","",""
"30","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2016","kein Migrationshintergrund","","","",""
"31","2016","direkter Migrationshintergrund","","","",""
"31","2016","indirekter Migrationshintergrund","","","",""
"31","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2016","kein Migrationshintergrund","","","",""
"32","2016","direkter Migrationshintergrund","","","",""
"32","2016","indirekter Migrationshintergrund","","","",""
"32","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","2016","kein Migrationshintergrund","","","",""
"35","2016","direkter Migrationshintergrund","","","",""
"35","2016","indirekter Migrationshintergrund","","","",""
"35","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","2016","kein Migrationshintergrund","","","",""
"36","2016","direkter Migrationshintergrund","","","",""
"36","2016","indirekter Migrationshintergrund","","","",""
"36","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","2016","kein Migrationshintergrund","","","",""
"40","2016","direkter Migrationshintergrund","","","",""
"40","2016","indirekter Migrationshintergrund","","","",""
"40","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","2016","kein Migrationshintergrund","","","",""
"42","2016","direkter Migrationshintergrund","","","",""
"42","2016","indirekter Migrationshintergrund","","","",""
"42","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2016","kein Migrationshintergrund","","","",""
"45","2016","direkter Migrationshintergrund","","","",""
"45","2016","indirekter Migrationshintergrund","","","",""
"45","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2016","kein Migrationshintergrund","1","","",""
"48","2016","direkter Migrationshintergrund","","","",""
"48","2016","indirekter Migrationshintergrund","","","",""
"48","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2016","kein Migrationshintergrund","","","",""
"50","2016","direkter Migrationshintergrund","","","",""
"50","2016","indirekter Migrationshintergrund","","","",""
"50","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2016","kein Migrationshintergrund","","","",""
"51","2016","direkter Migrationshintergrund","","","",""
"51","2016","indirekter Migrationshintergrund","","","",""
"51","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2016","kein Migrationshintergrund","","","",""
"64","2016","direkter Migrationshintergrund","","","",""
"64","2016","indirekter Migrationshintergrund","","","",""
"64","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2016","kein Migrationshintergrund","","","",""
"65","2016","direkter Migrationshintergrund","","","",""
"65","2016","indirekter Migrationshintergrund","","","",""
"65","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2016","kein Migrationshintergrund","","","",""
"90","2016","direkter Migrationshintergrund","","","",""
"90","2016","indirekter Migrationshintergrund","","","",""
"90","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2016","kein Migrationshintergrund","","","",""
"98","2016","direkter Migrationshintergrund","","","",""
"98","2016","indirekter Migrationshintergrund","","","",""
"98","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2016","kein Migrationshintergrund","","","",""
"100","2016","direkter Migrationshintergrund","","","",""
"100","2016","indirekter Migrationshintergrund","","","",""
"100","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2017","kein Migrationshintergrund","","","",""
"0","2017","direkter Migrationshintergrund","","","",""
"0","2017","indirekter Migrationshintergrund","","","",""
"0","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2017","kein Migrationshintergrund","2017","0.730550450054466","0.713746683392463","0.747354216716469"
"1","2017","direkter Migrationshintergrund","467","0.743246031848487","0.708407928473896","0.778084135223078"
"1","2017","indirekter Migrationshintergrund","165","0.836823218929441","0.785737900584592","0.887908537274289"
"1","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2017","kein Migrationshintergrund","432","0.17241036016397","0.158103906029193","0.186716814298747"
"2","2017","direkter Migrationshintergrund","109","0.184973244615677","0.154008321079351","0.215938168152003"
"2","2017","indirekter Migrationshintergrund","25","","",""
"2","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2017","kein Migrationshintergrund","138","0.0623976544930343","0.0532367937840471","0.0715585152020216"
"3","2017","direkter Migrationshintergrund","17","","",""
"3","2017","indirekter Migrationshintergrund","3","","",""
"3","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2017","kein Migrationshintergrund","38","0.0145154036606425","0.00998556969661028","0.0190452376246748"
"4","2017","direkter Migrationshintergrund","5","","",""
"4","2017","indirekter Migrationshintergrund","6","","",""
"4","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2017","kein Migrationshintergrund","25","","",""
"5","2017","direkter Migrationshintergrund","2","","",""
"5","2017","indirekter Migrationshintergrund","2","","",""
"5","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2017","kein Migrationshintergrund","10","","",""
"6","2017","direkter Migrationshintergrund","2","","",""
"6","2017","indirekter Migrationshintergrund","","","",""
"6","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2017","kein Migrationshintergrund","5","","",""
"7","2017","direkter Migrationshintergrund","1","","",""
"7","2017","indirekter Migrationshintergrund","","","",""
"7","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2017","kein Migrationshintergrund","4","","",""
"8","2017","direkter Migrationshintergrund","","","",""
"8","2017","indirekter Migrationshintergrund","","","",""
"8","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2017","kein Migrationshintergrund","4","","",""
"9","2017","direkter Migrationshintergrund","","","",""
"9","2017","indirekter Migrationshintergrund","","","",""
"9","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2017","kein Migrationshintergrund","3","","",""
"10","2017","direkter Migrationshintergrund","1","","",""
"10","2017","indirekter Migrationshintergrund","","","",""
"10","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2017","kein Migrationshintergrund","","","",""
"11","2017","direkter Migrationshintergrund","","","",""
"11","2017","indirekter Migrationshintergrund","","","",""
"11","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2017","kein Migrationshintergrund","","","",""
"12","2017","direkter Migrationshintergrund","","","",""
"12","2017","indirekter Migrationshintergrund","","","",""
"12","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2017","kein Migrationshintergrund","","","",""
"13","2017","direkter Migrationshintergrund","","","",""
"13","2017","indirekter Migrationshintergrund","","","",""
"13","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2017","kein Migrationshintergrund","","","",""
"14","2017","direkter Migrationshintergrund","","","",""
"14","2017","indirekter Migrationshintergrund","","","",""
"14","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2017","kein Migrationshintergrund","1","","",""
"15","2017","direkter Migrationshintergrund","","","",""
"15","2017","indirekter Migrationshintergrund","","","",""
"15","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2017","kein Migrationshintergrund","","","",""
"16","2017","direkter Migrationshintergrund","","","",""
"16","2017","indirekter Migrationshintergrund","","","",""
"16","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2017","kein Migrationshintergrund","","","",""
"17","2017","direkter Migrationshintergrund","","","",""
"17","2017","indirekter Migrationshintergrund","","","",""
"17","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2017","kein Migrationshintergrund","","","",""
"18","2017","direkter Migrationshintergrund","","","",""
"18","2017","indirekter Migrationshintergrund","","","",""
"18","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2017","kein Migrationshintergrund","","","",""
"19","2017","direkter Migrationshintergrund","","","",""
"19","2017","indirekter Migrationshintergrund","","","",""
"19","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2017","kein Migrationshintergrund","","","",""
"20","2017","direkter Migrationshintergrund","","","",""
"20","2017","indirekter Migrationshintergrund","","","",""
"20","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2017","kein Migrationshintergrund","","","",""
"21","2017","direkter Migrationshintergrund","","","",""
"21","2017","indirekter Migrationshintergrund","","","",""
"21","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2017","kein Migrationshintergrund","","","",""
"22","2017","direkter Migrationshintergrund","","","",""
"22","2017","indirekter Migrationshintergrund","","","",""
"22","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2017","kein Migrationshintergrund","","","",""
"23","2017","direkter Migrationshintergrund","","","",""
"23","2017","indirekter Migrationshintergrund","","","",""
"23","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","2017","kein Migrationshintergrund","","","",""
"24","2017","direkter Migrationshintergrund","","","",""
"24","2017","indirekter Migrationshintergrund","","","",""
"24","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","2017","kein Migrationshintergrund","","","",""
"25","2017","direkter Migrationshintergrund","","","",""
"25","2017","indirekter Migrationshintergrund","","","",""
"25","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","2017","kein Migrationshintergrund","","","",""
"26","2017","direkter Migrationshintergrund","","","",""
"26","2017","indirekter Migrationshintergrund","","","",""
"26","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2017","kein Migrationshintergrund","","","",""
"27","2017","direkter Migrationshintergrund","","","",""
"27","2017","indirekter Migrationshintergrund","","","",""
"27","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2017","kein Migrationshintergrund","","","",""
"28","2017","direkter Migrationshintergrund","","","",""
"28","2017","indirekter Migrationshintergrund","","","",""
"28","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2017","kein Migrationshintergrund","1","","",""
"30","2017","direkter Migrationshintergrund","","","",""
"30","2017","indirekter Migrationshintergrund","","","",""
"30","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2017","kein Migrationshintergrund","","","",""
"31","2017","direkter Migrationshintergrund","","","",""
"31","2017","indirekter Migrationshintergrund","","","",""
"31","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2017","kein Migrationshintergrund","","","",""
"32","2017","direkter Migrationshintergrund","","","",""
"32","2017","indirekter Migrationshintergrund","","","",""
"32","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","2017","kein Migrationshintergrund","","","",""
"35","2017","direkter Migrationshintergrund","","","",""
"35","2017","indirekter Migrationshintergrund","","","",""
"35","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","2017","kein Migrationshintergrund","","","",""
"36","2017","direkter Migrationshintergrund","","","",""
"36","2017","indirekter Migrationshintergrund","","","",""
"36","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","2017","kein Migrationshintergrund","","","",""
"40","2017","direkter Migrationshintergrund","","","",""
"40","2017","indirekter Migrationshintergrund","","","",""
"40","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","2017","kein Migrationshintergrund","","","",""
"42","2017","direkter Migrationshintergrund","","","",""
"42","2017","indirekter Migrationshintergrund","","","",""
"42","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2017","kein Migrationshintergrund","","","",""
"45","2017","direkter Migrationshintergrund","","","",""
"45","2017","indirekter Migrationshintergrund","","","",""
"45","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2017","kein Migrationshintergrund","","","",""
"48","2017","direkter Migrationshintergrund","","","",""
"48","2017","indirekter Migrationshintergrund","","","",""
"48","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2017","kein Migrationshintergrund","","","",""
"50","2017","direkter Migrationshintergrund","","","",""
"50","2017","indirekter Migrationshintergrund","","","",""
"50","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2017","kein Migrationshintergrund","","","",""
"51","2017","direkter Migrationshintergrund","","","",""
"51","2017","indirekter Migrationshintergrund","","","",""
"51","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2017","kein Migrationshintergrund","","","",""
"64","2017","direkter Migrationshintergrund","","","",""
"64","2017","indirekter Migrationshintergrund","","","",""
"64","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2017","kein Migrationshintergrund","","","",""
"65","2017","direkter Migrationshintergrund","","","",""
"65","2017","indirekter Migrationshintergrund","","","",""
"65","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2017","kein Migrationshintergrund","","","",""
"90","2017","direkter Migrationshintergrund","","","",""
"90","2017","indirekter Migrationshintergrund","","","",""
"90","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2017","kein Migrationshintergrund","","","",""
"98","2017","direkter Migrationshintergrund","","","",""
"98","2017","indirekter Migrationshintergrund","","","",""
"98","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2017","kein Migrationshintergrund","","","",""
"100","2017","direkter Migrationshintergrund","","","",""
"100","2017","indirekter Migrationshintergrund","","","",""
"100","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2018","kein Migrationshintergrund","","","",""
"0","2018","direkter Migrationshintergrund","","","",""
"0","2018","indirekter Migrationshintergrund","","","",""
"0","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2018","kein Migrationshintergrund","1942","0.736490476774446","0.719527732692206","0.753453220856686"
"1","2018","direkter Migrationshintergrund","458","0.855735974877638","0.826866367640504","0.884605582114773"
"1","2018","indirekter Migrationshintergrund","171","0.881573403011202","0.836793107245344","0.926353698777061"
"1","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2018","kein Migrationshintergrund","409","0.167025610046182","0.152663384508519","0.181387835583844"
"2","2018","direkter Migrationshintergrund","77","0.111758175043628","0.0858702514559621","0.137646098631295"
"2","2018","indirekter Migrationshintergrund","17","","",""
"2","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2018","kein Migrationshintergrund","142","0.0587157482714512","0.0496635912065407","0.0677679053363617"
"3","2018","direkter Migrationshintergrund","12","","",""
"3","2018","indirekter Migrationshintergrund","7","","",""
"3","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2018","kein Migrationshintergrund","53","0.0207943383133323","0.0152998924938369","0.0262887841328276"
"4","2018","direkter Migrationshintergrund","13","","",""
"4","2018","indirekter Migrationshintergrund","1","","",""
"4","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2018","kein Migrationshintergrund","20","","",""
"5","2018","direkter Migrationshintergrund","5","","",""
"5","2018","indirekter Migrationshintergrund","2","","",""
"5","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2018","kein Migrationshintergrund","5","","",""
"6","2018","direkter Migrationshintergrund","1","","",""
"6","2018","indirekter Migrationshintergrund","1","","",""
"6","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2018","kein Migrationshintergrund","6","","",""
"7","2018","direkter Migrationshintergrund","1","","",""
"7","2018","indirekter Migrationshintergrund","1","","",""
"7","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2018","kein Migrationshintergrund","4","","",""
"8","2018","direkter Migrationshintergrund","","","",""
"8","2018","indirekter Migrationshintergrund","","","",""
"8","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2018","kein Migrationshintergrund","2","","",""
"9","2018","direkter Migrationshintergrund","","","",""
"9","2018","indirekter Migrationshintergrund","","","",""
"9","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2018","kein Migrationshintergrund","2","","",""
"10","2018","direkter Migrationshintergrund","","","",""
"10","2018","indirekter Migrationshintergrund","","","",""
"10","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2018","kein Migrationshintergrund","","","",""
"11","2018","direkter Migrationshintergrund","","","",""
"11","2018","indirekter Migrationshintergrund","","","",""
"11","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2018","kein Migrationshintergrund","3","","",""
"12","2018","direkter Migrationshintergrund","","","",""
"12","2018","indirekter Migrationshintergrund","","","",""
"12","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2018","kein Migrationshintergrund","","","",""
"13","2018","direkter Migrationshintergrund","","","",""
"13","2018","indirekter Migrationshintergrund","","","",""
"13","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2018","kein Migrationshintergrund","","","",""
"14","2018","direkter Migrationshintergrund","","","",""
"14","2018","indirekter Migrationshintergrund","","","",""
"14","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2018","kein Migrationshintergrund","2","","",""
"15","2018","direkter Migrationshintergrund","","","",""
"15","2018","indirekter Migrationshintergrund","","","",""
"15","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2018","kein Migrationshintergrund","","","",""
"16","2018","direkter Migrationshintergrund","","","",""
"16","2018","indirekter Migrationshintergrund","","","",""
"16","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2018","kein Migrationshintergrund","","","",""
"17","2018","direkter Migrationshintergrund","","","",""
"17","2018","indirekter Migrationshintergrund","","","",""
"17","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2018","kein Migrationshintergrund","","","",""
"18","2018","direkter Migrationshintergrund","","","",""
"18","2018","indirekter Migrationshintergrund","","","",""
