"ple0055","year","age_gr","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"42","2009","46-65","indirekter Migrationshintergrund","","","",""
"42","2009","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","2009","66","kein Migrationshintergrund","","","",""
"42","2009","66","direkter Migrationshintergrund","","","",""
"42","2009","66","indirekter Migrationshintergrund","","","",""
"42","2009","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2009","17-29","kein Migrationshintergrund","","","",""
"45","2009","17-29","direkter Migrationshintergrund","","","",""
"45","2009","17-29","indirekter Migrationshintergrund","","","",""
"45","2009","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2009","30-45","kein Migrationshintergrund","","","",""
"45","2009","30-45","direkter Migrationshintergrund","","","",""
"45","2009","30-45","indirekter Migrationshintergrund","","","",""
"45","2009","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2009","46-65","kein Migrationshintergrund","","","",""
"45","2009","46-65","direkter Migrationshintergrund","","","",""
"45","2009","46-65","indirekter Migrationshintergrund","","","",""
"45","2009","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2009","66","kein Migrationshintergrund","","","",""
"45","2009","66","direkter Migrationshintergrund","","","",""
"45","2009","66","indirekter Migrationshintergrund","","","",""
"45","2009","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2009","17-29","kein Migrationshintergrund","","","",""
"48","2009","17-29","direkter Migrationshintergrund","","","",""
"48","2009","17-29","indirekter Migrationshintergrund","","","",""
"48","2009","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2009","30-45","kein Migrationshintergrund","","","",""
"48","2009","30-45","direkter Migrationshintergrund","","","",""
"48","2009","30-45","indirekter Migrationshintergrund","","","",""
"48","2009","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2009","46-65","kein Migrationshintergrund","","","",""
"48","2009","46-65","direkter Migrationshintergrund","","","",""
"48","2009","46-65","indirekter Migrationshintergrund","","","",""
"48","2009","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2009","66","kein Migrationshintergrund","","","",""
"48","2009","66","direkter Migrationshintergrund","","","",""
"48","2009","66","indirekter Migrationshintergrund","","","",""
"48","2009","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2009","17-29","kein Migrationshintergrund","","","",""
"50","2009","17-29","direkter Migrationshintergrund","","","",""
"50","2009","17-29","indirekter Migrationshintergrund","","","",""
"50","2009","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2009","30-45","kein Migrationshintergrund","","","",""
"50","2009","30-45","direkter Migrationshintergrund","","","",""
"50","2009","30-45","indirekter Migrationshintergrund","","","",""
"50","2009","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2009","46-65","kein Migrationshintergrund","","","",""
"50","2009","46-65","direkter Migrationshintergrund","","","",""
"50","2009","46-65","indirekter Migrationshintergrund","","","",""
"50","2009","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2009","66","kein Migrationshintergrund","","","",""
"50","2009","66","direkter Migrationshintergrund","","","",""
"50","2009","66","indirekter Migrationshintergrund","","","",""
"50","2009","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2009","17-29","kein Migrationshintergrund","","","",""
"51","2009","17-29","direkter Migrationshintergrund","","","",""
"51","2009","17-29","indirekter Migrationshintergrund","","","",""
"51","2009","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2009","30-45","kein Migrationshintergrund","","","",""
"51","2009","30-45","direkter Migrationshintergrund","","","",""
"51","2009","30-45","indirekter Migrationshintergrund","","","",""
"51","2009","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2009","46-65","kein Migrationshintergrund","","","",""
"51","2009","46-65","direkter Migrationshintergrund","","","",""
"51","2009","46-65","indirekter Migrationshintergrund","","","",""
"51","2009","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2009","66","kein Migrationshintergrund","","","",""
"51","2009","66","direkter Migrationshintergrund","","","",""
"51","2009","66","indirekter Migrationshintergrund","","","",""
"51","2009","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2009","17-29","kein Migrationshintergrund","","","",""
"64","2009","17-29","direkter Migrationshintergrund","","","",""
"64","2009","17-29","indirekter Migrationshintergrund","","","",""
"64","2009","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2009","30-45","kein Migrationshintergrund","","","",""
"64","2009","30-45","direkter Migrationshintergrund","","","",""
"64","2009","30-45","indirekter Migrationshintergrund","","","",""
"64","2009","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2009","46-65","kein Migrationshintergrund","","","",""
"64","2009","46-65","direkter Migrationshintergrund","","","",""
"64","2009","46-65","indirekter Migrationshintergrund","","","",""
"64","2009","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2009","66","kein Migrationshintergrund","","","",""
"64","2009","66","direkter Migrationshintergrund","","","",""
"64","2009","66","indirekter Migrationshintergrund","","","",""
"64","2009","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2009","17-29","kein Migrationshintergrund","","","",""
"65","2009","17-29","direkter Migrationshintergrund","","","",""
"65","2009","17-29","indirekter Migrationshintergrund","","","",""
"65","2009","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2009","30-45","kein Migrationshintergrund","","","",""
"65","2009","30-45","direkter Migrationshintergrund","","","",""
"65","2009","30-45","indirekter Migrationshintergrund","","","",""
"65","2009","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2009","46-65","kein Migrationshintergrund","","","",""
"65","2009","46-65","direkter Migrationshintergrund","","","",""
"65","2009","46-65","indirekter Migrationshintergrund","","","",""
"65","2009","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2009","66","kein Migrationshintergrund","","","",""
"65","2009","66","direkter Migrationshintergrund","","","",""
"65","2009","66","indirekter Migrationshintergrund","","","",""
"65","2009","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2009","17-29","kein Migrationshintergrund","","","",""
"90","2009","17-29","direkter Migrationshintergrund","","","",""
"90","2009","17-29","indirekter Migrationshintergrund","","","",""
"90","2009","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2009","30-45","kein Migrationshintergrund","","","",""
"90","2009","30-45","direkter Migrationshintergrund","","","",""
"90","2009","30-45","indirekter Migrationshintergrund","","","",""
"90","2009","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2009","46-65","kein Migrationshintergrund","","","",""
"90","2009","46-65","direkter Migrationshintergrund","","","",""
"90","2009","46-65","indirekter Migrationshintergrund","","","",""
"90","2009","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2009","66","kein Migrationshintergrund","","","",""
"90","2009","66","direkter Migrationshintergrund","","","",""
"90","2009","66","indirekter Migrationshintergrund","","","",""
"90","2009","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2009","17-29","kein Migrationshintergrund","","","",""
"98","2009","17-29","direkter Migrationshintergrund","","","",""
"98","2009","17-29","indirekter Migrationshintergrund","","","",""
"98","2009","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2009","30-45","kein Migrationshintergrund","","","",""
"98","2009","30-45","direkter Migrationshintergrund","","","",""
"98","2009","30-45","indirekter Migrationshintergrund","","","",""
"98","2009","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2009","46-65","kein Migrationshintergrund","","","",""
"98","2009","46-65","direkter Migrationshintergrund","","","",""
"98","2009","46-65","indirekter Migrationshintergrund","","","",""
"98","2009","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2009","66","kein Migrationshintergrund","","","",""
"98","2009","66","direkter Migrationshintergrund","","","",""
"98","2009","66","indirekter Migrationshintergrund","","","",""
"98","2009","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2009","17-29","kein Migrationshintergrund","","","",""
"100","2009","17-29","direkter Migrationshintergrund","","","",""
"100","2009","17-29","indirekter Migrationshintergrund","","","",""
"100","2009","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2009","30-45","kein Migrationshintergrund","","","",""
"100","2009","30-45","direkter Migrationshintergrund","","","",""
"100","2009","30-45","indirekter Migrationshintergrund","","","",""
"100","2009","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2009","46-65","kein Migrationshintergrund","","","",""
"100","2009","46-65","direkter Migrationshintergrund","","","",""
"100","2009","46-65","indirekter Migrationshintergrund","","","",""
"100","2009","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2009","66","kein Migrationshintergrund","","","",""
"100","2009","66","direkter Migrationshintergrund","","","",""
"100","2009","66","indirekter Migrationshintergrund","","","",""
"100","2009","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2010","17-29","kein Migrationshintergrund","","","",""
"0","2010","17-29","direkter Migrationshintergrund","","","",""
"0","2010","17-29","indirekter Migrationshintergrund","","","",""
"0","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2010","30-45","kein Migrationshintergrund","","","",""
"0","2010","30-45","direkter Migrationshintergrund","","","",""
"0","2010","30-45","indirekter Migrationshintergrund","","","",""
"0","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2010","46-65","kein Migrationshintergrund","","","",""
"0","2010","46-65","direkter Migrationshintergrund","","","",""
"0","2010","46-65","indirekter Migrationshintergrund","","","",""
"0","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2010","66","kein Migrationshintergrund","","","",""
"0","2010","66","direkter Migrationshintergrund","","","",""
"0","2010","66","indirekter Migrationshintergrund","","","",""
"0","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2010","17-29","kein Migrationshintergrund","280","0.774704246482772","0.73142785418755","0.817980638777995"
"1","2010","17-29","direkter Migrationshintergrund","70","0.890757173377198","0.823239527181391","0.958274819573004"
"1","2010","17-29","indirekter Migrationshintergrund","43","0.91308843749968","0.837952724560822","0.988224150438538"
"1","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2010","30-45","kein Migrationshintergrund","674","0.829402450845239","0.803765617084087","0.855039284606391"
"1","2010","30-45","direkter Migrationshintergrund","164","0.851450126671056","0.801660851320038","0.901239402022073"
"1","2010","30-45","indirekter Migrationshintergrund","70","0.593436526613153","0.489623899529843","0.697249153696464"
"1","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2010","46-65","kein Migrationshintergrund","532","0.733056152315607","0.700286061078717","0.765826243552497"
"1","2010","46-65","direkter Migrationshintergrund","59","0.642809553479381","0.540338895085233","0.745280211873529"
"1","2010","46-65","indirekter Migrationshintergrund","6","","",""
"1","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2010","66","kein Migrationshintergrund","","","",""
"1","2010","66","direkter Migrationshintergrund","","","",""
"1","2010","66","indirekter Migrationshintergrund","","","",""
"1","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2010","17-29","kein Migrationshintergrund","46","0.157509839810054","0.119774971279306","0.195244708340801"
"2","2010","17-29","direkter Migrationshintergrund","10","","",""
"2","2010","17-29","indirekter Migrationshintergrund","9","","",""
"2","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2010","30-45","kein Migrationshintergrund","104","0.109633844961416","0.0883401033158901","0.130927586606943"
"2","2010","30-45","direkter Migrationshintergrund","22","","",""
"2","2010","30-45","indirekter Migrationshintergrund","12","","",""
"2","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2010","46-65","kein Migrationshintergrund","105","0.168652537021794","0.140913792656045","0.196391281387542"
"2","2010","46-65","direkter Migrationshintergrund","17","","",""
"2","2010","46-65","indirekter Migrationshintergrund","1","","",""
"2","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2010","66","kein Migrationshintergrund","","","",""
"2","2010","66","direkter Migrationshintergrund","","","",""
"2","2010","66","indirekter Migrationshintergrund","","","",""
"2","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2010","17-29","kein Migrationshintergrund","17","","",""
"3","2010","17-29","direkter Migrationshintergrund","2","","",""
"3","2010","17-29","indirekter Migrationshintergrund","1","","",""
"3","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2010","30-45","kein Migrationshintergrund","27","","",""
"3","2010","30-45","direkter Migrationshintergrund","8","","",""
"3","2010","30-45","indirekter Migrationshintergrund","2","","",""
"3","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2010","46-65","kein Migrationshintergrund","44","0.0630685316880431","0.0450607862000867","0.0810762771759996"
"3","2010","46-65","direkter Migrationshintergrund","3","","",""
"3","2010","46-65","indirekter Migrationshintergrund","","","",""
"3","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2010","66","kein Migrationshintergrund","","","",""
"3","2010","66","direkter Migrationshintergrund","","","",""
"3","2010","66","indirekter Migrationshintergrund","","","",""
"3","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2010","17-29","kein Migrationshintergrund","9","","",""
"4","2010","17-29","direkter Migrationshintergrund","","","",""
"4","2010","17-29","indirekter Migrationshintergrund","","","",""
"4","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2010","30-45","kein Migrationshintergrund","11","","",""
"4","2010","30-45","direkter Migrationshintergrund","2","","",""
"4","2010","30-45","indirekter Migrationshintergrund","","","",""
"4","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2010","46-65","kein Migrationshintergrund","9","","",""
"4","2010","46-65","direkter Migrationshintergrund","2","","",""
"4","2010","46-65","indirekter Migrationshintergrund","1","","",""
"4","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2010","66","kein Migrationshintergrund","","","",""
"4","2010","66","direkter Migrationshintergrund","","","",""
"4","2010","66","indirekter Migrationshintergrund","","","",""
"4","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2010","17-29","kein Migrationshintergrund","2","","",""
"5","2010","17-29","direkter Migrationshintergrund","","","",""
"5","2010","17-29","indirekter Migrationshintergrund","1","","",""
"5","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2010","30-45","kein Migrationshintergrund","5","","",""
"5","2010","30-45","direkter Migrationshintergrund","","","",""
"5","2010","30-45","indirekter Migrationshintergrund","1","","",""
"5","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2010","46-65","kein Migrationshintergrund","6","","",""
"5","2010","46-65","direkter Migrationshintergrund","1","","",""
"5","2010","46-65","indirekter Migrationshintergrund","","","",""
"5","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2010","66","kein Migrationshintergrund","","","",""
"5","2010","66","direkter Migrationshintergrund","","","",""
"5","2010","66","indirekter Migrationshintergrund","","","",""
"5","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2010","17-29","kein Migrationshintergrund","","","",""
"6","2010","17-29","direkter Migrationshintergrund","","","",""
"6","2010","17-29","indirekter Migrationshintergrund","","","",""
"6","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2010","30-45","kein Migrationshintergrund","","","",""
"6","2010","30-45","direkter Migrationshintergrund","","","",""
"6","2010","30-45","indirekter Migrationshintergrund","","","",""
"6","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2010","46-65","kein Migrationshintergrund","","","",""
"6","2010","46-65","direkter Migrationshintergrund","","","",""
"6","2010","46-65","indirekter Migrationshintergrund","1","","",""
"6","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2010","66","kein Migrationshintergrund","","","",""
"6","2010","66","direkter Migrationshintergrund","","","",""
"6","2010","66","indirekter Migrationshintergrund","","","",""
"6","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2010","17-29","kein Migrationshintergrund","2","","",""
"7","2010","17-29","direkter Migrationshintergrund","","","",""
"7","2010","17-29","indirekter Migrationshintergrund","","","",""
"7","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2010","30-45","kein Migrationshintergrund","1","","",""
"7","2010","30-45","direkter Migrationshintergrund","","","",""
"7","2010","30-45","indirekter Migrationshintergrund","1","","",""
"7","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2010","46-65","kein Migrationshintergrund","1","","",""
"7","2010","46-65","direkter Migrationshintergrund","","","",""
"7","2010","46-65","indirekter Migrationshintergrund","","","",""
"7","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2010","66","kein Migrationshintergrund","","","",""
"7","2010","66","direkter Migrationshintergrund","","","",""
"7","2010","66","indirekter Migrationshintergrund","","","",""
"7","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2010","17-29","kein Migrationshintergrund","","","",""
"8","2010","17-29","direkter Migrationshintergrund","","","",""
"8","2010","17-29","indirekter Migrationshintergrund","","","",""
"8","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2010","30-45","kein Migrationshintergrund","2","","",""
"8","2010","30-45","direkter Migrationshintergrund","","","",""
"8","2010","30-45","indirekter Migrationshintergrund","","","",""
"8","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2010","46-65","kein Migrationshintergrund","1","","",""
"8","2010","46-65","direkter Migrationshintergrund","","","",""
"8","2010","46-65","indirekter Migrationshintergrund","","","",""
"8","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2010","66","kein Migrationshintergrund","","","",""
"8","2010","66","direkter Migrationshintergrund","","","",""
"8","2010","66","indirekter Migrationshintergrund","","","",""
"8","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2010","17-29","kein Migrationshintergrund","","","",""
"9","2010","17-29","direkter Migrationshintergrund","","","",""
"9","2010","17-29","indirekter Migrationshintergrund","","","",""
"9","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2010","30-45","kein Migrationshintergrund","","","",""
"9","2010","30-45","direkter Migrationshintergrund","","","",""
"9","2010","30-45","indirekter Migrationshintergrund","","","",""
"9","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2010","46-65","kein Migrationshintergrund","1","","",""
"9","2010","46-65","direkter Migrationshintergrund","","","",""
"9","2010","46-65","indirekter Migrationshintergrund","","","",""
"9","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2010","66","kein Migrationshintergrund","","","",""
"9","2010","66","direkter Migrationshintergrund","","","",""
"9","2010","66","indirekter Migrationshintergrund","","","",""
"9","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2010","17-29","kein Migrationshintergrund","","","",""
"10","2010","17-29","direkter Migrationshintergrund","","","",""
"10","2010","17-29","indirekter Migrationshintergrund","","","",""
"10","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2010","30-45","kein Migrationshintergrund","1","","",""
"10","2010","30-45","direkter Migrationshintergrund","","","",""
"10","2010","30-45","indirekter Migrationshintergrund","","","",""
"10","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2010","46-65","kein Migrationshintergrund","1","","",""
"10","2010","46-65","direkter Migrationshintergrund","","","",""
"10","2010","46-65","indirekter Migrationshintergrund","","","",""
"10","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2010","66","kein Migrationshintergrund","","","",""
"10","2010","66","direkter Migrationshintergrund","","","",""
"10","2010","66","indirekter Migrationshintergrund","","","",""
"10","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2010","17-29","kein Migrationshintergrund","","","",""
"11","2010","17-29","direkter Migrationshintergrund","","","",""
"11","2010","17-29","indirekter Migrationshintergrund","","","",""
"11","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2010","30-45","kein Migrationshintergrund","","","",""
"11","2010","30-45","direkter Migrationshintergrund","","","",""
"11","2010","30-45","indirekter Migrationshintergrund","","","",""
"11","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2010","46-65","kein Migrationshintergrund","","","",""
"11","2010","46-65","direkter Migrationshintergrund","","","",""
"11","2010","46-65","indirekter Migrationshintergrund","","","",""
"11","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2010","66","kein Migrationshintergrund","","","",""
"11","2010","66","direkter Migrationshintergrund","","","",""
"11","2010","66","indirekter Migrationshintergrund","","","",""
"11","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2010","17-29","kein Migrationshintergrund","","","",""
"12","2010","17-29","direkter Migrationshintergrund","","","",""
"12","2010","17-29","indirekter Migrationshintergrund","","","",""
"12","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2010","30-45","kein Migrationshintergrund","","","",""
"12","2010","30-45","direkter Migrationshintergrund","","","",""
"12","2010","30-45","indirekter Migrationshintergrund","","","",""
"12","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2010","46-65","kein Migrationshintergrund","","","",""
"12","2010","46-65","direkter Migrationshintergrund","","","",""
"12","2010","46-65","indirekter Migrationshintergrund","","","",""
"12","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2010","66","kein Migrationshintergrund","","","",""
"12","2010","66","direkter Migrationshintergrund","","","",""
"12","2010","66","indirekter Migrationshintergrund","","","",""
"12","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2010","17-29","kein Migrationshintergrund","1","","",""
"13","2010","17-29","direkter Migrationshintergrund","","","",""
"13","2010","17-29","indirekter Migrationshintergrund","","","",""
"13","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2010","30-45","kein Migrationshintergrund","","","",""
"13","2010","30-45","direkter Migrationshintergrund","","","",""
"13","2010","30-45","indirekter Migrationshintergrund","","","",""
"13","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2010","46-65","kein Migrationshintergrund","","","",""
"13","2010","46-65","direkter Migrationshintergrund","1","","",""
"13","2010","46-65","indirekter Migrationshintergrund","","","",""
"13","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2010","66","kein Migrationshintergrund","","","",""
"13","2010","66","direkter Migrationshintergrund","","","",""
"13","2010","66","indirekter Migrationshintergrund","","","",""
"13","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2010","17-29","kein Migrationshintergrund","","","",""
"14","2010","17-29","direkter Migrationshintergrund","","","",""
"14","2010","17-29","indirekter Migrationshintergrund","","","",""
"14","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2010","30-45","kein Migrationshintergrund","","","",""
"14","2010","30-45","direkter Migrationshintergrund","","","",""
"14","2010","30-45","indirekter Migrationshintergrund","","","",""
"14","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2010","46-65","kein Migrationshintergrund","","","",""
"14","2010","46-65","direkter Migrationshintergrund","1","","",""
"14","2010","46-65","indirekter Migrationshintergrund","","","",""
"14","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2010","66","kein Migrationshintergrund","","","",""
"14","2010","66","direkter Migrationshintergrund","","","",""
"14","2010","66","indirekter Migrationshintergrund","","","",""
"14","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2010","17-29","kein Migrationshintergrund","","","",""
"15","2010","17-29","direkter Migrationshintergrund","","","",""
"15","2010","17-29","indirekter Migrationshintergrund","","","",""
"15","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2010","30-45","kein Migrationshintergrund","","","",""
"15","2010","30-45","direkter Migrationshintergrund","","","",""
"15","2010","30-45","indirekter Migrationshintergrund","","","",""
"15","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2010","46-65","kein Migrationshintergrund","","","",""
"15","2010","46-65","direkter Migrationshintergrund","","","",""
"15","2010","46-65","indirekter Migrationshintergrund","","","",""
"15","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2010","66","kein Migrationshintergrund","","","",""
"15","2010","66","direkter Migrationshintergrund","","","",""
"15","2010","66","indirekter Migrationshintergrund","","","",""
"15","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2010","17-29","kein Migrationshintergrund","","","",""
"16","2010","17-29","direkter Migrationshintergrund","","","",""
"16","2010","17-29","indirekter Migrationshintergrund","","","",""
"16","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2010","30-45","kein Migrationshintergrund","1","","",""
"16","2010","30-45","direkter Migrationshintergrund","","","",""
"16","2010","30-45","indirekter Migrationshintergrund","","","",""
"16","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2010","46-65","kein Migrationshintergrund","","","",""
"16","2010","46-65","direkter Migrationshintergrund","","","",""
"16","2010","46-65","indirekter Migrationshintergrund","","","",""
"16","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2010","66","kein Migrationshintergrund","","","",""
"16","2010","66","direkter Migrationshintergrund","","","",""
"16","2010","66","indirekter Migrationshintergrund","","","",""
"16","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2010","17-29","kein Migrationshintergrund","","","",""
"17","2010","17-29","direkter Migrationshintergrund","","","",""
"17","2010","17-29","indirekter Migrationshintergrund","","","",""
"17","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2010","30-45","kein Migrationshintergrund","","","",""
"17","2010","30-45","direkter Migrationshintergrund","","","",""
"17","2010","30-45","indirekter Migrationshintergrund","","","",""
"17","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2010","46-65","kein Migrationshintergrund","","","",""
"17","2010","46-65","direkter Migrationshintergrund","","","",""
"17","2010","46-65","indirekter Migrationshintergrund","","","",""
"17","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2010","66","kein Migrationshintergrund","","","",""
"17","2010","66","direkter Migrationshintergrund","","","",""
"17","2010","66","indirekter Migrationshintergrund","","","",""
"17","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2010","17-29","kein Migrationshintergrund","","","",""
"18","2010","17-29","direkter Migrationshintergrund","","","",""
"18","2010","17-29","indirekter Migrationshintergrund","","","",""
"18","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2010","30-45","kein Migrationshintergrund","","","",""
"18","2010","30-45","direkter Migrationshintergrund","","","",""
"18","2010","30-45","indirekter Migrationshintergrund","","","",""
"18","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2010","46-65","kein Migrationshintergrund","","","",""
"18","2010","46-65","direkter Migrationshintergrund","","","",""
"18","2010","46-65","indirekter Migrationshintergrund","","","",""
"18","2010","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2010","66","kein Migrationshintergrund","","","",""
"18","2010","66","direkter Migrationshintergrund","","","",""
"18","2010","66","indirekter Migrationshintergrund","","","",""
"18","2010","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2010","17-29","kein Migrationshintergrund","","","",""
"19","2010","17-29","direkter Migrationshintergrund","","","",""
"19","2010","17-29","indirekter Migrationshintergrund","","","",""
"19","2010","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2010","30-45","kein Migrationshintergrund","","","",""
"19","2010","30-45","direkter Migrationshintergrund","","","",""
"19","2010","30-45","indirekter Migrationshintergrund","","","",""
"19","2010","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
