"ple0055","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"30","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"30","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"30","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"30","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"30","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"30","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"31","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"31","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"31","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"31","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"31","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"31","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"32","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"32","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"32","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"32","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"32","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"32","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"35","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"35","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"35","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"35","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"35","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"35","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"36","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"36","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"36","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"36","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"36","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"36","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"40","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"40","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"40","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"40","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"40","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"40","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"42","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"42","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"42","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"42","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"42","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"42","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"45","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"45","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"45","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"45","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"45","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"45","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"48","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"48","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"48","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"48","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"48","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"48","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"50","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"50","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"50","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"50","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"50","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"50","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"51","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"51","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"51","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"51","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"51","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"51","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"64","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"64","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"64","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"64","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"64","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"64","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"65","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"65","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"65","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"65","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"65","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"65","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"90","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"90","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"90","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"90","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"90","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"90","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"98","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"98","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"98","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"98","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"98","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"98","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"100","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"100","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"100","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"100","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"100","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"100","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"0","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"0","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"0","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"0","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"0","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"0","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"1","2016","kein Migrationshintergrund","Westdeutschland","1255","0.73186389172753","0.710781106805309","0.752946676649751"
"1","2016","kein Migrationshintergrund","Ostdeutschland","438","0.733318953549811","0.698138917852224","0.768498989247398"
"1","2016","direkter Migrationshintergrund","Westdeutschland","477","0.791564598800388","0.758592792758678","0.824536404842097"
"1","2016","direkter Migrationshintergrund","Ostdeutschland","43","0.912677731897495","0.832814164925965","0.992541298869025"
"1","2016","indirekter Migrationshintergrund","Westdeutschland","148","0.82684639328321","0.771569958048219","0.882122828518201"
"1","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"2","2016","kein Migrationshintergrund","Westdeutschland","306","0.184487931387929","0.166027818864919","0.202948043910939"
"2","2016","kein Migrationshintergrund","Ostdeutschland","114","0.162624809174092","0.133268112175288","0.191981506172896"
"2","2016","direkter Migrationshintergrund","Westdeutschland","77","0.167409621596442","0.137104242929847","0.197715000263038"
"2","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"2","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"2","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"3","2016","kein Migrationshintergrund","Westdeutschland","89","0.0485382470896001","0.0383106672435381","0.0587658269356622"
"3","2016","kein Migrationshintergrund","Ostdeutschland","31","0.06180148774533","0.0426456751137578","0.0809573003769022"
"3","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"3","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"3","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"3","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"4","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"4","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"4","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"4","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"4","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"4","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"5","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"5","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"5","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"5","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"5","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"5","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"6","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"6","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"6","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"6","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"6","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"6","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"7","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"7","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"7","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"7","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"7","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"7","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"8","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"8","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"8","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"8","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"8","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"8","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"9","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"9","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"9","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"9","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"9","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"9","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"10","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"10","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"10","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"10","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"10","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"10","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"11","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"11","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"11","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"11","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"11","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"11","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"12","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"12","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"12","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"12","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"12","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"12","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"13","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"13","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"13","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"13","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"13","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"13","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"14","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"14","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"14","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"14","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"14","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"14","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"15","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"15","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"15","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"15","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"15","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"15","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"16","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"16","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"16","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"16","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"16","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"16","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"17","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"17","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"17","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"17","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"17","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"17","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"18","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"18","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"18","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"18","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"18","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"18","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"19","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"19","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"19","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"19","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"19","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"19","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"20","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"20","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"20","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"20","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"20","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"20","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"21","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"21","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"21","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"21","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"21","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"21","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"22","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"22","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"22","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"22","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"22","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"22","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"23","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"23","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"23","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"23","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"23","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"23","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"24","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"24","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"24","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"24","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"24","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"24","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"25","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"25","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"25","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"25","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"25","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"25","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"26","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"26","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"26","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"26","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"26","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"26","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"27","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"27","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"27","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"27","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"27","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"27","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"28","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"28","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"28","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"28","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"28","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"28","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"30","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"30","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"30","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"30","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"30","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"30","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"31","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"31","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"31","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"31","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"31","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"31","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"32","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"32","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"32","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"32","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"32","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"32","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"35","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"35","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"35","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"35","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"35","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"35","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"36","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"36","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"36","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"36","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"36","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"36","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"40","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"40","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"40","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"40","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"40","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"40","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"42","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"42","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"42","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"42","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"42","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"42","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"45","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"45","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"45","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"45","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"45","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"45","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"48","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"48","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"48","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"48","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"48","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"48","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"50","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"50","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"50","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"50","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"50","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"50","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"51","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"51","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"51","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"51","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"51","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"51","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"64","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"64","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"64","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"64","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"64","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"64","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"65","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"65","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"65","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"65","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"65","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"65","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"90","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"90","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"90","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"90","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"90","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"90","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"98","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"98","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"98","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"98","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"98","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"98","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"100","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"100","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"100","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"100","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"100","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"100","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"0","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"0","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"0","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"0","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"0","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"0","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"1","2017","kein Migrationshintergrund","Westdeutschland","1506","0.735030100123375","0.715581614942676","0.754478585304073"
"1","2017","kein Migrationshintergrund","Ostdeutschland","511","0.713648301424671","0.680160157998374","0.747136444850967"
"1","2017","direkter Migrationshintergrund","Westdeutschland","419","0.746054484212553","0.709544863905315","0.78256410451979"
"1","2017","direkter Migrationshintergrund","Ostdeutschland","48","0.704382895370115","0.586946348015409","0.821819442724822"
"1","2017","indirekter Migrationshintergrund","Westdeutschland","154","0.854040367764127","0.803163799855584","0.904916935672669"
"1","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"2","2017","kein Migrationshintergrund","Westdeutschland","310","0.167717895214428","0.151252963739445","0.184182826689411"
"2","2017","kein Migrationshintergrund","Ostdeutschland","122","0.190115479715101","0.161047198036309","0.219183761393893"
"2","2017","direkter Migrationshintergrund","Westdeutschland","103","0.191157578602484","0.158175388516503","0.224139768688465"
"2","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"2","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"2","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"3","2017","kein Migrationshintergrund","Westdeutschland","99","0.0616505420603091","0.0510510342098644","0.0722500499107539"
"3","2017","kein Migrationshintergrund","Ostdeutschland","39","0.0652165812366057","0.0469257439867989","0.0835074184864126"
"3","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"3","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"3","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"3","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"4","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"4","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"4","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"4","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"4","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"4","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"5","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"5","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"5","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"5","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"5","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"5","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"6","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"6","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"6","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"6","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"6","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"6","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"7","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"7","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"7","2017","direkter Migrationshintergrund","Westdeutschland","","","",""
"7","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"7","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"7","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"8","2017","kein Migrationshintergrund","Westdeutschland","","","",""
