"ple0055","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"7","2017","kein Migrationshintergrund","maennlich","2","","",""
"7","2017","kein Migrationshintergrund","weiblich","3","","",""
"7","2017","direkter Migrationshintergrund","maennlich","1","","",""
"7","2017","direkter Migrationshintergrund","weiblich","","","",""
"7","2017","indirekter Migrationshintergrund","maennlich","","","",""
"7","2017","indirekter Migrationshintergrund","weiblich","","","",""
"7","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"7","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"8","2017","kein Migrationshintergrund","maennlich","2","","",""
"8","2017","kein Migrationshintergrund","weiblich","2","","",""
"8","2017","direkter Migrationshintergrund","maennlich","","","",""
"8","2017","direkter Migrationshintergrund","weiblich","","","",""
"8","2017","indirekter Migrationshintergrund","maennlich","","","",""
"8","2017","indirekter Migrationshintergrund","weiblich","","","",""
"8","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"8","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"9","2017","kein Migrationshintergrund","maennlich","4","","",""
"9","2017","kein Migrationshintergrund","weiblich","","","",""
"9","2017","direkter Migrationshintergrund","maennlich","","","",""
"9","2017","direkter Migrationshintergrund","weiblich","","","",""
"9","2017","indirekter Migrationshintergrund","maennlich","","","",""
"9","2017","indirekter Migrationshintergrund","weiblich","","","",""
"9","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"9","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"10","2017","kein Migrationshintergrund","maennlich","1","","",""
"10","2017","kein Migrationshintergrund","weiblich","2","","",""
"10","2017","direkter Migrationshintergrund","maennlich","","","",""
"10","2017","direkter Migrationshintergrund","weiblich","1","","",""
"10","2017","indirekter Migrationshintergrund","maennlich","","","",""
"10","2017","indirekter Migrationshintergrund","weiblich","","","",""
"10","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"10","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"11","2017","kein Migrationshintergrund","maennlich","","","",""
"11","2017","kein Migrationshintergrund","weiblich","","","",""
"11","2017","direkter Migrationshintergrund","maennlich","","","",""
"11","2017","direkter Migrationshintergrund","weiblich","","","",""
"11","2017","indirekter Migrationshintergrund","maennlich","","","",""
"11","2017","indirekter Migrationshintergrund","weiblich","","","",""
"11","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"11","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"12","2017","kein Migrationshintergrund","maennlich","","","",""
"12","2017","kein Migrationshintergrund","weiblich","","","",""
"12","2017","direkter Migrationshintergrund","maennlich","","","",""
"12","2017","direkter Migrationshintergrund","weiblich","","","",""
"12","2017","indirekter Migrationshintergrund","maennlich","","","",""
"12","2017","indirekter Migrationshintergrund","weiblich","","","",""
"12","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"12","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"13","2017","kein Migrationshintergrund","maennlich","","","",""
"13","2017","kein Migrationshintergrund","weiblich","","","",""
"13","2017","direkter Migrationshintergrund","maennlich","","","",""
"13","2017","direkter Migrationshintergrund","weiblich","","","",""
"13","2017","indirekter Migrationshintergrund","maennlich","","","",""
"13","2017","indirekter Migrationshintergrund","weiblich","","","",""
"13","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"13","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"14","2017","kein Migrationshintergrund","maennlich","","","",""
"14","2017","kein Migrationshintergrund","weiblich","","","",""
"14","2017","direkter Migrationshintergrund","maennlich","","","",""
"14","2017","direkter Migrationshintergrund","weiblich","","","",""
"14","2017","indirekter Migrationshintergrund","maennlich","","","",""
"14","2017","indirekter Migrationshintergrund","weiblich","","","",""
"14","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"14","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"15","2017","kein Migrationshintergrund","maennlich","","","",""
"15","2017","kein Migrationshintergrund","weiblich","1","","",""
"15","2017","direkter Migrationshintergrund","maennlich","","","",""
"15","2017","direkter Migrationshintergrund","weiblich","","","",""
"15","2017","indirekter Migrationshintergrund","maennlich","","","",""
"15","2017","indirekter Migrationshintergrund","weiblich","","","",""
"15","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"15","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"16","2017","kein Migrationshintergrund","maennlich","","","",""
"16","2017","kein Migrationshintergrund","weiblich","","","",""
"16","2017","direkter Migrationshintergrund","maennlich","","","",""
"16","2017","direkter Migrationshintergrund","weiblich","","","",""
"16","2017","indirekter Migrationshintergrund","maennlich","","","",""
"16","2017","indirekter Migrationshintergrund","weiblich","","","",""
"16","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"16","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"17","2017","kein Migrationshintergrund","maennlich","","","",""
"17","2017","kein Migrationshintergrund","weiblich","","","",""
"17","2017","direkter Migrationshintergrund","maennlich","","","",""
"17","2017","direkter Migrationshintergrund","weiblich","","","",""
"17","2017","indirekter Migrationshintergrund","maennlich","","","",""
"17","2017","indirekter Migrationshintergrund","weiblich","","","",""
"17","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"17","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"18","2017","kein Migrationshintergrund","maennlich","","","",""
"18","2017","kein Migrationshintergrund","weiblich","","","",""
"18","2017","direkter Migrationshintergrund","maennlich","","","",""
"18","2017","direkter Migrationshintergrund","weiblich","","","",""
"18","2017","indirekter Migrationshintergrund","maennlich","","","",""
"18","2017","indirekter Migrationshintergrund","weiblich","","","",""
"18","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"18","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"19","2017","kein Migrationshintergrund","maennlich","","","",""
"19","2017","kein Migrationshintergrund","weiblich","","","",""
"19","2017","direkter Migrationshintergrund","maennlich","","","",""
"19","2017","direkter Migrationshintergrund","weiblich","","","",""
"19","2017","indirekter Migrationshintergrund","maennlich","","","",""
"19","2017","indirekter Migrationshintergrund","weiblich","","","",""
"19","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"19","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"20","2017","kein Migrationshintergrund","maennlich","","","",""
"20","2017","kein Migrationshintergrund","weiblich","","","",""
"20","2017","direkter Migrationshintergrund","maennlich","","","",""
"20","2017","direkter Migrationshintergrund","weiblich","","","",""
"20","2017","indirekter Migrationshintergrund","maennlich","","","",""
"20","2017","indirekter Migrationshintergrund","weiblich","","","",""
"20","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"20","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"21","2017","kein Migrationshintergrund","maennlich","","","",""
"21","2017","kein Migrationshintergrund","weiblich","","","",""
"21","2017","direkter Migrationshintergrund","maennlich","","","",""
"21","2017","direkter Migrationshintergrund","weiblich","","","",""
"21","2017","indirekter Migrationshintergrund","maennlich","","","",""
"21","2017","indirekter Migrationshintergrund","weiblich","","","",""
"21","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"21","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"22","2017","kein Migrationshintergrund","maennlich","","","",""
"22","2017","kein Migrationshintergrund","weiblich","","","",""
"22","2017","direkter Migrationshintergrund","maennlich","","","",""
"22","2017","direkter Migrationshintergrund","weiblich","","","",""
"22","2017","indirekter Migrationshintergrund","maennlich","","","",""
"22","2017","indirekter Migrationshintergrund","weiblich","","","",""
"22","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"22","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"23","2017","kein Migrationshintergrund","maennlich","","","",""
"23","2017","kein Migrationshintergrund","weiblich","","","",""
"23","2017","direkter Migrationshintergrund","maennlich","","","",""
"23","2017","direkter Migrationshintergrund","weiblich","","","",""
"23","2017","indirekter Migrationshintergrund","maennlich","","","",""
"23","2017","indirekter Migrationshintergrund","weiblich","","","",""
"23","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"23","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"24","2017","kein Migrationshintergrund","maennlich","","","",""
"24","2017","kein Migrationshintergrund","weiblich","","","",""
"24","2017","direkter Migrationshintergrund","maennlich","","","",""
"24","2017","direkter Migrationshintergrund","weiblich","","","",""
"24","2017","indirekter Migrationshintergrund","maennlich","","","",""
"24","2017","indirekter Migrationshintergrund","weiblich","","","",""
"24","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"24","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"25","2017","kein Migrationshintergrund","maennlich","","","",""
"25","2017","kein Migrationshintergrund","weiblich","","","",""
"25","2017","direkter Migrationshintergrund","maennlich","","","",""
"25","2017","direkter Migrationshintergrund","weiblich","","","",""
"25","2017","indirekter Migrationshintergrund","maennlich","","","",""
"25","2017","indirekter Migrationshintergrund","weiblich","","","",""
"25","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"25","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"26","2017","kein Migrationshintergrund","maennlich","","","",""
"26","2017","kein Migrationshintergrund","weiblich","","","",""
"26","2017","direkter Migrationshintergrund","maennlich","","","",""
"26","2017","direkter Migrationshintergrund","weiblich","","","",""
"26","2017","indirekter Migrationshintergrund","maennlich","","","",""
"26","2017","indirekter Migrationshintergrund","weiblich","","","",""
"26","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"26","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"27","2017","kein Migrationshintergrund","maennlich","","","",""
"27","2017","kein Migrationshintergrund","weiblich","","","",""
"27","2017","direkter Migrationshintergrund","maennlich","","","",""
"27","2017","direkter Migrationshintergrund","weiblich","","","",""
"27","2017","indirekter Migrationshintergrund","maennlich","","","",""
"27","2017","indirekter Migrationshintergrund","weiblich","","","",""
"27","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"27","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"28","2017","kein Migrationshintergrund","maennlich","","","",""
"28","2017","kein Migrationshintergrund","weiblich","","","",""
"28","2017","direkter Migrationshintergrund","maennlich","","","",""
"28","2017","direkter Migrationshintergrund","weiblich","","","",""
"28","2017","indirekter Migrationshintergrund","maennlich","","","",""
"28","2017","indirekter Migrationshintergrund","weiblich","","","",""
"28","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"28","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"30","2017","kein Migrationshintergrund","maennlich","","","",""
"30","2017","kein Migrationshintergrund","weiblich","1","","",""
"30","2017","direkter Migrationshintergrund","maennlich","","","",""
"30","2017","direkter Migrationshintergrund","weiblich","","","",""
"30","2017","indirekter Migrationshintergrund","maennlich","","","",""
"30","2017","indirekter Migrationshintergrund","weiblich","","","",""
"30","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"30","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"31","2017","kein Migrationshintergrund","maennlich","","","",""
"31","2017","kein Migrationshintergrund","weiblich","","","",""
"31","2017","direkter Migrationshintergrund","maennlich","","","",""
"31","2017","direkter Migrationshintergrund","weiblich","","","",""
"31","2017","indirekter Migrationshintergrund","maennlich","","","",""
"31","2017","indirekter Migrationshintergrund","weiblich","","","",""
"31","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"31","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"32","2017","kein Migrationshintergrund","maennlich","","","",""
"32","2017","kein Migrationshintergrund","weiblich","","","",""
"32","2017","direkter Migrationshintergrund","maennlich","","","",""
"32","2017","direkter Migrationshintergrund","weiblich","","","",""
"32","2017","indirekter Migrationshintergrund","maennlich","","","",""
"32","2017","indirekter Migrationshintergrund","weiblich","","","",""
"32","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"32","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"35","2017","kein Migrationshintergrund","maennlich","","","",""
"35","2017","kein Migrationshintergrund","weiblich","","","",""
"35","2017","direkter Migrationshintergrund","maennlich","","","",""
"35","2017","direkter Migrationshintergrund","weiblich","","","",""
"35","2017","indirekter Migrationshintergrund","maennlich","","","",""
"35","2017","indirekter Migrationshintergrund","weiblich","","","",""
"35","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"35","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"36","2017","kein Migrationshintergrund","maennlich","","","",""
"36","2017","kein Migrationshintergrund","weiblich","","","",""
"36","2017","direkter Migrationshintergrund","maennlich","","","",""
"36","2017","direkter Migrationshintergrund","weiblich","","","",""
"36","2017","indirekter Migrationshintergrund","maennlich","","","",""
"36","2017","indirekter Migrationshintergrund","weiblich","","","",""
"36","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"36","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"40","2017","kein Migrationshintergrund","maennlich","","","",""
"40","2017","kein Migrationshintergrund","weiblich","","","",""
"40","2017","direkter Migrationshintergrund","maennlich","","","",""
"40","2017","direkter Migrationshintergrund","weiblich","","","",""
"40","2017","indirekter Migrationshintergrund","maennlich","","","",""
"40","2017","indirekter Migrationshintergrund","weiblich","","","",""
"40","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"40","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"42","2017","kein Migrationshintergrund","maennlich","","","",""
"42","2017","kein Migrationshintergrund","weiblich","","","",""
"42","2017","direkter Migrationshintergrund","maennlich","","","",""
"42","2017","direkter Migrationshintergrund","weiblich","","","",""
"42","2017","indirekter Migrationshintergrund","maennlich","","","",""
"42","2017","indirekter Migrationshintergrund","weiblich","","","",""
"42","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"42","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"45","2017","kein Migrationshintergrund","maennlich","","","",""
"45","2017","kein Migrationshintergrund","weiblich","","","",""
"45","2017","direkter Migrationshintergrund","maennlich","","","",""
"45","2017","direkter Migrationshintergrund","weiblich","","","",""
"45","2017","indirekter Migrationshintergrund","maennlich","","","",""
"45","2017","indirekter Migrationshintergrund","weiblich","","","",""
"45","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"45","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"48","2017","kein Migrationshintergrund","maennlich","","","",""
"48","2017","kein Migrationshintergrund","weiblich","","","",""
"48","2017","direkter Migrationshintergrund","maennlich","","","",""
"48","2017","direkter Migrationshintergrund","weiblich","","","",""
"48","2017","indirekter Migrationshintergrund","maennlich","","","",""
"48","2017","indirekter Migrationshintergrund","weiblich","","","",""
"48","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"48","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"50","2017","kein Migrationshintergrund","maennlich","","","",""
"50","2017","kein Migrationshintergrund","weiblich","","","",""
"50","2017","direkter Migrationshintergrund","maennlich","","","",""
"50","2017","direkter Migrationshintergrund","weiblich","","","",""
"50","2017","indirekter Migrationshintergrund","maennlich","","","",""
"50","2017","indirekter Migrationshintergrund","weiblich","","","",""
"50","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"50","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"51","2017","kein Migrationshintergrund","maennlich","","","",""
"51","2017","kein Migrationshintergrund","weiblich","","","",""
"51","2017","direkter Migrationshintergrund","maennlich","","","",""
"51","2017","direkter Migrationshintergrund","weiblich","","","",""
"51","2017","indirekter Migrationshintergrund","maennlich","","","",""
"51","2017","indirekter Migrationshintergrund","weiblich","","","",""
"51","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"51","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"64","2017","kein Migrationshintergrund","maennlich","","","",""
"64","2017","kein Migrationshintergrund","weiblich","","","",""
"64","2017","direkter Migrationshintergrund","maennlich","","","",""
"64","2017","direkter Migrationshintergrund","weiblich","","","",""
"64","2017","indirekter Migrationshintergrund","maennlich","","","",""
"64","2017","indirekter Migrationshintergrund","weiblich","","","",""
"64","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"64","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"65","2017","kein Migrationshintergrund","maennlich","","","",""
"65","2017","kein Migrationshintergrund","weiblich","","","",""
"65","2017","direkter Migrationshintergrund","maennlich","","","",""
"65","2017","direkter Migrationshintergrund","weiblich","","","",""
"65","2017","indirekter Migrationshintergrund","maennlich","","","",""
"65","2017","indirekter Migrationshintergrund","weiblich","","","",""
"65","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"65","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"90","2017","kein Migrationshintergrund","maennlich","","","",""
"90","2017","kein Migrationshintergrund","weiblich","","","",""
"90","2017","direkter Migrationshintergrund","maennlich","","","",""
"90","2017","direkter Migrationshintergrund","weiblich","","","",""
"90","2017","indirekter Migrationshintergrund","maennlich","","","",""
"90","2017","indirekter Migrationshintergrund","weiblich","","","",""
"90","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"90","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"98","2017","kein Migrationshintergrund","maennlich","","","",""
"98","2017","kein Migrationshintergrund","weiblich","","","",""
"98","2017","direkter Migrationshintergrund","maennlich","","","",""
"98","2017","direkter Migrationshintergrund","weiblich","","","",""
"98","2017","indirekter Migrationshintergrund","maennlich","","","",""
"98","2017","indirekter Migrationshintergrund","weiblich","","","",""
"98","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"98","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"100","2017","kein Migrationshintergrund","maennlich","","","",""
"100","2017","kein Migrationshintergrund","weiblich","","","",""
"100","2017","direkter Migrationshintergrund","maennlich","","","",""
"100","2017","direkter Migrationshintergrund","weiblich","","","",""
"100","2017","indirekter Migrationshintergrund","maennlich","","","",""
"100","2017","indirekter Migrationshintergrund","weiblich","","","",""
"100","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"100","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"0","2018","kein Migrationshintergrund","maennlich","","","",""
"0","2018","kein Migrationshintergrund","weiblich","","","",""
"0","2018","direkter Migrationshintergrund","maennlich","","","",""
"0","2018","direkter Migrationshintergrund","weiblich","","","",""
"0","2018","indirekter Migrationshintergrund","maennlich","","","",""
"0","2018","indirekter Migrationshintergrund","weiblich","","","",""
"0","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"0","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"1","2018","kein Migrationshintergrund","maennlich","843","0.73512803640396","0.709445314308549","0.760810758499371"
"1","2018","kein Migrationshintergrund","weiblich","1099","0.737595555102201","0.715005720337195","0.760185389867208"
"1","2018","direkter Migrationshintergrund","maennlich","190","0.823334818889753","0.775283630766903","0.871386007012603"
"1","2018","direkter Migrationshintergrund","weiblich","268","0.883147122031926","0.848328590548056","0.917965653515796"
"1","2018","indirekter Migrationshintergrund","maennlich","59","0.927401204396592","0.865270078249648","0.989532330543536"
"1","2018","indirekter Migrationshintergrund","weiblich","112","0.850723949948279","0.790160352009338","0.91128754788722"
"1","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"1","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"2","2018","kein Migrationshintergrund","maennlich","183","0.153474018009918","0.132495290524666","0.174452745495171"
"2","2018","kein Migrationshintergrund","weiblich","226","0.178017335622045","0.158375557870354","0.197659113373736"
"2","2018","direkter Migrationshintergrund","maennlich","34","0.134523759435108","0.0915337558976002","0.177513762972615"
"2","2018","direkter Migrationshintergrund","weiblich","43","0.0924986528203621","0.0610960564056903","0.123901249235034"
"2","2018","indirekter Migrationshintergrund","maennlich","5","","",""
"2","2018","indirekter Migrationshintergrund","weiblich","12","","",""
"2","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"2","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"3","2018","kein Migrationshintergrund","maennlich","55","0.0588994259367213","0.0451964430961345","0.072602408777308"
"3","2018","kein Migrationshintergrund","weiblich","87","0.0585667669203553","0.0465097824158196","0.0706237514248909"
"3","2018","direkter Migrationshintergrund","maennlich","6","","",""
"3","2018","direkter Migrationshintergrund","weiblich","6","","",""
"3","2018","indirekter Migrationshintergrund","maennlich","2","","",""
"3","2018","indirekter Migrationshintergrund","weiblich","5","","",""
"3","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"3","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"4","2018","kein Migrationshintergrund","maennlich","33","0.0308703601548963","0.0208032840915845","0.0409374362182081"
"4","2018","kein Migrationshintergrund","weiblich","20","","",""
"4","2018","direkter Migrationshintergrund","maennlich","7","","",""
"4","2018","direkter Migrationshintergrund","weiblich","6","","",""
"4","2018","indirekter Migrationshintergrund","maennlich","","","",""
"4","2018","indirekter Migrationshintergrund","weiblich","1","","",""
"4","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"4","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"5","2018","kein Migrationshintergrund","maennlich","5","","",""
"5","2018","kein Migrationshintergrund","weiblich","15","","",""
"5","2018","direkter Migrationshintergrund","maennlich","4","","",""
"5","2018","direkter Migrationshintergrund","weiblich","1","","",""
"5","2018","indirekter Migrationshintergrund","maennlich","","","",""
"5","2018","indirekter Migrationshintergrund","weiblich","2","","",""
"5","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"5","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"6","2018","kein Migrationshintergrund","maennlich","2","","",""
"6","2018","kein Migrationshintergrund","weiblich","3","","",""
"6","2018","direkter Migrationshintergrund","maennlich","","","",""
"6","2018","direkter Migrationshintergrund","weiblich","1","","",""
"6","2018","indirekter Migrationshintergrund","maennlich","1","","",""
"6","2018","indirekter Migrationshintergrund","weiblich","","","",""
"6","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"6","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"7","2018","kein Migrationshintergrund","maennlich","5","","",""
"7","2018","kein Migrationshintergrund","weiblich","1","","",""
"7","2018","direkter Migrationshintergrund","maennlich","","","",""
"7","2018","direkter Migrationshintergrund","weiblich","1","","",""
"7","2018","indirekter Migrationshintergrund","maennlich","","","",""
"7","2018","indirekter Migrationshintergrund","weiblich","1","","",""
"7","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"7","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"8","2018","kein Migrationshintergrund","maennlich","2","","",""
"8","2018","kein Migrationshintergrund","weiblich","2","","",""
"8","2018","direkter Migrationshintergrund","maennlich","","","",""
"8","2018","direkter Migrationshintergrund","weiblich","","","",""
"8","2018","indirekter Migrationshintergrund","maennlich","","","",""
"8","2018","indirekter Migrationshintergrund","weiblich","","","",""
"8","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"8","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"9","2018","kein Migrationshintergrund","maennlich","1","","",""
"9","2018","kein Migrationshintergrund","weiblich","1","","",""
"9","2018","direkter Migrationshintergrund","maennlich","","","",""
"9","2018","direkter Migrationshintergrund","weiblich","","","",""
"9","2018","indirekter Migrationshintergrund","maennlich","","","",""
"9","2018","indirekter Migrationshintergrund","weiblich","","","",""
"9","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"9","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"10","2018","kein Migrationshintergrund","maennlich","2","","",""
"10","2018","kein Migrationshintergrund","weiblich","","","",""
"10","2018","direkter Migrationshintergrund","maennlich","","","",""
"10","2018","direkter Migrationshintergrund","weiblich","","","",""
"10","2018","indirekter Migrationshintergrund","maennlich","","","",""
"10","2018","indirekter Migrationshintergrund","weiblich","","","",""
"10","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"10","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"11","2018","kein Migrationshintergrund","maennlich","","","",""
"11","2018","kein Migrationshintergrund","weiblich","","","",""
"11","2018","direkter Migrationshintergrund","maennlich","","","",""
"11","2018","direkter Migrationshintergrund","weiblich","","","",""
"11","2018","indirekter Migrationshintergrund","maennlich","","","",""
"11","2018","indirekter Migrationshintergrund","weiblich","","","",""
"11","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"11","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"12","2018","kein Migrationshintergrund","maennlich","2","","",""
"12","2018","kein Migrationshintergrund","weiblich","1","","",""
"12","2018","direkter Migrationshintergrund","maennlich","","","",""
"12","2018","direkter Migrationshintergrund","weiblich","","","",""
"12","2018","indirekter Migrationshintergrund","maennlich","","","",""
"12","2018","indirekter Migrationshintergrund","weiblich","","","",""
"12","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"12","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"13","2018","kein Migrationshintergrund","maennlich","","","",""
"13","2018","kein Migrationshintergrund","weiblich","","","",""
"13","2018","direkter Migrationshintergrund","maennlich","","","",""
"13","2018","direkter Migrationshintergrund","weiblich","","","",""
"13","2018","indirekter Migrationshintergrund","maennlich","","","",""
"13","2018","indirekter Migrationshintergrund","weiblich","","","",""
"13","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"13","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"14","2018","kein Migrationshintergrund","maennlich","","","",""
"14","2018","kein Migrationshintergrund","weiblich","","","",""
"14","2018","direkter Migrationshintergrund","maennlich","","","",""
"14","2018","direkter Migrationshintergrund","weiblich","","","",""
"14","2018","indirekter Migrationshintergrund","maennlich","","","",""
"14","2018","indirekter Migrationshintergrund","weiblich","","","",""
"14","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"14","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"15","2018","kein Migrationshintergrund","maennlich","1","","",""
"15","2018","kein Migrationshintergrund","weiblich","1","","",""
"15","2018","direkter Migrationshintergrund","maennlich","","","",""
"15","2018","direkter Migrationshintergrund","weiblich","","","",""
"15","2018","indirekter Migrationshintergrund","maennlich","","","",""
"15","2018","indirekter Migrationshintergrund","weiblich","","","",""
"15","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"15","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"16","2018","kein Migrationshintergrund","maennlich","","","",""
"16","2018","kein Migrationshintergrund","weiblich","","","",""
"16","2018","direkter Migrationshintergrund","maennlich","","","",""
"16","2018","direkter Migrationshintergrund","weiblich","","","",""
"16","2018","indirekter Migrationshintergrund","maennlich","","","",""
"16","2018","indirekter Migrationshintergrund","weiblich","","","",""
"16","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
