year,age_gr,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,66 and older,Direct migration background,(1a) Inadequately completed,0.11908,48,379,0.08643,0.15173
2013,66 and older,Direct migration background,(1b) General Elementary School,0.27273,100,379,0.22783,0.31763
2013,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.24284,114,379,0.19962,0.28607
2013,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.07374,41,379,0.04740,0.10009
2013,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.11689,76,379,0.08450,0.14928
2014,17-29 y.,No migration background,(0) No qualification (yet),0.12110,575,2680,0.10874,0.13345
2014,17-29 y.,No migration background,(1a) Inadequately completed,0.00828,32,2680,0.00485,0.01171
2014,17-29 y.,No migration background,(1b) General Elementary School,0.06986,250,2680,0.06020,0.07951
2014,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.06599,172,2680,0.05659,0.07539
2014,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.23724,685,2680,0.22113,0.25335
2014,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.17456,512,2680,0.16019,0.18893
2014,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08997,184,2680,0.07914,0.10081
2014,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.06251,146,2680,0.05334,0.07167
2014,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.05106,124,2680,0.04273,0.05940
2014,17-29 y.,Direct migration background,(0) No qualification (yet),0.07593,108,727,0.05666,0.09520
2014,17-29 y.,Direct migration background,(1b) General Elementary School,0.12685,146,727,0.10264,0.15106
2014,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.08489,69,727,0.06462,0.10517
2014,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.13962,156,727,0.11441,0.16484
2014,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.24685,149,727,0.21548,0.27821
2014,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.07116,50,727,0.05246,0.08986
2014,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.11128,49,727,0.08840,0.13416
2014,17-29 y.,Indirect migration background,(0) No qualification (yet),0.17113,209,808,0.14515,0.19712
2014,17-29 y.,Indirect migration background,(1b) General Elementary School,0.10971,135,808,0.08814,0.13127
2014,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.06666,54,808,0.04945,0.08388
2014,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.23771,222,808,0.20834,0.26708
2014,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.18762,154,808,0.16069,0.21456
2014,17-29 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.04272,34,808,0.02877,0.05667
2014,30-45 y.,No migration background,(1a) Inadequately completed,0.01298,69,5337,0.00994,0.01601
2014,30-45 y.,No migration background,(1b) General Elementary School,0.03509,187,5337,0.03015,0.04002
2014,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.12857,767,5337,0.11959,0.13756
2014,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.33512,2015,5337,0.32245,0.34778
2014,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.02299,111,5337,0.01897,0.02701
2014,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.14384,717,5337,0.13443,0.15326
2014,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.11081,542,5337,0.10239,0.11924
2014,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.18968,929,5337,0.17916,0.20020
2014,30-45 y.,Direct migration background,(1a) Inadequately completed,0.06546,141,2339,0.05544,0.07549
2014,30-45 y.,Direct migration background,(1b) General Elementary School,0.15941,407,2339,0.14457,0.17425
2014,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.17747,420,2339,0.16199,0.19296
2014,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07214,195,2339,0.06166,0.08263
2014,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.10264,225,2339,0.09034,0.11495
2014,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13347,344,2339,0.11969,0.14726
2014,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.03226,61,2339,0.02510,0.03943
2014,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.21877,546,2339,0.20201,0.23553
2014,30-45 y.,Indirect migration background,(1b) General Elementary School,0.08833,69,674,0.06689,0.10977
2014,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.20880,131,674,0.17809,0.23951
2014,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.21066,178,674,0.17985,0.24147
2014,30-45 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.02966,31,674,0.01684,0.04247
2014,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.09778,83,674,0.07534,0.12022
2014,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.13049,62,674,0.10504,0.15594
2014,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.19555,120,674,0.16558,0.22552
2014,46-65 y.,No migration background,(1a) Inadequately completed,0.00716,60,7500,0.00525,0.00907
2014,46-65 y.,No migration background,(1b) General Elementary School,0.04874,287,7500,0.04387,0.05362
2014,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.28432,1812,7500,0.27411,0.29453
2014,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.35054,2602,7500,0.33974,0.36134
2014,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00695,74,7500,0.00507,0.00883
2014,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07876,643,7500,0.07266,0.08485
2014,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09399,807,7500,0.08738,0.10059
2014,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.12403,1215,7500,0.11657,0.13149
2014,46-65 y.,Direct migration background,(1a) Inadequately completed,0.07468,112,1525,0.06148,0.08788
2014,46-65 y.,Direct migration background,(1b) General Elementary School,0.20937,285,1525,0.18895,0.22980
2014,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.25033,379,1525,0.22858,0.27208
2014,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.03207,53,1525,0.02322,0.04091
2014,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.07122,127,1525,0.05831,0.08413
2014,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15964,237,1525,0.14125,0.17803
2014,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.16318,332,1525,0.14463,0.18173
2014,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.33910,42,84,0.23725,0.44094
2014,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.22125,42,84,0.13195,0.31055
2014,66 and older,No migration background,(1b) General Elementary School,0.13031,526,4418,0.12038,0.14024
2014,66 and older,No migration background,(1c) Basic Vocational Qualification,0.44084,1894,4418,0.42620,0.45548
2014,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.17243,771,4418,0.16129,0.18357
2014,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.04024,155,4418,0.03444,0.04603
2014,66 and older,No migration background,(3a) Lower Tertiary Education,0.08804,456,4418,0.07969,0.09640
2014,66 and older,No migration background,(3b) Higher Tertiary Education,0.10571,616,4418,0.09664,0.11477
2014,66 and older,Direct migration background,(1a) Inadequately completed,0.11101,42,368,0.07887,0.14315
2014,66 and older,Direct migration background,(1b) General Elementary School,0.26253,99,368,0.21751,0.30755
2014,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.23680,109,368,0.19330,0.28029
2014,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.08328,43,368,0.05501,0.11155
2014,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.12908,75,368,0.09477,0.16338
2015,17-29 y.,No migration background,(0) No qualification (yet),0.11368,507,2523,0.10129,0.12607
2015,17-29 y.,No migration background,(1b) General Elementary School,0.06163,235,2523,0.05224,0.07101
2015,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.06110,151,2523,0.05175,0.07045
2015,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.23516,648,2523,0.21861,0.25171
2015,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.17160,530,2523,0.15688,0.18631
2015,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08599,183,2523,0.07505,0.09693
2015,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.08268,161,2523,0.07194,0.09343
2015,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.04023,108,2523,0.03256,0.04790
2015,17-29 y.,Direct migration background,(0) No qualification (yet),0.04561,99,1037,0.03290,0.05831
2015,17-29 y.,Direct migration background,(1a) Inadequately completed,0.02834,52,1037,0.01824,0.03845
2015,17-29 y.,Direct migration background,(1b) General Elementary School,0.13902,174,1037,0.11795,0.16009
2015,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.08512,90,1037,0.06813,0.10212
2015,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.14668,145,1037,0.12514,0.16823
2015,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.24201,222,1037,0.21593,0.26809
2015,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.07160,89,1037,0.05590,0.08730
2015,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.12477,166,1037,0.10464,0.14489
2015,17-29 y.,Indirect migration background,(0) No qualification (yet),0.13079,172,729,0.10629,0.15528
2015,17-29 y.,Indirect migration background,(1b) General Elementary School,0.10826,123,729,0.08569,0.13083
2015,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.07045,58,729,0.05186,0.08904
2015,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24259,221,729,0.21145,0.27373
2015,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.18146,155,729,0.15347,0.20946
2015,30-45 y.,No migration background,(1a) Inadequately completed,0.01211,60,4753,0.00900,0.01521
2015,30-45 y.,No migration background,(1b) General Elementary School,0.03872,174,4753,0.03324,0.04421
2015,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.11821,648,4753,0.10903,0.12738
2015,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.32807,1774,4753,0.31472,0.34142
2015,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.02385,104,4753,0.01951,0.02819
2015,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.14717,651,4753,0.13709,0.15724
2015,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.10975,497,4753,0.10086,0.11864
2015,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.19436,845,4753,0.18311,0.20561
2015,30-45 y.,Direct migration background,(1a) Inadequately completed,0.07331,185,2772,0.06360,0.08301
2015,30-45 y.,Direct migration background,(1b) General Elementary School,0.15009,407,2772,0.13679,0.16339
2015,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.16344,447,2772,0.14967,0.17721
2015,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07582,190,2772,0.06596,0.08568
2015,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08242,264,2772,0.07218,0.09265
2015,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15333,433,2772,0.13992,0.16675
2015,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.03150,60,2772,0.02500,0.03801
2015,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.25243,786,2772,0.23625,0.26860
2015,30-45 y.,Indirect migration background,(1b) General Elementary School,0.07279,51,575,0.05154,0.09404
2015,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.23034,124,575,0.19590,0.26479
2015,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.20727,158,575,0.17411,0.24044
2015,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.09643,78,575,0.07228,0.12058
2015,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.11411,58,575,0.08810,0.14012
2015,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.19257,106,575,0.16031,0.22483
2015,46-65 y.,No migration background,(1a) Inadequately completed,0.00781,63,7257,0.00579,0.00984
2015,46-65 y.,No migration background,(1b) General Elementary School,0.04392,257,7257,0.03920,0.04863
2015,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.26829,1658,7257,0.25809,0.27848
2015,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.36162,2591,7257,0.35057,0.37268
2015,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00778,80,7257,0.00576,0.00981
2015,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08092,632,7257,0.07465,0.08720
2015,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09404,808,7257,0.08732,0.10076
2015,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.12866,1168,7257,0.12096,0.13637
2015,46-65 y.,Direct migration background,(1a) Inadequately completed,0.07149,113,1585,0.05880,0.08417
2015,46-65 y.,Direct migration background,(1b) General Elementary School,0.19448,292,1585,0.17499,0.21397
2015,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.25271,383,1585,0.23131,0.27411
2015,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.03751,54,1585,0.02815,0.04687
2015,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.07618,129,1585,0.06311,0.08924
2015,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15788,279,1585,0.13992,0.17583
2015,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.16429,335,1585,0.14604,0.18254
2015,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.30603,41,116,0.22181,0.39026
2015,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.21087,41,116,0.13632,0.28543
2015,46-65 y.,Indirect migration background,(3b) Higher Tertiary Education,0.15085,34,116,0.08544,0.21626
2015,66 and older,No migration background,(1b) General Elementary School,0.12683,499,4405,0.11700,0.13666
2015,66 and older,No migration background,(1c) Basic Vocational Qualification,0.43316,1843,4405,0.41852,0.44779
2015,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.17948,793,4405,0.16814,0.19081
2015,66 and older,No migration background,(2c_gen) General Maturity Certificate,0.00867,31,4405,0.00593,0.01141
2015,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03958,147,4405,0.03382,0.04534
2015,66 and older,No migration background,(3a) Lower Tertiary Education,0.08633,440,4405,0.07804,0.09463
2015,66 and older,No migration background,(3b) Higher Tertiary Education,0.11206,652,4405,0.10274,0.12137
2015,66 and older,Direct migration background,(1b) General Elementary School,0.24990,88,334,0.20340,0.29641
2015,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.26255,115,334,0.21529,0.30982
2015,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10784,55,334,0.07452,0.14115
2015,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.12456,76,334,0.08909,0.16003
2016,17-29 y.,No migration background,(0) No qualification (yet),0.11323,491,2335,0.10038,0.12609
2016,17-29 y.,No migration background,(1b) General Elementary School,0.06045,220,2335,0.05078,0.07012
2016,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.04938,121,2335,0.04059,0.05817
2016,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.23109,596,2335,0.21399,0.24819
2016,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.16895,475,2335,0.15375,0.18415
2016,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.09262,184,2335,0.08086,0.10438
2016,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.08023,147,2335,0.06921,0.09125
2016,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.04935,101,2335,0.04056,0.05813
2016,17-29 y.,Direct migration background,(0) No qualification (yet),0.05290,212,1767,0.04246,0.06334
2016,17-29 y.,Direct migration background,(1a) Inadequately completed,0.04989,381,1767,0.03973,0.06004
2016,17-29 y.,Direct migration background,(1b) General Elementary School,0.15218,343,1767,0.13543,0.16893
2016,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.08678,89,1767,0.07365,0.09991
2016,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10443,108,1767,0.09017,0.11870
2016,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.16767,269,1767,0.15024,0.18509
2016,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10984,94,1767,0.09526,0.12442
2016,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.12164,271,1767,0.10640,0.13689
2016,17-29 y.,Indirect migration background,(0) No qualification (yet),0.12269,162,671,0.09785,0.14753
2016,17-29 y.,Indirect migration background,(1b) General Elementary School,0.12296,116,671,0.09809,0.14783
2016,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.05326,38,671,0.03626,0.07026
2016,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24380,198,671,0.21129,0.27632
2016,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.20115,157,671,0.17080,0.23150
2016,30-45 y.,No migration background,(1a) Inadequately completed,0.01241,58,4184,0.00906,0.01577
2016,30-45 y.,No migration background,(1b) General Elementary School,0.03838,154,4184,0.03255,0.04420
2016,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.12417,587,4184,0.11418,0.13416
2016,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.30892,1491,4184,0.29492,0.32293
2016,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.02354,93,4184,0.01895,0.02814
2016,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.15551,596,4184,0.14453,0.16649
2016,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.11143,465,4184,0.10189,0.12096
2016,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.19094,740,4184,0.17903,0.20285
2016,30-45 y.,Direct migration background,(1a) Inadequately completed,0.07326,668,3641,0.06479,0.08172
2016,30-45 y.,Direct migration background,(1b) General Elementary School,0.14716,575,3641,0.13565,0.15867
2016,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.16953,429,3641,0.15734,0.18172
2016,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07005,175,3641,0.06176,0.07834
2016,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08225,386,3641,0.07333,0.09118
2016,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.16272,426,3641,0.15073,0.17471
2016,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.03274,64,3641,0.02696,0.03852
2016,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.24037,918,3641,0.22649,0.25425
2016,30-45 y.,Indirect migration background,(1b) General Elementary School,0.04473,40,522,0.02698,0.06248
2016,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.26062,116,522,0.22293,0.29832
2016,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.19817,149,522,0.16394,0.23240
2016,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.11676,78,522,0.08918,0.14433
2016,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.10196,45,522,0.07598,0.12795
2016,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.20055,94,522,0.16616,0.23493
2016,46-65 y.,No migration background,(1a) Inadequately completed,0.00762,51,6847,0.00556,0.00968
2016,46-65 y.,No migration background,(1b) General Elementary School,0.04082,228,6847,0.03613,0.04551
2016,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.26179,1510,6847,0.25138,0.27221
2016,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.36839,2496,6847,0.35696,0.37982
2016,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00786,75,6847,0.00577,0.00995
2016,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08412,609,6847,0.07754,0.09069
2016,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09273,749,6847,0.08586,0.09960
2016,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.13038,1129,6847,0.12240,0.13836
2016,46-65 y.,Direct migration background,(1a) Inadequately completed,0.06231,258,1898,0.05143,0.07319
2016,46-65 y.,Direct migration background,(1b) General Elementary School,0.17565,299,1898,0.15853,0.19278
2016,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.25449,364,1898,0.23489,0.27409
2016,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.03869,55,1898,0.03001,0.04736
2016,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.07656,174,1898,0.06459,0.08852
2016,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.16003,281,1898,0.14353,0.17653
2016,46-65 y.,Direct migration background,(3a) Lower Tertiary Education,0.02312,31,1898,0.01635,0.02988
2016,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.18894,436,1898,0.17132,0.20655
2016,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.27902,42,118,0.19775,0.36030
2016,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.21572,40,118,0.14119,0.29025
2016,46-65 y.,Indirect migration background,(3b) Higher Tertiary Education,0.17638,36,118,0.10731,0.24544
2016,66 and older,No migration background,(1b) General Elementary School,0.12382,465,4224,0.11388,0.13375
2016,66 and older,No migration background,(1c) Basic Vocational Qualification,0.42073,1725,4224,0.40584,0.43562
2016,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.18743,790,4224,0.17566,0.19920
2016,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03990,145,4224,0.03400,0.04581
2016,66 and older,No migration background,(3a) Lower Tertiary Education,0.08761,441,4224,0.07908,0.09614
2016,66 and older,No migration background,(3b) Higher Tertiary Education,0.11701,658,4224,0.10731,0.12670
2016,66 and older,Direct migration background,(1a) Inadequately completed,0.08316,42,360,0.05460,0.11172
2016,66 and older,Direct migration background,(1b) General Elementary School,0.28176,82,360,0.23523,0.32830
2016,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.25708,111,360,0.21187,0.30229
2016,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.09339,47,360,0.06329,0.12349
2016,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.11608,78,360,0.08295,0.14922
2017,17-29 y.,No migration background,(0) No qualification (yet),0.12208,543,2875,0.11011,0.13405
2017,17-29 y.,No migration background,(1b) General Elementary School,0.05386,232,2875,0.04561,0.06211
2017,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.04776,143,2875,0.03996,0.05555
2017,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.23454,730,2875,0.21905,0.25003
2017,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.16397,620,2875,0.15043,0.17751
2017,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.09113,244,2875,0.08061,0.10165
2017,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.08679,224,2875,0.07650,0.09709
2017,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.05291,139,2875,0.04473,0.06109
2017,17-29 y.,Direct migration background,(0) No qualification (yet),0.06074,183,2158,0.05066,0.07082
2017,17-29 y.,Direct migration background,(1a) Inadequately completed,0.08176,591,2158,0.07019,0.09332
2017,17-29 y.,Direct migration background,(1b) General Elementary School,0.16229,474,2158,0.14672,0.17785
2017,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.06620,66,2158,0.05570,0.07669
2017,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.14332,113,2158,0.12853,0.15811
2017,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.19804,366,2158,0.18122,0.21486
2017,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.07562,76,2158,0.06446,0.08677
2017,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.10143,289,2158,0.08869,0.11417
2017,17-29 y.,Indirect migration background,(0) No qualification (yet),0.13070,192,763,0.10677,0.15463
2017,17-29 y.,Indirect migration background,(1b) General Elementary School,0.10720,93,763,0.08524,0.12917
2017,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.05276,41,763,0.03689,0.06864
2017,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.23712,203,763,0.20692,0.26732
2017,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.19955,192,763,0.17118,0.22793
2017,17-29 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.07707,42,763,0.05814,0.09601
2017,30-45 y.,No migration background,(1a) Inadequately completed,0.01330,64,4484,0.00994,0.01665
2017,30-45 y.,No migration background,(1b) General Elementary School,0.04725,193,4484,0.04104,0.05347
2017,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.11358,566,4484,0.10429,0.12287
2017,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.31765,1566,4484,0.30402,0.33128
2017,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.02328,92,4484,0.01886,0.02769
2017,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.14078,648,4484,0.13060,0.15096
2017,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.11360,520,4484,0.10431,0.12289
2017,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.20184,835,4484,0.19009,0.21359
2017,30-45 y.,Direct migration background,(1a) Inadequately completed,0.09426,818,3817,0.08499,0.10354
2017,30-45 y.,Direct migration background,(1b) General Elementary School,0.14297,648,3817,0.13186,0.15407
2017,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.13772,383,3817,0.12678,0.14865
2017,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08307,186,3817,0.07431,0.09183
2017,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08719,402,3817,0.07824,0.09615
2017,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14619,376,3817,0.13498,0.15740
2017,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.03670,59,3817,0.03073,0.04266
2017,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.24817,945,3817,0.23446,0.26188
2017,30-45 y.,Indirect migration background,(1b) General Elementary School,0.06357,46,536,0.04290,0.08425
2017,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.22259,103,536,0.18734,0.25784
2017,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.19357,150,536,0.16009,0.22705
2017,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.09937,76,536,0.07402,0.12472
2017,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.10985,52,536,0.08335,0.13634
2017,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.23080,109,536,0.19510,0.26651
2017,46-65 y.,No migration background,(1a) Inadequately completed,0.00962,73,8099,0.00749,0.01174
2017,46-65 y.,No migration background,(1b) General Elementary School,0.04167,279,8099,0.03732,0.04602
2017,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.24969,1676,8099,0.24027,0.25912
2017,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.36952,3025,8099,0.35901,0.38003
