year,age_gr,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.14826,797,5553,0.13891,0.15761
2014,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.10384,466,5553,0.09581,0.11186
2014,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.23091,1266,5553,0.21982,0.24199
2014,30-45 y.,Rural regions,(1a) Inadequately completed,0.01978,59,2812,0.01463,0.02493
2014,30-45 y.,Rural regions,(1b) General Elementary School,0.06552,177,2812,0.05637,0.07467
2014,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.16533,525,2812,0.15160,0.17906
2014,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.40473,1108,2812,0.38659,0.42288
2014,30-45 y.,Rural regions,(2c_gen) General Maturity Certificate,0.01835,68,2812,0.01339,0.02331
2014,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11427,347,2812,0.10251,0.12603
2014,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.07377,199,2812,0.06411,0.08343
2014,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.11260,329,2812,0.10091,0.12428
2014,46-65 y.,Urban regions,(1a) Inadequately completed,0.02029,126,5833,0.01668,0.02391
2014,46-65 y.,Urban regions,(1b) General Elementary School,0.07500,400,5833,0.06824,0.08176
2014,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.27363,1355,5833,0.26219,0.28507
2014,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.26935,1469,5833,0.25797,0.28074
2014,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01867,148,5833,0.01520,0.02214
2014,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10324,668,5833,0.09543,0.11105
2014,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.08044,511,5833,0.07346,0.08742
2014,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.15075,1156,5833,0.14157,0.15993
2014,46-65 y.,Rural regions,(1a) Inadequately completed,0.00954,50,3392,0.00627,0.01281
2014,46-65 y.,Rural regions,(1b) General Elementary School,0.06494,193,3392,0.05665,0.07323
2014,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.29254,878,3392,0.27723,0.30786
2014,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.36838,1228,3392,0.35215,0.38462
2014,46-65 y.,Rural regions,(2c_gen) General Maturity Certificate,0.01063,56,3392,0.00718,0.01409
2014,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06717,233,3392,0.05875,0.07560
2014,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.09002,334,3392,0.08038,0.09965
2014,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.09130,420,3392,0.08160,0.10099
2014,66 and older,Urban regions,(1a) Inadequately completed,0.01877,44,3138,0.01402,0.02352
2014,66 and older,Urban regions,(1b) General Elementary School,0.13199,370,3138,0.12014,0.14383
2014,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.40864,1211,3138,0.39144,0.42584
2014,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.16693,526,3138,0.15388,0.17998
2014,66 and older,Urban regions,(2c_gen) General Maturity Certificate,0.01107,35,3138,0.00741,0.01473
2014,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05119,146,3138,0.04348,0.05890
2014,66 and older,Urban regions,(3a) Lower Tertiary Education,0.08699,298,3138,0.07713,0.09685
2014,66 and older,Urban regions,(3b) Higher Tertiary Education,0.11839,508,3138,0.10708,0.12969
2014,66 and older,Rural regions,(1b) General Elementary School,0.16182,255,1732,0.14447,0.17917
2014,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.45439,794,1732,0.43093,0.47784
2014,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.15468,272,1732,0.13765,0.17172
2014,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02881,52,1732,0.02093,0.03669
2014,66 and older,Rural regions,(3a) Lower Tertiary Education,0.07785,176,1732,0.06523,0.09048
2014,66 and older,Rural regions,(3b) Higher Tertiary Education,0.08524,183,1732,0.07208,0.09839
2015,17-29 y.,Urban regions,(0) No qualification (yet),0.10305,524,3029,0.09223,0.11388
2015,17-29 y.,Urban regions,(1a) Inadequately completed,0.00888,58,3029,0.00554,0.01222
2015,17-29 y.,Urban regions,(1b) General Elementary School,0.07111,341,3029,0.06196,0.08027
2015,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.05470,175,3029,0.04660,0.06279
2015,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.21216,651,3029,0.19760,0.22672
2015,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.20432,667,3029,0.18996,0.21868
2015,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08211,213,3029,0.07233,0.09188
2015,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.07578,162,3029,0.06635,0.08520
2015,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.06097,238,3029,0.05245,0.06950
2015,17-29 y.,Rural regions,(0) No qualification (yet),0.11733,254,1392,0.10042,0.13424
2015,17-29 y.,Rural regions,(1a) Inadequately completed,0.02164,31,1392,0.01399,0.02928
2015,17-29 y.,Rural regions,(1b) General Elementary School,0.10155,191,1392,0.08567,0.11742
2015,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.09302,124,1392,0.07776,0.10829
2015,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.25351,363,1392,0.23064,0.27637
2015,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.13139,240,1392,0.11364,0.14915
2015,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06140,88,1392,0.04879,0.07402
2015,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.07073,46,1392,0.05725,0.08420
2015,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.03190,55,1392,0.02266,0.04114
2015,30-45 y.,Urban regions,(1a) Inadequately completed,0.03077,198,5423,0.02618,0.03537
2015,30-45 y.,Urban regions,(1b) General Elementary School,0.06525,454,5423,0.05868,0.07183
2015,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.12430,720,5423,0.11551,0.13308
2015,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.20209,1110,5423,0.19140,0.21278
2015,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.04488,321,5423,0.03937,0.05039
2015,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.16074,816,5423,0.15096,0.17051
2015,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.10300,441,5423,0.09491,0.11109
2015,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.24573,1363,5423,0.23427,0.25719
2015,30-45 y.,Rural regions,(1a) Inadequately completed,0.01849,61,2719,0.01343,0.02356
2015,30-45 y.,Rural regions,(1b) General Elementary School,0.06869,178,2719,0.05918,0.07820
2015,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.16581,499,2719,0.15183,0.17979
2015,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.40725,1012,2719,0.38877,0.42572
2015,30-45 y.,Rural regions,(2c_gen) General Maturity Certificate,0.01991,75,2719,0.01466,0.02516
2015,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.10689,346,2719,0.09527,0.11851
2015,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.06721,174,2719,0.05780,0.07662
2015,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.11528,374,2719,0.10327,0.12729
2015,46-65 y.,Urban regions,(1a) Inadequately completed,0.02041,126,5751,0.01676,0.02407
2015,46-65 y.,Urban regions,(1b) General Elementary School,0.06676,377,5751,0.06031,0.07321
2015,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.26068,1272,5751,0.24933,0.27203
2015,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.27580,1468,5751,0.26425,0.28735
2015,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02075,161,5751,0.01706,0.02443
2015,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10692,699,5751,0.09893,0.11490
2015,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.08129,515,5751,0.07423,0.08836
2015,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.15680,1133,5751,0.14740,0.16620
2015,46-65 y.,Rural regions,(1a) Inadequately completed,0.01073,54,3295,0.00721,0.01425
2015,46-65 y.,Rural regions,(1b) General Elementary School,0.06409,189,3295,0.05573,0.07246
2015,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.27746,810,3295,0.26217,0.29275
2015,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.38168,1218,3295,0.36509,0.39827
2015,46-65 y.,Rural regions,(2c_gen) General Maturity Certificate,0.01195,52,3295,0.00824,0.01566
2015,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06608,235,3295,0.05759,0.07456
2015,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08814,333,3295,0.07846,0.09782
2015,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.09223,404,3295,0.08235,0.10211
2015,66 and older,Urban regions,(1a) Inadequately completed,0.01527,37,3075,0.01094,0.01961
2015,66 and older,Urban regions,(1b) General Elementary School,0.12972,346,3075,0.11784,0.14160
2015,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.40587,1180,3075,0.38851,0.42323
2015,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.16891,524,3075,0.15566,0.18215
2015,66 and older,Urban regions,(2c_gen) General Maturity Certificate,0.01387,36,3075,0.00973,0.01800
2015,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05198,146,3075,0.04413,0.05982
2015,66 and older,Urban regions,(3a) Lower Tertiary Education,0.08453,280,3075,0.07469,0.09436
2015,66 and older,Urban regions,(3b) Higher Tertiary Education,0.12387,526,3075,0.11222,0.13551
2015,66 and older,Rural regions,(1b) General Elementary School,0.15324,241,1751,0.13636,0.17012
2015,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.44509,780,1751,0.42181,0.46837
2015,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.17111,296,1751,0.15346,0.18875
2015,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03205,56,1751,0.02380,0.04031
2015,66 and older,Rural regions,(3a) Lower Tertiary Education,0.07708,176,1751,0.06458,0.08957
2015,66 and older,Rural regions,(3b) Higher Tertiary Education,0.09072,202,1751,0.07726,0.10418
2016,17-29 y.,Urban regions,(0) No qualification (yet),0.10635,603,3330,0.09588,0.11683
2016,17-29 y.,Urban regions,(1a) Inadequately completed,0.00922,264,3330,0.00598,0.01247
2016,17-29 y.,Urban regions,(1b) General Elementary School,0.07872,442,3330,0.06957,0.08787
2016,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.04621,145,3330,0.03908,0.05335
2016,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.19828,562,3330,0.18474,0.21183
2016,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.18762,672,3330,0.17436,0.20089
2016,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09542,214,3330,0.08544,0.10540
2016,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.08295,144,3330,0.07358,0.09231
2016,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.06013,284,3330,0.05205,0.06820
2016,17-29 y.,Rural regions,(0) No qualification (yet),0.10844,262,1553,0.09297,0.12391
2016,17-29 y.,Rural regions,(1a) Inadequately completed,0.01798,143,1553,0.01137,0.02459
2016,17-29 y.,Rural regions,(1b) General Elementary School,0.09576,237,1553,0.08112,0.11039
2016,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.07703,103,1553,0.06376,0.09029
2016,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.26265,340,1553,0.24075,0.28454
2016,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.14146,229,1553,0.12412,0.15880
2016,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06414,91,1553,0.05195,0.07633
2016,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.06324,45,1553,0.05113,0.07535
2016,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.04354,103,1553,0.03339,0.05369
2016,30-45 y.,Urban regions,(1a) Inadequately completed,0.02852,515,5622,0.02417,0.03287
2016,30-45 y.,Urban regions,(1b) General Elementary School,0.06153,544,5622,0.05525,0.06781
2016,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.12970,666,5622,0.12092,0.13848
2016,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.19427,960,5622,0.18393,0.20461
2016,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.04406,381,5622,0.03869,0.04943
2016,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.17285,783,5622,0.16296,0.18273
2016,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.10208,412,5622,0.09417,0.11000
2016,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.23814,1361,5622,0.22701,0.24928
2016,30-45 y.,Rural regions,(1a) Inadequately completed,0.02494,224,2761,0.01912,0.03076
2016,30-45 y.,Rural regions,(1b) General Elementary School,0.06753,225,2761,0.05817,0.07689
2016,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.18169,466,2761,0.16731,0.19608
2016,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.36997,855,2761,0.35196,0.38798
2016,30-45 y.,Rural regions,(2c_gen) General Maturity Certificate,0.02109,121,2761,0.01573,0.02645
2016,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.10967,317,2761,0.09801,0.12132
2016,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.07155,162,2761,0.06193,0.08116
2016,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.11926,391,2761,0.10717,0.13136
2016,46-65 y.,Urban regions,(1a) Inadequately completed,0.01980,224,5684,0.01618,0.02342
2016,46-65 y.,Urban regions,(1b) General Elementary School,0.06546,364,5684,0.05903,0.07189
2016,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.25885,1169,5684,0.24746,0.27024
2016,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.27601,1405,5684,0.26438,0.28763
2016,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02165,189,5684,0.01787,0.02544
2016,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10883,675,5684,0.10073,0.11693
2016,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.07958,481,5684,0.07254,0.08662
2016,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.16087,1177,5684,0.15132,0.17042
2016,46-65 y.,Rural regions,(1a) Inadequately completed,0.00919,89,3244,0.00591,0.01248
2016,46-65 y.,Rural regions,(1b) General Elementary School,0.05881,184,3244,0.05071,0.06691
2016,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.26488,747,3244,0.24969,0.28006
2016,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.38727,1186,3244,0.37051,0.40404
2016,46-65 y.,Rural regions,(2c_gen) General Maturity Certificate,0.01290,67,3244,0.00901,0.01678
2016,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07088,236,3244,0.06205,0.07971
2016,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08652,311,3244,0.07684,0.09619
2016,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.10200,424,3244,0.09158,0.11242
2016,66 and older,Urban regions,(1a) Inadequately completed,0.01903,48,2961,0.01411,0.02396
2016,66 and older,Urban regions,(1b) General Elementary School,0.13301,327,2961,0.12078,0.14524
2016,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.39248,1104,2961,0.37488,0.41007
2016,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.16938,506,2961,0.15587,0.18290
2016,66 and older,Urban regions,(2c_gen) General Maturity Certificate,0.01450,35,2961,0.01019,0.01881
2016,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05138,139,2961,0.04343,0.05934
2016,66 and older,Urban regions,(3a) Lower Tertiary Education,0.08420,275,2961,0.07419,0.09420
2016,66 and older,Urban regions,(3b) Higher Tertiary Education,0.12917,527,2961,0.11709,0.14126
2016,66 and older,Rural regions,(1b) General Elementary School,0.15068,220,1707,0.13370,0.16765
2016,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.43162,734,1707,0.40812,0.45512
2016,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.18775,308,1707,0.16922,0.20628
2016,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03303,54,1707,0.02455,0.04151
2016,66 and older,Rural regions,(3a) Lower Tertiary Education,0.07931,182,1707,0.06649,0.09214
2016,66 and older,Rural regions,(3b) Higher Tertiary Education,0.09114,209,1707,0.07748,0.10480
2017,17-29 y.,Urban regions,(0) No qualification (yet),0.12528,645,4001,0.11502,0.13554
2017,17-29 y.,Urban regions,(1a) Inadequately completed,0.01448,410,4001,0.01078,0.01818
2017,17-29 y.,Urban regions,(1b) General Elementary School,0.07340,527,4001,0.06532,0.08149
2017,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.04291,147,4001,0.03663,0.04919
2017,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.20031,640,4001,0.18791,0.21272
2017,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.18286,858,4001,0.17088,0.19484
2017,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09380,255,4001,0.08476,0.10283
2017,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.07893,193,4001,0.07058,0.08729
2017,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.05834,326,4001,0.05108,0.06560
2017,17-29 y.,Rural regions,(0) No qualification (yet),0.09272,273,1886,0.07962,0.10581
2017,17-29 y.,Rural regions,(1a) Inadequately completed,0.02396,218,1886,0.01705,0.03086
2017,17-29 y.,Rural regions,(1b) General Elementary School,0.08461,272,1886,0.07205,0.09718
2017,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.07125,103,1886,0.05964,0.08286
2017,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.28374,406,1886,0.26339,0.30409
2017,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.15298,320,1886,0.13673,0.16923
2017,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06878,107,1886,0.05736,0.08021
2017,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.07218,77,1886,0.06050,0.08387
2017,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.03070,110,1886,0.02291,0.03849
2017,30-45 y.,Urban regions,(1a) Inadequately completed,0.03455,621,5941,0.02991,0.03920
2017,30-45 y.,Urban regions,(1b) General Elementary School,0.06839,603,5941,0.06197,0.07481
2017,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.10958,600,5941,0.10164,0.11752
2017,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.20963,1045,5941,0.19928,0.21998
2017,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.04840,394,5941,0.04294,0.05386
2017,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.15107,771,5941,0.14196,0.16017
2017,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.10455,458,5941,0.09677,0.11233
2017,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.24736,1449,5941,0.23638,0.25833
2017,30-45 y.,Rural regions,(1a) Inadequately completed,0.02652,274,2935,0.02070,0.03233
2017,30-45 y.,Rural regions,(1b) General Elementary School,0.07600,284,2935,0.06641,0.08558
2017,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.17380,452,2935,0.16009,0.18751
2017,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.36279,857,2935,0.34539,0.38019
2017,30-45 y.,Rural regions,(2c_gen) General Maturity Certificate,0.01560,126,2935,0.01112,0.02009
2017,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.10780,329,2935,0.09658,0.11902
2017,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.07349,173,2935,0.06405,0.08293
2017,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.13420,440,2935,0.12187,0.14654
2017,46-65 y.,Urban regions,(1a) Inadequately completed,0.02401,296,6610,0.02032,0.02770
2017,46-65 y.,Urban regions,(1b) General Elementary School,0.06683,409,6610,0.06081,0.07285
2017,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.24916,1267,6610,0.23873,0.25959
2017,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.27003,1677,6610,0.25933,0.28074
2017,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01956,226,6610,0.01623,0.02290
2017,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11188,783,6610,0.10428,0.11948
2017,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.08018,577,6610,0.07363,0.08672
2017,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.16691,1375,6610,0.15792,0.17590
2017,46-65 y.,Rural regions,(1a) Inadequately completed,0.01023,115,3831,0.00704,0.01341
2017,46-65 y.,Rural regions,(1b) General Elementary School,0.06137,230,3831,0.05377,0.06897
2017,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.25274,828,3831,0.23898,0.26651
2017,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.39454,1453,3831,0.37906,0.41002
2017,46-65 y.,Rural regions,(2c_gen) General Maturity Certificate,0.01891,89,3831,0.01460,0.02322
2017,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07413,305,3831,0.06583,0.08243
2017,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.07677,328,3831,0.06834,0.08521
2017,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.10264,483,3831,0.09303,0.11225
2017,66 and older,Urban regions,(1a) Inadequately completed,0.01866,57,3104,0.01390,0.02342
2017,66 and older,Urban regions,(1b) General Elementary School,0.12823,320,3104,0.11646,0.13999
2017,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.38775,1125,3104,0.37061,0.40489
2017,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.17466,556,3104,0.16130,0.18802
2017,66 and older,Urban regions,(2c_gen) General Maturity Certificate,0.01726,46,3104,0.01268,0.02185
2017,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05101,149,3104,0.04327,0.05875
2017,66 and older,Urban regions,(3a) Lower Tertiary Education,0.08527,290,3104,0.07544,0.09510
2017,66 and older,Urban regions,(3b) Higher Tertiary Education,0.12815,561,3104,0.11639,0.13991
2017,66 and older,Rural regions,(1b) General Elementary School,0.13999,209,1803,0.12397,0.15601
2017,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.41872,738,1803,0.39594,0.44150
2017,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.20528,385,1803,0.18663,0.22393
2017,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03559,60,1803,0.02704,0.04414
2017,66 and older,Rural regions,(3a) Lower Tertiary Education,0.07807,182,1803,0.06568,0.09046
2017,66 and older,Rural regions,(3b) Higher Tertiary Education,0.09020,229,1803,0.07697,0.10343
2018,17-29 y.,Urban regions,(0) No qualification (yet),0.10721,542,3749,0.09731,0.11712
2018,17-29 y.,Urban regions,(1a) Inadequately completed,0.02059,403,3749,0.01604,0.02513
2018,17-29 y.,Urban regions,(1b) General Elementary School,0.08307,511,3749,0.07423,0.09191
2018,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.03985,128,3749,0.03359,0.04611
2018,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.18465,611,3749,0.17223,0.19707
2018,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.18521,808,3749,0.17277,0.19764
2018,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09519,245,3749,0.08580,0.10459
2018,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.08297,204,3749,0.07414,0.09180
2018,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.06288,297,3749,0.05511,0.07066
2018,17-29 y.,Rural regions,(0) No qualification (yet),0.09005,231,1714,0.07649,0.10360
2018,17-29 y.,Rural regions,(1a) Inadequately completed,0.01746,187,1714,0.01126,0.02366
2018,17-29 y.,Rural regions,(1b) General Elementary School,0.09425,262,1714,0.08041,0.10809
2018,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.05925,88,1714,0.04807,0.07043
2018,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.28476,401,1714,0.26339,0.30614
2018,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.15511,282,1714,0.13796,0.17225
2018,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07295,112,1714,0.06064,0.08527
2018,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.06707,64,1714,0.05522,0.07891
2018,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.02743,87,1714,0.01970,0.03517
2018,30-45 y.,Urban regions,(1a) Inadequately completed,0.03237,592,5540,0.02771,0.03703
2018,30-45 y.,Urban regions,(1b) General Elementary School,0.06668,551,5540,0.06011,0.07325
2018,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.11166,559,5540,0.10337,0.11995
2018,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.18944,936,5540,0.17912,0.19976
2018,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.04828,386,5540,0.04263,0.05392
2018,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.14850,694,5540,0.13914,0.15787
2018,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.12276,462,5540,0.11412,0.13140
2018,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.24641,1360,5540,0.23506,0.25776
2018,30-45 y.,Rural regions,(1a) Inadequately completed,0.03137,237,2632,0.02471,0.03804
2018,30-45 y.,Rural regions,(1b) General Elementary School,0.06530,248,2632,0.05586,0.07474
2018,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.15896,386,2632,0.14498,0.17293
2018,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.36493,771,2632,0.34654,0.38333
2018,30-45 y.,Rural regions,(2c_gen) General Maturity Certificate,0.01722,126,2632,0.01225,0.02219
2018,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11933,309,2632,0.10694,0.13172
2018,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.07892,170,2632,0.06862,0.08923
2018,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.13428,385,2632,0.12125,0.14731
2018,46-65 y.,Urban regions,(1a) Inadequately completed,0.02478,312,6420,0.02098,0.02859
2018,46-65 y.,Urban regions,(1b) General Elementary School,0.06105,419,6420,0.05519,0.06691
2018,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.23180,1162,6420,0.22148,0.24212
2018,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.28209,1650,6420,0.27108,0.29310
2018,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02327,230,6420,0.01958,0.02695
