"pli0083","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2012","Realschule","kein Migrationshintergrund","","","",""
"Nie","2012","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2013","(noch) kein Abschluss","kein Migrationshintergrund","387","0.776841015567176","0.741259169151279","0.812422861983072"
"Täglich","2013","(noch) kein Abschluss","direkter Migrationshintergrund","140","0.828726433197049","0.771756695889022","0.885696170505075"
"Täglich","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","77","0.693741560733686","0.608376143234558","0.779106978232815"
"Täglich","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2013","Hauptschule","kein Migrationshintergrund","5588","0.883831222698102","0.875956252622361","0.891706192773843"
"Täglich","2013","Hauptschule","direkter Migrationshintergrund","887","0.87012042937688","0.84994949640847","0.890291362345291"
"Täglich","2013","Hauptschule","indirekter Migrationshintergrund","238","0.779998799423216","0.733123186846715","0.826874411999718"
"Täglich","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2013","Realschule","kein Migrationshintergrund","5361","0.807987812934033","0.798517433038051","0.817458192830015"
"Täglich","2013","Realschule","direkter Migrationshintergrund","175","0.789443384434826","0.73818205151794","0.840704717351713"
"Täglich","2013","Realschule","indirekter Migrationshintergrund","223","0.761997820130581","0.713727538941357","0.810268101319805"
"Täglich","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2013","(Fach-)Abitur","kein Migrationshintergrund","1765","0.706197854181451","0.688420536702698","0.723975171660204"
"Täglich","2013","(Fach-)Abitur","direkter Migrationshintergrund","420","0.774634641734235","0.739779200128058","0.809490083340412"
"Täglich","2013","(Fach-)Abitur","indirekter Migrationshintergrund","121","0.653946774940522","0.585946320031347","0.721947229849698"
"Täglich","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2013","AkademikerIn","kein Migrationshintergrund","3493","0.702261189520867","0.689679472359986","0.714842906681748"
"Täglich","2013","AkademikerIn","direkter Migrationshintergrund","370","0.689740016171236","0.651494059610092","0.727985972732379"
"Täglich","2013","AkademikerIn","indirekter Migrationshintergrund","99","0.471942093751329","0.400005915893495","0.543878271609163"
"Täglich","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2013","(noch) kein Abschluss","kein Migrationshintergrund","105","0.158003442702311","0.126832951101711","0.189173934302912"
"Min 1x pro Woche","2013","(noch) kein Abschluss","direkter Migrationshintergrund","17","","",""
"Min 1x pro Woche","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","23","","",""
"Min 1x pro Woche","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2013","Hauptschule","kein Migrationshintergrund","459","0.0686429933441367","0.0624289291826229","0.0748570575056506"
"Min 1x pro Woche","2013","Hauptschule","direkter Migrationshintergrund","115","0.0774645460325842","0.0614243783471339","0.0935047137180345"
"Min 1x pro Woche","2013","Hauptschule","indirekter Migrationshintergrund","41","0.136313868038958","0.0974867230435855","0.175141013034331"
"Min 1x pro Woche","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2013","Realschule","kein Migrationshintergrund","919","0.130557566128306","0.122456875671005","0.138658256585608"
"Min 1x pro Woche","2013","Realschule","direkter Migrationshintergrund","51","0.174760027062237","0.127011922753388","0.222508131371086"
"Min 1x pro Woche","2013","Realschule","indirekter Migrationshintergrund","48","0.127931164267994","0.0900715611960959","0.165790767339893"
"Min 1x pro Woche","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2013","(Fach-)Abitur","kein Migrationshintergrund","572","0.236618939985396","0.220031819761849","0.253206060208944"
"Min 1x pro Woche","2013","(Fach-)Abitur","direkter Migrationshintergrund","99","0.163533120705138","0.132679524667451","0.194386716742825"
"Min 1x pro Woche","2013","(Fach-)Abitur","indirekter Migrationshintergrund","52","0.30684622773681","0.240922105463249","0.372770350010372"
"Min 1x pro Woche","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2013","AkademikerIn","kein Migrationshintergrund","1149","0.213822014965306","0.20254070563421","0.225103324296402"
"Min 1x pro Woche","2013","AkademikerIn","direkter Migrationshintergrund","125","0.214154687018067","0.180238090980269","0.248071283055865"
"Min 1x pro Woche","2013","AkademikerIn","indirekter Migrationshintergrund","67","0.459134155124056","0.387325497866394","0.530942812381718"
"Min 1x pro Woche","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2013","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Min 1x pro Monat","2013","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Min 1x pro Monat","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Min 1x pro Monat","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2013","Hauptschule","kein Migrationshintergrund","78","0.0127442285118461","0.00998751808527639","0.0155009389384158"
"Min 1x pro Monat","2013","Hauptschule","direkter Migrationshintergrund","8","","",""
"Min 1x pro Monat","2013","Hauptschule","indirekter Migrationshintergrund","5","","",""
"Min 1x pro Monat","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2013","Realschule","kein Migrationshintergrund","122","0.0208899465580647","0.0174513199628229","0.0243285731533065"
"Min 1x pro Monat","2013","Realschule","direkter Migrationshintergrund","4","","",""
"Min 1x pro Monat","2013","Realschule","indirekter Migrationshintergrund","12","","",""
"Min 1x pro Monat","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2013","(Fach-)Abitur","kein Migrationshintergrund","75","0.0223985848799997","0.0166233885723899","0.0281737811876095"
"Min 1x pro Monat","2013","(Fach-)Abitur","direkter Migrationshintergrund","8","","",""
"Min 1x pro Monat","2013","(Fach-)Abitur","indirekter Migrationshintergrund","4","","",""
"Min 1x pro Monat","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2013","AkademikerIn","kein Migrationshintergrund","177","0.0344182174764258","0.0294021706920135","0.039434264260838"
"Min 1x pro Monat","2013","AkademikerIn","direkter Migrationshintergrund","23","","",""
"Min 1x pro Monat","2013","AkademikerIn","indirekter Migrationshintergrund","9","","",""
"Min 1x pro Monat","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Seltener","2013","(noch) kein Abschluss","direkter Migrationshintergrund","4","","",""
"Seltener","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Seltener","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","Hauptschule","kein Migrationshintergrund","148","0.0201970729430466","0.016739804385656","0.0236543415004371"
"Seltener","2013","Hauptschule","direkter Migrationshintergrund","40","0.0319858877287756","0.0214277838661184","0.0425439915914327"
"Seltener","2013","Hauptschule","indirekter Migrationshintergrund","15","","",""
"Seltener","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","Realschule","kein Migrationshintergrund","198","0.0306253630500596","0.0264826290609777","0.0347680970391416"
"Seltener","2013","Realschule","direkter Migrationshintergrund","7","","",""
"Seltener","2013","Realschule","indirekter Migrationshintergrund","15","","",""
"Seltener","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","(Fach-)Abitur","kein Migrationshintergrund","86","0.0263391133574104","0.0200891137845692","0.0325891129302517"
"Seltener","2013","(Fach-)Abitur","direkter Migrationshintergrund","19","","",""
"Seltener","2013","(Fach-)Abitur","indirekter Migrationshintergrund","10","","",""
"Seltener","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","AkademikerIn","kein Migrationshintergrund","190","0.0334485862654552","0.0285012181810517","0.0383959543498588"
"Seltener","2013","AkademikerIn","direkter Migrationshintergrund","28","","",""
"Seltener","2013","AkademikerIn","indirekter Migrationshintergrund","4","","",""
"Seltener","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2013","(noch) kein Abschluss","kein Migrationshintergrund","5","","",""
"Nie","2013","(noch) kein Abschluss","direkter Migrationshintergrund","5","","",""
"Nie","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Nie","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2013","Hauptschule","kein Migrationshintergrund","87","0.0145844825028687","0.0116381975786537","0.0175307674270837"
"Nie","2013","Hauptschule","direkter Migrationshintergrund","17","","",""
"Nie","2013","Hauptschule","indirekter Migrationshintergrund","1","","",""
"Nie","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2013","Realschule","kein Migrationshintergrund","45","0.00993931132953596","0.00755419451615777","0.0123244281429142"
"Nie","2013","Realschule","direkter Migrationshintergrund","6","","",""
"Nie","2013","Realschule","indirekter Migrationshintergrund","1","","",""
"Nie","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2013","(Fach-)Abitur","kein Migrationshintergrund","24","","",""
"Nie","2013","(Fach-)Abitur","direkter Migrationshintergrund","6","","",""
"Nie","2013","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Nie","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2013","AkademikerIn","kein Migrationshintergrund","65","0.0160499917719457","0.0125922163461292","0.0195077671977622"
"Nie","2013","AkademikerIn","direkter Migrationshintergrund","16","","",""
"Nie","2013","AkademikerIn","indirekter Migrationshintergrund","6","","",""
"Nie","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Täglich","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Täglich","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2014","Realschule","kein Migrationshintergrund","","","",""
"Täglich","2014","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Täglich","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Täglich","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Täglich","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Täglich","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Täglich","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Täglich","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2014","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","Realschule","kein Migrationshintergrund","","","",""
"Nie","2014","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Täglich","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Täglich","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2015","Realschule","kein Migrationshintergrund","","","",""
"Täglich","2015","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Täglich","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Täglich","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Täglich","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Täglich","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Täglich","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Täglich","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2015","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","Realschule","kein Migrationshintergrund","","","",""
"Nie","2015","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Täglich","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Täglich","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2016","Realschule","kein Migrationshintergrund","","","",""
"Täglich","2016","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Täglich","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
