"pli0083","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Taeglich","2013","(noch) kein Abschluss","Ostdeutschland","84","0.817885468505367","0.744414848484641","0.891356088526094"
"Taeglich","2013","Hauptschule","Westdeutschland","5571","0.877646662834971","0.869661251757042","0.885632073912901"
"Taeglich","2013","Hauptschule","Ostdeutschland","1142","0.894417045225116","0.877435597603828","0.911398492846404"
"Taeglich","2013","Realschule","Westdeutschland","3892","0.805595314654195","0.794517010940603","0.816673618367788"
"Taeglich","2013","Realschule","Ostdeutschland","1867","0.808100838620255","0.791954490716022","0.824247186524488"
"Taeglich","2013","(Fach-)Abitur","Westdeutschland","1968","0.72027070087893","0.703561013255922","0.736980388501938"
"Taeglich","2013","(Fach-)Abitur","Ostdeutschland","338","0.676208107565004","0.634777316770333","0.717638898359675"
"Taeglich","2013","AkademikerIn","Westdeutschland","2927","0.681378786300466","0.667562582950693","0.695194989650238"
"Taeglich","2013","AkademikerIn","Ostdeutschland","1035","0.744433990630306","0.721998817466008","0.766869163794604"
"Min 1x pro Woche","2013","(noch) kein Abschluss","Westdeutschland","132","0.147167471043414","0.120923058075357","0.173411884011471"
"Min 1x pro Woche","2013","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Min 1x pro Woche","2013","Hauptschule","Westdeutschland","547","0.0720941968808794","0.0657914246201987","0.07839696914156"
"Min 1x pro Woche","2013","Hauptschule","Ostdeutschland","68","0.0653560391725686","0.051698459749924","0.0790136185952132"
"Min 1x pro Woche","2013","Realschule","Westdeutschland","735","0.136988664702726","0.127363415026952","0.1466139143785"
"Min 1x pro Woche","2013","Realschule","Ostdeutschland","283","0.118302301077195","0.105060061569543","0.131544540584848"
"Min 1x pro Woche","2013","(Fach-)Abitur","Westdeutschland","607","0.222913628449556","0.20741995370007","0.238407303199041"
"Min 1x pro Woche","2013","(Fach-)Abitur","Ostdeutschland","116","0.263907161768207","0.224882249520179","0.302932074016235"
"Min 1x pro Woche","2013","AkademikerIn","Westdeutschland","1056","0.23586476802273","0.22327627575328","0.24845326029218"
"Min 1x pro Woche","2013","AkademikerIn","Ostdeutschland","285","0.164153547989599","0.145100995294351","0.183206100684847"
"Min 1x pro Monat","2013","(noch) kein Abschluss","Westdeutschland","17","","",""
"Min 1x pro Monat","2013","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Min 1x pro Monat","2013","Hauptschule","Westdeutschland","82","0.0134131316555606","0.0106098787920272","0.0162163845190941"
"Min 1x pro Monat","2013","Hauptschule","Ostdeutschland","9","","",""
"Min 1x pro Monat","2013","Realschule","Westdeutschland","98","0.0194250407546895","0.0155615239448604","0.0232885575645186"
"Min 1x pro Monat","2013","Realschule","Ostdeutschland","40","0.0254452662824037","0.0189885514385821","0.0319019811262252"
"Min 1x pro Monat","2013","(Fach-)Abitur","Westdeutschland","74","0.0218986895291264","0.0164504968082711","0.0273468822499817"
"Min 1x pro Monat","2013","(Fach-)Abitur","Ostdeutschland","13","","",""
"Min 1x pro Monat","2013","AkademikerIn","Westdeutschland","159","0.0335734987466464","0.0282322871281576","0.0389147103651352"
"Min 1x pro Monat","2013","AkademikerIn","Ostdeutschland","50","0.0299736322109303","0.0212030941074847","0.0387441703143759"
"Seltener","2013","(noch) kein Abschluss","Westdeutschland","20","","",""
"Seltener","2013","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Seltener","2013","Hauptschule","Westdeutschland","180","0.0234649320847207","0.019776149251898","0.0271537149175434"
"Seltener","2013","Hauptschule","Ostdeutschland","23","","",""
"Seltener","2013","Realschule","Westdeutschland","143","0.029145682322765","0.0244367160029379","0.0338546486425921"
"Seltener","2013","Realschule","Ostdeutschland","77","0.0362331912250306","0.0285711538767166","0.0438952285733445"
"Seltener","2013","(Fach-)Abitur","Westdeutschland","96","0.0279605166837054","0.0218233767294544","0.0340976566379563"
"Seltener","2013","(Fach-)Abitur","Ostdeutschland","19","","",""
"Seltener","2013","AkademikerIn","Westdeutschland","160","0.0293139107385217","0.0243120297737164","0.034315791703327"
"Seltener","2013","AkademikerIn","Ostdeutschland","62","0.0513654521580447","0.0400114281280171","0.0627194761880722"
"Nie","2013","(noch) kein Abschluss","Westdeutschland","11","","",""
"Nie","2013","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Nie","2013","Hauptschule","Westdeutschland","89","0.0133810765438678","0.0105811298483491","0.0161810232393866"
"Nie","2013","Hauptschule","Ostdeutschland","16","","",""
"Nie","2013","Realschule","Westdeutschland","34","0.0088452975656245","0.00622416863318057","0.0114664264980684"
"Nie","2013","Realschule","Ostdeutschland","18","","",""
"Nie","2013","(Fach-)Abitur","Westdeutschland","27","","",""
"Nie","2013","(Fach-)Abitur","Ostdeutschland","4","","",""
"Nie","2013","AkademikerIn","Westdeutschland","67","0.019869036191636","0.0157310644188303","0.0240070079644417"
"Nie","2013","AkademikerIn","Ostdeutschland","20","","",""
"Taeglich","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2014","Hauptschule","Westdeutschland","","","",""
"Taeglich","2014","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2014","Realschule","Westdeutschland","","","",""
"Taeglich","2014","Realschule","Ostdeutschland","","","",""
"Taeglich","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2014","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2014","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2014","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2014","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2014","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2014","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2014","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2014","Hauptschule","Westdeutschland","","","",""
"Seltener","2014","Hauptschule","Ostdeutschland","","","",""
"Seltener","2014","Realschule","Westdeutschland","","","",""
"Seltener","2014","Realschule","Ostdeutschland","","","",""
"Seltener","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2014","AkademikerIn","Westdeutschland","","","",""
"Seltener","2014","AkademikerIn","Ostdeutschland","","","",""
"Nie","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2014","Hauptschule","Westdeutschland","","","",""
"Nie","2014","Hauptschule","Ostdeutschland","","","",""
"Nie","2014","Realschule","Westdeutschland","","","",""
"Nie","2014","Realschule","Ostdeutschland","","","",""
"Nie","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2014","AkademikerIn","Westdeutschland","","","",""
"Nie","2014","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2015","Hauptschule","Westdeutschland","","","",""
"Taeglich","2015","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2015","Realschule","Westdeutschland","","","",""
"Taeglich","2015","Realschule","Ostdeutschland","","","",""
"Taeglich","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2015","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2015","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2015","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2015","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2015","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2015","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2015","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2015","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2015","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2015","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2015","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2015","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2015","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2015","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2015","Hauptschule","Westdeutschland","","","",""
"Seltener","2015","Hauptschule","Ostdeutschland","","","",""
"Seltener","2015","Realschule","Westdeutschland","","","",""
"Seltener","2015","Realschule","Ostdeutschland","","","",""
"Seltener","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2015","AkademikerIn","Westdeutschland","","","",""
"Seltener","2015","AkademikerIn","Ostdeutschland","","","",""
"Nie","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2015","Hauptschule","Westdeutschland","","","",""
"Nie","2015","Hauptschule","Ostdeutschland","","","",""
"Nie","2015","Realschule","Westdeutschland","","","",""
"Nie","2015","Realschule","Ostdeutschland","","","",""
"Nie","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2015","AkademikerIn","Westdeutschland","","","",""
"Nie","2015","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2016","Hauptschule","Westdeutschland","","","",""
"Taeglich","2016","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2016","Realschule","Westdeutschland","","","",""
"Taeglich","2016","Realschule","Ostdeutschland","","","",""
"Taeglich","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2016","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2016","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2016","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2016","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2016","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2016","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2016","Hauptschule","Westdeutschland","","","",""
"Seltener","2016","Hauptschule","Ostdeutschland","","","",""
"Seltener","2016","Realschule","Westdeutschland","","","",""
"Seltener","2016","Realschule","Ostdeutschland","","","",""
"Seltener","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2016","AkademikerIn","Westdeutschland","","","",""
"Seltener","2016","AkademikerIn","Ostdeutschland","","","",""
"Nie","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2016","Hauptschule","Westdeutschland","","","",""
"Nie","2016","Hauptschule","Ostdeutschland","","","",""
"Nie","2016","Realschule","Westdeutschland","","","",""
"Nie","2016","Realschule","Ostdeutschland","","","",""
"Nie","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2016","AkademikerIn","Westdeutschland","","","",""
"Nie","2016","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2017","Hauptschule","Westdeutschland","","","",""
"Taeglich","2017","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2017","Realschule","Westdeutschland","","","",""
"Taeglich","2017","Realschule","Ostdeutschland","","","",""
"Taeglich","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2017","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2017","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2017","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2017","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2017","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2017","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2017","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2017","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2017","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2017","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2017","Hauptschule","Westdeutschland","","","",""
"Seltener","2017","Hauptschule","Ostdeutschland","","","",""
"Seltener","2017","Realschule","Westdeutschland","","","",""
"Seltener","2017","Realschule","Ostdeutschland","","","",""
"Seltener","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2017","AkademikerIn","Westdeutschland","","","",""
"Seltener","2017","AkademikerIn","Ostdeutschland","","","",""
"Nie","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2017","Hauptschule","Westdeutschland","","","",""
"Nie","2017","Hauptschule","Ostdeutschland","","","",""
"Nie","2017","Realschule","Westdeutschland","","","",""
"Nie","2017","Realschule","Ostdeutschland","","","",""
"Nie","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2017","AkademikerIn","Westdeutschland","","","",""
"Nie","2017","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2018","Hauptschule","Westdeutschland","","","",""
"Taeglich","2018","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2018","Realschule","Westdeutschland","","","",""
"Taeglich","2018","Realschule","Ostdeutschland","","","",""
"Taeglich","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2018","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2018","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2018","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2018","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2018","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2018","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2018","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2018","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2018","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2018","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2018","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2018","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2018","Hauptschule","Westdeutschland","","","",""
"Seltener","2018","Hauptschule","Ostdeutschland","","","",""
"Seltener","2018","Realschule","Westdeutschland","","","",""
"Seltener","2018","Realschule","Ostdeutschland","","","",""
"Seltener","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2018","AkademikerIn","Westdeutschland","","","",""
"Seltener","2018","AkademikerIn","Ostdeutschland","","","",""
"Nie","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2018","Hauptschule","Westdeutschland","","","",""
"Nie","2018","Hauptschule","Ostdeutschland","","","",""
"Nie","2018","Realschule","Westdeutschland","","","",""
"Nie","2018","Realschule","Ostdeutschland","","","",""
"Nie","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2018","AkademikerIn","Westdeutschland","","","",""
"Nie","2018","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2019","(noch) kein Abschluss","Westdeutschland","507","0.781462616357806","0.750240845495036","0.812684387220576"
"Taeglich","2019","(noch) kein Abschluss","Ostdeutschland","83","0.842712275396213","0.772741208438715","0.912683342353712"
"Taeglich","2019","Hauptschule","Westdeutschland","4455","0.851612587088362","0.842014993606984","0.86121018056974"
"Taeglich","2019","Hauptschule","Ostdeutschland","845","0.910152544639904","0.891862057200803","0.928443032079005"
"Taeglich","2019","Realschule","Westdeutschland","3582","0.797398100926879","0.785756247592074","0.809039954261684"
"Taeglich","2019","Realschule","Ostdeutschland","1802","0.824450287425182","0.808395472012402","0.840505102837963"
"Taeglich","2019","(Fach-)Abitur","Westdeutschland","2495","0.711798631247484","0.696872159787016","0.726725102707952"
"Taeglich","2019","(Fach-)Abitur","Ostdeutschland","451","0.715849984186391","0.679882134562679","0.751817833810104"
"Taeglich","2019","AkademikerIn","Westdeutschland","3430","0.66546783566637","0.652902003986119","0.678033667346621"
"Taeglich","2019","AkademikerIn","Ostdeutschland","1108","0.696962453349142","0.674387364344666","0.719537542353617"
"Min 1x pro Woche","2019","(noch) kein Abschluss","Westdeutschland","106","0.137305719469813","0.111303325605127","0.1633081133345"
"Min 1x pro Woche","2019","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Min 1x pro Woche","2019","Hauptschule","Westdeutschland","496","0.0887456767271315","0.0810678874743423","0.0964234659799207"
"Min 1x pro Woche","2019","Hauptschule","Ostdeutschland","47","0.0491131896855224","0.0352909386301043","0.0629354407409405"
"Min 1x pro Woche","2019","Realschule","Westdeutschland","722","0.140511498751292","0.130445920308065","0.150577077194518"
"Min 1x pro Woche","2019","Realschule","Ostdeutschland","227","0.121411218840714","0.107628171283218","0.13519426639821"
"Min 1x pro Woche","2019","(Fach-)Abitur","Westdeutschland","764","0.212982510048918","0.19948993869307","0.226475081404767"
"Min 1x pro Woche","2019","(Fach-)Abitur","Ostdeutschland","108","0.227833297430727","0.19438347977969","0.261283115081763"
"Min 1x pro Woche","2019","AkademikerIn","Westdeutschland","1410","0.235742430263926","0.224438030278008","0.247046830249844"
"Min 1x pro Woche","2019","AkademikerIn","Ostdeutschland","356","0.221792224957947","0.201384363332254","0.24220008658364"
"Min 1x pro Monat","2019","(noch) kein Abschluss","Westdeutschland","16","","",""
"Min 1x pro Monat","2019","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Min 1x pro Monat","2019","Hauptschule","Westdeutschland","61","0.0127332418028622","0.00970612252555579","0.0157603610801685"
"Min 1x pro Monat","2019","Hauptschule","Ostdeutschland","6","","",""
"Min 1x pro Monat","2019","Realschule","Westdeutschland","77","0.0195988625543367","0.015583912878689","0.0236138122299844"
"Min 1x pro Monat","2019","Realschule","Ostdeutschland","23","","",""
"Min 1x pro Monat","2019","(Fach-)Abitur","Westdeutschland","91","0.0269695549829468","0.0216309146177686","0.032308195348125"
"Min 1x pro Monat","2019","(Fach-)Abitur","Ostdeutschland","15","","",""
"Min 1x pro Monat","2019","AkademikerIn","Westdeutschland","178","0.0304938435475034","0.0259146380582825","0.0350730490367243"
"Min 1x pro Monat","2019","AkademikerIn","Ostdeutschland","39","0.0269086200158421","0.0189598654949083","0.0348573745367758"
"Seltener","2019","(noch) kein Abschluss","Westdeutschland","29","","",""
"Seltener","2019","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Seltener","2019","Hauptschule","Westdeutschland","190","0.0331387402736156","0.0283060066186025","0.0379714739286287"
"Seltener","2019","Hauptschule","Ostdeutschland","34","0.0280822427628489","0.0175153828963144","0.0386491026293834"
"Seltener","2019","Realschule","Westdeutschland","154","0.0314492090866748","0.0263941197717088","0.0365042984016409"
"Seltener","2019","Realschule","Ostdeutschland","91","0.0357559041469014","0.0279199769053348","0.043591831388468"
"Seltener","2019","(Fach-)Abitur","Westdeutschland","141","0.035192529277906","0.0291199089332193","0.0412651496225927"
"Seltener","2019","(Fach-)Abitur","Ostdeutschland","23","","",""
"Seltener","2019","AkademikerIn","Westdeutschland","271","0.0448753328171444","0.0393616391314201","0.0503890265028686"
"Seltener","2019","AkademikerIn","Ostdeutschland","73","0.0458892058797626","0.0356106705021423","0.0561677412573829"
"Nie","2019","(noch) kein Abschluss","Westdeutschland","15","","",""
"Nie","2019","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Nie","2019","Hauptschule","Westdeutschland","68","0.0137697541080285","0.0106234910240754","0.0169160171919816"
"Nie","2019","Hauptschule","Ostdeutschland","7","","",""
"Nie","2019","Realschule","Westdeutschland","44","0.0110423286808178","0.00801554101134683","0.0140691163502887"
"Nie","2019","Realschule","Ostdeutschland","14","","",""
"Nie","2019","(Fach-)Abitur","Westdeutschland","46","0.0130567744427443","0.00931571510112948","0.016797833784359"
"Nie","2019","(Fach-)Abitur","Ostdeutschland","7","","",""
"Nie","2019","AkademikerIn","Westdeutschland","127","0.0234205577050559","0.0193928201134985","0.0274482952966133"
"Nie","2019","AkademikerIn","Ostdeutschland","16","","",""
