"m11104","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Mindestens einmal im Monat","2017","Hessen","kein Migrationshintergrund","69","0.049501552216758","0.037476742876014","0.061526361557502"
"Mindestens einmal im Monat","2017","Hessen","direkter Migrationshintergrund","30","0.0346613333401753","0.0216048896010737","0.0477177770792769"
"Mindestens einmal im Monat","2017","Hessen","indirekter Migrationshintergrund","9","0.0880768498790057","0.0424177610500422","0.133735938707969"
"Mindestens einmal im Monat","2017","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2017","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","46","0.0489769766995516","0.0358792043190522","0.0620747490800511"
"Mindestens einmal im Monat","2017","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","32","0.0238584820678691","0.0119228323101042","0.0357941318256339"
"Mindestens einmal im Monat","2017","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","6","0.0539969737671149","0.0111729791907224","0.0968209683435073"
"Mindestens einmal im Monat","2017","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2017","Baden-Wuerttemberg","kein Migrationshintergrund","134","","",""
"Mindestens einmal im Monat","2017","Baden-Wuerttemberg","direkter Migrationshintergrund","62","0.0439243327862658","0.0317081938526152","0.0561404717199163"
"Mindestens einmal im Monat","2017","Baden-Wuerttemberg","indirekter Migrationshintergrund","18","","",""
"Mindestens einmal im Monat","2017","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2017","Bayern","kein Migrationshintergrund","205","","",""
"Mindestens einmal im Monat","2017","Bayern","direkter Migrationshintergrund","57","0.0514231080670007","0.0390349798813029","0.0638112362526985"
"Mindestens einmal im Monat","2017","Bayern","indirekter Migrationshintergrund","19","","",""
"Mindestens einmal im Monat","2017","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2017","Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2017","Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2017","Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2017","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2017","Berlin","kein Migrationshintergrund","49","0.0512776874685831","0.035718990807018","0.0668363841301481"
"Mindestens einmal im Monat","2017","Berlin","direkter Migrationshintergrund","16","","",""
"Mindestens einmal im Monat","2017","Berlin","indirekter Migrationshintergrund","1","","",""
"Mindestens einmal im Monat","2017","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2017","Brandenburg","kein Migrationshintergrund","54","0.0487476083825205","0.0347871547426306","0.0627080620224103"
"Mindestens einmal im Monat","2017","Brandenburg","direkter Migrationshintergrund","9","0.0268424994798661","0.00595496321929113","0.047730035740441"
"Mindestens einmal im Monat","2017","Brandenburg","indirekter Migrationshintergrund","2","","",""
"Mindestens einmal im Monat","2017","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2017","Mecklenburg-Vorpommern","kein Migrationshintergrund","25","","",""
"Mindestens einmal im Monat","2017","Mecklenburg-Vorpommern","direkter Migrationshintergrund","1","","",""
"Mindestens einmal im Monat","2017","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","1","","",""
"Mindestens einmal im Monat","2017","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2017","Sachsen","kein Migrationshintergrund","90","0.0712593447547357","0.0584851802353896","0.0840335092740817"
"Mindestens einmal im Monat","2017","Sachsen","direkter Migrationshintergrund","12","","",""
"Mindestens einmal im Monat","2017","Sachsen","indirekter Migrationshintergrund","5","0.214913344491204","0.0599757895689971","0.36985089941341"
"Mindestens einmal im Monat","2017","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2017","Sachsen-Anhalt","kein Migrationshintergrund","30","0.0430331705780056","0.0294148457098133","0.0566514954461979"
"Mindestens einmal im Monat","2017","Sachsen-Anhalt","direkter Migrationshintergrund","3","","",""
"Mindestens einmal im Monat","2017","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2017","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2017","Thueringen","kein Migrationshintergrund","44","0.0350574086381341","0.0229738812388868","0.0471409360373813"
"Mindestens einmal im Monat","2017","Thueringen","direkter Migrationshintergrund","6","0.0302782521332968","0.00421173449632833","0.0563447697702652"
"Mindestens einmal im Monat","2017","Thueringen","indirekter Migrationshintergrund","2","","",""
"Mindestens einmal im Monat","2017","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Schleswig-Holstein","kein Migrationshintergrund","393","0.554713895549084","0.519333100961781","0.590094690136387"
"Mindestens einmal die Woche","2017","Schleswig-Holstein","direkter Migrationshintergrund","117","","",""
"Mindestens einmal die Woche","2017","Schleswig-Holstein","indirekter Migrationshintergrund","22","","",""
"Mindestens einmal die Woche","2017","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Hamburg","kein Migrationshintergrund","165","","",""
"Mindestens einmal die Woche","2017","Hamburg","direkter Migrationshintergrund","54","0.298614606708941","0.228995582907251","0.368233630510631"
"Mindestens einmal die Woche","2017","Hamburg","indirekter Migrationshintergrund","24","","",""
"Mindestens einmal die Woche","2017","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Niedersachsen","kein Migrationshintergrund","1015","","",""
"Mindestens einmal die Woche","2017","Niedersachsen","direkter Migrationshintergrund","356","0.466037673254838","0.434709546041022","0.497365800468654"
"Mindestens einmal die Woche","2017","Niedersachsen","indirekter Migrationshintergrund","75","0.627155854972683","0.545885895881816","0.708425814063549"
"Mindestens einmal die Woche","2017","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Bremen","kein Migrationshintergrund","81","0.567586691315571","0.485814777441758","0.649358605189383"
"Mindestens einmal die Woche","2017","Bremen","direkter Migrationshintergrund","45","0.456196166111827","0.371227642229026","0.541164689994628"
"Mindestens einmal die Woche","2017","Bremen","indirekter Migrationshintergrund","10","","",""
"Mindestens einmal die Woche","2017","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Nordrhein-Westfalen","kein Migrationshintergrund","1870","","",""
"Mindestens einmal die Woche","2017","Nordrhein-Westfalen","direkter Migrationshintergrund","690","0.362476372876631","0.342255207857516","0.382697537895745"
"Mindestens einmal die Woche","2017","Nordrhein-Westfalen","indirekter Migrationshintergrund","239","","",""
"Mindestens einmal die Woche","2017","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Hessen","kein Migrationshintergrund","668","0.503810139195941","0.476092867496172","0.53152741089571"
"Mindestens einmal die Woche","2017","Hessen","direkter Migrationshintergrund","268","","",""
"Mindestens einmal die Woche","2017","Hessen","indirekter Migrationshintergrund","79","0.478788940447588","0.39830743350281","0.559270447392365"
"Mindestens einmal die Woche","2017","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","478","0.432617992491067","0.402550583476704","0.46268540150543"
"Mindestens einmal die Woche","2017","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","209","","",""
"Mindestens einmal die Woche","2017","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","51","0.474380669902346","0.37976667973977","0.568994660064922"
"Mindestens einmal die Woche","2017","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Baden-Wuerttemberg","kein Migrationshintergrund","1134","","",""
"Mindestens einmal die Woche","2017","Baden-Wuerttemberg","direkter Migrationshintergrund","354","0.37220288051307","0.343386809328308","0.401018951697833"
"Mindestens einmal die Woche","2017","Baden-Wuerttemberg","indirekter Migrationshintergrund","132","","",""
"Mindestens einmal die Woche","2017","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Bayern","kein Migrationshintergrund","1494","","",""
"Mindestens einmal die Woche","2017","Bayern","direkter Migrationshintergrund","387","0.374765803406833","0.347614442756866","0.4019171640568"
"Mindestens einmal die Woche","2017","Bayern","indirekter Migrationshintergrund","132","","",""
"Mindestens einmal die Woche","2017","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2017","Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2017","Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2017","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Berlin","kein Migrationshintergrund","364","0.501285580733099","0.466015373642774","0.536555787823424"
"Mindestens einmal die Woche","2017","Berlin","direkter Migrationshintergrund","116","","",""
"Mindestens einmal die Woche","2017","Berlin","indirekter Migrationshintergrund","37","0.590120199196833","0.46670129903295","0.713539099360716"
"Mindestens einmal die Woche","2017","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Brandenburg","kein Migrationshintergrund","289","","",""
"Mindestens einmal die Woche","2017","Brandenburg","direkter Migrationshintergrund","74","0.363552225271303","0.301386792293618","0.425717658248988"
"Mindestens einmal die Woche","2017","Brandenburg","indirekter Migrationshintergrund","5","0.565894164606075","0.330286697713202","0.801501631498949"
"Mindestens einmal die Woche","2017","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Mecklenburg-Vorpommern","kein Migrationshintergrund","206","","",""
"Mindestens einmal die Woche","2017","Mecklenburg-Vorpommern","direkter Migrationshintergrund","21","","",""
"Mindestens einmal die Woche","2017","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","5","0.474427792935745","0.179338803254375","0.769516782617114"
"Mindestens einmal die Woche","2017","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Sachsen","kein Migrationshintergrund","623","0.386203919711248","0.362027902380029","0.410379937042466"
"Mindestens einmal die Woche","2017","Sachsen","direkter Migrationshintergrund","72","0.370757885761262","0.306194997536978","0.435320773985545"
"Mindestens einmal die Woche","2017","Sachsen","indirekter Migrationshintergrund","8","0.300074382274732","0.127209564005681","0.472939200543784"
"Mindestens einmal die Woche","2017","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Sachsen-Anhalt","kein Migrationshintergrund","294","","",""
"Mindestens einmal die Woche","2017","Sachsen-Anhalt","direkter Migrationshintergrund","44","0.243490561888715","0.175924208057923","0.311056915719507"
"Mindestens einmal die Woche","2017","Sachsen-Anhalt","indirekter Migrationshintergrund","4","0.280071780021793","0.0832775468671638","0.476866013176423"
"Mindestens einmal die Woche","2017","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2017","Thueringen","kein Migrationshintergrund","331","0.395472005085577","0.363348777895525","0.427595232275628"
"Mindestens einmal die Woche","2017","Thueringen","direkter Migrationshintergrund","59","0.419964152405053","0.344883579995516","0.49504472481459"
"Mindestens einmal die Woche","2017","Thueringen","indirekter Migrationshintergrund","8","0.647960965117359","0.420925625710055","0.874996304524663"
"Mindestens einmal die Woche","2017","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Schleswig-Holstein","direkter Migrationshintergrund","81","0.476873734428593","0.395011228167216","0.55873624068997"
"Fast nie oder nie","2018","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Hamburg","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Hamburg","direkter Migrationshintergrund","10","","",""
"Fast nie oder nie","2018","Hamburg","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Niedersachsen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Niedersachsen","direkter Migrationshintergrund","154","","",""
"Fast nie oder nie","2018","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Bremen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Bremen","direkter Migrationshintergrund","39","0.640547970055628","0.521108313434392","0.759987626676863"
"Fast nie oder nie","2018","Bremen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Nordrhein-Westfalen","direkter Migrationshintergrund","353","0.479261144229364","0.443315833621167","0.51520645483756"
"Fast nie oder nie","2018","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Hessen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Hessen","direkter Migrationshintergrund","179","","",""
"Fast nie oder nie","2018","Hessen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","101","","",""
"Fast nie oder nie","2018","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Baden-Wuerttemberg","direkter Migrationshintergrund","164","","",""
"Fast nie oder nie","2018","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Bayern","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Bayern","direkter Migrationshintergrund","169","","",""
"Fast nie oder nie","2018","Bayern","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Saarland","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Saarland","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Saarland","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Berlin","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Berlin","direkter Migrationshintergrund","65","0.487201289664043","0.400610682883249","0.573791896444837"
"Fast nie oder nie","2018","Berlin","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Brandenburg","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Brandenburg","direkter Migrationshintergrund","54","0.531225599141011","0.430877828248837","0.631573370033184"
"Fast nie oder nie","2018","Brandenburg","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Mecklenburg-Vorpommern","direkter Migrationshintergrund","21","","",""
"Fast nie oder nie","2018","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Sachsen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Sachsen","direkter Migrationshintergrund","65","0.460477027815028","0.370161148361476","0.55079290726858"
"Fast nie oder nie","2018","Sachsen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Sachsen-Anhalt","direkter Migrationshintergrund","52","0.481326551621397","0.373834596337278","0.588818506905516"
"Fast nie oder nie","2018","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2018","Thueringen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Thueringen","direkter Migrationshintergrund","21","","",""
"Fast nie oder nie","2018","Thueringen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2018","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Schleswig-Holstein","direkter Migrationshintergrund","20","","",""
"Mehrmals im Jahr","2018","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Hamburg","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Hamburg","direkter Migrationshintergrund","12","","",""
"Mehrmals im Jahr","2018","Hamburg","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Niedersachsen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Niedersachsen","direkter Migrationshintergrund","80","0.206417634532913","0.166654926184437","0.246180342881389"
"Mehrmals im Jahr","2018","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Bremen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Bremen","direkter Migrationshintergrund","13","","",""
"Mehrmals im Jahr","2018","Bremen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Nordrhein-Westfalen","direkter Migrationshintergrund","149","","",""
"Mehrmals im Jahr","2018","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Hessen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Hessen","direkter Migrationshintergrund","48","0.137623673152022","0.101685522586651","0.173561823717392"
"Mehrmals im Jahr","2018","Hessen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","33","0.167159055451485","0.115957990333027","0.218360120569944"
"Mehrmals im Jahr","2018","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Baden-Wuerttemberg","direkter Migrationshintergrund","62","0.204817244402072","0.162477121566026","0.247157367238117"
"Mehrmals im Jahr","2018","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Bayern","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Bayern","direkter Migrationshintergrund","38","0.0907310018347671","0.0590624215053969","0.122399582164137"
"Mehrmals im Jahr","2018","Bayern","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Saarland","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Saarland","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Saarland","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Berlin","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Berlin","direkter Migrationshintergrund","18","","",""
"Mehrmals im Jahr","2018","Berlin","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Brandenburg","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Brandenburg","direkter Migrationshintergrund","4","0.0336490065963738","-0.00261200040952363","0.0699100136022712"
"Mehrmals im Jahr","2018","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Mecklenburg-Vorpommern","direkter Migrationshintergrund","3","","",""
"Mehrmals im Jahr","2018","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Sachsen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Sachsen","direkter Migrationshintergrund","20","","",""
"Mehrmals im Jahr","2018","Sachsen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Sachsen-Anhalt","direkter Migrationshintergrund","9","0.16005590744792","0.0811753286172921","0.238936486278547"
"Mehrmals im Jahr","2018","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2018","Thueringen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Thueringen","direkter Migrationshintergrund","5","0.0201574676694736","-0.00989669117785","0.0502116265167972"
"Mehrmals im Jahr","2018","Thueringen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2018","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Schleswig-Holstein","direkter Migrationshintergrund","10","","",""
"Mindestens einmal im Monat","2018","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Hamburg","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Hamburg","direkter Migrationshintergrund","5","0.0382916168882765","-0.0177764247978844","0.0943596585744374"
"Mindestens einmal im Monat","2018","Hamburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Niedersachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Niedersachsen","direkter Migrationshintergrund","19","","",""
"Mindestens einmal im Monat","2018","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Bremen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Bremen","direkter Migrationshintergrund","4","0.0870213224297283","0.0168603817671498","0.157182263092307"
"Mindestens einmal im Monat","2018","Bremen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Nordrhein-Westfalen","direkter Migrationshintergrund","53","0.0830590961204399","0.0632022435192485","0.102915948721631"
"Mindestens einmal im Monat","2018","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Hessen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Hessen","direkter Migrationshintergrund","19","","",""
"Mindestens einmal im Monat","2018","Hessen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","14","","",""
"Mindestens einmal im Monat","2018","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Baden-Wuerttemberg","direkter Migrationshintergrund","24","","",""
"Mindestens einmal im Monat","2018","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Bayern","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Bayern","direkter Migrationshintergrund","16","","",""
"Mindestens einmal im Monat","2018","Bayern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2018","Berlin","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2018","Berlin","direkter Migrationshintergrund","5","0.0225178016199898","-0.0031838202010811","0.0482194234410607"
"Mindestens einmal im Monat","2018","Berlin","indirekter Migrationshintergrund","","","",""
