"pli0093_h","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","2010","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2010","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2010","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2010","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2010","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2010","Hauptschule","Westdeutschland","","","",""
"Seltener","2010","Hauptschule","Ostdeutschland","","","",""
"Seltener","2010","Realschule","Westdeutschland","","","",""
"Seltener","2010","Realschule","Ostdeutschland","","","",""
"Seltener","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2010","AkademikerIn","Westdeutschland","","","",""
"Seltener","2010","AkademikerIn","Ostdeutschland","","","",""
"Nie","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2010","Hauptschule","Westdeutschland","","","",""
"Nie","2010","Hauptschule","Ostdeutschland","","","",""
"Nie","2010","Realschule","Westdeutschland","","","",""
"Nie","2010","Realschule","Ostdeutschland","","","",""
"Nie","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2010","AkademikerIn","Westdeutschland","","","",""
"Nie","2010","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2011","Hauptschule","Westdeutschland","","","",""
"Taeglich","2011","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2011","Realschule","Westdeutschland","","","",""
"Taeglich","2011","Realschule","Ostdeutschland","","","",""
"Taeglich","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2011","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2011","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","Westdeutschland","163","0.173622374114892","0.147325080786913","0.199919667442872"
"Min 1x pro Woche","2011","(noch) kein Abschluss","Ostdeutschland","17","","",""
"Min 1x pro Woche","2011","Hauptschule","Westdeutschland","494","0.0654117694733514","0.0598055801245609","0.0710179588221418"
"Min 1x pro Woche","2011","Hauptschule","Ostdeutschland","53","0.0502082731931206","0.0387282563682959","0.0616882900179453"
"Min 1x pro Woche","2011","Realschule","Westdeutschland","645","0.111876973910796","0.10344619173586","0.120307756085732"
"Min 1x pro Woche","2011","Realschule","Ostdeutschland","186","0.074343690640243","0.064103486617106","0.08458389466338"
"Min 1x pro Woche","2011","(Fach-)Abitur","Westdeutschland","525","0.182991938112487","0.169269625124763","0.196714251100212"
"Min 1x pro Woche","2011","(Fach-)Abitur","Ostdeutschland","104","0.183146431415742","0.151365743497509","0.214927119333975"
"Min 1x pro Woche","2011","AkademikerIn","Westdeutschland","913","0.192939014296539","0.181578802554049","0.204299226039028"
"Min 1x pro Woche","2011","AkademikerIn","Ostdeutschland","227","0.128563146433736","0.111921404178753","0.14520488868872"
"Min 1x pro Monat","2011","(noch) kein Abschluss","Westdeutschland","70","0.0921119000120015","0.0720351707497131","0.11218862927429"
"Min 1x pro Monat","2011","(noch) kein Abschluss","Ostdeutschland","8","","",""
"Min 1x pro Monat","2011","Hauptschule","Westdeutschland","332","0.0430938368175634","0.0384894487825221","0.0476982248526046"
"Min 1x pro Monat","2011","Hauptschule","Ostdeutschland","30","0.0213317583942383","0.0137359890786556","0.028927527709821"
"Min 1x pro Monat","2011","Realschule","Westdeutschland","394","0.0675471876266112","0.0608347847390758","0.0742595905141465"
"Min 1x pro Monat","2011","Realschule","Ostdeutschland","131","0.0625248158795657","0.0530740333649067","0.0719755983942247"
"Min 1x pro Monat","2011","(Fach-)Abitur","Westdeutschland","284","0.100731293631169","0.0900499689300116","0.111412618332326"
"Min 1x pro Monat","2011","(Fach-)Abitur","Ostdeutschland","49","0.0852586230143728","0.0623124493033793","0.108204796725366"
"Min 1x pro Monat","2011","AkademikerIn","Westdeutschland","473","0.108856835912395","0.0998902974624271","0.117823374362362"
"Min 1x pro Monat","2011","AkademikerIn","Ostdeutschland","158","0.111508243429118","0.095858660334245","0.12715782652399"
"Seltener","2011","(noch) kein Abschluss","Westdeutschland","107","0.128828584077009","0.105570343642322","0.152086824511696"
"Seltener","2011","(noch) kein Abschluss","Ostdeutschland","22","","",""
"Seltener","2011","Hauptschule","Westdeutschland","1421","0.190023941142164","0.181128450418023","0.198919431866304"
"Seltener","2011","Hauptschule","Ostdeutschland","217","0.152748158303922","0.133836267876202","0.171660048731642"
"Seltener","2011","Realschule","Westdeutschland","1336","0.272405800612646","0.260498488489714","0.284313112735578"
"Seltener","2011","Realschule","Ostdeutschland","611","0.256342860562682","0.239299365575457","0.273386355549907"
"Seltener","2011","(Fach-)Abitur","Westdeutschland","790","0.271737683569436","0.255950050471501","0.287525316667372"
"Seltener","2011","(Fach-)Abitur","Ostdeutschland","168","0.349315486260436","0.310142551162224","0.388488421358648"
"Seltener","2011","AkademikerIn","Westdeutschland","1346","0.296580670362084","0.283431395845733","0.309729944878434"
"Seltener","2011","AkademikerIn","Ostdeutschland","501","0.315310096811209","0.292208686994897","0.33841150662752"
"Nie","2011","(noch) kein Abschluss","Westdeutschland","457","0.605437141796097","0.571504977522122","0.639369306070073"
"Nie","2011","(noch) kein Abschluss","Ostdeutschland","53","0.515658772744746","0.417708643068182","0.61360890242131"
"Nie","2011","Hauptschule","Westdeutschland","5225","0.701470452566922","0.691094499184396","0.711846405949447"
"Nie","2011","Hauptschule","Ostdeutschland","1090","0.775711810108719","0.753784058869621","0.797639561347816"
"Nie","2011","Realschule","Westdeutschland","2995","0.548170037849947","0.534859178067065","0.561480897632829"
"Nie","2011","Realschule","Ostdeutschland","1593","0.60678863291751","0.587721147696137","0.625856118138882"
"Nie","2011","(Fach-)Abitur","Westdeutschland","1451","0.444539084686907","0.426903904575544","0.462174264798271"
"Nie","2011","(Fach-)Abitur","Ostdeutschland","248","0.38227945930945","0.342351376201524","0.422207542417375"
"Nie","2011","AkademikerIn","Westdeutschland","1903","0.401623479428983","0.387510456699462","0.415736502158503"
"Nie","2011","AkademikerIn","Ostdeutschland","668","0.444618513325937","0.419911966222921","0.469325060428953"
"Taeglich","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2012","Hauptschule","Westdeutschland","","","",""
"Taeglich","2012","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2012","Realschule","Westdeutschland","","","",""
"Taeglich","2012","Realschule","Ostdeutschland","","","",""
"Taeglich","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2012","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2012","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2012","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2012","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2012","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2012","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2012","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2012","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2012","Hauptschule","Westdeutschland","","","",""
"Seltener","2012","Hauptschule","Ostdeutschland","","","",""
"Seltener","2012","Realschule","Westdeutschland","","","",""
"Seltener","2012","Realschule","Ostdeutschland","","","",""
"Seltener","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2012","AkademikerIn","Westdeutschland","","","",""
"Seltener","2012","AkademikerIn","Ostdeutschland","","","",""
"Nie","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2012","Hauptschule","Westdeutschland","","","",""
"Nie","2012","Hauptschule","Ostdeutschland","","","",""
"Nie","2012","Realschule","Westdeutschland","","","",""
"Nie","2012","Realschule","Ostdeutschland","","","",""
"Nie","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2012","AkademikerIn","Westdeutschland","","","",""
"Nie","2012","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2013","(noch) kein Abschluss","Westdeutschland","72","0.0918990128515081","0.0704679911150275","0.113330034587989"
"Taeglich","2013","(noch) kein Abschluss","Ostdeutschland","14","","",""
"Taeglich","2013","Hauptschule","Westdeutschland","170","0.0232527107081185","0.019572274090143","0.026933147326094"
"Taeglich","2013","Hauptschule","Ostdeutschland","9","","",""
"Taeglich","2013","Realschule","Westdeutschland","191","0.0358178931910703","0.0306135221340398","0.0410222642481008"
"Taeglich","2013","Realschule","Ostdeutschland","44","0.0234456380923313","0.0172428175208176","0.0296484586638451"
"Taeglich","2013","(Fach-)Abitur","Westdeutschland","170","0.0565622216051726","0.0479534365578604","0.0651710066524848"
"Taeglich","2013","(Fach-)Abitur","Ostdeutschland","36","0.0874050746600875","0.0623727599466177","0.112437389373557"
"Taeglich","2013","AkademikerIn","Westdeutschland","303","0.0677284536885271","0.0602740525083594","0.0751828548686949"
"Taeglich","2013","AkademikerIn","Ostdeutschland","69","0.0460201394087833","0.0352280041865146","0.056812274631052"
"Min 1x pro Woche","2013","(noch) kein Abschluss","Westdeutschland","135","0.150935710322821","0.124378242195529","0.177493178450114"
"Min 1x pro Woche","2013","(noch) kein Abschluss","Ostdeutschland","17","","",""
"Min 1x pro Woche","2013","Hauptschule","Westdeutschland","505","0.0680313713241479","0.0618820568842859","0.0741806857640099"
"Min 1x pro Woche","2013","Hauptschule","Ostdeutschland","57","0.0468287528549465","0.0351306801021256","0.0585268256077673"
"Min 1x pro Woche","2013","Realschule","Westdeutschland","659","0.116028802158542","0.107059871582234","0.12499773273485"
"Min 1x pro Woche","2013","Realschule","Ostdeutschland","199","0.0875064747330981","0.0759228369739095","0.0990901124922867"
"Min 1x pro Woche","2013","(Fach-)Abitur","Westdeutschland","478","0.173694560969497","0.159576163037065","0.187812958901928"
"Min 1x pro Woche","2013","(Fach-)Abitur","Ostdeutschland","90","0.126177738545692","0.0967473101765357","0.155608166914849"
"Min 1x pro Woche","2013","AkademikerIn","Westdeutschland","877","0.186904147164732","0.175339395565343","0.198468898764121"
"Min 1x pro Woche","2013","AkademikerIn","Ostdeutschland","258","0.164926306778888","0.145811444279299","0.184041169278476"
"Min 1x pro Monat","2013","(noch) kein Abschluss","Westdeutschland","63","0.085334830145356","0.0646088720995565","0.106060788191155"
"Min 1x pro Monat","2013","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Min 1x pro Monat","2013","Hauptschule","Westdeutschland","450","0.0605179215964262","0.0546947754014124","0.06634106779144"
"Min 1x pro Monat","2013","Hauptschule","Ostdeutschland","57","0.0379840888906499","0.0273997304259977","0.048568447355302"
"Min 1x pro Monat","2013","Realschule","Westdeutschland","551","0.110715703774231","0.101928238440576","0.119503169107886"
"Min 1x pro Monat","2013","Realschule","Ostdeutschland","171","0.0741342327411375","0.0633945020783222","0.0848739634039527"
"Min 1x pro Monat","2013","(Fach-)Abitur","Westdeutschland","340","0.131228409924575","0.11864527823765","0.143811541611501"
"Min 1x pro Monat","2013","(Fach-)Abitur","Ostdeutschland","53","0.134213291113503","0.104000080250186","0.16442650197682"
"Min 1x pro Monat","2013","AkademikerIn","Westdeutschland","607","0.144691481344936","0.134255366558774","0.155127596131099"
"Min 1x pro Monat","2013","AkademikerIn","Ostdeutschland","198","0.140791088768448","0.122876750104692","0.158705427432203"
"Seltener","2013","(noch) kein Abschluss","Westdeutschland","127","0.178015531290334","0.149637573856808","0.206393488723861"
"Seltener","2013","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Seltener","2013","Hauptschule","Westdeutschland","1430","0.22836288648601","0.21811130761666","0.238614465355359"
"Seltener","2013","Hauptschule","Ostdeutschland","204","0.174745037166671","0.153718437160015","0.195771637173326"
"Seltener","2013","Realschule","Westdeutschland","1356","0.28113819046814","0.268548318050596","0.293728062885684"
"Seltener","2013","Realschule","Ostdeutschland","650","0.30762976813041","0.28871097838347","0.326548557877349"
"Seltener","2013","(Fach-)Abitur","Westdeutschland","792","0.279699294837772","0.262972042486163","0.296426547189381"
"Seltener","2013","(Fach-)Abitur","Ostdeutschland","155","0.32249827472789","0.281068500938332","0.363928048517448"
"Seltener","2013","AkademikerIn","Westdeutschland","1258","0.297427632738188","0.283866618979965","0.310988646496411"
"Seltener","2013","AkademikerIn","Ostdeutschland","460","0.32044401228482","0.296408548186849","0.34447947638279"
"Nie","2013","(noch) kein Abschluss","Westdeutschland","301","0.49381491538998","0.456724888055356","0.530904942724605"
"Nie","2013","(noch) kein Abschluss","Ostdeutschland","53","0.512178635042298","0.417022609084691","0.607334660999905"
"Nie","2013","Hauptschule","Westdeutschland","3886","0.619835109885298","0.607980274426077","0.631689945344518"
"Nie","2013","Hauptschule","Ostdeutschland","926","0.735318900935693","0.710891802366482","0.759745999504904"
"Nie","2013","Realschule","Westdeutschland","2141","0.456299410408017","0.442350394922377","0.470248425893657"
"Nie","2013","Realschule","Ostdeutschland","1222","0.507283886303023","0.486789548304049","0.527778224301998"
"Nie","2013","(Fach-)Abitur","Westdeutschland","986","0.358815512662983","0.340940386664714","0.376690638661252"
"Nie","2013","(Fach-)Abitur","Ostdeutschland","155","0.329705620952827","0.288038871053622","0.371372370852033"
"Nie","2013","AkademikerIn","Westdeutschland","1320","0.303248285063617","0.289612059800718","0.316884510326517"
"Nie","2013","AkademikerIn","Ostdeutschland","463","0.327818452759061","0.30364026191826","0.351996643599862"
"Taeglich","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2014","Hauptschule","Westdeutschland","","","",""
"Taeglich","2014","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2014","Realschule","Westdeutschland","","","",""
"Taeglich","2014","Realschule","Ostdeutschland","","","",""
"Taeglich","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2014","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2014","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2014","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2014","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2014","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2014","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2014","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2014","Hauptschule","Westdeutschland","","","",""
"Seltener","2014","Hauptschule","Ostdeutschland","","","",""
"Seltener","2014","Realschule","Westdeutschland","","","",""
"Seltener","2014","Realschule","Ostdeutschland","","","",""
"Seltener","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2014","AkademikerIn","Westdeutschland","","","",""
"Seltener","2014","AkademikerIn","Ostdeutschland","","","",""
"Nie","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2014","Hauptschule","Westdeutschland","","","",""
"Nie","2014","Hauptschule","Ostdeutschland","","","",""
"Nie","2014","Realschule","Westdeutschland","","","",""
"Nie","2014","Realschule","Ostdeutschland","","","",""
"Nie","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2014","AkademikerIn","Westdeutschland","","","",""
"Nie","2014","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2015","Hauptschule","Westdeutschland","","","",""
"Taeglich","2015","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2015","Realschule","Westdeutschland","","","",""
"Taeglich","2015","Realschule","Ostdeutschland","","","",""
"Taeglich","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2015","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2015","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Westdeutschland","124","0.12524069820572","0.102923649501023","0.147557746910418"
"Min 1x pro Woche","2015","(noch) kein Abschluss","Ostdeutschland","24","","",""
"Min 1x pro Woche","2015","Hauptschule","Westdeutschland","464","0.0737898220985169","0.0674721924577053","0.0801074517393286"
"Min 1x pro Woche","2015","Hauptschule","Ostdeutschland","47","0.0448373483870476","0.0331137848183554","0.0565609119557398"
"Min 1x pro Woche","2015","Realschule","Westdeutschland","543","0.113764769903919","0.104529475560948","0.12300006424689"
"Min 1x pro Woche","2015","Realschule","Ostdeutschland","167","0.0912721701867297","0.0786567373099868","0.103887603063473"
"Min 1x pro Woche","2015","(Fach-)Abitur","Westdeutschland","522","0.156111421046358","0.144295870056849","0.167926972035867"
"Min 1x pro Woche","2015","(Fach-)Abitur","Ostdeutschland","87","0.1895867424934","0.155864094997255","0.223309389989545"
"Min 1x pro Woche","2015","AkademikerIn","Westdeutschland","974","0.211450524831399","0.200122005155135","0.222779044507662"
"Min 1x pro Woche","2015","AkademikerIn","Ostdeutschland","236","0.167164202348647","0.147716212527683","0.186612192169612"
"Min 1x pro Monat","2015","(noch) kein Abschluss","Westdeutschland","48","0.0548501943300256","0.0394983998918591","0.0702019887681921"
"Min 1x pro Monat","2015","(noch) kein Abschluss","Ostdeutschland","8","","",""
"Min 1x pro Monat","2015","Hauptschule","Westdeutschland","306","0.047149899809546","0.0420277316099237","0.0522720680091682"
"Min 1x pro Monat","2015","Hauptschule","Ostdeutschland","40","0.0249198668200286","0.0160891892416867","0.0337505443983704"
"Min 1x pro Monat","2015","Realschule","Westdeutschland","349","0.0761509869276951","0.0684364367567827","0.0838655370986075"
"Min 1x pro Monat","2015","Realschule","Ostdeutschland","112","0.0616679276724718","0.0511307570584188","0.0722050982865247"
"Min 1x pro Monat","2015","(Fach-)Abitur","Westdeutschland","330","0.100291796022767","0.0905131746587396","0.110070417386794"
"Min 1x pro Monat","2015","(Fach-)Abitur","Ostdeutschland","59","0.11342362738628","0.0861417498704351","0.140705504902125"
"Min 1x pro Monat","2015","AkademikerIn","Westdeutschland","530","0.0978593270001968","0.0896161893867828","0.106102464613611"
"Min 1x pro Monat","2015","AkademikerIn","Ostdeutschland","143","0.103511365320473","0.0876335846363598","0.119389146004586"
"Seltener","2015","(noch) kein Abschluss","Westdeutschland","116","0.126125561794704","0.103741143575284","0.148509980014124"
"Seltener","2015","(noch) kein Abschluss","Ostdeutschland","14","","",""
"Seltener","2015","Hauptschule","Westdeutschland","1235","0.18205459065606","0.172729262287831","0.19137991902429"
"Seltener","2015","Hauptschule","Ostdeutschland","158","0.146150536023415","0.126138472299059","0.166162599747772"
"Seltener","2015","Realschule","Westdeutschland","1175","0.260022434649966","0.247264304543265","0.272780564756667"
"Seltener","2015","Realschule","Ostdeutschland","464","0.22947804871996","0.211058493605426","0.247897603834494"
"Seltener","2015","(Fach-)Abitur","Westdeutschland","904","0.250028349047847","0.235931854236354","0.264124843859339"
"Seltener","2015","(Fach-)Abitur","Ostdeutschland","119","0.236797317105562","0.200223293145691","0.273371341065432"
"Seltener","2015","AkademikerIn","Westdeutschland","1409","0.291696914194492","0.279086487251988","0.304307341136996"
"Seltener","2015","AkademikerIn","Ostdeutschland","451","0.304481046220605","0.280495036647246","0.328467055793963"
"Nie","2015","(noch) kein Abschluss","Westdeutschland","557","0.69378354566955","0.662706051326551","0.724861040012549"
"Nie","2015","(noch) kein Abschluss","Ostdeutschland","70","0.640441539394419","0.553115533084329","0.727767545704509"
"Nie","2015","Hauptschule","Westdeutschland","4573","0.697005687435877","0.685900227347526","0.708111147524227"
"Nie","2015","Hauptschule","Ostdeutschland","952","0.784092248769508","0.760783513296603","0.807400984242414"
"Nie","2015","Realschule","Westdeutschland","2474","0.55006180851842","0.535592275491084","0.564531341545756"
"Nie","2015","Realschule","Ostdeutschland","1259","0.617581853420838","0.596293966046715","0.638869740794962"
"Nie","2015","(Fach-)Abitur","Westdeutschland","1869","0.493568433883029","0.477293165545263","0.509843702220795"
"Nie","2015","(Fach-)Abitur","Ostdeutschland","254","0.460192313014758","0.417312426779789","0.503072199249728"
"Nie","2015","AkademikerIn","Westdeutschland","2078","0.398993233973912","0.38540769876764","0.412578769180185"
"Nie","2015","AkademikerIn","Ostdeutschland","584","0.424843386110275","0.399078342836705","0.450608429383845"
"Taeglich","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2016","Hauptschule","Westdeutschland","","","",""
"Taeglich","2016","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2016","Realschule","Westdeutschland","","","",""
"Taeglich","2016","Realschule","Ostdeutschland","","","",""
"Taeglich","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2016","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2016","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2016","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2016","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2016","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2016","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2016","Hauptschule","Westdeutschland","","","",""
"Seltener","2016","Hauptschule","Ostdeutschland","","","",""
"Seltener","2016","Realschule","Westdeutschland","","","",""
"Seltener","2016","Realschule","Ostdeutschland","","","",""
"Seltener","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2016","AkademikerIn","Westdeutschland","","","",""
"Seltener","2016","AkademikerIn","Ostdeutschland","","","",""
"Nie","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2016","Hauptschule","Westdeutschland","","","",""
"Nie","2016","Hauptschule","Ostdeutschland","","","",""
"Nie","2016","Realschule","Westdeutschland","","","",""
"Nie","2016","Realschule","Ostdeutschland","","","",""
"Nie","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2016","AkademikerIn","Westdeutschland","","","",""
