"pli0093_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2014","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","Realschule","kein Migrationshintergrund","","","",""
"Nie","2014","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2015","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","kein Migrationshintergrund","88","0.160991566312664","0.124793512269034","0.197189620356295"
"Min 1x pro Woche","2015","(noch) kein Abschluss","direkter Migrationshintergrund","30","0.0679616306913639","0.0443376196181346","0.0915856417645932"
"Min 1x pro Woche","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","30","0.153800185534524","0.0915460612400536","0.216054309828995"
"Min 1x pro Woche","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","Hauptschule","kein Migrationshintergrund","392","0.0734985893774127","0.0665430237818552","0.0804541549729703"
"Min 1x pro Woche","2015","Hauptschule","direkter Migrationshintergrund","92","0.0571157815637463","0.0468289422600406","0.0674026208674519"
"Min 1x pro Woche","2015","Hauptschule","indirekter Migrationshintergrund","27","","",""
"Min 1x pro Woche","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","Realschule","kein Migrationshintergrund","619","0.105791127532456","0.0978371385386926","0.113745116526219"
"Min 1x pro Woche","2015","Realschule","direkter Migrationshintergrund","28","","",""
"Min 1x pro Woche","2015","Realschule","indirekter Migrationshintergrund","63","0.173168529885705","0.136980375883652","0.209356683887757"
"Min 1x pro Woche","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","kein Migrationshintergrund","439","0.186474288478841","0.170740258155869","0.202208318801814"
"Min 1x pro Woche","2015","(Fach-)Abitur","direkter Migrationshintergrund","111","0.0855283248863207","0.071202565093089","0.0998540846795523"
"Min 1x pro Woche","2015","(Fach-)Abitur","indirekter Migrationshintergrund","59","0.167534014105928","0.126994920257295","0.208073107954562"
"Min 1x pro Woche","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","AkademikerIn","kein Migrationshintergrund","956","0.216737813761","0.204927043881406","0.228548583640595"
"Min 1x pro Woche","2015","AkademikerIn","direkter Migrationshintergrund","206","0.141984120095556","0.124123333389551","0.159844906801561"
"Min 1x pro Woche","2015","AkademikerIn","indirekter Migrationshintergrund","48","0.165921594785044","0.120961718030927","0.21088147153916"
"Min 1x pro Woche","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","kein Migrationshintergrund","21","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","direkter Migrationshintergrund","18","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","17","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","Hauptschule","kein Migrationshintergrund","237","0.0455917103483545","0.0400316443073233","0.0511517763893857"
"Min 1x pro Monat","2015","Hauptschule","direkter Migrationshintergrund","77","0.03725922092255","0.0288637264723162","0.0456547153727838"
"Min 1x pro Monat","2015","Hauptschule","indirekter Migrationshintergrund","32","0.0468641553986609","0.0264810259028437","0.0672472848944781"
"Min 1x pro Monat","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","Realschule","kein Migrationshintergrund","415","0.0742215585678939","0.0674426552199233","0.0810004619158645"
"Min 1x pro Monat","2015","Realschule","direkter Migrationshintergrund","14","","",""
"Min 1x pro Monat","2015","Realschule","indirekter Migrationshintergrund","32","0.0760904309714421","0.0507331197846894","0.101447742158195"
"Min 1x pro Monat","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","kein Migrationshintergrund","240","0.109215040289254","0.0966149828547195","0.121815097723788"
"Min 1x pro Monat","2015","(Fach-)Abitur","direkter Migrationshintergrund","107","0.0782695347139048","0.0645108822807497","0.0920281871470599"
"Min 1x pro Monat","2015","(Fach-)Abitur","indirekter Migrationshintergrund","42","0.114026701737351","0.0795240170892228","0.148529386385479"
"Min 1x pro Monat","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","AkademikerIn","kein Migrationshintergrund","501","0.100080064091292","0.0914773991694596","0.108682729013124"
"Min 1x pro Monat","2015","AkademikerIn","direkter Migrationshintergrund","140","0.0938990826845359","0.0789727886034638","0.108825376765608"
"Min 1x pro Monat","2015","AkademikerIn","indirekter Migrationshintergrund","32","0.0947198945068712","0.0593297522949142","0.130110036718828"
"Min 1x pro Monat","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","(noch) kein Abschluss","kein Migrationshintergrund","64","0.160164968254857","0.124042180681031","0.196287755828683"
"Seltener","2015","(noch) kein Abschluss","direkter Migrationshintergrund","50","0.0954199836883682","0.0678429207695212","0.122997046607215"
"Seltener","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"Seltener","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","Hauptschule","kein Migrationshintergrund","1018","0.182424444121226","0.172130652531891","0.192718235710561"
"Seltener","2015","Hauptschule","direkter Migrationshintergrund","295","0.147279207409694","0.131570195977637","0.162988218841751"
"Seltener","2015","Hauptschule","indirekter Migrationshintergrund","80","0.205926525775151","0.166926979373646","0.244926072176657"
"Seltener","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","Realschule","kein Migrationshintergrund","1456","0.250859710568758","0.239648876850554","0.262070544286962"
"Seltener","2015","Realschule","direkter Migrationshintergrund","88","0.302527510789326","0.256281479985977","0.348773541592674"
"Seltener","2015","Realschule","indirekter Migrationshintergrund","95","0.219287618963841","0.179716709194486","0.258858528733196"
"Seltener","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","(Fach-)Abitur","kein Migrationshintergrund","652","0.26993267126735","0.251999625993818","0.287865716540881"
"Seltener","2015","(Fach-)Abitur","direkter Migrationshintergrund","299","0.202036773953955","0.181469146179169","0.222604401728741"
"Seltener","2015","(Fach-)Abitur","indirekter Migrationshintergrund","72","0.205074744311995","0.161246050497379","0.248903438126612"
"Seltener","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","AkademikerIn","kein Migrationshintergrund","1399","0.294256858537337","0.281193828855842","0.307319888218833"
"Seltener","2015","AkademikerIn","direkter Migrationshintergrund","390","0.286159611058349","0.263031627984209","0.30928759413249"
"Seltener","2015","AkademikerIn","indirekter Migrationshintergrund","71","0.318540129848613","0.262231827196775","0.37484843250045"
"Seltener","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","(noch) kein Abschluss","kein Migrationshintergrund","223","0.624997638848285","0.577315394661155","0.672679883035414"
"Nie","2015","(noch) kein Abschluss","direkter Migrationshintergrund","338","0.820507147482126","0.784484999135752","0.856529295828499"
"Nie","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","66","0.541669025387471","0.45568657041075","0.627651480364192"
"Nie","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","Hauptschule","kein Migrationshintergrund","3760","0.698485256153007","0.686253105965957","0.710717406340057"
"Nie","2015","Hauptschule","direkter Migrationshintergrund","1491","0.75834579010401","0.739369752471522","0.777321827736497"
"Nie","2015","Hauptschule","indirekter Migrationshintergrund","274","0.69325095012742","0.648776568840746","0.737725331414095"
"Nie","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","Realschule","kein Migrationshintergrund","3254","0.569127603330892","0.556321410512535","0.581933796149249"
"Nie","2015","Realschule","direkter Migrationshintergrund","249","0.605058291168302","0.555843732519199","0.654272849817406"
"Nie","2015","Realschule","indirekter Migrationshintergrund","230","0.531453420179012","0.483729903908449","0.579176936449575"
"Nie","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","(Fach-)Abitur","kein Migrationshintergrund","1023","0.434377999964555","0.414354411123914","0.454401588805197"
"Nie","2015","(Fach-)Abitur","direkter Migrationshintergrund","947","0.634165366445819","0.60949240831986","0.658838324571779"
"Nie","2015","(Fach-)Abitur","indirekter Migrationshintergrund","153","0.513364539844725","0.459107749292385","0.567621330397066"
"Nie","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","AkademikerIn","kein Migrationshintergrund","1819","0.38892526361037","0.374950723474779","0.402899803745961"
"Nie","2015","AkademikerIn","direkter Migrationshintergrund","731","0.477957186161559","0.452396024156288","0.503518348166829"
"Nie","2015","AkademikerIn","indirekter Migrationshintergrund","112","0.420818380859472","0.361152651667133","0.480484110051812"
"Nie","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2016","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2016","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2016","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2016","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","Realschule","kein Migrationshintergrund","","","",""
"Nie","2016","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2017","(noch) kein Abschluss","direkter Migrationshintergrund","23","","",""
"Taeglich","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2017","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2017","Hauptschule","direkter Migrationshintergrund","29","","",""
"Taeglich","2017","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2017","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2017","Realschule","direkter Migrationshintergrund","2","","",""
"Taeglich","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2017","(Fach-)Abitur","direkter Migrationshintergrund","19","","",""
"Taeglich","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2017","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2017","AkademikerIn","direkter Migrationshintergrund","19","","",""
"Taeglich","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","kein Migrationshintergrund","116","0.198057573898243","0.16255231100457","0.233562836791916"
"Min 1x pro Woche","2017","(noch) kein Abschluss","direkter Migrationshintergrund","82","0.0478739993280508","0.0379724209186993","0.0577755777374023"
"Min 1x pro Woche","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","24","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2017","Hauptschule","kein Migrationshintergrund","440","0.0855189196412021","0.0779347761116543","0.0931030631707498"
"Min 1x pro Woche","2017","Hauptschule","direkter Migrationshintergrund","132","0.0739635538835636","0.0634843664294617","0.0844427413376655"
"Min 1x pro Woche","2017","Hauptschule","indirekter Migrationshintergrund","29","","",""
"Min 1x pro Woche","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2017","Realschule","kein Migrationshintergrund","713","0.106568185617211","0.0988676594494673","0.114268711784954"
"Min 1x pro Woche","2017","Realschule","direkter Migrationshintergrund","33","0.0692608079457195","0.0424304388383057","0.0960911770531334"
"Min 1x pro Woche","2017","Realschule","indirekter Migrationshintergrund","60","0.129689534783009","0.0972094802920564","0.162169589273962"
"Min 1x pro Woche","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","kein Migrationshintergrund","503","0.185052474090314","0.170327920572657","0.199777027607972"
"Min 1x pro Woche","2017","(Fach-)Abitur","direkter Migrationshintergrund","162","0.0970012646344096","0.0831939886624172","0.110808540606402"
"Min 1x pro Woche","2017","(Fach-)Abitur","indirekter Migrationshintergrund","68","0.171885308756768","0.13390197234339","0.209868645170146"
"Min 1x pro Woche","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2017","AkademikerIn","kein Migrationshintergrund","1085","0.221100711820208","0.209642637478295","0.232558786162122"
"Min 1x pro Woche","2017","AkademikerIn","direkter Migrationshintergrund","245","0.169609421783848","0.152778899210245","0.186439944357451"
"Min 1x pro Woche","2017","AkademikerIn","indirekter Migrationshintergrund","60","0.212261628412682","0.164536150812382","0.259987106012982"
"Min 1x pro Woche","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","kein Migrationshintergrund","34","0.0634566762244974","0.0417382672660595","0.0851750851829352"
"Min 1x pro Monat","2017","(noch) kein Abschluss","direkter Migrationshintergrund","76","0.053475025051593","0.0430410714545298","0.0639089786486562"
"Min 1x pro Monat","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","13","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2017","Hauptschule","kein Migrationshintergrund","301","0.0581283764408122","0.0517826984381674","0.0644740544434569"
"Min 1x pro Monat","2017","Hauptschule","direkter Migrationshintergrund","123","0.0544849424891884","0.0453967575247046","0.0635731274536722"
"Min 1x pro Monat","2017","Hauptschule","indirekter Migrationshintergrund","24","","",""
"Min 1x pro Monat","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2017","Realschule","kein Migrationshintergrund","452","0.0732909264078378","0.066787043381409","0.0797948094342666"
"Min 1x pro Monat","2017","Realschule","direkter Migrationshintergrund","24","","",""
"Min 1x pro Monat","2017","Realschule","indirekter Migrationshintergrund","37","0.106670101603654","0.076826277669973","0.136513925537334"
"Min 1x pro Monat","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","kein Migrationshintergrund","293","0.111820936382266","0.0998716576342615","0.12377021513027"
"Min 1x pro Monat","2017","(Fach-)Abitur","direkter Migrationshintergrund","125","0.0821690185192484","0.0693571892520465","0.0949808477864503"
"Min 1x pro Monat","2017","(Fach-)Abitur","indirekter Migrationshintergrund","48","0.135663584888618","0.101188802316485","0.17013836746075"
