year,age_gr,bula_h,plb0240,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2018,17-29 y.,Hesse,Either,0.013436087760257459,32,3780,0.013335181151391621,0.013536994369123296
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.016472973605339447,64,3780,0.01636141585874555,0.016584531351933343
2018,17-29 y.,Baden-Wuerttemberg,Full-time,0.0485005983498681,125,3780,0.04831232086387133,0.04868887583586487
2018,17-29 y.,Baden-Wuerttemberg,Part-time,0.021776940295180923,39,3780,0.021649020439424228,0.021904860150937618
2018,17-29 y.,Bavaria,Full-time,0.04803257317788924,142,3780,0.04784516024658211,0.048219986109196374
2018,17-29 y.,Bavaria,Part-time,0.014875319101550592,56,3780,0.014769223023995009,0.014981415179106176
2018,17-29 y.,Bavaria,Either,0.009780887689309155,33,3780,0.009694634458618208,0.009867140920000102
2018,17-29 y.,Brandenburg,Full-time,0.008573976327580453,33,3780,0.00849317064932642,0.008654782005834485
2018,17-29 y.,Saxony,Full-time,0.008697467612645903,46,3780,0.008616087160095987,0.00877884806519582
2018,17-29 y.,Thuringa,Full-time,0.015167371191846246,37,3780,0.015060254548533996,0.015274487835158496
2018,30-45 y.,Schleswig-Holstein,Part-time,0.00672547415239724,39,3780,0.006653840567595826,0.006797107737198655
2018,30-45 y.,Lower Saxony,Full-time,0.01571727932390793,85,3780,0.015608268606218108,0.01582629004159775
2018,30-45 y.,Lower Saxony,Part-time,0.013771147850075013,115,3780,0.013669008167223936,0.01387328753292609
2018,30-45 y.,North Rhine-Westphalia,Full-time,0.02760967203340076,199,3780,0.027466066385141666,0.027753277681659853
2018,30-45 y.,North Rhine-Westphalia,Part-time,0.05797652894962946,257,3780,0.05777170650287575,0.05818135139638317
2018,30-45 y.,North Rhine-Westphalia,Either,0.007276064125913058,43,3780,0.007201576679093595,0.0073505515727325214
2018,30-45 y.,North Rhine-Westphalia,I'm not sure yet,0.010638078370188894,51,3780,0.010548163862433005,0.010727992877944783
2018,30-45 y.,Hesse,Full-time,0.01295045468257448,73,3780,0.012851364057653724,0.013049545307495235
2018,30-45 y.,Hesse,Part-time,0.01912392519017123,75,3780,0.019003887903100005,0.019243962477242454
2018,30-45 y.,Hesse,Either,0.006608251409732701,31,3780,0.006537240653867611,0.006679262165597791
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Full-time,0.004338705138249023,41,3780,0.004281100631380176,0.004396309645117871
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.012397805187950868,46,3780,0.012300824779298735,0.012494785596603001
2018,30-45 y.,Baden-Wuerttemberg,Full-time,0.0181084333184342,87,3780,0.01799156607866593,0.01822530055820247
2018,30-45 y.,Baden-Wuerttemberg,Part-time,0.03336368007692644,96,3780,0.03320628573675493,0.033521074417097944
2018,30-45 y.,Bavaria,Full-time,0.01354110734047455,64,3780,0.013439812536305848,0.013642402144643252
2018,30-45 y.,Bavaria,Part-time,0.0341153173017291,129,3780,0.033956221789354965,0.03427441281410323
2018,30-45 y.,Berlin,Full-time,0.014073297592404027,45,3780,0.013970059295177976,0.014176535889630078
2018,30-45 y.,Berlin,Part-time,0.011930313891831988,44,3780,0.011835156987390303,0.012025470796273674
2018,30-45 y.,Brandenburg,Full-time,0.0029672840293138,36,3780,0.0029196129651484575,0.003014955093479142
2018,30-45 y.,Saxony,Full-time,0.011923103568419649,52,3780,0.011827975076218892,0.012018232060620406
2018,30-45 y.,Saxony,Part-time,0.007471036789699439,45,3780,0.007395565353491139,0.007546508225907739
2018,30-45 y.,Saxony-Anhalt,Full-time,0.007152352891991437,34,3780,0.007078496794650686,0.007226208989332189
2018,46-65 y.,Lower Saxony,Full-time,0.013097608465493953,42,3780,0.012997963884519246,0.01319725304646866
2018,46-65 y.,Lower Saxony,Part-time,0.00848324342533928,56,3780,0.00840286276376243,0.008563624086916131
2018,46-65 y.,North Rhine-Westphalia,Full-time,0.02238958783869822,80,3780,0.022259921711026004,0.022519253966370438
2018,46-65 y.,North Rhine-Westphalia,Part-time,0.026803893397883766,92,3780,0.026662340193491136,0.026945446602276397
2018,46-65 y.,North Rhine-Westphalia,I'm not sure yet,0.012366290515931494,35,3780,0.012269431900306218,0.01246314913155677
2018,46-65 y.,Hesse,Full-time,0.008468910758057073,40,3780,0.008388597447357047,0.0085492240687571
2018,46-65 y.,Hesse,Part-time,0.017404173077251037,37,3780,0.017289559851145834,0.01751878630335624
2018,46-65 y.,Baden-Wuerttemberg,Part-time,0.02170176177614124,42,3780,0.02157405800735839,0.021829465544924095
2018,46-65 y.,Bavaria,Full-time,0.01021311118610834,35,3780,0.010124992003302797,0.010301230368913882
2018,46-65 y.,Bavaria,Part-time,0.014869630424315956,50,3780,0.014763554329266154,0.014975706519365757
2019,17-29 y.,Schleswig-Holstein,Full-time,0.009332756568365855,36,2936,0.009241889050994368,0.009423624085737343
2019,17-29 y.,Lower Saxony,Full-time,0.05135232251794252,125,2936,0.05114374268701376,0.051560902348871285
2019,17-29 y.,Lower Saxony,Part-time,0.016112271113277,39,2936,0.015993286461328863,0.016231255765225137
2019,17-29 y.,North Rhine-Westphalia,Full-time,0.11077718718263664,248,2936,0.11048058779041685,0.11107378657485643
2019,17-29 y.,North Rhine-Westphalia,Part-time,0.05005436654613539,112,2936,0.049848298737731105,0.050260434354539675
2019,17-29 y.,North Rhine-Westphalia,Either,0.01871030783526368,46,2936,0.018582258043385865,0.018838357627141495
2019,17-29 y.,North Rhine-Westphalia,I'm not sure yet,0.019073410141963766,33,2936,0.018944147740695576,0.019202672543231956
2019,17-29 y.,Hesse,Full-time,0.028846735088916196,55,2936,0.028688562212497073,0.02900490796533532
2019,17-29 y.,Hesse,Either,0.014459414386299226,33,2936,0.014346603139012044,0.014572225633586407
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.01709233792342262,41,2936,0.01696984898026265,0.017214826866582586
2019,17-29 y.,Baden-Wuerttemberg,Full-time,0.06604634358757497,111,2936,0.06581163615372279,0.06628105102142715
2019,17-29 y.,Baden-Wuerttemberg,Part-time,0.01693772426393522,52,2936,0.016815780993962557,0.01705966753390788
2019,17-29 y.,Bavaria,Full-time,0.03992974645807756,109,2936,0.03974471755452595,0.04011477536162916
2019,17-29 y.,Bavaria,Part-time,0.011886224087993572,44,2936,0.011783808697335184,0.011988639478651959
2019,17-29 y.,Saxony,Full-time,0.014011646403096246,33,2936,0.013900570393560298,0.014122722412632195
2019,17-29 y.,Saxony-Anhalt,Full-time,0.007053143689688011,37,2936,0.006974058682137166,0.007132228697238856
2019,30-45 y.,Schleswig-Holstein,Full-time,0.003260063264787851,31,2936,0.0032061936666312,0.003313932862944502
2019,30-45 y.,Schleswig-Holstein,Part-time,0.014178936667030939,41,2936,0.014067209015550607,0.014290664318511271
2019,30-45 y.,Lower Saxony,Full-time,0.020438450062887976,78,2936,0.02030473521455998,0.02057216491121597
2019,30-45 y.,Lower Saxony,Part-time,0.02387370990588252,89,2936,0.023729447638699344,0.0240179721730657
2019,30-45 y.,North Rhine-Westphalia,Full-time,0.023957852524252164,157,2936,0.02381334248414557,0.02410236256435876
2019,30-45 y.,North Rhine-Westphalia,Part-time,0.04962107681206091,224,2936,0.04941585605638428,0.04982629756773754
2019,30-45 y.,North Rhine-Westphalia,Either,0.01407407862188158,31,2936,0.013962758949134508,0.014185398294628651
2019,30-45 y.,Hesse,Full-time,0.014136445748988103,51,2936,0.014024883229575881,0.014248008268400326
2019,30-45 y.,Hesse,Part-time,0.02087528729345733,52,2936,0.02074018117138606,0.0210103934155286
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.01219160867321606,32,2936,0.012087902011490041,0.01229531533494208
2019,30-45 y.,Baden-Wuerttemberg,Full-time,0.007548898188387225,53,2936,0.007467101422026256,0.007630694954748194
2019,30-45 y.,Baden-Wuerttemberg,Part-time,0.04670873097074701,123,2936,0.046509318812536095,0.04690814312895792
2019,30-45 y.,Bavaria,Full-time,0.01768425375404227,58,2936,0.01755969945730721,0.01780880805077733
2019,30-45 y.,Bavaria,Part-time,0.03982762691284364,130,2936,0.039642824937055295,0.04001242888863198
2019,30-45 y.,Berlin,Full-time,0.00866041299447408,33,2936,0.008572850057867183,0.008747975931080978
2019,30-45 y.,Brandenburg,Full-time,0.004337686228542589,33,2936,0.0042755814677327775,0.0043997909893524
2019,30-45 y.,Saxony,Full-time,0.006606112637277217,34,2936,0.006529557644316683,0.006682667630237751
2019,30-45 y.,Saxony,Part-time,0.009361999005069038,39,2936,0.009270990584121433,0.009453007426016643
2019,30-45 y.,Saxony-Anhalt,Full-time,0.01469752439677385,36,2936,0.014583801824617694,0.014811246968930006
2019,46-65 y.,Lower Saxony,Full-time,0.011624969336298113,33,2936,0.011523672336493061,0.011726266336103165
2019,46-65 y.,Lower Saxony,Part-time,0.008853328457532644,38,2936,0.00876480425076654,0.008941852664298748
2019,46-65 y.,North Rhine-Westphalia,Full-time,0.017117974746060565,82,2936,0.016995395575273034,0.017240553916848096
2019,46-65 y.,North Rhine-Westphalia,Part-time,0.03146833732333313,107,2936,0.031303356448562324,0.03163331819810394
2019,46-65 y.,North Rhine-Westphalia,Either,0.017291060494111724,34,2936,0.01716787400987995,0.017414246978343498
2019,46-65 y.,Hesse,Part-time,0.02096499525036481,32,2936,0.020829605344515483,0.021100385156214135
2019,46-65 y.,Baden-Wuerttemberg,Part-time,0.020873374063041024,43,2936,0.020738274000389113,0.021008474125692934
2019,46-65 y.,Bavaria,Full-time,0.009876362749798062,32,2936,0.00978291194997896,0.009969813549617164
2019,46-65 y.,Bavaria,Part-time,0.01821290512226901,56,2936,0.01808653684520263,0.018339273399335387
2020,17-29 y.,Schleswig-Holstein,Full-time,0.013422063847638915,33,2713,0.013308692206189895,0.013535435489087935
2020,17-29 y.,Lower Saxony,Full-time,0.031850306416479235,107,2713,0.03167730201646465,0.03202331081649382
2020,17-29 y.,Lower Saxony,Either,0.01860468650071171,38,2713,0.0184715606938177,0.01873781230760572
2020,17-29 y.,North Rhine-Westphalia,Full-time,0.1093308232055528,256,2713,0.10902338445556616,0.10963826195553945
2020,17-29 y.,North Rhine-Westphalia,Part-time,0.04123030263291372,95,2713,0.041034420648053224,0.04142618461777421
2020,17-29 y.,North Rhine-Westphalia,Either,0.022384987571268014,74,2713,0.022239243316164257,0.02253073182637177
2020,17-29 y.,North Rhine-Westphalia,I'm not sure yet,0.029513748918316682,57,2713,0.029347010388537147,0.02968048744809622
2020,17-29 y.,Hesse,Full-time,0.03647493742087099,63,2713,0.036290241258953214,0.036659633582788766
2020,17-29 y.,Hesse,Part-time,0.01741792653014957,33,2713,0.017289038753965397,0.017546814306333744
2020,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.017025362595463583,49,2713,0.01689791007561703,0.017152815115310138
2020,17-29 y.,Baden-Wuerttemberg,Full-time,0.07164363438702001,111,2713,0.07138955159716615,0.07189771717687388
2020,17-29 y.,Baden-Wuerttemberg,Part-time,0.019784935280111608,45,2713,0.019647734339601937,0.019922136220621278
2020,17-29 y.,Bavaria,Full-time,0.04411844670812506,93,2713,0.043916125582651254,0.04432076783359886
2020,17-29 y.,Bavaria,Part-time,0.01879568144147069,46,2713,0.018661887068531384,0.01892947581441
2020,17-29 y.,Saxony,Full-time,0.012526652520040565,38,2713,0.012417078071999309,0.012636226968081822
2020,17-29 y.,Saxony-Anhalt,Full-time,0.005920908856570984,32,2713,0.0058453241828646816,0.005996493530277287
2020,30-45 y.,Lower Saxony,Full-time,0.01633872880986591,78,2713,0.016213829222493863,0.01646362839723796
2020,30-45 y.,Lower Saxony,Part-time,0.0279764559269156,93,2713,0.027813989426480414,0.028138922427350787
2020,30-45 y.,North Rhine-Westphalia,Full-time,0.02573309664264918,134,2713,0.025577100418917198,0.025889092866381164
2020,30-45 y.,North Rhine-Westphalia,Part-time,0.073012899735941,219,2713,0.07275658963073772,0.07326920984114427
2020,30-45 y.,North Rhine-Westphalia,Either,0.014317328629219644,44,2713,0.014200290157372017,0.014434367101067271
2020,30-45 y.,Hesse,Full-time,0.014726353724333252,51,2713,0.014607679846887918,0.014845027601778587
2020,30-45 y.,Hesse,Part-time,0.016752840062453162,56,2713,0.01662639419021764,0.016879285934688685
2020,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.00781493528134967,37,2713,0.00772818155850446,0.007901689004194879
2020,30-45 y.,Baden-Wuerttemberg,Full-time,0.012496752079134891,57,2713,0.012387306826410592,0.01260619733185919
2020,30-45 y.,Baden-Wuerttemberg,Part-time,0.04157351593283803,102,2713,0.04137685555665331,0.041770176309022744
2020,30-45 y.,Bavaria,Full-time,0.020946570188618143,52,2713,0.020805482622255147,0.02108765775498114
2020,30-45 y.,Bavaria,Part-time,0.03690550225391945,110,2713,0.03671976069083417,0.037091243817004724
2020,30-45 y.,Berlin,Full-time,0.014657032404687475,36,2713,0.014538634008430425,0.014775430800944525
2020,30-45 y.,Saxony,Full-time,0.007011612965893383,31,2713,0.006929405712651177,0.007093820219135589
2020,30-45 y.,Saxony,Part-time,0.00591183563675585,40,2713,0.005836308553676559,0.0059873627198351416
2020,46-65 y.,Lower Saxony,Full-time,0.011222352536724324,32,2713,0.01111857093746208,0.011326134135986569
2020,46-65 y.,Lower Saxony,Part-time,0.007845972717219648,38,2713,0.0077590482511586565,0.007932897183280638
2020,46-65 y.,North Rhine-Westphalia,Full-time,0.0196110862234143,93,2713,0.019474477288459784,0.019747695158368817
2020,46-65 y.,North Rhine-Westphalia,Part-time,0.03270852790212299,78,2713,0.03253328587680856,0.03288376992743742
2020,46-65 y.,North Rhine-Westphalia,I'm not sure yet,0.01672284360863939,38,2713,0.016596509062618482,0.016849178154660298
2020,46-65 y.,Baden-Wuerttemberg,Part-time,0.021567480611968188,38,2713,0.021424362620551075,0.0217105986033853
2020,46-65 y.,Bavaria,Full-time,0.01829378659767287,33,2713,0.01816175689074818,0.018425816304597557
2020,46-65 y.,Bavaria,Part-time,0.02580708469495955,53,2713,0.02565087030323453,0.025963299086684568
2021,17-29 y.,Lower Saxony,Full-time,0.03861411818006399,52,1368,0.038412224789070915,0.03881601157105706
2021,17-29 y.,North Rhine-Westphalia,Full-time,0.11567222763077085,113,1368,0.11533709142112078,0.11600736384042093
2021,17-29 y.,North Rhine-Westphalia,Part-time,0.07328015336625199,79,1368,0.07300708739148236,0.07355321934102162
2021,17-29 y.,North Rhine-Westphalia,Either,0.024885934398848793,48,1368,0.024722702565600576,0.02504916623209701
2021,17-29 y.,North Rhine-Westphalia,I'm not sure yet,0.03649920315337199,42,1368,0.036302700733777955,0.036695705572966024
2021,17-29 y.,Hesse,Full-time,0.03492846101007807,31,1368,0.03473607669966405,0.035120845320492096
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.02582089642164543,35,1368,0.025654706289065715,0.025987086554225144
2021,17-29 y.,Baden-Wuerttemberg,Full-time,0.07145359349030302,69,1368,0.07118368657240419,0.07172350040820184
2021,17-29 y.,Bavaria,Full-time,0.05402953743612873,62,1368,0.053792643150696325,0.05426643172156114
2021,17-29 y.,Bavaria,Part-time,0.026088286888474605,33,1368,0.025921261401326955,0.026255312375622255
2021,30-45 y.,Schleswig-Holstein,Part-time,0.015844170622013227,33,1368,0.015713322690481524,0.01597501855354493
2021,30-45 y.,Lower Saxony,Full-time,0.021891308651983,43,1368,0.02173797778446162,0.022044639519504382
2021,30-45 y.,Lower Saxony,Part-time,0.027069462677352076,51,1368,0.026899411005231574,0.02723951434947258
2021,30-45 y.,North Rhine-Westphalia,Full-time,0.0414527649637082,77,1368,0.04124389130065897,0.04166163862675743
2021,30-45 y.,North Rhine-Westphalia,Part-time,0.07973175402544225,152,1368,0.07944791438415794,0.08001559366672656
2021,30-45 y.,North Rhine-Westphalia,Either,0.03868701297195748,35,1368,0.03848493676751101,0.03888908917640395
2021,30-45 y.,Hesse,Part-time,0.008475548679075717,40,1368,0.008379490179821796,0.008571607178329638
2021,30-45 y.,Hesse,Either,0.01111810492839447,32,1368,0.011008232741504845,0.011227977115284097
2021,30-45 y.,Baden-Wuerttemberg,Part-time,0.0449036090993462,60,1368,0.044686606768852256,0.04512061142984015
2021,30-45 y.,Bavaria,Part-time,0.041963671595426216,56,1368,0.04175357070143098,0.04217377248942145
2021,30-45 y.,Berlin,Part-time,0.022004352171202703,36,1368,0.021850634807949153,0.022158069534456253
2021,46-65 y.,North Rhine-Westphalia,Full-time,0.015311613345353503,31,1368,0.015182948454338456,0.01544027823636855
2021,46-65 y.,North Rhine-Westphalia,Part-time,0.05973619299358034,84,1368,0.05948785463737176,0.05998453134978893
2021,46-65 y.,Baden-Wuerttemberg,Part-time,0.04993076309528755,38,1368,0.049702538785981826,0.05015898740459328
2021,46-65 y.,Bavaria,Part-time,0.020607258203939553,36,1368,0.0204583945349568,0.020756121872922306
