year,bula_h,pgisced97,plh0034,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2014,Hamburg,Post-secondary Non-tertiary Level,Very concerned,0.06976744186046512,38694,0.06722906310039774,0.0723058206205325
2014,Hamburg,First Stage of Tertiary Education,Somewhat concerned,0.6818181818181818,38694,0.6771772389041414,0.6864591247322221
2014,Hamburg,First Stage of Tertiary Education,Very concerned,0.18181818181818182,38694,0.17797511597675797,0.18566124765960568
2014,Hamburg,First Stage of Tertiary Education,Not concerned at all,0.13636363636363635,38694,0.1329442434705871,0.13978302925668562
2014,Hamburg,Second Stage of Tertiary Education,Somewhat concerned,0.6556291390728477,38694,0.6508946122697872,0.6603636658759082
2014,Hamburg,Second Stage of Tertiary Education,Not concerned at all,0.19205298013245034,38694,0.18812801118922,0.19597794907568067
2014,Hamburg,Second Stage of Tertiary Education,Very concerned,0.152317880794702,38694,0.14873752477892918,0.1558982368104748
2014,Lower Saxony,Pre-primary Level,Not concerned at all,0.42592592592592593,38694,0.42099889528882634,0.4308529565630255
2014,Lower Saxony,Pre-primary Level,Somewhat concerned,0.42592592592592593,38694,0.42099889528882634,0.4308529565630255
2014,Lower Saxony,Pre-primary Level,Very concerned,0.14814814814814814,38694,0.14460846484546233,0.15168783145083395
2014,Lower Saxony,Primary Level,Not concerned at all,0.5245901639344263,38694,0.5196141864015715,0.529566141467281
2014,Lower Saxony,Primary Level,Somewhat concerned,0.3442622950819672,38694,0.33952812271976474,0.3489964674441697
2014,Lower Saxony,Primary Level,Very concerned,0.13114754098360656,38694,0.12778407259005065,0.13451100937716248
2014,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.4489795918367347,38694,0.4440235906675688,0.4539355930059006
2014,Lower Saxony,Lower Secondary Level,Not concerned at all,0.34402332361516036,38694,0.33928993240068583,0.3487567148296349
2014,Lower Saxony,Lower Secondary Level,Very concerned,0.20699708454810495,38694,0.20296013088962264,0.21103403820658725
2014,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.5366449511400652,38694,0.5316763431732708,0.5416135591068595
2014,Lower Saxony,Upper Secondary Level,Not concerned at all,0.26221498371335505,38694,0.25783242315827454,0.26659754426843557
2014,Lower Saxony,Upper Secondary Level,Very concerned,0.2011400651465798,38694,0.19714596572469217,0.20513416456846745
2014,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.574585635359116,38694,0.5696593709852337,0.5795118997329983
2014,Lower Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.22099447513812154,38694,0.21686023941970886,0.22512871085653421
2014,Lower Saxony,Post-secondary Non-tertiary Level,Very concerned,0.20441988950276244,38694,0.20040163175363007,0.2084381472518948
2014,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.5793650793650794,38694,0.5744462350455671,0.5842839236845917
2014,Lower Saxony,First Stage of Tertiary Education,Very concerned,0.2619047619047619,38694,0.25752387383949427,0.26628564997002957
2014,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.15873015873015872,38694,0.15508906680906392,0.16237125065125352
2014,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.5805168986083499,38694,0.5755999131260268,0.585433884090673
2014,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.2147117296222664,38694,0.21062028480381983,0.21880317444071296
2014,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.2047713717693837,38694,0.2007505494624573,0.2087921940763101
2014,Bremen,Pre-primary Level,Somewhat concerned,0.5833333333333334,38694,0.5784210089920228,0.588245657674644
2014,Bremen,Pre-primary Level,Not concerned at all,0.4166666666666667,38694,0.411754342325356,0.42157899100797736
2014,Bremen,Primary Level,Somewhat concerned,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Bremen,Primary Level,Not concerned at all,0.4,38694,0.39511865078426905,0.404881349215731
2014,Bremen,Primary Level,Very concerned,0.1,38694,0.09701079629128108,0.10298920370871893
2014,Bremen,Lower Secondary Level,Not concerned at all,0.5185185185185185,38694,0.5135399305237819,0.5234971065132551
2014,Bremen,Lower Secondary Level,Somewhat concerned,0.37037037037037035,38694,0.36555871012159974,0.37518203061914096
2014,Bremen,Lower Secondary Level,Very concerned,0.1111111111111111,38694,0.10797972412921018,0.11424249809301203
2014,Bremen,Upper Secondary Level,Somewhat concerned,0.6551724137931034,38694,0.6504363988906999,0.6599084286955069
2014,Bremen,Upper Secondary Level,Not concerned at all,0.19540229885057472,38694,0.1914514675504285,0.19935313015072095
2014,Bremen,Upper Secondary Level,Very concerned,0.14942528735632185,38694,0.1458730453870706,0.1529775293255731
2014,Bremen,Post-secondary Non-tertiary Level,Somewhat concerned,0.375,38694,0.3701761932573792,0.3798238067426208
2014,Bremen,Post-secondary Non-tertiary Level,Not concerned at all,0.375,38694,0.3701761932573792,0.3798238067426208
2014,Bremen,Post-secondary Non-tertiary Level,Very concerned,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Bremen,First Stage of Tertiary Education,Somewhat concerned,0.75,38694,0.7456854560852713,0.7543145439147287
2014,Bremen,First Stage of Tertiary Education,Very concerned,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Bremen,Second Stage of Tertiary Education,Somewhat concerned,0.673469387755102,38694,0.6687968250427212,0.6781419504674828
2014,Bremen,Second Stage of Tertiary Education,Not concerned at all,0.20408163265306123,38694,0.20006584739421654,0.20809741791190592
2014,Bremen,Second Stage of Tertiary Education,Very concerned,0.12244897959183673,38694,0.11918274006144841,0.12571521912222505
2014,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.5428571428571428,38694,0.5378934716617284,0.5478208140525572
2014,North Rhine-Westphalia,Pre-primary Level,Not concerned at all,0.34285714285714286,38694,0.3381275826937204,0.3475867030205653
2014,North Rhine-Westphalia,Pre-primary Level,Very concerned,0.11428571428571428,38694,0.1111155844033058,0.11745584416812277
2014,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.4589041095890411,38694,0.4539389598680584,0.4638692593100238
2014,North Rhine-Westphalia,Primary Level,Not concerned at all,0.3561643835616438,38694,0.3513929706600601,0.36093579646322754
2014,North Rhine-Westphalia,Primary Level,Very concerned,0.18493150684931506,38694,0.18106305883794005,0.18879995486069007
2014,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.532,38694,0.5270282074369377,0.5369717925630624
2014,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.27066666666666667,38694,0.2662396141242536,0.2750937192090797
2014,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.19733333333333333,38694,0.19336779550002164,0.20129887116664502
2014,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.55156382079459,38694,0.5466083780209297,0.5565192635682503
2014,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.2371090448013525,38694,0.23287125363693992,0.2413468359657651
2014,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.21132713440405748,38694,0.20725932740453717,0.2153949414035778
2014,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.5731292517006803,38694,0.5682008199952919,0.5780576834060687
2014,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.24149659863945577,38694,0.23723209457009584,0.2457611027088157
2014,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.18537414965986396,38694,0.18150212658030387,0.18924617273942404
2014,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.5208333333333334,38694,0.5158556536889315,0.5258110129777352
2014,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.2708333333333333,38694,0.2664054240097569,0.2752612426569097
2014,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.20833333333333334,38694,0.2042867841939412,0.2123798824727255
2014,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.5593073593073593,38694,0.5543605243213376,0.564254194293381
2014,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.23722943722943723,38694,0.23299090481222576,0.2414679696466487
2014,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.20346320346320346,38694,0.19945194987794201,0.2074744570484649
2014,Hesse,Pre-primary Level,Not concerned at all,0.5609756097560976,38694,0.5560307887952894,0.5659204307169058
2014,Hesse,Pre-primary Level,Somewhat concerned,0.2926829268292683,38694,0.2881493599905495,0.297216493667987
2014,Hesse,Pre-primary Level,Very concerned,0.14634146341463414,38694,0.14281970104762987,0.1498632257816384
2014,Hesse,Primary Level,Not concerned at all,0.4222222222222222,38694,0.41730086127801846,0.427143583166426
2014,Hesse,Primary Level,Somewhat concerned,0.37777777777777777,38694,0.3729469092280865,0.38260864632746905
2014,Hesse,Primary Level,Very concerned,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Hesse,Lower Secondary Level,Somewhat concerned,0.4720812182741117,38694,0.4671069846889233,0.4770554518593001
2014,Hesse,Lower Secondary Level,Not concerned at all,0.3604060913705584,38694,0.35562218712272153,0.36518999561839527
2014,Hesse,Lower Secondary Level,Very concerned,0.16751269035532995,38694,0.1637917995477818,0.1712335811628781
2014,Hesse,Upper Secondary Level,Somewhat concerned,0.5475880052151239,38694,0.5426286150512284,0.5525473953790193
2014,Hesse,Upper Secondary Level,Very concerned,0.22816166883963493,38694,0.22398029717918036,0.2323430405000895
2014,Hesse,Upper Secondary Level,Not concerned at all,0.2242503259452412,38694,0.22009445933124785,0.22840619255923453
2014,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,0.5512820512820513,38694,0.5463263182236548,0.5562377843404478
2014,Hesse,Post-secondary Non-tertiary Level,Very concerned,0.24358974358974358,38694,0.23931271196674156,0.2478667752127456
2014,Hesse,Post-secondary Non-tertiary Level,Not concerned at all,0.20512820512820512,38694,0.20110478401034562,0.20915162624606462
2014,Hesse,First Stage of Tertiary Education,Somewhat concerned,0.5411764705882353,38694,0.5362113871485877,0.5461415540278828
2014,Hesse,First Stage of Tertiary Education,Very concerned,0.27058823529411763,38694,0.26616158621579344,0.2750148843724418
2014,Hesse,First Stage of Tertiary Education,Not concerned at all,0.18823529411764706,38694,0.18434036221835798,0.19213022601693613
2014,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.5435606060606061,38694,0.5385975428692087,0.5485236692520035
2014,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.26704545454545453,38694,0.2626372130939371,0.27145369599697194
2014,Hesse,Second Stage of Tertiary Education,Very concerned,0.1893939393939394,38694,0.18548982782916937,0.19329805095870942
2014,"Rhineland-Palatinate, Saarland",Pre-primary Level,Not concerned at all,0.6111111111111112,38694,0.6062536747980243,0.615968547424198
2014,"Rhineland-Palatinate, Saarland",Pre-primary Level,Somewhat concerned,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,"Rhineland-Palatinate, Saarland",Pre-primary Level,Very concerned,0.05555555555555555,38694,0.05327318469860441,0.05783792641250669
2014,"Rhineland-Palatinate, Saarland",Primary Level,Somewhat concerned,0.4642857142857143,38694,0.4593164335561577,0.4692549950152709
2014,"Rhineland-Palatinate, Saarland",Primary Level,Not concerned at all,0.39285714285714285,38694,0.3879908635796757,0.39772342213461
2014,"Rhineland-Palatinate, Saarland",Primary Level,Very concerned,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.4961832061068702,38694,0.49120134508267804,0.5011650671310623
2014,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.3511450381679389,38694,0.3463889341884414,0.3559011421474364
2014,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.15267175572519084,38694,0.14908799133955256,0.15625552011082913
2014,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.5876010781671159,38694,0.5826961312655561,0.5925060250686758
2014,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.2223719676549865,38694,0.21822853550906915,0.22651539980090388
2014,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.19002695417789758,38694,0.18611785089847102,0.19393605745732415
2014,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Somewhat concerned,0.5964912280701754,38694,0.591602872608372,0.6013795835319788
2014,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not concerned at all,0.2631578947368421,38694,0.2587702679749955,0.26754552149868865
2014,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Very concerned,0.14035087719298245,38694,0.13688987052877616,0.14381188385718874
2014,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,0.5157894736842106,38694,0.5108099522254318,0.5207689951429894
2014,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Very concerned,0.25263157894736843,38694,0.24830200214874465,0.2569611557459922
2014,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not concerned at all,0.23157894736842105,38694,0.2273757147774846,0.2357821799593575
2014,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.5910780669144982,38694,0.5861794115967303,0.595976722232266
2014,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not concerned at all,0.23048327137546468,38694,0.22628700552054767,0.23467953723038168
2014,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very concerned,0.17843866171003717,38694,0.17462362489518618,0.18225369852488815
2014,Baden-Wuerttemberg,Pre-primary Level,Not concerned at all,0.56,38694,0.5550539943351217,0.5649460056648784
2014,Baden-Wuerttemberg,Pre-primary Level,Somewhat concerned,0.34,38694,0.33527995994666016,0.3447200400533399
2014,Baden-Wuerttemberg,Pre-primary Level,Very concerned,0.1,38694,0.09701079629128108,0.10298920370871893
2014,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.48717948717948717,38694,0.4821991190079276,0.4921598553510467
2014,Baden-Wuerttemberg,Primary Level,Not concerned at all,0.358974358974359,38694,0.3541946255823503,0.36375409236636763
2014,Baden-Wuerttemberg,Primary Level,Very concerned,0.15384615384615385,38694,0.15025112610648775,0.15744118158581996
2014,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.42326732673267325,38694,0.41834433724620945,0.42819031621913706
2014,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.3787128712871287,38694,0.373879663475534,0.38354607909872346
2014,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.19801980198019803,38694,0.1940490716685406,0.20199053229185546
2014,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.5277382645803699,38694,0.522763930730823,0.5327125984299168
2014,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.2453769559032717,38694,0.2410893370046804,0.24966457480186297
2014,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.22688477951635846,38694,0.22271167703006603,0.2310578820026509
2014,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.5814977973568282,38694,0.576582416556786,0.5864131781568703
2014,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very concerned,0.21585903083700442,38694,0.2117596672260385,0.21995839444797033
2014,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not concerned at all,0.2026431718061674,38694,0.19863794970681506,0.20664839390551973
2014,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.5297029702970297,38694,0.5247297627992352,0.5346761777948242
2014,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.26732673267326734,38694,0.2629170166178096,0.2717364487287251
2014,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.20297029702970298,38694,0.198962665777733,0.20697792828167297
2014,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.5554156171284634,38694,0.5504643038852765,0.5603669303716504
2014,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.23173803526448364,38694,0.22753379444728858,0.2359422760816787
2014,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.2128463476070529,38694,0.20876787907080752,0.21692481614329828
2014,Bavaria,Pre-primary Level,Somewhat concerned,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Bavaria,Pre-primary Level,Not concerned at all,0.4411764705882353,38694,0.43622906209076373,0.44612387908570683
2014,Bavaria,Pre-primary Level,Very concerned,0.058823529411764705,38694,0.05647905591473026,0.06116800290879915
2014,Bavaria,Primary Level,Not concerned at all,0.40350877192982454,38694,0.39862041646802104,0.40839712739162803
2014,Bavaria,Primary Level,Somewhat concerned,0.3684210526315789,38694,0.3636146483288255,0.37322745693433235
2014,Bavaria,Primary Level,Very concerned,0.22807017543859648,38694,0.22388939446045536,0.2322509564167376
2014,Bavaria,Lower Secondary Level,Somewhat concerned,0.4724576271186441,38694,0.46748318520337795,0.4774320690339102
2014,Bavaria,Lower Secondary Level,Not concerned at all,0.3220338983050847,38694,0.317378154841705,0.32668964176846443
2014,Bavaria,Lower Secondary Level,Very concerned,0.2055084745762712,38694,0.20148228926513415,0.20953465988740824
2014,Bavaria,Upper Secondary Level,Somewhat concerned,0.5394366197183098,38694,0.5344701342133384,0.5444031052232812
2014,Bavaria,Upper Secondary Level,Very concerned,0.2403755868544601,38694,0.23611784924877768,0.2446333244601425
2014,Bavaria,Upper Secondary Level,Not concerned at all,0.22018779342723005,38694,0.2160589739781445,0.2243166128763156
2014,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.5337837837837838,38694,0.5288131629782732,0.5387544045892944
2014,Bavaria,Post-secondary Non-tertiary Level,Not concerned at all,0.28040540540540543,38694,0.2759295979584048,0.28488121285240603
2014,Bavaria,Post-secondary Non-tertiary Level,Very concerned,0.1858108108108108,38694,0.18193526912414515,0.18968635249747645
2014,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.5345454545454545,38694,0.5295753535258012,0.5395155555651079
2014,Bavaria,First Stage of Tertiary Education,Very concerned,0.2909090909090909,38694,0.2863836191084231,0.2954345627097587
2014,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.17454545454545456,38694,0.17076333622601375,0.17832757286489537
2014,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.5911016949152542,38694,0.5862030832179901,0.5960003066125183
2014,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.2129237288135593,38694,0.20884471948074426,0.21700273814637436
2014,Bavaria,Second Stage of Tertiary Education,Very concerned,0.19597457627118645,38694,0.19201937111219564,0.19992978143017726
2014,Berlin,Pre-primary Level,Not concerned at all,0.46153846153846156,38694,0.4565712168895061,0.46650570618741705
2014,Berlin,Pre-primary Level,Somewhat concerned,0.38461538461538464,38694,0.3797678502001158,0.3894629190306535
2014,Berlin,Pre-primary Level,Very concerned,0.15384615384615385,38694,0.15025112610648775,0.15744118158581996
2014,Berlin,Primary Level,Not concerned at all,0.6153846153846154,38694,0.6105370809693466,0.6202321497998843
2014,Berlin,Primary Level,Somewhat concerned,0.38461538461538464,38694,0.3797678502001158,0.3894629190306535
2014,Berlin,Lower Secondary Level,Somewhat concerned,0.4375,38694,0.4325570689803861,0.4424429310196139
2014,Berlin,Lower Secondary Level,Not concerned at all,0.3125,38694,0.3078815566620371,0.3171184433379629
2014,Berlin,Lower Secondary Level,Very concerned,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Berlin,Upper Secondary Level,Somewhat concerned,0.5284552845528455,38694,0.5234813528077303,0.5334292162979607
2014,Berlin,Upper Secondary Level,Very concerned,0.25203252032520324,38694,0.24770634708287187,0.2563586935675346
2014,Berlin,Upper Secondary Level,Not concerned at all,0.21951219512195122,38694,0.21538792934091097,0.22363646090299147
2014,Berlin,Post-secondary Non-tertiary Level,Somewhat concerned,0.453125,38694,0.44816493571923943,0.45808506428076057
2014,Berlin,Post-secondary Non-tertiary Level,Very concerned,0.296875,38694,0.29232263221818383,0.30142736778181617
2014,Berlin,Post-secondary Non-tertiary Level,Not concerned at all,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Berlin,First Stage of Tertiary Education,Somewhat concerned,0.543859649122807,38694,0.5388968474159136,0.5488224508297005
2014,Berlin,First Stage of Tertiary Education,Very concerned,0.2631578947368421,38694,0.2587702679749955,0.26754552149868865
2014,Berlin,First Stage of Tertiary Education,Not concerned at all,0.19298245614035087,38694,0.18905026463694793,0.1969146476437538
2014,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.4973404255319149,38694,0.49235848983002606,0.5023223612338037
2014,Berlin,Second Stage of Tertiary Education,Very concerned,0.2553191489361702,38694,0.25097443642089834,0.25966386145144205
2014,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.2473404255319149,38694,0.24304129031506297,0.2516395607487668
2014,Brandenburg,Pre-primary Level,Not concerned at all,0.625,38694,0.6201761932573793,0.6298238067426207
2014,Brandenburg,Pre-primary Level,Somewhat concerned,0.375,38694,0.3701761932573792,0.3798238067426208
2014,Brandenburg,Primary Level,Not concerned at all,0.6,38694,0.5951186507842691,0.6048813492157309
2014,Brandenburg,Primary Level,Somewhat concerned,0.3,38694,0.29543391591238427,0.3045660840876157
2014,Brandenburg,Primary Level,Very concerned,0.1,38694,0.09701079629128108,0.10298920370871893
2014,Brandenburg,Lower Secondary Level,Somewhat concerned,0.5119047619047619,38694,0.506924168057024,0.5168853557524997
2014,Brandenburg,Lower Secondary Level,Not concerned at all,0.38095238095238093,38694,0.37611364824099625,0.3857911136637656
2014,Brandenburg,Lower Secondary Level,Very concerned,0.10714285714285714,38694,0.10406104006090804,0.11022467422480624
2014,Brandenburg,Upper Secondary Level,Somewhat concerned,0.5341614906832298,38694,0.529191126180465,0.5391318551859946
2014,Brandenburg,Upper Secondary Level,Not concerned at all,0.2795031055900621,38694,0.27503170445045766,0.2839745067296665
2014,Brandenburg,Upper Secondary Level,Very concerned,0.18633540372670807,38694,0.1824556455521324,0.19021516190128374
2014,Brandenburg,Post-secondary Non-tertiary Level,Somewhat concerned,0.4473684210526316,38694,0.4424140928977127,0.45232274920755045
2014,Brandenburg,Post-secondary Non-tertiary Level,Not concerned at all,0.40789473684210525,38694,0.402997988677436,0.4127914850067745
2014,Brandenburg,Post-secondary Non-tertiary Level,Very concerned,0.14473684210526316,38694,0.14123115068045256,0.14824253353007377
2014,Brandenburg,First Stage of Tertiary Education,Somewhat concerned,0.7014925373134329,38694,0.6969329726229939,0.7060521020038718
2014,Brandenburg,First Stage of Tertiary Education,Very concerned,0.208955223880597,38694,0.20490423167439947,0.21300621608679454
2014,Brandenburg,First Stage of Tertiary Education,Not concerned at all,0.08955223880597014,38694,0.08670712267685449,0.0923973549350858
2014,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.49230769230769234,38694,0.48732627574791537,0.4972891088674693
2014,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.3076923076923077,38694,0.3030935327558171,0.31229108262879834
2014,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Mecklenburg-Western Pomerania,Pre-primary Level,Not concerned at all,0.5714285714285714,38694,0.5664976640974528,0.57635947875969
2014,Mecklenburg-Western Pomerania,Pre-primary Level,Somewhat concerned,0.42857142857142855,38694,0.42364052124031,0.4335023359025471
2014,Mecklenburg-Western Pomerania,Primary Level,Somewhat concerned,0.4444444444444444,38694,0.43949328689534073,0.4493956019935481
2014,Mecklenburg-Western Pomerania,Primary Level,Not concerned at all,0.4444444444444444,38694,0.43949328689534073,0.4493956019935481
2014,Mecklenburg-Western Pomerania,Primary Level,Very concerned,0.1111111111111111,38694,0.10797972412921018,0.11424249809301203
2014,Mecklenburg-Western Pomerania,Lower Secondary Level,Not concerned at all,0.5714285714285714,38694,0.5664976640974528,0.57635947875969
2014,Mecklenburg-Western Pomerania,Lower Secondary Level,Somewhat concerned,0.3142857142857143,38694,0.3096601131944928,0.31891131537693573
2014,Mecklenburg-Western Pomerania,Lower Secondary Level,Very concerned,0.11428571428571428,38694,0.1111155844033058,0.11745584416812277
2014,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.49640287769784175,38694,0.49142100044554593,0.5013847549501376
2014,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.2517985611510791,38694,0.24747372011393842,0.25612340218821983
2014,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.2517985611510791,38694,0.24747372011393842,0.25612340218821983
2014,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Somewhat concerned,0.5185185185185185,38694,0.5135399305237819,0.5234971065132551
2014,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Not concerned at all,0.25925925925925924,38694,0.25489274873364975,0.26362576978486874
2014,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Very concerned,0.2222222222222222,38694,0.21807978661581473,0.2263646578286297
2014,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Somewhat concerned,0.5384615384615384,38694,0.533494293812583,0.5434287831104939
2014,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Very concerned,0.28846153846153844,38694,0.28394737370655176,0.2929757032165251
2014,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Not concerned at all,0.17307692307692307,38694,0.16930740008528078,0.17684644606856537
2014,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.5441176470588235,38694,0.5391550723950642,0.5490802217225828
2014,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.27941176470588236,38694,0.27494081087177746,0.28388271853998726
2014,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not concerned at all,0.17647058823529413,38694,0.1726721070331517,0.18026906943743656
2014,Saxony,Pre-primary Level,Not concerned at all,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Saxony,Pre-primary Level,Somewhat concerned,0.4,38694,0.39511865078426905,0.404881349215731
2014,Saxony,Pre-primary Level,Very concerned,0.1,38694,0.09701079629128108,0.10298920370871893
2014,Saxony,Primary Level,Very concerned,0.42857142857142855,38694,0.42364052124031,0.4335023359025471
2014,Saxony,Primary Level,Somewhat concerned,0.42857142857142855,38694,0.42364052124031,0.4335023359025471
2014,Saxony,Primary Level,Not concerned at all,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,Saxony,Lower Secondary Level,Somewhat concerned,0.4421052631578947,38694,0.437156767056975,0.44705375925881446
2014,Saxony,Lower Secondary Level,Not concerned at all,0.37894736842105264,38694,0.37411357697752856,0.3837811598645767
2014,Saxony,Lower Secondary Level,Very concerned,0.17894736842105263,38694,0.17512808036733024,0.18276665647477502
2014,Saxony,Upper Secondary Level,Somewhat concerned,0.5096385542168674,38694,0.5046574737956422,0.5146196346380927
2014,Saxony,Upper Secondary Level,Not concerned at all,0.25662650602409637,38694,0.2522745094074771,0.26097850264071565
2014,Saxony,Upper Secondary Level,Very concerned,0.23373493975903614,38694,0.22951811466074679,0.2379517648573255
2014,Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.5844155844155844,38694,0.5795050950079095,0.5893260738232593
2014,Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.2857142857142857,38694,0.28121300375725033,0.29021556767132106
2014,Saxony,Post-secondary Non-tertiary Level,Very concerned,0.12987012987012986,38694,0.1265206225297663,0.1332196372104934
2014,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.5196850393700787,38694,0.5147068957487184,0.524663182991439
2014,Saxony,First Stage of Tertiary Education,Very concerned,0.2677165354330709,38694,0.2633047795901883,0.2721282912759535
2014,Saxony,First Stage of Tertiary Education,Not concerned at all,0.2125984251968504,38694,0.2085216907892327,0.21667515960446812
2014,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.5704387990762124,38694,0.5655064783379651,0.5753711198144598
