"pgfamstd","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","35-65","AkademikerIn","68","0.0176321249136038","0.0138142903709005","0.0214499594563072"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","66 +","(noch) kein Abschluss","25","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","66 +","Hauptschule","703","0.307638714237514","0.290220866109905","0.325056562365124"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","66 +","Realschule","140","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","66 +","(Fach-)Abitur","51","0.31359942186384","0.255856507755924","0.371342335971756"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","66 +","AkademikerIn","141","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","17-34","(noch) kein Abschluss","53","0.0412193722448793","0.0290194147644641","0.0534193297252945"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","17-34","Hauptschule","511","0.263934990177636","0.240457842599285","0.287412137755988"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","17-34","Realschule","490","0.219292544470884","0.199465580504795","0.239119508436973"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","17-34","(Fach-)Abitur","361","0.169494022322923","0.150456419854723","0.188531624791123"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","17-34","AkademikerIn","362","0.283044972786767","0.254323555500744","0.31176639007279"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","35-65","(noch) kein Abschluss","236","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","35-65","Hauptschule","3044","0.657257235450676","0.643007946151433","0.671506524749919"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","35-65","Realschule","2981","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","35-65","(Fach-)Abitur","1550","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","35-65","AkademikerIn","2986","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","66 +","(noch) kein Abschluss","40","0.562121221181132","0.446719879962304","0.67752256239996"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","66 +","Hauptschule","1671","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","66 +","Realschule","545","0.571937867431469","0.537543101526925","0.606332633336013"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","66 +","(Fach-)Abitur","167","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","66 +","AkademikerIn","857","0.614441534800883","0.586432089995608","0.642450979606158"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","17-34","(noch) kein Abschluss","3","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","17-34","Hauptschule","33","0.028559403090302","0.0196874048630739","0.0374314013175301"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","17-34","Realschule","25","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","17-34","(Fach-)Abitur","20","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","17-34","AkademikerIn","14","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","35-65","(noch) kein Abschluss","15","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","35-65","Hauptschule","131","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","35-65","Realschule","126","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","35-65","(Fach-)Abitur","87","0.0593793447980699","0.0495082712014954","0.0692504183946445"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","35-65","AkademikerIn","142","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","66 +","(noch) kein Abschluss","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","66 +","Hauptschule","48","0.0209533482657677","0.0154637488638093","0.0264429476677261"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","66 +","Realschule","14","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","66 +","(Fach-)Abitur","6","0.0321717742282445","0.0102984528129165","0.0540450956435725"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","66 +","AkademikerIn","21","","",""
"Ledig","2014","17-34","(noch) kein Abschluss","957","0.940856337230614","0.926379830692106","0.955332843769122"
"Ledig","2014","17-34","Hauptschule","765","0.684069123601412","0.659307176632812","0.708831070570013"
"Ledig","2014","17-34","Realschule","1116","","",""
"Ledig","2014","17-34","(Fach-)Abitur","1094","","",""
"Ledig","2014","17-34","AkademikerIn","558","0.698773429358569","0.669522005096065","0.728024853621073"
"Ledig","2014","35-65","(noch) kein Abschluss","32","0.121311822654967","0.0866079782146151","0.156015667095319"
"Ledig","2014","35-65","Hauptschule","355","0.126275106328163","0.116302984064575","0.136247228591751"
"Ledig","2014","35-65","Realschule","556","0.162102436921092","0.151289967726662","0.172914906115521"
"Ledig","2014","35-65","(Fach-)Abitur","277","","",""
"Ledig","2014","35-65","AkademikerIn","521","0.205630535772194","0.193275914781024","0.217985156763363"
"Ledig","2014","66 +","(noch) kein Abschluss","3","","",""
"Ledig","2014","66 +","Hauptschule","64","0.0385052358490129","0.0311305147575155","0.0458799569405103"
"Ledig","2014","66 +","Realschule","32","0.0657496232398729","0.0485213083166469","0.0829779381630989"
"Ledig","2014","66 +","(Fach-)Abitur","11","","",""
"Ledig","2014","66 +","AkademikerIn","51","0.084871456689059","0.0688337976828863","0.100909115695232"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","17-34","(noch) kein Abschluss","7","0.00379630296531265","2.22976127102633e-05","0.00757030831791503"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","17-34","Hauptschule","40","0.0196654593305964","0.0122697819371499","0.027061136724043"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","17-34","Realschule","41","0.0137216172387786","0.00814716077448141","0.0192960737030758"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","17-34","(Fach-)Abitur","17","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","17-34","AkademikerIn","11","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","35-65","(noch) kein Abschluss","46","0.227023928206557","0.182496514098843","0.271551342314271"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","35-65","Hauptschule","602","0.149606921063042","0.138898459814783","0.160315382311302"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","35-65","Realschule","677","0.154769011178925","0.144157814673314","0.165380207684535"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","35-65","(Fach-)Abitur","257","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","35-65","AkademikerIn","394","0.102897914778649","0.0936104202129961","0.112185409344302"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","66 +","(noch) kein Abschluss","6","0.120660451693606","0.0448935212375055","0.196427382149707"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","66 +","Hauptschule","151","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","66 +","Realschule","60","0.0977510109448065","0.0771072720437154","0.118394749845898"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","66 +","(Fach-)Abitur","14","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","66 +","AkademikerIn","90","0.132424754015104","0.112919246269015","0.151930261761192"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","17-34","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","17-34","Hauptschule","5","0.00377102380005268","0.000506288461182586","0.00703575913892277"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","17-34","Realschule","1","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","17-34","(Fach-)Abitur","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","17-34","AkademikerIn","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","35-65","(noch) kein Abschluss","11","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","35-65","Hauptschule","130","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","35-65","Realschule","123","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","35-65","(Fach-)Abitur","31","0.0127874099998751","0.00809456649895533","0.0174802535007949"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","35-65","AkademikerIn","68","0.0192725439016481","0.0150699440450572","0.023475143758239"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","66 +","(noch) kein Abschluss","20","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","66 +","Hauptschule","681","0.306925530570306","0.289248117810081","0.32460294333053"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","66 +","Realschule","144","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","66 +","(Fach-)Abitur","52","0.31893472261675","0.261161930365645","0.376707514867856"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","66 +","AkademikerIn","141","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","17-34","(noch) kein Abschluss","65","0.0369807455229212","0.0248390477258934","0.0491224433199491"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","17-34","Hauptschule","482","0.249589491526457","0.226045865727963","0.273133117324952"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","17-34","Realschule","392","0.191539559279833","0.17158549250609","0.211493626053576"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","17-34","(Fach-)Abitur","430","0.192871936314475","0.173723784824593","0.212020087804356"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","17-34","AkademikerIn","473","0.249722847573866","0.224824416534802","0.27462127861293"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","35-65","(noch) kein Abschluss","252","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","35-65","Hauptschule","2801","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","35-65","Realschule","2855","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","35-65","(Fach-)Abitur","1588","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","35-65","AkademikerIn","2954","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","66 +","(noch) kein Abschluss","28","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","66 +","Hauptschule","1601","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","66 +","Realschule","559","0.568239011878707","0.534232936796164","0.602245086961251"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","66 +","(Fach-)Abitur","166","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","66 +","AkademikerIn","872","0.612058703812134","0.584244237341115","0.639873170283153"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","17-34","(noch) kein Abschluss","8","0.0124785695703753","0.00533640636880555","0.0196207327719451"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","17-34","Hauptschule","31","0.0239255771742462","0.0156120863308052","0.0322390680176871"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","17-34","Realschule","19","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","17-34","(Fach-)Abitur","18","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","17-34","AkademikerIn","25","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","35-65","(noch) kein Abschluss","14","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","35-65","Hauptschule","115","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","35-65","Realschule","132","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","35-65","(Fach-)Abitur","84","0.0445569083376","0.0360559918289879","0.053057824846212"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","35-65","AkademikerIn","125","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","66 +","(noch) kein Abschluss","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","66 +","Hauptschule","54","0.0242314320762501","0.0182432713431635","0.0302195928093368"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","66 +","Realschule","14","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","66 +","(Fach-)Abitur","7","0.0292555519690964","0.00844879346440125","0.0500623104737916"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","66 +","AkademikerIn","19","","",""
"Ledig","2015","17-34","(noch) kein Abschluss","852","0.949169993683691","0.935037910506274","0.963302076861108"
"Ledig","2015","17-34","Hauptschule","753","0.699656343078654","0.674718300342166","0.724594385815142"
"Ledig","2015","17-34","Realschule","1049","","",""
"Ledig","2015","17-34","(Fach-)Abitur","1166","","",""
"Ledig","2015","17-34","AkademikerIn","656","0.734023915187473","0.708607846206467","0.759439984168479"
"Ledig","2015","35-65","(noch) kein Abschluss","53","0.13850512715585","0.103543492444451","0.173466761867248"
"Ledig","2015","35-65","Hauptschule","415","0.136854558138175","0.126204905575861","0.147504210700489"
"Ledig","2015","35-65","Realschule","561","0.169110434233179","0.157920798866588","0.18030006959977"
"Ledig","2015","35-65","(Fach-)Abitur","310","0.207871719407114","0.191153066652952","0.224590372161276"
"Ledig","2015","35-65","AkademikerIn","543","0.21726043477481","0.204581866698473","0.229939002851148"
"Ledig","2015","66 +","(noch) kein Abschluss","3","","",""
"Ledig","2015","66 +","Hauptschule","61","0.0390546310797114","0.0315103803240927","0.0465988818353302"
"Ledig","2015","66 +","Realschule","38","0.0764407703827479","0.0581991173594785","0.0946824234060173"
"Ledig","2015","66 +","(Fach-)Abitur","11","","",""
"Ledig","2015","66 +","AkademikerIn","52","0.0848602730487035","0.0689533161138098","0.100767229983597"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","17-34","(noch) kein Abschluss","3","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","17-34","Hauptschule","27","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","17-34","Realschule","32","0.014442342624005","0.00839265942887382","0.0204920258191362"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","17-34","(Fach-)Abitur","17","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","17-34","AkademikerIn","7","0.00632966070727722","0.00176778592956991","0.0108915354849845"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","35-65","(noch) kein Abschluss","46","0.228276510457135","0.185795588910454","0.270757432003816"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","35-65","Hauptschule","555","0.158127581176198","0.146822055258033","0.169433107094363"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","35-65","Realschule","653","0.15933873302707","0.148413510830878","0.170263955223262"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","35-65","(Fach-)Abitur","255","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","35-65","AkademikerIn","382","0.105511460740372","0.0960663196567503","0.114956601823994"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","66 +","(noch) kein Abschluss","7","0.18566599092418","0.0847225442627294","0.286609437585631"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","66 +","Hauptschule","150","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","66 +","Realschule","67","0.113726394643561","0.0919300417823761","0.135522747504746"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","66 +","(Fach-)Abitur","15","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","66 +","AkademikerIn","88","0.133343150812318","0.11393875468907","0.152747546935565"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","17-34","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","17-34","Hauptschule","5","0.00435757115199127","0.000774258638743069","0.00794088366523948"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","17-34","Realschule","2","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","17-34","(Fach-)Abitur","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","17-34","AkademikerIn","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","35-65","(noch) kein Abschluss","10","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","35-65","Hauptschule","115","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","35-65","Realschule","110","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","35-65","(Fach-)Abitur","26","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","35-65","AkademikerIn","60","0.0177949558439721","0.0137303280850598","0.0218595836028845"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","66 +","(noch) kein Abschluss","17","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","66 +","Hauptschule","667","0.315609297784874","0.297510178555148","0.333708417014601"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","66 +","Realschule","137","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","66 +","(Fach-)Abitur","53","0.308249217023691","0.25123625018613","0.365262183861252"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","66 +","AkademikerIn","148","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","17-34","(noch) kein Abschluss","375","0.0502844295944366","0.0387168390720991","0.0618520201167741"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","17-34","Hauptschule","548","0.273719179001522","0.250561341688061","0.296877016314983"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","17-34","Realschule","320","0.192907371727494","0.171482808078134","0.214331935376855"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","17-34","(Fach-)Abitur","440","0.188282394484547","0.169280576244018","0.207284212725077"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","17-34","AkademikerIn","503","0.250773129450573","0.226608172387922","0.274938086513224"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","35-65","(noch) kein Abschluss","621","0.611157422396207","0.577270823768367","0.645044021024046"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","35-65","Hauptschule","2673","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","35-65","Realschule","2632","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","35-65","(Fach-)Abitur","1644","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","35-65","AkademikerIn","2962","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","66 +","(noch) kein Abschluss","37","0.591903557755586","0.47676893282181","0.707038182689362"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","66 +","Hauptschule","1495","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","66 +","Realschule","557","0.566511920261677","0.532363789463709","0.600660051059644"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","66 +","(Fach-)Abitur","158","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","66 +","AkademikerIn","872","0.606144672004217","0.578313676041759","0.633975667966675"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","17-34","(noch) kein Abschluss","29","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","17-34","Hauptschule","59","0.0244513259237426","0.016429582347565","0.0324730694999203"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","17-34","Realschule","11","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","17-34","(Fach-)Abitur","14","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","17-34","AkademikerIn","39","0.0226834085176139","0.0143827862970218","0.030984030738206"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","35-65","(noch) kein Abschluss","62","0.0482879049901107","0.0333861814224675","0.0631896285577539"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","35-65","Hauptschule","140","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","35-65","Realschule","140","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","35-65","(Fach-)Abitur","102","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","35-65","AkademikerIn","145","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","66 +","(noch) kein Abschluss","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","66 +","Hauptschule","50","0.0240935769302485","0.0179253199063139","0.0302618339541832"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","66 +","Realschule","15","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","66 +","(Fach-)Abitur","5","0.0294925624789184","0.00799865869073679","0.0509864662671"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","66 +","AkademikerIn","23","","",""
"Ledig","2016","17-34","(noch) kein Abschluss","951","0.936714661990978","0.923826690263587","0.94960263371837"
"Ledig","2016","17-34","Hauptschule","792","0.689125472294167","0.665085452707377","0.713165491880957"
"Ledig","2016","17-34","Realschule","944","0.780064839041028","0.757574885035119","0.802554793046937"
"Ledig","2016","17-34","(Fach-)Abitur","1148","","",""
"Ledig","2016","17-34","AkademikerIn","683","0.72404683750301","0.699127305957014","0.748966369049006"
"Ledig","2016","35-65","(noch) kein Abschluss","45","0.122706210125551","0.0998990965305392","0.145513323720562"
"Ledig","2016","35-65","Hauptschule","373","0.138791143508291","0.127826149909073","0.149756137107508"
"Ledig","2016","35-65","Realschule","504","0.162629481098627","0.151180530046179","0.174078432151075"
"Ledig","2016","35-65","(Fach-)Abitur","289","","",""
"Ledig","2016","35-65","AkademikerIn","511","0.214637946205797","0.201966616570706","0.227309275840889"
"Ledig","2016","66 +","(noch) kein Abschluss","2","","",""
"Ledig","2016","66 +","Hauptschule","56","0.0408719868526488","0.0329074798860511","0.0488364938192466"
"Ledig","2016","66 +","Realschule","37","0.0735924763755145","0.0555999737188073","0.0915849790322217"
"Ledig","2016","66 +","(Fach-)Abitur","9","0.0464520441432218","0.0197137745841278","0.0731903137023158"
"Ledig","2016","66 +","AkademikerIn","48","0.0803508647610997","0.0648670274048182","0.0958347021173813"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","17-34","(noch) kein Abschluss","10","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","17-34","Hauptschule","21","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","17-34","Realschule","27","","",""
