"pgfamstd","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2011","Realschule","Ostdeutschland","72","0.0334361386475029","0.0264158116305349","0.0404564656644709"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2011","(Fach-)Abitur","Westdeutschland","52","0.0274410617302076","0.0216252070946015","0.0332569163658136"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2011","(Fach-)Abitur","Ostdeutschland","8","0.0185111031072525","0.00739678782028829","0.0296254183942167"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2011","AkademikerIn","Westdeutschland","128","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2011","AkademikerIn","Ostdeutschland","78","0.0810128366498186","0.0674467612689619","0.0945789120306752"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","(noch) kein Abschluss","Westdeutschland","209","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","Hauptschule","Westdeutschland","4778","0.607299867739636","0.596081891433062","0.61851784404621"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","Hauptschule","Ostdeutschland","800","0.521966401473268","0.495649755911551","0.548283047034986"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","Realschule","Westdeutschland","3208","0.520334473512783","0.506908566056624","0.533760380968942"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","Realschule","Ostdeutschland","1390","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","(Fach-)Abitur","Westdeutschland","1609","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","(Fach-)Abitur","Ostdeutschland","213","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","AkademikerIn","Westdeutschland","3178","0.571692384473858","0.557391085429816","0.585993683517899"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","AkademikerIn","Ostdeutschland","1030","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","(noch) kein Abschluss","Westdeutschland","13","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","Hauptschule","Westdeutschland","201","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","Hauptschule","Ostdeutschland","21","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","Realschule","Westdeutschland","158","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","Realschule","Ostdeutschland","54","0.0166550100045987","0.0116070843534565","0.021702935655741"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","(Fach-)Abitur","Westdeutschland","97","0.0289867046899873","0.0229672008915272","0.0350062084884473"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","(Fach-)Abitur","Ostdeutschland","7","0.0130777233631611","0.00371005696447067","0.0224453897618515"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","AkademikerIn","Westdeutschland","127","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","AkademikerIn","Ostdeutschland","29","","",""
"Ledig","2012","(noch) kein Abschluss","Westdeutschland","872","0.659198644851996","0.63196972520556","0.686427564498432"
"Ledig","2012","(noch) kein Abschluss","Ostdeutschland","137","","",""
"Ledig","2012","Hauptschule","Westdeutschland","910","0.14107657643708","0.133080313238618","0.149072839635541"
"Ledig","2012","Hauptschule","Ostdeutschland","237","","",""
"Ledig","2012","Realschule","Westdeutschland","1112","","",""
"Ledig","2012","Realschule","Ostdeutschland","660","0.29592589323603","0.277921096778449","0.313930689693611"
"Ledig","2012","(Fach-)Abitur","Westdeutschland","965","0.432805661250552","0.415028554032136","0.450582768468969"
"Ledig","2012","(Fach-)Abitur","Ostdeutschland","309","0.653970874508849","0.614746195513096","0.693195553504602"
"Ledig","2012","AkademikerIn","Westdeutschland","822","0.283668523485255","0.270640486649667","0.296696560320844"
"Ledig","2012","AkademikerIn","Ostdeutschland","244","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","(noch) kein Abschluss","Westdeutschland","44","0.0696888573070792","0.0550614490155683","0.0843162655985901"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","(noch) kein Abschluss","Ostdeutschland","4","0.0120164673568296","-0.00476206007333907","0.0287949947869983"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","Hauptschule","Westdeutschland","700","0.0952525566038984","0.0885090714737966","0.101996041734"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","Hauptschule","Ostdeutschland","116","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","Realschule","Westdeutschland","640","0.111723652279066","0.103257624148149","0.120189680409984"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","Realschule","Ostdeutschland","289","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","(Fach-)Abitur","Westdeutschland","252","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","(Fach-)Abitur","Ostdeutschland","27","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","AkademikerIn","Westdeutschland","342","0.0810934647183554","0.0732040463956657","0.0889828830410451"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","AkademikerIn","Ostdeutschland","148","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","(noch) kein Abschluss","Westdeutschland","26","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","(noch) kein Abschluss","Ostdeutschland","5","0.0615333578929307","0.0245287921953139","0.0985379235905475"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","Hauptschule","Westdeutschland","691","0.131691090805467","0.123923296309678","0.139458885301256"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","Hauptschule","Ostdeutschland","210","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","Realschule","Westdeutschland","201","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","Realschule","Ostdeutschland","76","0.0360373959116191","0.0286855848104889","0.0433892070127492"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","(Fach-)Abitur","Westdeutschland","61","0.033117726411062","0.0266972724265959","0.039538180395528"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","(Fach-)Abitur","Ostdeutschland","9","0.0186068063174595","0.00746434060287561","0.0297492720320434"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","AkademikerIn","Westdeutschland","130","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","AkademikerIn","Ostdeutschland","79","0.0799229134388805","0.066335082438007","0.0935107444397541"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","(noch) kein Abschluss","Westdeutschland","393","0.238974888943017","0.217599207132756","0.260350570753279"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","(noch) kein Abschluss","Ostdeutschland","27","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","Hauptschule","Westdeutschland","5257","0.595896181244574","0.58517649857656","0.606615863912587"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","Hauptschule","Ostdeutschland","800","0.514127913670511","0.487671807172492","0.54058402016853"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","Realschule","Westdeutschland","3137","0.523550617488106","0.510311431711829","0.536789803264384"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","Realschule","Ostdeutschland","1315","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","(Fach-)Abitur","Westdeutschland","2126","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","(Fach-)Abitur","Ostdeutschland","258","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","AkademikerIn","Westdeutschland","3629","0.558855758904481","0.545474361155387","0.572237156653575"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","AkademikerIn","Ostdeutschland","1041","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","(noch) kein Abschluss","Westdeutschland","27","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","Hauptschule","Westdeutschland","214","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","Hauptschule","Ostdeutschland","22","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","Realschule","Westdeutschland","164","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","Realschule","Ostdeutschland","61","0.0199825235836661","0.0143390015925677","0.0256260455747645"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","(Fach-)Abitur","Westdeutschland","113","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","(Fach-)Abitur","Ostdeutschland","15","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","AkademikerIn","Westdeutschland","153","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","AkademikerIn","Ostdeutschland","33","0.0164832139112388","0.0101446032377994","0.0228218245846782"
"Ledig","2013","(noch) kein Abschluss","Westdeutschland","1013","","",""
"Ledig","2013","(noch) kein Abschluss","Ostdeutschland","174","","",""
"Ledig","2013","Hauptschule","Westdeutschland","1153","","",""
"Ledig","2013","Hauptschule","Ostdeutschland","237","","",""
"Ledig","2013","Realschule","Westdeutschland","1333","","",""
"Ledig","2013","Realschule","Ostdeutschland","627","0.294112531068629","0.275737306948258","0.312487755189"
"Ledig","2013","(Fach-)Abitur","Westdeutschland","1254","","",""
"Ledig","2013","(Fach-)Abitur","Ostdeutschland","265","","",""
"Ledig","2013","AkademikerIn","Westdeutschland","979","0.293626267449974","0.281352552572575","0.305899982327373"
"Ledig","2013","AkademikerIn","Ostdeutschland","256","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","(noch) kein Abschluss","Westdeutschland","66","0.0774346234080932","0.0640375320340522","0.0908317147821343"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","(noch) kein Abschluss","Ostdeutschland","4","0.00863566046386708","-0.00370350082525562","0.0209748217529898"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","Hauptschule","Westdeutschland","764","0.0973446201421106","0.0908692124672556","0.103820027816966"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","Hauptschule","Ostdeutschland","107","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","Realschule","Westdeutschland","637","0.106752316320054","0.0985667608289585","0.11493787181115"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","Realschule","Ostdeutschland","281","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","(Fach-)Abitur","Westdeutschland","311","0.0787609087617652","0.0702874276860785","0.0872343898374519"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","(Fach-)Abitur","Ostdeutschland","22","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","AkademikerIn","Westdeutschland","397","0.0849653231081364","0.0774508083705168","0.092479837845756"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","AkademikerIn","Ostdeutschland","142","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","(noch) kein Abschluss","Westdeutschland","30","0.0359887342847714","0.0266525656111536","0.0453249029583893"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","(noch) kein Abschluss","Ostdeutschland","9","0.0782325883312535","0.0424208221738463","0.114044354488661"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","Hauptschule","Westdeutschland","662","0.133171760822348","0.125749730104237","0.140593791540459"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","Hauptschule","Ostdeutschland","205","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","Realschule","Westdeutschland","196","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","Realschule","Ostdeutschland","78","0.0375040959262149","0.0298420113804836","0.0451661804719462"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","(Fach-)Abitur","Westdeutschland","78","0.0370020269927014","0.0310639507455638","0.042940103239839"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","(Fach-)Abitur","Ostdeutschland","10","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","AkademikerIn","Westdeutschland","131","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","AkademikerIn","Ostdeutschland","78","0.0773106774044328","0.0640144103674105","0.090606944441455"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","(noch) kein Abschluss","Westdeutschland","308","0.250220900904597","0.226266697779338","0.274175104029856"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","Hauptschule","Westdeutschland","4512","0.58679260936358","0.575236747465137","0.598348471262023"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","Hauptschule","Ostdeutschland","714","0.491062914090234","0.463415539989825","0.518710288190643"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","Realschule","Westdeutschland","2793","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","Realschule","Ostdeutschland","1223","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","(Fach-)Abitur","Westdeutschland","1843","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","(Fach-)Abitur","Ostdeutschland","235","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","AkademikerIn","Westdeutschland","3248","0.552997040374305","0.538899556025096","0.567094524723515"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","AkademikerIn","Ostdeutschland","957","0.580909872770057","0.555407725947585","0.606412019592529"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","(noch) kein Abschluss","Westdeutschland","19","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","Hauptschule","Westdeutschland","192","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","Hauptschule","Ostdeutschland","20","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","Realschule","Westdeutschland","116","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","Realschule","Ostdeutschland","49","0.0247956727956591","0.0181841061196809","0.0314072394716373"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","(Fach-)Abitur","Westdeutschland","100","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","(Fach-)Abitur","Ostdeutschland","13","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","AkademikerIn","Westdeutschland","143","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","AkademikerIn","Ostdeutschland","34","0.0174602710634442","0.010690574561946","0.0242299675649425"
"Ledig","2014","(noch) kein Abschluss","Westdeutschland","851","0.613148356893601","0.586213896541747","0.640082817245454"
"Ledig","2014","(noch) kein Abschluss","Ostdeutschland","141","","",""
"Ledig","2014","Hauptschule","Westdeutschland","963","0.149523428807358","0.141154655845928","0.157892201768789"
"Ledig","2014","Hauptschule","Ostdeutschland","221","","",""
"Ledig","2014","Realschule","Westdeutschland","1157","","",""
"Ledig","2014","Realschule","Ostdeutschland","547","0.280766128701829","0.261659852722596","0.299872404681063"
"Ledig","2014","(Fach-)Abitur","Westdeutschland","1138","","",""
"Ledig","2014","(Fach-)Abitur","Ostdeutschland","244","","",""
"Ledig","2014","AkademikerIn","Westdeutschland","899","0.297177648821781","0.284219114845594","0.310136182797968"
"Ledig","2014","AkademikerIn","Ostdeutschland","231","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","(noch) kein Abschluss","Westdeutschland","53","0.0793435677887697","0.0643964337258904","0.094290701851649"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","(noch) kein Abschluss","Ostdeutschland","6","0.0393407803723197","0.0105379458411082","0.0681436149035313"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","Hauptschule","Westdeutschland","691","0.103134695812213","0.0959972636628058","0.11027212796162"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","Hauptschule","Ostdeutschland","102","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","Realschule","Westdeutschland","549","0.110859862208153","0.101983633520844","0.119736090895461"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","Realschule","Ostdeutschland","229","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","(Fach-)Abitur","Westdeutschland","268","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","(Fach-)Abitur","Ostdeutschland","20","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","AkademikerIn","Westdeutschland","356","0.0852501387636406","0.0773319884527765","0.0931682890745046"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","AkademikerIn","Ostdeutschland","139","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","(noch) kein Abschluss","Westdeutschland","25","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","(noch) kein Abschluss","Ostdeutschland","6","0.0521070691980627","0.0191797000781085","0.0850344383180169"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","Hauptschule","Westdeutschland","617","0.133466326601824","0.125485377138048","0.141447276065601"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","Hauptschule","Ostdeutschland","199","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","Realschule","Westdeutschland","191","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","Realschule","Ostdeutschland","77","0.0405328824765762","0.0321481846418299","0.0489175803113225"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","(Fach-)Abitur","Westdeutschland","72","0.0382441986495167","0.0318175176422439","0.0446708796567894"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","(Fach-)Abitur","Ostdeutschland","11","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","AkademikerIn","Westdeutschland","132","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","AkademikerIn","Ostdeutschland","77","0.0766111390876648","0.0628641710331206","0.090358107142209"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(noch) kein Abschluss","Westdeutschland","320","0.25265084672879","0.227836799857531","0.277464893600048"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(noch) kein Abschluss","Ostdeutschland","25","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Hauptschule","Westdeutschland","4220","0.57311809338483","0.561209360906621","0.585026825863038"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Hauptschule","Ostdeutschland","664","0.457420369449732","0.429292032199553","0.485548706699911"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Realschule","Westdeutschland","2648","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Realschule","Ostdeutschland","1158","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(Fach-)Abitur","Westdeutschland","1959","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(Fach-)Abitur","Ostdeutschland","225","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","AkademikerIn","Westdeutschland","3367","0.539137017077647","0.525305276719343","0.552968757435951"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","AkademikerIn","Ostdeutschland","932","0.554512676599583","0.528616044574942","0.580409308624224"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(noch) kein Abschluss","Westdeutschland","23","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Hauptschule","Westdeutschland","176","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Hauptschule","Ostdeutschland","24","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Realschule","Westdeutschland","108","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Realschule","Ostdeutschland","57","0.0278498377973101","0.0206779163044424","0.0350217592901778"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(Fach-)Abitur","Westdeutschland","92","0.026522150276238","0.0212870958368696","0.0317572047156063"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(Fach-)Abitur","Ostdeutschland","17","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","AkademikerIn","Westdeutschland","144","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","AkademikerIn","Ostdeutschland","25","","",""
"Ledig","2015","(noch) kein Abschluss","Westdeutschland","765","0.596688468988182","0.568674826110416","0.624702111865947"
"Ledig","2015","(noch) kein Abschluss","Ostdeutschland","143","","",""
"Ledig","2015","Hauptschule","Westdeutschland","1009","","",""
"Ledig","2015","Hauptschule","Ostdeutschland","220","","",""
"Ledig","2015","Realschule","Westdeutschland","1142","","",""
"Ledig","2015","Realschule","Ostdeutschland","506","0.279448935950254","0.259890184513833","0.299007687386676"
"Ledig","2015","(Fach-)Abitur","Westdeutschland","1233","","",""
"Ledig","2015","(Fach-)Abitur","Ostdeutschland","254","","",""
"Ledig","2015","AkademikerIn","Westdeutschland","1001","","",""
"Ledig","2015","AkademikerIn","Ostdeutschland","250","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(noch) kein Abschluss","Westdeutschland","50","0.0930074104250787","0.0764216231292149","0.109593197720943"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(noch) kein Abschluss","Ostdeutschland","6","0.0576059272979856","0.0237556480331346","0.0914562065628367"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Hauptschule","Westdeutschland","636","0.106236722923568","0.0988178455667118","0.113655600280424"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Hauptschule","Ostdeutschland","96","0.0849879369266529","0.0692427935092707","0.100733080344035"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Realschule","Westdeutschland","530","0.118470701402706","0.109129828497713","0.127811574307698"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Realschule","Ostdeutschland","222","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(Fach-)Abitur","Westdeutschland","268","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(Fach-)Abitur","Ostdeutschland","19","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","AkademikerIn","Westdeutschland","345","0.0851814816659709","0.0774354118374443","0.0929275514944975"
