"pgfamstd","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(noch) kein Abschluss","kein Migrationshintergrund","82","0.124984834363367","0.100110603918763","0.149859064807971"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(noch) kein Abschluss","direkter Migrationshintergrund","249","0.543696901158882","0.498951361264316","0.588442441053447"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Hauptschule","kein Migrationshintergrund","3289","0.54410942846997","0.530881778212948","0.557337078726993"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Hauptschule","direkter Migrationshintergrund","1416","0.67744924061766","0.656754619967132","0.698143861268189"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Hauptschule","indirekter Migrationshintergrund","179","0.309748080960501","0.265839296453256","0.353656865467746"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Realschule","kein Migrationshintergrund","3432","0.532013663832123","0.519172272704582","0.544855054959664"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Realschule","direkter Migrationshintergrund","216","0.519354549726404","0.469251888102272","0.569457211350536"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Realschule","indirekter Migrationshintergrund","158","0.25809762707877","0.217117205511549","0.29907804864599"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(Fach-)Abitur","kein Migrationshintergrund","1082","0.377740231160414","0.358159219870463","0.397321242450364"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(Fach-)Abitur","direkter Migrationshintergrund","981","0.591102817828807","0.565893473122165","0.616312162535449"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(Fach-)Abitur","indirekter Migrationshintergrund","121","0.291260496347705","0.242240278858212","0.340280713837198"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","AkademikerIn","kein Migrationshintergrund","3123","0.537343954942855","0.523057421153791","0.55163048873192"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","AkademikerIn","direkter Migrationshintergrund","1026","0.617556792555904","0.592662517712244","0.642451067399565"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","AkademikerIn","indirekter Migrationshintergrund","150","0.363177264301998","0.304833231617452","0.421521296986544"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Hauptschule","kein Migrationshintergrund","132","0.0239245853319066","0.0198660141335235","0.0279831565302898"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Hauptschule","direkter Migrationshintergrund","56","0.0374456160186134","0.0290407037747886","0.0458505282624382"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Realschule","kein Migrationshintergrund","145","0.022288512408355","0.0184894187962694","0.0260876060204407"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Realschule","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(Fach-)Abitur","kein Migrationshintergrund","59","0.0244923727111491","0.0182495155271294","0.0307352298951688"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(Fach-)Abitur","direkter Migrationshintergrund","47","0.0405824327503321","0.030464405260488","0.0507004602401763"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","AkademikerIn","kein Migrationshintergrund","93","0.0165120115751736","0.0128606394929497","0.0201633836573974"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","AkademikerIn","direkter Migrationshintergrund","64","0.052802215394994","0.0413464539406308","0.0642579768493572"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ledig","2015","(noch) kein Abschluss","kein Migrationshintergrund","548","0.745935410998565","0.713191097835682","0.778679724161447"
"Ledig","2015","(noch) kein Abschluss","direkter Migrationshintergrund","173","0.217418196456472","0.180362290813869","0.254474102099074"
"Ledig","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","187","0.941503818565503","0.909378609567401","0.973629027563605"
"Ledig","2015","Hauptschule","kein Migrationshintergrund","728","0.149734761365894","0.14025826496479","0.159211257766998"
"Ledig","2015","Hauptschule","direkter Migrationshintergrund","299","0.128105731514957","0.113310006638543","0.142901456391372"
"Ledig","2015","Hauptschule","indirekter Migrationshintergrund","202","0.565754761824408","0.518686849819119","0.612822673829698"
"Ledig","2015","Realschule","kein Migrationshintergrund","1272","0.260954409276102","0.249652494474836","0.272256324077368"
"Ledig","2015","Realschule","direkter Migrationshintergrund","136","0.386924279476699","0.33808306444398","0.435765494509418"
"Ledig","2015","Realschule","indirekter Migrationshintergrund","240","0.650992409868431","0.60635320663395","0.695631613102913"
"Ledig","2015","(Fach-)Abitur","kein Migrationshintergrund","971","0.476753604601046","0.456581428514236","0.496925780687855"
"Ledig","2015","(Fach-)Abitur","direkter Migrationshintergrund","320","0.2432458099545","0.221245789520385","0.265245830388615"
"Ledig","2015","(Fach-)Abitur","indirekter Migrationshintergrund","196","0.689311673639034","0.639381692086366","0.739241655191701"
"Ledig","2015","AkademikerIn","kein Migrationshintergrund","879","0.297101632977707","0.284007692721587","0.310195573233828"
"Ledig","2015","AkademikerIn","direkter Migrationshintergrund","286","0.249405482836156","0.22724224306686","0.271568722605453"
"Ledig","2015","AkademikerIn","indirekter Migrationshintergrund","86","0.565439881109698","0.50530229536283","0.625577466856567"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(noch) kein Abschluss","kein Migrationshintergrund","32","0.0898016583154954","0.0682974527900665","0.111305863840924"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Hauptschule","kein Migrationshintergrund","584","0.109250549116704","0.100965427869356","0.117535670364052"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Hauptschule","direkter Migrationshintergrund","124","0.0876206221995495","0.0751033138129039","0.100137930586195"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Realschule","kein Migrationshintergrund","708","0.127948593976986","0.119352069650926","0.136545118303046"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Realschule","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(Fach-)Abitur","kein Migrationshintergrund","188","0.0782841178292215","0.0674351604831815","0.0891330751752615"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(Fach-)Abitur","direkter Migrationshintergrund","89","0.0954489969216933","0.0803820521206206","0.110515941722766"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","AkademikerIn","kein Migrationshintergrund","396","0.0991233254304831","0.0905609913016164","0.10768565955935"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","AkademikerIn","direkter Migrationshintergrund","70","0.0584010460345167","0.0463888931978303","0.070413198871203"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Hauptschule","kein Migrationshintergrund","713","0.172980675715525","0.162935306682659","0.183026044748392"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Hauptschule","direkter Migrationshintergrund","65","0.0693787896492195","0.0581296349785911","0.0806279443198479"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Realschule","kein Migrationshintergrund","243","0.0567948205064349","0.0508383149890917","0.062751326023778"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Realschule","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(Fach-)Abitur","kein Migrationshintergrund","55","0.0427296736981702","0.0345613164834821","0.0508980309128584"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","AkademikerIn","kein Migrationshintergrund","188","0.0499190750737809","0.0436790672710662","0.0561590828764956"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(noch) kein Abschluss","kein Migrationshintergrund","73","0.123799517958133","0.0983822156469752","0.149216820269291"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(noch) kein Abschluss","direkter Migrationshintergrund","947","0.618268892188472","0.592884397856215","0.643653386520728"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Hauptschule","kein Migrationshintergrund","2985","0.541493553848021","0.527680939351284","0.555306168344757"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Hauptschule","direkter Migrationshintergrund","1569","0.684586498959311","0.665300152506478","0.703872845412144"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Hauptschule","indirekter Migrationshintergrund","162","0.307995928629562","0.262059308201541","0.353932549057584"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Realschule","kein Migrationshintergrund","3162","0.526468705941349","0.513113148722999","0.539824263159698"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Realschule","direkter Migrationshintergrund","193","0.588511886247736","0.535337019682314","0.641686752813158"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Realschule","indirekter Migrationshintergrund","154","0.270922065253544","0.227637830323572","0.314206300183516"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(Fach-)Abitur","kein Migrationshintergrund","1015","0.377620514500214","0.357381110458006","0.397859918542421"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(Fach-)Abitur","direkter Migrationshintergrund","1118","0.589326341269215","0.565632019867699","0.613020662670731"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(Fach-)Abitur","indirekter Migrationshintergrund","109","0.24617598700578","0.199627242716836","0.292724731294724"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","AkademikerIn","kein Migrationshintergrund","2962","0.538221599269075","0.523536032949725","0.552907165588425"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","AkademikerIn","direkter Migrationshintergrund","1236","0.611260536314997","0.588678449629791","0.633842623000203"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","AkademikerIn","indirekter Migrationshintergrund","139","0.402436262670068","0.339871073717388","0.465001451622749"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(noch) kein Abschluss","direkter Migrationshintergrund","86","0.0439401412487574","0.0332305151496125","0.0546497673479023"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Hauptschule","kein Migrationshintergrund","129","0.0202398911586604","0.0163362446326141","0.0241435376847068"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Hauptschule","direkter Migrationshintergrund","108","0.035452987725397","0.0277778923725882","0.0431280830782057"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Realschule","kein Migrationshintergrund","145","0.0240923233280088","0.0199908008346129","0.0281938458214047"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Realschule","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(Fach-)Abitur","kein Migrationshintergrund","49","0.0205787029681459","0.0146516874147171","0.0265057185215746"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(Fach-)Abitur","direkter Migrationshintergrund","65","0.0337791308565309","0.0250779064976204","0.0424803552154415"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","AkademikerIn","kein Migrationshintergrund","92","0.0259077768140613","0.0212281799460093","0.0305873736821134"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","AkademikerIn","direkter Migrationshintergrund","107","0.0626860469928602","0.0514568278199422","0.0739152661657781"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ledig","2016","(noch) kein Abschluss","kein Migrationshintergrund","528","0.753742507229024","0.720493822920489","0.78699119153756"
"Ledig","2016","(noch) kein Abschluss","direkter Migrationshintergrund","302","0.205755708954493","0.184632784768624","0.226878633140363"
"Ledig","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","168","0.935463208998744","0.899960931126435","0.970965486871052"
"Ledig","2016","Hauptschule","kein Migrationshintergrund","667","0.155554739882197","0.145507797808965","0.165601681955429"
"Ledig","2016","Hauptschule","direkter Migrationshintergrund","369","0.116652740811341","0.103329531033783","0.129975950588898"
"Ledig","2016","Hauptschule","indirekter Migrationshintergrund","185","0.563781965452482","0.514437366204486","0.613126564700478"
"Ledig","2016","Realschule","kein Migrationshintergrund","1166","0.26115481495623","0.249405105396176","0.272904524516284"
"Ledig","2016","Realschule","direkter Migrationshintergrund","107","0.322003402594531","0.27151470943364","0.372492095755422"
"Ledig","2016","Realschule","indirekter Migrationshintergrund","212","0.650483326418037","0.604045422020274","0.696921230815799"
"Ledig","2016","(Fach-)Abitur","kein Migrationshintergrund","900","0.480694601541609","0.459835848753686","0.501553354329532"
"Ledig","2016","(Fach-)Abitur","direkter Migrationshintergrund","340","0.234844250814859","0.214427679310468","0.255260822319251"
"Ledig","2016","(Fach-)Abitur","indirekter Migrationshintergrund","206","0.724314921168867","0.676029003614569","0.772600838723165"
"Ledig","2016","AkademikerIn","kein Migrationshintergrund","824","0.293864969431542","0.280446248600684","0.3072836902624"
"Ledig","2016","AkademikerIn","direkter Migrationshintergrund","340","0.235281768794814","0.215631593191655","0.254931944397973"
"Ledig","2016","AkademikerIn","indirekter Migrationshintergrund","78","0.529854062979115","0.466176480412376","0.593531645545855"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(noch) kein Abschluss","direkter Migrationshintergrund","34","0.0904129516473454","0.0754285812431746","0.105397322051516"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Hauptschule","kein Migrationshintergrund","550","0.111702226276024","0.102970166019917","0.12043428653213"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Hauptschule","direkter Migrationshintergrund","120","0.0959163332767974","0.0836942213889337","0.108138445164661"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Realschule","kein Migrationshintergrund","654","0.129865552847692","0.120873858111707","0.138857247583677"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Realschule","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(Fach-)Abitur","kein Migrationshintergrund","185","0.080685737878481","0.0693154180116256","0.0920560577453365"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(Fach-)Abitur","direkter Migrationshintergrund","101","0.108141841837517","0.0931842147851848","0.12309946888985"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","AkademikerIn","kein Migrationshintergrund","366","0.0914436199764304","0.0829528714912714","0.0999343684615893"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","AkademikerIn","direkter Migrationshintergrund","85","0.0656900384805138","0.0542133439259263","0.0771667330351013"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(noch) kein Abschluss","direkter Migrationshintergrund","38","0.041622305960932","0.0311863446706695","0.0520582672511945"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Hauptschule","kein Migrationshintergrund","668","0.171009588835098","0.160572208540956","0.181446969129241"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Hauptschule","direkter Migrationshintergrund","64","0.0673914392271538","0.0569863041134446","0.077796574340863"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Realschule","kein Migrationshintergrund","242","0.0584186029267202","0.0521451606381766","0.0646920452152638"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Realschule","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(Fach-)Abitur","kein Migrationshintergrund","55","0.0404204431115504","0.0321983323193381","0.0486425539037627"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(Fach-)Abitur","direkter Migrationshintergrund","32","0.0339084352218771","0.025191156256034","0.0426257141877203"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","AkademikerIn","kein Migrationshintergrund","183","0.0505620345088912","0.0441078868446536","0.0570161821731288"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(noch) kein Abschluss","kein Migrationshintergrund","89","0.133557401031853","0.108947835933159","0.158166966130548"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(noch) kein Abschluss","direkter Migrationshintergrund","1209","0.536978034293594","0.51435999315684","0.559596075430348"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Hauptschule","kein Migrationshintergrund","3121","0.532457282139038","0.518978731805474","0.545935832472602"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Hauptschule","direkter Migrationshintergrund","1680","0.68948220308301","0.671069927301214","0.707894478864806"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Hauptschule","indirekter Migrationshintergrund","155","0.303968805351899","0.257660664406288","0.350276946297509"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Realschule","kein Migrationshintergrund","3667","0.527014087789103","0.514624392631398","0.539403782946807"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Realschule","direkter Migrationshintergrund","191","0.513340625754115","0.460445409683329","0.566235841824902"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Realschule","indirekter Migrationshintergrund","172","0.286448329616888","0.243262337245829","0.329634321987947"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(Fach-)Abitur","kein Migrationshintergrund","1174","0.374027029284358","0.355687141503049","0.392366917065668"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(Fach-)Abitur","direkter Migrationshintergrund","1154","0.607450540726205","0.584682142985198","0.630218938467212"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(Fach-)Abitur","indirekter Migrationshintergrund","121","0.239866627435189","0.196934134494167","0.282799120376211"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","AkademikerIn","kein Migrationshintergrund","3332","0.534504939326907","0.520744832110263","0.548265046543552"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","AkademikerIn","direkter Migrationshintergrund","1322","0.635183385792877","0.613561105734241","0.656805665851512"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","AkademikerIn","indirekter Migrationshintergrund","164","0.415330604590319","0.357816324957596","0.472844884223042"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(noch) kein Abschluss","direkter Migrationshintergrund","105","0.0574701169919721","0.0469130193853387","0.0680272145986055"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Hauptschule","kein Migrationshintergrund","138","0.0230383622022708","0.0189855665459786","0.027091157858563"
