"pgfamstd","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","(Fach-)Abitur","maennlich","44","0.0331696816503195","0.0250334990570672","0.0413058642435719"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","(Fach-)Abitur","weiblich","84","0.0242682262185045","0.0183430860921192","0.0301933663448897"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","AkademikerIn","maennlich","84","0.0271068685104422","0.0216721973102828","0.0325415397106017"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","AkademikerIn","weiblich","102","","",""
"Ledig","2013","(noch) kein Abschluss","maennlich","593","0.687106882698909","0.655657291271077","0.71855647412674"
"Ledig","2013","(noch) kein Abschluss","weiblich","594","0.591949558266171","0.560017517765431","0.623881598766912"
"Ledig","2013","Hauptschule","maennlich","779","0.206086918868098","0.194399094780959","0.217774742955238"
"Ledig","2013","Hauptschule","weiblich","611","0.107639363502685","0.0988899219430728","0.116388805062297"
"Ledig","2013","Realschule","maennlich","921","0.346523274570494","0.329753029933423","0.363293519207565"
"Ledig","2013","Realschule","weiblich","1039","","",""
"Ledig","2013","(Fach-)Abitur","maennlich","700","0.483823408156025","0.461118617834794","0.506528198477255"
"Ledig","2013","(Fach-)Abitur","weiblich","819","0.424356127128809","0.405325348111378","0.443386906146241"
"Ledig","2013","AkademikerIn","maennlich","528","0.253266316784178","0.238712643570683","0.267819989997673"
"Ledig","2013","AkademikerIn","weiblich","707","0.302556388822962","0.287136107228544","0.31797667041738"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","(noch) kein Abschluss","maennlich","19","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","(noch) kein Abschluss","weiblich","51","0.0830001012009675","0.0650754237389404","0.100924778662995"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","Hauptschule","maennlich","323","0.0936841761398533","0.0852645098900685","0.102103842389638"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","Hauptschule","weiblich","548","0.0957894844531037","0.0874810678197426","0.104097901086465"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","Realschule","maennlich","246","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","Realschule","weiblich","672","0.12869591799433","0.119158968020579","0.13823286796808"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","(Fach-)Abitur","maennlich","84","0.0597382989754678","0.0489705306266837","0.0705060673242519"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","(Fach-)Abitur","weiblich","249","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","AkademikerIn","maennlich","191","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","AkademikerIn","weiblich","348","0.102866158147645","0.0926685229872585","0.113063793308032"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","(noch) kein Abschluss","maennlich","9","0.0107516424602069","0.00375652632669062","0.0177467585937231"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","(noch) kein Abschluss","weiblich","30","0.0684845979760173","0.0520742091903187","0.0848949867617159"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","Hauptschule","maennlich","187","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","Hauptschule","weiblich","680","0.224242723823975","0.212468109770672","0.236017337877279"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","Realschule","maennlich","46","0.0169433645065829","0.0123950841426359","0.0214916448705299"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","Realschule","weiblich","228","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","(Fach-)Abitur","maennlich","17","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","(Fach-)Abitur","weiblich","71","0.0540846832001579","0.0453754953396194","0.0627938710606963"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","AkademikerIn","maennlich","82","0.0308891205722558","0.0250989609362419","0.0366792802082697"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","AkademikerIn","weiblich","127","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","(noch) kein Abschluss","maennlich","159","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","(noch) kein Abschluss","weiblich","170","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","Hauptschule","maennlich","2801","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","Hauptschule","weiblich","2425","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","Realschule","maennlich","1638","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","Realschule","weiblich","2378","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","(Fach-)Abitur","maennlich","897","0.399291492818574","0.375921021575255","0.422661964061894"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","(Fach-)Abitur","weiblich","1181","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","AkademikerIn","maennlich","2284","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","AkademikerIn","weiblich","1921","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","(noch) kein Abschluss","maennlich","8","0.0308906969972813","0.0177992676567546","0.043982126337808"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","(noch) kein Abschluss","weiblich","12","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","Hauptschule","maennlich","97","0.0268352908545296","0.0218478207093017","0.0318227609997575"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","Hauptschule","weiblich","115","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","Realschule","maennlich","52","0.0230966268971969","0.0175148867790689","0.0286783670153249"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","Realschule","weiblich","113","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","(Fach-)Abitur","maennlich","47","0.0485965841090205","0.0383359128233002","0.0588572553947408"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","(Fach-)Abitur","weiblich","66","0.0214786725234223","0.0154977086707664","0.0274596363760781"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","AkademikerIn","maennlich","73","0.0217108460537495","0.0165781035002467","0.0268435886072523"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","AkademikerIn","weiblich","104","","",""
"Ledig","2014","(noch) kein Abschluss","maennlich","481","0.673490136993044","0.638008748780509","0.70897152520558"
"Ledig","2014","(noch) kein Abschluss","weiblich","511","0.580258730400724","0.545171994130004","0.615345466671443"
"Ledig","2014","Hauptschule","maennlich","661","0.206982151226576","0.194478354368362","0.21948594808479"
"Ledig","2014","Hauptschule","weiblich","523","0.106333308299084","0.0970082979459816","0.115658318652186"
"Ledig","2014","Realschule","maennlich","841","0.346429176598926","0.328747514488677","0.364110838709175"
"Ledig","2014","Realschule","weiblich","863","0.225917772572788","0.213193143817348","0.238642401328227"
"Ledig","2014","(Fach-)Abitur","maennlich","655","0.477177643284114","0.453343054202904","0.501012232365325"
"Ledig","2014","(Fach-)Abitur","weiblich","727","0.423696998146505","0.403310837326969","0.444083158966041"
"Ledig","2014","AkademikerIn","maennlich","478","0.256873533476579","0.241486016937149","0.27226105001601"
"Ledig","2014","AkademikerIn","weiblich","652","0.307279337038666","0.291087871741817","0.323470802335515"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","(noch) kein Abschluss","maennlich","16","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","(noch) kein Abschluss","weiblich","43","0.0950662596307088","0.0742135311239385","0.115918988137479"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","Hauptschule","maennlich","297","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","Hauptschule","weiblich","496","0.104522952287696","0.0952683036002367","0.113777600975155"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","Realschule","maennlich","202","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","Realschule","weiblich","576","0.13855953606387","0.12804700680007","0.14907206532767"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","(Fach-)Abitur","maennlich","74","0.0619562796377503","0.0504523887040484","0.0734601705714521"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","(Fach-)Abitur","weiblich","214","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","AkademikerIn","maennlich","178","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","AkademikerIn","weiblich","317","0.103330283379663","0.0926478433080525","0.114012723451274"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","(noch) kein Abschluss","maennlich","7","0.00721034775028505","0.000808673704783071","0.013612021795787"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","(noch) kein Abschluss","weiblich","24","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","Hauptschule","maennlich","177","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","Hauptschule","weiblich","639","0.227876084633186","0.215187308055927","0.240564861210446"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","Realschule","maennlich","49","0.0201103330588726","0.0148939707428795","0.0253266953748656"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","Realschule","weiblich","219","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","(Fach-)Abitur","maennlich","14","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","(Fach-)Abitur","weiblich","69","0.0586544430573322","0.0489603472463126","0.0683485388683518"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","AkademikerIn","maennlich","84","0.0334113034072776","0.0270821582893279","0.0397404485252273"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","AkademikerIn","weiblich","125","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(noch) kein Abschluss","maennlich","162","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(noch) kein Abschluss","weiblich","183","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Hauptschule","maennlich","2630","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Hauptschule","weiblich","2254","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Realschule","maennlich","1547","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Realschule","weiblich","2259","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(Fach-)Abitur","maennlich","943","0.419753538380151","0.396729623582793","0.442777453177509"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(Fach-)Abitur","weiblich","1241","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","AkademikerIn","maennlich","2313","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","AkademikerIn","weiblich","1986","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(noch) kein Abschluss","maennlich","12","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(noch) kein Abschluss","weiblich","12","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Hauptschule","maennlich","86","0.0266432533239088","0.0215761253015815","0.0317103813462361"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Hauptschule","weiblich","114","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Realschule","maennlich","52","0.0199699945853504","0.0146566110255558","0.0252833781451451"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Realschule","weiblich","113","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(Fach-)Abitur","maennlich","51","0.0354750972139843","0.0268454258773909","0.0441047685505778"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(Fach-)Abitur","weiblich","58","0.0194701455914363","0.0139202680117572","0.0250200231711153"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","AkademikerIn","maennlich","75","0.0205693576430763","0.0156446336295813","0.0254940816565713"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","AkademikerIn","weiblich","94","0.025704047448525","0.0202321375883038","0.0311759573087463"
"Ledig","2015","(noch) kein Abschluss","maennlich","407","0.661576776412064","0.623810024125334","0.699343528698793"
"Ledig","2015","(noch) kein Abschluss","weiblich","501","0.572009624096733","0.536762894978806","0.60725635321466"
"Ledig","2015","Hauptschule","maennlich","703","0.213368738109952","0.200477838580651","0.226259637639253"
"Ledig","2015","Hauptschule","weiblich","526","0.111079211485771","0.101282336898113","0.120876086073429"
"Ledig","2015","Realschule","maennlich","811","0.352263041492224","0.334120614382036","0.370405468602411"
"Ledig","2015","Realschule","weiblich","837","0.228977434139515","0.215885767063045","0.242069101215984"
"Ledig","2015","(Fach-)Abitur","maennlich","685","0.465900153455955","0.442628170535834","0.489172136376076"
"Ledig","2015","(Fach-)Abitur","weiblich","802","0.401431055618005","0.381741724287226","0.421120386948784"
"Ledig","2015","AkademikerIn","maennlich","546","0.273650781707988","0.258182012061505","0.289119551354471"
"Ledig","2015","AkademikerIn","weiblich","705","0.332739448942025","0.316446766243976","0.349032131640074"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(noch) kein Abschluss","maennlich","17","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(noch) kein Abschluss","weiblich","39","0.107272207451543","0.0852275533975538","0.129316861505533"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Hauptschule","maennlich","288","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Hauptschule","weiblich","444","0.102063033165123","0.0926246678233061","0.111501398506939"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Realschule","maennlich","204","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Realschule","weiblich","548","0.144477280867274","0.133523082047834","0.155431479686715"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(Fach-)Abitur","maennlich","74","0.0674216266369896","0.0557234541885258","0.0791197990854533"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(Fach-)Abitur","weiblich","213","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","AkademikerIn","maennlich","176","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","AkademikerIn","weiblich","301","0.101447169686061","0.091007554174956","0.111886785197167"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(noch) kein Abschluss","maennlich","5","0.00686547501586509","0.000274817100765244","0.0134561329309649"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(noch) kein Abschluss","weiblich","22","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Hauptschule","maennlich","173","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Hauptschule","weiblich","614","0.237683926816513","0.224412822331874","0.250955031301152"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Realschule","maennlich","49","0.0202748853595471","0.014921927407721","0.0256278433113733"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Realschule","weiblich","200","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(Fach-)Abitur","maennlich","12","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(Fach-)Abitur","weiblich","67","0.059454392090543","0.0499559955934839","0.0689527885876022"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","AkademikerIn","maennlich","81","0.0306340499588663","0.0246550193412523","0.0366130805764803"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","AkademikerIn","weiblich","127","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(noch) kein Abschluss","maennlich","519","0.266871034635343","0.240873234162675","0.292868835108011"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(noch) kein Abschluss","weiblich","514","0.27104830989041","0.245062415995249","0.297034203785571"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Hauptschule","maennlich","2546","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Hauptschule","weiblich","2170","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Realschule","maennlich","1424","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Realschule","weiblich","2085","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(Fach-)Abitur","maennlich","1012","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(Fach-)Abitur","weiblich","1230","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","AkademikerIn","maennlich","2337","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","AkademikerIn","weiblich","2000","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(noch) kein Abschluss","maennlich","51","0.0196708921328714","0.0115089469286168","0.027832837337126"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(noch) kein Abschluss","weiblich","42","0.0245940334501804","0.0155393657006307","0.0336487011997302"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Hauptschule","maennlich","133","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Hauptschule","weiblich","116","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Realschule","maennlich","56","0.0220896476664012","0.0162579218895705","0.0279213734432319"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Realschule","weiblich","110","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(Fach-)Abitur","maennlich","51","0.0263588808817809","0.0190568683724615","0.0336608933911003"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(Fach-)Abitur","weiblich","70","0.0212812703635217","0.0154338019220782","0.0271287388049653"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","AkademikerIn","maennlich","91","0.0280960145223858","0.0224408504438307","0.033751178600941"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","AkademikerIn","weiblich","116","","",""
"Ledig","2016","(noch) kein Abschluss","maennlich","519","0.654425637383539","0.626474685179977","0.682376589587101"
"Ledig","2016","(noch) kein Abschluss","weiblich","479","0.5614487475884","0.532439920330285","0.590457574846516"
"Ledig","2016","Hauptschule","maennlich","752","0.219038136911994","0.205988888960627","0.232087384863361"
"Ledig","2016","Hauptschule","weiblich","469","0.113569593355215","0.103425270539714","0.123713916170716"
"Ledig","2016","Realschule","maennlich","713","0.351399542214145","0.332456819634422","0.370342264793867"
"Ledig","2016","Realschule","weiblich","772","0.226995512300665","0.213430216292212","0.240560808309117"
"Ledig","2016","(Fach-)Abitur","maennlich","699","0.483273078661757","0.460495556321496","0.506050601002017"
"Ledig","2016","(Fach-)Abitur","weiblich","747","0.397985655757952","0.378153163577574","0.41781814793833"
"Ledig","2016","AkademikerIn","maennlich","598","0.277013846533573","0.261698497526547","0.292329195540599"
"Ledig","2016","AkademikerIn","weiblich","644","0.316196744177699","0.300017533359","0.332375954996398"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(noch) kein Abschluss","maennlich","17","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(noch) kein Abschluss","weiblich","48","0.0989985815794489","0.0815386652228304","0.116458497936067"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Hauptschule","maennlich","266","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Hauptschule","weiblich","425","0.107986488368903","0.0980635537737787","0.117909422964027"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Realschule","maennlich","195","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Realschule","weiblich","501","0.143926861215281","0.132559595970023","0.15529412646054"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(Fach-)Abitur","maennlich","75","0.0697823607370203","0.0581693520878144","0.0813953693862262"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(Fach-)Abitur","weiblich","218","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","AkademikerIn","maennlich","175","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","AkademikerIn","weiblich","285","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(noch) kein Abschluss","maennlich","6","0.00748851325002967","0.00242139231511011","0.0125556341849492"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(noch) kein Abschluss","weiblich","41","0.0439103274915604","0.0319319612665262","0.0558886937165945"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Hauptschule","maennlich","162","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Hauptschule","weiblich","578","0.234199520223666","0.2206594623477","0.247739578099632"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Realschule","maennlich","52","0.0237052809029514","0.017669045044882","0.0297415167610208"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Realschule","weiblich","195","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(Fach-)Abitur","maennlich","12","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(Fach-)Abitur","weiblich","75","0.0607076998929603","0.0510324446117395","0.0703829551741812"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","AkademikerIn","maennlich","79","0.0310177556874969","0.0250847568373779","0.0369507545376158"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","AkademikerIn","weiblich","128","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(noch) kein Abschluss","maennlich","673","0.255697392753112","0.23279638339864","0.278598402107584"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(noch) kein Abschluss","weiblich","640","0.266649884748276","0.24372229727371","0.289577472222842"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Hauptschule","maennlich","2668","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Hauptschule","weiblich","2288","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Realschule","maennlich","1649","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Realschule","weiblich","2381","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(Fach-)Abitur","maennlich","1072","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(Fach-)Abitur","weiblich","1377","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","AkademikerIn","maennlich","2602","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","AkademikerIn","weiblich","2216","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(noch) kein Abschluss","maennlich","38","0.015877875283427","0.00931585761945264","0.0224398929474015"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(noch) kein Abschluss","weiblich","74","0.0326098490913625","0.0234009608615805","0.0418187373211445"
