,Unnamed: 0,year,bula_h,hhtyp,hlf0186,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
928,928,2019,Lower Saxony,Single-person household,No,0.24097,95,15266,0.19312,0.2889
929,929,2019,Lower Saxony,Couple without children,Yes,0.889,423,15266,0.78993,0.99038
930,930,2019,Lower Saxony,Couple without children,No,0.111,51,15266,0.08354,0.14372
931,931,2019,Lower Saxony,Single parent,Yes,0.49831,76,15266,0.36136,0.67122
932,932,2019,Lower Saxony,Single parent,No,0.50169,72,15266,0.40696,0.63046
933,933,2019,Lower Saxony,Couple with children,Yes,0.79875,406,15266,0.69134,0.88996
934,934,2019,Lower Saxony,Couple with children,No,0.20125,94,15266,0.15922,0.24955
935,935,2019,Bremen,Couple without children,Yes,1.0,34,15266,0.62446,1.45399
936,936,2019,North Rhine-Westphalia,Single-person household,Yes,0.76316,575,15266,0.7077,0.8192
937,937,2019,North Rhine-Westphalia,Single-person household,No,0.23684,203,15266,0.20582,0.26474
938,938,2019,North Rhine-Westphalia,Couple without children,Yes,0.89223,890,15266,0.83508,0.96289
939,939,2019,North Rhine-Westphalia,Couple without children,No,0.10777,102,15266,0.08781,0.1254
940,940,2019,North Rhine-Westphalia,Single parent,Yes,0.51033,158,15266,0.41433,0.60831
941,941,2019,North Rhine-Westphalia,Single parent,No,0.48967,130,15266,0.37535,0.62685
942,942,2019,North Rhine-Westphalia,Couple with children,Yes,0.78376,914,15266,0.72866,0.84679
943,943,2019,North Rhine-Westphalia,Couple with children,No,0.21624,224,15266,0.18416,0.2643
944,944,2019,North Rhine-Westphalia,Other Combinations,Yes,1.0,45,15266,0.67549,1.31703
945,945,2019,Hesse,Single-person household,Yes,0.77253,212,15266,0.67691,0.86563
946,946,2019,Hesse,Single-person household,No,0.22747,62,15266,0.18346,0.27469
947,947,2019,Hesse,Couple without children,Yes,1.0,315,15266,0.87623,1.16833
948,948,2019,Hesse,Single parent,Yes,0.6872,65,15266,0.4837,0.93535
949,949,2019,Hesse,Single parent,No,0.3128,34,15266,0.22626,0.43286
950,950,2019,Hesse,Couple with children,Yes,0.78209,278,15266,0.66655,0.92062
951,951,2019,Hesse,Couple with children,No,0.21791,66,15266,0.17524,0.28513
952,952,2019,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.75443,176,15266,0.67668,0.85505
953,953,2019,"Rhineland-Palatinate, Saarland",Single-person household,No,0.24557,55,15266,0.19201,0.30486
954,954,2019,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.86455,256,15266,0.75074,0.9934
955,955,2019,"Rhineland-Palatinate, Saarland",Couple without children,No,0.13545,36,15266,0.10137,0.1805
956,956,2019,"Rhineland-Palatinate, Saarland",Single parent,Yes,1.0,49,15266,0.69613,1.44348
957,957,2019,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.83069,218,15266,0.68458,0.9786
958,958,2019,"Rhineland-Palatinate, Saarland",Couple with children,No,0.16931,59,15266,0.10598,0.24614
959,959,2019,Baden-Wuerttemberg,Single-person household,Yes,0.79795,303,15266,0.73185,0.86596
960,960,2019,Baden-Wuerttemberg,Single-person household,No,0.20205,81,15266,0.17445,0.24272
961,961,2019,Baden-Wuerttemberg,Couple without children,Yes,0.93824,485,15266,0.84233,1.0281
962,962,2019,Baden-Wuerttemberg,Couple without children,No,0.06176,31,15266,0.04149,0.08638
963,963,2019,Baden-Wuerttemberg,Single parent,Yes,0.41527,52,15266,0.31582,0.53812
964,964,2019,Baden-Wuerttemberg,Single parent,No,0.58473,52,15266,0.41201,0.79601
965,965,2019,Baden-Wuerttemberg,Couple with children,Yes,0.86543,554,15266,0.77632,0.94685
966,966,2019,Baden-Wuerttemberg,Couple with children,No,0.13457,92,15266,0.09815,0.17249
967,967,2019,Bavaria,Single-person household,Yes,0.78855,509,15266,0.71662,0.85167
968,968,2019,Bavaria,Single-person household,No,0.21145,134,15266,0.17861,0.23837
969,969,2019,Bavaria,Couple without children,Yes,0.92552,688,15266,0.83319,1.00441
970,970,2019,Bavaria,Couple without children,No,0.07448,58,15266,0.05649,0.09729
971,971,2019,Bavaria,Single parent,Yes,0.61608,139,15266,0.47017,0.77824
972,972,2019,Bavaria,Single parent,No,0.38392,81,15266,0.29191,0.49529
973,973,2019,Bavaria,Couple with children,Yes,0.8659,737,15266,0.7771,0.96383
974,974,2019,Bavaria,Couple with children,No,0.1341,118,15266,0.10745,0.16565
975,975,2019,Bavaria,Other Combinations,Yes,1.0,35,15266,0.71886,1.35244
976,976,2019,Berlin,Single-person household,Yes,0.65668,208,15266,0.57973,0.74084
977,977,2019,Berlin,Single-person household,No,0.34332,101,15266,0.27254,0.41405
978,978,2019,Berlin,Couple without children,Yes,1.0,167,15266,0.82475,1.19235
979,979,2019,Berlin,Single parent,Yes,0.46815,39,15266,0.27812,0.66841
980,980,2019,Berlin,Single parent,No,0.53185,32,15266,0.36991,0.67785
981,981,2019,Berlin,Couple with children,Yes,0.71833,118,15266,0.53237,0.93521
982,982,2019,Berlin,Couple with children,No,0.28167,38,15266,0.19036,0.40009
983,983,2019,Brandenburg,Single-person household,Yes,0.71825,121,15266,0.60049,0.83333
984,984,2019,Brandenburg,Single-person household,No,0.28175,59,15266,0.19773,0.37091
985,985,2019,Brandenburg,Couple without children,Yes,1.0,241,15266,0.84446,1.16906
986,986,2019,Brandenburg,Single parent,No,1.0,31,15266,0.67123,1.2843
987,987,2019,Brandenburg,Couple with children,Yes,0.82808,159,15266,0.65305,1.0237
988,988,2019,Brandenburg,Couple with children,No,0.17192,35,15266,0.08555,0.27201
989,989,2019,Mecklenburg-Western Pomerania,Single-person household,Yes,0.59935,66,15266,0.47585,0.73395
990,990,2019,Mecklenburg-Western Pomerania,Single-person household,No,0.40065,47,15266,0.30526,0.49002
991,991,2019,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,130,15266,0.77009,1.27577
992,992,2019,Mecklenburg-Western Pomerania,Couple with children,Yes,1.0,85,15266,0.73093,1.27674
993,993,2019,Saxony,Single-person household,Yes,0.73551,212,15266,0.65702,0.83252
994,994,2019,Saxony,Single-person household,No,0.26449,65,15266,0.20565,0.31931
995,995,2019,Saxony,Couple without children,Yes,0.87957,339,15266,0.77418,0.98988
996,996,2019,Saxony,Couple without children,No,0.12043,35,15266,0.075,0.17688
997,997,2019,Saxony,Single parent,Yes,0.69047,54,15266,0.44488,0.91574
998,998,2019,Saxony,Single parent,No,0.30953,33,15266,0.19347,0.43926
999,999,2019,Saxony,Couple with children,Yes,0.88962,244,15266,0.75458,1.05544
1000,1000,2019,Saxony,Couple with children,No,0.11038,36,15266,0.07308,0.16434
1001,1001,2019,Saxony-Anhalt,Single-person household,Yes,0.64608,108,15266,0.53518,0.78406
1002,1002,2019,Saxony-Anhalt,Single-person household,No,0.35392,54,15266,0.28069,0.47885
1003,1003,2019,Saxony-Anhalt,Couple without children,Yes,1.0,171,15266,0.8185,1.2153
1004,1004,2019,Saxony-Anhalt,Single parent,Yes,1.0,34,15266,0.64973,1.43613
1005,1005,2019,Saxony-Anhalt,Couple with children,Yes,0.69617,97,15266,0.48886,0.87694
1006,1006,2019,Saxony-Anhalt,Couple with children,No,0.30383,42,15266,0.20167,0.40826
1007,1007,2019,Thuringa,Single-person household,Yes,0.66039,118,15266,0.53335,0.76417
1008,1008,2019,Thuringa,Single-person household,No,0.33961,55,15266,0.25061,0.43582
1009,1009,2019,Thuringa,Couple without children,Yes,1.0,169,15266,0.80745,1.21103
1010,1010,2019,Thuringa,Couple with children,Yes,0.77664,128,15266,0.54153,1.05809
1011,1011,2019,Thuringa,Couple with children,No,0.22336,32,15266,0.13889,0.33263
1012,1012,2021,Schleswig-Holstein,Single-person household,Yes,0.79928,80,11293,0.63092,0.98522
1013,1013,2021,Schleswig-Holstein,Single-person household,No,0.20072,40,11293,0.12384,0.2672
1014,1014,2021,Schleswig-Holstein,Couple without children,Yes,1.0,111,11293,0.78207,1.20099
1015,1015,2021,Schleswig-Holstein,Couple with children,Yes,0.83503,138,11293,0.68435,0.98437
1016,1016,2021,Schleswig-Holstein,Couple with children,No,0.16497,65,11293,0.10836,0.23593
1017,1017,2021,Hamburg,Single-person household,Yes,1.0,70,11293,0.72819,1.26153
1018,1018,2021,Hamburg,Couple without children,Yes,1.0,80,11293,0.741,1.2417
1019,1019,2021,Hamburg,Couple with children,Yes,1.0,55,11293,0.68108,1.36604
1020,1020,2021,Lower Saxony,Single-person household,Yes,0.78604,226,11293,0.68223,0.89781
1021,1021,2021,Lower Saxony,Single-person household,No,0.21396,82,11293,0.16111,0.26428
1022,1022,2021,Lower Saxony,Couple without children,Yes,0.89405,293,11293,0.7752,1.01658
1023,1023,2021,Lower Saxony,Couple without children,No,0.10595,40,11293,0.05486,0.16435
1024,1024,2021,Lower Saxony,Single parent,Yes,0.5901,58,11293,0.36382,0.88077
1025,1025,2021,Lower Saxony,Single parent,No,0.4099,40,11293,0.26959,0.58635
1026,1026,2021,Lower Saxony,Couple with children,Yes,0.81163,266,11293,0.69813,0.92895
1027,1027,2021,Lower Saxony,Couple with children,No,0.18837,140,11293,0.12452,0.26584
1028,1028,2021,North Rhine-Westphalia,Single-person household,Yes,0.80934,511,11293,0.75068,0.87915
1029,1029,2021,North Rhine-Westphalia,Single-person household,No,0.19066,206,11293,0.16037,0.22655
1030,1030,2021,North Rhine-Westphalia,Couple without children,Yes,0.92252,628,11293,0.82561,0.98468
1031,1031,2021,North Rhine-Westphalia,Couple without children,No,0.07748,67,11293,0.04924,0.10091
1032,1032,2021,North Rhine-Westphalia,Single parent,Yes,0.56479,101,11293,0.40106,0.76328
1033,1033,2021,North Rhine-Westphalia,Single parent,No,0.43521,94,11293,0.31261,0.56983
1034,1034,2021,North Rhine-Westphalia,Couple with children,Yes,0.81926,612,11293,0.72901,0.90176
1035,1035,2021,North Rhine-Westphalia,Couple with children,No,0.18074,311,11293,0.14688,0.22251
1036,1036,2021,North Rhine-Westphalia,Other Combinations,Yes,0.86743,60,11293,0.5966,1.18296
1037,1037,2021,North Rhine-Westphalia,Other Combinations,No,0.13257,37,11293,0.06804,0.21188
1038,1038,2021,Hesse,Single-person household,Yes,0.76661,169,11293,0.65673,0.91181
1039,1039,2021,Hesse,Single-person household,No,0.23339,79,11293,0.1519,0.31629
1040,1040,2021,Hesse,Couple without children,Yes,1.0,199,11293,0.83009,1.17327
1041,1041,2021,Hesse,Single parent,Yes,0.46641,37,11293,0.2949,0.63589
1042,1042,2021,Hesse,Single parent,No,0.53359,37,11293,0.25869,0.87127
1043,1043,2021,Hesse,Couple with children,Yes,0.84447,172,11293,0.66502,1.0186
1044,1044,2021,Hesse,Couple with children,No,0.15553,108,11293,0.10488,0.22528
1045,1045,2021,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.74639,114,11293,0.63054,0.88833
1046,1046,2021,"Rhineland-Palatinate, Saarland",Single-person household,No,0.25361,50,11293,0.18549,0.32887
1047,1047,2021,"Rhineland-Palatinate, Saarland",Couple without children,Yes,1.0,149,11293,0.83675,1.1992
1048,1048,2021,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.70768,127,11293,0.57684,0.88046
1049,1049,2021,"Rhineland-Palatinate, Saarland",Couple with children,No,0.29232,85,11293,0.15819,0.46948
1050,1050,2021,Baden-Wuerttemberg,Single-person household,Yes,0.83555,259,11293,0.74102,0.92077
1051,1051,2021,Baden-Wuerttemberg,Single-person household,No,0.16445,78,11293,0.12774,0.19994
1052,1052,2021,Baden-Wuerttemberg,Couple without children,Yes,0.95171,333,11293,0.84213,1.06402
1053,1053,2021,Baden-Wuerttemberg,Couple without children,No,0.04829,31,11293,0.03212,0.06673
1054,1054,2021,Baden-Wuerttemberg,Single parent,Yes,0.47258,51,11293,0.33295,0.60435
1055,1055,2021,Baden-Wuerttemberg,Single parent,No,0.52742,56,11293,0.30709,0.79186
1056,1056,2021,Baden-Wuerttemberg,Couple with children,Yes,0.90254,384,11293,0.77935,1.01588
1057,1057,2021,Baden-Wuerttemberg,Couple with children,No,0.09746,109,11293,0.05969,0.13207
1058,1058,2021,Bavaria,Single-person household,Yes,0.80877,427,11293,0.7396,0.89279
1059,1059,2021,Bavaria,Single-person household,No,0.19123,123,11293,0.15284,0.23024
1060,1060,2021,Bavaria,Couple without children,Yes,0.9306,465,11293,0.82228,1.03766
1061,1061,2021,Bavaria,Couple without children,No,0.0694,47,11293,0.04076,0.10506
1062,1062,2021,Bavaria,Single parent,Yes,0.73203,91,11293,0.53219,0.9766
1063,1063,2021,Bavaria,Single parent,No,0.26797,42,11293,0.173,0.38806
1064,1064,2021,Bavaria,Couple with children,Yes,0.89334,476,11293,0.78584,1.00743
1065,1065,2021,Bavaria,Couple with children,No,0.10666,118,11293,0.07218,0.13842
1066,1066,2021,Bavaria,Other Combinations,Yes,1.0,37,11293,0.72214,1.31805
1067,1067,2021,Berlin,Single-person household,Yes,0.75585,192,11293,0.64542,0.86053
1068,1068,2021,Berlin,Single-person household,No,0.24415,70,11293,0.16267,0.33778
1069,1069,2021,Berlin,Couple without children,Yes,1.0,143,11293,0.81049,1.23972
1070,1070,2021,Berlin,Couple with children,Yes,0.80113,111,11293,0.64965,0.98
1071,1071,2021,Berlin,Couple with children,No,0.19887,56,11293,0.08111,0.35925
1072,1072,2021,Brandenburg,Single-person household,Yes,0.82652,92,11293,0.68154,1.00037
1073,1073,2021,Brandenburg,Single-person household,No,0.17348,35,11293,0.10489,0.27602
1074,1074,2021,Brandenburg,Couple without children,Yes,1.0,144,11293,0.81587,1.19876
1075,1075,2021,Brandenburg,Couple with children,Yes,0.88473,97,11293,0.65193,1.20535
1076,1076,2021,Brandenburg,Couple with children,No,0.11527,33,11293,0.0544,0.19348
1077,1077,2021,Mecklenburg-Western Pomerania,Single-person household,Yes,1.0,61,11293,0.78658,1.23679
1078,1078,2021,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,81,11293,0.73796,1.29141
1079,1079,2021,Mecklenburg-Western Pomerania,Couple with children,Yes,1.0,46,11293,0.68822,1.3441
1080,1080,2021,Saxony,Single-person household,Yes,0.74977,160,11293,0.63965,0.86243
1081,1081,2021,Saxony,Single-person household,No,0.25023,54,11293,0.18414,0.31288
1082,1082,2021,Saxony,Couple without children,Yes,1.0,236,11293,0.84965,1.15419
1083,1083,2021,Saxony,Single parent,Yes,1.0,44,11293,0.7063,1.44879
1084,1084,2021,Saxony,Couple with children,Yes,0.90403,154,11293,0.70374,1.0898
1085,1085,2021,Saxony,Couple with children,No,0.09597,38,11293,0.06427,0.14831
1086,1086,2021,Saxony-Anhalt,Single-person household,Yes,0.7268,87,11293,0.56666,0.91059
1087,1087,2021,Saxony-Anhalt,Single-person household,No,0.2732,35,11293,0.19123,0.38385
1088,1088,2021,Saxony-Anhalt,Couple without children,Yes,1.0,105,11293,0.79353,1.30044
1089,1089,2021,Saxony-Anhalt,Couple with children,Yes,1.0,64,11293,0.62694,1.35714
1090,1090,2021,Thuringa,Single-person household,Yes,1.0,98,11293,0.81719,1.1881
1091,1091,2021,Thuringa,Couple without children,Yes,1.0,114,11293,0.75448,1.25846
1092,1092,2021,Thuringa,Couple with children,Yes,1.0,79,11293,0.66003,1.39652
