year,pgisced97,regtyp,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Lower Secondary Level,Urban regions,Not Working,0.55132,1021,1904,0.52898,0.57367
2012,Lower Secondary Level,Rural regions,Full Time,0.22447,239,1086,0.19965,0.24930
2012,Lower Secondary Level,Rural regions,Part Time,0.20617,245,1086,0.18210,0.23025
2012,Lower Secondary Level,Rural regions,Not Working,0.56935,602,1086,0.53989,0.59882
2012,Upper Secondary Level,Urban regions,Full Time,0.36225,2771,7980,0.35170,0.37280
2012,Upper Secondary Level,Urban regions,Part Time,0.24201,2235,7980,0.23261,0.25140
2012,Upper Secondary Level,Urban regions,Not Working,0.39574,2974,7980,0.38501,0.40647
2012,Upper Secondary Level,Rural regions,Full Time,0.39346,2035,5570,0.38062,0.40629
2012,Upper Secondary Level,Rural regions,Part Time,0.23124,1551,5570,0.22017,0.24232
2012,Upper Secondary Level,Rural regions,Not Working,0.37530,1984,5570,0.36258,0.38802
2012,Post-secondary Non-tertiary Level,Urban regions,Full Time,0.46744,568,1407,0.44136,0.49352
2012,Post-secondary Non-tertiary Level,Urban regions,Part Time,0.30590,534,1407,0.28182,0.32999
2012,Post-secondary Non-tertiary Level,Urban regions,Not Working,0.22665,305,1407,0.20477,0.24854
2012,Post-secondary Non-tertiary Level,Rural regions,Full Time,0.55755,257,557,0.51626,0.59883
2012,Post-secondary Non-tertiary Level,Rural regions,Part Time,0.24054,188,557,0.20501,0.27607
2012,Post-secondary Non-tertiary Level,Rural regions,Not Working,0.20191,112,557,0.16854,0.23528
2012,First Stage of Tertiary Education,Urban regions,Full Time,0.54693,555,1062,0.51698,0.57688
2012,First Stage of Tertiary Education,Urban regions,Part Time,0.14370,200,1062,0.12260,0.16481
2012,First Stage of Tertiary Education,Urban regions,Not Working,0.30937,307,1062,0.28155,0.33718
2012,First Stage of Tertiary Education,Rural regions,Full Time,0.51682,373,742,0.48084,0.55280
2012,First Stage of Tertiary Education,Rural regions,Part Time,0.16654,155,742,0.13971,0.19336
2012,First Stage of Tertiary Education,Rural regions,Not Working,0.31664,214,742,0.28315,0.35013
2012,Second Stage of Tertiary Education,Urban regions,Full Time,0.50473,2123,4385,0.48993,0.51953
2012,Second Stage of Tertiary Education,Urban regions,Part Time,0.24012,1188,4385,0.22748,0.25277
2012,Second Stage of Tertiary Education,Urban regions,Not Working,0.25515,1074,4385,0.24224,0.26805
2012,Second Stage of Tertiary Education,Rural regions,Full Time,0.49383,889,1761,0.47047,0.51719
2012,Second Stage of Tertiary Education,Rural regions,Part Time,0.19086,382,1761,0.17250,0.20922
2012,Second Stage of Tertiary Education,Rural regions,Not Working,0.31531,490,1761,0.29360,0.33702
2013,Pre-primary Level,Urban regions,Part Time,0.13839,67,710,0.11297,0.16380
2013,Pre-primary Level,Urban regions,Not Working,0.85819,643,710,0.83251,0.88387
2013,Pre-primary Level,Rural regions,Part Time,0.11391,32,359,0.08100,0.14682
2013,Pre-primary Level,Rural regions,Not Working,0.88232,327,359,0.84894,0.91570
2013,Primary Level,Urban regions,Full Time,0.13187,45,452,0.10064,0.16310
2013,Primary Level,Urban regions,Part Time,0.09762,47,452,0.07022,0.12501
2013,Primary Level,Urban regions,Not Working,0.77051,360,452,0.73170,0.80932
2013,Primary Level,Rural regions,Part Time,0.18647,31,153,0.12455,0.24839
2013,Primary Level,Rural regions,Not Working,0.59088,122,153,0.51271,0.66904
2013,Lower Secondary Level,Urban regions,Full Time,0.18121,387,2574,0.16632,0.19609
2013,Lower Secondary Level,Urban regions,Part Time,0.16400,437,2574,0.14969,0.17831
2013,Lower Secondary Level,Urban regions,Not Working,0.65473,1750,2574,0.63636,0.67310
2013,Lower Secondary Level,Rural regions,Full Time,0.17884,216,1233,0.15744,0.20024
2013,Lower Secondary Level,Rural regions,Part Time,0.17048,219,1233,0.14949,0.19148
2013,Lower Secondary Level,Rural regions,Not Working,0.65067,798,1233,0.62405,0.67730
2013,Upper Secondary Level,Urban regions,Full Time,0.31842,2507,8610,0.30858,0.32826
2013,Upper Secondary Level,Urban regions,Part Time,0.22077,2134,8610,0.21201,0.22954
2013,Upper Secondary Level,Urban regions,Not Working,0.46081,3969,8610,0.45028,0.47134
2013,Upper Secondary Level,Rural regions,Full Time,0.37079,1919,5554,0.35809,0.38350
2013,Upper Secondary Level,Rural regions,Part Time,0.23429,1495,5554,0.22315,0.24543
2013,Upper Secondary Level,Rural regions,Not Working,0.39492,2140,5554,0.38206,0.40777
2013,Post-secondary Non-tertiary Level,Urban regions,Full Time,0.41668,551,1729,0.39344,0.43993
2013,Post-secondary Non-tertiary Level,Urban regions,Part Time,0.23503,475,1729,0.21504,0.25503
2013,Post-secondary Non-tertiary Level,Urban regions,Not Working,0.34828,703,1729,0.32582,0.37075
2013,Post-secondary Non-tertiary Level,Rural regions,Full Time,0.43838,220,633,0.39970,0.47707
2013,Post-secondary Non-tertiary Level,Rural regions,Part Time,0.28091,188,633,0.24587,0.31595
2013,Post-secondary Non-tertiary Level,Rural regions,Not Working,0.28071,225,633,0.24568,0.31574
2013,First Stage of Tertiary Education,Urban regions,Full Time,0.51803,524,1039,0.48763,0.54843
2013,First Stage of Tertiary Education,Urban regions,Part Time,0.15324,191,1039,0.13132,0.17515
2013,First Stage of Tertiary Education,Urban regions,Not Working,0.32874,324,1039,0.30016,0.35731
2013,First Stage of Tertiary Education,Rural regions,Full Time,0.47757,320,685,0.44014,0.51500
2013,First Stage of Tertiary Education,Rural regions,Part Time,0.19563,168,685,0.16591,0.22536
2013,First Stage of Tertiary Education,Rural regions,Not Working,0.32680,197,685,0.29165,0.36195
2013,Second Stage of Tertiary Education,Urban regions,Full Time,0.47971,2057,5008,0.46588,0.49355
2013,Second Stage of Tertiary Education,Urban regions,Part Time,0.18984,1131,5008,0.17898,0.20071
2013,Second Stage of Tertiary Education,Urban regions,Not Working,0.33044,1820,5008,0.31741,0.34347
2013,Second Stage of Tertiary Education,Rural regions,Full Time,0.44054,809,1854,0.41793,0.46314
2013,Second Stage of Tertiary Education,Rural regions,Part Time,0.21227,390,1854,0.19365,0.23089
2013,Second Stage of Tertiary Education,Rural regions,Not Working,0.34719,655,1854,0.32551,0.36887
2014,Pre-primary Level,Urban regions,Part Time,0.06594,50,588,0.04586,0.08601
2014,Pre-primary Level,Urban regions,Not Working,0.92473,538,588,0.90338,0.94607
2014,Pre-primary Level,Rural regions,Not Working,0.88874,263,263,0.85066,0.92681
2014,Primary Level,Urban regions,Full Time,0.16570,59,356,0.12702,0.20438
2014,Primary Level,Urban regions,Part Time,0.23387,98,356,0.18983,0.27790
2014,Primary Level,Urban regions,Not Working,0.60043,199,356,0.54948,0.65138
2014,Primary Level,Rural regions,Full Time,0.27931,31,148,0.20678,0.35184
2014,Primary Level,Rural regions,Part Time,0.22906,36,148,0.16113,0.29699
2014,Primary Level,Rural regions,Not Working,0.49163,81,148,0.41081,0.57245
2014,Lower Secondary Level,Urban regions,Full Time,0.24267,531,2145,0.22452,0.26081
2014,Lower Secondary Level,Urban regions,Part Time,0.23201,568,2145,0.21414,0.24988
2014,Lower Secondary Level,Urban regions,Not Working,0.52532,1046,2145,0.50418,0.54646
2014,Lower Secondary Level,Rural regions,Full Time,0.21253,251,1088,0.18821,0.23685
2014,Lower Secondary Level,Rural regions,Part Time,0.21257,258,1088,0.18825,0.23689
2014,Lower Secondary Level,Rural regions,Not Working,0.57490,579,1088,0.54551,0.60429
2014,Upper Secondary Level,Urban regions,Full Time,0.34478,2650,7595,0.33409,0.35547
2014,Upper Secondary Level,Urban regions,Part Time,0.24516,2172,7595,0.23549,0.25484
2014,Upper Secondary Level,Urban regions,Not Working,0.41005,2773,7595,0.39899,0.42112
2014,Upper Secondary Level,Rural regions,Full Time,0.38202,1871,4953,0.36848,0.39555
2014,Upper Secondary Level,Rural regions,Part Time,0.23439,1365,4953,0.22259,0.24618
2014,Upper Secondary Level,Rural regions,Not Working,0.38360,1717,4953,0.37006,0.39714
2014,Post-secondary Non-tertiary Level,Urban regions,Full Time,0.49766,658,1481,0.47218,0.52313
2014,Post-secondary Non-tertiary Level,Urban regions,Part Time,0.29861,531,1481,0.27530,0.32193
2014,Post-secondary Non-tertiary Level,Urban regions,Not Working,0.20373,292,1481,0.18321,0.22425
2014,Post-secondary Non-tertiary Level,Rural regions,Full Time,0.51870,251,565,0.47747,0.55994
2014,Post-secondary Non-tertiary Level,Rural regions,Part Time,0.28722,204,565,0.24988,0.32456
2014,Post-secondary Non-tertiary Level,Rural regions,Not Working,0.19408,110,565,0.16144,0.22672
2014,First Stage of Tertiary Education,Urban regions,Full Time,0.50259,479,950,0.47078,0.53440
2014,First Stage of Tertiary Education,Urban regions,Part Time,0.16413,201,950,0.14057,0.18770
2014,First Stage of Tertiary Education,Urban regions,Not Working,0.33328,270,950,0.30329,0.36327
2014,First Stage of Tertiary Education,Rural regions,Full Time,0.48770,301,642,0.44900,0.52639
2014,First Stage of Tertiary Education,Rural regions,Part Time,0.19880,156,642,0.16790,0.22969
2014,First Stage of Tertiary Education,Rural regions,Not Working,0.31351,185,642,0.27759,0.34942
2014,Second Stage of Tertiary Education,Urban regions,Full Time,0.50197,2172,4519,0.48739,0.51655
2014,Second Stage of Tertiary Education,Urban regions,Part Time,0.24326,1252,4519,0.23075,0.25577
2014,Second Stage of Tertiary Education,Urban regions,Not Working,0.25477,1095,4519,0.24207,0.26748
2014,Second Stage of Tertiary Education,Rural regions,Full Time,0.46303,796,1708,0.43937,0.48668
2014,Second Stage of Tertiary Education,Rural regions,Part Time,0.23578,435,1708,0.21564,0.25592
2014,Second Stage of Tertiary Education,Rural regions,Not Working,0.30120,477,1708,0.27943,0.32296
2015,Pre-primary Level,Urban regions,Part Time,0.08483,50,524,0.06095,0.10871
2015,Pre-primary Level,Urban regions,Not Working,0.91517,474,524,0.89129,0.93905
2015,Pre-primary Level,Rural regions,Not Working,0.88356,228,228,0.84183,0.92528
2015,Primary Level,Urban regions,Full Time,0.17550,52,380,0.13720,0.21380
2015,Primary Level,Urban regions,Part Time,0.18959,65,380,0.15013,0.22906
2015,Primary Level,Urban regions,Not Working,0.63491,263,380,0.58643,0.68338
2015,Primary Level,Rural regions,Not Working,0.52226,96,96,0.42182,0.62271
2015,Lower Secondary Level,Urban regions,Full Time,0.23211,448,2052,0.21384,0.25038
2015,Lower Secondary Level,Urban regions,Part Time,0.21261,474,2052,0.19490,0.23031
2015,Lower Secondary Level,Urban regions,Not Working,0.55528,1130,2052,0.53377,0.57679
2015,Lower Secondary Level,Rural regions,Full Time,0.20418,226,1053,0.17982,0.22854
2015,Lower Secondary Level,Rural regions,Part Time,0.20466,220,1053,0.18028,0.22904
2015,Lower Secondary Level,Rural regions,Not Working,0.59116,607,1053,0.56145,0.62087
2015,Upper Secondary Level,Urban regions,Full Time,0.33692,2455,7345,0.32611,0.34773
2015,Upper Secondary Level,Urban regions,Part Time,0.24217,1996,7345,0.23238,0.25197
2015,Upper Secondary Level,Urban regions,Not Working,0.42090,2894,7345,0.40961,0.43219
2015,Upper Secondary Level,Rural regions,Full Time,0.38297,1721,4830,0.36926,0.39668
2015,Upper Secondary Level,Rural regions,Part Time,0.24690,1370,4830,0.23473,0.25906
2015,Upper Secondary Level,Rural regions,Not Working,0.37013,1739,4830,0.35651,0.38375
2015,Post-secondary Non-tertiary Level,Urban regions,Full Time,0.49558,650,1569,0.47083,0.52033
2015,Post-secondary Non-tertiary Level,Urban regions,Part Time,0.28402,524,1569,0.26170,0.30634
2015,Post-secondary Non-tertiary Level,Urban regions,Not Working,0.22040,395,1569,0.19989,0.24092
2015,Post-secondary Non-tertiary Level,Rural regions,Full Time,0.48438,239,587,0.44391,0.52484
2015,Post-secondary Non-tertiary Level,Rural regions,Part Time,0.31405,200,587,0.27647,0.35163
2015,Post-secondary Non-tertiary Level,Rural regions,Not Working,0.20158,148,587,0.16909,0.23406
2015,First Stage of Tertiary Education,Urban regions,Full Time,0.50432,468,915,0.47190,0.53673
2015,First Stage of Tertiary Education,Urban regions,Part Time,0.17891,189,915,0.15406,0.20376
2015,First Stage of Tertiary Education,Urban regions,Not Working,0.31677,258,915,0.28661,0.34693
2015,First Stage of Tertiary Education,Rural regions,Full Time,0.49637,282,614,0.45679,0.53595
2015,First Stage of Tertiary Education,Rural regions,Part Time,0.19887,155,614,0.16727,0.23047
2015,First Stage of Tertiary Education,Rural regions,Not Working,0.30476,177,614,0.26832,0.34120
2015,Second Stage of Tertiary Education,Urban regions,Full Time,0.48124,2010,4663,0.46690,0.49559
2015,Second Stage of Tertiary Education,Urban regions,Part Time,0.23626,1205,4663,0.22407,0.24845
2015,Second Stage of Tertiary Education,Urban regions,Not Working,0.28249,1448,4663,0.26957,0.29542
2015,Second Stage of Tertiary Education,Rural regions,Full Time,0.46205,778,1759,0.43874,0.48535
2015,Second Stage of Tertiary Education,Rural regions,Part Time,0.22486,412,1759,0.20535,0.24438
2015,Second Stage of Tertiary Education,Rural regions,Not Working,0.31309,569,1759,0.29141,0.33477
2016,Pre-primary Level,Urban regions,Part Time,0.08762,57,605,0.06507,0.11017
2016,Pre-primary Level,Urban regions,Not Working,0.91177,548,605,0.88915,0.93439
2016,Pre-primary Level,Rural regions,Not Working,0.95752,249,249,0.93242,0.98262
2016,Primary Level,Urban regions,Full Time,0.17446,55,982,0.15071,0.19821
2016,Primary Level,Urban regions,Part Time,0.19466,73,982,0.16988,0.21944
2016,Primary Level,Urban regions,Not Working,0.63088,854,982,0.60069,0.66108
2016,Primary Level,Rural regions,Part Time,0.20732,38,442,0.16948,0.24516
2016,Primary Level,Rural regions,Not Working,0.55830,404,442,0.51195,0.60465
2016,Lower Secondary Level,Urban regions,Full Time,0.22486,415,2169,0.20729,0.24244
2016,Lower Secondary Level,Urban regions,Part Time,0.23720,457,2169,0.21929,0.25511
2016,Lower Secondary Level,Urban regions,Not Working,0.53794,1297,2169,0.51695,0.55893
2016,Lower Secondary Level,Rural regions,Full Time,0.22200,223,1123,0.19768,0.24632
2016,Lower Secondary Level,Rural regions,Part Time,0.20600,239,1123,0.18233,0.22966
2016,Lower Secondary Level,Rural regions,Not Working,0.57200,661,1123,0.54305,0.60095
2016,Upper Secondary Level,Urban regions,Full Time,0.35858,2312,6994,0.34733,0.36982
2016,Upper Secondary Level,Urban regions,Part Time,0.24865,1902,6994,0.23852,0.25878
2016,Upper Secondary Level,Urban regions,Not Working,0.39277,2780,6994,0.38133,0.40422
2016,Upper Secondary Level,Rural regions,Full Time,0.38940,1650,4550,0.37523,0.40357
2016,Upper Secondary Level,Rural regions,Part Time,0.25892,1280,4550,0.24619,0.27165
2016,Upper Secondary Level,Rural regions,Not Working,0.35168,1620,4550,0.33780,0.36555
2016,Post-secondary Non-tertiary Level,Urban regions,Full Time,0.50638,678,1524,0.48127,0.53149
2016,Post-secondary Non-tertiary Level,Urban regions,Part Time,0.28931,530,1524,0.26653,0.31208
2016,Post-secondary Non-tertiary Level,Urban regions,Not Working,0.20432,316,1524,0.18407,0.22457
2016,Post-secondary Non-tertiary Level,Rural regions,Full Time,0.51532,252,569,0.47422,0.55642
2016,Post-secondary Non-tertiary Level,Rural regions,Part Time,0.28747,184,569,0.25025,0.32469
2016,Post-secondary Non-tertiary Level,Rural regions,Not Working,0.19721,133,569,0.16449,0.22993
2016,First Stage of Tertiary Education,Urban regions,Full Time,0.53405,426,831,0.50011,0.56799
2016,First Stage of Tertiary Education,Urban regions,Part Time,0.15153,166,831,0.12714,0.17593
2016,First Stage of Tertiary Education,Urban regions,Not Working,0.31442,239,831,0.28283,0.34601
2016,First Stage of Tertiary Education,Rural regions,Full Time,0.53879,284,570,0.49783,0.57975
2016,First Stage of Tertiary Education,Rural regions,Part Time,0.16065,120,570,0.13048,0.19082
2016,First Stage of Tertiary Education,Rural regions,Not Working,0.30056,166,570,0.26289,0.33823
2016,Second Stage of Tertiary Education,Urban regions,Full Time,0.47541,1960,4665,0.46107,0.48974
2016,Second Stage of Tertiary Education,Urban regions,Part Time,0.25470,1245,4665,0.24220,0.26721
2016,Second Stage of Tertiary Education,Urban regions,Not Working,0.26989,1460,4665,0.25715,0.28263
2016,Second Stage of Tertiary Education,Rural regions,Full Time,0.46314,753,1823,0.44024,0.48603
2016,Second Stage of Tertiary Education,Rural regions,Part Time,0.24547,438,1823,0.22571,0.26523
2016,Second Stage of Tertiary Education,Rural regions,Not Working,0.29139,632,1823,0.27053,0.31226
2017,Pre-primary Level,Urban regions,Part Time,0.08412,57,649,0.06275,0.10549
2017,Pre-primary Level,Urban regions,Not Working,0.91391,592,649,0.89232,0.93551
2017,Pre-primary Level,Rural regions,Not Working,0.88673,246,246,0.84705,0.92642
2017,Primary Level,Urban regions,Full Time,0.18296,67,1314,0.16205,0.20387
2017,Primary Level,Urban regions,Part Time,0.20869,113,1314,0.18671,0.23067
2017,Primary Level,Urban regions,Not Working,0.60835,1134,1314,0.58195,0.63475
2017,Primary Level,Rural regions,Full Time,0.21323,32,614,0.18080,0.24565
2017,Primary Level,Rural regions,Part Time,0.18298,39,614,0.15238,0.21359
2017,Primary Level,Rural regions,Not Working,0.60379,543,614,0.56507,0.64251
2017,Lower Secondary Level,Urban regions,Full Time,0.23750,458,2382,0.22040,0.25459
2017,Lower Secondary Level,Urban regions,Part Time,0.23058,483,2382,0.21366,0.24750
2017,Lower Secondary Level,Urban regions,Not Working,0.53192,1441,2382,0.51188,0.55196
2017,Lower Secondary Level,Rural regions,Full Time,0.23298,269,1319,0.21016,0.25580
2017,Lower Secondary Level,Rural regions,Part Time,0.22433,283,1319,0.20181,0.24685
2017,Lower Secondary Level,Rural regions,Not Working,0.54269,767,1319,0.51580,0.56959
2017,Upper Secondary Level,Urban regions,Full Time,0.36281,2630,7710,0.35208,0.37354
2017,Upper Secondary Level,Urban regions,Part Time,0.24666,2159,7710,0.23704,0.25628
2017,Upper Secondary Level,Urban regions,Not Working,0.39053,2921,7710,0.37964,0.40142
2017,Upper Secondary Level,Rural regions,Full Time,0.39489,1903,5049,0.38140,0.40837
2017,Upper Secondary Level,Rural regions,Part Time,0.25632,1390,5049,0.24427,0.26836
2017,Upper Secondary Level,Rural regions,Not Working,0.34880,1756,5049,0.33565,0.36194
2017,Post-secondary Non-tertiary Level,Urban regions,Full Time,0.49069,727,1660,0.46663,0.51474
2017,Post-secondary Non-tertiary Level,Urban regions,Part Time,0.31338,598,1660,0.29106,0.33570
2017,Post-secondary Non-tertiary Level,Urban regions,Not Working,0.19593,335,1660,0.17683,0.21503
2017,Post-secondary Non-tertiary Level,Rural regions,Full Time,0.49044,279,652,0.45203,0.52884
2017,Post-secondary Non-tertiary Level,Rural regions,Part Time,0.29062,228,652,0.25574,0.32550
2017,Post-secondary Non-tertiary Level,Rural regions,Not Working,0.21894,145,652,0.18718,0.25071
2017,First Stage of Tertiary Education,Urban regions,Full Time,0.53971,485,894,0.50702,0.57241
2017,First Stage of Tertiary Education,Urban regions,Part Time,0.16501,162,894,0.14066,0.18936
2017,First Stage of Tertiary Education,Urban regions,Not Working,0.29528,247,894,0.26536,0.32519
2017,First Stage of Tertiary Education,Rural regions,Full Time,0.52145,313,633,0.48250,0.56039
2017,First Stage of Tertiary Education,Rural regions,Part Time,0.19526,154,633,0.16436,0.22617
2017,First Stage of Tertiary Education,Rural regions,Not Working,0.28329,166,633,0.24816,0.31842
2017,Second Stage of Tertiary Education,Urban regions,Full Time,0.47550,2229,5234,0.46197,0.48904
2017,Second Stage of Tertiary Education,Urban regions,Part Time,0.26955,1430,5234,0.25753,0.28158
2017,Second Stage of Tertiary Education,Urban regions,Not Working,0.25494,1575,5234,0.24313,0.26675
2017,Second Stage of Tertiary Education,Rural regions,Full Time,0.48700,881,2017,0.46518,0.50882
2017,Second Stage of Tertiary Education,Rural regions,Part Time,0.22021,461,2017,0.20212,0.23830
2017,Second Stage of Tertiary Education,Rural regions,Not Working,0.29279,675,2017,0.27293,0.31266
2018,Pre-primary Level,Urban regions,Part Time,0.11340,46,542,0.08668,0.14012
2018,Pre-primary Level,Urban regions,Not Working,0.88257,496,542,0.85544,0.90970
2018,Pre-primary Level,Rural regions,Not Working,0.92256,212,212,0.88650,0.95863
2018,Primary Level,Urban regions,Full Time,0.15962,74,1302,0.13972,0.17952
2018,Primary Level,Urban regions,Part Time,0.21314,158,1302,0.19088,0.23539
2018,Primary Level,Urban regions,Not Working,0.62725,1070,1302,0.60097,0.65352
2018,Primary Level,Rural regions,Full Time,0.22250,47,532,0.18713,0.25788
2018,Primary Level,Rural regions,Part Time,0.17294,50,532,0.14077,0.20511
2018,Primary Level,Rural regions,Not Working,0.60456,435,532,0.56297,0.64615
2018,Lower Secondary Level,Urban regions,Full Time,0.23080,454,2313,0.21363,0.24798
2018,Lower Secondary Level,Urban regions,Part Time,0.24546,532,2313,0.22792,0.26301
2018,Lower Secondary Level,Urban regions,Not Working,0.52374,1327,2313,0.50338,0.54410
2018,Lower Secondary Level,Rural regions,Full Time,0.22223,251,1263,0.19929,0.24516
2018,Lower Secondary Level,Rural regions,Part Time,0.23974,301,1263,0.21619,0.26330
2018,Lower Secondary Level,Rural regions,Not Working,0.53803,711,1263,0.51052,0.56554
2018,Upper Secondary Level,Urban regions,Full Time,0.36358,2502,7383,0.35261,0.37455
2018,Upper Secondary Level,Urban regions,Part Time,0.25368,2120,7383,0.24375,0.26360
2018,Upper Secondary Level,Urban regions,Not Working,0.38274,2761,7383,0.37165,0.39383
2018,Upper Secondary Level,Rural regions,Full Time,0.38467,1773,4769,0.37086,0.39848
2018,Upper Secondary Level,Rural regions,Part Time,0.27507,1378,4769,0.26239,0.28774
2018,Upper Secondary Level,Rural regions,Not Working,0.34026,1618,4769,0.32681,0.35371
2018,Post-secondary Non-tertiary Level,Urban regions,Full Time,0.48093,686,1577,0.45627,0.50560
2018,Post-secondary Non-tertiary Level,Urban regions,Part Time,0.31905,570,1577,0.29604,0.34207
2018,Post-secondary Non-tertiary Level,Urban regions,Not Working,0.20001,321,1577,0.18026,0.21976
2018,Post-secondary Non-tertiary Level,Rural regions,Full Time,0.51620,294,635,0.47730,0.55510
2018,Post-secondary Non-tertiary Level,Rural regions,Part Time,0.30735,211,635,0.27143,0.34327
2018,Post-secondary Non-tertiary Level,Rural regions,Not Working,0.17645,130,635,0.14678,0.20612
2018,First Stage of Tertiary Education,Urban regions,Full Time,0.51374,443,842,0.47996,0.54752
2018,First Stage of Tertiary Education,Urban regions,Part Time,0.19769,163,842,0.17077,0.22460
2018,First Stage of Tertiary Education,Urban regions,Not Working,0.28857,236,842,0.25795,0.31920
2018,First Stage of Tertiary Education,Rural regions,Full Time,0.52511,301,604,0.48525,0.56497
2018,First Stage of Tertiary Education,Rural regions,Part Time,0.20295,144,604,0.17084,0.23505
2018,First Stage of Tertiary Education,Rural regions,Not Working,0.27194,159,604,0.23643,0.30746
2018,Second Stage of Tertiary Education,Urban regions,Full Time,0.50299,2233,5080,0.48924,0.51674
2018,Second Stage of Tertiary Education,Urban regions,Part Time,0.24980,1382,5080,0.23789,0.26170
2018,Second Stage of Tertiary Education,Urban regions,Not Working,0.24721,1465,5080,0.23535,0.25908
2018,Second Stage of Tertiary Education,Rural regions,Full Time,0.46840,829,1897,0.44594,0.49086
2018,Second Stage of Tertiary Education,Rural regions,Part Time,0.24027,469,1897,0.22104,0.25950
2018,Second Stage of Tertiary Education,Rural regions,Not Working,0.29133,599,1897,0.27088,0.31179
2019,Pre-primary Level,Urban regions,Part Time,0.11667,44,432,0.08636,0.14698
2019,Pre-primary Level,Urban regions,Not Working,0.88041,388,432,0.84978,0.91105
2019,Pre-primary Level,Rural regions,Not Working,0.90185,156,156,0.85501,0.94869
2019,Primary Level,Urban regions,Full Time,0.18056,93,1209,0.15887,0.20225
2019,Primary Level,Urban regions,Part Time,0.26293,175,1209,0.23810,0.28775
2019,Primary Level,Urban regions,Not Working,0.55651,941,1209,0.52850,0.58453
2019,Primary Level,Rural regions,Full Time,0.22222,59,508,0.18603,0.25841
2019,Primary Level,Rural regions,Part Time,0.16133,64,508,0.12931,0.19335
2019,Primary Level,Rural regions,Not Working,0.61645,385,508,0.57413,0.65878
2019,Lower Secondary Level,Urban regions,Full Time,0.24516,437,2029,0.22643,0.26388
2019,Lower Secondary Level,Urban regions,Part Time,0.24783,463,2029,0.22904,0.26662
2019,Lower Secondary Level,Urban regions,Not Working,0.50702,1129,2029,0.48526,0.52878
2019,Lower Secondary Level,Rural regions,Full Time,0.25051,261,1151,0.22546,0.27555
2019,Lower Secondary Level,Rural regions,Part Time,0.24156,286,1151,0.21682,0.26630
2019,Lower Secondary Level,Rural regions,Not Working,0.50793,604,1151,0.47904,0.53683
2019,Upper Secondary Level,Urban regions,Full Time,0.35565,2439,7002,0.34443,0.36686
2019,Upper Secondary Level,Urban regions,Part Time,0.25391,1974,7002,0.24371,0.26410
2019,Upper Secondary Level,Urban regions,Not Working,0.39044,2589,7002,0.37902,0.40187
2019,Upper Secondary Level,Rural regions,Full Time,0.39452,1725,4454,0.38017,0.40888
2019,Upper Secondary Level,Rural regions,Part Time,0.23902,1194,4454,0.22649,0.25154
2019,Upper Secondary Level,Rural regions,Not Working,0.36646,1535,4454,0.35231,0.38061
2019,Post-secondary Non-tertiary Level,Urban regions,Full Time,0.48484,715,1577,0.46016,0.50951
2019,Post-secondary Non-tertiary Level,Urban regions,Part Time,0.31561,555,1577,0.29267,0.33856
2019,Post-secondary Non-tertiary Level,Urban regions,Not Working,0.19955,307,1577,0.17982,0.21928
2019,Post-secondary Non-tertiary Level,Rural regions,Full Time,0.51099,293,619,0.47158,0.55041
2019,Post-secondary Non-tertiary Level,Rural regions,Part Time,0.32247,212,619,0.28562,0.35932
2019,Post-secondary Non-tertiary Level,Rural regions,Not Working,0.16654,114,619,0.13716,0.19591
2019,First Stage of Tertiary Education,Urban regions,Full Time,0.54696,528,948,0.51526,0.57867
2019,First Stage of Tertiary Education,Urban regions,Part Time,0.19222,182,948,0.16712,0.21732
2019,First Stage of Tertiary Education,Urban regions,Not Working,0.26081,238,948,0.23285,0.28878
2019,First Stage of Tertiary Education,Rural regions,Full Time,0.50261,370,685,0.46514,0.54008
2019,First Stage of Tertiary Education,Rural regions,Part Time,0.18819,135,685,0.15890,0.21748
2019,First Stage of Tertiary Education,Rural regions,Not Working,0.30920,180,685,0.27456,0.34384
2019,Second Stage of Tertiary Education,Urban regions,Full Time,0.48807,2553,5368,0.47469,0.50144
2019,Second Stage of Tertiary Education,Urban regions,Part Time,0.25667,1468,5368,0.24498,0.26836
2019,Second Stage of Tertiary Education,Urban regions,Not Working,0.25527,1347,5368,0.24360,0.26693
2019,Second Stage of Tertiary Education,Rural regions,Full Time,0.46345,937,2031,0.44176,0.48514
2019,Second Stage of Tertiary Education,Rural regions,Part Time,0.22567,498,2031,0.20748,0.24385
2019,Second Stage of Tertiary Education,Rural regions,Not Working,0.31088,596,2031,0.29075,0.33102
2020,Pre-primary Level,Urban regions,Part Time,0.09544,49,528,0.07035,0.12052
2020,Pre-primary Level,Urban regions,Not Working,0.90422,479,528,0.87910,0.92935
2020,Pre-primary Level,Rural regions,Not Working,0.88535,207,207,0.84184,0.92886
2020,Primary Level,Urban regions,Full Time,0.14868,164,1342,0.12964,0.16772
2020,Primary Level,Urban regions,Part Time,0.30446,237,1342,0.27983,0.32909
2020,Primary Level,Urban regions,Not Working,0.54686,941,1342,0.52022,0.57350
2020,Primary Level,Rural regions,Full Time,0.28807,87,489,0.24789,0.32825
2020,Primary Level,Rural regions,Part Time,0.18322,84,489,0.14889,0.21754
2020,Primary Level,Rural regions,Not Working,0.52871,318,489,0.48442,0.57300
2020,Lower Secondary Level,Urban regions,Full Time,0.24967,524,2215,0.23164,0.26770
