year,bula_h,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Brandenburg,Second Stage of Tertiary Education,Full Time,0.38974,98,250,0.32917,0.45032
2015,Brandenburg,Second Stage of Tertiary Education,Part Time,0.15007,50,250,0.10571,0.19443
2015,Brandenburg,Second Stage of Tertiary Education,Not Working,0.46019,102,250,0.39828,0.52209
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,Full Time,0.38951,104,290,0.33329,0.44573
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,Part Time,0.29487,90,290,0.24230,0.34744
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Working,0.31562,96,290,0.26203,0.36920
2015,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Full Time,0.39001,53,108,0.29760,0.48243
2015,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Working,0.44099,55,108,0.34692,0.53507
2015,Saxony,Lower Secondary Level,Not Working,0.42336,52,52,0.28775,0.55897
2015,Saxony,Upper Secondary Level,Full Time,0.45320,315,788,0.41842,0.48798
2015,Saxony,Upper Secondary Level,Part Time,0.19192,189,788,0.16441,0.21944
2015,Saxony,Upper Secondary Level,Not Working,0.35487,284,788,0.32144,0.38830
2015,Saxony,Post-secondary Non-tertiary Level,Full Time,0.47985,37,37,0.31665,0.64305
2015,Saxony,First Stage of Tertiary Education,Full Time,0.57785,57,103,0.48199,0.67370
2015,Saxony,First Stage of Tertiary Education,Not Working,0.31149,46,103,0.22161,0.40136
2015,Saxony,Second Stage of Tertiary Education,Full Time,0.42366,169,415,0.37606,0.47126
2015,Saxony,Second Stage of Tertiary Education,Part Time,0.24093,113,415,0.19974,0.28213
2015,Saxony,Second Stage of Tertiary Education,Not Working,0.33541,133,415,0.28993,0.38089
2015,Saxony-Anhalt,Lower Secondary Level,Not Working,0.83623,54,54,0.73660,0.93586
2015,Saxony-Anhalt,Upper Secondary Level,Full Time,0.32963,155,469,0.28704,0.37222
2015,Saxony-Anhalt,Upper Secondary Level,Part Time,0.20662,117,469,0.16993,0.24330
2015,Saxony-Anhalt,Upper Secondary Level,Not Working,0.46375,197,469,0.41857,0.50894
2015,Saxony-Anhalt,Second Stage of Tertiary Education,Full Time,0.42716,95,216,0.36103,0.49328
2015,Saxony-Anhalt,Second Stage of Tertiary Education,Part Time,0.16921,46,216,0.11909,0.21933
2015,Saxony-Anhalt,Second Stage of Tertiary Education,Not Working,0.40363,75,216,0.33805,0.46922
2015,Thuringa,Lower Secondary Level,Not Working,0.77989,53,53,0.66727,0.89250
2015,Thuringa,Upper Secondary Level,Full Time,0.34019,196,546,0.30041,0.37996
2015,Thuringa,Upper Secondary Level,Part Time,0.23370,120,546,0.19817,0.26923
2015,Thuringa,Upper Secondary Level,Not Working,0.42611,230,546,0.38459,0.46763
2015,Thuringa,First Stage of Tertiary Education,Full Time,0.56041,33,33,0.38844,0.73238
2015,Thuringa,Second Stage of Tertiary Education,Full Time,0.46597,101,225,0.40064,0.53130
2015,Thuringa,Second Stage of Tertiary Education,Part Time,0.25722,53,225,0.19998,0.31446
2015,Thuringa,Second Stage of Tertiary Education,Not Working,0.27681,71,225,0.21821,0.33540
2016,Schleswig-Holstein,Primary Level,Not Working,0.90072,66,66,0.82802,0.97342
2016,Schleswig-Holstein,Lower Secondary Level,Part Time,0.26588,41,125,0.18812,0.34364
2016,Schleswig-Holstein,Lower Secondary Level,Not Working,0.50109,84,125,0.41309,0.58910
2016,Schleswig-Holstein,Upper Secondary Level,Full Time,0.35678,120,415,0.31064,0.40293
2016,Schleswig-Holstein,Upper Secondary Level,Part Time,0.24925,125,415,0.20758,0.29092
2016,Schleswig-Holstein,Upper Secondary Level,Not Working,0.39397,170,415,0.34690,0.44104
2016,Schleswig-Holstein,Second Stage of Tertiary Education,Full Time,0.42352,68,195,0.35399,0.49305
2016,Schleswig-Holstein,Second Stage of Tertiary Education,Part Time,0.31168,50,195,0.24651,0.37686
2016,Schleswig-Holstein,Second Stage of Tertiary Education,Not Working,0.26479,77,195,0.20270,0.32688
2016,Hamburg,Lower Secondary Level,Not Working,0.69619,32,32,0.53429,0.85809
2016,Hamburg,Upper Secondary Level,Full Time,0.29529,50,152,0.22253,0.36806
2016,Hamburg,Upper Secondary Level,Part Time,0.14420,37,152,0.08817,0.20023
2016,Hamburg,Upper Secondary Level,Not Working,0.56051,65,152,0.48134,0.63967
2016,Hamburg,Second Stage of Tertiary Education,Full Time,0.47399,71,158,0.39588,0.55210
2016,Hamburg,Second Stage of Tertiary Education,Part Time,0.30005,49,158,0.22837,0.37174
2016,Hamburg,Second Stage of Tertiary Education,Not Working,0.22596,38,158,0.16054,0.29138
2016,Lower Saxony,Pre-primary Level,Not Working,0.98809,86,86,0.96502,1.01115
2016,Lower Saxony,Primary Level,Not Working,0.57457,169,169,0.49981,0.64933
2016,Lower Saxony,Lower Secondary Level,Full Time,0.17017,65,381,0.13238,0.20795
2016,Lower Saxony,Lower Secondary Level,Part Time,0.17474,73,381,0.13656,0.21293
2016,Lower Saxony,Lower Secondary Level,Not Working,0.65509,243,381,0.60730,0.70288
2016,Lower Saxony,Upper Secondary Level,Full Time,0.35817,355,1148,0.33042,0.38592
2016,Lower Saxony,Upper Secondary Level,Part Time,0.26958,351,1148,0.24390,0.29526
2016,Lower Saxony,Upper Secondary Level,Not Working,0.37225,442,1148,0.34428,0.40023
2016,Lower Saxony,Post-secondary Non-tertiary Level,Full Time,0.54395,92,211,0.47659,0.61132
2016,Lower Saxony,Post-secondary Non-tertiary Level,Part Time,0.24563,74,211,0.18741,0.30385
2016,Lower Saxony,Post-secondary Non-tertiary Level,Not Working,0.21042,45,211,0.15529,0.26555
2016,Lower Saxony,First Stage of Tertiary Education,Full Time,0.63878,58,58,0.51408,0.76349
2016,Lower Saxony,Second Stage of Tertiary Education,Full Time,0.45149,224,574,0.41075,0.49224
2016,Lower Saxony,Second Stage of Tertiary Education,Part Time,0.27325,155,574,0.23676,0.30973
2016,Lower Saxony,Second Stage of Tertiary Education,Not Working,0.27526,195,574,0.23869,0.31183
2016,Bremen,Upper Secondary Level,Not Working,0.67951,50,50,0.54884,0.81018
2016,North Rhine-Westphalia,Pre-primary Level,Not Working,0.93958,209,209,0.90720,0.97196
2016,North Rhine-Westphalia,Primary Level,Full Time,0.21734,31,355,0.17437,0.26030
2016,North Rhine-Westphalia,Primary Level,Part Time,0.24048,38,355,0.19596,0.28501
2016,North Rhine-Westphalia,Primary Level,Not Working,0.54218,286,355,0.49028,0.59408
2016,North Rhine-Westphalia,Lower Secondary Level,Full Time,0.25682,173,755,0.22564,0.28800
2016,North Rhine-Westphalia,Lower Secondary Level,Part Time,0.21031,157,755,0.18122,0.23940
2016,North Rhine-Westphalia,Lower Secondary Level,Not Working,0.53287,425,755,0.49726,0.56848
2016,North Rhine-Westphalia,Upper Secondary Level,Full Time,0.33295,718,2277,0.31359,0.35231
2016,North Rhine-Westphalia,Upper Secondary Level,Part Time,0.26122,639,2277,0.24317,0.27927
2016,North Rhine-Westphalia,Upper Secondary Level,Not Working,0.40583,920,2277,0.38566,0.42600
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full Time,0.51512,252,574,0.47420,0.55604
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part Time,0.31484,217,574,0.27681,0.35287
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Working,0.17004,105,574,0.13928,0.20080
2016,North Rhine-Westphalia,First Stage of Tertiary Education,Full Time,0.47878,125,247,0.41635,0.54120
2016,North Rhine-Westphalia,First Stage of Tertiary Education,Part Time,0.15047,49,247,0.10579,0.19515
2016,North Rhine-Westphalia,First Stage of Tertiary Education,Not Working,0.37075,73,247,0.31039,0.43111
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Full Time,0.50815,521,1228,0.48018,0.53613
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Part Time,0.22067,295,1228,0.19747,0.24387
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Working,0.27118,412,1228,0.24630,0.29605
2016,Hesse,Pre-primary Level,Not Working,0.91681,68,68,0.85067,0.98294
2016,Hesse,Primary Level,Not Working,0.48452,94,94,0.38295,0.58610
2016,Hesse,Lower Secondary Level,Full Time,0.18860,42,225,0.13737,0.23983
2016,Hesse,Lower Secondary Level,Part Time,0.30058,45,225,0.24054,0.36063
2016,Hesse,Lower Secondary Level,Not Working,0.51082,138,225,0.44535,0.57628
2016,Hesse,Upper Secondary Level,Full Time,0.39178,247,719,0.35608,0.42749
2016,Hesse,Upper Secondary Level,Part Time,0.20027,182,719,0.17100,0.22954
2016,Hesse,Upper Secondary Level,Not Working,0.40795,290,719,0.37200,0.44389
2016,Hesse,Post-secondary Non-tertiary Level,Full Time,0.49684,61,152,0.41709,0.57659
2016,Hesse,Post-secondary Non-tertiary Level,Part Time,0.23490,53,152,0.16728,0.30252
2016,Hesse,Post-secondary Non-tertiary Level,Not Working,0.26826,38,152,0.19759,0.33893
2016,Hesse,First Stage of Tertiary Education,Full Time,0.51755,39,39,0.35867,0.67643
2016,Hesse,Second Stage of Tertiary Education,Full Time,0.50154,244,504,0.45784,0.54523
2016,Hesse,Second Stage of Tertiary Education,Part Time,0.29744,134,504,0.25749,0.33739
2016,Hesse,Second Stage of Tertiary Education,Not Working,0.20102,126,504,0.16600,0.23605
2016,"Rhineland-Palatinate, Saarland",Pre-primary Level,Not Working,0.74277,40,40,0.60559,0.87996
2016,"Rhineland-Palatinate, Saarland",Primary Level,Not Working,0.73441,82,82,0.63822,0.83059
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full Time,0.19254,65,313,0.14879,0.23629
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Part Time,0.26993,72,313,0.22068,0.31919
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Working,0.53752,176,313,0.48220,0.59285
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full Time,0.37398,238,722,0.33866,0.40930
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part Time,0.22334,188,722,0.19294,0.25374
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Working,0.40268,296,722,0.36688,0.43848
2016,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Full Time,0.60393,58,103,0.50902,0.69885
2016,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Part Time,0.30658,45,103,0.21710,0.39606
2016,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Full Time,0.56586,47,47,0.42263,0.70910
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Full Time,0.44205,117,323,0.38781,0.49630
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Part Time,0.23052,76,323,0.18452,0.27652
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Working,0.32743,130,323,0.27617,0.37869
2016,Baden-Wuerttemberg,Pre-primary Level,Not Working,0.94063,87,87,0.89069,0.99058
2016,Baden-Wuerttemberg,Primary Level,Not Working,0.63576,129,129,0.55240,0.71913
2016,Baden-Wuerttemberg,Lower Secondary Level,Full Time,0.24259,86,417,0.20140,0.28378
2016,Baden-Wuerttemberg,Lower Secondary Level,Part Time,0.22673,96,417,0.18649,0.26697
2016,Baden-Wuerttemberg,Lower Secondary Level,Not Working,0.53068,235,417,0.48272,0.57864
2016,Baden-Wuerttemberg,Upper Secondary Level,Full Time,0.38428,454,1252,0.35732,0.41123
2016,Baden-Wuerttemberg,Upper Secondary Level,Part Time,0.27019,389,1252,0.24558,0.29480
2016,Baden-Wuerttemberg,Upper Secondary Level,Not Working,0.34553,409,1252,0.31918,0.37189
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full Time,0.53149,130,262,0.47095,0.59203
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Part Time,0.23911,77,262,0.18736,0.29086
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Working,0.22940,55,262,0.17839,0.28041
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Full Time,0.55563,100,177,0.48222,0.62904
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Part Time,0.20576,43,177,0.14604,0.26549
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Working,0.23861,34,177,0.17564,0.30158
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full Time,0.45543,346,829,0.42151,0.48935
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part Time,0.28811,256,829,0.25726,0.31895
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Working,0.25647,227,829,0.22672,0.28621
2016,Bavaria,Pre-primary Level,Not Working,0.95345,112,112,0.91426,0.99264
2016,Bavaria,Primary Level,Not Working,0.61844,152,152,0.54096,0.69592
2016,Bavaria,Lower Secondary Level,Full Time,0.23050,103,494,0.19332,0.26767
2016,Bavaria,Lower Secondary Level,Part Time,0.27366,123,494,0.23431,0.31302
2016,Bavaria,Lower Secondary Level,Not Working,0.49584,268,494,0.45170,0.53997
2016,Bavaria,Upper Secondary Level,Full Time,0.41514,741,1929,0.39314,0.43713
2016,Bavaria,Upper Secondary Level,Part Time,0.27800,582,1929,0.25800,0.29800
2016,Bavaria,Upper Secondary Level,Not Working,0.30687,606,1929,0.28628,0.32745
2016,Bavaria,Post-secondary Non-tertiary Level,Full Time,0.44504,130,300,0.38871,0.50137
2016,Bavaria,Post-secondary Non-tertiary Level,Part Time,0.32870,102,300,0.27545,0.38194
2016,Bavaria,Post-secondary Non-tertiary Level,Not Working,0.22626,68,300,0.17883,0.27369
2016,Bavaria,First Stage of Tertiary Education,Full Time,0.56006,131,241,0.49726,0.62286
2016,Bavaria,First Stage of Tertiary Education,Part Time,0.17569,49,241,0.12755,0.22384
2016,Bavaria,First Stage of Tertiary Education,Not Working,0.26425,61,241,0.20846,0.32004
2016,Bavaria,Second Stage of Tertiary Education,Full Time,0.52367,448,976,0.49232,0.55502
2016,Bavaria,Second Stage of Tertiary Education,Part Time,0.21900,264,976,0.19304,0.24496
2016,Bavaria,Second Stage of Tertiary Education,Not Working,0.25732,264,976,0.22988,0.28476
2016,Berlin,Primary Level,Not Working,0.84458,36,36,0.72455,0.96461
2016,Berlin,Lower Secondary Level,Not Working,0.61045,58,58,0.48385,0.73705
2016,Berlin,Upper Secondary Level,Full Time,0.29806,99,342,0.24952,0.34661
2016,Berlin,Upper Secondary Level,Part Time,0.28381,88,342,0.23595,0.33166
2016,Berlin,Upper Secondary Level,Not Working,0.41813,155,342,0.36578,0.47048
2016,Berlin,Post-secondary Non-tertiary Level,Full Time,0.47965,33,33,0.30655,0.65275
2016,Berlin,Second Stage of Tertiary Education,Full Time,0.42398,153,391,0.37493,0.47302
2016,Berlin,Second Stage of Tertiary Education,Part Time,0.31483,119,391,0.26874,0.36093
2016,Berlin,Second Stage of Tertiary Education,Not Working,0.26119,119,391,0.21760,0.30479
2016,Brandenburg,Primary Level,Not Working,0.58595,51,51,0.44942,0.72248
2016,Brandenburg,Lower Secondary Level,Not Working,0.65010,60,60,0.52840,0.77180
2016,Brandenburg,Upper Secondary Level,Full Time,0.40750,170,483,0.36363,0.45137
2016,Brandenburg,Upper Secondary Level,Part Time,0.19952,96,483,0.16384,0.23520
2016,Brandenburg,Upper Secondary Level,Not Working,0.39298,217,483,0.34937,0.43658
2016,Brandenburg,First Stage of Tertiary Education,Full Time,0.60976,31,31,0.43521,0.78432
2016,Brandenburg,Second Stage of Tertiary Education,Full Time,0.42691,94,257,0.36632,0.48750
2016,Brandenburg,Second Stage of Tertiary Education,Part Time,0.16713,49,257,0.12143,0.21284
2016,Brandenburg,Second Stage of Tertiary Education,Not Working,0.40595,114,257,0.34580,0.46611
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Full Time,0.37324,97,280,0.31648,0.42999
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Part Time,0.35055,83,280,0.29456,0.40654
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Working,0.27622,100,280,0.22375,0.32868
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Full Time,0.43310,57,127,0.34658,0.51962
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Working,0.43799,70,127,0.35136,0.52462
2016,Saxony,Pre-primary Level,Not Working,0.90200,44,44,0.81313,0.99087
2016,Saxony,Primary Level,Not Working,0.56842,65,65,0.44707,0.68977
2016,Saxony,Lower Secondary Level,Not Working,0.38447,72,72,0.27132,0.49763
2016,Saxony,Upper Secondary Level,Full Time,0.42727,297,766,0.39222,0.46233
2016,Saxony,Upper Secondary Level,Part Time,0.22073,181,766,0.19134,0.25012
2016,Saxony,Upper Secondary Level,Not Working,0.35200,288,766,0.31815,0.38584
2016,Saxony,Post-secondary Non-tertiary Level,Full Time,0.53638,38,38,0.37569,0.69706
2016,Saxony,First Stage of Tertiary Education,Full Time,0.62186,58,96,0.52435,0.71937
2016,Saxony,First Stage of Tertiary Education,Not Working,0.28802,38,96,0.19695,0.37908
2016,Saxony,Second Stage of Tertiary Education,Full Time,0.47270,173,417,0.42472,0.52068
2016,Saxony,Second Stage of Tertiary Education,Part Time,0.20282,92,417,0.16418,0.24146
2016,Saxony,Second Stage of Tertiary Education,Not Working,0.32448,152,417,0.27949,0.36947
2016,Saxony-Anhalt,Primary Level,Not Working,0.64240,38,38,0.48796,0.79684
2016,Saxony-Anhalt,Lower Secondary Level,Not Working,0.84408,65,65,0.75521,0.93296
2016,Saxony-Anhalt,Upper Secondary Level,Full Time,0.38079,170,453,0.33603,0.42556
2016,Saxony-Anhalt,Upper Secondary Level,Part Time,0.20716,96,453,0.16980,0.24452
2016,Saxony-Anhalt,Upper Secondary Level,Not Working,0.41205,187,453,0.36667,0.45743
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Full Time,0.39099,86,218,0.32607,0.45592
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Part Time,0.26122,50,218,0.20277,0.31967
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Not Working,0.34779,82,218,0.28442,0.41116
2016,Thuringa,Lower Secondary Level,Not Working,0.69983,56,56,0.57870,0.82096
2016,Thuringa,Upper Secondary Level,Full Time,0.34150,189,516,0.30054,0.38246
2016,Thuringa,Upper Secondary Level,Part Time,0.26313,122,516,0.22510,0.30116
2016,Thuringa,Upper Secondary Level,Not Working,0.39538,205,516,0.35315,0.43760
2016,Thuringa,Second Stage of Tertiary Education,Full Time,0.44071,97,223,0.37540,0.50602
2016,Thuringa,Second Stage of Tertiary Education,Part Time,0.32752,61,223,0.26578,0.38925
2016,Thuringa,Second Stage of Tertiary Education,Not Working,0.23177,65,223,0.17626,0.28728
2017,Schleswig-Holstein,Primary Level,Not Working,0.83134,102,102,0.75832,0.90437
2017,Schleswig-Holstein,Lower Secondary Level,Part Time,0.21355,31,138,0.14492,0.28217
2017,Schleswig-Holstein,Lower Secondary Level,Not Working,0.52568,107,138,0.44206,0.60930
2017,Schleswig-Holstein,Upper Secondary Level,Full Time,0.36727,155,466,0.32345,0.41109
2017,Schleswig-Holstein,Upper Secondary Level,Part Time,0.24058,134,466,0.20173,0.27943
2017,Schleswig-Holstein,Upper Secondary Level,Not Working,0.39215,177,466,0.34777,0.43652
2017,Schleswig-Holstein,Post-secondary Non-tertiary Level,Full Time,0.32995,32,68,0.21736,0.44254
2017,Schleswig-Holstein,Post-secondary Non-tertiary Level,Part Time,0.35343,36,68,0.23896,0.46789
2017,Schleswig-Holstein,Second Stage of Tertiary Education,Full Time,0.50489,104,249,0.44266,0.56712
2017,Schleswig-Holstein,Second Stage of Tertiary Education,Part Time,0.23048,52,249,0.17807,0.28290
2017,Schleswig-Holstein,Second Stage of Tertiary Education,Not Working,0.26463,93,249,0.20972,0.31953
2017,Hamburg,Primary Level,Not Working,0.59176,32,32,0.41873,0.76478
2017,Hamburg,Lower Secondary Level,Not Working,0.72984,44,44,0.59711,0.86256
2017,Hamburg,Upper Secondary Level,Full Time,0.35792,59,159,0.28317,0.43267
2017,Hamburg,Upper Secondary Level,Part Time,0.14582,38,159,0.09079,0.20086
2017,Hamburg,Upper Secondary Level,Not Working,0.49626,62,159,0.41829,0.57422
2017,Hamburg,Second Stage of Tertiary Education,Full Time,0.54270,94,188,0.47130,0.61411
2017,Hamburg,Second Stage of Tertiary Education,Part Time,0.26067,49,188,0.19775,0.32359
2017,Hamburg,Second Stage of Tertiary Education,Not Working,0.19663,45,188,0.13966,0.25359
2017,Lower Saxony,Pre-primary Level,Not Working,0.93663,98,98,0.88815,0.98511
2017,Lower Saxony,Primary Level,Not Working,0.56274,247,247,0.50075,0.62473
2017,Lower Saxony,Lower Secondary Level,Full Time,0.22741,85,470,0.18947,0.26535
2017,Lower Saxony,Lower Secondary Level,Part Time,0.18172,92,470,0.14682,0.21661
2017,Lower Saxony,Lower Secondary Level,Not Working,0.59088,293,470,0.54638,0.63537
2017,Lower Saxony,Upper Secondary Level,Full Time,0.37545,462,1329,0.34940,0.40149
2017,Lower Saxony,Upper Secondary Level,Part Time,0.26385,386,1329,0.24015,0.28756
2017,Lower Saxony,Upper Secondary Level,Not Working,0.36070,481,1329,0.33487,0.38653
2017,Lower Saxony,Post-secondary Non-tertiary Level,Full Time,0.42638,98,240,0.36368,0.48908
2017,Lower Saxony,Post-secondary Non-tertiary Level,Part Time,0.34375,93,240,0.28354,0.40397
2017,Lower Saxony,Post-secondary Non-tertiary Level,Not Working,0.22987,49,240,0.17652,0.28321
2017,Lower Saxony,First Stage of Tertiary Education,Full Time,0.65021,76,76,0.54228,0.75814
2017,Lower Saxony,Second Stage of Tertiary Education,Full Time,0.46778,267,649,0.42937,0.50620
2017,Lower Saxony,Second Stage of Tertiary Education,Part Time,0.23646,163,649,0.20374,0.26918
2017,Lower Saxony,Second Stage of Tertiary Education,Not Working,0.29576,219,649,0.26062,0.33089
2017,Bremen,Upper Secondary Level,Full Time,0.27592,32,82,0.17857,0.37326
2017,Bremen,Upper Secondary Level,Not Working,0.53610,50,82,0.42750,0.64471
2017,North Rhine-Westphalia,Pre-primary Level,Not Working,0.95341,229,229,0.92605,0.98076
2017,North Rhine-Westphalia,Primary Level,Part Time,0.20563,48,436,0.16765,0.24361
2017,North Rhine-Westphalia,Primary Level,Not Working,0.62194,388,436,0.57637,0.66751
2017,North Rhine-Westphalia,Lower Secondary Level,Full Time,0.26868,169,858,0.23900,0.29835
2017,North Rhine-Westphalia,Lower Secondary Level,Part Time,0.21600,179,858,0.18845,0.24355
2017,North Rhine-Westphalia,Lower Secondary Level,Not Working,0.51532,510,858,0.48186,0.54878
2017,North Rhine-Westphalia,Upper Secondary Level,Full Time,0.34317,815,2542,0.32471,0.36163
2017,North Rhine-Westphalia,Upper Secondary Level,Part Time,0.25753,726,2542,0.24053,0.27454
2017,North Rhine-Westphalia,Upper Secondary Level,Not Working,0.39930,1001,2542,0.38025,0.41834
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full Time,0.50270,275,657,0.46444,0.54097
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part Time,0.32265,253,657,0.28688,0.35843
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Working,0.17464,129,657,0.14559,0.20369
2017,North Rhine-Westphalia,First Stage of Tertiary Education,Full Time,0.53884,143,262,0.47837,0.59932
2017,North Rhine-Westphalia,First Stage of Tertiary Education,Part Time,0.14735,46,262,0.10434,0.19035
2017,North Rhine-Westphalia,First Stage of Tertiary Education,Not Working,0.31381,73,262,0.25751,0.37011
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Full Time,0.48619,566,1408,0.46007,0.51231
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Part Time,0.25951,354,1408,0.23661,0.28242
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Working,0.25430,488,1408,0.23154,0.27705
2017,Hesse,Pre-primary Level,Not Working,0.80630,68,68,0.71167,0.90093
2017,Hesse,Primary Level,Not Working,0.39411,149,149,0.31538,0.47283
2017,Hesse,Lower Secondary Level,Full Time,0.20736,54,292,0.16078,0.25394
2017,Hesse,Lower Secondary Level,Part Time,0.30399,58,292,0.25114,0.35684
2017,Hesse,Lower Secondary Level,Not Working,0.48865,180,292,0.43122,0.54609
2017,Hesse,Upper Secondary Level,Full Time,0.37445,282,808,0.34105,0.40784
2017,Hesse,Upper Secondary Level,Part Time,0.23656,224,808,0.20724,0.26588
2017,Hesse,Upper Secondary Level,Not Working,0.38899,302,808,0.35535,0.42263
2017,Hesse,Post-secondary Non-tertiary Level,Full Time,0.49017,65,166,0.41389,0.56645
2017,Hesse,Post-secondary Non-tertiary Level,Part Time,0.30652,63,166,0.23617,0.37687
2017,Hesse,Post-secondary Non-tertiary Level,Not Working,0.20331,38,166,0.14190,0.26472
2017,Hesse,First Stage of Tertiary Education,Full Time,0.46625,40,40,0.30969,0.62282
2017,Hesse,Second Stage of Tertiary Education,Full Time,0.49033,251,561,0.44893,0.53174
2017,Hesse,Second Stage of Tertiary Education,Part Time,0.30896,167,561,0.27069,0.34723
2017,Hesse,Second Stage of Tertiary Education,Not Working,0.20070,143,561,0.16753,0.23388
2017,"Rhineland-Palatinate, Saarland",Pre-primary Level,Not Working,0.77946,54,54,0.66784,0.89108
2017,"Rhineland-Palatinate, Saarland",Primary Level,Not Working,0.82641,91,91,0.74816,0.90466
2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full Time,0.20552,64,296,0.15941,0.25164
2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Part Time,0.26867,68,296,0.21808,0.31925
2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Working,0.52581,164,296,0.46883,0.58279
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full Time,0.40386,292,764,0.36905,0.43868
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part Time,0.20628,184,764,0.17757,0.23499
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Working,0.38986,288,764,0.35525,0.42447
2017,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Full Time,0.55985,62,108,0.46579,0.65391
2017,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Part Time,0.31125,46,108,0.22352,0.39898
2017,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Full Time,0.61156,47,47,0.47071,0.75241
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Full Time,0.44364,126,331,0.39004,0.49724
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Part Time,0.25008,76,331,0.20336,0.29680
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Working,0.30628,129,331,0.25655,0.35601
2017,Baden-Wuerttemberg,Pre-primary Level,Not Working,0.91411,79,79,0.85193,0.97629
2017,Baden-Wuerttemberg,Primary Level,Not Working,0.61043,165,165,0.53579,0.68506
2017,Baden-Wuerttemberg,Lower Secondary Level,Full Time,0.26603,99,433,0.22436,0.30770
2017,Baden-Wuerttemberg,Lower Secondary Level,Part Time,0.19629,87,433,0.15883,0.23374
2017,Baden-Wuerttemberg,Lower Secondary Level,Not Working,0.53768,247,433,0.49067,0.58470
2017,Baden-Wuerttemberg,Upper Secondary Level,Full Time,0.38502,484,1346,0.35902,0.41103
2017,Baden-Wuerttemberg,Upper Secondary Level,Part Time,0.27560,422,1346,0.25172,0.29948
2017,Baden-Wuerttemberg,Upper Secondary Level,Not Working,0.33938,440,1346,0.31407,0.36468
2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full Time,0.48098,124,266,0.42082,0.54114
