year,pgisced97,sampreg,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Post-secondary Non-tertiary Level,West,Not Working,0.20493,345,1750,0.18601,0.22385
2014,Post-secondary Non-tertiary Level,East,Full Time,0.58337,153,296,0.52711,0.63963
2014,Post-secondary Non-tertiary Level,East,Part Time,0.24043,86,296,0.19167,0.28920
2014,Post-secondary Non-tertiary Level,East,Not Working,0.17620,57,296,0.13272,0.21968
2014,First Stage of Tertiary Education,West,Full Time,0.50049,607,1185,0.47200,0.52897
2014,First Stage of Tertiary Education,West,Part Time,0.18176,267,1185,0.15979,0.20372
2014,First Stage of Tertiary Education,West,Not Working,0.31776,311,1185,0.29124,0.34428
2014,First Stage of Tertiary Education,East,Full Time,0.48643,173,407,0.43781,0.53505
2014,First Stage of Tertiary Education,East,Part Time,0.16078,90,407,0.12505,0.19651
2014,First Stage of Tertiary Education,East,Not Working,0.35278,144,407,0.30630,0.39927
2014,Second Stage of Tertiary Education,West,Full Time,0.50557,2331,4786,0.49141,0.51974
2014,Second Stage of Tertiary Education,West,Part Time,0.24980,1358,4786,0.23753,0.26206
2014,Second Stage of Tertiary Education,West,Not Working,0.24463,1097,4786,0.23245,0.25681
2014,Second Stage of Tertiary Education,East,Full Time,0.43678,637,1441,0.41116,0.46240
2014,Second Stage of Tertiary Education,East,Part Time,0.20640,329,1441,0.18550,0.22731
2014,Second Stage of Tertiary Education,East,Not Working,0.35682,475,1441,0.33207,0.38156
2015,No answer / don't know,West,Full Time,0.30661,130,559,0.26835,0.34487
2015,No answer / don't know,West,Part Time,0.32181,178,559,0.28305,0.36058
2015,No answer / don't know,West,Not Working,0.37157,251,559,0.33148,0.41167
2015,No answer / don't know,East,Not Working,0.45201,40,40,0.29581,0.60821
2015,Pre-primary Level,West,Part Time,0.10272,66,653,0.07942,0.12603
2015,Pre-primary Level,West,Not Working,0.89696,587,653,0.87362,0.92029
2015,Pre-primary Level,East,Not Working,0.96055,115,115,0.92481,0.99628
2015,Primary Level,West,Full Time,0.19656,76,480,0.16097,0.23215
2015,Primary Level,West,Part Time,0.19771,87,480,0.16204,0.23337
2015,Primary Level,West,Not Working,0.60573,317,480,0.56197,0.64950
2015,Primary Level,East,Not Working,0.60169,42,42,0.45184,0.75154
2015,Lower Secondary Level,West,Full Time,0.22699,604,2722,0.21125,0.24273
2015,Lower Secondary Level,West,Part Time,0.21610,628,2722,0.20064,0.23157
2015,Lower Secondary Level,West,Not Working,0.55691,1490,2722,0.53824,0.57557
2015,Lower Secondary Level,East,Full Time,0.18884,70,383,0.14959,0.22809
2015,Lower Secondary Level,East,Part Time,0.16103,66,383,0.12417,0.19789
2015,Lower Secondary Level,East,Not Working,0.65013,247,383,0.60231,0.69796
2015,Upper Secondary Level,West,Full Time,0.34581,3178,9427,0.33621,0.35541
2015,Upper Secondary Level,West,Part Time,0.25206,2718,9427,0.24330,0.26083
2015,Upper Secondary Level,West,Not Working,0.40213,3531,9427,0.39223,0.41203
2015,Upper Secondary Level,East,Full Time,0.38567,998,2748,0.36746,0.40387
2015,Upper Secondary Level,East,Part Time,0.21063,648,2748,0.19539,0.22588
2015,Upper Secondary Level,East,Not Working,0.40370,1102,2748,0.38535,0.42205
2015,Post-secondary Non-tertiary Level,West,Full Time,0.48574,745,1869,0.46307,0.50840
2015,Post-secondary Non-tertiary Level,West,Part Time,0.29024,637,1869,0.26965,0.31082
2015,Post-secondary Non-tertiary Level,West,Not Working,0.22403,487,1869,0.20512,0.24293
2015,Post-secondary Non-tertiary Level,East,Full Time,0.54970,144,287,0.49204,0.60736
2015,Post-secondary Non-tertiary Level,East,Part Time,0.29638,87,287,0.24345,0.34930
2015,Post-secondary Non-tertiary Level,East,Not Working,0.15392,56,287,0.11210,0.19575
2015,First Stage of Tertiary Education,West,Full Time,0.50067,577,1131,0.47151,0.52982
2015,First Stage of Tertiary Education,West,Part Time,0.19972,268,1131,0.17641,0.22303
2015,First Stage of Tertiary Education,West,Not Working,0.29961,286,1131,0.27290,0.32632
2015,First Stage of Tertiary Education,East,Full Time,0.50410,173,398,0.45491,0.55328
2015,First Stage of Tertiary Education,East,Part Time,0.14196,76,398,0.10763,0.17629
2015,First Stage of Tertiary Education,East,Not Working,0.35394,149,398,0.30690,0.40098
2015,Second Stage of Tertiary Education,West,Full Time,0.48951,2207,5004,0.47565,0.50336
2015,Second Stage of Tertiary Education,West,Part Time,0.23817,1284,5004,0.22637,0.24998
2015,Second Stage of Tertiary Education,West,Not Working,0.27232,1513,5004,0.25999,0.28466
2015,Second Stage of Tertiary Education,East,Full Time,0.42023,581,1418,0.39452,0.44593
2015,Second Stage of Tertiary Education,East,Part Time,0.21304,333,1418,0.19172,0.23436
2015,Second Stage of Tertiary Education,East,Not Working,0.36673,504,1418,0.34164,0.39182
2016,No answer / don't know,West,Full Time,0.28456,121,706,0.25125,0.31787
2016,No answer / don't know,West,Part Time,0.30801,175,706,0.27393,0.34208
2016,No answer / don't know,West,Not Working,0.40743,410,706,0.37116,0.44370
2016,No answer / don't know,East,Not Working,0.53832,82,82,0.42975,0.64689
2016,Pre-primary Level,West,Part Time,0.07632,61,732,0.05708,0.09557
2016,Pre-primary Level,West,Not Working,0.92319,671,732,0.90388,0.94249
2016,Pre-primary Level,East,Not Working,0.93799,126,126,0.89571,0.98027
2016,Primary Level,West,Full Time,0.18894,68,1210,0.16687,0.21101
2016,Primary Level,West,Part Time,0.20723,104,1210,0.18438,0.23008
2016,Primary Level,West,Not Working,0.60383,1038,1210,0.57626,0.63140
2016,Primary Level,East,Not Working,0.66839,220,220,0.60604,0.73074
2016,Lower Secondary Level,West,Full Time,0.22147,573,2859,0.20625,0.23669
2016,Lower Secondary Level,West,Part Time,0.23705,628,2859,0.22146,0.25265
2016,Lower Secondary Level,West,Not Working,0.54148,1658,2859,0.52321,0.55974
2016,Lower Secondary Level,East,Full Time,0.24533,65,433,0.20475,0.28591
2016,Lower Secondary Level,East,Part Time,0.13770,68,433,0.10520,0.17019
2016,Lower Secondary Level,East,Not Working,0.61697,300,433,0.57113,0.66282
2016,Upper Secondary Level,West,Full Time,0.36529,2993,8898,0.35528,0.37530
2016,Upper Secondary Level,West,Part Time,0.25555,2566,8898,0.24648,0.26461
2016,Upper Secondary Level,West,Not Working,0.37916,3339,8898,0.36908,0.38924
2016,Upper Secondary Level,East,Full Time,0.38828,969,2646,0.36970,0.40685
2016,Upper Secondary Level,East,Part Time,0.23939,616,2646,0.22313,0.25566
2016,Upper Secondary Level,East,Not Working,0.37233,1061,2646,0.35391,0.39075
2016,Post-secondary Non-tertiary Level,West,Full Time,0.50025,787,1806,0.47718,0.52331
2016,Post-secondary Non-tertiary Level,West,Part Time,0.28461,628,1806,0.26379,0.30542
2016,Post-secondary Non-tertiary Level,West,Not Working,0.21515,391,1806,0.19619,0.23410
2016,Post-secondary Non-tertiary Level,East,Full Time,0.57109,143,287,0.51373,0.62845
2016,Post-secondary Non-tertiary Level,East,Part Time,0.32174,86,287,0.26760,0.37588
2016,Post-secondary Non-tertiary Level,East,Not Working,0.10717,58,287,0.07132,0.14302
2016,First Stage of Tertiary Education,West,Full Time,0.53467,545,1034,0.50425,0.56509
2016,First Stage of Tertiary Education,West,Part Time,0.16306,221,1034,0.14053,0.18559
2016,First Stage of Tertiary Education,West,Not Working,0.30227,268,1034,0.27426,0.33028
2016,First Stage of Tertiary Education,East,Full Time,0.53921,165,367,0.48814,0.59028
2016,First Stage of Tertiary Education,East,Part Time,0.12783,65,367,0.09362,0.16203
2016,First Stage of Tertiary Education,East,Not Working,0.33296,137,367,0.28468,0.38125
2016,Second Stage of Tertiary Education,West,Full Time,0.47896,2135,5048,0.46518,0.49274
2016,Second Stage of Tertiary Education,West,Part Time,0.25896,1360,5048,0.24687,0.27104
2016,Second Stage of Tertiary Education,West,Not Working,0.26208,1553,5048,0.24995,0.27421
2016,Second Stage of Tertiary Education,East,Full Time,0.44394,578,1440,0.41827,0.46961
2016,Second Stage of Tertiary Education,East,Part Time,0.22429,323,1440,0.20274,0.24584
2016,Second Stage of Tertiary Education,East,Not Working,0.33177,539,1440,0.30745,0.35610
2017,No answer / don't know,West,Full Time,0.30044,134,733,0.26723,0.33365
2017,No answer / don't know,West,Part Time,0.28592,168,733,0.25319,0.31866
2017,No answer / don't know,West,Not Working,0.41364,431,733,0.37796,0.44932
2017,No answer / don't know,East,Not Working,0.45796,73,73,0.34287,0.57304
2017,Pre-primary Level,West,Part Time,0.09658,73,777,0.07580,0.11737
2017,Pre-primary Level,West,Not Working,0.89940,704,777,0.87824,0.92056
2017,Pre-primary Level,East,Not Working,0.96316,134,134,0.93115,0.99518
2017,Primary Level,West,Full Time,0.19015,90,1644,0.17117,0.20912
2017,Primary Level,West,Part Time,0.20472,139,1644,0.18521,0.22423
2017,Primary Level,West,Not Working,0.60513,1415,1644,0.58150,0.62877
2017,Primary Level,East,Not Working,0.62483,262,262,0.56609,0.68357
2017,Lower Secondary Level,West,Full Time,0.23569,644,3198,0.22098,0.25040
2017,Lower Secondary Level,West,Part Time,0.23341,672,3198,0.21874,0.24807
2017,Lower Secondary Level,West,Not Working,0.53090,1882,3198,0.51360,0.54820
2017,Lower Secondary Level,East,Full Time,0.23856,83,503,0.20128,0.27585
2017,Lower Secondary Level,East,Part Time,0.18721,94,503,0.15309,0.22133
2017,Lower Secondary Level,East,Not Working,0.57423,326,503,0.53097,0.61748
2017,Upper Secondary Level,West,Full Time,0.36805,3406,9802,0.35850,0.37759
2017,Upper Secondary Level,West,Part Time,0.25766,2854,9802,0.24901,0.26632
2017,Upper Secondary Level,West,Not Working,0.37429,3542,9802,0.36471,0.38387
2017,Upper Secondary Level,East,Full Time,0.40052,1127,2957,0.38285,0.41818
2017,Upper Secondary Level,East,Part Time,0.21827,695,2957,0.20338,0.23316
2017,Upper Secondary Level,East,Not Working,0.38121,1135,2957,0.36370,0.39872
2017,Post-secondary Non-tertiary Level,West,Full Time,0.47742,832,1973,0.45537,0.49946
2017,Post-secondary Non-tertiary Level,West,Part Time,0.31538,728,1973,0.29487,0.33589
2017,Post-secondary Non-tertiary Level,West,Not Working,0.20720,413,1973,0.18932,0.22509
2017,Post-secondary Non-tertiary Level,East,Full Time,0.58497,174,339,0.53244,0.63750
2017,Post-secondary Non-tertiary Level,East,Part Time,0.25642,98,339,0.20987,0.30297
2017,Post-secondary Non-tertiary Level,East,Not Working,0.15861,67,339,0.11966,0.19755
2017,First Stage of Tertiary Education,West,Full Time,0.55178,615,1131,0.52278,0.58078
2017,First Stage of Tertiary Education,West,Part Time,0.16832,236,1131,0.14651,0.19014
2017,First Stage of Tertiary Education,West,Not Working,0.27990,280,1131,0.25372,0.30608
2017,First Stage of Tertiary Education,East,Full Time,0.46942,183,396,0.42020,0.51864
2017,First Stage of Tertiary Education,East,Part Time,0.20280,80,396,0.16315,0.24246
2017,First Stage of Tertiary Education,East,Not Working,0.32778,133,396,0.28148,0.37407
2017,Second Stage of Tertiary Education,West,Full Time,0.48673,2441,5720,0.47377,0.49968
2017,Second Stage of Tertiary Education,West,Part Time,0.26506,1557,5720,0.25362,0.27650
2017,Second Stage of Tertiary Education,West,Not Working,0.24821,1722,5720,0.23702,0.25941
2017,Second Stage of Tertiary Education,East,Full Time,0.43953,669,1531,0.41466,0.46440
2017,Second Stage of Tertiary Education,East,Part Time,0.22393,334,1531,0.20304,0.24482
2017,Second Stage of Tertiary Education,East,Not Working,0.33654,528,1531,0.31287,0.36022
2018,No answer / don't know,West,Full Time,0.26034,133,777,0.22946,0.29121
2018,No answer / don't know,West,Part Time,0.35793,218,777,0.32420,0.39166
2018,No answer / don't know,West,Not Working,0.38174,426,777,0.34755,0.41592
2018,No answer / don't know,East,Part Time,0.44334,35,110,0.35008,0.53660
2018,No answer / don't know,East,Not Working,0.28932,75,110,0.20419,0.37444
2018,Pre-primary Level,West,Part Time,0.11058,56,639,0.08624,0.13491
2018,Pre-primary Level,West,Not Working,0.88073,583,639,0.85558,0.90588
2018,Pre-primary Level,East,Not Working,0.93942,125,125,0.89742,0.98141
2018,Primary Level,West,Full Time,0.17605,107,1581,0.15727,0.19483
2018,Primary Level,West,Part Time,0.20726,191,1581,0.18728,0.22725
2018,Primary Level,West,Not Working,0.61668,1283,1581,0.59271,0.64066
2018,Primary Level,East,Not Working,0.67103,222,222,0.60908,0.73298
2018,Lower Secondary Level,West,Full Time,0.23258,616,3038,0.21756,0.24761
2018,Lower Secondary Level,West,Part Time,0.24525,718,3038,0.22995,0.26056
2018,Lower Secondary Level,West,Not Working,0.52216,1704,3038,0.50440,0.53993
2018,Lower Secondary Level,East,Full Time,0.18757,89,538,0.15456,0.22059
2018,Lower Secondary Level,East,Part Time,0.22883,115,538,0.19330,0.26436
2018,Lower Secondary Level,East,Not Working,0.58360,334,538,0.54191,0.62530
2018,Upper Secondary Level,West,Full Time,0.36767,3207,9286,0.35786,0.37748
2018,Upper Secondary Level,West,Part Time,0.26494,2785,9286,0.25597,0.27392
2018,Upper Secondary Level,West,Not Working,0.36738,3294,9286,0.35758,0.37719
2018,Upper Secondary Level,East,Full Time,0.38555,1068,2866,0.36772,0.40337
2018,Upper Secondary Level,East,Part Time,0.24621,713,2866,0.23044,0.26199
2018,Upper Secondary Level,East,Not Working,0.36824,1085,2866,0.35058,0.38590
2018,Post-secondary Non-tertiary Level,West,Full Time,0.47807,813,1881,0.45549,0.50065
2018,Post-secondary Non-tertiary Level,West,Part Time,0.31832,685,1881,0.29726,0.33937
2018,Post-secondary Non-tertiary Level,West,Not Working,0.20361,383,1881,0.18541,0.22182
2018,Post-secondary Non-tertiary Level,East,Full Time,0.57115,167,331,0.51775,0.62455
2018,Post-secondary Non-tertiary Level,East,Part Time,0.30117,96,331,0.25167,0.35066
2018,Post-secondary Non-tertiary Level,East,Not Working,0.12768,68,331,0.09167,0.16369
2018,First Stage of Tertiary Education,West,Full Time,0.52569,562,1058,0.49559,0.55580
2018,First Stage of Tertiary Education,West,Part Time,0.20253,233,1058,0.17830,0.22676
2018,First Stage of Tertiary Education,West,Not Working,0.27178,263,1058,0.24496,0.29860
2018,First Stage of Tertiary Education,East,Full Time,0.49268,182,388,0.44287,0.54249
2018,First Stage of Tertiary Education,East,Part Time,0.19021,74,388,0.15111,0.22931
2018,First Stage of Tertiary Education,East,Not Working,0.31711,132,388,0.27074,0.36347
2018,Second Stage of Tertiary Education,West,Full Time,0.50321,2425,5489,0.48998,0.51643
2018,Second Stage of Tertiary Education,West,Part Time,0.25362,1516,5489,0.24211,0.26513
2018,Second Stage of Tertiary Education,West,Not Working,0.24317,1548,5489,0.23182,0.25452
2018,Second Stage of Tertiary Education,East,Full Time,0.45593,637,1488,0.43061,0.48124
2018,Second Stage of Tertiary Education,East,Part Time,0.21910,335,1488,0.19808,0.24013
2018,Second Stage of Tertiary Education,East,Not Working,0.32497,516,1488,0.30116,0.34878
2019,No answer / don't know,West,Full Time,0.27685,132,671,0.24297,0.31073
2019,No answer / don't know,West,Part Time,0.30092,169,671,0.26619,0.33565
2019,No answer / don't know,West,Not Working,0.42222,370,671,0.38482,0.45962
2019,No answer / don't know,East,Full Time,0.20163,42,149,0.13699,0.26627
2019,No answer / don't know,East,Part Time,0.49056,43,149,0.41002,0.57110
2019,No answer / don't know,East,Not Working,0.30781,64,149,0.23344,0.38218
2019,Pre-primary Level,West,Part Time,0.11640,56,506,0.08843,0.14437
2019,Pre-primary Level,West,Not Working,0.88103,450,506,0.85279,0.90927
2019,Pre-primary Level,East,Not Working,0.91022,95,95,0.85243,0.96801
2019,Primary Level,West,Full Time,0.19701,136,1499,0.17687,0.21715
2019,Primary Level,West,Part Time,0.25165,219,1499,0.22968,0.27363
2019,Primary Level,West,Not Working,0.55134,1144,1499,0.52615,0.57653
2019,Primary Level,East,Not Working,0.71418,182,182,0.64835,0.78000
2019,Lower Secondary Level,West,Full Time,0.25269,597,2718,0.23635,0.26903
2019,Lower Secondary Level,West,Part Time,0.25250,671,2718,0.23617,0.26884
2019,Lower Secondary Level,West,Not Working,0.49480,1450,2718,0.47600,0.51360
2019,Lower Secondary Level,East,Full Time,0.21269,115,497,0.17668,0.24870
2019,Lower Secondary Level,East,Part Time,0.18255,87,497,0.14855,0.21655
2019,Lower Secondary Level,East,Not Working,0.60476,295,497,0.56173,0.64779
2019,Upper Secondary Level,West,Full Time,0.36541,3199,8980,0.35545,0.37537
2019,Upper Secondary Level,West,Part Time,0.25908,2608,8980,0.25001,0.26814
2019,Upper Secondary Level,West,Not Working,0.37551,3173,8980,0.36550,0.38553
2019,Upper Secondary Level,East,Full Time,0.38172,1035,2687,0.36335,0.40010
2019,Upper Secondary Level,East,Part Time,0.20853,621,2687,0.19317,0.22389
2019,Upper Secondary Level,East,Not Working,0.40975,1031,2687,0.39115,0.42835
2019,Post-secondary Non-tertiary Level,West,Full Time,0.47811,857,1919,0.45576,0.50047
2019,Post-secondary Non-tertiary Level,West,Part Time,0.32331,691,1919,0.30237,0.34424
2019,Post-secondary Non-tertiary Level,West,Not Working,0.19858,371,1919,0.18073,0.21643
2019,Post-secondary Non-tertiary Level,East,Full Time,0.58734,180,330,0.53414,0.64054
2019,Post-secondary Non-tertiary Level,East,Part Time,0.27372,90,330,0.22554,0.32190
2019,Post-secondary Non-tertiary Level,East,Not Working,0.13894,60,330,0.10156,0.17631
2019,First Stage of Tertiary Education,West,Full Time,0.54314,679,1217,0.51515,0.57114
2019,First Stage of Tertiary Education,West,Part Time,0.19563,257,1217,0.17334,0.21793
2019,First Stage of Tertiary Education,West,Not Working,0.26122,281,1217,0.23653,0.28591
2019,First Stage of Tertiary Education,East,Full Time,0.47926,226,438,0.43242,0.52609
2019,First Stage of Tertiary Education,East,Part Time,0.18649,71,438,0.14997,0.22301
2019,First Stage of Tertiary Education,East,Not Working,0.33426,141,438,0.29003,0.37848
2019,Second Stage of Tertiary Education,West,Full Time,0.48883,2780,5887,0.47606,0.50161
2019,Second Stage of Tertiary Education,West,Part Time,0.25668,1638,5887,0.24552,0.26784
2019,Second Stage of Tertiary Education,West,Not Working,0.25448,1469,5887,0.24335,0.26561
2019,Second Stage of Tertiary Education,East,Full Time,0.44490,778,1664,0.42102,0.46879
2019,Second Stage of Tertiary Education,East,Part Time,0.21805,367,1664,0.19820,0.23789
2019,Second Stage of Tertiary Education,East,Not Working,0.33705,519,1664,0.31433,0.35977
2020,No answer / don't know,West,Full Time,0.31273,246,958,0.28336,0.34211
2020,No answer / don't know,West,Part Time,0.28850,204,958,0.25979,0.31721
2020,No answer / don't know,West,Not Working,0.39877,508,958,0.36774,0.42979
2020,No answer / don't know,East,Full Time,0.38962,41,156,0.31284,0.46639
2020,No answer / don't know,East,Part Time,0.28312,35,156,0.21220,0.35405
2020,No answer / don't know,East,Not Working,0.32726,80,156,0.25339,0.40113
2020,Pre-primary Level,West,Part Time,0.08600,64,613,0.06379,0.10822
2020,Pre-primary Level,West,Not Working,0.91366,549,613,0.89140,0.93591
2020,Pre-primary Level,East,Not Working,0.84048,137,137,0.77894,0.90202
2020,Primary Level,West,Full Time,0.17948,234,1591,0.16062,0.19834
2020,Primary Level,West,Part Time,0.28994,290,1591,0.26764,0.31225
2020,Primary Level,West,Not Working,0.53058,1067,1591,0.50605,0.55511
2020,Primary Level,East,Part Time,0.11108,31,223,0.06974,0.15241
2020,Primary Level,East,Not Working,0.65125,192,223,0.58856,0.71395
2020,Lower Secondary Level,West,Full Time,0.25206,715,2843,0.23609,0.26802
2020,Lower Secondary Level,West,Part Time,0.22572,676,2843,0.21035,0.24109
2020,Lower Secondary Level,West,Not Working,0.52223,1452,2843,0.50386,0.54059
2020,Lower Secondary Level,East,Full Time,0.25940,98,492,0.22063,0.29817
2020,Lower Secondary Level,East,Part Time,0.16632,100,492,0.13338,0.19925
2020,Lower Secondary Level,East,Not Working,0.57428,294,492,0.53055,0.61802
2020,Upper Secondary Level,West,Full Time,0.35630,3132,8836,0.34631,0.36628
2020,Upper Secondary Level,West,Part Time,0.25646,2550,8836,0.24736,0.26557
2020,Upper Secondary Level,West,Not Working,0.38724,3154,8836,0.37708,0.39740
2020,Upper Secondary Level,East,Full Time,0.36703,952,2545,0.34830,0.38576
2020,Upper Secondary Level,East,Part Time,0.22715,601,2545,0.21087,0.24344
2020,Upper Secondary Level,East,Not Working,0.40582,992,2545,0.38674,0.42490
2020,Post-secondary Non-tertiary Level,West,Full Time,0.49335,954,2032,0.47160,0.51509
2020,Post-secondary Non-tertiary Level,West,Part Time,0.32296,718,2032,0.30262,0.34330
2020,Post-secondary Non-tertiary Level,West,Not Working,0.18369,360,2032,0.16685,0.20053
2020,Post-secondary Non-tertiary Level,East,Full Time,0.59615,175,325,0.54272,0.64958
2020,Post-secondary Non-tertiary Level,East,Part Time,0.27364,100,325,0.22510,0.32219
2020,Post-secondary Non-tertiary Level,East,Not Working,0.13021,50,325,0.09356,0.16685
2020,First Stage of Tertiary Education,West,Full Time,0.51510,568,1069,0.48512,0.54507
2020,First Stage of Tertiary Education,West,Part Time,0.20009,232,1069,0.17610,0.22408
2020,First Stage of Tertiary Education,West,Not Working,0.28481,269,1069,0.25775,0.31188
2020,First Stage of Tertiary Education,East,Full Time,0.49322,207,391,0.44360,0.54284
2020,First Stage of Tertiary Education,East,Part Time,0.20008,63,391,0.16037,0.23978
2020,First Stage of Tertiary Education,East,Not Working,0.30671,121,391,0.26094,0.35247
2020,Second Stage of Tertiary Education,West,Full Time,0.48836,2925,6114,0.47583,0.50089
2020,Second Stage of Tertiary Education,West,Part Time,0.26476,1758,6114,0.25370,0.27582
2020,Second Stage of Tertiary Education,West,Not Working,0.24688,1431,6114,0.23607,0.25769
2020,Second Stage of Tertiary Education,East,Full Time,0.45295,769,1648,0.42891,0.47699
2020,Second Stage of Tertiary Education,East,Part Time,0.21142,370,1648,0.19170,0.23114
2020,Second Stage of Tertiary Education,East,Not Working,0.33562,509,1648,0.31282,0.35843
2021,No answer / don't know,West,Full Time,0.33087,177,703,0.29606,0.36567
2021,No answer / don't know,West,Part Time,0.30254,173,703,0.26856,0.33652
2021,No answer / don't know,West,Not Working,0.36660,353,703,0.33095,0.40224
2021,No answer / don't know,East,Full Time,0.41328,35,119,0.32444,0.50213
2021,No answer / don't know,East,Part Time,0.19826,37,119,0.12633,0.27020
2021,No answer / don't know,East,Not Working,0.38845,47,119,0.30051,0.47639
2021,Pre-primary Level,West,Not Working,0.84521,318,318,0.80539,0.88503
2021,Pre-primary Level,East,Not Working,0.97075,89,89,0.93554,1.00596
2021,Primary Level,West,Full Time,0.18138,94,925,0.15654,0.20623
2021,Primary Level,West,Part Time,0.21878,152,925,0.19212,0.24543
2021,Primary Level,West,Not Working,0.59984,679,925,0.56825,0.63143
2021,Primary Level,East,Not Working,0.69025,104,104,0.60095,0.77955
2021,Lower Secondary Level,West,Full Time,0.20553,311,1625,0.18588,0.22518
2021,Lower Secondary Level,West,Part Time,0.19358,333,1625,0.17436,0.21280
2021,Lower Secondary Level,West,Not Working,0.60089,981,1625,0.57707,0.62471
2021,Lower Secondary Level,East,Full Time,0.31567,61,270,0.26013,0.37121
2021,Lower Secondary Level,East,Part Time,0.15353,48,270,0.11045,0.19661
2021,Lower Secondary Level,East,Not Working,0.53080,161,270,0.47116,0.59044
2021,Upper Secondary Level,West,Full Time,0.31529,1790,5724,0.30325,0.32733
2021,Upper Secondary Level,West,Part Time,0.24748,1563,5724,0.23630,0.25866
2021,Upper Secondary Level,West,Not Working,0.43723,2371,5724,0.42437,0.45008
2021,Upper Secondary Level,East,Full Time,0.34244,568,1687,0.31979,0.36509
2021,Upper Secondary Level,East,Part Time,0.20233,378,1687,0.18315,0.22151
2021,Upper Secondary Level,East,Not Working,0.45523,741,1687,0.43146,0.47900
2021,Post-secondary Non-tertiary Level,West,Full Time,0.46153,585,1377,0.43519,0.48787
2021,Post-secondary Non-tertiary Level,West,Part Time,0.31762,485,1377,0.29302,0.34222
2021,Post-secondary Non-tertiary Level,West,Not Working,0.22084,307,1377,0.19893,0.24276
2021,Post-secondary Non-tertiary Level,East,Full Time,0.54560,113,223,0.48010,0.61110
2021,Post-secondary Non-tertiary Level,East,Part Time,0.31246,71,223,0.25149,0.37343
2021,Post-secondary Non-tertiary Level,East,Not Working,0.14194,39,223,0.09603,0.18785
2021,First Stage of Tertiary Education,West,Full Time,0.47523,346,737,0.43915,0.51131
2021,First Stage of Tertiary Education,West,Part Time,0.17705,152,737,0.14947,0.20462
2021,First Stage of Tertiary Education,West,Not Working,0.34772,239,737,0.31332,0.38213
2021,First Stage of Tertiary Education,East,Full Time,0.46227,123,266,0.40224,0.52230
2021,First Stage of Tertiary Education,East,Part Time,0.15347,45,266,0.11007,0.19687
2021,First Stage of Tertiary Education,East,Not Working,0.38426,98,266,0.32569,0.44283
2021,Second Stage of Tertiary Education,West,Full Time,0.45376,2011,4515,0.43924,0.46828
2021,Second Stage of Tertiary Education,West,Part Time,0.24497,1162,4515,0.23243,0.25752
2021,Second Stage of Tertiary Education,West,Not Working,0.30127,1342,4515,0.28788,0.31465
2021,Second Stage of Tertiary Education,East,Full Time,0.44006,518,1191,0.41185,0.46826
2021,Second Stage of Tertiary Education,East,Part Time,0.21803,271,1191,0.19457,0.24149
2021,Second Stage of Tertiary Education,East,Not Working,0.34191,402,1191,0.31496,0.36886
2022,No answer / don't know,West,Full Time,0.35918,935,2760,0.34128,0.37708
2022,No answer / don't know,West,Part Time,0.24802,718,2760,0.23190,0.26413
2022,No answer / don't know,West,Not Working,0.39280,1107,2760,0.37458,0.41103
2022,No answer / don't know,East,Full Time,0.27920,234,729,0.24661,0.31179
2022,No answer / don't know,East,Part Time,0.23728,172,729,0.20638,0.26819
2022,No answer / don't know,East,Not Working,0.48351,323,729,0.44721,0.51982
2022,Pre-primary Level,West,Part Time,0.09011,69,396,0.06187,0.11835
2022,Pre-primary Level,West,Not Working,0.89307,327,396,0.86260,0.92355
2022,Pre-primary Level,East,Not Working,0.89721,83,83,0.83148,0.96294
2022,Primary Level,West,Full Time,0.09787,37,749,0.07658,0.11917
2022,Primary Level,West,Part Time,0.18450,62,749,0.15670,0.21230
2022,Primary Level,West,Not Working,0.71763,650,749,0.68537,0.74989
2022,Primary Level,East,Not Working,0.55869,102,102,0.46185,0.65553
2022,Lower Secondary Level,West,Full Time,0.17847,290,1558,0.15945,0.19749
2022,Lower Secondary Level,West,Part Time,0.15516,285,1558,0.13717,0.17314
2022,Lower Secondary Level,West,Not Working,0.66637,983,1558,0.64295,0.68979
2022,Lower Secondary Level,East,Full Time,0.22226,73,362,0.17937,0.26515
2022,Lower Secondary Level,East,Part Time,0.17770,68,362,0.13826,0.21713
2022,Lower Secondary Level,East,Not Working,0.60005,221,362,0.54951,0.65058
2022,Upper Secondary Level,West,Full Time,0.27269,1998,7117,0.26235,0.28304
2022,Upper Secondary Level,West,Part Time,0.20698,1769,7117,0.19757,0.21639
2022,Upper Secondary Level,West,Not Working,0.52033,3350,7117,0.50872,0.53193
2022,Upper Secondary Level,East,Full Time,0.29871,679,2134,0.27929,0.31814
2022,Upper Secondary Level,East,Part Time,0.18348,452,2134,0.16705,0.19990
2022,Upper Secondary Level,East,Not Working,0.51781,1003,2134,0.49661,0.53902
2022,Post-secondary Non-tertiary Level,West,Full Time,0.42009,709,1820,0.39740,0.44277
2022,Post-secondary Non-tertiary Level,West,Part Time,0.27758,536,1820,0.25700,0.29815
2022,Post-secondary Non-tertiary Level,West,Not Working,0.30234,575,1820,0.28123,0.32344
2022,Post-secondary Non-tertiary Level,East,Full Time,0.50752,177,383,0.45738,0.55766
2022,Post-secondary Non-tertiary Level,East,Part Time,0.25152,109,383,0.20801,0.29504
