year,bula_h,sex,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Baden-Wuerttemberg,female,Full Time,0.22851,393,1764,0.20891,0.24811
2014,Baden-Wuerttemberg,female,Part Time,0.34559,729,1764,0.32339,0.36779
2014,Baden-Wuerttemberg,female,Not Working,0.42590,642,1764,0.40282,0.44899
2014,Bavaria,male,Full Time,0.56146,1191,2059,0.54002,0.58290
2014,Bavaria,male,Part Time,0.12900,275,2059,0.11452,0.14349
2014,Bavaria,male,Not Working,0.30953,593,2059,0.28956,0.32951
2014,Bavaria,female,Full Time,0.26324,566,2431,0.24573,0.28075
2014,Bavaria,female,Part Time,0.35365,1007,2431,0.33464,0.37266
2014,Bavaria,female,Not Working,0.38311,858,2431,0.36378,0.40244
2014,Berlin,male,Full Time,0.39543,195,456,0.35051,0.44036
2014,Berlin,male,Part Time,0.25973,98,456,0.21944,0.30002
2014,Berlin,male,Not Working,0.34483,163,456,0.30116,0.38851
2014,Berlin,female,Full Time,0.32997,166,554,0.29078,0.36917
2014,Berlin,female,Part Time,0.27992,183,554,0.24250,0.31734
2014,Berlin,female,Not Working,0.39010,205,554,0.34945,0.43076
2014,Brandenburg,male,Full Time,0.45903,212,477,0.41426,0.50380
2014,Brandenburg,male,Part Time,0.14497,65,477,0.11334,0.17660
2014,Brandenburg,male,Not Working,0.39600,200,477,0.35206,0.43994
2014,Brandenburg,female,Full Time,0.29669,150,566,0.25902,0.33436
2014,Brandenburg,female,Part Time,0.23543,161,566,0.20044,0.27041
2014,Brandenburg,female,Not Working,0.46788,255,566,0.42674,0.50903
2014,Mecklenburg-Western Pomerania,male,Full Time,0.44620,117,253,0.38482,0.50758
2014,Mecklenburg-Western Pomerania,male,Part Time,0.14609,41,253,0.10248,0.18969
2014,Mecklenburg-Western Pomerania,male,Not Working,0.40771,95,253,0.34704,0.46839
2014,Mecklenburg-Western Pomerania,female,Full Time,0.30315,94,314,0.25223,0.35407
2014,Mecklenburg-Western Pomerania,female,Part Time,0.26937,90,314,0.22022,0.31852
2014,Mecklenburg-Western Pomerania,female,Not Working,0.42748,130,314,0.37267,0.48228
2014,Saxony,male,Full Time,0.53130,402,774,0.49612,0.56648
2014,Saxony,male,Part Time,0.14289,111,774,0.11822,0.16756
2014,Saxony,male,Not Working,0.32581,261,774,0.29277,0.35885
2014,Saxony,female,Full Time,0.33597,264,861,0.30440,0.36753
2014,Saxony,female,Part Time,0.24645,256,861,0.21765,0.27525
2014,Saxony,female,Not Working,0.41758,341,861,0.38462,0.45054
2014,Saxony-Anhalt,male,Full Time,0.47302,209,446,0.42663,0.51941
2014,Saxony-Anhalt,male,Part Time,0.16060,76,446,0.12649,0.19472
2014,Saxony-Anhalt,male,Not Working,0.36638,161,446,0.32161,0.41114
2014,Saxony-Anhalt,female,Full Time,0.23450,146,533,0.19850,0.27051
2014,Saxony-Anhalt,female,Part Time,0.25484,163,533,0.21781,0.29187
2014,Saxony-Anhalt,female,Not Working,0.51066,224,533,0.46818,0.55314
2014,Thuringa,male,Full Time,0.52247,233,457,0.47662,0.56832
2014,Thuringa,male,Part Time,0.11308,56,457,0.08401,0.14215
2014,Thuringa,male,Not Working,0.36445,168,457,0.32028,0.40863
2014,Thuringa,female,Full Time,0.25776,157,559,0.22147,0.29406
2014,Thuringa,female,Part Time,0.31113,175,559,0.27272,0.34954
2014,Thuringa,female,Not Working,0.43110,227,559,0.39001,0.47220
2015,Schleswig-Holstein,male,Full Time,0.48704,194,416,0.43895,0.53513
2015,Schleswig-Holstein,male,Part Time,0.14287,72,416,0.10920,0.17654
2015,Schleswig-Holstein,male,Not Working,0.37009,150,416,0.32363,0.41654
2015,Schleswig-Holstein,female,Full Time,0.22872,94,499,0.19183,0.26561
2015,Schleswig-Holstein,female,Part Time,0.33883,204,499,0.29726,0.38040
2015,Schleswig-Holstein,female,Not Working,0.43245,201,499,0.38894,0.47596
2015,Hamburg,male,Full Time,0.53504,112,218,0.46867,0.60140
2015,Hamburg,male,Part Time,0.10287,31,218,0.06245,0.14329
2015,Hamburg,male,Not Working,0.36210,75,218,0.29815,0.42604
2015,Hamburg,female,Full Time,0.27726,59,252,0.22188,0.33264
2015,Hamburg,female,Part Time,0.22710,87,252,0.17527,0.27893
2015,Hamburg,female,Not Working,0.49563,106,252,0.43378,0.55749
2015,Lower Saxony,male,Full Time,0.48248,562,1237,0.45462,0.51034
2015,Lower Saxony,male,Part Time,0.15787,205,1237,0.13754,0.17819
2015,Lower Saxony,male,Not Working,0.35965,470,1237,0.33290,0.38641
2015,Lower Saxony,female,Full Time,0.25448,286,1434,0.23193,0.27703
2015,Lower Saxony,female,Part Time,0.31047,518,1434,0.28652,0.33443
2015,Lower Saxony,female,Not Working,0.43504,630,1434,0.40938,0.46071
2015,Bremen,male,Not Working,0.52513,43,43,0.37410,0.67615
2015,Bremen,female,Part Time,0.26451,39,87,0.17129,0.35773
2015,Bremen,female,Not Working,0.51285,48,87,0.40721,0.61850
2015,North Rhine-Westphalia,male,Full Time,0.48398,1276,2621,0.46484,0.50311
2015,North Rhine-Westphalia,male,Part Time,0.14794,372,2621,0.13434,0.16153
2015,North Rhine-Westphalia,male,Not Working,0.36808,973,2621,0.34961,0.38655
2015,North Rhine-Westphalia,female,Full Time,0.22416,613,3095,0.20947,0.23885
2015,North Rhine-Westphalia,female,Part Time,0.35014,1152,3095,0.33334,0.36695
2015,North Rhine-Westphalia,female,Not Working,0.42570,1330,3095,0.40827,0.44312
2015,Hesse,male,Full Time,0.51889,452,886,0.48597,0.55181
2015,Hesse,male,Part Time,0.15888,130,886,0.13480,0.18297
2015,Hesse,male,Not Working,0.32223,304,886,0.29144,0.35302
2015,Hesse,female,Full Time,0.23199,220,1031,0.20621,0.25776
2015,Hesse,female,Part Time,0.36356,385,1031,0.33419,0.39294
2015,Hesse,female,Not Working,0.40445,426,1031,0.37448,0.43442
2015,"Rhineland-Palatinate, Saarland",male,Full Time,0.52425,399,761,0.48874,0.55975
2015,"Rhineland-Palatinate, Saarland",male,Part Time,0.12052,88,761,0.09737,0.14367
2015,"Rhineland-Palatinate, Saarland",male,Not Working,0.35523,274,761,0.32121,0.38926
2015,"Rhineland-Palatinate, Saarland",female,Full Time,0.23111,175,887,0.20335,0.25887
2015,"Rhineland-Palatinate, Saarland",female,Part Time,0.28763,302,887,0.25783,0.31744
2015,"Rhineland-Palatinate, Saarland",female,Not Working,0.48126,410,887,0.44836,0.51416
2015,Baden-Wuerttemberg,male,Full Time,0.56076,846,1521,0.53581,0.58571
2015,Baden-Wuerttemberg,male,Part Time,0.13583,210,1521,0.11861,0.15306
2015,Baden-Wuerttemberg,male,Not Working,0.30341,465,1521,0.28030,0.32652
2015,Baden-Wuerttemberg,female,Full Time,0.22566,356,1752,0.20608,0.24524
2015,Baden-Wuerttemberg,female,Part Time,0.32950,686,1752,0.30748,0.35152
2015,Baden-Wuerttemberg,female,Not Working,0.44484,710,1752,0.42156,0.46812
2015,Bavaria,male,Full Time,0.56113,1104,2062,0.53971,0.58256
2015,Bavaria,male,Part Time,0.12843,252,2062,0.11399,0.14288
2015,Bavaria,male,Not Working,0.31044,706,2062,0.29046,0.33041
2015,Bavaria,female,Full Time,0.26123,553,2416,0.24371,0.27875
2015,Bavaria,female,Part Time,0.36254,955,2416,0.34337,0.38171
2015,Bavaria,female,Not Working,0.37623,908,2416,0.35691,0.39555
2015,Berlin,male,Full Time,0.38008,181,457,0.33553,0.42464
2015,Berlin,male,Part Time,0.24407,89,457,0.20465,0.28350
2015,Berlin,male,Not Working,0.37584,187,457,0.33139,0.42030
2015,Berlin,female,Full Time,0.28964,140,548,0.25163,0.32766
2015,Berlin,female,Part Time,0.28995,178,548,0.25193,0.32798
2015,Berlin,female,Not Working,0.42040,230,548,0.37903,0.46177
2015,Brandenburg,male,Full Time,0.46759,208,466,0.42224,0.51294
2015,Brandenburg,male,Part Time,0.12127,57,466,0.09160,0.15094
2015,Brandenburg,male,Not Working,0.41114,201,466,0.36642,0.45587
2015,Brandenburg,female,Full Time,0.27795,153,565,0.24098,0.31492
2015,Brandenburg,female,Part Time,0.21061,145,565,0.17696,0.24426
2015,Brandenburg,female,Not Working,0.51144,267,565,0.47019,0.55270
2015,Mecklenburg-Western Pomerania,male,Full Time,0.45153,111,248,0.38947,0.51359
2015,Mecklenburg-Western Pomerania,male,Part Time,0.15990,39,248,0.11419,0.20560
2015,Mecklenburg-Western Pomerania,male,Not Working,0.38857,98,248,0.32778,0.44936
2015,Mecklenburg-Western Pomerania,female,Full Time,0.29088,85,315,0.24064,0.34111
2015,Mecklenburg-Western Pomerania,female,Part Time,0.33000,107,315,0.27799,0.38201
2015,Mecklenburg-Western Pomerania,female,Not Working,0.37912,123,315,0.32546,0.43279
2015,Saxony,male,Full Time,0.57051,380,743,0.53489,0.60613
2015,Saxony,male,Part Time,0.12753,112,743,0.10353,0.15153
2015,Saxony,male,Not Working,0.30196,251,743,0.26892,0.33499
2015,Saxony,female,Full Time,0.31760,232,821,0.28574,0.34947
2015,Saxony,female,Part Time,0.27779,265,821,0.24713,0.30844
2015,Saxony,female,Not Working,0.40461,324,821,0.37102,0.43821
2015,Saxony-Anhalt,male,Full Time,0.46591,186,409,0.41751,0.51431
2015,Saxony-Anhalt,male,Part Time,0.13845,64,409,0.10494,0.17196
2015,Saxony-Anhalt,male,Not Working,0.39564,159,409,0.34819,0.44309
2015,Saxony-Anhalt,female,Full Time,0.22042,123,502,0.18412,0.25672
2015,Saxony-Anhalt,female,Part Time,0.22438,145,502,0.18785,0.26091
2015,Saxony-Anhalt,female,Not Working,0.55520,234,502,0.51168,0.59871
2015,Thuringa,male,Full Time,0.49529,220,456,0.44935,0.54123
2015,Thuringa,male,Part Time,0.15567,60,456,0.12236,0.18898
2015,Thuringa,male,Not Working,0.34904,176,456,0.30524,0.39284
2015,Thuringa,female,Full Time,0.26539,148,531,0.22780,0.30299
2015,Thuringa,female,Part Time,0.29002,145,531,0.25139,0.32865
2015,Thuringa,female,Not Working,0.44459,238,531,0.40228,0.48689
2016,Schleswig-Holstein,male,Full Time,0.49305,187,504,0.44936,0.53674
2016,Schleswig-Holstein,male,Part Time,0.14509,74,504,0.11431,0.17586
2016,Schleswig-Holstein,male,Not Working,0.36186,243,504,0.31987,0.40386
2016,Schleswig-Holstein,female,Full Time,0.22195,83,521,0.18623,0.25766
2016,Schleswig-Holstein,female,Part Time,0.35294,198,521,0.31187,0.39402
2016,Schleswig-Holstein,female,Not Working,0.42511,240,521,0.38262,0.46761
2016,Hamburg,male,Full Time,0.50273,101,212,0.43526,0.57019
2016,Hamburg,male,Part Time,0.15780,40,212,0.10861,0.20699
2016,Hamburg,male,Not Working,0.33947,71,212,0.27558,0.40336
2016,Hamburg,female,Full Time,0.25604,59,259,0.20278,0.30929
2016,Hamburg,female,Part Time,0.24249,83,259,0.19019,0.29478
2016,Hamburg,female,Not Working,0.50148,117,259,0.44046,0.56249
2016,Lower Saxony,male,Full Time,0.46643,532,1329,0.43960,0.49326
2016,Lower Saxony,male,Part Time,0.18830,212,1329,0.16728,0.20933
2016,Lower Saxony,male,Not Working,0.34526,585,1329,0.31969,0.37084
2016,Lower Saxony,female,Full Time,0.27279,288,1465,0.24997,0.29560
2016,Lower Saxony,female,Part Time,0.30223,506,1465,0.27871,0.32575
2016,Lower Saxony,female,Not Working,0.42498,671,1465,0.39966,0.45031
2016,Bremen,male,Full Time,0.31507,34,103,0.22491,0.40522
2016,Bremen,male,Not Working,0.55482,69,103,0.45837,0.65127
2016,Bremen,female,Part Time,0.29038,41,107,0.20396,0.37679
2016,Bremen,female,Not Working,0.56978,66,107,0.47553,0.66403
2016,North Rhine-Westphalia,male,Full Time,0.49689,1239,2811,0.47841,0.51538
2016,North Rhine-Westphalia,male,Part Time,0.13857,354,2811,0.12579,0.15134
2016,North Rhine-Westphalia,male,Not Working,0.36454,1218,2811,0.34674,0.38234
2016,North Rhine-Westphalia,female,Full Time,0.24595,612,3083,0.23074,0.26115
2016,North Rhine-Westphalia,female,Part Time,0.34670,1103,3083,0.32990,0.36351
2016,North Rhine-Westphalia,female,Not Working,0.40735,1368,3083,0.39000,0.42470
2016,Hesse,male,Full Time,0.53238,416,888,0.49955,0.56522
2016,Hesse,male,Part Time,0.15348,121,888,0.12976,0.17720
2016,Hesse,male,Not Working,0.31414,351,888,0.28359,0.34469
2016,Hesse,female,Full Time,0.24447,223,1016,0.21803,0.27091
2016,Hesse,female,Part Time,0.33007,343,1016,0.30114,0.35900
2016,Hesse,female,Not Working,0.42546,450,1016,0.39504,0.45588
2016,"Rhineland-Palatinate, Saarland",male,Full Time,0.52295,378,867,0.48968,0.55621
2016,"Rhineland-Palatinate, Saarland",male,Part Time,0.15312,113,867,0.12914,0.17711
2016,"Rhineland-Palatinate, Saarland",male,Not Working,0.32393,376,867,0.29276,0.35510
2016,"Rhineland-Palatinate, Saarland",female,Full Time,0.24511,163,915,0.21723,0.27300
2016,"Rhineland-Palatinate, Saarland",female,Part Time,0.29765,309,915,0.26801,0.32729
2016,"Rhineland-Palatinate, Saarland",female,Not Working,0.45723,443,915,0.42494,0.48953
2016,Baden-Wuerttemberg,male,Full Time,0.55734,775,1540,0.53252,0.58215
2016,Baden-Wuerttemberg,male,Part Time,0.15895,225,1540,0.14068,0.17722
2016,Baden-Wuerttemberg,male,Not Working,0.28371,540,1540,0.26119,0.30624
2016,Baden-Wuerttemberg,female,Full Time,0.24343,367,1730,0.22320,0.26366
2016,Baden-Wuerttemberg,female,Part Time,0.34975,676,1730,0.32727,0.37223
2016,Baden-Wuerttemberg,female,Not Working,0.40682,687,1730,0.38366,0.42997
2016,Bavaria,male,Full Time,0.56859,1045,2029,0.54703,0.59014
2016,Bavaria,male,Part Time,0.15287,267,2029,0.13721,0.16853
2016,Bavaria,male,Not Working,0.27855,717,2029,0.25904,0.29806
2016,Bavaria,female,Full Time,0.27082,536,2301,0.25266,0.28899
2016,Bavaria,female,Part Time,0.36334,914,2301,0.34368,0.38300
2016,Bavaria,female,Not Working,0.36583,851,2301,0.34615,0.38552
2016,Berlin,male,Full Time,0.39598,180,471,0.35176,0.44019
2016,Berlin,male,Part Time,0.24029,90,471,0.20166,0.27891
2016,Berlin,male,Not Working,0.36374,201,471,0.32024,0.40723
2016,Berlin,female,Full Time,0.30879,141,556,0.27035,0.34723
2016,Berlin,female,Part Time,0.30239,171,556,0.26418,0.34060
2016,Berlin,female,Not Working,0.38882,244,556,0.34826,0.42938
2016,Brandenburg,male,Full Time,0.49891,195,512,0.45556,0.54226
2016,Brandenburg,male,Part Time,0.14793,62,512,0.11715,0.17872
2016,Brandenburg,male,Not Working,0.35316,255,512,0.31172,0.39460
2016,Brandenburg,female,Full Time,0.30124,148,565,0.26337,0.33910
2016,Brandenburg,female,Part Time,0.22966,142,565,0.19494,0.26437
2016,Brandenburg,female,Not Working,0.46910,275,565,0.42792,0.51029
2016,Mecklenburg-Western Pomerania,male,Full Time,0.47419,106,282,0.41580,0.53257
2016,Mecklenburg-Western Pomerania,male,Part Time,0.16273,39,282,0.11957,0.20589
2016,Mecklenburg-Western Pomerania,male,Not Working,0.36308,137,282,0.30686,0.41931
2016,Mecklenburg-Western Pomerania,female,Full Time,0.27546,82,324,0.22674,0.32418
2016,Mecklenburg-Western Pomerania,female,Part Time,0.36613,92,324,0.31359,0.41867
2016,Mecklenburg-Western Pomerania,female,Not Working,0.35841,150,324,0.30611,0.41071
2016,Saxony,male,Full Time,0.59372,365,781,0.55925,0.62819
2016,Saxony,male,Part Time,0.10771,92,781,0.08596,0.12947
2016,Saxony,male,Not Working,0.29857,324,781,0.26645,0.33069
2016,Saxony,female,Full Time,0.31013,234,843,0.27888,0.34137
2016,Saxony,female,Part Time,0.30037,246,843,0.26941,0.33134
2016,Saxony,female,Not Working,0.38950,363,843,0.35656,0.42244
2016,Saxony-Anhalt,male,Full Time,0.48714,184,421,0.43933,0.53494
2016,Saxony-Anhalt,male,Part Time,0.13341,50,421,0.10089,0.16593
2016,Saxony-Anhalt,male,Not Working,0.37945,187,421,0.33304,0.42586
2016,Saxony-Anhalt,female,Full Time,0.24937,134,516,0.21200,0.28673
2016,Saxony-Anhalt,female,Part Time,0.27089,140,516,0.23250,0.30927
2016,Saxony-Anhalt,female,Not Working,0.47975,242,516,0.43660,0.52289
2016,Thuringa,male,Full Time,0.51366,204,469,0.46838,0.55894
2016,Thuringa,male,Part Time,0.17191,69,469,0.13773,0.20609
2016,Thuringa,male,Not Working,0.31443,196,469,0.27236,0.35649
2016,Thuringa,female,Full Time,0.25204,146,527,0.21493,0.28914
2016,Thuringa,female,Part Time,0.34378,161,527,0.30319,0.38437
2016,Thuringa,female,Not Working,0.40418,220,527,0.36224,0.44612
2017,Schleswig-Holstein,male,Full Time,0.49116,235,584,0.45058,0.53174
2017,Schleswig-Holstein,male,Part Time,0.14688,80,584,0.11814,0.17561
2017,Schleswig-Holstein,male,Not Working,0.36196,269,584,0.32295,0.40097
2017,Schleswig-Holstein,female,Full Time,0.27527,129,635,0.24050,0.31004
2017,Schleswig-Holstein,female,Part Time,0.31302,209,635,0.27692,0.34912
2017,Schleswig-Holstein,female,Not Working,0.41171,297,635,0.37340,0.45002
2017,Hamburg,male,Full Time,0.52690,122,256,0.46562,0.58818
2017,Hamburg,male,Part Time,0.14822,38,256,0.10461,0.19183
2017,Hamburg,male,Not Working,0.32488,96,256,0.26740,0.38236
2017,Hamburg,female,Full Time,0.32246,78,291,0.26866,0.37625
2017,Hamburg,female,Part Time,0.19835,81,291,0.15246,0.24425
2017,Hamburg,female,Not Working,0.47919,132,291,0.42169,0.53669
2017,Lower Saxony,male,Full Time,0.50933,672,1598,0.48481,0.53385
2017,Lower Saxony,male,Part Time,0.15509,229,1598,0.13734,0.17285
2017,Lower Saxony,male,Not Working,0.33558,697,1598,0.31242,0.35873
2017,Lower Saxony,female,Full Time,0.25765,351,1718,0.23696,0.27833
2017,Lower Saxony,female,Part Time,0.32635,583,1718,0.30417,0.34853
2017,Lower Saxony,female,Not Working,0.41600,784,1718,0.39269,0.43932
2017,Bremen,male,Full Time,0.35313,44,121,0.26762,0.43865
2017,Bremen,male,Not Working,0.46313,77,121,0.37391,0.55235
2017,Bremen,female,Part Time,0.23014,43,116,0.15321,0.30707
2017,Bremen,female,Not Working,0.51002,73,116,0.41865,0.60139
2017,North Rhine-Westphalia,male,Full Time,0.50111,1350,3183,0.48374,0.51848
2017,North Rhine-Westphalia,male,Part Time,0.16112,454,3183,0.14834,0.17389
2017,North Rhine-Westphalia,male,Not Working,0.33777,1379,3183,0.32134,0.35420
2017,North Rhine-Westphalia,female,Full Time,0.24242,675,3485,0.22819,0.25665
2017,North Rhine-Westphalia,female,Part Time,0.33877,1227,3485,0.32305,0.35449
2017,North Rhine-Westphalia,female,Not Working,0.41881,1583,3485,0.40243,0.43520
2017,Hesse,male,Full Time,0.51039,471,1073,0.48046,0.54031
2017,Hesse,male,Part Time,0.19215,165,1073,0.16856,0.21573
2017,Hesse,male,Not Working,0.29746,437,1073,0.27010,0.32483
2017,Hesse,female,Full Time,0.25387,241,1141,0.22861,0.27914
2017,Hesse,female,Part Time,0.35021,408,1141,0.32252,0.37790
2017,Hesse,female,Not Working,0.39591,492,1141,0.36753,0.42430
2017,"Rhineland-Palatinate, Saarland",male,Full Time,0.53213,404,890,0.49933,0.56493
2017,"Rhineland-Palatinate, Saarland",male,Part Time,0.12994,107,890,0.10784,0.15204
2017,"Rhineland-Palatinate, Saarland",male,Not Working,0.33792,379,890,0.30683,0.36902
2017,"Rhineland-Palatinate, Saarland",female,Full Time,0.26007,199,937,0.23196,0.28817
2017,"Rhineland-Palatinate, Saarland",female,Part Time,0.30785,307,937,0.27828,0.33742
2017,"Rhineland-Palatinate, Saarland",female,Not Working,0.43208,431,937,0.40035,0.46382
2017,Baden-Wuerttemberg,male,Full Time,0.55039,825,1673,0.52654,0.57423
2017,Baden-Wuerttemberg,male,Part Time,0.15929,274,1673,0.14175,0.17683
2017,Baden-Wuerttemberg,male,Not Working,0.29033,574,1673,0.26857,0.31208
2017,Baden-Wuerttemberg,female,Full Time,0.25754,415,1882,0.23778,0.27730
2017,Baden-Wuerttemberg,female,Part Time,0.34232,707,1882,0.32088,0.36377
2017,Baden-Wuerttemberg,female,Not Working,0.40013,760,1882,0.37799,0.42227
2017,Bavaria,male,Full Time,0.56267,1149,2235,0.54210,0.58324
2017,Bavaria,male,Part Time,0.14728,312,2235,0.13259,0.16198
2017,Bavaria,male,Not Working,0.29005,774,2235,0.27123,0.30887
2017,Bavaria,female,Full Time,0.26255,590,2491,0.24527,0.27984
2017,Bavaria,female,Part Time,0.38336,1002,2491,0.36426,0.40246
2017,Bavaria,female,Not Working,0.35409,899,2491,0.33530,0.37287
2017,Berlin,male,Full Time,0.38752,204,534,0.34616,0.42888
2017,Berlin,male,Part Time,0.24907,122,534,0.21236,0.28579
2017,Berlin,male,Not Working,0.36340,208,534,0.32257,0.40424
2017,Berlin,female,Full Time,0.28714,162,572,0.25003,0.32425
2017,Berlin,female,Part Time,0.32925,184,572,0.29070,0.36779
2017,Berlin,female,Not Working,0.38362,226,572,0.34373,0.42350
2017,Brandenburg,male,Full Time,0.46943,237,566,0.42828,0.51058
2017,Brandenburg,male,Part Time,0.13279,58,566,0.10480,0.16077
2017,Brandenburg,male,Not Working,0.39778,271,566,0.35743,0.43814
2017,Brandenburg,female,Full Time,0.30012,173,621,0.26405,0.33620
2017,Brandenburg,female,Part Time,0.21273,150,621,0.18051,0.24494
2017,Brandenburg,female,Not Working,0.48715,298,621,0.44780,0.52649
2017,Mecklenburg-Western Pomerania,male,Full Time,0.47626,123,293,0.41898,0.53355
2017,Mecklenburg-Western Pomerania,male,Part Time,0.20047,47,293,0.15455,0.24639
2017,Mecklenburg-Western Pomerania,male,Not Working,0.32327,123,293,0.26962,0.37692
2017,Mecklenburg-Western Pomerania,female,Full Time,0.28054,84,337,0.23250,0.32858
2017,Mecklenburg-Western Pomerania,female,Part Time,0.31906,105,337,0.26922,0.36890
2017,Mecklenburg-Western Pomerania,female,Not Working,0.40039,148,337,0.34800,0.45278
2017,Saxony,male,Full Time,0.55909,426,879,0.52625,0.59193
2017,Saxony,male,Part Time,0.14989,120,879,0.12628,0.17350
2017,Saxony,male,Not Working,0.29102,333,879,0.26097,0.32106
2017,Saxony,female,Full Time,0.34459,284,959,0.31450,0.37469
2017,Saxony,female,Part Time,0.24629,273,959,0.21901,0.27358
2017,Saxony,female,Not Working,0.40911,402,959,0.37798,0.44025
2017,Saxony-Anhalt,male,Full Time,0.47654,211,471,0.43138,0.52169
2017,Saxony-Anhalt,male,Part Time,0.17173,65,471,0.13763,0.20583
2017,Saxony-Anhalt,male,Not Working,0.35173,195,471,0.30856,0.39490
2017,Saxony-Anhalt,female,Full Time,0.26013,148,573,0.22418,0.29609
2017,Saxony-Anhalt,female,Part Time,0.23887,154,573,0.20392,0.27381
2017,Saxony-Anhalt,female,Not Working,0.50100,271,573,0.46002,0.54198
2017,Thuringa,male,Full Time,0.48636,236,508,0.44286,0.52987
2017,Thuringa,male,Part Time,0.20395,68,508,0.16888,0.23903
2017,Thuringa,male,Not Working,0.30968,204,508,0.26943,0.34993
2017,Thuringa,female,Full Time,0.28081,171,585,0.24436,0.31726
2017,Thuringa,female,Part Time,0.32773,178,585,0.28966,0.36580
2017,Thuringa,female,Not Working,0.39146,236,585,0.35187,0.43104
2018,Schleswig-Holstein,male,Full Time,0.49845,220,543,0.45635,0.54054
2018,Schleswig-Holstein,male,Part Time,0.14613,95,543,0.11639,0.17587
2018,Schleswig-Holstein,male,Not Working,0.35542,228,543,0.31512,0.39572
2018,Schleswig-Holstein,female,Full Time,0.25625,117,582,0.22075,0.29174
2018,Schleswig-Holstein,female,Part Time,0.33320,219,582,0.29487,0.37152
2018,Schleswig-Holstein,female,Not Working,0.41056,246,582,0.37056,0.45056
2018,Hamburg,male,Full Time,0.53441,120,246,0.47194,0.59687
2018,Hamburg,male,Part Time,0.16522,45,246,0.11872,0.21173
2018,Hamburg,male,Not Working,0.30037,81,246,0.24297,0.35777
2018,Hamburg,female,Full Time,0.31152,81,300,0.25902,0.36401
2018,Hamburg,female,Part Time,0.21404,86,300,0.16755,0.26053
2018,Hamburg,female,Not Working,0.47444,133,300,0.41784,0.53104
2018,Lower Saxony,male,Full Time,0.49434,628,1497,0.46900,0.51967
2018,Lower Saxony,male,Part Time,0.18363,247,1497,0.16401,0.20325
2018,Lower Saxony,male,Not Working,0.32204,622,1497,0.29836,0.34571
2018,Lower Saxony,female,Full Time,0.25675,328,1640,0.23560,0.27790
2018,Lower Saxony,female,Part Time,0.35598,591,1640,0.33280,0.37916
2018,Lower Saxony,female,Not Working,0.38727,721,1640,0.36369,0.41086
2018,Bremen,male,Full Time,0.42125,41,130,0.33604,0.50646
2018,Bremen,male,Not Working,0.38068,89,130,0.29689,0.46447
2018,Bremen,female,Part Time,0.21849,43,126,0.14605,0.29093
2018,Bremen,female,Not Working,0.48725,83,126,0.39963,0.57488
2018,North Rhine-Westphalia,male,Full Time,0.49903,1289,3044,0.48126,0.51679
2018,North Rhine-Westphalia,male,Part Time,0.17296,532,3044,0.15952,0.18639
2018,North Rhine-Westphalia,male,Not Working,0.32802,1223,3044,0.31134,0.34470
2018,North Rhine-Westphalia,female,Full Time,0.24102,665,3334,0.22650,0.25554
2018,North Rhine-Westphalia,female,Part Time,0.35325,1208,3334,0.33702,0.36947
2018,North Rhine-Westphalia,female,Not Working,0.40573,1461,3334,0.38906,0.42240
2018,Hesse,male,Full Time,0.55734,473,1037,0.52709,0.58758
2018,Hesse,male,Part Time,0.14209,137,1037,0.12083,0.16335
2018,Hesse,male,Not Working,0.30058,427,1037,0.27266,0.32850
2018,Hesse,female,Full Time,0.25563,249,1107,0.22992,0.28134
2018,Hesse,female,Part Time,0.34318,378,1107,0.31520,0.37116
2018,Hesse,female,Not Working,0.40119,480,1107,0.37231,0.43008
2018,"Rhineland-Palatinate, Saarland",male,Full Time,0.51320,376,862,0.47982,0.54659
2018,"Rhineland-Palatinate, Saarland",male,Part Time,0.13371,130,862,0.11097,0.15644
2018,"Rhineland-Palatinate, Saarland",male,Not Working,0.35309,356,862,0.32117,0.38501
2018,"Rhineland-Palatinate, Saarland",female,Full Time,0.25319,194,903,0.22481,0.28157
2018,"Rhineland-Palatinate, Saarland",female,Part Time,0.34438,319,903,0.31337,0.37539
2018,"Rhineland-Palatinate, Saarland",female,Not Working,0.40244,390,903,0.37043,0.43444
2018,Baden-Wuerttemberg,male,Full Time,0.53413,786,1550,0.50929,0.55897
2018,Baden-Wuerttemberg,male,Part Time,0.18476,265,1550,0.16543,0.20409
2018,Baden-Wuerttemberg,male,Not Working,0.28111,499,1550,0.25872,0.30350
2018,Baden-Wuerttemberg,female,Full Time,0.28123,402,1686,0.25976,0.30270
2018,Baden-Wuerttemberg,female,Part Time,0.33335,646,1686,0.31084,0.35586
2018,Baden-Wuerttemberg,female,Not Working,0.38542,638,1686,0.36218,0.40866
2018,Bavaria,male,Full Time,0.56840,1071,2078,0.54710,0.58970
2018,Bavaria,male,Part Time,0.14955,297,2078,0.13421,0.16489
2018,Bavaria,male,Not Working,0.28205,710,2078,0.26270,0.30140
2018,Bavaria,female,Full Time,0.26764,571,2340,0.24970,0.28559
2018,Bavaria,female,Part Time,0.37645,946,2340,0.35681,0.39608
2018,Bavaria,female,Not Working,0.35591,823,2340,0.33651,0.37531
2018,Berlin,male,Full Time,0.39647,217,571,0.35631,0.43662
2018,Berlin,male,Part Time,0.32201,138,571,0.28365,0.36037
2018,Berlin,male,Not Working,0.28152,216,571,0.24460,0.31845
