"e11103","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Teilzeit","2010","AkademikerIn","Westdeutschland","1051","0.235878401186479","0.222688793423398","0.24906800894956"
"Teilzeit","2010","AkademikerIn","Ostdeutschland","293","0.166905020045368","0.147344187272949","0.186465852817787"
"nicht erwerbstätig","2010","(noch) kein Abschluss","Westdeutschland","745","0.773537834449217","0.746824330770342","0.800251338128092"
"nicht erwerbstätig","2010","(noch) kein Abschluss","Ostdeutschland","106","0.874960119944985","0.816742338422075","0.933177901467896"
"nicht erwerbstätig","2010","Hauptschule","Westdeutschland","2891","0.50222683849188","0.489927115542054","0.514526561441705"
"nicht erwerbstätig","2010","Hauptschule","Ostdeutschland","860","0.7430835498621","0.718185203817088","0.767981895907111"
"nicht erwerbstätig","2010","Realschule","Westdeutschland","1255","0.282886622035598","0.269894853608046","0.29587839046315"
"nicht erwerbstätig","2010","Realschule","Ostdeutschland","515","0.210551219613715","0.193549568775541","0.227552870451888"
"nicht erwerbstätig","2010","(Fach-)Abitur","Westdeutschland","739","0.275340274614391","0.258050433045148","0.292630116183634"
"nicht erwerbstätig","2010","(Fach-)Abitur","Ostdeutschland","161","0.340782242634389","0.299154165877755","0.382410319391023"
"nicht erwerbstätig","2010","AkademikerIn","Westdeutschland","900","0.238691416956529","0.22544783939552","0.251934994517538"
"nicht erwerbstätig","2010","AkademikerIn","Ostdeutschland","417","0.377483382704482","0.352054353802774","0.402912411606189"
"Vollzeit","2011","(noch) kein Abschluss","Westdeutschland","84","0.0908606678361721","0.0742997425685081","0.107421593103836"
"Vollzeit","2011","(noch) kein Abschluss","Ostdeutschland","9","","",""
"Vollzeit","2011","Hauptschule","Westdeutschland","2329","0.301584945520631","0.291256572279207","0.311913318762056"
"Vollzeit","2011","Hauptschule","Ostdeutschland","191","0.127304693810154","0.109876055498126","0.144733332122183"
"Vollzeit","2011","Realschule","Westdeutschland","2109","0.455406881802809","0.442157242691151","0.468656520914467"
"Vollzeit","2011","Realschule","Ostdeutschland","1222","0.556228484001057","0.536895709673511","0.575561258328604"
"Vollzeit","2011","(Fach-)Abitur","Westdeutschland","1066","0.404491441707927","0.387119007004939","0.421863876410915"
"Vollzeit","2011","(Fach-)Abitur","Ostdeutschland","209","0.403219120841306","0.362913096116625","0.443525145565986"
"Vollzeit","2011","AkademikerIn","Westdeutschland","2332","0.53014367351802","0.515798660537332","0.544488686498709"
"Vollzeit","2011","AkademikerIn","Ostdeutschland","763","0.459232654562641","0.434519443035505","0.483945866089777"
"Teilzeit","2011","(noch) kein Abschluss","Westdeutschland","158","0.152818423412474","0.13208564431853","0.173551202506417"
"Teilzeit","2011","(noch) kein Abschluss","Ostdeutschland","19","","",""
"Teilzeit","2011","Hauptschule","Westdeutschland","1675","0.190183276433568","0.181351464112824","0.199015088754311"
"Teilzeit","2011","Hauptschule","Ostdeutschland","197","0.125013805590035","0.10772004202184","0.142307569158231"
"Teilzeit","2011","Realschule","Westdeutschland","1840","0.267027743161112","0.255257372450732","0.278798113871491"
"Teilzeit","2011","Realschule","Ostdeutschland","720","0.240155075081178","0.223532579530677","0.256777570631679"
"Teilzeit","2011","(Fach-)Abitur","Westdeutschland","1129","0.32689780040326","0.31029396116415","0.34350163964237"
"Teilzeit","2011","(Fach-)Abitur","Ostdeutschland","175","0.267293166615856","0.230930894977454","0.303655438254258"
"Teilzeit","2011","AkademikerIn","Westdeutschland","1240","0.233512212894083","0.221352340036945","0.245672085751222"
"Teilzeit","2011","AkademikerIn","Ostdeutschland","306","0.160916561478727","0.142693953900253","0.179139169057201"
"nicht erwerbstätig","2011","(noch) kein Abschluss","Westdeutschland","915","0.756320908751354","0.731584104173648","0.78105771332906"
"nicht erwerbstätig","2011","(noch) kein Abschluss","Ostdeutschland","135","0.840845769329004","0.78468648633991","0.897005052318098"
"nicht erwerbstätig","2011","Hauptschule","Westdeutschland","3581","0.508231778045801","0.496981029007008","0.519482527084594"
"nicht erwerbstätig","2011","Hauptschule","Ostdeutschland","1017","0.74768150059981","0.724970158812255","0.770392842387366"
"nicht erwerbstätig","2011","Realschule","Westdeutschland","1478","0.277565375036079","0.265651580635566","0.289479169436592"
"nicht erwerbstätig","2011","Realschule","Ostdeutschland","595","0.203616440917765","0.18794693072485","0.21928595111068"
"nicht erwerbstätig","2011","(Fach-)Abitur","Westdeutschland","871","0.268610757888813","0.252921658980957","0.284299856796669"
"nicht erwerbstätig","2011","(Fach-)Abitur","Ostdeutschland","185","0.329487712542838","0.290867475068816","0.36810795001686"
"nicht erwerbstätig","2011","AkademikerIn","Westdeutschland","1078","0.236344113587896","0.224133348915522","0.24855487826027"
"nicht erwerbstätig","2011","AkademikerIn","Ostdeutschland","493","0.379850783958632","0.355781554383483","0.403920013533782"
"Vollzeit","2012","(noch) kein Abschluss","Westdeutschland","82","0.0885109694055426","0.0722217249257846","0.104800213885301"
"Vollzeit","2012","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Vollzeit","2012","Hauptschule","Westdeutschland","2261","0.302004860894441","0.291482008707259","0.312527713081623"
"Vollzeit","2012","Hauptschule","Ostdeutschland","186","0.120779577789246","0.103666892247366","0.137892263331125"
"Vollzeit","2012","Realschule","Westdeutschland","2122","0.464001345536123","0.450616795706552","0.477385895365695"
"Vollzeit","2012","Realschule","Ostdeutschland","1198","0.53333652916095","0.513670058598947","0.553002999722953"
"Vollzeit","2012","(Fach-)Abitur","Westdeutschland","1108","0.411530488549378","0.393897322882227","0.42916365421653"
"Vollzeit","2012","(Fach-)Abitur","Ostdeutschland","229","0.463052364768985","0.421936929966358","0.504167799571613"
"Vollzeit","2012","AkademikerIn","Westdeutschland","2275","0.512971024745645","0.498542516048986","0.527399533442304"
"Vollzeit","2012","AkademikerIn","Ostdeutschland","737","0.452461269989994","0.427569796253785","0.477352743726203"
"Teilzeit","2012","(noch) kein Abschluss","Westdeutschland","184","0.170137768628332","0.148588624012196","0.191686913244467"
"Teilzeit","2012","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Teilzeit","2012","Hauptschule","Westdeutschland","1639","0.195644877809069","0.186552898028335","0.204736857589803"
"Teilzeit","2012","Hauptschule","Ostdeutschland","208","0.128594233145355","0.111015260346267","0.146173205944443"
"Teilzeit","2012","Realschule","Westdeutschland","1770","0.25994910775737","0.248177460006065","0.271720755508675"
"Teilzeit","2012","Realschule","Ostdeutschland","649","0.221972742155718","0.205590585006377","0.238354899305059"
"Teilzeit","2012","(Fach-)Abitur","Westdeutschland","1067","0.319562701857804","0.302854127553829","0.336271276161778"
"Teilzeit","2012","(Fach-)Abitur","Ostdeutschland","173","0.249627357911346","0.213940488388616","0.285314227434076"
"Teilzeit","2012","AkademikerIn","Westdeutschland","1260","0.240922520115962","0.228577853078848","0.253267187153075"
"Teilzeit","2012","AkademikerIn","Ostdeutschland","310","0.181326340173265","0.162058264648784","0.200594415697745"
"nicht erwerbstätig","2012","(noch) kein Abschluss","Westdeutschland","902","0.741351261966126","0.716238535448941","0.766463988483311"
"nicht erwerbstätig","2012","(noch) kein Abschluss","Ostdeutschland","139","0.829873169001719","0.772012579821616","0.887733758181822"
"nicht erwerbstätig","2012","Hauptschule","Westdeutschland","3413","0.50235026129649","0.490890765470842","0.513809757122138"
"nicht erwerbstätig","2012","Hauptschule","Ostdeutschland","999","0.7506261890654","0.72790611146992","0.773346266660879"
"nicht erwerbstätig","2012","Realschule","Westdeutschland","1441","0.276049546706507","0.264051508500972","0.288047584912041"
"nicht erwerbstätig","2012","Realschule","Ostdeutschland","625","0.244690728683332","0.227743643096005","0.26163781427066"
"nicht erwerbstätig","2012","(Fach-)Abitur","Westdeutschland","817","0.268906809592818","0.253019346090545","0.284794273095091"
"nicht erwerbstätig","2012","(Fach-)Abitur","Ostdeutschland","163","0.287320277319669","0.250007789496232","0.324632765143105"
"nicht erwerbstätig","2012","AkademikerIn","Westdeutschland","1075","0.246106455138393","0.233672361226292","0.258540549050495"
"nicht erwerbstätig","2012","AkademikerIn","Ostdeutschland","489","0.366212389836741","0.342119390294702","0.390305389378781"
"Vollzeit","2013","(noch) kein Abschluss","Westdeutschland","72","0.0564389552484204","0.0449171307458671","0.0679607797509736"
"Vollzeit","2013","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Vollzeit","2013","Hauptschule","Westdeutschland","2007","0.257707028717836","0.248174564681899","0.267239492753774"
"Vollzeit","2013","Hauptschule","Ostdeutschland","185","0.126575108005125","0.109026087004919","0.14412412900533"
"Vollzeit","2013","Realschule","Westdeutschland","1966","0.422221284716214","0.409151422168019","0.435291147264409"
"Vollzeit","2013","Realschule","Ostdeutschland","1111","0.527253157717498","0.507136092034675","0.547370223400322"
"Vollzeit","2013","(Fach-)Abitur","Westdeutschland","1049","0.357065705104845","0.342018642566671","0.372112767643019"
"Vollzeit","2013","(Fach-)Abitur","Ostdeutschland","211","0.417287201097654","0.376805805727951","0.457768596467358"
"Vollzeit","2013","AkademikerIn","Westdeutschland","2212","0.485783510714671","0.472338008827663","0.49922901260168"
"Vollzeit","2013","AkademikerIn","Ostdeutschland","654","0.4021670456216","0.377788053351153","0.426546037892047"
"Teilzeit","2013","(noch) kein Abschluss","Westdeutschland","173","0.137724909257276","0.120519066906586","0.154930751607966"
"Teilzeit","2013","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Teilzeit","2013","Hauptschule","Westdeutschland","1531","0.182280777614426","0.173866304846093","0.190695250382759"
"Teilzeit","2013","Hauptschule","Ostdeutschland","187","0.112523959971679","0.0958450839627167","0.129202835980641"
"Teilzeit","2013","Realschule","Westdeutschland","1697","0.249716135668813","0.238262158964209","0.261170112373417"
"Teilzeit","2013","Realschule","Ostdeutschland","632","0.229408929068725","0.212467194788383","0.246350663349067"
"Teilzeit","2013","(Fach-)Abitur","Westdeutschland","1035","0.26584841438635","0.251974332042083","0.279722496730618"
"Teilzeit","2013","(Fach-)Abitur","Ostdeutschland","163","0.274347250516564","0.237718222722173","0.310976278310955"
"Teilzeit","2013","AkademikerIn","Westdeutschland","1197","0.195308014979868","0.184643097368611","0.205972932591126"
"Teilzeit","2013","AkademikerIn","Ostdeutschland","324","0.207891637774713","0.187715715639163","0.228067559910264"
"nicht erwerbstätig","2013","(noch) kein Abschluss","Westdeutschland","1296","0.805836135494304","0.786086715557114","0.825585555431494"
"nicht erwerbstätig","2013","(noch) kein Abschluss","Ostdeutschland","188","0.825032273611617","0.774712291665074","0.87535225555816"
"nicht erwerbstätig","2013","Hauptschule","Westdeutschland","4549","0.560012193667737","0.549193534684183","0.570830852651292"
"nicht erwerbstätig","2013","Hauptschule","Ostdeutschland","1007","0.760900932023196","0.738388679193703","0.78341318485269"
"nicht erwerbstätig","2013","Realschule","Westdeutschland","1823","0.328062579614973","0.315638536466705","0.34048662276324"
"nicht erwerbstätig","2013","Realschule","Ostdeutschland","623","0.243337913213777","0.226047849348234","0.26062797707932"
"nicht erwerbstätig","2013","(Fach-)Abitur","Westdeutschland","1811","0.377085880508805","0.361865392295724","0.392306368721886"
"nicht erwerbstätig","2013","(Fach-)Abitur","Ostdeutschland","196","0.308365548385781","0.270453094252483","0.34627800251908"
"nicht erwerbstätig","2013","AkademikerIn","Westdeutschland","1899","0.31890847430546","0.306370759053878","0.331446189557042"
"nicht erwerbstätig","2013","AkademikerIn","Ostdeutschland","576","0.389941316603687","0.365691524639088","0.414191108568285"
"Vollzeit","2014","(noch) kein Abschluss","Westdeutschland","104","0.0879148247594125","0.0722979124546154","0.10353173706421"
"Vollzeit","2014","(noch) kein Abschluss","Ostdeutschland","7","","",""
"Vollzeit","2014","Hauptschule","Westdeutschland","2207","0.288571956478431","0.277957650002859","0.299186262954002"
"Vollzeit","2014","Hauptschule","Ostdeutschland","196","0.134852445886684","0.116000114993309","0.15370477678006"
"Vollzeit","2014","Realschule","Westdeutschland","1934","0.43755789124929","0.42355585614111","0.451559926357471"
"Vollzeit","2014","Realschule","Ostdeutschland","1022","0.519007165041072","0.497773726654905","0.540240603427238"
"Vollzeit","2014","(Fach-)Abitur","Westdeutschland","1278","0.403697808250518","0.387278213672852","0.420117402828184"
"Vollzeit","2014","(Fach-)Abitur","Ostdeutschland","227","0.478344642021247","0.435574101318275","0.521115182724219"
"Vollzeit","2014","AkademikerIn","Westdeutschland","2331","0.50386438726365","0.489699315576181","0.51802945895112"
"Vollzeit","2014","AkademikerIn","Ostdeutschland","637","0.439129764832715","0.413505953101296","0.464753576564134"
"Teilzeit","2014","(noch) kein Abschluss","Westdeutschland","215","0.159588623083676","0.139391321932106","0.179785924235245"
"Teilzeit","2014","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Teilzeit","2014","Hauptschule","Westdeutschland","1666","0.20508872681666","0.195630073809988","0.214547379823331"
"Teilzeit","2014","Hauptschule","Ostdeutschland","193","0.127658380164183","0.109239699889734","0.146077060438631"
"Teilzeit","2014","Realschule","Westdeutschland","1562","0.258933510403267","0.24656956139619","0.271297459410343"
"Teilzeit","2014","Realschule","Ostdeutschland","555","0.229688052827148","0.211812196070441","0.247563909583855"
"Teilzeit","2014","(Fach-)Abitur","Westdeutschland","1238","0.324252409030175","0.308587247056356","0.339917571003994"
"Teilzeit","2014","(Fach-)Abitur","Ostdeutschland","170","0.309476553462125","0.269895665034739","0.349057441889511"
"Teilzeit","2014","AkademikerIn","Westdeutschland","1358","0.253291815185003","0.24097076354157","0.265612866828436"
"Teilzeit","2014","AkademikerIn","Ostdeutschland","329","0.204461394442149","0.18363795857489","0.225284830309409"
"nicht erwerbstätig","2014","(noch) kein Abschluss","Westdeutschland","944","0.752496552156912","0.728695875759337","0.776297228554486"
"nicht erwerbstätig","2014","(noch) kein Abschluss","Ostdeutschland","150","0.767569231238162","0.7049893615248","0.830149100951524"
"nicht erwerbstätig","2014","Hauptschule","Westdeutschland","3127","0.50633931670491","0.494627233025999","0.518051400383821"
"nicht erwerbstätig","2014","Hauptschule","Ostdeutschland","872","0.737489173949133","0.7132039573246","0.761774390573666"
"nicht erwerbstätig","2014","Realschule","Westdeutschland","1326","0.303508598347443","0.290531491895224","0.316485704799662"
"nicht erwerbstätig","2014","Realschule","Ostdeutschland","550","0.25130478213178","0.232870881073744","0.269738683189816"
"nicht erwerbstätig","2014","(Fach-)Abitur","Westdeutschland","914","0.272049782719307","0.257156992821082","0.286942572617531"
"nicht erwerbstätig","2014","(Fach-)Abitur","Ostdeutschland","127","0.212178804516628","0.177172418535349","0.247185190497907"
"nicht erwerbstätig","2014","AkademikerIn","Westdeutschland","1097","0.242843797551347","0.230695428020163","0.254992167082531"
"nicht erwerbstätig","2014","AkademikerIn","Ostdeutschland","475","0.356408840725136","0.331680477596838","0.381137203853434"
"Vollzeit","2015","(noch) kein Abschluss","Westdeutschland","94","0.102389412639706","0.0851140478107601","0.119664777468653"
"Vollzeit","2015","(noch) kein Abschluss","Ostdeutschland","9","","",""
"Vollzeit","2015","Hauptschule","Westdeutschland","1970","0.278832266723606","0.26806102297689","0.289603510470322"
"Vollzeit","2015","Hauptschule","Ostdeutschland","173","0.129505829274342","0.110603106141346","0.148408552407338"
"Vollzeit","2015","Realschule","Westdeutschland","1837","0.437220052751396","0.422922604883234","0.451517500619557"
"Vollzeit","2015","Realschule","Ostdeutschland","961","0.523972216519578","0.502214509864796","0.54572992317436"
"Vollzeit","2015","(Fach-)Abitur","Westdeutschland","1195","0.394744760678217","0.378874415494007","0.410615105862427"
"Vollzeit","2015","(Fach-)Abitur","Ostdeutschland","218","0.468195967924256","0.425593728288394","0.510798207560118"
"Vollzeit","2015","AkademikerIn","Westdeutschland","2207","0.48852874151997","0.474678890004963","0.502378593034976"
"Vollzeit","2015","AkademikerIn","Ostdeutschland","581","0.420280586243513","0.394589139417107","0.445972033069919"
"Teilzeit","2015","(noch) kein Abschluss","Westdeutschland","168","0.16446098589119","0.14333725966998","0.1855847121124"
"Teilzeit","2015","(noch) kein Abschluss","Ostdeutschland","16","","",""
"Teilzeit","2015","Hauptschule","Westdeutschland","1483","0.204939207005003","0.195243289984184","0.214635124025822"
"Teilzeit","2015","Hauptschule","Ostdeutschland","176","0.128243981027799","0.109419944625975","0.147068017429624"
"Teilzeit","2015","Realschule","Westdeutschland","1519","0.260268071165463","0.247621091877659","0.272915050453266"
"Teilzeit","2015","Realschule","Ostdeutschland","532","0.228671245045481","0.210374730041042","0.246967760049921"
"Teilzeit","2015","(Fach-)Abitur","Westdeutschland","1186","0.312700805280213","0.297648731991741","0.327752878568684"
"Teilzeit","2015","(Fach-)Abitur","Ostdeutschland","152","0.287750741077139","0.24909918242663","0.326402299727647"
"Teilzeit","2015","AkademikerIn","Westdeutschland","1284","0.240522718994475","0.228680723641721","0.252364714347228"
"Teilzeit","2015","AkademikerIn","Ostdeutschland","333","0.211547930307891","0.190290928242576","0.232804932373205"
"nicht erwerbstätig","2015","(noch) kein Abschluss","Westdeutschland","921","0.733149601469103","0.707944645216009","0.758354557722197"
"nicht erwerbstätig","2015","(noch) kein Abschluss","Ostdeutschland","157","0.755460357694772","0.693016047374697","0.817904668014847"
"nicht erwerbstätig","2015","Hauptschule","Westdeutschland","3205","0.516228526271391","0.504224765726644","0.528232286816139"
"nicht erwerbstätig","2015","Hauptschule","Ostdeutschland","863","0.742250189697859","0.717625480134869","0.766874899260848"
"nicht erwerbstätig","2015","Realschule","Westdeutschland","1268","0.302511876083141","0.289272156055239","0.315751596111044"
"nicht erwerbstätig","2015","Realschule","Ostdeutschland","531","0.24735653843494","0.228559077937426","0.266153998932455"
"nicht erwerbstätig","2015","(Fach-)Abitur","Westdeutschland","1263","0.29255443404157","0.277783472624783","0.307325395458357"
"nicht erwerbstätig","2015","(Fach-)Abitur","Ostdeutschland","157","0.244053290998605","0.207381619301636","0.280724962695574"
"nicht erwerbstätig","2015","AkademikerIn","Westdeutschland","1513","0.270948539485556","0.258634176815454","0.283262902155657"
"nicht erwerbstätig","2015","AkademikerIn","Ostdeutschland","504","0.368171483448596","0.343067961215529","0.393275005681664"
"Vollzeit","2016","(noch) kein Abschluss","Westdeutschland","100","0.10290457820592","0.0892892763386481","0.116519880073192"
"Vollzeit","2016","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Vollzeit","2016","Hauptschule","Westdeutschland","1851","0.293624857749532","0.282541439241619","0.304708276257445"
"Vollzeit","2016","Hauptschule","Ostdeutschland","174","0.157890398298671","0.137111721474115","0.178669075123226"
"Vollzeit","2016","Realschule","Westdeutschland","1672","0.439872685102036","0.424891258753312","0.45485411145076"
"Vollzeit","2016","Realschule","Ostdeutschland","921","0.518299109995662","0.49589073501681","0.540707484974513"
"Vollzeit","2016","(Fach-)Abitur","Westdeutschland","1254","0.423687602975028","0.407639268043296","0.439735937906761"
"Vollzeit","2016","(Fach-)Abitur","Ostdeutschland","215","0.468779164060112","0.428167031523696","0.509391296596527"
"Vollzeit","2016","AkademikerIn","Westdeutschland","2135","0.478984816476044","0.465204014848195","0.492765618103893"
"Vollzeit","2016","AkademikerIn","Ostdeutschland","578","0.445650108514047","0.419978337121756","0.471321879906339"
"Teilzeit","2016","(noch) kein Abschluss","Westdeutschland","181","0.15085059602619","0.134812375683206","0.166888816369173"
"Teilzeit","2016","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Teilzeit","2016","Hauptschule","Westdeutschland","1461","0.218286523009283","0.208233495287047","0.228339550731519"
"Teilzeit","2016","Hauptschule","Ostdeutschland","171","0.152524823835884","0.132037299724382","0.173012347947385"
"Teilzeit","2016","Realschule","Westdeutschland","1362","0.249335556698817","0.236278018019082","0.262393095378552"
"Teilzeit","2016","Realschule","Ostdeutschland","486","0.240492990219796","0.221326238738018","0.259659741701573"
"Teilzeit","2016","(Fach-)Abitur","Westdeutschland","1159","0.308848329228656","0.293843279829368","0.323853378627944"
"Teilzeit","2016","(Fach-)Abitur","Ostdeutschland","164","0.341520141217248","0.302926700163543","0.380113582270952"
"Teilzeit","2016","AkademikerIn","Westdeutschland","1360","0.261406440473743","0.249285137188639","0.273527743758847"
"Teilzeit","2016","AkademikerIn","Ostdeutschland","323","0.222503595287914","0.201021108363786","0.243986082212043"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Westdeutschland","1632","0.746244825767891","0.72674464103038","0.765745010505401"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Ostdeutschland","330","0.845654285846273","0.808125301909473","0.883183269783074"
"nicht erwerbstätig","2016","Hauptschule","Westdeutschland","3174","0.488088619241185","0.475923780620305","0.500253457862065"
"nicht erwerbstätig","2016","Hauptschule","Ostdeutschland","838","0.689584777865445","0.663220185749036","0.715949369981855"
"nicht erwerbstätig","2016","Realschule","Westdeutschland","1183","0.310791758199147","0.296823049256659","0.324760467141635"
"nicht erwerbstätig","2016","Realschule","Ostdeutschland","503","0.241207899784543","0.222021717274103","0.260394082294983"
"nicht erwerbstätig","2016","(Fach-)Abitur","Westdeutschland","1229","0.267464067796316","0.253088490001467","0.281839645591165"
"nicht erwerbstätig","2016","(Fach-)Abitur","Ostdeutschland","201","0.189700694722641","0.157793304170902","0.22160808527438"
"nicht erwerbstätig","2016","AkademikerIn","Westdeutschland","1553","0.259608743050213","0.247514499335351","0.271702986765076"
"nicht erwerbstätig","2016","AkademikerIn","Ostdeutschland","539","0.331846296198038","0.307525738899467","0.35616685349661"
"Vollzeit","2017","(noch) kein Abschluss","Westdeutschland","115","0.107291723155875","0.0949357356467275","0.119647710665023"
"Vollzeit","2017","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Vollzeit","2017","Hauptschule","Westdeutschland","1955","0.288129640917848","0.277421044759312","0.298838237076383"
"Vollzeit","2017","Hauptschule","Ostdeutschland","201","0.170600725725635","0.149663963971714","0.191537487479555"
"Vollzeit","2017","Realschule","Westdeutschland","2024","0.453887401033469","0.439833571315166","0.467941230751773"
"Vollzeit","2017","Realschule","Ostdeutschland","1078","0.512030879246089","0.491143642119426","0.532918116372751"
"Vollzeit","2017","(Fach-)Abitur","Westdeutschland","1391","0.419416656569453","0.404396012155891","0.434437300983015"
"Vollzeit","2017","(Fach-)Abitur","Ostdeutschland","256","0.462704054987982","0.425634777361279","0.499773332614685"
"Vollzeit","2017","AkademikerIn","Westdeutschland","2441","0.485548806666574","0.472596753703502","0.498500859629646"
"Vollzeit","2017","AkademikerIn","Ostdeutschland","669","0.442374740209189","0.417496086491562","0.467253393926817"
"Teilzeit","2017","(noch) kein Abschluss","Westdeutschland","231","0.159675895776286","0.145051340748533","0.17430045080404"
"Teilzeit","2017","(noch) kein Abschluss","Ostdeutschland","26","","",""
"Teilzeit","2017","Hauptschule","Westdeutschland","1553","0.218802361232586","0.209026735184591","0.228577987280582"
"Teilzeit","2017","Hauptschule","Ostdeutschland","199","0.135868222858207","0.11679666438176","0.154939781334655"
"Teilzeit","2017","Realschule","Westdeutschland","1519","0.251130127631133","0.238888698760667","0.263371556501599"
"Teilzeit","2017","Realschule","Ostdeutschland","549","0.237000932950026","0.21923149129093","0.254770374609123"
"Teilzeit","2017","(Fach-)Abitur","Westdeutschland","1351","0.327114839876726","0.312833990429055","0.341395689324398"
"Teilzeit","2017","(Fach-)Abitur","Ostdeutschland","202","0.299340889518671","0.265292850979685","0.333388928057657"
"Teilzeit","2017","AkademikerIn","Westdeutschland","1557","0.267593500569519","0.256120845094593","0.279066156044445"
"Teilzeit","2017","AkademikerIn","Ostdeutschland","334","0.221899310507667","0.201085271116644","0.24271334989869"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Westdeutschland","2064","0.733032381067839","0.715370764843648","0.750693997292029"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Ostdeutschland","395","0.773388952176137","0.733911806974935","0.812866097377339"
"nicht erwerbstätig","2017","Hauptschule","Westdeutschland","3363","0.493067997849566","0.481246666816357","0.504889328882774"
"nicht erwerbstätig","2017","Hauptschule","Ostdeutschland","840","0.693531051416158","0.667870650180995","0.719191452651321"
"nicht erwerbstätig","2017","Realschule","Westdeutschland","1278","0.294982471335398","0.282109536001805","0.30785540666899"
"nicht erwerbstätig","2017","Realschule","Ostdeutschland","573","0.250968187803885","0.232850773344387","0.269085602263382"
"nicht erwerbstätig","2017","(Fach-)Abitur","Westdeutschland","1404","0.25346850355382","0.240227542434699","0.266709464672942"
"nicht erwerbstätig","2017","(Fach-)Abitur","Ostdeutschland","237","0.237955055493347","0.206296328345073","0.269613782641621"
"nicht erwerbstätig","2017","AkademikerIn","Westdeutschland","1722","0.246857692763907","0.235683608767822","0.258031776759993"
"nicht erwerbstätig","2017","AkademikerIn","Ostdeutschland","528","0.335725949283144","0.312070750897405","0.359381147668882"
"Vollzeit","2018","(noch) kein Abschluss","Westdeutschland","123","0.10585632424821","0.093058573039982","0.118654075456437"
"Vollzeit","2018","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Vollzeit","2018","Hauptschule","Westdeutschland","1807","0.285212917094052","0.274186246914147","0.296239587273957"
"Vollzeit","2018","Hauptschule","Ostdeutschland","202","0.180777487240129","0.158940084627611","0.202614889852646"
"Vollzeit","2018","Realschule","Westdeutschland","1889","0.446320956603102","0.431909921935277","0.460731991270927"
"Vollzeit","2018","Realschule","Ostdeutschland","1016","0.484015057015993","0.463070477307076","0.504959636724909"
"Vollzeit","2018","(Fach-)Abitur","Westdeutschland","1360","0.419924460046825","0.404583491982118","0.435265428111532"
"Vollzeit","2018","(Fach-)Abitur","Ostdeutschland","253","0.444165547697072","0.406598365597731","0.481732729796412"
"Vollzeit","2018","AkademikerIn","Westdeutschland","2425","0.502384683859722","0.489158730597767","0.515610637121677"
"Vollzeit","2018","AkademikerIn","Ostdeutschland","637","0.457339322277735","0.43202711176074","0.482651532794729"
"Teilzeit","2018","(noch) kein Abschluss","Westdeutschland","263","0.169698536642422","0.154084019668955","0.18531305361589"
"Teilzeit","2018","(noch) kein Abschluss","Ostdeutschland","31","0.0920722333752449","0.0637027366719614","0.120441730078528"
"Teilzeit","2018","Hauptschule","Westdeutschland","1522","0.22202829602379","0.211878495546578","0.232178096501002"
"Teilzeit","2018","Hauptschule","Ostdeutschland","191","0.13944569631684","0.119788590874671","0.159102801759008"
"Teilzeit","2018","Realschule","Westdeutschland","1487","0.270903703765374","0.258019950540781","0.283787456989966"
"Teilzeit","2018","Realschule","Ostdeutschland","579","0.258519801111169","0.240170463771367","0.27686913845097"
"Teilzeit","2018","(Fach-)Abitur","Westdeutschland","1348","0.334515310874994","0.319849639899369","0.349180981850619"
"Teilzeit","2018","(Fach-)Abitur","Ostdeutschland","209","0.359520031029946","0.323239154019214","0.395800908040678"
"Teilzeit","2018","AkademikerIn","Westdeutschland","1517","0.256090892410459","0.244545228174851","0.267636556646067"
"Teilzeit","2018","AkademikerIn","Ostdeutschland","335","0.218854497946984","0.197846225933958","0.239862769960011"
"nicht erwerbstätig","2018","(noch) kein Abschluss","Westdeutschland","1834","0.724445139109368","0.705859461760672","0.743030816458063"
"nicht erwerbstätig","2018","(noch) kein Abschluss","Ostdeutschland","350","0.833001678169325","0.796405086967598","0.869598269371052"
"nicht erwerbstätig","2018","Hauptschule","Westdeutschland","3112","0.492758786882158","0.480549342625598","0.504968231138719"
"nicht erwerbstätig","2018","Hauptschule","Ostdeutschland","800","0.679776816443032","0.653301727419451","0.706251905466613"
"nicht erwerbstätig","2018","Realschule","Westdeutschland","1195","0.282775339631524","0.269719919463328","0.29583075979972"
"nicht erwerbstätig","2018","Realschule","Ostdeutschland","592","0.257465141872839","0.239140253329036","0.275790030416641"
"nicht erwerbstätig","2018","(Fach-)Abitur","Westdeutschland","1268","0.245560229078181","0.232181458533416","0.258938999622946"
"nicht erwerbstätig","2018","(Fach-)Abitur","Ostdeutschland","210","0.196314421272983","0.166282532676747","0.226346309869218"
