year,quintil_oecd,sex,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,1st Quintile,female,Part Time,0.31093,647,2535,0.29290,0.32895
2021,1st Quintile,female,Not Working,0.62138,1689,2535,0.60250,0.64027
2021,2nd Quintile,male,Full Time,0.40233,667,1659,0.37872,0.42593
2021,2nd Quintile,male,Part Time,0.18731,297,1659,0.16853,0.20609
2021,2nd Quintile,male,Not Working,0.41037,695,1659,0.38669,0.43404
2021,2nd Quintile,female,Full Time,0.17630,389,1979,0.15950,0.19309
2021,2nd Quintile,female,Part Time,0.30748,699,1979,0.28715,0.32782
2021,2nd Quintile,female,Not Working,0.51622,891,1979,0.49419,0.53824
2021,3rd Quintile,male,Full Time,0.49175,767,1482,0.46629,0.51721
2021,3rd Quintile,male,Part Time,0.17833,256,1482,0.15884,0.19783
2021,3rd Quintile,male,Not Working,0.32992,459,1482,0.30597,0.35387
2021,3rd Quintile,female,Full Time,0.26708,476,1731,0.24623,0.28793
2021,3rd Quintile,female,Part Time,0.32830,663,1731,0.30617,0.35043
2021,3rd Quintile,female,Not Working,0.40462,592,1731,0.38149,0.42775
2021,4th Quintile,male,Full Time,0.55914,881,1544,0.53437,0.58392
2021,4th Quintile,male,Part Time,0.13790,200,1544,0.12070,0.15511
2021,4th Quintile,male,Not Working,0.30295,463,1544,0.28003,0.32588
2021,4th Quintile,female,Full Time,0.35897,587,1701,0.33617,0.38177
2021,4th Quintile,female,Part Time,0.30797,600,1701,0.28602,0.32991
2021,4th Quintile,female,Not Working,0.33306,514,1701,0.31066,0.35547
2021,5th Quintile,male,Full Time,0.64260,1433,2295,0.62299,0.66221
2021,5th Quintile,male,Part Time,0.12414,298,2295,0.11064,0.13763
2021,5th Quintile,male,Not Working,0.23326,564,2295,0.21595,0.25056
2021,5th Quintile,female,Full Time,0.42310,796,2042,0.40167,0.44454
2021,5th Quintile,female,Part Time,0.28222,689,2042,0.26269,0.30174
2021,5th Quintile,female,Not Working,0.29468,557,2042,0.27490,0.31446
2022,1st Quintile,male,Full Time,0.15908,243,2046,0.14323,0.17493
2022,1st Quintile,male,Part Time,0.13934,234,2046,0.12433,0.15434
2022,1st Quintile,male,Not Working,0.70159,1569,2046,0.68175,0.72142
2022,1st Quintile,female,Full Time,0.07016,152,2336,0.05980,0.08052
2022,1st Quintile,female,Part Time,0.20253,439,2336,0.18623,0.21883
2022,1st Quintile,female,Not Working,0.72730,1745,2336,0.70924,0.74537
2022,2nd Quintile,male,Full Time,0.31645,488,1511,0.29299,0.33990
2022,2nd Quintile,male,Part Time,0.11047,199,1511,0.09466,0.12628
2022,2nd Quintile,male,Not Working,0.57309,824,1511,0.54814,0.59804
2022,2nd Quintile,female,Full Time,0.16261,322,1784,0.14548,0.17974
2022,2nd Quintile,female,Part Time,0.23855,525,1784,0.21877,0.25833
2022,2nd Quintile,female,Not Working,0.59884,937,1784,0.57609,0.62159
2022,3rd Quintile,male,Full Time,0.39258,606,1424,0.36720,0.41795
2022,3rd Quintile,male,Part Time,0.14276,206,1424,0.12458,0.16093
2022,3rd Quintile,male,Not Working,0.46466,612,1424,0.43875,0.49058
2022,3rd Quintile,female,Full Time,0.20046,396,1584,0.18074,0.22019
2022,3rd Quintile,female,Part Time,0.26863,507,1584,0.24680,0.29047
2022,3rd Quintile,female,Not Working,0.53090,681,1584,0.50632,0.55549
2022,4th Quintile,male,Full Time,0.49217,734,1523,0.46706,0.51729
2022,4th Quintile,male,Part Time,0.12887,215,1523,0.11204,0.14571
2022,4th Quintile,male,Not Working,0.37895,574,1523,0.35458,0.40333
2022,4th Quintile,female,Full Time,0.25531,470,1629,0.23413,0.27649
2022,4th Quintile,female,Part Time,0.30188,555,1629,0.27958,0.32418
2022,4th Quintile,female,Not Working,0.44281,604,1629,0.41868,0.46694
2022,5th Quintile,male,Full Time,0.45673,887,2121,0.43553,0.47794
2022,5th Quintile,male,Part Time,0.12362,219,2121,0.10961,0.13764
2022,5th Quintile,male,Not Working,0.41964,1015,2121,0.39863,0.44065
2022,5th Quintile,female,Full Time,0.33163,628,1937,0.31065,0.35260
2022,5th Quintile,female,Part Time,0.25097,536,1937,0.23165,0.27028
2022,5th Quintile,female,Not Working,0.41741,773,1937,0.39544,0.43937
