year,pgisced97,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Primary Level,1st Quintile,Not Working,0.64085,181,269,0.58342,0.69829
2015,Primary Level,2nd Quintile,Not Working,0.62643,41,41,0.47651,0.77634
2015,Lower Secondary Level,1st Quintile,Full Time,0.14893,182,1166,0.12849,0.16938
2015,Lower Secondary Level,1st Quintile,Part Time,0.24083,306,1166,0.21628,0.26539
2015,Lower Secondary Level,1st Quintile,Not Working,0.61023,678,1166,0.58223,0.63824
2015,Lower Secondary Level,2nd Quintile,Full Time,0.20810,176,756,0.17915,0.23706
2015,Lower Secondary Level,2nd Quintile,Part Time,0.18849,194,756,0.16059,0.21638
2015,Lower Secondary Level,2nd Quintile,Not Working,0.60341,386,756,0.56852,0.63831
2015,Lower Secondary Level,3rd Quintile,Full Time,0.28825,158,491,0.24815,0.32836
2015,Lower Secondary Level,3rd Quintile,Part Time,0.20834,111,491,0.17238,0.24430
2015,Lower Secondary Level,3rd Quintile,Not Working,0.50341,222,491,0.45914,0.54768
2015,Lower Secondary Level,4th Quintile,Full Time,0.34553,106,285,0.29022,0.40084
2015,Lower Secondary Level,4th Quintile,Part Time,0.19876,53,285,0.15234,0.24517
2015,Lower Secondary Level,4th Quintile,Not Working,0.45572,126,285,0.39779,0.51364
2015,Lower Secondary Level,5th Quintile,Full Time,0.39276,52,100,0.29656,0.48896
2015,Lower Secondary Level,5th Quintile,Not Working,0.37366,48,100,0.27836,0.46895
2015,Upper Secondary Level,1st Quintile,Full Time,0.15538,465,2453,0.14104,0.16972
2015,Upper Secondary Level,1st Quintile,Part Time,0.27209,801,2453,0.25447,0.28970
2015,Upper Secondary Level,1st Quintile,Not Working,0.57253,1187,2453,0.55295,0.59212
2015,Upper Secondary Level,2nd Quintile,Full Time,0.28856,954,2903,0.27207,0.30504
2015,Upper Secondary Level,2nd Quintile,Part Time,0.25558,848,2903,0.23971,0.27145
2015,Upper Secondary Level,2nd Quintile,Not Working,0.45586,1101,2903,0.43774,0.47398
2015,Upper Secondary Level,3rd Quintile,Full Time,0.38641,1008,2525,0.36741,0.40540
2015,Upper Secondary Level,3rd Quintile,Part Time,0.23219,697,2525,0.21572,0.24866
2015,Upper Secondary Level,3rd Quintile,Not Working,0.38140,820,2525,0.36245,0.40035
2015,Upper Secondary Level,4th Quintile,Full Time,0.47150,1037,2248,0.45086,0.49214
2015,Upper Secondary Level,4th Quintile,Part Time,0.23286,598,2248,0.21538,0.25033
2015,Upper Secondary Level,4th Quintile,Not Working,0.29565,613,2248,0.27678,0.31452
2015,Upper Secondary Level,5th Quintile,Full Time,0.51442,712,1569,0.48968,0.53915
2015,Upper Secondary Level,5th Quintile,Part Time,0.24410,422,1569,0.22284,0.26536
2015,Upper Secondary Level,5th Quintile,Not Working,0.24148,435,1569,0.22030,0.26267
2015,Post-secondary Non-tertiary Level,1st Quintile,Full Time,0.19332,71,342,0.15140,0.23523
2015,Post-secondary Non-tertiary Level,1st Quintile,Part Time,0.42673,144,342,0.37424,0.47923
2015,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.37995,127,342,0.32843,0.43147
2015,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.39505,188,421,0.34829,0.44180
2015,Post-secondary Non-tertiary Level,2nd Quintile,Part Time,0.43533,167,421,0.38792,0.48275
2015,Post-secondary Non-tertiary Level,2nd Quintile,Not Working,0.16962,66,421,0.13373,0.20551
2015,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.57072,214,427,0.52372,0.61773
2015,Post-secondary Non-tertiary Level,3rd Quintile,Part Time,0.26048,159,427,0.21880,0.30216
2015,Post-secondary Non-tertiary Level,3rd Quintile,Not Working,0.16880,54,427,0.13323,0.20437
2015,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.60846,221,412,0.56127,0.65565
2015,Post-secondary Non-tertiary Level,4th Quintile,Part Time,0.21829,143,412,0.17835,0.25822
2015,Post-secondary Non-tertiary Level,4th Quintile,Not Working,0.17325,48,412,0.13666,0.20984
2015,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.59358,195,359,0.54270,0.64446
2015,Post-secondary Non-tertiary Level,5th Quintile,Part Time,0.25324,111,359,0.20819,0.29828
2015,Post-secondary Non-tertiary Level,5th Quintile,Not Working,0.15319,53,359,0.11588,0.19050
2015,First Stage of Tertiary Education,1st Quintile,Full Time,0.12028,31,95,0.05452,0.18604
2015,First Stage of Tertiary Education,1st Quintile,Not Working,0.74017,64,95,0.65151,0.82882
2015,First Stage of Tertiary Education,2nd Quintile,Full Time,0.33929,101,277,0.28343,0.39515
2015,First Stage of Tertiary Education,2nd Quintile,Part Time,0.17708,62,277,0.13204,0.22212
2015,First Stage of Tertiary Education,2nd Quintile,Not Working,0.48363,114,277,0.42467,0.54259
2015,First Stage of Tertiary Education,3rd Quintile,Full Time,0.45685,146,322,0.40236,0.51134
2015,First Stage of Tertiary Education,3rd Quintile,Part Time,0.20150,67,322,0.15762,0.24538
2015,First Stage of Tertiary Education,3rd Quintile,Not Working,0.34165,109,322,0.28977,0.39353
2015,First Stage of Tertiary Education,4th Quintile,Full Time,0.58197,225,394,0.53320,0.63073
2015,First Stage of Tertiary Education,4th Quintile,Part Time,0.21253,99,394,0.17209,0.25298
2015,First Stage of Tertiary Education,4th Quintile,Not Working,0.20550,70,394,0.16555,0.24545
2015,First Stage of Tertiary Education,5th Quintile,Full Time,0.67126,247,405,0.62545,0.71707
2015,First Stage of Tertiary Education,5th Quintile,Part Time,0.17034,88,405,0.13368,0.20700
2015,First Stage of Tertiary Education,5th Quintile,Not Working,0.15840,70,405,0.12280,0.19401
2015,Second Stage of Tertiary Education,1st Quintile,Full Time,0.20315,93,490,0.16749,0.23881
2015,Second Stage of Tertiary Education,1st Quintile,Part Time,0.40994,206,490,0.36634,0.45353
2015,Second Stage of Tertiary Education,1st Quintile,Not Working,0.38692,191,490,0.34375,0.43009
2015,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.28490,203,652,0.25023,0.31958
2015,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.32519,228,652,0.28920,0.36117
2015,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.38991,221,652,0.35244,0.42737
2015,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.40265,380,903,0.37065,0.43466
2015,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.25429,260,903,0.22587,0.28270
2015,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.34306,263,903,0.31208,0.37404
2015,Second Stage of Tertiary Education,4th Quintile,Full Time,0.50631,672,1309,0.47921,0.53340
2015,Second Stage of Tertiary Education,4th Quintile,Part Time,0.23004,336,1309,0.20723,0.25285
2015,Second Stage of Tertiary Education,4th Quintile,Not Working,0.26365,301,1309,0.23977,0.28753
2015,Second Stage of Tertiary Education,5th Quintile,Full Time,0.61485,1440,2531,0.59589,0.63381
2015,Second Stage of Tertiary Education,5th Quintile,Part Time,0.19323,587,2531,0.17784,0.20861
2015,Second Stage of Tertiary Education,5th Quintile,Not Working,0.19192,504,2531,0.17658,0.20727
2016,No answer / don't know,1st Quintile,Full Time,0.11809,35,251,0.07809,0.15810
2016,No answer / don't know,1st Quintile,Part Time,0.30183,75,251,0.24493,0.35873
2016,No answer / don't know,1st Quintile,Not Working,0.58008,141,251,0.51890,0.64126
2016,No answer / don't know,2nd Quintile,Part Time,0.38961,57,100,0.29354,0.48567
2016,No answer / don't know,2nd Quintile,Not Working,0.33756,43,100,0.24441,0.43071
2016,Pre-primary Level,1st Quintile,Not Working,0.92478,187,187,0.88688,0.96269
2016,Pre-primary Level,2nd Quintile,Not Working,0.96751,157,157,0.93969,0.99533
2016,Pre-primary Level,3rd Quintile,Not Working,0.91098,109,109,0.85728,0.96469
2016,Pre-primary Level,4th Quintile,Not Working,0.94099,100,100,0.89457,0.98741
2016,Pre-primary Level,5th Quintile,Not Working,0.85284,94,94,0.78083,0.92484
2016,Primary Level,1st Quintile,Part Time,0.21684,72,238,0.16438,0.26931
2016,Primary Level,1st Quintile,Not Working,0.65200,166,238,0.59135,0.71264
2016,Primary Level,2nd Quintile,Not Working,0.61897,39,39,0.46456,0.77338
2016,Lower Secondary Level,1st Quintile,Full Time,0.13298,164,1142,0.11328,0.15269
2016,Lower Secondary Level,1st Quintile,Part Time,0.23685,311,1142,0.21218,0.26152
2016,Lower Secondary Level,1st Quintile,Not Working,0.63016,667,1142,0.60215,0.65818
2016,Lower Secondary Level,2nd Quintile,Full Time,0.20468,172,742,0.17563,0.23373
2016,Lower Secondary Level,2nd Quintile,Part Time,0.22689,200,742,0.19674,0.25705
2016,Lower Secondary Level,2nd Quintile,Not Working,0.56843,370,742,0.53277,0.60409
2016,Lower Secondary Level,3rd Quintile,Full Time,0.24785,143,451,0.20795,0.28774
2016,Lower Secondary Level,3rd Quintile,Part Time,0.26039,107,451,0.21984,0.30093
2016,Lower Secondary Level,3rd Quintile,Not Working,0.49177,201,451,0.44558,0.53796
2016,Lower Secondary Level,4th Quintile,Full Time,0.37571,97,260,0.31673,0.43470
2016,Lower Secondary Level,4th Quintile,Part Time,0.17809,51,260,0.13149,0.22468
2016,Lower Secondary Level,4th Quintile,Not Working,0.44620,112,260,0.38566,0.50674
2016,Lower Secondary Level,5th Quintile,Full Time,0.50405,62,109,0.40975,0.59834
2016,Lower Secondary Level,5th Quintile,Not Working,0.31753,47,109,0.22973,0.40532
2016,Upper Secondary Level,1st Quintile,Full Time,0.16046,458,2350,0.14561,0.17530
2016,Upper Secondary Level,1st Quintile,Part Time,0.30025,766,2350,0.28171,0.31878
2016,Upper Secondary Level,1st Quintile,Not Working,0.53930,1126,2350,0.51914,0.55945
2016,Upper Secondary Level,2nd Quintile,Full Time,0.29876,924,2740,0.28162,0.31590
2016,Upper Secondary Level,2nd Quintile,Part Time,0.25335,802,2740,0.23706,0.26964
2016,Upper Secondary Level,2nd Quintile,Not Working,0.44789,1014,2740,0.42927,0.46652
2016,Upper Secondary Level,3rd Quintile,Full Time,0.42292,976,2361,0.40299,0.44285
2016,Upper Secondary Level,3rd Quintile,Part Time,0.23704,657,2361,0.21988,0.25420
2016,Upper Secondary Level,3rd Quintile,Not Working,0.34004,728,2361,0.32092,0.35915
2016,Upper Secondary Level,4th Quintile,Full Time,0.47169,950,2100,0.45033,0.49305
2016,Upper Secondary Level,4th Quintile,Part Time,0.24517,578,2100,0.22677,0.26358
2016,Upper Secondary Level,4th Quintile,Not Working,0.28314,572,2100,0.26386,0.30241
2016,Upper Secondary Level,5th Quintile,Full Time,0.51976,654,1468,0.49420,0.54533
2016,Upper Secondary Level,5th Quintile,Part Time,0.22880,379,1468,0.20730,0.25029
2016,Upper Secondary Level,5th Quintile,Not Working,0.25144,435,1468,0.22924,0.27364
2016,Post-secondary Non-tertiary Level,1st Quintile,Full Time,0.17008,76,363,0.13137,0.20878
2016,Post-secondary Non-tertiary Level,1st Quintile,Part Time,0.43650,150,363,0.38541,0.48759
2016,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.39343,137,363,0.34310,0.44375
2016,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.42082,202,454,0.37536,0.46628
2016,Post-secondary Non-tertiary Level,2nd Quintile,Part Time,0.38963,175,454,0.34472,0.43454
2016,Post-secondary Non-tertiary Level,2nd Quintile,Not Working,0.18955,77,454,0.15346,0.22564
2016,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.57312,217,430,0.52632,0.61993
2016,Post-secondary Non-tertiary Level,3rd Quintile,Part Time,0.24129,150,430,0.20081,0.28178
2016,Post-secondary Non-tertiary Level,3rd Quintile,Not Working,0.18558,63,430,0.14879,0.22237
2016,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.62097,247,425,0.57479,0.66715
2016,Post-secondary Non-tertiary Level,4th Quintile,Part Time,0.24210,136,425,0.20133,0.28288
2016,Post-secondary Non-tertiary Level,4th Quintile,Not Working,0.13693,42,425,0.10420,0.16965
2016,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.59303,188,349,0.54142,0.64465
2016,Post-secondary Non-tertiary Level,5th Quintile,Part Time,0.22561,103,349,0.18169,0.26953
2016,Post-secondary Non-tertiary Level,5th Quintile,Not Working,0.18136,58,349,0.14087,0.22184
2016,First Stage of Tertiary Education,1st Quintile,Part Time,0.20249,32,85,0.11655,0.28843
2016,First Stage of Tertiary Education,1st Quintile,Not Working,0.66150,53,85,0.56030,0.76269
2016,First Stage of Tertiary Education,2nd Quintile,Full Time,0.36672,98,259,0.30792,0.42553
2016,First Stage of Tertiary Education,2nd Quintile,Part Time,0.11810,45,259,0.07872,0.15749
2016,First Stage of Tertiary Education,2nd Quintile,Not Working,0.51517,116,259,0.45419,0.57616
2016,First Stage of Tertiary Education,3rd Quintile,Full Time,0.49971,144,301,0.44313,0.55629
2016,First Stage of Tertiary Education,3rd Quintile,Part Time,0.17726,63,301,0.13404,0.22047
2016,First Stage of Tertiary Education,3rd Quintile,Not Working,0.32304,94,301,0.27012,0.37595
2016,First Stage of Tertiary Education,4th Quintile,Full Time,0.55812,196,348,0.50587,0.61037
2016,First Stage of Tertiary Education,4th Quintile,Part Time,0.17839,72,348,0.13811,0.21867
2016,First Stage of Tertiary Education,4th Quintile,Not Working,0.26349,80,348,0.21714,0.30984
2016,First Stage of Tertiary Education,5th Quintile,Full Time,0.75501,248,384,0.71194,0.79808
2016,First Stage of Tertiary Education,5th Quintile,Part Time,0.12487,74,384,0.09177,0.15798
2016,First Stage of Tertiary Education,5th Quintile,Not Working,0.12012,62,384,0.08756,0.15268
2016,Second Stage of Tertiary Education,1st Quintile,Full Time,0.14535,88,546,0.11576,0.17494
2016,Second Stage of Tertiary Education,1st Quintile,Part Time,0.42822,231,546,0.38667,0.46976
2016,Second Stage of Tertiary Education,1st Quintile,Not Working,0.42643,227,546,0.38491,0.46796
2016,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.30490,205,649,0.26945,0.34035
2016,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.31405,237,649,0.27831,0.34979
2016,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.38105,207,649,0.34366,0.41844
2016,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.36530,369,912,0.33403,0.39657
2016,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.28810,272,912,0.25870,0.31751
2016,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.34660,271,912,0.31569,0.37750
2016,Second Stage of Tertiary Education,4th Quintile,Full Time,0.52812,696,1371,0.50169,0.55456
2016,Second Stage of Tertiary Education,4th Quintile,Part Time,0.24186,385,1371,0.21918,0.26453
2016,Second Stage of Tertiary Education,4th Quintile,Not Working,0.23002,290,1371,0.20774,0.25231
2016,Second Stage of Tertiary Education,5th Quintile,Full Time,0.58864,1355,2426,0.56905,0.60822
2016,Second Stage of Tertiary Education,5th Quintile,Part Time,0.19843,558,2426,0.18255,0.21430
2016,Second Stage of Tertiary Education,5th Quintile,Not Working,0.21294,513,2426,0.19665,0.22923
2017,No answer / don't know,1st Quintile,Full Time,0.14273,40,350,0.10603,0.17943
2017,No answer / don't know,1st Quintile,Part Time,0.29922,76,350,0.25117,0.34726
2017,No answer / don't know,1st Quintile,Not Working,0.55805,234,350,0.50595,0.61015
2017,No answer / don't know,2nd Quintile,Full Time,0.31134,39,137,0.23352,0.38916
2017,No answer / don't know,2nd Quintile,Part Time,0.28728,35,137,0.21123,0.36333
2017,No answer / don't know,2nd Quintile,Not Working,0.40138,63,137,0.31900,0.48377
2017,Pre-primary Level,1st Quintile,Not Working,0.89453,235,235,0.85517,0.93389
2017,Pre-primary Level,2nd Quintile,Not Working,0.92838,136,136,0.88488,0.97188
2017,Pre-primary Level,3rd Quintile,Not Working,0.89563,117,117,0.83999,0.95127
2017,Pre-primary Level,4th Quintile,Not Working,0.91285,92,92,0.85490,0.97080
2017,Pre-primary Level,5th Quintile,Not Working,0.94487,81,81,0.89486,0.99489
2017,Primary Level,1st Quintile,Full Time,0.10421,35,770,0.08262,0.12581
2017,Primary Level,1st Quintile,Part Time,0.17449,85,770,0.14767,0.20132
2017,Primary Level,1st Quintile,Not Working,0.72130,650,770,0.68961,0.75299
2017,Primary Level,2nd Quintile,Not Working,0.54192,73,73,0.42684,0.65701
2017,Lower Secondary Level,1st Quintile,Full Time,0.14221,175,1353,0.12359,0.16083
2017,Lower Secondary Level,1st Quintile,Part Time,0.19261,287,1353,0.17159,0.21363
2017,Lower Secondary Level,1st Quintile,Not Working,0.66518,891,1353,0.64003,0.69034
2017,Lower Secondary Level,2nd Quintile,Full Time,0.20078,165,684,0.17073,0.23082
2017,Lower Secondary Level,2nd Quintile,Part Time,0.23378,177,684,0.20204,0.26552
2017,Lower Secondary Level,2nd Quintile,Not Working,0.56544,342,684,0.52827,0.60262
2017,Lower Secondary Level,3rd Quintile,Full Time,0.22099,130,428,0.18164,0.26035
2017,Lower Secondary Level,3rd Quintile,Part Time,0.21868,98,428,0.17948,0.25789
2017,Lower Secondary Level,3rd Quintile,Not Working,0.56032,200,428,0.51324,0.60740
2017,Lower Secondary Level,4th Quintile,Full Time,0.36222,96,254,0.30300,0.42145
2017,Lower Secondary Level,4th Quintile,Part Time,0.22783,54,254,0.17615,0.27952
2017,Lower Secondary Level,4th Quintile,Not Working,0.40994,104,254,0.34934,0.47055
2017,Lower Secondary Level,5th Quintile,Full Time,0.57364,49,90,0.47089,0.67639
2017,Lower Secondary Level,5th Quintile,Not Working,0.32854,41,90,0.23096,0.42612
2017,Upper Secondary Level,1st Quintile,Full Time,0.16805,451,2461,0.15327,0.18282
2017,Upper Secondary Level,1st Quintile,Part Time,0.30648,765,2461,0.28826,0.32470
2017,Upper Secondary Level,1st Quintile,Not Working,0.52547,1245,2461,0.50574,0.54520
2017,Upper Secondary Level,2nd Quintile,Full Time,0.30080,883,2608,0.28319,0.31840
2017,Upper Secondary Level,2nd Quintile,Part Time,0.24629,765,2608,0.22975,0.26283
2017,Upper Secondary Level,2nd Quintile,Not Working,0.45291,960,2608,0.43381,0.47202
2017,Upper Secondary Level,3rd Quintile,Full Time,0.38123,897,2246,0.36114,0.40132
2017,Upper Secondary Level,3rd Quintile,Part Time,0.21573,613,2246,0.19872,0.23275
2017,Upper Secondary Level,3rd Quintile,Not Working,0.40304,736,2246,0.38275,0.42333
2017,Upper Secondary Level,4th Quintile,Full Time,0.47454,907,1953,0.45239,0.49669
2017,Upper Secondary Level,4th Quintile,Part Time,0.23259,509,1953,0.21385,0.25133
2017,Upper Secondary Level,4th Quintile,Not Working,0.29287,537,1953,0.27268,0.31306
2017,Upper Secondary Level,5th Quintile,Full Time,0.48582,609,1375,0.45940,0.51225
2017,Upper Secondary Level,5th Quintile,Part Time,0.24534,378,1375,0.22259,0.26810
2017,Upper Secondary Level,5th Quintile,Not Working,0.26883,388,1375,0.24539,0.29228
2017,Post-secondary Non-tertiary Level,1st Quintile,Full Time,0.17857,75,388,0.14041,0.21673
2017,Post-secondary Non-tertiary Level,1st Quintile,Part Time,0.44165,151,388,0.39218,0.49113
2017,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.37978,162,388,0.33142,0.42813
2017,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.48093,179,422,0.43320,0.52866
2017,Post-secondary Non-tertiary Level,2nd Quintile,Part Time,0.28419,160,422,0.24110,0.32727
2017,Post-secondary Non-tertiary Level,2nd Quintile,Not Working,0.23489,83,422,0.19439,0.27538
2017,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.50435,201,402,0.45541,0.55329
2017,Post-secondary Non-tertiary Level,3rd Quintile,Part Time,0.33189,155,402,0.28580,0.37797
2017,Post-secondary Non-tertiary Level,3rd Quintile,Not Working,0.16376,46,402,0.12754,0.19999
2017,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.60624,212,377,0.55686,0.65563
2017,Post-secondary Non-tertiary Level,4th Quintile,Part Time,0.25651,125,377,0.21237,0.30066
2017,Post-secondary Non-tertiary Level,4th Quintile,Not Working,0.13724,40,377,0.10246,0.17202
2017,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.59509,170,318,0.54105,0.64912
2017,Post-secondary Non-tertiary Level,5th Quintile,Part Time,0.21525,98,318,0.17001,0.26049
2017,Post-secondary Non-tertiary Level,5th Quintile,Not Working,0.18966,50,318,0.14651,0.23282
2017,First Stage of Tertiary Education,1st Quintile,Not Working,0.61059,53,53,0.47806,0.74313
2017,First Stage of Tertiary Education,2nd Quintile,Full Time,0.29136,80,237,0.23339,0.34934
2017,First Stage of Tertiary Education,2nd Quintile,Part Time,0.12569,47,237,0.08339,0.16798
2017,First Stage of Tertiary Education,2nd Quintile,Not Working,0.58295,110,237,0.52004,0.64586
2017,First Stage of Tertiary Education,3rd Quintile,Full Time,0.48165,138,282,0.42323,0.54007
2017,First Stage of Tertiary Education,3rd Quintile,Part Time,0.21387,54,282,0.16593,0.26181
2017,First Stage of Tertiary Education,3rd Quintile,Not Working,0.30448,90,282,0.25067,0.35828
2017,First Stage of Tertiary Education,4th Quintile,Full Time,0.62933,201,334,0.57745,0.68120
2017,First Stage of Tertiary Education,4th Quintile,Part Time,0.15295,70,334,0.11429,0.19161
2017,First Stage of Tertiary Education,4th Quintile,Not Working,0.21772,63,334,0.17339,0.26205
2017,First Stage of Tertiary Education,5th Quintile,Full Time,0.64007,208,351,0.58978,0.69035
2017,First Stage of Tertiary Education,5th Quintile,Part Time,0.19322,80,351,0.15186,0.23459
2017,First Stage of Tertiary Education,5th Quintile,Not Working,0.16671,63,351,0.12766,0.20576
2017,Second Stage of Tertiary Education,1st Quintile,Full Time,0.14269,91,794,0.11834,0.16703
2017,Second Stage of Tertiary Education,1st Quintile,Part Time,0.37386,202,794,0.34018,0.40753
2017,Second Stage of Tertiary Education,1st Quintile,Not Working,0.48346,501,794,0.44867,0.51824
2017,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.27115,216,668,0.23741,0.30488
2017,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.33803,241,668,0.30213,0.37393
2017,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.39082,211,668,0.35379,0.42785
2017,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.38124,378,920,0.34984,0.41265
2017,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.27187,280,920,0.24310,0.30064
2017,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.34689,262,920,0.31611,0.37766
2017,Second Stage of Tertiary Education,4th Quintile,Full Time,0.49332,649,1296,0.46609,0.52055
2017,Second Stage of Tertiary Education,4th Quintile,Part Time,0.25259,360,1296,0.22893,0.27626
2017,Second Stage of Tertiary Education,4th Quintile,Not Working,0.25409,287,1296,0.23038,0.27780
2017,Second Stage of Tertiary Education,5th Quintile,Full Time,0.59126,1292,2297,0.57115,0.61137
2017,Second Stage of Tertiary Education,5th Quintile,Part Time,0.19467,521,2297,0.17848,0.21087
2017,Second Stage of Tertiary Education,5th Quintile,Not Working,0.21407,484,2297,0.19729,0.23085
2018,No answer / don't know,1st Quintile,Full Time,0.13205,38,410,0.09924,0.16486
2018,No answer / don't know,1st Quintile,Part Time,0.34815,109,410,0.30199,0.39432
2018,No answer / don't know,1st Quintile,Not Working,0.51979,263,410,0.47137,0.56821
2018,No answer / don't know,2nd Quintile,Full Time,0.25467,41,154,0.18563,0.32370
2018,No answer / don't know,2nd Quintile,Part Time,0.48600,55,154,0.40681,0.56520
2018,No answer / don't know,2nd Quintile,Not Working,0.25933,58,154,0.18988,0.32878
2018,No answer / don't know,3rd Quintile,Part Time,0.30122,33,76,0.19739,0.40506
2018,No answer / don't know,3rd Quintile,Not Working,0.39032,43,76,0.27992,0.50073
2018,No answer / don't know,4th Quintile,Part Time,0.36249,31,31,0.19046,0.53451
2018,Pre-primary Level,1st Quintile,Not Working,0.93470,237,237,0.90318,0.96622
2018,Pre-primary Level,2nd Quintile,Not Working,0.81578,146,146,0.75268,0.87888
2018,Pre-primary Level,3rd Quintile,Not Working,0.87537,106,106,0.81219,0.93854
2018,Pre-primary Level,4th Quintile,Not Working,0.92404,90,90,0.86900,0.97908
2018,Pre-primary Level,5th Quintile,Not Working,0.91938,83,83,0.86045,0.97831
2018,Primary Level,1st Quintile,Full Time,0.05791,48,1155,0.04443,0.07138
2018,Primary Level,1st Quintile,Part Time,0.21310,137,1155,0.18947,0.23672
2018,Primary Level,1st Quintile,Not Working,0.72900,970,1155,0.70335,0.75464
2018,Primary Level,2nd Quintile,Part Time,0.22725,36,139,0.15733,0.29717
2018,Primary Level,2nd Quintile,Not Working,0.48504,103,139,0.40165,0.56842
2018,Lower Secondary Level,1st Quintile,Full Time,0.14085,180,1553,0.12354,0.15815
2018,Lower Secondary Level,1st Quintile,Part Time,0.26748,368,1553,0.24545,0.28950
2018,Lower Secondary Level,1st Quintile,Not Working,0.59168,1005,1553,0.56722,0.61613
2018,Lower Secondary Level,2nd Quintile,Full Time,0.19928,199,775,0.17114,0.22742
2018,Lower Secondary Level,2nd Quintile,Part Time,0.19815,206,775,0.17007,0.22623
2018,Lower Secondary Level,2nd Quintile,Not Working,0.60257,370,775,0.56809,0.63704
2018,Lower Secondary Level,3rd Quintile,Full Time,0.26674,136,470,0.22671,0.30677
2018,Lower Secondary Level,3rd Quintile,Part Time,0.28019,117,470,0.23954,0.32083
2018,Lower Secondary Level,3rd Quintile,Not Working,0.45307,217,470,0.40802,0.49812
2018,Lower Secondary Level,4th Quintile,Full Time,0.39190,95,255,0.33186,0.45194
2018,Lower Secondary Level,4th Quintile,Part Time,0.26892,67,255,0.21439,0.32344
2018,Lower Secondary Level,4th Quintile,Not Working,0.33918,93,255,0.28096,0.39741
2018,Lower Secondary Level,5th Quintile,Full Time,0.44804,54,113,0.35594,0.54014
2018,Lower Secondary Level,5th Quintile,Not Working,0.37828,59,113,0.28847,0.46810
2018,Upper Secondary Level,1st Quintile,Full Time,0.16121,459,2645,0.14720,0.17523
2018,Upper Secondary Level,1st Quintile,Part Time,0.31791,828,2645,0.30016,0.33566
2018,Upper Secondary Level,1st Quintile,Not Working,0.52088,1358,2645,0.50183,0.53992
2018,Upper Secondary Level,2nd Quintile,Full Time,0.33331,963,2749,0.31568,0.35093
2018,Upper Secondary Level,2nd Quintile,Part Time,0.24916,826,2749,0.23299,0.26533
2018,Upper Secondary Level,2nd Quintile,Not Working,0.41753,960,2749,0.39910,0.43597
2018,Upper Secondary Level,3rd Quintile,Full Time,0.39847,990,2408,0.37891,0.41803
2018,Upper Secondary Level,3rd Quintile,Part Time,0.23378,672,2408,0.21687,0.25069
2018,Upper Secondary Level,3rd Quintile,Not Working,0.36775,746,2408,0.34849,0.38701
2018,Upper Secondary Level,4th Quintile,Full Time,0.46094,958,2105,0.43964,0.48224
2018,Upper Secondary Level,4th Quintile,Part Time,0.25969,591,2105,0.24095,0.27842
2018,Upper Secondary Level,4th Quintile,Not Working,0.27937,556,2105,0.26020,0.29854
2018,Upper Secondary Level,5th Quintile,Full Time,0.51612,737,1579,0.49146,0.54078
2018,Upper Secondary Level,5th Quintile,Part Time,0.25341,442,1579,0.23194,0.27487
2018,Upper Secondary Level,5th Quintile,Not Working,0.23048,400,1579,0.20970,0.25125
2018,Post-secondary Non-tertiary Level,1st Quintile,Full Time,0.22719,85,416,0.18688,0.26751
2018,Post-secondary Non-tertiary Level,1st Quintile,Part Time,0.44377,163,416,0.39597,0.49157
2018,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.32904,168,416,0.28383,0.37424
2018,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.44272,187,443,0.39642,0.48903
