year,age_gr,migback,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,17-29 y.,No migration background,Part Time,0.27491,896,3115,0.25923,0.29059
2022,17-29 y.,No migration background,Not Working,0.38370,1230,3115,0.36662,0.40078
2022,17-29 y.,Direct migration background,Full Time,0.18291,508,2282,0.16705,0.19878
2022,17-29 y.,Direct migration background,Part Time,0.27729,686,2282,0.25892,0.29566
2022,17-29 y.,Direct migration background,Not Working,0.53980,1088,2282,0.51935,0.56025
2022,17-29 y.,Indirect migration background,Full Time,0.24704,135,567,0.21151,0.28257
2022,17-29 y.,Indirect migration background,Part Time,0.20701,150,567,0.17363,0.24039
2022,17-29 y.,Indirect migration background,Not Working,0.54595,282,567,0.50493,0.58697
2022,30-45 y.,No migration background,Full Time,0.50636,2271,4639,0.49197,0.52075
2022,30-45 y.,No migration background,Part Time,0.29226,1399,4639,0.27917,0.30535
2022,30-45 y.,No migration background,Not Working,0.20138,969,4639,0.18984,0.21292
2022,30-45 y.,Direct migration background,Full Time,0.42787,1249,3845,0.41223,0.44351
2022,30-45 y.,Direct migration background,Part Time,0.25205,938,3845,0.23833,0.26578
2022,30-45 y.,Direct migration background,Not Working,0.32008,1658,3845,0.30533,0.33482
2022,30-45 y.,Indirect migration background,Full Time,0.47491,207,481,0.43024,0.51959
2022,30-45 y.,Indirect migration background,Part Time,0.25759,156,481,0.21847,0.29672
2022,30-45 y.,Indirect migration background,Not Working,0.26749,118,481,0.22789,0.30709
2022,46-65 y.,No migration background,Full Time,0.44114,2977,7079,0.42957,0.45271
2022,46-65 y.,No migration background,Part Time,0.24662,1807,7079,0.23658,0.25666
2022,46-65 y.,No migration background,Not Working,0.31224,2295,7079,0.30144,0.32304
2022,46-65 y.,Direct migration background,Full Time,0.35540,502,1735,0.33287,0.37793
2022,46-65 y.,Direct migration background,Part Time,0.22366,324,1735,0.20405,0.24327
2022,46-65 y.,Direct migration background,Not Working,0.42094,909,1735,0.39770,0.44418
2022,46-65 y.,Indirect migration background,Full Time,0.48401,163,384,0.43396,0.53406
2022,46-65 y.,Indirect migration background,Part Time,0.23028,105,384,0.18812,0.27245
2022,46-65 y.,Indirect migration background,Not Working,0.28571,116,384,0.24047,0.33096
2022,66 and older,No migration background,Full Time,0.01313,67,3691,0.00946,0.01680
2022,66 and older,No migration background,Part Time,0.06133,279,3691,0.05359,0.06907
2022,66 and older,No migration background,Not Working,0.92554,3345,3691,0.91707,0.93401
2022,66 and older,Direct migration background,Not Working,0.94413,353,353,0.92014,0.96813
2022,66 and older,Indirect migration background,Not Working,0.84256,58,58,0.74801,0.93712
