year,bula_h,sampreg,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Hesse,West,Not Working,0.29088,557,1702,0.26930,0.31247
2010,"Rhineland-Palatinate, Saarland",West,Full Time,0.33295,521,1360,0.30790,0.35801
2010,"Rhineland-Palatinate, Saarland",West,Part Time,0.19806,356,1360,0.17687,0.21925
2010,"Rhineland-Palatinate, Saarland",West,Not Working,0.32123,483,1360,0.29640,0.34605
2010,Baden-Wuerttemberg,West,Full Time,0.33854,1172,2950,0.32146,0.35562
2010,Baden-Wuerttemberg,West,Part Time,0.19934,802,2950,0.18492,0.21376
2010,Baden-Wuerttemberg,West,Not Working,0.30265,976,2950,0.28607,0.31923
2010,Bavaria,West,Full Time,0.35587,1427,3643,0.34032,0.37142
2010,Bavaria,West,Part Time,0.19169,1016,3643,0.17890,0.20447
2010,Bavaria,West,Not Working,0.30622,1200,3643,0.29125,0.32119
2010,Berlin,West,Full Time,0.33276,205,550,0.29334,0.37217
2010,Berlin,West,Part Time,0.21351,143,550,0.17923,0.24779
2010,Berlin,West,Not Working,0.30750,202,550,0.26890,0.34611
2010,Berlin,East,Full Time,0.35353,146,382,0.30552,0.40153
2010,Berlin,East,Part Time,0.20171,94,382,0.16142,0.24201
2010,Berlin,East,Not Working,0.35854,142,382,0.31038,0.40670
2010,Brandenburg,East,Full Time,0.32415,345,970,0.29468,0.35362
2010,Brandenburg,East,Part Time,0.15795,210,970,0.13499,0.18091
2010,Brandenburg,East,Not Working,0.39141,415,970,0.36067,0.42214
2010,Mecklenburg-Western Pomerania,East,Full Time,0.33485,237,600,0.29705,0.37264
2010,Mecklenburg-Western Pomerania,East,Part Time,0.20054,141,600,0.16848,0.23261
2010,Mecklenburg-Western Pomerania,East,Not Working,0.34968,222,600,0.31149,0.38787
2010,Saxony,East,Full Time,0.37929,709,1692,0.35616,0.40242
2010,Saxony,East,Part Time,0.16190,382,1692,0.14434,0.17946
2010,Saxony,East,Not Working,0.33665,601,1692,0.31413,0.35918
2010,Saxony-Anhalt,East,Full Time,0.33322,358,913,0.30263,0.36382
2010,Saxony-Anhalt,East,Part Time,0.17647,202,913,0.15173,0.20122
2010,Saxony-Anhalt,East,Not Working,0.37638,353,913,0.34493,0.40782
2010,Thuringa,East,Full Time,0.35888,381,960,0.32852,0.38924
2010,Thuringa,East,Part Time,0.16409,213,960,0.14065,0.18753
2010,Thuringa,East,Not Working,0.35846,366,960,0.32811,0.38881
2011,Schleswig-Holstein,West,Full Time,0.30742,338,1009,0.27893,0.33590
2011,Schleswig-Holstein,West,Part Time,0.19434,290,1009,0.16991,0.21877
2011,Schleswig-Holstein,West,Not Working,0.34760,381,1009,0.31820,0.37699
2011,Hamburg,West,Full Time,0.31693,148,436,0.27321,0.36066
2011,Hamburg,West,Part Time,0.20978,124,436,0.17152,0.24804
2011,Hamburg,West,Not Working,0.35730,164,436,0.31227,0.40233
2011,Lower Saxony,West,Full Time,0.31711,921,2689,0.29952,0.33470
2011,Lower Saxony,West,Part Time,0.19265,764,2689,0.17774,0.20756
2011,Lower Saxony,West,Not Working,0.33616,1004,2689,0.31830,0.35402
2011,Bremen,West,Full Time,0.24641,57,194,0.18561,0.30720
2011,Bremen,West,Part Time,0.20432,60,194,0.14743,0.26120
2011,Bremen,West,Not Working,0.42617,77,194,0.35640,0.49594
2011,North Rhine-Westphalia,West,Full Time,0.31146,2051,5839,0.29959,0.32334
2011,North Rhine-Westphalia,West,Part Time,0.20131,1556,5839,0.19103,0.21160
2011,North Rhine-Westphalia,West,Not Working,0.33319,2232,5839,0.32110,0.34528
2011,Hesse,West,Full Time,0.32432,750,2013,0.30386,0.34477
2011,Hesse,West,Part Time,0.21661,579,2013,0.19861,0.23461
2011,Hesse,West,Not Working,0.27793,684,2013,0.25835,0.29750
2011,"Rhineland-Palatinate, Saarland",West,Full Time,0.32790,606,1634,0.30513,0.35067
2011,"Rhineland-Palatinate, Saarland",West,Part Time,0.18988,430,1634,0.17086,0.20891
2011,"Rhineland-Palatinate, Saarland",West,Not Working,0.31751,598,1634,0.29493,0.34008
2011,Baden-Wuerttemberg,West,Full Time,0.34919,1406,3615,0.33365,0.36474
2011,Baden-Wuerttemberg,West,Part Time,0.19100,980,3615,0.17818,0.20381
2011,Baden-Wuerttemberg,West,Not Working,0.29327,1229,3615,0.27843,0.30812
2011,Bavaria,West,Full Time,0.34983,1699,4523,0.33593,0.36373
2011,Bavaria,West,Part Time,0.19088,1271,4523,0.17942,0.20233
2011,Bavaria,West,Not Working,0.31257,1553,4523,0.29906,0.32608
2011,Berlin,West,Full Time,0.28900,187,564,0.25156,0.32645
2011,Berlin,West,Part Time,0.22081,160,564,0.18655,0.25508
2011,Berlin,West,Not Working,0.34977,217,564,0.31038,0.38916
2011,Berlin,East,Full Time,0.37469,189,466,0.33069,0.41868
2011,Berlin,East,Part Time,0.17348,103,466,0.13906,0.20790
2011,Berlin,East,Not Working,0.34102,174,466,0.29793,0.38411
2011,Brandenburg,East,Full Time,0.35580,428,1156,0.32819,0.38341
2011,Brandenburg,East,Part Time,0.13987,253,1156,0.11986,0.15987
2011,Brandenburg,East,Not Working,0.37728,475,1156,0.34933,0.40524
2011,Mecklenburg-Western Pomerania,East,Full Time,0.31485,251,668,0.27960,0.35010
2011,Mecklenburg-Western Pomerania,East,Part Time,0.18617,147,668,0.15663,0.21571
2011,Mecklenburg-Western Pomerania,East,Not Working,0.37578,270,668,0.33902,0.41254
2011,Saxony,East,Full Time,0.37055,741,1861,0.34860,0.39249
2011,Saxony,East,Part Time,0.16775,438,1861,0.15076,0.18473
2011,Saxony,East,Not Working,0.32764,682,1861,0.30631,0.34897
2011,Saxony-Anhalt,East,Full Time,0.33731,417,1118,0.30958,0.36504
2011,Saxony-Anhalt,East,Part Time,0.17720,249,1118,0.15481,0.19959
2011,Saxony-Anhalt,East,Not Working,0.35773,452,1118,0.32961,0.38584
2011,Thuringa,East,Full Time,0.34896,441,1115,0.32097,0.37695
2011,Thuringa,East,Part Time,0.17896,256,1115,0.15645,0.20147
2011,Thuringa,East,Not Working,0.35029,418,1115,0.32227,0.37830
2012,Schleswig-Holstein,West,Full Time,0.28871,331,1005,0.26068,0.31674
2012,Schleswig-Holstein,West,Part Time,0.20226,309,1005,0.17742,0.22711
2012,Schleswig-Holstein,West,Not Working,0.35916,365,1005,0.32949,0.38884
2012,Hamburg,West,Full Time,0.35790,159,443,0.31321,0.40259
2012,Hamburg,West,Part Time,0.17433,117,443,0.13896,0.20970
2012,Hamburg,West,Not Working,0.34800,167,443,0.30359,0.39241
2012,Lower Saxony,West,Full Time,0.32119,904,2625,0.30332,0.33905
2012,Lower Saxony,West,Part Time,0.18883,721,2625,0.17385,0.20380
2012,Lower Saxony,West,Not Working,0.34099,1000,2625,0.32286,0.35913
2012,Bremen,West,Full Time,0.24136,58,199,0.18176,0.30097
2012,Bremen,West,Part Time,0.22140,64,199,0.16357,0.27923
2012,Bremen,West,Not Working,0.40796,77,199,0.33950,0.47641
2012,North Rhine-Westphalia,West,Full Time,0.32033,2011,5661,0.30817,0.33248
2012,North Rhine-Westphalia,West,Part Time,0.20454,1539,5661,0.19403,0.21505
2012,North Rhine-Westphalia,West,Not Working,0.32035,2111,5661,0.30820,0.33251
2012,Hesse,West,Full Time,0.31397,720,1942,0.29332,0.33462
2012,Hesse,West,Part Time,0.20885,552,1942,0.19076,0.22693
2012,Hesse,West,Not Working,0.30035,670,1942,0.27996,0.32074
2012,"Rhineland-Palatinate, Saarland",West,Full Time,0.32419,591,1603,0.30127,0.34711
2012,"Rhineland-Palatinate, Saarland",West,Part Time,0.20658,426,1603,0.18676,0.22641
2012,"Rhineland-Palatinate, Saarland",West,Not Working,0.31811,586,1603,0.29530,0.34092
2012,Baden-Wuerttemberg,West,Full Time,0.35028,1329,3409,0.33426,0.36630
2012,Baden-Wuerttemberg,West,Part Time,0.19912,942,3409,0.18571,0.21253
2012,Baden-Wuerttemberg,West,Not Working,0.28764,1138,3409,0.27244,0.30283
2012,Bavaria,West,Full Time,0.35226,1724,4454,0.33823,0.36629
2012,Bavaria,West,Part Time,0.19192,1233,4454,0.18035,0.20348
2012,Bavaria,West,Not Working,0.31006,1497,4454,0.29648,0.32365
2012,Berlin,West,Full Time,0.27470,187,581,0.23837,0.31103
2012,Berlin,West,Part Time,0.23743,172,581,0.20280,0.27206
2012,Berlin,West,Not Working,0.33901,222,581,0.30048,0.37753
2012,Berlin,East,Full Time,0.34236,183,476,0.29969,0.38503
2012,Berlin,East,Part Time,0.21065,120,476,0.17398,0.24732
2012,Berlin,East,Not Working,0.32042,173,476,0.27845,0.36238
2012,Brandenburg,East,Full Time,0.34848,409,1108,0.32041,0.37655
2012,Brandenburg,East,Part Time,0.15238,239,1108,0.13121,0.17355
2012,Brandenburg,East,Not Working,0.36761,460,1108,0.33921,0.39601
2012,Mecklenburg-Western Pomerania,East,Full Time,0.32306,244,645,0.28694,0.35918
2012,Mecklenburg-Western Pomerania,East,Part Time,0.17018,139,645,0.14116,0.19921
2012,Mecklenburg-Western Pomerania,East,Not Working,0.37531,262,645,0.33791,0.41271
2012,Saxony,East,Full Time,0.35364,728,1872,0.33197,0.37530
2012,Saxony,East,Part Time,0.15908,434,1872,0.14251,0.17565
2012,Saxony,East,Not Working,0.35487,710,1872,0.33319,0.37655
2012,Saxony-Anhalt,East,Full Time,0.33616,406,1049,0.30756,0.36477
2012,Saxony-Anhalt,East,Part Time,0.15964,221,1049,0.13746,0.18181
2012,Saxony-Anhalt,East,Not Working,0.37774,422,1049,0.34838,0.40709
2012,Thuringa,East,Full Time,0.36081,443,1094,0.33233,0.38928
2012,Thuringa,East,Part Time,0.15724,226,1094,0.13565,0.17882
2012,Thuringa,East,Not Working,0.35623,425,1094,0.32784,0.38462
2013,Schleswig-Holstein,West,Full Time,0.27012,324,1096,0.24382,0.29642
2013,Schleswig-Holstein,West,Part Time,0.18700,286,1096,0.16391,0.21010
2013,Schleswig-Holstein,West,Not Working,0.39182,486,1096,0.36291,0.42074
2013,Hamburg,West,Full Time,0.33208,157,572,0.29345,0.37071
2013,Hamburg,West,Part Time,0.09971,106,572,0.07514,0.12429
2013,Hamburg,West,Not Working,0.44997,309,572,0.40917,0.49078
2013,Lower Saxony,West,Full Time,0.28867,867,2968,0.27237,0.30498
2013,Lower Saxony,West,Part Time,0.18795,729,2968,0.17390,0.20201
2013,Lower Saxony,West,Not Working,0.37972,1372,2968,0.36225,0.39718
2013,Bremen,West,Full Time,0.20168,56,245,0.15133,0.25203
2013,Bremen,West,Part Time,0.15490,64,245,0.10950,0.20030
2013,Bremen,West,Not Working,0.49005,125,245,0.42733,0.55278
2013,North Rhine-Westphalia,West,Full Time,0.28216,1858,6522,0.27124,0.29308
2013,North Rhine-Westphalia,West,Part Time,0.18155,1488,6522,0.17220,0.19091
2013,North Rhine-Westphalia,West,Not Working,0.37718,3176,6522,0.36541,0.38894
2013,Hesse,West,Full Time,0.30254,694,2248,0.28355,0.32154
2013,Hesse,West,Part Time,0.17357,509,2248,0.15791,0.18923
2013,Hesse,West,Not Working,0.36659,1045,2248,0.34667,0.38652
2013,"Rhineland-Palatinate, Saarland",West,Full Time,0.29268,538,1803,0.27167,0.31369
2013,"Rhineland-Palatinate, Saarland",West,Part Time,0.17843,383,1803,0.16075,0.19611
2013,"Rhineland-Palatinate, Saarland",West,Not Working,0.37735,882,1803,0.35497,0.39973
2013,Baden-Wuerttemberg,West,Full Time,0.29129,1213,3844,0.27693,0.30566
2013,Baden-Wuerttemberg,West,Part Time,0.17240,881,3844,0.16045,0.18434
2013,Baden-Wuerttemberg,West,Not Working,0.37733,1750,3844,0.36200,0.39265
2013,Bavaria,West,Full Time,0.30636,1603,4985,0.29356,0.31916
2013,Bavaria,West,Part Time,0.18114,1180,4985,0.17045,0.19184
2013,Bavaria,West,Not Working,0.36245,2202,4985,0.34911,0.37580
2013,Berlin,West,Full Time,0.28373,188,698,0.25026,0.31720
2013,Berlin,West,Part Time,0.17761,168,698,0.14923,0.20598
2013,Berlin,West,Not Working,0.38374,342,698,0.34764,0.41984
2013,Berlin,East,Full Time,0.31005,167,487,0.26893,0.35117
2013,Berlin,East,Part Time,0.18393,119,487,0.14948,0.21837
2013,Berlin,East,Not Working,0.38961,201,487,0.34626,0.43297
2013,Brandenburg,East,Full Time,0.31737,362,1144,0.29038,0.34435
2013,Brandenburg,East,Part Time,0.15313,240,1144,0.13225,0.17400
2013,Brandenburg,East,Not Working,0.39822,542,1144,0.36984,0.42660
2013,Mecklenburg-Western Pomerania,East,Full Time,0.32207,230,614,0.28508,0.35906
2013,Mecklenburg-Western Pomerania,East,Part Time,0.15668,126,614,0.12791,0.18546
2013,Mecklenburg-Western Pomerania,East,Not Working,0.38636,258,614,0.34781,0.42490
2013,Saxony,East,Full Time,0.34808,690,1810,0.32613,0.37003
2013,Saxony,East,Part Time,0.18007,406,1810,0.16236,0.19778
2013,Saxony,East,Not Working,0.34304,714,1810,0.32116,0.36491
2013,Saxony-Anhalt,East,Full Time,0.31283,380,1089,0.28528,0.34038
2013,Saxony-Anhalt,East,Part Time,0.17918,231,1089,0.15639,0.20196
2013,Saxony-Anhalt,East,Not Working,0.39528,478,1089,0.36623,0.42433
2013,Thuringa,East,Full Time,0.35234,389,1058,0.32354,0.38114
2013,Thuringa,East,Part Time,0.17759,242,1058,0.15455,0.20063
2013,Thuringa,East,Not Working,0.34643,427,1058,0.31774,0.37511
2014,Schleswig-Holstein,West,Full Time,0.28027,313,952,0.25173,0.30882
2014,Schleswig-Holstein,West,Part Time,0.19991,278,952,0.17450,0.22533
2014,Schleswig-Holstein,West,Not Working,0.38412,361,952,0.35321,0.41504
2014,Hamburg,West,Full Time,0.35734,174,454,0.31321,0.40148
2014,Hamburg,West,Part Time,0.16572,121,454,0.13147,0.19996
2014,Hamburg,West,Not Working,0.34469,159,454,0.30092,0.38845
2014,Lower Saxony,West,Full Time,0.31194,893,2665,0.29435,0.32953
2014,Lower Saxony,West,Part Time,0.20565,764,2665,0.19030,0.22100
2014,Lower Saxony,West,Not Working,0.33742,1008,2665,0.31947,0.35538
2014,Bremen,West,Full Time,0.23729,61,218,0.18069,0.29390
2014,Bremen,West,Part Time,0.23277,65,218,0.17654,0.28900
2014,Bremen,West,Not Working,0.40434,92,218,0.33904,0.46964
2014,North Rhine-Westphalia,West,Full Time,0.30771,2040,5770,0.29580,0.31962
2014,North Rhine-Westphalia,West,Part Time,0.21514,1662,5770,0.20454,0.22574
2014,North Rhine-Westphalia,West,Not Working,0.32245,2068,5770,0.31039,0.33451
2014,Hesse,West,Full Time,0.32413,730,1936,0.30327,0.34498
2014,Hesse,West,Part Time,0.21579,556,1936,0.19746,0.23412
2014,Hesse,West,Not Working,0.31161,650,1936,0.29098,0.33225
2014,"Rhineland-Palatinate, Saarland",West,Full Time,0.32665,621,1622,0.30382,0.34949
2014,"Rhineland-Palatinate, Saarland",West,Part Time,0.17629,392,1622,0.15774,0.19484
2014,"Rhineland-Palatinate, Saarland",West,Not Working,0.34469,609,1622,0.32156,0.36783
2014,Baden-Wuerttemberg,West,Full Time,0.32869,1289,3297,0.31266,0.34473
2014,Baden-Wuerttemberg,West,Part Time,0.20784,949,3297,0.19398,0.22169
2014,Baden-Wuerttemberg,West,Not Working,0.31085,1059,3297,0.29505,0.32666
2014,Bavaria,West,Full Time,0.34805,1757,4490,0.33411,0.36198
2014,Bavaria,West,Part Time,0.20818,1282,4490,0.19630,0.22005
2014,Bavaria,West,Not Working,0.29596,1451,4490,0.28260,0.30931
2014,Berlin,West,Full Time,0.29383,198,582,0.25679,0.33086
2014,Berlin,West,Part Time,0.25003,175,582,0.21482,0.28524
2014,Berlin,West,Not Working,0.29845,209,582,0.26124,0.33566
2014,Berlin,East,Full Time,0.32965,163,428,0.28507,0.37424
2014,Berlin,East,Part Time,0.20304,106,428,0.16489,0.24120
2014,Berlin,East,Not Working,0.33755,159,428,0.29270,0.38241
2014,Brandenburg,East,Full Time,0.32590,362,1043,0.29744,0.35436
2014,Brandenburg,East,Part Time,0.16456,226,1043,0.14205,0.18708
2014,Brandenburg,East,Not Working,0.37332,455,1043,0.34395,0.40269
2014,Mecklenburg-Western Pomerania,East,Full Time,0.31933,211,567,0.28092,0.35774
2014,Mecklenburg-Western Pomerania,East,Part Time,0.18121,131,567,0.14948,0.21295
2014,Mecklenburg-Western Pomerania,East,Not Working,0.35959,225,567,0.32006,0.39913
2014,Saxony,East,Full Time,0.37850,666,1635,0.35498,0.40202
2014,Saxony,East,Part Time,0.16775,367,1635,0.14963,0.18587
2014,Saxony,East,Not Working,0.32150,602,1635,0.29885,0.34415
2014,Saxony-Anhalt,East,Full Time,0.30836,355,979,0.27941,0.33730
2014,Saxony-Anhalt,East,Part Time,0.18245,239,979,0.15824,0.20665
2014,Saxony-Anhalt,East,Not Working,0.38484,385,979,0.35434,0.41533
2014,Thuringa,East,Full Time,0.32147,390,1016,0.29274,0.35020
2014,Thuringa,East,Part Time,0.18494,231,1016,0.16105,0.20882
2014,Thuringa,East,Not Working,0.33778,395,1016,0.30868,0.36687
2015,Schleswig-Holstein,West,Full Time,0.29915,288,915,0.26947,0.32884
2015,Schleswig-Holstein,West,Part Time,0.21426,276,915,0.18766,0.24086
2015,Schleswig-Holstein,West,Not Working,0.34773,351,915,0.31685,0.37861
2015,Hamburg,West,Full Time,0.34565,171,470,0.30261,0.38869
2015,Hamburg,West,Part Time,0.14303,118,470,0.11134,0.17471
2015,Hamburg,West,Not Working,0.36962,181,470,0.32593,0.41330
2015,Lower Saxony,West,Full Time,0.31358,848,2671,0.29598,0.33118
2015,Lower Saxony,West,Part Time,0.20205,723,2671,0.18682,0.21728
2015,Lower Saxony,West,Not Working,0.34114,1100,2671,0.32316,0.35912
2015,Bremen,West,Full Time,0.22665,47,193,0.16743,0.28587
2015,Bremen,West,Part Time,0.18754,55,193,0.13233,0.24276
2015,Bremen,West,Not Working,0.44637,91,193,0.37605,0.51669
2015,North Rhine-Westphalia,West,Full Time,0.29971,1889,5716,0.28783,0.31158
2015,North Rhine-Westphalia,West,Part Time,0.21154,1524,5716,0.20096,0.22213
2015,North Rhine-Westphalia,West,Not Working,0.33662,2303,5716,0.32437,0.34887
2015,Hesse,West,Full Time,0.31223,672,1917,0.29148,0.33298
2015,Hesse,West,Part Time,0.21844,515,1917,0.19994,0.23694
2015,Hesse,West,Not Working,0.30323,730,1917,0.28265,0.32382
2015,"Rhineland-Palatinate, Saarland",West,Full Time,0.31962,574,1648,0.29710,0.34214
2015,"Rhineland-Palatinate, Saarland",West,Part Time,0.18130,390,1648,0.16270,0.19991
2015,"Rhineland-Palatinate, Saarland",West,Not Working,0.36586,684,1648,0.34260,0.38912
2015,Baden-Wuerttemberg,West,Full Time,0.33334,1202,3273,0.31719,0.34950
2015,Baden-Wuerttemberg,West,Part Time,0.20044,896,3273,0.18672,0.21416
2015,Baden-Wuerttemberg,West,Not Working,0.32092,1175,3273,0.30492,0.33692
2015,Bavaria,West,Full Time,0.34491,1657,4478,0.33099,0.35884
2015,Bavaria,West,Part Time,0.21248,1207,4478,0.20049,0.22446
2015,Bavaria,West,Not Working,0.29302,1614,4478,0.27968,0.30635
2015,Berlin,West,Full Time,0.26505,170,565,0.22862,0.30147
2015,Berlin,West,Part Time,0.25286,162,565,0.21698,0.28873
2015,Berlin,West,Not Working,0.33448,233,565,0.29554,0.37341
2015,Berlin,East,Full Time,0.31362,151,440,0.27022,0.35702
2015,Berlin,East,Part Time,0.20055,105,440,0.16309,0.23800
2015,Berlin,East,Not Working,0.35361,184,440,0.30889,0.39834
2015,Brandenburg,East,Full Time,0.31473,361,1031,0.28636,0.34309
2015,Brandenburg,East,Part Time,0.14354,202,1031,0.12213,0.16496
2015,Brandenburg,East,Not Working,0.39610,468,1031,0.36623,0.42597
2015,Mecklenburg-Western Pomerania,East,Full Time,0.31376,196,563,0.27540,0.35213
2015,Mecklenburg-Western Pomerania,East,Part Time,0.21236,146,563,0.17854,0.24617
2015,Mecklenburg-Western Pomerania,East,Not Working,0.32746,221,563,0.28867,0.36626
2015,Saxony,East,Full Time,0.39123,612,1564,0.36703,0.41542
2015,Saxony,East,Part Time,0.17276,377,1564,0.15402,0.19150
2015,Saxony,East,Not Working,0.30464,575,1564,0.28182,0.32745
2015,Saxony-Anhalt,East,Full Time,0.29668,309,911,0.26700,0.32636
2015,Saxony-Anhalt,East,Part Time,0.16007,209,911,0.13625,0.18389
2015,Saxony-Anhalt,East,Not Working,0.41850,393,911,0.38645,0.45055
2015,Thuringa,East,Full Time,0.32332,368,987,0.29413,0.35252
2015,Thuringa,East,Part Time,0.19422,205,987,0.16953,0.21891
2015,Thuringa,East,Not Working,0.34329,414,987,0.31365,0.37293
2016,Schleswig-Holstein,West,Full Time,0.29764,270,1025,0.26963,0.32564
2016,Schleswig-Holstein,West,Part Time,0.21506,272,1025,0.18990,0.24023
2016,Schleswig-Holstein,West,Not Working,0.33466,483,1025,0.30576,0.36357
2016,Hamburg,West,Full Time,0.31582,160,471,0.27380,0.35785
2016,Hamburg,West,Part Time,0.17226,123,471,0.13812,0.20640
2016,Hamburg,West,Not Working,0.36147,188,471,0.31804,0.40491
2016,Lower Saxony,West,Full Time,0.31687,820,2794,0.29961,0.33412
2016,Lower Saxony,West,Part Time,0.21187,718,2794,0.19672,0.22702
2016,Lower Saxony,West,Not Working,0.33203,1256,2794,0.31456,0.34949
2016,Bremen,West,Full Time,0.18744,47,235,0.13744,0.23745
2016,Bremen,West,Part Time,0.17581,53,235,0.12703,0.22458
2016,Bremen,West,Not Working,0.46693,135,235,0.40300,0.53085
2016,North Rhine-Westphalia,West,Full Time,0.31701,1851,5894,0.30513,0.32889
2016,North Rhine-Westphalia,West,Part Time,0.20558,1457,5894,0.19526,0.21590
2016,North Rhine-Westphalia,West,Not Working,0.32818,2586,5894,0.31619,0.34016
2016,Hesse,West,Full Time,0.32651,639,1904,0.30545,0.34758
2016,Hesse,West,Part Time,0.20488,464,1904,0.18674,0.22301
2016,Hesse,West,Not Working,0.31263,801,1904,0.29181,0.33346
2016,"Rhineland-Palatinate, Saarland",West,Full Time,0.32252,541,1782,0.30081,0.34423
2016,"Rhineland-Palatinate, Saarland",West,Part Time,0.19542,422,1782,0.17700,0.21383
2016,"Rhineland-Palatinate, Saarland",West,Not Working,0.33631,819,1782,0.31437,0.35825
2016,Baden-Wuerttemberg,West,Full Time,0.33285,1142,3270,0.31670,0.34901
2016,Baden-Wuerttemberg,West,Part Time,0.21821,901,3270,0.20405,0.23237
2016,Baden-Wuerttemberg,West,Not Working,0.29386,1227,3270,0.27824,0.30947
2016,Bavaria,West,Full Time,0.35311,1581,4330,0.33887,0.36734
2016,Bavaria,West,Part Time,0.22172,1181,4330,0.20934,0.23409
2016,Bavaria,West,Not Working,0.27473,1568,4330,0.26143,0.28803
2016,Berlin,West,Full Time,0.27693,172,594,0.24091,0.31294
2016,Berlin,West,Part Time,0.24215,152,594,0.20767,0.27663
2016,Berlin,West,Not Working,0.33812,270,594,0.30004,0.37620
2016,Berlin,East,Full Time,0.33379,149,433,0.28932,0.37826
2016,Berlin,East,Part Time,0.22194,109,433,0.18275,0.26112
2016,Berlin,East,Not Working,0.30263,175,433,0.25931,0.34595
2016,Brandenburg,East,Full Time,0.34028,343,1077,0.31197,0.36859
2016,Brandenburg,East,Part Time,0.16336,204,1077,0.14127,0.18545
2016,Brandenburg,East,Not Working,0.35476,530,1077,0.32617,0.38335
2016,Mecklenburg-Western Pomerania,East,Full Time,0.31657,188,606,0.27951,0.35364
2016,Mecklenburg-Western Pomerania,East,Part Time,0.22481,131,606,0.19154,0.25807
2016,Mecklenburg-Western Pomerania,East,Not Working,0.30548,287,606,0.26878,0.34219
2016,Saxony,East,Full Time,0.39638,599,1624,0.37258,0.42018
2016,Saxony,East,Part Time,0.17228,338,1624,0.15391,0.19065
2016,Saxony,East,Not Working,0.29536,687,1624,0.27316,0.31755
2016,Saxony-Anhalt,East,Full Time,0.31021,318,937,0.28058,0.33985
2016,Saxony-Anhalt,East,Part Time,0.17990,190,937,0.15529,0.20450
2016,Saxony-Anhalt,East,Not Working,0.37543,429,937,0.34441,0.40645
2016,Thuringa,East,Full Time,0.32167,350,996,0.29264,0.35069
2016,Thuringa,East,Part Time,0.22487,230,996,0.19893,0.25082
2016,Thuringa,East,Not Working,0.30981,416,996,0.28108,0.33855
2017,Schleswig-Holstein,West,Full Time,0.31718,364,1219,0.29104,0.34331
2017,Schleswig-Holstein,West,Part Time,0.19605,289,1219,0.17375,0.21834
2017,Schleswig-Holstein,West,Not Working,0.32535,566,1219,0.29904,0.35167
2017,Hamburg,West,Full Time,0.35402,200,547,0.31391,0.39413
2017,Hamburg,West,Part Time,0.14466,119,547,0.11515,0.17416
2017,Hamburg,West,Not Working,0.33567,228,547,0.29606,0.37528
2017,Lower Saxony,West,Full Time,0.32673,1023,3316,0.31076,0.34270
2017,Lower Saxony,West,Part Time,0.20622,812,3316,0.19244,0.21999
2017,Lower Saxony,West,Not Working,0.32128,1481,3316,0.30539,0.33718
2017,Bremen,West,Full Time,0.25458,74,289,0.20426,0.30489
2017,Bremen,West,Part Time,0.17204,65,289,0.12845,0.21563
2017,Bremen,West,Not Working,0.40443,150,289,0.34775,0.46112
2017,North Rhine-Westphalia,West,Full Time,0.31793,2025,6668,0.30676,0.32911
2017,North Rhine-Westphalia,West,Part Time,0.21423,1681,6668,0.20438,0.22408
2017,North Rhine-Westphalia,West,Not Working,0.32398,2962,6668,0.31275,0.33522
2017,Hesse,West,Full Time,0.32120,712,2214,0.30174,0.34065
2017,Hesse,West,Part Time,0.22845,573,2214,0.21096,0.24594
2017,Hesse,West,Not Working,0.29191,929,2214,0.27296,0.31085
2017,"Rhineland-Palatinate, Saarland",West,Full Time,0.32904,603,1827,0.30749,0.35059
2017,"Rhineland-Palatinate, Saarland",West,Part Time,0.18737,414,1827,0.16947,0.20527
2017,"Rhineland-Palatinate, Saarland",West,Not Working,0.32586,810,1827,0.30437,0.34736
2017,Baden-Wuerttemberg,West,Full Time,0.33558,1240,3555,0.32005,0.35110
2017,Baden-Wuerttemberg,West,Part Time,0.21385,981,3555,0.20037,0.22733
2017,Baden-Wuerttemberg,West,Not Working,0.29221,1334,3555,0.27726,0.30717
2017,Bavaria,West,Full Time,0.34683,1739,4726,0.33326,0.36040
2017,Bavaria,West,Part Time,0.22883,1314,4726,0.21685,0.24080
2017,Bavaria,West,Not Working,0.27476,1673,4726,0.26203,0.28749
2017,Berlin,West,Full Time,0.25193,184,620,0.21773,0.28613
2017,Berlin,West,Part Time,0.27799,179,620,0.24270,0.31329
2017,Berlin,West,Not Working,0.33226,257,620,0.29516,0.36937
2017,Berlin,East,Full Time,0.35243,182,486,0.30991,0.39494
2017,Berlin,East,Part Time,0.21146,127,486,0.17512,0.24780
2017,Berlin,East,Not Working,0.31239,177,486,0.27114,0.35364
2017,Brandenburg,East,Full Time,0.32035,410,1187,0.29379,0.34691
2017,Brandenburg,East,Part Time,0.14500,208,1187,0.12496,0.16504
2017,Brandenburg,East,Not Working,0.37050,569,1187,0.34302,0.39799
2017,Mecklenburg-Western Pomerania,East,Full Time,0.31752,207,630,0.28114,0.35390
2017,Mecklenburg-Western Pomerania,East,Part Time,0.21825,152,630,0.18597,0.25053
2017,Mecklenburg-Western Pomerania,East,Not Working,0.30390,271,630,0.26796,0.33985
2017,Saxony,East,Full Time,0.39180,710,1838,0.36947,0.41412
2017,Saxony,East,Part Time,0.16911,393,1838,0.15197,0.18625
2017,Saxony,East,Not Working,0.29958,735,1838,0.27863,0.32053
2017,Saxony-Anhalt,East,Full Time,0.30721,359,1044,0.27921,0.33521
