year,quintil_oecd,regtyp,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,4th Quintile,Urban regions,Not Working,0.23556,799,3113,0.22065,0.25047
2018,4th Quintile,Rural regions,Full Time,0.44774,832,1686,0.42400,0.47148
2018,4th Quintile,Rural regions,Part Time,0.23456,477,1686,0.21432,0.25479
2018,4th Quintile,Rural regions,Not Working,0.21098,377,1686,0.19150,0.23046
2018,5th Quintile,Urban regions,Full Time,0.51756,1967,3763,0.50160,0.53353
2018,5th Quintile,Urban regions,Part Time,0.18969,908,3763,0.17716,0.20222
2018,5th Quintile,Urban regions,Not Working,0.19586,888,3763,0.18318,0.20854
2018,5th Quintile,Rural regions,Full Time,0.52355,749,1368,0.49708,0.55003
2018,5th Quintile,Rural regions,Part Time,0.21819,345,1368,0.19629,0.24008
2018,5th Quintile,Rural regions,Not Working,0.16111,274,1368,0.14162,0.18060
2019,1st Quintile,Urban regions,Full Time,0.11158,599,4938,0.10279,0.12036
2019,1st Quintile,Urban regions,Part Time,0.25154,1233,4938,0.23943,0.26364
2019,1st Quintile,Urban regions,Not Working,0.42827,3106,4938,0.41447,0.44208
2019,1st Quintile,Rural regions,Full Time,0.14706,413,2436,0.13299,0.16113
2019,1st Quintile,Rural regions,Part Time,0.21834,584,2436,0.20193,0.23475
2019,1st Quintile,Rural regions,Not Working,0.45168,1439,2436,0.43192,0.47145
2019,2nd Quintile,Urban regions,Full Time,0.24662,924,3059,0.23135,0.26190
2019,2nd Quintile,Urban regions,Part Time,0.22352,928,3059,0.20876,0.23829
2019,2nd Quintile,Urban regions,Not Working,0.36743,1207,3059,0.35035,0.38452
2019,2nd Quintile,Rural regions,Full Time,0.26671,660,1996,0.24731,0.28612
2019,2nd Quintile,Rural regions,Part Time,0.19993,553,1996,0.18238,0.21748
2019,2nd Quintile,Rural regions,Not Working,0.35693,783,1996,0.33591,0.37795
2019,3rd Quintile,Urban regions,Full Time,0.34758,1119,2828,0.33003,0.36513
2019,3rd Quintile,Urban regions,Part Time,0.22115,821,2828,0.20585,0.23645
2019,3rd Quintile,Urban regions,Not Working,0.27972,888,2828,0.26318,0.29627
2019,3rd Quintile,Rural regions,Full Time,0.36158,717,1709,0.33880,0.38437
2019,3rd Quintile,Rural regions,Part Time,0.18231,455,1709,0.16400,0.20062
2019,3rd Quintile,Rural regions,Not Working,0.31093,537,1709,0.28898,0.33288
2019,4th Quintile,Urban regions,Full Time,0.40572,1307,2819,0.38759,0.42385
2019,4th Quintile,Urban regions,Part Time,0.19868,742,2819,0.18395,0.21341
2019,4th Quintile,Urban regions,Not Working,0.24914,770,2819,0.23317,0.26511
2019,4th Quintile,Rural regions,Full Time,0.44853,703,1526,0.42357,0.47349
2019,4th Quintile,Rural regions,Part Time,0.20689,416,1526,0.18656,0.22723
2019,4th Quintile,Rural regions,Not Working,0.23131,407,1526,0.21015,0.25248
2019,5th Quintile,Urban regions,Full Time,0.50640,1813,3554,0.48996,0.52284
2019,5th Quintile,Urban regions,Part Time,0.19190,874,3554,0.17895,0.20484
2019,5th Quintile,Urban regions,Not Working,0.20805,867,3554,0.19470,0.22140
2019,5th Quintile,Rural regions,Full Time,0.49076,705,1320,0.46378,0.51774
2019,5th Quintile,Rural regions,Part Time,0.20783,333,1320,0.18593,0.22973
2019,5th Quintile,Rural regions,Not Working,0.19995,282,1320,0.17836,0.22153
2020,1st Quintile,Urban regions,Full Time,0.12709,664,4541,0.11740,0.13678
2020,1st Quintile,Urban regions,Part Time,0.23903,1247,4541,0.22662,0.25143
2020,1st Quintile,Urban regions,Not Working,0.44345,2630,4541,0.42900,0.45791
2020,1st Quintile,Rural regions,Full Time,0.12356,417,2256,0.10998,0.13714
2020,1st Quintile,Rural regions,Part Time,0.23009,576,2256,0.21272,0.24746
2020,1st Quintile,Rural regions,Not Working,0.45138,1263,2256,0.43084,0.47192
2020,2nd Quintile,Urban regions,Full Time,0.23296,926,2969,0.21775,0.24817
2020,2nd Quintile,Urban regions,Part Time,0.21886,874,2969,0.20399,0.23374
2020,2nd Quintile,Urban regions,Not Working,0.38174,1169,2969,0.36427,0.39922
2020,2nd Quintile,Rural regions,Full Time,0.27622,647,1995,0.25659,0.29585
2020,2nd Quintile,Rural regions,Part Time,0.19736,542,1995,0.17989,0.21483
2020,2nd Quintile,Rural regions,Not Working,0.34027,806,1995,0.31947,0.36106
2020,3rd Quintile,Urban regions,Full Time,0.35020,1145,2760,0.33240,0.36800
2020,3rd Quintile,Urban regions,Part Time,0.21007,769,2760,0.19487,0.22527
2020,3rd Quintile,Urban regions,Not Working,0.28577,846,2760,0.26891,0.30263
2020,3rd Quintile,Rural regions,Full Time,0.33693,638,1562,0.31348,0.36038
2020,3rd Quintile,Rural regions,Part Time,0.19068,406,1562,0.17119,0.21017
2020,3rd Quintile,Rural regions,Not Working,0.32392,518,1562,0.30070,0.34713
2020,4th Quintile,Urban regions,Full Time,0.39280,1374,2996,0.37531,0.41029
2020,4th Quintile,Urban regions,Part Time,0.22433,857,2996,0.20940,0.23927
2020,4th Quintile,Urban regions,Not Working,0.23532,765,2996,0.22012,0.25051
2020,4th Quintile,Rural regions,Full Time,0.45447,780,1600,0.43007,0.47888
2020,4th Quintile,Rural regions,Part Time,0.20403,436,1600,0.18428,0.22378
2020,4th Quintile,Rural regions,Not Working,0.22239,384,1600,0.20200,0.24277
2020,5th Quintile,Urban regions,Full Time,0.50456,2392,4430,0.48983,0.51928
2020,5th Quintile,Urban regions,Part Time,0.18745,1065,4430,0.17596,0.19894
2020,5th Quintile,Urban regions,Not Working,0.19449,973,4430,0.18283,0.20614
2020,5th Quintile,Rural regions,Full Time,0.50216,913,1613,0.47775,0.52657
2020,5th Quintile,Rural regions,Part Time,0.20534,387,1613,0.18562,0.22506
2020,5th Quintile,Rural regions,Not Working,0.19841,313,1613,0.17894,0.21788
2021,1st Quintile,Urban regions,Full Time,0.10692,480,3432,0.09658,0.11726
2021,1st Quintile,Urban regions,Part Time,0.21615,834,3432,0.20237,0.22992
2021,1st Quintile,Urban regions,Not Working,0.47779,2118,3432,0.46107,0.49450
2021,1st Quintile,Rural regions,Full Time,0.09388,239,1488,0.07906,0.10871
2021,1st Quintile,Rural regions,Part Time,0.20812,353,1488,0.18749,0.22875
2021,1st Quintile,Rural regions,Not Working,0.51847,896,1488,0.49307,0.54386
2021,2nd Quintile,Urban regions,Full Time,0.22151,653,2246,0.20433,0.23869
2021,2nd Quintile,Urban regions,Part Time,0.22221,652,2246,0.20502,0.23941
2021,2nd Quintile,Urban regions,Not Working,0.37726,941,2246,0.35721,0.39732
2021,2nd Quintile,Rural regions,Full Time,0.25191,404,1394,0.22912,0.27471
2021,2nd Quintile,Rural regions,Part Time,0.18227,345,1394,0.16199,0.20254
2021,2nd Quintile,Rural regions,Not Working,0.40277,645,1394,0.37702,0.42853
2021,3rd Quintile,Urban regions,Full Time,0.29859,782,2048,0.27876,0.31841
2021,3rd Quintile,Urban regions,Part Time,0.21598,595,2048,0.19815,0.23381
2021,3rd Quintile,Urban regions,Not Working,0.32427,671,2048,0.30400,0.34455
2021,3rd Quintile,Rural regions,Full Time,0.33293,461,1166,0.30586,0.35999
2021,3rd Quintile,Rural regions,Part Time,0.20689,324,1166,0.18363,0.23015
2021,3rd Quintile,Rural regions,Not Working,0.27217,381,1166,0.24661,0.29773
2021,4th Quintile,Urban regions,Full Time,0.40373,981,2148,0.38297,0.42448
2021,4th Quintile,Urban regions,Part Time,0.19302,528,2148,0.17633,0.20972
2021,4th Quintile,Urban regions,Not Working,0.25808,639,2148,0.23958,0.27659
2021,4th Quintile,Rural regions,Full Time,0.38802,487,1097,0.35917,0.41687
2021,4th Quintile,Rural regions,Part Time,0.18571,272,1097,0.16268,0.20873
2021,4th Quintile,Rural regions,Not Working,0.30944,338,1097,0.28207,0.33681
2021,5th Quintile,Urban regions,Full Time,0.47498,1621,3207,0.45770,0.49227
2021,5th Quintile,Urban regions,Part Time,0.16791,732,3207,0.15497,0.18085
2021,5th Quintile,Urban regions,Not Working,0.24110,854,3207,0.22630,0.25591
2021,5th Quintile,Rural regions,Full Time,0.50370,608,1130,0.47453,0.53286
2021,5th Quintile,Rural regions,Part Time,0.19133,255,1130,0.16838,0.21427
2021,5th Quintile,Rural regions,Not Working,0.20545,267,1130,0.18188,0.22902
2022,1st Quintile,Urban regions,Full Time,0.08303,249,3075,0.07327,0.09278
2022,1st Quintile,Urban regions,Part Time,0.15516,485,3075,0.14236,0.16796
2022,1st Quintile,Urban regions,Not Working,0.58137,2341,3075,0.56393,0.59881
2022,1st Quintile,Rural regions,Full Time,0.09932,146,1314,0.08314,0.11550
2022,1st Quintile,Rural regions,Part Time,0.11732,190,1314,0.09991,0.13472
2022,1st Quintile,Rural regions,Not Working,0.59398,978,1314,0.56741,0.62054
2022,2nd Quintile,Urban regions,Full Time,0.20082,492,2043,0.18344,0.21819
2022,2nd Quintile,Urban regions,Part Time,0.14582,464,2043,0.13051,0.16113
2022,2nd Quintile,Urban regions,Not Working,0.49789,1087,2043,0.47621,0.51958
2022,2nd Quintile,Rural regions,Full Time,0.19567,318,1252,0.17369,0.21766
2022,2nd Quintile,Rural regions,Part Time,0.16150,260,1252,0.14111,0.18190
2022,2nd Quintile,Rural regions,Not Working,0.49671,674,1252,0.46901,0.52442
2022,3rd Quintile,Urban regions,Full Time,0.24115,631,1931,0.22207,0.26024
2022,3rd Quintile,Urban regions,Part Time,0.17508,470,1931,0.15813,0.19204
2022,3rd Quintile,Urban regions,Not Working,0.43191,830,1931,0.40981,0.45401
2022,3rd Quintile,Rural regions,Full Time,0.25849,371,1077,0.23233,0.28465
2022,3rd Quintile,Rural regions,Part Time,0.18504,243,1077,0.16184,0.20824
2022,3rd Quintile,Rural regions,Not Working,0.41492,463,1077,0.38548,0.44437
2022,4th Quintile,Urban regions,Full Time,0.32779,809,2091,0.30767,0.34792
2022,4th Quintile,Urban regions,Part Time,0.19247,502,2091,0.17556,0.20937
2022,4th Quintile,Urban regions,Not Working,0.33142,780,2091,0.31124,0.35160
2022,4th Quintile,Rural regions,Full Time,0.29997,395,1061,0.27239,0.32756
2022,4th Quintile,Rural regions,Part Time,0.17303,268,1061,0.15026,0.19581
2022,4th Quintile,Rural regions,Not Working,0.39557,398,1061,0.36614,0.42501
2022,5th Quintile,Urban regions,Full Time,0.34909,1117,2986,0.33199,0.36619
2022,5th Quintile,Urban regions,Part Time,0.16445,558,2986,0.15115,0.17775
2022,5th Quintile,Urban regions,Not Working,0.37631,1311,2986,0.35893,0.39369
2022,5th Quintile,Rural regions,Full Time,0.37595,398,1072,0.34695,0.40496
2022,5th Quintile,Rural regions,Part Time,0.16273,197,1072,0.14063,0.18484
2022,5th Quintile,Rural regions,Not Working,0.36701,477,1072,0.33814,0.39588
