year,age_gr,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,Upper Secondary Level,Part Time,0.30711,532,1778,0.28566,0.32856
2015,17-29 y.,Upper Secondary Level,Not Working,0.26654,618,1778,0.24598,0.28710
2015,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.49482,123,277,0.43583,0.55380
2015,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.34938,77,277,0.29314,0.40563
2015,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.15580,77,277,0.11301,0.19859
2015,17-29 y.,First Stage of Tertiary Education,Full Time,0.73239,41,41,0.59519,0.86959
2015,17-29 y.,Second Stage of Tertiary Education,Full Time,0.38580,140,501,0.34313,0.42847
2015,17-29 y.,Second Stage of Tertiary Education,Part Time,0.39328,166,501,0.35047,0.43610
2015,17-29 y.,Second Stage of Tertiary Education,Not Working,0.22092,195,501,0.18455,0.25728
2015,30-45 y.,No answer / don't know,Full Time,0.61898,31,63,0.49809,0.73986
2015,30-45 y.,No answer / don't know,Not Working,0.21280,32,63,0.11092,0.31468
2015,30-45 y.,Primary Level,Full Time,0.23012,32,227,0.17524,0.28500
2015,30-45 y.,Primary Level,Part Time,0.28787,41,227,0.22884,0.34691
2015,30-45 y.,Primary Level,Not Working,0.48201,154,227,0.41686,0.54715
2015,30-45 y.,Lower Secondary Level,Full Time,0.35188,212,768,0.31808,0.38567
2015,30-45 y.,Lower Secondary Level,Part Time,0.30572,216,768,0.27311,0.33833
2015,30-45 y.,Lower Secondary Level,Not Working,0.34240,340,768,0.30882,0.37599
2015,30-45 y.,Upper Secondary Level,Full Time,0.52812,1525,3458,0.51148,0.54476
2015,30-45 y.,Upper Secondary Level,Part Time,0.32070,1223,3458,0.30514,0.33626
2015,30-45 y.,Upper Secondary Level,Not Working,0.15118,710,3458,0.13923,0.16312
2015,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.59040,430,1010,0.56005,0.62074
2015,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.29199,361,1010,0.26393,0.32004
2015,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.11762,219,1010,0.09774,0.13749
2015,30-45 y.,First Stage of Tertiary Education,Full Time,0.70267,249,363,0.65558,0.74976
2015,30-45 y.,First Stage of Tertiary Education,Part Time,0.24176,114,363,0.19765,0.28587
2015,30-45 y.,Second Stage of Tertiary Education,Full Time,0.61923,1155,2352,0.59961,0.63886
2015,30-45 y.,Second Stage of Tertiary Education,Part Time,0.25875,682,2352,0.24104,0.27645
2015,30-45 y.,Second Stage of Tertiary Education,Not Working,0.12202,515,2352,0.10879,0.13525
2015,46-65 y.,Primary Level,Full Time,0.16373,31,123,0.09807,0.22940
2015,46-65 y.,Primary Level,Not Working,0.67765,92,123,0.59471,0.76059
2015,46-65 y.,Lower Secondary Level,Full Time,0.27603,179,664,0.24200,0.31006
2015,46-65 y.,Lower Secondary Level,Part Time,0.34367,212,664,0.30752,0.37982
2015,46-65 y.,Lower Secondary Level,Not Working,0.38030,273,664,0.34334,0.41725
2015,46-65 y.,Upper Secondary Level,Full Time,0.47581,1988,4411,0.46107,0.49055
2015,46-65 y.,Upper Secondary Level,Part Time,0.29463,1396,4411,0.28117,0.30808
2015,46-65 y.,Upper Secondary Level,Not Working,0.22956,1027,4411,0.21715,0.24197
2015,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.52746,332,734,0.49132,0.56360
2015,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.33409,270,734,0.29994,0.36823
2015,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.13845,132,734,0.11345,0.16345
2015,46-65 y.,First Stage of Tertiary Education,Full Time,0.64312,452,740,0.60858,0.67766
2015,46-65 y.,First Stage of Tertiary Education,Part Time,0.22131,184,740,0.19138,0.25124
2015,46-65 y.,First Stage of Tertiary Education,Not Working,0.13557,104,740,0.11089,0.16025
2015,46-65 y.,Second Stage of Tertiary Education,Full Time,0.64939,1460,2385,0.63024,0.66855
2015,46-65 y.,Second Stage of Tertiary Education,Part Time,0.24969,631,2385,0.23232,0.26706
2015,46-65 y.,Second Stage of Tertiary Education,Not Working,0.10092,294,2385,0.08882,0.11301
2015,66 and older,Primary Level,Not Working,0.89399,38,38,0.79480,0.99319
2015,66 and older,Lower Secondary Level,Not Working,0.95318,618,618,0.93651,0.96985
2015,66 and older,Upper Secondary Level,Full Time,0.01323,35,2528,0.00877,0.01768
2015,66 and older,Upper Secondary Level,Part Time,0.08239,215,2528,0.07167,0.09311
2015,66 and older,Upper Secondary Level,Not Working,0.90438,2278,2528,0.89291,0.91585
2015,66 and older,Post-secondary Non-tertiary Level,Not Working,0.87140,115,115,0.80995,0.93285
2015,66 and older,First Stage of Tertiary Education,Not Working,0.89748,301,301,0.86316,0.93181
2015,66 and older,Second Stage of Tertiary Education,Full Time,0.02776,33,1184,0.01840,0.03712
2015,66 and older,Second Stage of Tertiary Education,Part Time,0.09930,138,1184,0.08226,0.11634
2015,66 and older,Second Stage of Tertiary Education,Not Working,0.87294,1013,1184,0.85396,0.89192
2016,17-29 y.,No answer / don't know,Full Time,0.23470,104,566,0.19976,0.26965
2016,17-29 y.,No answer / don't know,Part Time,0.34066,174,566,0.30158,0.37974
2016,17-29 y.,No answer / don't know,Not Working,0.42464,288,566,0.38388,0.46540
2016,17-29 y.,Pre-primary Level,Part Time,0.07479,70,862,0.05722,0.09237
2016,17-29 y.,Pre-primary Level,Not Working,0.92477,792,862,0.90715,0.94239
2016,17-29 y.,Primary Level,Not Working,0.56632,394,394,0.51733,0.61532
2016,17-29 y.,Lower Secondary Level,Full Time,0.31717,255,1127,0.28998,0.34435
2016,17-29 y.,Lower Secondary Level,Part Time,0.26385,239,1127,0.23811,0.28959
2016,17-29 y.,Lower Secondary Level,Not Working,0.41899,633,1127,0.39017,0.44780
2016,17-29 y.,Upper Secondary Level,Full Time,0.43299,574,1674,0.40924,0.45673
2016,17-29 y.,Upper Secondary Level,Part Time,0.34508,532,1674,0.32230,0.36786
2016,17-29 y.,Upper Secondary Level,Not Working,0.22194,568,1674,0.20202,0.24185
2016,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.54381,155,283,0.48567,0.60194
2016,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.34278,86,283,0.28738,0.39817
2016,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.11342,42,283,0.07641,0.15043
2016,17-29 y.,First Stage of Tertiary Education,Full Time,0.82997,38,38,0.70893,0.95102
2016,17-29 y.,Second Stage of Tertiary Education,Full Time,0.40122,164,576,0.36116,0.44129
2016,17-29 y.,Second Stage of Tertiary Education,Part Time,0.41044,159,576,0.37023,0.45065
2016,17-29 y.,Second Stage of Tertiary Education,Not Working,0.18834,253,576,0.15638,0.22030
2016,30-45 y.,No answer / don't know,Not Working,0.23155,130,130,0.15875,0.30434
2016,30-45 y.,Primary Level,Part Time,0.34574,56,658,0.30937,0.38211
2016,30-45 y.,Primary Level,Not Working,0.41979,602,658,0.38205,0.45752
2016,30-45 y.,Lower Secondary Level,Full Time,0.38096,198,908,0.34935,0.41256
2016,30-45 y.,Lower Secondary Level,Part Time,0.33157,221,908,0.30093,0.36221
2016,30-45 y.,Lower Secondary Level,Not Working,0.28748,489,908,0.25802,0.31693
2016,30-45 y.,Upper Secondary Level,Full Time,0.53325,1383,3231,0.51604,0.55045
2016,30-45 y.,Upper Secondary Level,Part Time,0.32612,1123,3231,0.30996,0.34229
2016,30-45 y.,Upper Secondary Level,Not Working,0.14063,725,3231,0.12864,0.15262
2016,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.57816,419,953,0.54679,0.60954
2016,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.28820,355,953,0.25943,0.31697
2016,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.13364,179,953,0.11202,0.15525
2016,30-45 y.,First Stage of Tertiary Education,Full Time,0.72255,232,330,0.67417,0.77093
2016,30-45 y.,First Stage of Tertiary Education,Part Time,0.20022,98,330,0.15698,0.24346
2016,30-45 y.,Second Stage of Tertiary Education,Full Time,0.62650,1129,2326,0.60683,0.64616
2016,30-45 y.,Second Stage of Tertiary Education,Part Time,0.28742,703,2326,0.26902,0.30581
2016,30-45 y.,Second Stage of Tertiary Education,Not Working,0.08609,494,2326,0.07469,0.09749
2016,46-65 y.,No answer / don't know,Not Working,0.34149,50,50,0.20871,0.47427
2016,46-65 y.,Primary Level,Part Time,0.16124,32,246,0.11519,0.20729
2016,46-65 y.,Primary Level,Not Working,0.67343,214,246,0.61471,0.73215
2016,46-65 y.,Lower Secondary Level,Full Time,0.30357,178,643,0.26800,0.33914
2016,46-65 y.,Lower Secondary Level,Part Time,0.34952,207,643,0.31263,0.38640
2016,46-65 y.,Lower Secondary Level,Not Working,0.34692,258,643,0.31010,0.38374
2016,46-65 y.,Upper Secondary Level,Full Time,0.50658,1976,4232,0.49152,0.52165
2016,46-65 y.,Upper Secondary Level,Part Time,0.29536,1330,4232,0.28161,0.30910
2016,46-65 y.,Upper Secondary Level,Not Working,0.19806,926,4232,0.18605,0.21007
2016,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.55983,354,729,0.52377,0.59589
2016,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.31924,258,729,0.28537,0.35310
2016,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.12094,117,729,0.09725,0.14462
2016,46-65 y.,First Stage of Tertiary Education,Full Time,0.66692,430,684,0.63157,0.70226
2016,46-65 y.,First Stage of Tertiary Education,Part Time,0.18701,155,684,0.15777,0.21625
2016,46-65 y.,First Stage of Tertiary Education,Not Working,0.14607,99,684,0.11958,0.17256
2016,46-65 y.,Second Stage of Tertiary Education,Full Time,0.62922,1381,2393,0.60986,0.64857
2016,46-65 y.,Second Stage of Tertiary Education,Part Time,0.26131,674,2393,0.24370,0.27891
2016,46-65 y.,Second Stage of Tertiary Education,Not Working,0.10948,338,2393,0.09697,0.12199
2016,66 and older,Primary Level,Not Working,0.90470,48,48,0.82076,0.98865
2016,66 and older,Lower Secondary Level,Not Working,0.93873,578,578,0.91916,0.95830
2016,66 and older,Upper Secondary Level,Part Time,0.08505,197,2378,0.07383,0.09626
2016,66 and older,Upper Secondary Level,Not Working,0.90398,2181,2378,0.89213,0.91582
2016,66 and older,Post-secondary Non-tertiary Level,Not Working,0.85018,111,111,0.78348,0.91688
2016,66 and older,First Stage of Tertiary Education,Not Working,0.89564,287,287,0.86021,0.93107
2016,66 and older,Second Stage of Tertiary Education,Full Time,0.02057,39,1193,0.01251,0.02863
2016,66 and older,Second Stage of Tertiary Education,Part Time,0.10982,147,1193,0.09207,0.12757
2016,66 and older,Second Stage of Tertiary Education,Not Working,0.86961,1007,1193,0.85049,0.88872
2017,17-29 y.,No answer / don't know,Full Time,0.27381,118,547,0.23641,0.31121
2017,17-29 y.,No answer / don't know,Part Time,0.32199,152,547,0.28279,0.36118
2017,17-29 y.,No answer / don't know,Not Working,0.40420,277,547,0.36304,0.44537
2017,17-29 y.,Pre-primary Level,Part Time,0.08873,81,912,0.07026,0.10719
2017,17-29 y.,Pre-primary Level,Not Working,0.90779,831,912,0.88900,0.92658
2017,17-29 y.,Primary Level,Not Working,0.71330,590,590,0.67678,0.74982
2017,17-29 y.,Lower Secondary Level,Full Time,0.34146,269,1275,0.31542,0.36750
2017,17-29 y.,Lower Secondary Level,Part Time,0.26584,235,1275,0.24158,0.29010
2017,17-29 y.,Lower Secondary Level,Not Working,0.39270,771,1275,0.36588,0.41951
2017,17-29 y.,Upper Secondary Level,Full Time,0.46319,746,2069,0.44170,0.48468
2017,17-29 y.,Upper Secondary Level,Part Time,0.31567,607,2069,0.29564,0.33570
2017,17-29 y.,Upper Secondary Level,Not Working,0.22114,716,2069,0.20325,0.23903
2017,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.50893,168,339,0.45564,0.56223
2017,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.35439,103,339,0.30340,0.40539
2017,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.13668,68,339,0.10006,0.17330
2017,17-29 y.,First Stage of Tertiary Education,Full Time,0.86993,42,42,0.76697,0.97290
2017,17-29 y.,Second Stage of Tertiary Education,Full Time,0.37196,187,706,0.33628,0.40764
2017,17-29 y.,Second Stage of Tertiary Education,Part Time,0.46114,242,706,0.42435,0.49794
2017,17-29 y.,Second Stage of Tertiary Education,Not Working,0.16690,277,706,0.13937,0.19442
2017,30-45 y.,No answer / don't know,Not Working,0.23700,134,134,0.16472,0.30927
2017,30-45 y.,Primary Level,Full Time,0.32763,46,851,0.29608,0.35918
2017,30-45 y.,Primary Level,Part Time,0.21514,71,851,0.18752,0.24277
2017,30-45 y.,Primary Level,Not Working,0.45723,734,851,0.42373,0.49072
2017,30-45 y.,Lower Secondary Level,Full Time,0.39819,226,1028,0.36825,0.42813
2017,30-45 y.,Lower Secondary Level,Part Time,0.29842,239,1028,0.27044,0.32641
2017,30-45 y.,Lower Secondary Level,Not Working,0.30339,563,1028,0.27527,0.33150
2017,30-45 y.,Upper Secondary Level,Full Time,0.55821,1429,3235,0.54109,0.57532
2017,30-45 y.,Upper Secondary Level,Part Time,0.32216,1145,3235,0.30605,0.33826
2017,30-45 y.,Upper Secondary Level,Not Working,0.11963,661,3235,0.10845,0.13082
2017,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.59566,438,961,0.56461,0.62670
2017,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.29616,366,961,0.26728,0.32504
2017,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.10818,157,961,0.08853,0.12783
2017,30-45 y.,First Stage of Tertiary Education,Full Time,0.74293,237,331,0.69578,0.79008
2017,30-45 y.,First Stage of Tertiary Education,Part Time,0.22095,94,331,0.17619,0.26572
2017,30-45 y.,Second Stage of Tertiary Education,Full Time,0.62888,1238,2520,0.61001,0.64775
2017,30-45 y.,Second Stage of Tertiary Education,Part Time,0.29033,744,2520,0.27260,0.30806
2017,30-45 y.,Second Stage of Tertiary Education,Not Working,0.08079,538,2520,0.07015,0.09143
2017,46-65 y.,No answer / don't know,Not Working,0.40673,63,63,0.28445,0.52900
2017,46-65 y.,Primary Level,Full Time,0.14292,33,373,0.10735,0.17848
2017,46-65 y.,Primary Level,Part Time,0.26628,47,373,0.22136,0.31120
2017,46-65 y.,Primary Level,Not Working,0.59080,293,373,0.54083,0.64077
2017,46-65 y.,Lower Secondary Level,Full Time,0.30688,230,788,0.27466,0.33910
2017,46-65 y.,Lower Secondary Level,Part Time,0.35206,252,788,0.31869,0.38543
2017,46-65 y.,Lower Secondary Level,Not Working,0.34106,306,788,0.30794,0.37418
2017,46-65 y.,Upper Secondary Level,Full Time,0.50383,2324,4903,0.48983,0.51783
2017,46-65 y.,Upper Secondary Level,Part Time,0.29982,1556,4903,0.28699,0.31264
2017,46-65 y.,Upper Secondary Level,Not Working,0.19636,1023,4903,0.18523,0.20748
2017,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.51505,398,874,0.48190,0.54820
2017,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.36718,336,874,0.33521,0.39916
2017,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.11776,140,874,0.09638,0.13915
2017,46-65 y.,First Stage of Tertiary Education,Full Time,0.66687,506,784,0.63385,0.69988
2017,46-65 y.,First Stage of Tertiary Education,Part Time,0.20449,175,784,0.17624,0.23274
2017,46-65 y.,First Stage of Tertiary Education,Not Working,0.12864,103,784,0.10519,0.15209
2017,46-65 y.,Second Stage of Tertiary Education,Full Time,0.64260,1647,2763,0.62472,0.66047
2017,46-65 y.,Second Stage of Tertiary Education,Part Time,0.25797,732,2763,0.24165,0.27429
2017,46-65 y.,Second Stage of Tertiary Education,Not Working,0.09943,384,2763,0.08827,0.11059
2017,66 and older,Primary Level,Not Working,0.89079,60,60,0.81120,0.97038
2017,66 and older,Lower Secondary Level,Part Time,0.06142,40,608,0.04232,0.08052
2017,66 and older,Lower Secondary Level,Not Working,0.93709,568,608,0.91778,0.95641
2017,66 and older,Upper Secondary Level,Full Time,0.01213,34,2552,0.00788,0.01637
2017,66 and older,Upper Secondary Level,Part Time,0.09415,241,2552,0.08281,0.10548
2017,66 and older,Upper Secondary Level,Not Working,0.89373,2277,2552,0.88177,0.90569
2017,66 and older,Post-secondary Non-tertiary Level,Not Working,0.87424,115,115,0.81337,0.93510
2017,66 and older,First Stage of Tertiary Education,Part Time,0.10405,34,326,0.07086,0.13725
2017,66 and older,First Stage of Tertiary Education,Not Working,0.84405,292,326,0.80460,0.88349
2017,66 and older,Second Stage of Tertiary Education,Full Time,0.02168,38,1262,0.01364,0.02972
2017,66 and older,Second Stage of Tertiary Education,Part Time,0.11406,173,1262,0.09651,0.13160
2017,66 and older,Second Stage of Tertiary Education,Not Working,0.86426,1051,1262,0.84536,0.88317
2018,17-29 y.,No answer / don't know,Full Time,0.22637,102,553,0.19146,0.26129
2018,17-29 y.,No answer / don't know,Part Time,0.39669,195,553,0.35588,0.43750
2018,17-29 y.,No answer / don't know,Not Working,0.37693,256,553,0.33650,0.41736
2018,17-29 y.,Pre-primary Level,Part Time,0.10073,65,769,0.07944,0.12201
2018,17-29 y.,Pre-primary Level,Not Working,0.89232,704,769,0.87040,0.91425
2018,17-29 y.,Primary Level,Full Time,0.11372,36,607,0.08845,0.13900
2018,17-29 y.,Primary Level,Part Time,0.24685,62,607,0.21252,0.28118
2018,17-29 y.,Primary Level,Not Working,0.63943,509,607,0.60120,0.67766
2018,17-29 y.,Lower Secondary Level,Full Time,0.29114,255,1260,0.26605,0.31623
2018,17-29 y.,Lower Secondary Level,Part Time,0.30528,294,1260,0.27984,0.33072
2018,17-29 y.,Lower Secondary Level,Not Working,0.40358,711,1260,0.37648,0.43068
2018,17-29 y.,Upper Secondary Level,Full Time,0.46727,732,1935,0.44503,0.48951
2018,17-29 y.,Upper Secondary Level,Part Time,0.33700,632,1935,0.31593,0.35806
2018,17-29 y.,Upper Secondary Level,Not Working,0.19573,571,1935,0.17805,0.21342
2018,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.50824,175,328,0.45405,0.56242
2018,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.38644,109,328,0.33366,0.43922
2018,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.10532,44,328,0.07205,0.13860
2018,17-29 y.,First Stage of Tertiary Education,Full Time,0.70642,40,40,0.56349,0.84935
2018,17-29 y.,Second Stage of Tertiary Education,Full Time,0.38355,208,651,0.34617,0.42093
2018,17-29 y.,Second Stage of Tertiary Education,Part Time,0.46860,232,651,0.43024,0.50696
2018,17-29 y.,Second Stage of Tertiary Education,Not Working,0.14785,211,651,0.12056,0.17514
2018,30-45 y.,No answer / don't know,Full Time,0.38634,36,207,0.31985,0.45284
2018,30-45 y.,No answer / don't know,Part Time,0.39971,34,207,0.33281,0.46660
2018,30-45 y.,No answer / don't know,Not Working,0.21395,137,207,0.15795,0.26995
2018,30-45 y.,Primary Level,Full Time,0.26187,51,790,0.23119,0.29255
2018,30-45 y.,Primary Level,Part Time,0.23671,97,790,0.20705,0.26637
2018,30-45 y.,Primary Level,Not Working,0.50142,642,790,0.46653,0.53631
2018,30-45 y.,Lower Secondary Level,Full Time,0.38837,215,935,0.35711,0.41963
2018,30-45 y.,Lower Secondary Level,Part Time,0.34743,250,935,0.31690,0.37797
2018,30-45 y.,Lower Secondary Level,Not Working,0.26420,470,935,0.23592,0.29247
2018,30-45 y.,Upper Secondary Level,Full Time,0.55243,1299,2944,0.53446,0.57039
2018,30-45 y.,Upper Secondary Level,Part Time,0.34046,1051,2944,0.32334,0.35758
2018,30-45 y.,Upper Secondary Level,Not Working,0.10711,594,2944,0.09594,0.11829
2018,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.60210,407,875,0.56965,0.63455
2018,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.28796,323,875,0.25794,0.31798
2018,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.10994,145,875,0.08920,0.13068
2018,30-45 y.,First Stage of Tertiary Education,Full Time,0.72519,214,304,0.67492,0.77545
2018,30-45 y.,First Stage of Tertiary Education,Part Time,0.25594,90,304,0.20680,0.30507
2018,30-45 y.,Second Stage of Tertiary Education,Full Time,0.65475,1203,2378,0.63564,0.67386
2018,30-45 y.,Second Stage of Tertiary Education,Part Time,0.27680,740,2378,0.25882,0.29479
2018,30-45 y.,Second Stage of Tertiary Education,Not Working,0.06845,435,2378,0.05829,0.07860
2018,46-65 y.,No answer / don't know,Not Working,0.31781,77,77,0.21312,0.42249
2018,46-65 y.,Primary Level,Full Time,0.18284,34,380,0.14393,0.22176
2018,46-65 y.,Primary Level,Part Time,0.19280,47,380,0.15308,0.23251
2018,46-65 y.,Primary Level,Not Working,0.62436,299,380,0.57560,0.67311
2018,46-65 y.,Lower Secondary Level,Full Time,0.34929,231,781,0.31583,0.38274
2018,46-65 y.,Lower Secondary Level,Part Time,0.33690,247,781,0.30373,0.37007
2018,46-65 y.,Lower Secondary Level,Not Working,0.31381,303,781,0.28124,0.34638
2018,46-65 y.,Upper Secondary Level,Full Time,0.50357,2213,4729,0.48932,0.51783
2018,46-65 y.,Upper Secondary Level,Part Time,0.31577,1563,4729,0.30252,0.32902
2018,46-65 y.,Upper Secondary Level,Not Working,0.18065,953,4729,0.16969,0.19162
2018,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.51895,395,856,0.48546,0.55244
2018,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.35989,327,856,0.32772,0.39206
2018,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.12116,134,856,0.09929,0.14304
2018,46-65 y.,First Stage of Tertiary Education,Full Time,0.65854,474,730,0.62411,0.69296
2018,46-65 y.,First Stage of Tertiary Education,Part Time,0.21564,172,730,0.18579,0.24550
2018,46-65 y.,First Stage of Tertiary Education,Not Working,0.12582,84,730,0.10175,0.14990
2018,46-65 y.,Second Stage of Tertiary Education,Full Time,0.68004,1613,2659,0.66231,0.69778
2018,46-65 y.,Second Stage of Tertiary Education,Part Time,0.23089,706,2659,0.21487,0.24691
2018,46-65 y.,Second Stage of Tertiary Education,Not Working,0.08907,340,2659,0.07824,0.09990
2018,66 and older,No answer / don't know,Not Working,0.98125,31,31,0.93271,1.02979
2018,66 and older,Primary Level,Not Working,0.93279,55,55,0.86600,0.99957
2018,66 and older,Lower Secondary Level,Part Time,0.07057,42,596,0.04999,0.09114
2018,66 and older,Lower Secondary Level,Not Working,0.92745,554,596,0.90661,0.94829
2018,66 and older,Upper Secondary Level,Full Time,0.01208,31,2544,0.00783,0.01632
2018,66 and older,Upper Secondary Level,Part Time,0.09239,252,2544,0.08114,0.10365
2018,66 and older,Upper Secondary Level,Not Working,0.89553,2261,2544,0.88364,0.90742
2018,66 and older,Post-secondary Non-tertiary Level,Not Working,0.81469,128,128,0.74712,0.88227
2018,66 and older,First Stage of Tertiary Education,Part Time,0.11988,33,329,0.08473,0.15503
2018,66 and older,First Stage of Tertiary Education,Not Working,0.81266,296,329,0.77043,0.85488
2018,66 and older,Second Stage of Tertiary Education,Full Time,0.02485,38,1289,0.01635,0.03335
2018,66 and older,Second Stage of Tertiary Education,Part Time,0.13573,173,1289,0.11703,0.15444
2018,66 and older,Second Stage of Tertiary Education,Not Working,0.83942,1078,1289,0.81937,0.85947
2019,17-29 y.,No answer / don't know,Full Time,0.23665,95,457,0.19764,0.27566
2019,17-29 y.,No answer / don't know,Part Time,0.38352,150,457,0.33889,0.42815
2019,17-29 y.,No answer / don't know,Not Working,0.37983,212,457,0.33528,0.42437
2019,17-29 y.,Pre-primary Level,Part Time,0.10777,66,608,0.08310,0.13244
2019,17-29 y.,Pre-primary Level,Not Working,0.88627,542,608,0.86101,0.91153
2019,17-29 y.,Primary Level,Full Time,0.16723,47,500,0.13449,0.19997
2019,17-29 y.,Primary Level,Part Time,0.25607,67,500,0.21778,0.29437
2019,17-29 y.,Primary Level,Not Working,0.57670,386,500,0.53334,0.62005
2019,17-29 y.,Lower Secondary Level,Full Time,0.35010,256,1096,0.32185,0.37836
2019,17-29 y.,Lower Secondary Level,Part Time,0.28892,265,1096,0.26207,0.31576
2019,17-29 y.,Lower Secondary Level,Not Working,0.36098,575,1096,0.33253,0.38943
2019,17-29 y.,Upper Secondary Level,Full Time,0.45074,647,1725,0.42726,0.47423
2019,17-29 y.,Upper Secondary Level,Part Time,0.31768,557,1725,0.29570,0.33965
2019,17-29 y.,Upper Secondary Level,Not Working,0.23158,521,1725,0.21167,0.25149
2019,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.52995,177,303,0.47366,0.58625
2019,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.35859,88,303,0.30450,0.41269
2019,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.11145,38,303,0.07596,0.14694
2019,17-29 y.,First Stage of Tertiary Education,Full Time,0.86010,44,44,0.75642,0.96378
2019,17-29 y.,Second Stage of Tertiary Education,Full Time,0.34603,185,580,0.30728,0.38477
2019,17-29 y.,Second Stage of Tertiary Education,Part Time,0.50816,263,580,0.46744,0.54888
2019,17-29 y.,Second Stage of Tertiary Education,Not Working,0.14581,132,580,0.11706,0.17456
2019,30-45 y.,No answer / don't know,Full Time,0.47081,50,200,0.40146,0.54017
2019,30-45 y.,No answer / don't know,Part Time,0.16110,36,200,0.11002,0.21217
2019,30-45 y.,No answer / don't know,Not Working,0.36809,114,200,0.30108,0.43510
2019,30-45 y.,Primary Level,Full Time,0.27509,72,782,0.24378,0.30641
2019,30-45 y.,Primary Level,Part Time,0.28794,123,782,0.25618,0.31969
2019,30-45 y.,Primary Level,Not Working,0.43697,587,782,0.40218,0.47176
2019,30-45 y.,Lower Secondary Level,Full Time,0.37408,213,825,0.34104,0.40712
2019,30-45 y.,Lower Secondary Level,Part Time,0.37890,225,825,0.34578,0.41202
2019,30-45 y.,Lower Secondary Level,Not Working,0.24702,387,825,0.21757,0.27646
2019,30-45 y.,Upper Secondary Level,Full Time,0.56543,1220,2635,0.54650,0.58436
2019,30-45 y.,Upper Secondary Level,Part Time,0.32991,918,2635,0.31195,0.34786
2019,30-45 y.,Upper Secondary Level,Not Working,0.10466,497,2635,0.09297,0.11635
2019,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.58541,390,836,0.55199,0.61883
2019,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.29792,324,836,0.26690,0.32894
2019,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.11667,122,836,0.09489,0.13844
2019,30-45 y.,First Stage of Tertiary Education,Full Time,0.73825,260,333,0.69097,0.78554
2019,30-45 y.,First Stage of Tertiary Education,Part Time,0.23295,73,333,0.18748,0.27842
2019,30-45 y.,Second Stage of Tertiary Education,Full Time,0.64608,1253,2337,0.62669,0.66547
2019,30-45 y.,Second Stage of Tertiary Education,Part Time,0.27751,722,2337,0.25935,0.29567
2019,30-45 y.,Second Stage of Tertiary Education,Not Working,0.07642,362,2337,0.06564,0.08719
2019,46-65 y.,No answer / don't know,Not Working,0.48935,80,80,0.37911,0.59958
2019,46-65 y.,Primary Level,Full Time,0.18222,34,386,0.14366,0.22078
2019,46-65 y.,Primary Level,Part Time,0.21676,48,386,0.17560,0.25792
2019,46-65 y.,Primary Level,Not Working,0.60102,304,386,0.55211,0.64994
2019,46-65 y.,Lower Secondary Level,Full Time,0.36019,231,746,0.32572,0.39467
2019,46-65 y.,Lower Secondary Level,Part Time,0.31046,222,746,0.27724,0.34369
2019,46-65 y.,Lower Secondary Level,Not Working,0.32934,293,746,0.29559,0.36309
