year,bula_h,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Thuringa,2nd Quintile,Not Working,0.44896,112,270,0.38952,0.50840
2017,Thuringa,3rd Quintile,Full Time,0.49761,72,163,0.42061,0.57460
2017,Thuringa,3rd Quintile,Part Time,0.14598,32,163,0.09161,0.20036
2017,Thuringa,3rd Quintile,Not Working,0.35641,59,163,0.28266,0.43016
2017,Thuringa,4th Quintile,Full Time,0.50536,75,106,0.40972,0.60099
2017,Thuringa,4th Quintile,Not Working,0.26440,31,106,0.18004,0.34875
2017,Thuringa,5th Quintile,Full Time,0.48046,60,60,0.35297,0.60795
2018,Schleswig-Holstein,1st Quintile,Full Time,0.16720,41,308,0.12545,0.20894
2018,Schleswig-Holstein,1st Quintile,Part Time,0.34084,70,308,0.28782,0.39386
2018,Schleswig-Holstein,1st Quintile,Not Working,0.49197,197,308,0.43604,0.54789
2018,Schleswig-Holstein,2nd Quintile,Full Time,0.28497,74,240,0.22774,0.34220
2018,Schleswig-Holstein,2nd Quintile,Part Time,0.22301,73,240,0.17024,0.27579
2018,Schleswig-Holstein,2nd Quintile,Not Working,0.49202,93,240,0.42863,0.55540
2018,Schleswig-Holstein,3rd Quintile,Full Time,0.35692,69,191,0.28880,0.42505
2018,Schleswig-Holstein,3rd Quintile,Part Time,0.23972,62,191,0.17902,0.30043
2018,Schleswig-Holstein,3rd Quintile,Not Working,0.40335,60,191,0.33360,0.47311
2018,Schleswig-Holstein,4th Quintile,Full Time,0.40623,67,154,0.32841,0.48405
2018,Schleswig-Holstein,4th Quintile,Part Time,0.24859,47,154,0.18011,0.31708
2018,Schleswig-Holstein,4th Quintile,Not Working,0.34518,40,154,0.26985,0.42051
2018,Schleswig-Holstein,5th Quintile,Full Time,0.61197,83,132,0.52852,0.69542
2018,Schleswig-Holstein,5th Quintile,Part Time,0.18863,49,132,0.12164,0.25563
2018,Hamburg,1st Quintile,Part Time,0.19656,31,104,0.11981,0.27331
2018,Hamburg,1st Quintile,Not Working,0.71053,73,104,0.62294,0.79811
2018,Hamburg,3rd Quintile,Full Time,0.40531,40,40,0.25123,0.55940
2018,Hamburg,4th Quintile,Full Time,0.60104,41,41,0.44929,0.75280
2018,Hamburg,5th Quintile,Full Time,0.64667,65,65,0.52955,0.76378
2018,Lower Saxony,1st Quintile,Full Time,0.14262,97,861,0.11925,0.16599
2018,Lower Saxony,1st Quintile,Part Time,0.34045,217,861,0.30878,0.37213
2018,Lower Saxony,1st Quintile,Not Working,0.51693,547,861,0.48353,0.55033
2018,Lower Saxony,2nd Quintile,Full Time,0.31255,168,514,0.27244,0.35267
2018,Lower Saxony,2nd Quintile,Part Time,0.27964,170,514,0.24080,0.31848
2018,Lower Saxony,2nd Quintile,Not Working,0.40780,176,514,0.36528,0.45033
2018,Lower Saxony,3rd Quintile,Full Time,0.35613,197,495,0.31390,0.39836
2018,Lower Saxony,3rd Quintile,Part Time,0.22757,137,495,0.19059,0.26454
2018,Lower Saxony,3rd Quintile,Not Working,0.41631,161,495,0.37284,0.45978
2018,Lower Saxony,4th Quintile,Full Time,0.47209,205,468,0.42681,0.51737
2018,Lower Saxony,4th Quintile,Part Time,0.25244,150,468,0.21304,0.29184
2018,Lower Saxony,4th Quintile,Not Working,0.27547,113,468,0.23495,0.31599
2018,Lower Saxony,5th Quintile,Full Time,0.55240,267,534,0.51019,0.59462
2018,Lower Saxony,5th Quintile,Part Time,0.25960,146,534,0.22238,0.29682
2018,Lower Saxony,5th Quintile,Not Working,0.18800,121,534,0.15483,0.22117
2018,Bremen,1st Quintile,Not Working,0.56875,82,82,0.46089,0.67660
2018,North Rhine-Westphalia,1st Quintile,Full Time,0.14681,190,1641,0.12968,0.16394
2018,North Rhine-Westphalia,1st Quintile,Part Time,0.30757,442,1641,0.28524,0.32991
2018,North Rhine-Westphalia,1st Quintile,Not Working,0.54562,1009,1641,0.52152,0.56972
2018,North Rhine-Westphalia,2nd Quintile,Full Time,0.28845,333,1127,0.26199,0.31491
2018,North Rhine-Westphalia,2nd Quintile,Part Time,0.27785,350,1127,0.25168,0.30401
2018,North Rhine-Westphalia,2nd Quintile,Not Working,0.43370,444,1127,0.40476,0.46265
2018,North Rhine-Westphalia,3rd Quintile,Full Time,0.36496,373,1037,0.33564,0.39427
2018,North Rhine-Westphalia,3rd Quintile,Part Time,0.25105,309,1037,0.22464,0.27745
2018,North Rhine-Westphalia,3rd Quintile,Not Working,0.38400,355,1037,0.35438,0.41361
2018,North Rhine-Westphalia,4th Quintile,Full Time,0.46955,444,997,0.43855,0.50054
2018,North Rhine-Westphalia,4th Quintile,Part Time,0.24585,283,997,0.21911,0.27259
2018,North Rhine-Westphalia,4th Quintile,Not Working,0.28460,270,997,0.25658,0.31262
2018,North Rhine-Westphalia,5th Quintile,Full Time,0.54791,540,1095,0.51842,0.57741
2018,North Rhine-Westphalia,5th Quintile,Part Time,0.24531,291,1095,0.21981,0.27081
2018,North Rhine-Westphalia,5th Quintile,Not Working,0.20678,264,1095,0.18278,0.23078
2018,Hesse,1st Quintile,Full Time,0.09734,49,575,0.07309,0.12159
2018,Hesse,1st Quintile,Part Time,0.24269,111,575,0.20762,0.27776
2018,Hesse,1st Quintile,Not Working,0.65997,415,575,0.62122,0.69872
2018,Hesse,2nd Quintile,Full Time,0.34143,109,309,0.28848,0.39439
2018,Hesse,2nd Quintile,Part Time,0.25384,92,309,0.20523,0.30244
2018,Hesse,2nd Quintile,Not Working,0.40473,108,309,0.34991,0.45954
2018,Hesse,3rd Quintile,Full Time,0.43780,139,312,0.38266,0.49294
2018,Hesse,3rd Quintile,Part Time,0.25488,91,312,0.20644,0.30331
2018,Hesse,3rd Quintile,Not Working,0.30732,82,312,0.25604,0.35860
2018,Hesse,4th Quintile,Full Time,0.46570,158,340,0.41260,0.51880
2018,Hesse,4th Quintile,Part Time,0.25987,97,340,0.21319,0.30656
2018,Hesse,4th Quintile,Not Working,0.27442,85,340,0.22692,0.32193
2018,Hesse,5th Quintile,Full Time,0.56751,229,439,0.52112,0.61391
2018,Hesse,5th Quintile,Part Time,0.21722,104,439,0.17860,0.25584
2018,Hesse,5th Quintile,Not Working,0.21527,106,439,0.17678,0.25376
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Full Time,0.22636,65,481,0.18893,0.26380
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Part Time,0.28691,126,481,0.24645,0.32738
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Not Working,0.48672,290,481,0.44201,0.53144
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Full Time,0.34823,115,303,0.29449,0.40196
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Part Time,0.25612,82,303,0.20689,0.30535
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Working,0.39565,106,303,0.34050,0.45081
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Full Time,0.37713,107,283,0.32057,0.43370
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Part Time,0.18021,64,283,0.13534,0.22507
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Working,0.44266,112,283,0.38469,0.50063
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Full Time,0.41118,121,294,0.35484,0.46752
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Part Time,0.31800,104,294,0.26468,0.37133
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Not Working,0.27082,69,294,0.21994,0.32170
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Full Time,0.50342,119,260,0.44252,0.56431
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Part Time,0.18963,53,260,0.14189,0.23737
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Not Working,0.30696,88,260,0.25078,0.36313
2018,Baden-Wuerttemberg,1st Quintile,Full Time,0.11735,67,625,0.09210,0.14260
2018,Baden-Wuerttemberg,1st Quintile,Part Time,0.34208,159,625,0.30486,0.37930
2018,Baden-Wuerttemberg,1st Quintile,Not Working,0.54057,399,625,0.50147,0.57967
2018,Baden-Wuerttemberg,2nd Quintile,Full Time,0.25988,167,528,0.22243,0.29732
2018,Baden-Wuerttemberg,2nd Quintile,Part Time,0.26767,171,528,0.22987,0.30547
2018,Baden-Wuerttemberg,2nd Quintile,Not Working,0.47245,190,528,0.42983,0.51508
2018,Baden-Wuerttemberg,3rd Quintile,Full Time,0.38675,230,555,0.34619,0.42730
2018,Baden-Wuerttemberg,3rd Quintile,Part Time,0.26899,179,555,0.23207,0.30592
2018,Baden-Wuerttemberg,3rd Quintile,Not Working,0.34426,146,555,0.30470,0.38383
2018,Baden-Wuerttemberg,4th Quintile,Full Time,0.45409,305,658,0.41602,0.49216
2018,Baden-Wuerttemberg,4th Quintile,Part Time,0.24993,186,658,0.21682,0.28303
2018,Baden-Wuerttemberg,4th Quintile,Not Working,0.29598,167,658,0.26108,0.33089
2018,Baden-Wuerttemberg,5th Quintile,Full Time,0.58179,399,756,0.54660,0.61697
2018,Baden-Wuerttemberg,5th Quintile,Part Time,0.22822,196,756,0.19828,0.25815
2018,Baden-Wuerttemberg,5th Quintile,Not Working,0.19000,161,756,0.16201,0.21798
2018,Bavaria,1st Quintile,Full Time,0.13244,125,829,0.10935,0.15553
2018,Bavaria,1st Quintile,Part Time,0.32944,217,829,0.29743,0.36145
2018,Bavaria,1st Quintile,Not Working,0.53812,487,829,0.50416,0.57208
2018,Bavaria,2nd Quintile,Full Time,0.32619,256,747,0.29255,0.35983
2018,Bavaria,2nd Quintile,Part Time,0.31202,246,747,0.27877,0.34526
2018,Bavaria,2nd Quintile,Not Working,0.36179,245,747,0.32731,0.39628
2018,Bavaria,3rd Quintile,Full Time,0.40807,292,730,0.37239,0.44375
2018,Bavaria,3rd Quintile,Part Time,0.26469,232,730,0.23266,0.29672
2018,Bavaria,3rd Quintile,Not Working,0.32724,206,730,0.29318,0.36130
2018,Bavaria,4th Quintile,Full Time,0.51227,402,859,0.47883,0.54572
2018,Bavaria,4th Quintile,Part Time,0.27467,265,859,0.24480,0.30454
2018,Bavaria,4th Quintile,Not Working,0.21306,192,859,0.18566,0.24046
2018,Bavaria,5th Quintile,Full Time,0.55198,511,993,0.52103,0.58293
2018,Bavaria,5th Quintile,Part Time,0.19485,238,993,0.17020,0.21950
2018,Bavaria,5th Quintile,Not Working,0.25317,244,993,0.22611,0.28023
2018,Berlin,1st Quintile,Full Time,0.13473,41,335,0.09811,0.17135
2018,Berlin,1st Quintile,Part Time,0.40827,95,335,0.35556,0.46099
2018,Berlin,1st Quintile,Not Working,0.45699,199,335,0.40357,0.51042
2018,Berlin,2nd Quintile,Full Time,0.22080,40,183,0.16054,0.28106
2018,Berlin,2nd Quintile,Part Time,0.32277,65,183,0.25484,0.39069
2018,Berlin,2nd Quintile,Not Working,0.45644,78,183,0.38407,0.52880
2018,Berlin,3rd Quintile,Full Time,0.44895,53,143,0.36714,0.53075
2018,Berlin,3rd Quintile,Part Time,0.28667,48,143,0.21230,0.36105
2018,Berlin,3rd Quintile,Not Working,0.26438,42,143,0.19184,0.33692
2018,Berlin,4th Quintile,Full Time,0.53277,94,178,0.45927,0.60627
2018,Berlin,4th Quintile,Part Time,0.25972,39,178,0.19512,0.32432
2018,Berlin,4th Quintile,Not Working,0.20751,45,178,0.14777,0.26726
2018,Berlin,5th Quintile,Full Time,0.64832,114,184,0.57914,0.71751
2018,Berlin,5th Quintile,Part Time,0.17014,37,184,0.11569,0.22458
2018,Berlin,5th Quintile,Not Working,0.18154,33,184,0.12569,0.23739
2018,Brandenburg,1st Quintile,Full Time,0.21005,43,315,0.16500,0.25511
2018,Brandenburg,1st Quintile,Part Time,0.33854,83,315,0.28620,0.39088
2018,Brandenburg,1st Quintile,Not Working,0.45141,189,315,0.39637,0.50645
2018,Brandenburg,2nd Quintile,Full Time,0.37847,80,254,0.31870,0.43823
2018,Brandenburg,2nd Quintile,Part Time,0.17527,55,254,0.12842,0.22212
2018,Brandenburg,2nd Quintile,Not Working,0.44627,119,254,0.38501,0.50752
2018,Brandenburg,3rd Quintile,Full Time,0.43011,92,219,0.36439,0.49583
2018,Brandenburg,3rd Quintile,Part Time,0.14038,40,219,0.09427,0.18650
2018,Brandenburg,3rd Quintile,Not Working,0.42951,87,219,0.36380,0.49522
2018,Brandenburg,4th Quintile,Full Time,0.50651,70,101,0.40852,0.60450
2018,Brandenburg,4th Quintile,Not Working,0.27202,31,101,0.18480,0.35924
2018,Brandenburg,5th Quintile,Full Time,0.80807,86,86,0.72435,0.89180
2018,Mecklenburg-Western Pomerania,1st Quintile,Part Time,0.43052,67,191,0.36012,0.50093
2018,Mecklenburg-Western Pomerania,1st Quintile,Not Working,0.49666,124,191,0.42557,0.56776
2018,Mecklenburg-Western Pomerania,2nd Quintile,Full Time,0.36532,60,167,0.29206,0.43857
2018,Mecklenburg-Western Pomerania,2nd Quintile,Part Time,0.24545,36,167,0.17998,0.31091
2018,Mecklenburg-Western Pomerania,2nd Quintile,Not Working,0.38924,71,167,0.31507,0.46341
2018,Mecklenburg-Western Pomerania,3rd Quintile,Full Time,0.39394,34,66,0.27515,0.51272
2018,Mecklenburg-Western Pomerania,3rd Quintile,Not Working,0.42926,32,66,0.30893,0.54959
2018,Mecklenburg-Western Pomerania,4th Quintile,Full Time,0.68025,48,48,0.54692,0.81359
2018,Saxony,1st Quintile,Full Time,0.21917,70,423,0.17970,0.25864
2018,Saxony,1st Quintile,Part Time,0.25461,98,423,0.21305,0.29618
2018,Saxony,1st Quintile,Not Working,0.52622,255,423,0.47858,0.57386
2018,Saxony,2nd Quintile,Full Time,0.33356,153,493,0.29190,0.37523
2018,Saxony,2nd Quintile,Part Time,0.22562,123,493,0.18869,0.26256
2018,Saxony,2nd Quintile,Not Working,0.44081,217,493,0.39694,0.48468
2018,Saxony,3rd Quintile,Full Time,0.56466,167,358,0.51323,0.61609
2018,Saxony,3rd Quintile,Part Time,0.13447,75,358,0.09908,0.16986
2018,Saxony,3rd Quintile,Not Working,0.30087,116,358,0.25329,0.34845
2018,Saxony,4th Quintile,Full Time,0.58535,147,253,0.52452,0.64618
2018,Saxony,4th Quintile,Part Time,0.26885,58,253,0.21411,0.32360
2018,Saxony,4th Quintile,Not Working,0.14579,48,253,0.10222,0.18937
2018,Saxony,5th Quintile,Full Time,0.72237,120,151,0.65070,0.79404
2018,Saxony,5th Quintile,Part Time,0.17402,31,151,0.11335,0.23469
2018,Saxony-Anhalt,1st Quintile,Full Time,0.17141,58,338,0.13117,0.21165
2018,Saxony-Anhalt,1st Quintile,Part Time,0.20767,82,338,0.16436,0.25098
2018,Saxony-Anhalt,1st Quintile,Not Working,0.62092,198,338,0.56912,0.67272
2018,Saxony-Anhalt,2nd Quintile,Full Time,0.33082,73,204,0.26609,0.39554
2018,Saxony-Anhalt,2nd Quintile,Part Time,0.15799,46,204,0.10782,0.20817
2018,Saxony-Anhalt,2nd Quintile,Not Working,0.51119,85,204,0.44243,0.57996
2018,Saxony-Anhalt,3rd Quintile,Full Time,0.36208,72,176,0.29087,0.43329
2018,Saxony-Anhalt,3rd Quintile,Part Time,0.25227,35,176,0.18792,0.31662
2018,Saxony-Anhalt,3rd Quintile,Not Working,0.38565,69,176,0.31353,0.45777
2018,Saxony-Anhalt,4th Quintile,Full Time,0.57776,73,73,0.46367,0.69185
2018,Saxony-Anhalt,5th Quintile,Full Time,0.65735,65,65,0.54107,0.77362
2018,Thuringa,1st Quintile,Full Time,0.17823,45,277,0.13308,0.22338
2018,Thuringa,1st Quintile,Part Time,0.33128,73,277,0.27575,0.38681
2018,Thuringa,1st Quintile,Not Working,0.49049,159,277,0.43151,0.54947
2018,Thuringa,2nd Quintile,Full Time,0.34126,89,258,0.28329,0.39923
2018,Thuringa,2nd Quintile,Part Time,0.22746,62,258,0.17621,0.27871
2018,Thuringa,2nd Quintile,Not Working,0.43128,107,258,0.37073,0.49184
2018,Thuringa,3rd Quintile,Full Time,0.47513,94,197,0.40522,0.54504
2018,Thuringa,3rd Quintile,Part Time,0.25480,47,197,0.19380,0.31581
2018,Thuringa,3rd Quintile,Not Working,0.27007,56,197,0.20791,0.33223
2018,Thuringa,4th Quintile,Full Time,0.44788,85,159,0.37034,0.52542
2018,Thuringa,4th Quintile,Part Time,0.29323,36,159,0.22224,0.36421
2018,Thuringa,4th Quintile,Not Working,0.25890,38,159,0.19060,0.32720
2018,Thuringa,5th Quintile,Full Time,0.73466,66,66,0.62733,0.84200
2019,Schleswig-Holstein,1st Quintile,Full Time,0.19722,44,323,0.15375,0.24068
2019,Schleswig-Holstein,1st Quintile,Part Time,0.29090,78,323,0.24129,0.34051
2019,Schleswig-Holstein,1st Quintile,Not Working,0.51189,201,323,0.45729,0.56648
2019,Schleswig-Holstein,2nd Quintile,Full Time,0.33115,74,216,0.26824,0.39405
2019,Schleswig-Holstein,2nd Quintile,Part Time,0.18957,55,216,0.13718,0.24197
2019,Schleswig-Holstein,2nd Quintile,Not Working,0.47928,87,216,0.41250,0.54606
2019,Schleswig-Holstein,3rd Quintile,Full Time,0.40015,63,174,0.32714,0.47315
2019,Schleswig-Holstein,3rd Quintile,Part Time,0.26738,56,174,0.20143,0.33334
2019,Schleswig-Holstein,3rd Quintile,Not Working,0.33247,55,174,0.26227,0.40267
2019,Schleswig-Holstein,4th Quintile,Full Time,0.38643,59,145,0.30689,0.46596
2019,Schleswig-Holstein,4th Quintile,Part Time,0.20673,43,145,0.14059,0.27287
2019,Schleswig-Holstein,4th Quintile,Not Working,0.40684,43,145,0.32661,0.48708
2019,Schleswig-Holstein,5th Quintile,Full Time,0.60788,79,128,0.52296,0.69279
2019,Schleswig-Holstein,5th Quintile,Part Time,0.18959,49,128,0.12141,0.25776
2019,Hamburg,1st Quintile,Part Time,0.18923,37,144,0.12503,0.25344
2019,Hamburg,1st Quintile,Not Working,0.75951,107,144,0.68946,0.82956
2019,Hamburg,3rd Quintile,Full Time,0.41440,32,32,0.24098,0.58781
2019,Hamburg,4th Quintile,Full Time,0.48169,50,50,0.34179,0.62160
2019,Hamburg,5th Quintile,Full Time,0.66206,59,59,0.54033,0.78380
2019,Lower Saxony,1st Quintile,Full Time,0.17208,110,780,0.14558,0.19859
2019,Lower Saxony,1st Quintile,Part Time,0.29542,174,780,0.26338,0.32745
2019,Lower Saxony,1st Quintile,Not Working,0.53250,496,780,0.49746,0.56754
2019,Lower Saxony,2nd Quintile,Full Time,0.33629,160,493,0.29455,0.37804
2019,Lower Saxony,2nd Quintile,Part Time,0.29355,165,493,0.25331,0.33379
2019,Lower Saxony,2nd Quintile,Not Working,0.37016,168,493,0.32749,0.41283
2019,Lower Saxony,3rd Quintile,Full Time,0.36291,170,441,0.31798,0.40784
2019,Lower Saxony,3rd Quintile,Part Time,0.19463,132,441,0.15764,0.23163
2019,Lower Saxony,3rd Quintile,Not Working,0.44246,139,441,0.39605,0.48887
2019,Lower Saxony,4th Quintile,Full Time,0.51995,210,464,0.47445,0.56546
2019,Lower Saxony,4th Quintile,Part Time,0.23413,138,464,0.19556,0.27270
2019,Lower Saxony,4th Quintile,Not Working,0.24591,116,464,0.20669,0.28514
2019,Lower Saxony,5th Quintile,Full Time,0.48577,233,494,0.44165,0.52989
2019,Lower Saxony,5th Quintile,Part Time,0.27755,134,494,0.23803,0.31708
2019,Lower Saxony,5th Quintile,Not Working,0.23668,127,494,0.19916,0.27420
2019,Bremen,1st Quintile,Not Working,0.47046,71,71,0.35354,0.58739
2019,North Rhine-Westphalia,1st Quintile,Full Time,0.11249,188,1726,0.09758,0.12740
2019,North Rhine-Westphalia,1st Quintile,Part Time,0.35209,472,1726,0.32955,0.37463
2019,North Rhine-Westphalia,1st Quintile,Not Working,0.53542,1066,1726,0.51188,0.55896
2019,North Rhine-Westphalia,2nd Quintile,Full Time,0.26294,313,1071,0.23656,0.28932
2019,North Rhine-Westphalia,2nd Quintile,Part Time,0.27459,335,1071,0.24785,0.30133
2019,North Rhine-Westphalia,2nd Quintile,Not Working,0.46247,423,1071,0.43259,0.49234
2019,North Rhine-Westphalia,3rd Quintile,Full Time,0.40672,342,880,0.37424,0.43919
2019,North Rhine-Westphalia,3rd Quintile,Part Time,0.27062,259,880,0.24125,0.29999
2019,North Rhine-Westphalia,3rd Quintile,Not Working,0.32267,279,880,0.29176,0.35357
2019,North Rhine-Westphalia,4th Quintile,Full Time,0.45556,409,935,0.42362,0.48749
2019,North Rhine-Westphalia,4th Quintile,Part Time,0.23886,244,935,0.21151,0.26620
2019,North Rhine-Westphalia,4th Quintile,Not Working,0.30559,282,935,0.27605,0.33513
2019,North Rhine-Westphalia,5th Quintile,Full Time,0.52190,502,1059,0.49180,0.55200
2019,North Rhine-Westphalia,5th Quintile,Part Time,0.23644,283,1059,0.21084,0.26205
2019,North Rhine-Westphalia,5th Quintile,Not Working,0.24166,274,1059,0.21587,0.26746
2019,Hesse,1st Quintile,Full Time,0.14736,65,528,0.11710,0.17763
2019,Hesse,1st Quintile,Part Time,0.24833,97,528,0.21144,0.28522
2019,Hesse,1st Quintile,Not Working,0.60430,366,528,0.56255,0.64605
2019,Hesse,2nd Quintile,Full Time,0.35839,106,258,0.29976,0.41702
2019,Hesse,2nd Quintile,Part Time,0.31176,83,258,0.25513,0.36839
2019,Hesse,2nd Quintile,Not Working,0.32985,69,258,0.27237,0.38733
2019,Hesse,3rd Quintile,Full Time,0.44907,126,281,0.39081,0.50733
2019,Hesse,3rd Quintile,Part Time,0.24668,80,281,0.19619,0.29718
2019,Hesse,3rd Quintile,Not Working,0.30424,75,281,0.25035,0.35813
2019,Hesse,4th Quintile,Full Time,0.42363,116,285,0.36616,0.48110
2019,Hesse,4th Quintile,Part Time,0.22707,80,285,0.17834,0.27579
2019,Hesse,4th Quintile,Not Working,0.34931,89,285,0.29386,0.40475
2019,Hesse,5th Quintile,Full Time,0.54313,212,412,0.49497,0.59129
2019,Hesse,5th Quintile,Part Time,0.21435,103,412,0.17468,0.25403
2019,Hesse,5th Quintile,Not Working,0.24252,97,412,0.20108,0.28396
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Full Time,0.20811,71,465,0.17117,0.24505
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Part Time,0.29309,112,465,0.25167,0.33451
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Not Working,0.49880,282,465,0.45330,0.54429
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Full Time,0.34556,99,308,0.29236,0.39876
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Part Time,0.23192,95,308,0.18471,0.27914
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Working,0.42252,114,308,0.36726,0.47777
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Full Time,0.40070,98,245,0.33921,0.46219
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Part Time,0.26296,70,245,0.20772,0.31820
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Working,0.33634,77,245,0.27706,0.39562
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Full Time,0.40553,97,236,0.34275,0.46831
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Part Time,0.29092,74,236,0.23285,0.34899
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Not Working,0.30355,65,236,0.24476,0.36234
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Full Time,0.49506,131,265,0.43475,0.55537
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Part Time,0.24693,54,265,0.19491,0.29894
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Not Working,0.25801,80,265,0.20523,0.31079
2019,Baden-Wuerttemberg,1st Quintile,Full Time,0.13486,78,646,0.10850,0.16123
2019,Baden-Wuerttemberg,1st Quintile,Part Time,0.36709,178,646,0.32989,0.40429
2019,Baden-Wuerttemberg,1st Quintile,Not Working,0.49805,390,646,0.45946,0.53663
2019,Baden-Wuerttemberg,2nd Quintile,Full Time,0.30359,143,428,0.25998,0.34721
2019,Baden-Wuerttemberg,2nd Quintile,Part Time,0.23465,128,428,0.19446,0.27485
2019,Baden-Wuerttemberg,2nd Quintile,Not Working,0.46175,157,428,0.41447,0.50904
2019,Baden-Wuerttemberg,3rd Quintile,Full Time,0.38700,196,510,0.34468,0.42931
2019,Baden-Wuerttemberg,3rd Quintile,Part Time,0.27341,165,510,0.23469,0.31213
2019,Baden-Wuerttemberg,3rd Quintile,Not Working,0.33959,149,510,0.29845,0.38073
2019,Baden-Wuerttemberg,4th Quintile,Full Time,0.48849,255,549,0.44664,0.53034
2019,Baden-Wuerttemberg,4th Quintile,Part Time,0.24115,161,549,0.20534,0.27697
2019,Baden-Wuerttemberg,4th Quintile,Not Working,0.27036,133,549,0.23317,0.30754
2019,Baden-Wuerttemberg,5th Quintile,Full Time,0.59293,359,714,0.55687,0.62899
2019,Baden-Wuerttemberg,5th Quintile,Part Time,0.20980,192,714,0.17991,0.23968
2019,Baden-Wuerttemberg,5th Quintile,Not Working,0.19728,163,714,0.16807,0.22649
2019,Bavaria,1st Quintile,Full Time,0.18249,142,802,0.15574,0.20924
2019,Bavaria,1st Quintile,Part Time,0.31724,221,802,0.28501,0.34947
2019,Bavaria,1st Quintile,Not Working,0.50026,439,802,0.46564,0.53489
2019,Bavaria,2nd Quintile,Full Time,0.27736,214,716,0.24455,0.31018
2019,Bavaria,2nd Quintile,Part Time,0.33389,244,716,0.29932,0.36846
2019,Bavaria,2nd Quintile,Not Working,0.38875,258,716,0.35302,0.42448
2019,Bavaria,3rd Quintile,Full Time,0.43266,294,728,0.39664,0.46867
2019,Bavaria,3rd Quintile,Part Time,0.24151,218,728,0.21040,0.27263
2019,Bavaria,3rd Quintile,Not Working,0.32583,216,728,0.29176,0.35990
2019,Bavaria,4th Quintile,Full Time,0.50059,340,748,0.46474,0.53645
2019,Bavaria,4th Quintile,Part Time,0.26957,229,748,0.23775,0.30140
2019,Bavaria,4th Quintile,Not Working,0.22983,179,748,0.19966,0.26000
2019,Bavaria,5th Quintile,Full Time,0.53951,453,893,0.50680,0.57222
2019,Bavaria,5th Quintile,Part Time,0.19077,212,893,0.16499,0.21656
2019,Bavaria,5th Quintile,Not Working,0.26971,228,893,0.24059,0.29884
2019,Berlin,1st Quintile,Full Time,0.14605,41,303,0.10622,0.18588
2019,Berlin,1st Quintile,Part Time,0.32736,88,303,0.27444,0.38029
2019,Berlin,1st Quintile,Not Working,0.52658,174,303,0.47027,0.58290
2019,Berlin,2nd Quintile,Full Time,0.20482,39,188,0.14697,0.26266
2019,Berlin,2nd Quintile,Part Time,0.42742,74,188,0.35652,0.49833
2019,Berlin,2nd Quintile,Not Working,0.36776,75,188,0.29865,0.43687
2019,Berlin,3rd Quintile,Full Time,0.40821,61,155,0.33058,0.48584
2019,Berlin,3rd Quintile,Part Time,0.30958,47,155,0.23656,0.38260
2019,Berlin,3rd Quintile,Not Working,0.28220,47,155,0.21112,0.35329
2019,Berlin,4th Quintile,Full Time,0.54057,76,148,0.46001,0.62113
2019,Berlin,4th Quintile,Part Time,0.16510,35,148,0.10508,0.22512
2019,Berlin,4th Quintile,Not Working,0.29433,37,148,0.22066,0.36800
2019,Berlin,5th Quintile,Full Time,0.63535,112,180,0.56484,0.70587
2019,Berlin,5th Quintile,Part Time,0.15976,34,180,0.10609,0.21344
2019,Berlin,5th Quintile,Not Working,0.20488,34,180,0.14575,0.26401
2019,Brandenburg,1st Quintile,Full Time,0.16566,57,346,0.12643,0.20489
2019,Brandenburg,1st Quintile,Part Time,0.21239,79,346,0.16923,0.25555
2019,Brandenburg,1st Quintile,Not Working,0.62195,210,346,0.57078,0.67312
2019,Brandenburg,2nd Quintile,Full Time,0.31700,74,235,0.25738,0.37662
