"plb0218","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 3-4 Wochen","2013","Realschule","kein Migrationshintergrund","432","0.0916720355162822","0.0833985220082045","0.0999455490243599"
"Ja, alle 3-4 Wochen","2013","Realschule","direkter Migrationshintergrund","11","","",""
"Ja, alle 3-4 Wochen","2013","Realschule","indirekter Migrationshintergrund","19","","",""
"Ja, alle 3-4 Wochen","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","kein Migrationshintergrund","136","0.0969980216545843","0.0831752796482956","0.110820763660873"
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","direkter Migrationshintergrund","26","","",""
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","indirekter Migrationshintergrund","10","","",""
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2013","AkademikerIn","kein Migrationshintergrund","323","0.100271027208323","0.0904320452872126","0.110110009129433"
"Ja, alle 3-4 Wochen","2013","AkademikerIn","direkter Migrationshintergrund","35","0.104848538666862","0.0737583663924768","0.135938710941248"
"Ja, alle 3-4 Wochen","2013","AkademikerIn","indirekter Migrationshintergrund","18","","",""
"Ja, alle 3-4 Wochen","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Seltener","2013","(noch) kein Abschluss","direkter Migrationshintergrund","9","","",""
"Seltener","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Seltener","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","Hauptschule","kein Migrationshintergrund","609","0.225175665573763","0.209396903892593","0.240954427254933"
"Seltener","2013","Hauptschule","direkter Migrationshintergrund","103","0.14688640039233","0.118954548172186","0.174818252612474"
"Seltener","2013","Hauptschule","indirekter Migrationshintergrund","26","","",""
"Seltener","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","Realschule","kein Migrationshintergrund","1073","0.252375480709043","0.239921288954373","0.264829672463712"
"Seltener","2013","Realschule","direkter Migrationshintergrund","27","","",""
"Seltener","2013","Realschule","indirekter Migrationshintergrund","41","0.106588190830464","0.0663559463977267","0.146820435263202"
"Seltener","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","(Fach-)Abitur","kein Migrationshintergrund","403","0.243581992482312","0.223533951936557","0.263630033028066"
"Seltener","2013","(Fach-)Abitur","direkter Migrationshintergrund","65","0.237551168083942","0.192247623929268","0.282854712238616"
"Seltener","2013","(Fach-)Abitur","indirekter Migrationshintergrund","30","0.182126197467316","0.117021763767173","0.247230631167458"
"Seltener","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","AkademikerIn","kein Migrationshintergrund","1059","0.310370833213923","0.295215871649418","0.325525794778428"
"Seltener","2013","AkademikerIn","direkter Migrationshintergrund","91","0.266365379531758","0.221504015682787","0.311226743380729"
"Seltener","2013","AkademikerIn","indirekter Migrationshintergrund","42","0.339159220887062","0.267356634660589","0.410961807113534"
"Seltener","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein, nie","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein, nie","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein, nie","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Nein, nie","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2014","Realschule","kein Migrationshintergrund","","","",""
"Nein, nie","2014","Realschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein, nie","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein, nie","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein, nie","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein, nie","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein, nie","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein, nie","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2014","Realschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2014","Realschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2014","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2014","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2015","(noch) kein Abschluss","kein Migrationshintergrund","34","0.360935068114031","0.268184514210859","0.453685622017203"
"Nein, nie","2015","(noch) kein Abschluss","direkter Migrationshintergrund","41","0.387481347718231","0.292937545288452","0.48202515014801"
"Nein, nie","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","10","","",""
"Nein, nie","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2015","Hauptschule","kein Migrationshintergrund","770","0.378065352681207","0.357812078181262","0.398318627181151"
"Nein, nie","2015","Hauptschule","direkter Migrationshintergrund","400","0.424895167268678","0.393444534394031","0.456345800143325"
"Nein, nie","2015","Hauptschule","indirekter Migrationshintergrund","101","0.335641078341191","0.279419583945077","0.391862572737306"
"Nein, nie","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2015","Realschule","kein Migrationshintergrund","1593","0.381967242487218","0.366881984733301","0.397052500241135"
"Nein, nie","2015","Realschule","direkter Migrationshintergrund","115","0.479637216165834","0.417832618827313","0.541441813504355"
"Nein, nie","2015","Realschule","indirekter Migrationshintergrund","130","0.426933196995952","0.369202589822223","0.484663804169682"
"Nein, nie","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2015","(Fach-)Abitur","kein Migrationshintergrund","714","0.403663674123225","0.380033147961656","0.427294200284795"
"Nein, nie","2015","(Fach-)Abitur","direkter Migrationshintergrund","259","0.324518419460836","0.288853148503136","0.360183690418536"
"Nein, nie","2015","(Fach-)Abitur","indirekter Migrationshintergrund","84","0.403517494758888","0.336358961903424","0.470676027614352"
"Nein, nie","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2015","AkademikerIn","kein Migrationshintergrund","1184","0.350396195890608","0.333801083530097","0.36699130825112"
"Nein, nie","2015","AkademikerIn","direkter Migrationshintergrund","311","0.393010750329025","0.356854632187221","0.429166868470829"
"Nein, nie","2015","AkademikerIn","indirekter Migrationshintergrund","88","0.437285265704218","0.371285135907423","0.503285395501013"
"Nein, nie","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2015","(noch) kein Abschluss","kein Migrationshintergrund","22","","",""
"Ja, jede Woche","2015","(noch) kein Abschluss","direkter Migrationshintergrund","18","","",""
"Ja, jede Woche","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Ja, jede Woche","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2015","Hauptschule","kein Migrationshintergrund","349","0.146256391225386","0.131497266831327","0.161015515619445"
"Ja, jede Woche","2015","Hauptschule","direkter Migrationshintergrund","148","0.154935337677356","0.131913753939298","0.177956921415413"
"Ja, jede Woche","2015","Hauptschule","indirekter Migrationshintergrund","58","0.231221463077829","0.181024419095472","0.281418507060185"
"Ja, jede Woche","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2015","Realschule","kein Migrationshintergrund","464","0.119353667879824","0.109287768648086","0.129419567111563"
"Ja, jede Woche","2015","Realschule","direkter Migrationshintergrund","35","0.146350588098673","0.102623733439395","0.19007744275795"
"Ja, jede Woche","2015","Realschule","indirekter Migrationshintergrund","37","0.156128982562727","0.1137643604072","0.198493604718253"
"Ja, jede Woche","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2015","(Fach-)Abitur","kein Migrationshintergrund","157","0.0980323450384207","0.0837105286211766","0.112354161455665"
"Ja, jede Woche","2015","(Fach-)Abitur","direkter Migrationshintergrund","122","0.192881121183799","0.162825015433188","0.22293722693441"
"Ja, jede Woche","2015","(Fach-)Abitur","indirekter Migrationshintergrund","28","","",""
"Ja, jede Woche","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2015","AkademikerIn","kein Migrationshintergrund","434","0.149298832933288","0.136902508129278","0.161695157737298"
"Ja, jede Woche","2015","AkademikerIn","direkter Migrationshintergrund","93","0.145384153159347","0.119290607970598","0.171477698348095"
"Ja, jede Woche","2015","AkademikerIn","indirekter Migrationshintergrund","26","","",""
"Ja, jede Woche","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","kein Migrationshintergrund","20","","",""
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","direkter Migrationshintergrund","27","","",""
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","7","","",""
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2015","Hauptschule","kein Migrationshintergrund","378","0.168173905768463","0.15255196420228","0.183795847334645"
"Ja, alle 2 Wochen","2015","Hauptschule","direkter Migrationshintergrund","185","0.202082364277961","0.176534286833452","0.227630441722469"
"Ja, alle 2 Wochen","2015","Hauptschule","indirekter Migrationshintergrund","53","0.206925247811188","0.158694138623125","0.255156356999251"
"Ja, alle 2 Wochen","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2015","Realschule","kein Migrationshintergrund","683","0.173312069053546","0.161559870227802","0.18506426787929"
"Ja, alle 2 Wochen","2015","Realschule","direkter Migrationshintergrund","47","0.142447170330501","0.0992088727955082","0.185685467865493"
"Ja, alle 2 Wochen","2015","Realschule","indirekter Migrationshintergrund","42","0.174600242753119","0.130292652901773","0.218907832604464"
"Ja, alle 2 Wochen","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","kein Migrationshintergrund","236","0.147844736911672","0.130749299217421","0.164940174605923"
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","direkter Migrationshintergrund","113","0.178925316032018","0.149727771889828","0.208122860174209"
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","indirekter Migrationshintergrund","27","","",""
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2015","AkademikerIn","kein Migrationshintergrund","340","0.118462640043366","0.10722209705067","0.129703183036063"
"Ja, alle 2 Wochen","2015","AkademikerIn","direkter Migrationshintergrund","86","0.151466142466109","0.124927332022965","0.178004952909252"
"Ja, alle 2 Wochen","2015","AkademikerIn","indirekter Migrationshintergrund","32","0.17199920218041","0.121788439527499","0.222209964833321"
"Ja, alle 2 Wochen","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","kein Migrationshintergrund","10","","",""
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","direkter Migrationshintergrund","6","","",""
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2015","Hauptschule","kein Migrationshintergrund","190","0.0816025681940055","0.0701683446780729","0.0930367917099381"
"Ja, alle 3-4 Wochen","2015","Hauptschule","direkter Migrationshintergrund","82","0.0890286303440537","0.070909715042884","0.107147545645223"
"Ja, alle 3-4 Wochen","2015","Hauptschule","indirekter Migrationshintergrund","21","","",""
"Ja, alle 3-4 Wochen","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2015","Realschule","kein Migrationshintergrund","335","0.0820834338580404","0.0735610068513296","0.0906058608647512"
"Ja, alle 3-4 Wochen","2015","Realschule","direkter Migrationshintergrund","22","","",""
"Ja, alle 3-4 Wochen","2015","Realschule","indirekter Migrationshintergrund","19","","",""
"Ja, alle 3-4 Wochen","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","kein Migrationshintergrund","124","0.0670707270507114","0.0550228981264854","0.0791185559749373"
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","direkter Migrationshintergrund","61","0.137681278510886","0.111433627144751","0.163928929877021"
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","indirekter Migrationshintergrund","23","","",""
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2015","AkademikerIn","kein Migrationshintergrund","294","0.100514607348582","0.0900556624760178","0.110973552221146"
"Ja, alle 3-4 Wochen","2015","AkademikerIn","direkter Migrationshintergrund","53","0.0890960881654942","0.0680071514382623","0.110185024892726"
"Ja, alle 3-4 Wochen","2015","AkademikerIn","indirekter Migrationshintergrund","26","","",""
"Ja, alle 3-4 Wochen","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","(noch) kein Abschluss","kein Migrationshintergrund","17","","",""
"Seltener","2015","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Seltener","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","6","","",""
"Seltener","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","Hauptschule","kein Migrationshintergrund","515","0.22590178213094","0.208435627688099","0.24336793657378"
"Seltener","2015","Hauptschule","direkter Migrationshintergrund","134","0.129058500431952","0.107727914538833","0.150389086325071"
"Seltener","2015","Hauptschule","indirekter Migrationshintergrund","38","0.161581309041627","0.117759582698713","0.205403035384541"
"Seltener","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","Realschule","kein Migrationshintergrund","910","0.243283586721371","0.229961970742592","0.256605202700151"
"Seltener","2015","Realschule","direkter Migrationshintergrund","32","0.17076307314983","0.124210088724415","0.217316057575246"
"Seltener","2015","Realschule","indirekter Migrationshintergrund","54","0.170157127764172","0.126299357940191","0.214014897588152"
"Seltener","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","(Fach-)Abitur","kein Migrationshintergrund","425","0.283388516875971","0.261683959656461","0.30509307409548"
"Seltener","2015","(Fach-)Abitur","direkter Migrationshintergrund","107","0.165993864812461","0.137650608946088","0.194337120678835"
"Seltener","2015","(Fach-)Abitur","indirekter Migrationshintergrund","43","0.187966790828448","0.134485901660202","0.241447679996695"
"Seltener","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","AkademikerIn","kein Migrationshintergrund","923","0.281327723784155","0.265687320818153","0.296968126750157"
"Seltener","2015","AkademikerIn","direkter Migrationshintergrund","158","0.221042865880026","0.190325489937858","0.251760241822193"
"Seltener","2015","AkademikerIn","indirekter Migrationshintergrund","45","0.221890903621903","0.16660578832049","0.277176018923316"
"Seltener","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein, nie","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein, nie","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein, nie","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Nein, nie","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2016","Realschule","kein Migrationshintergrund","","","",""
"Nein, nie","2016","Realschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein, nie","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein, nie","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein, nie","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein, nie","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein, nie","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein, nie","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2016","Realschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2016","Realschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2016","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","kein Migrationshintergrund","","","",""
