,Unnamed: 0,year,bula_h,migback,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
902,902,2008,Hamburg,No migration background,Never,1.0,180,18597,0.89056,1.09922
903,903,2008,Lower Saxony,No migration background,At least once per week,0.13834,214,18597,0.12303,0.15229
904,904,2008,Lower Saxony,No migration background,At least once per month,0.07277,136,18597,0.06193,0.08331
905,905,2008,Lower Saxony,No migration background,Seldom,0.11248,181,18597,0.09963,0.12619
906,906,2008,Lower Saxony,No migration background,Never,0.67641,1005,18597,0.64423,0.70326
907,907,2008,Lower Saxony,Direct migration background,Never,1.0,116,18597,0.81136,1.19668
908,908,2008,Lower Saxony,Indirect migration background,Never,1.0,33,18597,0.64334,1.36059
909,909,2008,Bremen,No migration background,Never,1.0,92,18597,0.87479,1.18393
910,910,2008,North Rhine-Westphalia,No migration background,At least once per week,0.08912,338,18597,0.08155,0.09727
911,911,2008,North Rhine-Westphalia,No migration background,At least once per month,0.06845,243,18597,0.06012,0.07685
912,912,2008,North Rhine-Westphalia,No migration background,Seldom,0.09844,350,18597,0.0888,0.10773
913,913,2008,North Rhine-Westphalia,No migration background,Never,0.74398,2265,18597,0.7148,0.76546
914,914,2008,North Rhine-Westphalia,Direct migration background,Seldom,0.09063,37,18597,0.06897,0.11545
915,915,2008,North Rhine-Westphalia,Direct migration background,Never,0.90937,442,18597,0.85141,0.9773
916,916,2008,North Rhine-Westphalia,Indirect migration background,Never,1.0,163,18597,0.84267,1.16034
917,917,2008,Hesse,No migration background,At least once per week,0.1277,144,18597,0.1088,0.14684
918,918,2008,Hesse,No migration background,At least once per month,0.09299,94,18597,0.07765,0.10823
919,919,2008,Hesse,No migration background,Seldom,0.12758,136,18597,0.10966,0.14893
920,920,2008,Hesse,No migration background,Never,0.65173,687,18597,0.61714,0.6843
921,921,2008,Hesse,Direct migration background,Never,1.0,159,18597,0.85975,1.10021
922,922,2008,Hesse,Indirect migration background,Never,1.0,54,18597,0.75538,1.21776
923,923,2008,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.1102,104,18597,0.09517,0.12631
924,924,2008,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.07557,77,18597,0.06346,0.08716
925,925,2008,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.10653,110,18597,0.08919,0.12433
926,926,2008,"Rhineland-Palatinate, Saarland",No migration background,Never,0.7077,612,18597,0.67246,0.74723
927,927,2008,"Rhineland-Palatinate, Saarland",Direct migration background,Never,1.0,129,18597,0.858,1.13355
928,928,2008,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,1.0,36,18597,0.77232,1.25539
929,929,2008,Baden-Wuerttemberg,No migration background,At least once per week,0.15446,286,18597,0.1363,0.17136
930,930,2008,Baden-Wuerttemberg,No migration background,At least once per month,0.09533,190,18597,0.08551,0.10687
931,931,2008,Baden-Wuerttemberg,No migration background,Seldom,0.15342,259,18597,0.13819,0.16866
932,932,2008,Baden-Wuerttemberg,No migration background,Never,0.59679,1001,18597,0.56831,0.6299
933,933,2008,Baden-Wuerttemberg,Direct migration background,Seldom,0.08183,33,18597,0.0633,0.10322
934,934,2008,Baden-Wuerttemberg,Direct migration background,Never,0.91817,356,18597,0.83864,0.99653
935,935,2008,Baden-Wuerttemberg,Indirect migration background,Never,1.0,149,18597,0.83177,1.13693
936,936,2008,Bavaria,No migration background,At least once per week,0.1074,280,18597,0.09558,0.11796
937,937,2008,Bavaria,No migration background,At least once per month,0.10055,239,18597,0.09023,0.11204
938,938,2008,Bavaria,No migration background,Seldom,0.10801,309,18597,0.09587,0.11771
939,939,2008,Bavaria,No migration background,Never,0.68404,1498,18597,0.66223,0.71246
940,940,2008,Bavaria,Direct migration background,Never,1.0,228,18597,0.90672,1.10433
941,941,2008,Bavaria,Indirect migration background,Never,1.0,96,18597,0.81631,1.17114
942,942,2008,Berlin,No migration background,At least once per week,0.06208,40,18597,0.04474,0.07845
943,943,2008,Berlin,No migration background,At least once per month,0.06727,46,18597,0.05281,0.08078
944,944,2008,Berlin,No migration background,Seldom,0.07387,58,18597,0.05798,0.09104
945,945,2008,Berlin,No migration background,Never,0.79678,504,18597,0.74415,0.85078
946,946,2008,Berlin,Direct migration background,Never,1.0,40,18597,0.82913,1.21009
947,947,2008,Brandenburg,No migration background,At least once per week,0.06042,56,18597,0.04737,0.07645
948,948,2008,Brandenburg,No migration background,At least once per month,0.06162,59,18597,0.05175,0.0718
949,949,2008,Brandenburg,No migration background,Seldom,0.08598,80,18597,0.06896,0.11104
950,950,2008,Brandenburg,No migration background,Never,0.79198,602,18597,0.73003,0.83772
951,951,2008,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.06994,37,18597,0.05119,0.08981
952,952,2008,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.07248,49,18597,0.0589,0.09024
953,953,2008,Mecklenburg-Western Pomerania,No migration background,Seldom,0.06696,33,18597,0.05071,0.08625
954,954,2008,Mecklenburg-Western Pomerania,No migration background,Never,0.79061,361,18597,0.7286,0.84318
955,955,2008,Saxony,No migration background,At least once per week,0.06806,99,18597,0.05893,0.0789
956,956,2008,Saxony,No migration background,At least once per month,0.06579,95,18597,0.05405,0.07954
957,957,2008,Saxony,No migration background,Seldom,0.08903,128,18597,0.07466,0.1064
958,958,2008,Saxony,No migration background,Never,0.77711,1071,18597,0.73869,0.8189
959,959,2008,Saxony-Anhalt,No migration background,At least once per week,0.0586,45,18597,0.0431,0.07728
960,960,2008,Saxony-Anhalt,No migration background,At least once per month,0.08251,59,18597,0.06019,0.10701
961,961,2008,Saxony-Anhalt,No migration background,Seldom,0.10525,80,18597,0.08164,0.1369
962,962,2008,Saxony-Anhalt,No migration background,Never,0.75363,609,18597,0.6999,0.8199
963,963,2008,Thuringa,No migration background,At least once per week,0.06818,69,18597,0.05644,0.08007
964,964,2008,Thuringa,No migration background,At least once per month,0.08218,67,18597,0.06344,0.1055
965,965,2008,Thuringa,No migration background,Seldom,0.09473,81,18597,0.07616,0.12008
966,966,2008,Thuringa,No migration background,Never,0.75492,633,18597,0.7003,0.80709
967,967,2009,Schleswig-Holstein,No migration background,At least once per week,0.09088,48,17223,0.06718,0.11302
968,968,2009,Schleswig-Holstein,No migration background,Seldom,0.18164,57,17223,0.14484,0.21197
969,969,2009,Schleswig-Holstein,No migration background,Never,0.72748,326,17223,0.67679,0.79337
970,970,2009,Schleswig-Holstein,Direct migration background,Never,1.0,37,17223,0.79236,1.23218
971,971,2009,Hamburg,No migration background,Never,1.0,173,17223,0.88338,1.15364
972,972,2009,Lower Saxony,No migration background,At least once per week,0.12794,187,17223,0.11172,0.14492
973,973,2009,Lower Saxony,No migration background,At least once per month,0.09008,149,17223,0.07444,0.1063
974,974,2009,Lower Saxony,No migration background,Seldom,0.13362,182,17223,0.11688,0.15241
975,975,2009,Lower Saxony,No migration background,Never,0.64837,928,17223,0.61235,0.68207
976,976,2009,Lower Saxony,Direct migration background,Never,1.0,113,17223,0.83448,1.17904
977,977,2009,Lower Saxony,Indirect migration background,Never,1.0,36,17223,0.63421,1.4547
978,978,2009,Bremen,No migration background,Never,1.0,80,17223,0.80551,1.21979
979,979,2009,North Rhine-Westphalia,No migration background,At least once per week,0.09914,313,17223,0.08739,0.11115
980,980,2009,North Rhine-Westphalia,No migration background,At least once per month,0.06884,220,17223,0.05996,0.07875
981,981,2009,North Rhine-Westphalia,No migration background,Seldom,0.10812,341,17223,0.09683,0.12078
982,982,2009,North Rhine-Westphalia,No migration background,Never,0.7239,2097,17223,0.6963,0.75308
983,983,2009,North Rhine-Westphalia,Direct migration background,Never,1.0,390,17223,0.91414,1.08993
984,984,2009,North Rhine-Westphalia,Indirect migration background,Never,1.0,157,17223,0.86845,1.17469
985,985,2009,Hesse,No migration background,At least once per week,0.12663,135,17223,0.10764,0.15028
986,986,2009,Hesse,No migration background,At least once per month,0.10776,110,17223,0.08833,0.13218
987,987,2009,Hesse,No migration background,Seldom,0.15567,142,17223,0.13286,0.17818
988,988,2009,Hesse,No migration background,Never,0.60994,605,17223,0.56809,0.65413
989,989,2009,Hesse,Direct migration background,Never,1.0,127,17223,0.87045,1.10665
990,990,2009,Hesse,Indirect migration background,Never,1.0,46,17223,0.76519,1.25988
991,991,2009,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.11493,101,17223,0.0987,0.13723
992,992,2009,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.06938,74,17223,0.05582,0.08704
993,993,2009,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.13812,114,17223,0.11646,0.16211
994,994,2009,"Rhineland-Palatinate, Saarland",No migration background,Never,0.67757,541,17223,0.63665,0.72816
995,995,2009,"Rhineland-Palatinate, Saarland",Direct migration background,Never,1.0,115,17223,0.86648,1.17212
996,996,2009,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,1.0,40,17223,0.70844,1.24178
997,997,2009,Baden-Wuerttemberg,No migration background,At least once per week,0.1431,246,17223,0.12359,0.16448
998,998,2009,Baden-Wuerttemberg,No migration background,At least once per month,0.0967,185,17223,0.08206,0.11234
999,999,2009,Baden-Wuerttemberg,No migration background,Seldom,0.14845,234,17223,0.1285,0.16985
1000,1000,2009,Baden-Wuerttemberg,No migration background,Never,0.61174,923,17223,0.57194,0.647
1001,1001,2009,Baden-Wuerttemberg,Direct migration background,Seldom,0.11644,36,17223,0.08382,0.15221
1002,1002,2009,Baden-Wuerttemberg,Direct migration background,Never,0.88356,271,17223,0.79195,0.98053
1003,1003,2009,Baden-Wuerttemberg,Indirect migration background,Never,1.0,115,17223,0.83391,1.17676
1004,1004,2009,Bavaria,No migration background,At least once per week,0.10414,290,17223,0.0921,0.11443
1005,1005,2009,Bavaria,No migration background,At least once per month,0.10566,245,17223,0.09403,0.11883
1006,1006,2009,Bavaria,No migration background,Seldom,0.14846,332,17223,0.1318,0.16659
1007,1007,2009,Bavaria,No migration background,Never,0.64174,1336,17223,0.61337,0.67504
1008,1008,2009,Bavaria,Direct migration background,Never,1.0,209,17223,0.88322,1.1059
1009,1009,2009,Bavaria,Indirect migration background,Never,1.0,79,17223,0.80831,1.22273
1010,1010,2009,Berlin,No migration background,At least once per week,0.06908,42,17223,0.05046,0.08836
1011,1011,2009,Berlin,No migration background,At least once per month,0.05809,41,17223,0.04319,0.07635
1012,1012,2009,Berlin,No migration background,Seldom,0.11327,76,17223,0.0866,0.13939
1013,1013,2009,Berlin,No migration background,Never,0.75957,448,17223,0.71035,0.8191
1014,1014,2009,Berlin,Direct migration background,Never,1.0,37,17223,0.75731,1.24285
1015,1015,2009,Brandenburg,No migration background,At least once per week,0.05175,53,17223,0.04189,0.06433
1016,1016,2009,Brandenburg,No migration background,At least once per month,0.08051,75,17223,0.06867,0.096
1017,1017,2009,Brandenburg,No migration background,Seldom,0.13784,104,17223,0.11052,0.16574
1018,1018,2009,Brandenburg,No migration background,Never,0.72991,532,17223,0.67399,0.78187
1019,1019,2009,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.08995,41,17223,0.06448,0.11304
1020,1020,2009,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.0741,41,17223,0.05646,0.09872
1021,1021,2009,Mecklenburg-Western Pomerania,No migration background,Seldom,0.10421,47,17223,0.07784,0.1327
1022,1022,2009,Mecklenburg-Western Pomerania,No migration background,Never,0.73174,327,17223,0.65933,0.8023
1023,1023,2009,Saxony,No migration background,At least once per week,0.08465,92,17223,0.065,0.10194
1024,1024,2009,Saxony,No migration background,At least once per month,0.07643,108,17223,0.06029,0.0911
1025,1025,2009,Saxony,No migration background,Seldom,0.1039,134,17223,0.08678,0.12073
1026,1026,2009,Saxony,No migration background,Never,0.73502,989,17223,0.69003,0.78359
1027,1027,2009,Saxony-Anhalt,No migration background,At least once per week,0.05724,39,17223,0.04122,0.07691
1028,1028,2009,Saxony-Anhalt,No migration background,At least once per month,0.0815,58,17223,0.05517,0.11192
1029,1029,2009,Saxony-Anhalt,No migration background,Seldom,0.14381,98,17223,0.10913,0.1759
1030,1030,2009,Saxony-Anhalt,No migration background,Never,0.71744,554,17223,0.66418,0.77012
1031,1031,2009,Thuringa,No migration background,At least once per week,0.05209,53,17223,0.04225,0.06543
1032,1032,2009,Thuringa,No migration background,At least once per month,0.10609,66,17223,0.07374,0.14183
1033,1033,2009,Thuringa,No migration background,Seldom,0.14371,113,17223,0.1175,0.17154
1034,1034,2009,Thuringa,No migration background,Never,0.69812,570,17223,0.64947,0.75074
1035,1035,2011,Schleswig-Holstein,No migration background,At least once per week,0.10454,103,27424,0.08311,0.12668
1036,1036,2011,Schleswig-Holstein,No migration background,At least once per month,0.09788,75,27424,0.07384,0.13179
1037,1037,2011,Schleswig-Holstein,No migration background,Seldom,0.14523,98,27424,0.11074,0.18472
1038,1038,2011,Schleswig-Holstein,No migration background,Never,0.65235,567,27424,0.60698,0.70862
1039,1039,2011,Schleswig-Holstein,Direct migration background,Never,1.0,88,27424,0.75747,1.27823
1040,1040,2011,Hamburg,No migration background,At least once per week,0.08518,36,27424,0.05434,0.11951
1041,1041,2011,Hamburg,No migration background,At least once per month,0.07873,35,27424,0.0558,0.10699
1042,1042,2011,Hamburg,No migration background,Seldom,0.1185,44,27424,0.08301,0.15638
1043,1043,2011,Hamburg,No migration background,Never,0.7176,241,27424,0.622,0.80219
1044,1044,2011,Hamburg,Direct migration background,Never,1.0,41,27424,0.63556,1.48708
1045,1045,2011,Lower Saxony,No migration background,At least once per week,0.12666,299,27424,0.11286,0.14161
1046,1046,2011,Lower Saxony,No migration background,At least once per month,0.10142,257,27424,0.08924,0.11859
1047,1047,2011,Lower Saxony,No migration background,Seldom,0.12612,291,27424,0.11136,0.14222
1048,1048,2011,Lower Saxony,No migration background,Never,0.64579,1426,27424,0.61052,0.6827
1049,1049,2011,Lower Saxony,Direct migration background,Never,1.0,229,27424,0.85957,1.1484
1050,1050,2011,Lower Saxony,Indirect migration background,Never,1.0,52,27424,0.66256,1.41144
1051,1051,2011,Bremen,No migration background,Never,1.0,107,27424,0.79331,1.1747
1052,1052,2011,North Rhine-Westphalia,No migration background,At least once per week,0.10677,488,27424,0.09669,0.11821
1053,1053,2011,North Rhine-Westphalia,No migration background,At least once per month,0.07285,361,27424,0.06631,0.08058
1054,1054,2011,North Rhine-Westphalia,No migration background,Seldom,0.12645,553,27424,0.11468,0.13569
1055,1055,2011,North Rhine-Westphalia,No migration background,Never,0.69393,2978,27424,0.67032,0.71923
1056,1056,2011,North Rhine-Westphalia,Direct migration background,At least once per week,0.05874,47,27424,0.0404,0.08103
1057,1057,2011,North Rhine-Westphalia,Direct migration background,At least once per month,0.02966,32,27424,0.01969,0.04102
1058,1058,2011,North Rhine-Westphalia,Direct migration background,Seldom,0.07455,57,27424,0.05311,0.09894
1059,1059,2011,North Rhine-Westphalia,Direct migration background,Never,0.83705,832,27424,0.77195,0.89268
1060,1060,2011,North Rhine-Westphalia,Indirect migration background,At least once per week,0.07208,31,27424,0.04908,0.10324
1061,1061,2011,North Rhine-Westphalia,Indirect migration background,Seldom,0.12904,35,27424,0.08368,0.18429
1062,1062,2011,North Rhine-Westphalia,Indirect migration background,Never,0.79888,275,27424,0.68103,0.93132
1063,1063,2011,Hesse,No migration background,At least once per week,0.13891,225,27424,0.12078,0.16048
1064,1064,2011,Hesse,No migration background,At least once per month,0.10945,188,27424,0.09242,0.12633
1065,1065,2011,Hesse,No migration background,Seldom,0.15171,210,27424,0.13232,0.17711
1066,1066,2011,Hesse,No migration background,Never,0.59993,883,27424,0.56705,0.64021
1067,1067,2011,Hesse,Direct migration background,Never,1.0,276,27424,0.87591,1.1166
1068,1068,2011,Hesse,Indirect migration background,Never,1.0,89,27424,0.77605,1.2529
1069,1069,2011,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.13059,170,27424,0.11088,0.14883
1070,1070,2011,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.09468,134,27424,0.08099,0.11065
1071,1071,2011,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.16151,212,27424,0.14132,0.18412
1072,1072,2011,"Rhineland-Palatinate, Saarland",No migration background,Never,0.61322,788,27424,0.56641,0.66098
1073,1073,2011,"Rhineland-Palatinate, Saarland",Direct migration background,Never,1.0,181,27424,0.85139,1.14638
1074,1074,2011,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,1.0,58,27424,0.63468,1.41932
1075,1075,2011,Baden-Wuerttemberg,No migration background,At least once per week,0.16059,457,27424,0.14299,0.18087
1076,1076,2011,Baden-Wuerttemberg,No migration background,At least once per month,0.09783,318,27424,0.0824,0.11399
1077,1077,2011,Baden-Wuerttemberg,No migration background,Seldom,0.17107,459,27424,0.15375,0.18991
1078,1078,2011,Baden-Wuerttemberg,No migration background,Never,0.57051,1485,27424,0.54454,0.5959
1079,1079,2011,Baden-Wuerttemberg,Direct migration background,Seldom,0.10894,50,27424,0.07758,0.14676
1080,1080,2011,Baden-Wuerttemberg,Direct migration background,Never,0.89106,455,27424,0.79918,0.97089
1081,1081,2011,Baden-Wuerttemberg,Indirect migration background,Never,1.0,173,27424,0.78665,1.19125
1082,1082,2011,Bavaria,No migration background,At least once per week,0.12289,560,27424,0.11294,0.13621
1083,1083,2011,Bavaria,No migration background,At least once per month,0.11485,479,27424,0.10232,0.12895
1084,1084,2011,Bavaria,No migration background,Seldom,0.15408,558,27424,0.14002,0.17191
1085,1085,2011,Bavaria,No migration background,Never,0.60818,2114,27424,0.5805,0.64204
1086,1086,2011,Bavaria,Direct migration background,Seldom,0.10046,52,27424,0.0752,0.14211
1087,1087,2011,Bavaria,Direct migration background,Never,0.89954,396,27424,0.80447,0.99124
1088,1088,2011,Bavaria,Indirect migration background,Never,1.0,141,27424,0.76333,1.25423
1089,1089,2011,Berlin,No migration background,At least once per week,0.07198,68,27424,0.05559,0.08726
1090,1090,2011,Berlin,No migration background,At least once per month,0.04196,45,27424,0.03169,0.05117
1091,1091,2011,Berlin,No migration background,Seldom,0.11344,101,27424,0.09743,0.13033
1092,1092,2011,Berlin,No migration background,Never,0.77262,659,27424,0.71564,0.81965
1093,1093,2011,Berlin,Direct migration background,Never,1.0,76,27424,0.72571,1.29944
1094,1094,2011,Brandenburg,No migration background,At least once per week,0.05959,79,27424,0.04663,0.07116
1095,1095,2011,Brandenburg,No migration background,At least once per month,0.05996,88,27424,0.05182,0.07014
1096,1096,2011,Brandenburg,No migration background,Seldom,0.13973,135,27424,0.11132,0.17908
1097,1097,2011,Brandenburg,No migration background,Never,0.74072,782,27424,0.68851,0.80199
1098,1098,2011,Brandenburg,Direct migration background,Never,1.0,34,27424,0.79589,1.18995
1099,1099,2011,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.08476,57,27424,0.0629,0.11362
1100,1100,2011,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.0821,54,27424,0.06151,0.11163
1101,1101,2011,Mecklenburg-Western Pomerania,No migration background,Seldom,0.12219,81,27424,0.09685,0.16136
1102,1102,2011,Mecklenburg-Western Pomerania,No migration background,Never,0.71095,450,27424,0.64304,0.78331
1103,1103,2011,Saxony,No migration background,At least once per week,0.08877,143,27424,0.07019,0.10548
1104,1104,2011,Saxony,No migration background,At least once per month,0.08663,165,27424,0.0736,0.10182
1105,1105,2011,Saxony,No migration background,Seldom,0.13076,215,27424,0.11249,0.15206
1106,1106,2011,Saxony,No migration background,Never,0.69384,1241,27424,0.65748,0.74035
1107,1107,2011,Saxony,Direct migration background,Never,1.0,34,27424,0.55132,1.499
1108,1108,2011,Saxony-Anhalt,No migration background,At least once per week,0.06816,78,27424,0.05137,0.08761
1109,1109,2011,Saxony-Anhalt,No migration background,At least once per month,0.09397,94,27424,0.07141,0.12047
1110,1110,2011,Saxony-Anhalt,No migration background,Seldom,0.1031,92,27424,0.0773,0.12815
1111,1111,2011,Saxony-Anhalt,No migration background,Never,0.73476,794,27424,0.68185,0.79617
1112,1112,2011,Thuringa,No migration background,At least once per week,0.08542,95,27424,0.06808,0.10418
1113,1113,2011,Thuringa,No migration background,At least once per month,0.09175,99,27424,0.0678,0.12205
1114,1114,2011,Thuringa,No migration background,Seldom,0.10662,134,27424,0.08856,0.12168
1115,1115,2011,Thuringa,No migration background,Never,0.71621,742,27424,0.66399,0.76392
1116,1116,2013,Schleswig-Holstein,No migration background,At least once per week,0.11462,93,24606,0.09364,0.14376
1117,1117,2013,Schleswig-Holstein,No migration background,At least once per month,0.07888,60,24606,0.05198,0.10772
1118,1118,2013,Schleswig-Holstein,No migration background,Seldom,0.10374,73,24606,0.08153,0.12571
1119,1119,2013,Schleswig-Holstein,No migration background,Never,0.70276,558,24606,0.64074,0.7642
1120,1120,2013,Schleswig-Holstein,Direct migration background,Never,1.0,77,24606,0.68263,1.32738
1121,1121,2013,Hamburg,No migration background,At least once per month,0.07292,32,24606,0.05068,0.09456
1122,1122,2013,Hamburg,No migration background,Never,0.92708,241,24606,0.81291,1.06318
1123,1123,2013,Hamburg,Direct migration background,Never,1.0,43,24606,0.62861,1.52855
1124,1124,2013,Lower Saxony,No migration background,At least once per week,0.11465,272,24606,0.09891,0.12891
1125,1125,2013,Lower Saxony,No migration background,At least once per month,0.09722,231,24606,0.08444,0.11053
1126,1126,2013,Lower Saxony,No migration background,Seldom,0.11398,227,24606,0.09941,0.12749
1127,1127,2013,Lower Saxony,No migration background,Never,0.67416,1397,24606,0.64178,0.71102
1128,1128,2013,Lower Saxony,Direct migration background,Never,1.0,189,24606,0.80466,1.22385
1129,1129,2013,Lower Saxony,Indirect migration background,Never,1.0,52,24606,0.66962,1.40731
1130,1130,2013,Bremen,No migration background,Never,1.0,103,24606,0.79064,1.22051
1131,1131,2013,North Rhine-Westphalia,No migration background,At least once per week,0.1253,484,24606,0.11475,0.13757
1132,1132,2013,North Rhine-Westphalia,No migration background,At least once per month,0.07301,349,24606,0.06386,0.08061
1133,1133,2013,North Rhine-Westphalia,No migration background,Seldom,0.10004,397,24606,0.0879,0.11234
1134,1134,2013,North Rhine-Westphalia,No migration background,Never,0.70165,2746,24606,0.6781,0.727
1135,1135,2013,North Rhine-Westphalia,Direct migration background,At least once per week,0.05653,45,24606,0.03876,0.07993
1136,1136,2013,North Rhine-Westphalia,Direct migration background,Seldom,0.10342,57,24606,0.07278,0.13948
1137,1137,2013,North Rhine-Westphalia,Direct migration background,Never,0.84005,656,24606,0.76358,0.92685
1138,1138,2013,North Rhine-Westphalia,Indirect migration background,Seldom,0.10779,32,24606,0.07704,0.15103
1139,1139,2013,North Rhine-Westphalia,Indirect migration background,Never,0.89221,235,24606,0.74007,1.0561
1140,1140,2013,Hesse,No migration background,At least once per week,0.15255,221,24606,0.13121,0.17471
1141,1141,2013,Hesse,No migration background,At least once per month,0.11149,153,24606,0.09282,0.12939
1142,1142,2013,Hesse,No migration background,Seldom,0.12285,182,24606,0.09841,0.14569
1143,1143,2013,Hesse,No migration background,Never,0.61312,804,24606,0.57497,0.66045
1144,1144,2013,Hesse,Direct migration background,Never,1.0,233,24606,0.83848,1.18137
1145,1145,2013,Hesse,Indirect migration background,Never,1.0,85,24606,0.76354,1.24516
1146,1146,2013,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.13672,164,24606,0.11778,0.16131
1147,1147,2013,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.095,121,24606,0.08056,0.11179
1148,1148,2013,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.14655,154,24606,0.12239,0.16783
1149,1149,2013,"Rhineland-Palatinate, Saarland",No migration background,Never,0.62173,722,24606,0.57921,0.66293
1150,1150,2013,"Rhineland-Palatinate, Saarland",Direct migration background,Never,1.0,155,24606,0.81877,1.18247
1151,1151,2013,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,1.0,53,24606,0.70809,1.3307
1152,1152,2013,Baden-Wuerttemberg,No migration background,At least once per week,0.1579,396,24606,0.14075,0.17407
1153,1153,2013,Baden-Wuerttemberg,No migration background,At least once per month,0.09286,266,24606,0.07977,0.10581
1154,1154,2013,Baden-Wuerttemberg,No migration background,Seldom,0.11904,297,24606,0.10418,0.13214
1155,1155,2013,Baden-Wuerttemberg,No migration background,Never,0.6302,1390,24606,0.5968,0.66261
1156,1156,2013,Baden-Wuerttemberg,Direct migration background,At least once per week,0.08731,32,24606,0.04751,0.13757
1157,1157,2013,Baden-Wuerttemberg,Direct migration background,At least once per month,0.09328,31,24606,0.051,0.13926
1158,1158,2013,Baden-Wuerttemberg,Direct migration background,Seldom,0.07377,31,24606,0.04099,0.11494
1159,1159,2013,Baden-Wuerttemberg,Direct migration background,Never,0.74564,347,24606,0.67677,0.84558
1160,1160,2013,Baden-Wuerttemberg,Indirect migration background,Never,1.0,142,24606,0.81668,1.26019
1161,1161,2013,Bavaria,No migration background,At least once per week,0.13933,518,24606,0.12549,0.15464
1162,1162,2013,Bavaria,No migration background,At least once per month,0.09926,421,24606,0.08917,0.11221
1163,1163,2013,Bavaria,No migration background,Seldom,0.11627,408,24606,0.10594,0.13171
1164,1164,2013,Bavaria,No migration background,Never,0.64514,2000,24606,0.61827,0.6741
1165,1165,2013,Bavaria,Direct migration background,Seldom,0.08327,37,24606,0.03976,0.14041
1166,1166,2013,Bavaria,Direct migration background,Never,0.91673,364,24606,0.79573,1.02641
1167,1167,2013,Bavaria,Indirect migration background,Never,1.0,140,24606,0.80096,1.22736
1168,1168,2013,Berlin,No migration background,At least once per week,0.08032,74,24606,0.06142,0.10022
1169,1169,2013,Berlin,No migration background,At least once per month,0.06481,53,24606,0.05104,0.08238
1170,1170,2013,Berlin,No migration background,Seldom,0.10579,93,24606,0.087,0.12565
1171,1171,2013,Berlin,No migration background,Never,0.74908,644,24606,0.69587,0.81632
1172,1172,2013,Berlin,Direct migration background,Never,1.0,67,24606,0.73774,1.343
1173,1173,2013,Berlin,Indirect migration background,Never,1.0,31,24606,0.64861,1.44164
1174,1174,2013,Brandenburg,No migration background,At least once per week,0.06339,65,24606,0.04917,0.07826
1175,1175,2013,Brandenburg,No migration background,At least once per month,0.08497,95,24606,0.07138,0.09897
1176,1176,2013,Brandenburg,No migration background,Seldom,0.11498,105,24606,0.0903,0.14243
1177,1177,2013,Brandenburg,No migration background,Never,0.73666,699,24606,0.68101,0.78258
1178,1178,2013,Brandenburg,Direct migration background,Never,1.0,31,24606,0.64542,1.31601
1179,1179,2013,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.10146,64,24606,0.07929,0.12714
1180,1180,2013,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.04801,41,24606,0.0373,0.06091
1181,1181,2013,Mecklenburg-Western Pomerania,No migration background,Seldom,0.10298,57,24606,0.07341,0.13216
1182,1182,2013,Mecklenburg-Western Pomerania,No migration background,Never,0.74755,400,24606,0.66895,0.81848
1183,1183,2013,Saxony,No migration background,At least once per week,0.08982,151,24606,0.07466,0.10861
1184,1184,2013,Saxony,No migration background,At least once per month,0.06655,125,24606,0.05367,0.08385
1185,1185,2013,Saxony,No migration background,Seldom,0.0936,140,24606,0.07375,0.11143
1186,1186,2013,Saxony,No migration background,Never,0.75003,1229,24606,0.70859,0.79291
1187,1187,2013,Saxony,Direct migration background,Never,1.0,35,24606,0.48403,1.76536
1188,1188,2013,Saxony-Anhalt,No migration background,At least once per week,0.06116,69,24606,0.04685,0.07544
1189,1189,2013,Saxony-Anhalt,No migration background,At least once per month,0.10018,73,24606,0.07516,0.13791
1190,1190,2013,Saxony-Anhalt,No migration background,Seldom,0.08169,82,24606,0.06421,0.10595
1191,1191,2013,Saxony-Anhalt,No migration background,Never,0.75698,704,24606,0.69608,0.82122
1192,1192,2013,Thuringa,No migration background,At least once per week,0.09971,88,24606,0.07261,0.12894
