"pli0096_h","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","2013","4","Ländlicher Raum","41","0.0175477596249064","0.0118996778177517","0.0231958414320612"
"Täglich","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","97","0.0188015775579714","0.0148718302231214","0.0227313248928214"
"Täglich","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","39","0.0268451122115963","0.0189695343709132","0.0347206900522794"
"Min 1x pro Woche","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","151","0.0734333924121905","0.0624760812507563","0.0843907035736247"
"Min 1x pro Woche","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","97","0.054315883821981","0.0431015600159012","0.0655302076280607"
"Min 1x pro Woche","2013","2","Städtischer Raum","262","0.0861620705512639","0.0759299187771489","0.096394222325379"
"Min 1x pro Woche","2013","2","Ländlicher Raum","174","0.0842178474168567","0.0723116493213187","0.0961240455123947"
"Min 1x pro Woche","2013","3","Städtischer Raum","279","0.094387129694518","0.0835887287576574","0.105185530631379"
"Min 1x pro Woche","2013","3","Ländlicher Raum","199","0.100243257116906","0.0868792294602006","0.113607284773612"
"Min 1x pro Woche","2013","4","Städtischer Raum","396","0.10733801066852","0.0972432852032015","0.117432736133838"
"Min 1x pro Woche","2013","4","Ländlicher Raum","242","0.103843228956443","0.0907207615236554","0.11696569638923"
"Min 1x pro Woche","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","529","0.109163266864008","0.100140777422318","0.118185756305697"
"Min 1x pro Woche","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","236","0.154828247169105","0.137202139535984","0.172454354802227"
"Min 1x pro Monat","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","99","0.0486638534834515","0.0396255041346841","0.0577022028322189"
"Min 1x pro Monat","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","80","0.0565598064891282","0.0451297661270428","0.0679898468512135"
"Min 1x pro Monat","2013","2","Städtischer Raum","203","0.0671993191081988","0.0580697310139342","0.0763289072024634"
"Min 1x pro Monat","2013","2","Ländlicher Raum","176","0.0805944234682867","0.0689241505839712","0.0922646963526021"
"Min 1x pro Monat","2013","3","Städtischer Raum","246","0.0793593096920117","0.0693759713605676","0.0893426480234559"
"Min 1x pro Monat","2013","3","Ländlicher Raum","219","0.0868828557744084","0.0743492070643831","0.0994165044844338"
"Min 1x pro Monat","2013","4","Städtischer Raum","341","0.0796672275496133","0.0708367027258506","0.088497752373376"
"Min 1x pro Monat","2013","4","Ländlicher Raum","258","0.111580333314497","0.0980366333084742","0.125124033320519"
"Min 1x pro Monat","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","490","0.0876422037206224","0.0794607910221394","0.0958236164191055"
"Min 1x pro Monat","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","208","0.12020964776365","0.104363704657782","0.136055590869517"
"Seltener","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","171","0.0781978926727696","0.0669198106288161","0.0894759747167231"
"Seltener","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","126","0.100544879304625","0.0856647622675041","0.115424996341745"
"Seltener","2013","2","Städtischer Raum","249","0.0822111897219309","0.0721948011071719","0.0922275783366899"
"Seltener","2013","2","Ländlicher Raum","190","0.0946838899466607","0.082131884521393","0.107235895371928"
"Seltener","2013","3","Städtischer Raum","276","0.110386468682924","0.0988122848510797","0.121960652514769"
"Seltener","2013","3","Ländlicher Raum","232","0.114329600741627","0.100169620919575","0.12848958056368"
"Seltener","2013","4","Städtischer Raum","409","0.109227810828025","0.0990553937183586","0.119400227937692"
"Seltener","2013","4","Ländlicher Raum","231","0.105750683849017","0.0925223448167418","0.118979022881292"
"Seltener","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","571","0.114223960252446","0.105020955778896","0.123426964725997"
"Seltener","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","231","0.143490747993203","0.126408822965654","0.160572673020752"
"Nie","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","1724","0.784865310236992","0.767604083155182","0.802126537318801"
"Nie","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","1241","0.762781722351394","0.741733722481283","0.783829722221504"
"Nie","2013","2","Städtischer Raum","2142","0.751162510465686","0.735397321595187","0.766927699336185"
"Nie","2013","2","Ländlicher Raum","1538","0.735145142128536","0.716227567088884","0.754062717168187"
"Nie","2013","3","Städtischer Raum","1974","0.702795921450226","0.685915870058373","0.71967597284208"
"Nie","2013","3","Ländlicher Raum","1263","0.689199399318997","0.668604456242265","0.70979434239573"
"Nie","2013","4","Städtischer Raum","2404","0.686802221426814","0.671677081457919","0.70192736139571"
"Nie","2013","4","Ländlicher Raum","1304","0.661277994255138","0.640919382611448","0.681636605898827"
"Nie","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","2902","0.670168991604952","0.656566233720146","0.683771749489758"
"Nie","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","904","0.554626244862446","0.530409188565786","0.578843301159105"
"Täglich","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2014","2","Städtischer Raum","","","",""
"Täglich","2014","2","Ländlicher Raum","","","",""
"Täglich","2014","3","Städtischer Raum","","","",""
"Täglich","2014","3","Ländlicher Raum","","","",""
"Täglich","2014","4","Städtischer Raum","","","",""
"Täglich","2014","4","Ländlicher Raum","","","",""
"Täglich","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2014","2","Städtischer Raum","","","",""
"Min 1x pro Woche","2014","2","Ländlicher Raum","","","",""
"Min 1x pro Woche","2014","3","Städtischer Raum","","","",""
"Min 1x pro Woche","2014","3","Ländlicher Raum","","","",""
"Min 1x pro Woche","2014","4","Städtischer Raum","","","",""
"Min 1x pro Woche","2014","4","Ländlicher Raum","","","",""
"Min 1x pro Woche","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2014","2","Städtischer Raum","","","",""
"Min 1x pro Monat","2014","2","Ländlicher Raum","","","",""
"Min 1x pro Monat","2014","3","Städtischer Raum","","","",""
"Min 1x pro Monat","2014","3","Ländlicher Raum","","","",""
"Min 1x pro Monat","2014","4","Städtischer Raum","","","",""
"Min 1x pro Monat","2014","4","Ländlicher Raum","","","",""
"Min 1x pro Monat","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Seltener","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Seltener","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Seltener","2014","2","Städtischer Raum","","","",""
"Seltener","2014","2","Ländlicher Raum","","","",""
"Seltener","2014","3","Städtischer Raum","","","",""
"Seltener","2014","3","Ländlicher Raum","","","",""
"Seltener","2014","4","Städtischer Raum","","","",""
"Seltener","2014","4","Ländlicher Raum","","","",""
"Seltener","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Seltener","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nie","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nie","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nie","2014","2","Städtischer Raum","","","",""
"Nie","2014","2","Ländlicher Raum","","","",""
"Nie","2014","3","Städtischer Raum","","","",""
"Nie","2014","3","Ländlicher Raum","","","",""
"Nie","2014","4","Städtischer Raum","","","",""
"Nie","2014","4","Ländlicher Raum","","","",""
"Nie","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nie","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Täglich","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2015","2","Städtischer Raum","","","",""
"Täglich","2015","2","Ländlicher Raum","","","",""
"Täglich","2015","3","Städtischer Raum","","","",""
"Täglich","2015","3","Ländlicher Raum","","","",""
"Täglich","2015","4","Städtischer Raum","","","",""
"Täglich","2015","4","Ländlicher Raum","","","",""
"Täglich","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","175","0.0784921569168401","0.0682116282692028","0.0887726855644775"
"Min 1x pro Woche","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","96","0.0681162954699746","0.0555493187058224","0.0806832722341267"
"Min 1x pro Woche","2015","2","Städtischer Raum","231","0.083703850653065","0.0735094380063776","0.0938982632997524"
"Min 1x pro Woche","2015","2","Ländlicher Raum","141","0.0673007818124577","0.0558060850801876","0.0787954785447277"
"Min 1x pro Woche","2015","3","Städtischer Raum","290","0.0903055708580821","0.079870294879947","0.100740846836217"
"Min 1x pro Woche","2015","3","Ländlicher Raum","192","0.105111267652993","0.0912105748895045","0.119011960416481"
"Min 1x pro Woche","2015","4","Städtischer Raum","467","0.116133106922246","0.106066365078155","0.126199848766336"
"Min 1x pro Woche","2015","4","Ländlicher Raum","275","0.10335701014484","0.0906907271340401","0.116023293155641"
"Min 1x pro Woche","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","677","0.12373632068728","0.114735330390641","0.132737310983919"
"Min 1x pro Woche","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","281","0.164398830468121","0.14744528114952","0.181352379786723"
"Min 1x pro Monat","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","130","0.0528219152796387","0.0442717267555474","0.0613721038037299"
"Min 1x pro Monat","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","102","0.062542415064405","0.0504646221096995","0.0746202080191104"
"Min 1x pro Monat","2015","2","Städtischer Raum","171","0.0549062368167452","0.0465209128261617","0.0632915608073286"
"Min 1x pro Monat","2015","2","Ländlicher Raum","162","0.0883318517735232","0.0753123694892038","0.101351334057843"
"Min 1x pro Monat","2015","3","Städtischer Raum","218","0.0728436288653848","0.0633818851488557","0.0823053725819139"
"Min 1x pro Monat","2015","3","Ländlicher Raum","190","0.0993728066533228","0.0858136214205371","0.112931991886108"
"Min 1x pro Monat","2015","4","Städtischer Raum","391","0.0881186806478209","0.0792119026399547","0.097025458655687"
"Min 1x pro Monat","2015","4","Ländlicher Raum","257","0.0989555481292926","0.0865315143726282","0.111379581885957"
"Min 1x pro Monat","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","528","0.0976181766010853","0.0895051144286015","0.105731238773569"
"Min 1x pro Monat","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","268","0.137577973929624","0.121821968304391","0.153333979554856"
"Seltener","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","219","0.0829066011692916","0.0723662728882047","0.0934469294503786"
"Seltener","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","139","0.118726752699206","0.102592307695049","0.134861197703362"
"Seltener","2015","2","Städtischer Raum","285","0.112528274099416","0.100895597585705","0.124160950613126"
"Seltener","2015","2","Ländlicher Raum","225","0.121411721772124","0.106427311067538","0.13639613247671"
"Seltener","2015","3","Städtischer Raum","332","0.111186117729876","0.0997407540204692","0.122631481439283"
"Seltener","2015","3","Ländlicher Raum","248","0.140900443255582","0.125131404704586","0.156669481806579"
"Seltener","2015","4","Städtischer Raum","484","0.133574852920041","0.122885649245048","0.144264056595033"
"Seltener","2015","4","Ländlicher Raum","332","0.139837576952611","0.125407401287429","0.154267752617794"
"Seltener","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","779","0.147906906558358","0.138202655163687","0.15761115795303"
"Seltener","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","313","0.159655201647407","0.142900679458323","0.176409723836492"
"Nie","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","2105","0.78577932663423","0.770096158900477","0.801462494367983"
"Nie","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","1207","0.750614536766415","0.729033689266475","0.772195384266354"
"Nie","2015","2","Städtischer Raum","2148","0.748861638430774","0.732898110385371","0.764825166476177"
"Nie","2015","2","Ländlicher Raum","1297","0.722955644641895","0.702422893849781","0.743488395434009"
"Nie","2015","3","Städtischer Raum","2058","0.725664682546657","0.709420129948811","0.741909235144504"
"Nie","2015","3","Ländlicher Raum","1240","0.654615482438102","0.63306426260551","0.676166702270695"
"Nie","2015","4","Städtischer Raum","2549","0.662173359509893","0.647312282833519","0.677034436186267"
"Nie","2015","4","Ländlicher Raum","1355","0.657849864773256","0.638110135469842","0.677589594076669"
"Nie","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","3157","0.630738596153276","0.617546434910503","0.64393075739605"
"Nie","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","974","0.538367993954847","0.515564608672774","0.56117137923692"
"Täglich","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2016","2","Städtischer Raum","","","",""
"Täglich","2016","2","Ländlicher Raum","","","",""
"Täglich","2016","3","Städtischer Raum","","","",""
"Täglich","2016","3","Ländlicher Raum","","","",""
"Täglich","2016","4","Städtischer Raum","","","",""
"Täglich","2016","4","Ländlicher Raum","","","",""
"Täglich","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2016","2","Städtischer Raum","","","",""
"Min 1x pro Woche","2016","2","Ländlicher Raum","","","",""
"Min 1x pro Woche","2016","3","Städtischer Raum","","","",""
"Min 1x pro Woche","2016","3","Ländlicher Raum","","","",""
"Min 1x pro Woche","2016","4","Städtischer Raum","","","",""
"Min 1x pro Woche","2016","4","Ländlicher Raum","","","",""
"Min 1x pro Woche","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2016","2","Städtischer Raum","","","",""
"Min 1x pro Monat","2016","2","Ländlicher Raum","","","",""
"Min 1x pro Monat","2016","3","Städtischer Raum","","","",""
"Min 1x pro Monat","2016","3","Ländlicher Raum","","","",""
"Min 1x pro Monat","2016","4","Städtischer Raum","","","",""
"Min 1x pro Monat","2016","4","Ländlicher Raum","","","",""
"Min 1x pro Monat","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Seltener","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Seltener","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Seltener","2016","2","Städtischer Raum","","","",""
"Seltener","2016","2","Ländlicher Raum","","","",""
"Seltener","2016","3","Städtischer Raum","","","",""
"Seltener","2016","3","Ländlicher Raum","","","",""
"Seltener","2016","4","Städtischer Raum","","","",""
"Seltener","2016","4","Ländlicher Raum","","","",""
"Seltener","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Seltener","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nie","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nie","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nie","2016","2","Städtischer Raum","","","",""
"Nie","2016","2","Ländlicher Raum","","","",""
"Nie","2016","3","Städtischer Raum","","","",""
"Nie","2016","3","Ländlicher Raum","","","",""
"Nie","2016","4","Städtischer Raum","","","",""
"Nie","2016","4","Ländlicher Raum","","","",""
"Nie","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nie","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Täglich","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2017","2","Städtischer Raum","","","",""
"Täglich","2017","2","Ländlicher Raum","","","",""
"Täglich","2017","3","Städtischer Raum","","","",""
"Täglich","2017","3","Ländlicher Raum","","","",""
"Täglich","2017","4","Städtischer Raum","","","",""
"Täglich","2017","4","Ländlicher Raum","","","",""
"Täglich","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","148","0.0845332167733485","0.0719382133153998","0.0971282202312973"
"Min 1x pro Woche","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","82","0.0625833858105487","0.0489472087458392","0.0762195628752582"
"Min 1x pro Woche","2017","2","Städtischer Raum","189","0.0703341017963144","0.0600652086321189","0.0806029949605098"
"Min 1x pro Woche","2017","2","Ländlicher Raum","116","0.0708208686109414","0.0580953061286495","0.0835464310932334"
"Min 1x pro Woche","2017","3","Städtischer Raum","294","0.117594493800238","0.105477614765465","0.129711372835011"
"Min 1x pro Woche","2017","3","Ländlicher Raum","191","0.106867117736477","0.0924906772466282","0.121243558226326"
"Min 1x pro Woche","2017","4","Städtischer Raum","467","0.112135482793847","0.102453531620429","0.121817433967264"
"Min 1x pro Woche","2017","4","Ländlicher Raum","312","0.116931428775083","0.104225443283395","0.129637414266772"
"Min 1x pro Woche","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","841","0.135860489609105","0.127200748709645","0.144520230508565"
"Min 1x pro Woche","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","399","0.1663532505847","0.151417137052936","0.181289364116464"
"Min 1x pro Monat","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","106","0.067439091256302","0.0560848594665082","0.0787933230460958"
"Min 1x pro Monat","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","65","0.0691939332548606","0.0549062967439912","0.08348156976573"
"Min 1x pro Monat","2017","2","Städtischer Raum","149","0.0582929625147622","0.0488839686783107","0.0677019563512137"
"Min 1x pro Monat","2017","2","Ländlicher Raum","121","0.0626784609795604","0.0506544296258529","0.0747024923332679"
"Min 1x pro Monat","2017","3","Städtischer Raum","218","0.0740984623731325","0.0642458777266964","0.0839510470195685"
"Min 1x pro Monat","2017","3","Ländlicher Raum","231","0.109467083405385","0.0949380057422764","0.123996161068493"
"Min 1x pro Monat","2017","4","Städtischer Raum","398","0.0811743134361646","0.072794316006777","0.0895543108655522"
"Min 1x pro Monat","2017","4","Ländlicher Raum","306","0.113003141765708","0.100484655632232","0.125521627899184"
"Min 1x pro Monat","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","694","0.1051374517858","0.0973852821286137","0.112889621442986"
"Min 1x pro Monat","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","329","0.124788472319258","0.111533626558986","0.13804331807953"
"Seltener","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","146","0.0718328218716997","0.0601421932364289","0.0835234505069705"
"Seltener","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","114","0.0975364609715728","0.0808334367752813","0.114239485167864"
"Seltener","2017","2","Städtischer Raum","231","0.0937520558195255","0.0820465245473412","0.10545758709171"
"Seltener","2017","2","Ländlicher Raum","162","0.116709442557369","0.100781802571107","0.132637082543632"
"Seltener","2017","3","Städtischer Raum","304","0.105872171477602","0.0942989599652535","0.117445382989951"
"Seltener","2017","3","Ländlicher Raum","223","0.125543449648464","0.110125116339937","0.140961782956991"
"Seltener","2017","4","Städtischer Raum","512","0.120342566463156","0.110359029445601","0.130326103480711"
"Seltener","2017","4","Ländlicher Raum","325","0.133983557611019","0.120514589203029","0.147452526019009"
"Seltener","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","834","0.125186982315415","0.11682318339783","0.133550781233001"
"Seltener","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","366","0.157352199437176","0.142747575301749","0.171956823572603"
"Nie","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","1474","0.77619487009865","0.757324357379975","0.795065382817324"
"Nie","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","951","0.770686219963018","0.747018814302703","0.794353625623333"
"Nie","2017","2","Städtischer Raum","1813","0.777620879869398","0.760921198961174","0.794320560777622"
"Nie","2017","2","Ländlicher Raum","1162","0.749791227852129","0.728304608857858","0.771277846846399"
"Nie","2017","3","Städtischer Raum","1899","0.702434872349028","0.685237692903271","0.719632051794784"
"Nie","2017","3","Ländlicher Raum","1129","0.658122349209675","0.636049420611214","0.680195277808136"
"Nie","2017","4","Städtischer Raum","2703","0.686347637306833","0.672110772445811","0.700584502167855"
"Nie","2017","4","Ländlicher Raum","1514","0.636081871848189","0.61705778293633","0.655105960760049"
"Nie","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","3645","0.63381507628968","0.621639265467654","0.645990887111705"
"Nie","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","1294","0.551506077658866","0.531558766501359","0.571453388816373"
"Täglich","2018","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2018","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2018","2","Städtischer Raum","","","",""
"Täglich","2018","2","Ländlicher Raum","","","",""
"Täglich","2018","3","Städtischer Raum","","","",""
"Täglich","2018","3","Ländlicher Raum","","","",""
"Täglich","2018","4","Städtischer Raum","","","",""
"Täglich","2018","4","Ländlicher Raum","","","",""
"Täglich","2018","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2018","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2018","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2018","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2018","2","Städtischer Raum","","","",""
"Min 1x pro Woche","2018","2","Ländlicher Raum","","","",""
"Min 1x pro Woche","2018","3","Städtischer Raum","","","",""
"Min 1x pro Woche","2018","3","Ländlicher Raum","","","",""
"Min 1x pro Woche","2018","4","Städtischer Raum","","","",""
"Min 1x pro Woche","2018","4","Ländlicher Raum","","","",""
"Min 1x pro Woche","2018","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2018","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2018","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2018","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2018","2","Städtischer Raum","","","",""
"Min 1x pro Monat","2018","2","Ländlicher Raum","","","",""
"Min 1x pro Monat","2018","3","Städtischer Raum","","","",""
"Min 1x pro Monat","2018","3","Ländlicher Raum","","","",""
"Min 1x pro Monat","2018","4","Städtischer Raum","","","",""
"Min 1x pro Monat","2018","4","Ländlicher Raum","","","",""
"Min 1x pro Monat","2018","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2018","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Seltener","2018","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Seltener","2018","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Seltener","2018","2","Städtischer Raum","","","",""
"Seltener","2018","2","Ländlicher Raum","","","",""
"Seltener","2018","3","Städtischer Raum","","","",""
"Seltener","2018","3","Ländlicher Raum","","","",""
"Seltener","2018","4","Städtischer Raum","","","",""
"Seltener","2018","4","Ländlicher Raum","","","",""
"Seltener","2018","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Seltener","2018","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nie","2018","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nie","2018","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nie","2018","2","Städtischer Raum","","","",""
"Nie","2018","2","Ländlicher Raum","","","",""
"Nie","2018","3","Städtischer Raum","","","",""
"Nie","2018","3","Ländlicher Raum","","","",""
"Nie","2018","4","Städtischer Raum","","","",""
"Nie","2018","4","Ländlicher Raum","","","",""
"Nie","2018","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nie","2018","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Täglich","2019","1 Einkommensschwächstes Quintil","Städtischer Raum","19","","",""
"Täglich","2019","1 Einkommensschwächstes Quintil","Ländlicher Raum","10","","",""
"Täglich","2019","2","Städtischer Raum","24","","",""
"Täglich","2019","2","Ländlicher Raum","7","","",""
"Täglich","2019","3","Städtischer Raum","34","0.0111366307090051","0.00664403326217792","0.0156292281558322"
"Täglich","2019","3","Ländlicher Raum","16","","",""
"Täglich","2019","4","Städtischer Raum","64","0.0144064710824978","0.0106058040319072","0.0182071381330884"
"Täglich","2019","4","Ländlicher Raum","47","0.015816604559575","0.0107967184151602","0.0208364907039898"
"Täglich","2019","5 Einkommensstärkstes Quintil","Städtischer Raum","193","0.0225121203793323","0.0191036020202251","0.0259206387384394"
"Täglich","2019","5 Einkommensstärkstes Quintil","Ländlicher Raum","74","0.0209758435051557","0.0158917650079975","0.0260599220023138"
"Min 1x pro Woche","2019","1 Einkommensschwächstes Quintil","Städtischer Raum","67","0.0472311101450513","0.0360103912304919","0.0584518290596107"
"Min 1x pro Woche","2019","1 Einkommensschwächstes Quintil","Ländlicher Raum","44","0.0492715776660456","0.0349553925286261","0.063587762803465"
"Min 1x pro Woche","2019","2","Städtischer Raum","140","0.079960645152702","0.0674410128264664","0.0924802774789377"
"Min 1x pro Woche","2019","2","Ländlicher Raum","99","0.0713429630191436","0.055984752477246","0.0867011735610412"
"Min 1x pro Woche","2019","3","Städtischer Raum","188","0.0812370553007047","0.0695412191999335","0.092932891401476"
"Min 1x pro Woche","2019","3","Ländlicher Raum","136","0.0945412503214734","0.0794190964187419","0.109663404224205"
"Min 1x pro Woche","2019","4","Städtischer Raum","396","0.103174136392299","0.0934719060384883","0.11287636674611"
"Min 1x pro Woche","2019","4","Ländlicher Raum","269","0.0902318708149604","0.0787041204774082","0.101759621152513"
"Min 1x pro Woche","2019","5 Einkommensstärkstes Quintil","Städtischer Raum","920","0.117380812644922","0.109984981554783","0.124776643735062"
"Min 1x pro Woche","2019","5 Einkommensstärkstes Quintil","Ländlicher Raum","455","0.144771317014917","0.132287763768544","0.15725487026129"
"Min 1x pro Monat","2019","1 Einkommensschwächstes Quintil","Städtischer Raum","49","0.0410913734255667","0.0305916764870234","0.05159107036411"
