,Unnamed: 0,year,pgisced97,regtyp,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
844,844,2019,Pre-primary Level,Urban regions,Seldom,0.20976,40,24378,0.13882,0.28292
845,845,2019,Pre-primary Level,Urban regions,Never,0.6458,148,24378,0.50737,0.79788
846,846,2019,Pre-primary Level,Rural regions,Never,1.0,48,24378,0.66965,1.40313
847,847,2019,Primary Level,Urban regions,Never,1.0,240,24378,0.86606,1.15017
848,848,2019,Primary Level,Rural regions,Never,1.0,95,24378,0.75942,1.26635
849,849,2019,Lower Secondary Level,Urban regions,At least once per week,0.07045,112,24378,0.0514,0.08905
850,850,2019,Lower Secondary Level,Urban regions,At least once per month,0.03994,52,24378,0.03016,0.05236
851,851,2019,Lower Secondary Level,Urban regions,Seldom,0.0745,103,24378,0.05825,0.09452
852,852,2019,Lower Secondary Level,Urban regions,Never,0.81511,1192,24378,0.76019,0.87364
853,853,2019,Lower Secondary Level,Rural regions,At least once per week,0.05735,66,24378,0.0464,0.06892
854,854,2019,Lower Secondary Level,Rural regions,At least once per month,0.0623,48,24378,0.04546,0.08582
855,855,2019,Lower Secondary Level,Rural regions,Seldom,0.07064,61,24378,0.05164,0.09294
856,856,2019,Lower Secondary Level,Rural regions,Never,0.80971,731,24378,0.73732,0.88573
857,857,2019,Upper Secondary Level,Urban regions,At least once per week,0.10449,754,24378,0.09664,0.11286
858,858,2019,Upper Secondary Level,Urban regions,At least once per month,0.06556,466,24378,0.05793,0.07502
859,859,2019,Upper Secondary Level,Urban regions,Seldom,0.09395,623,24378,0.08651,0.10301
860,860,2019,Upper Secondary Level,Urban regions,Never,0.736,4703,24378,0.71244,0.75761
861,861,2019,Upper Secondary Level,Rural regions,At least once per week,0.11326,494,24378,0.10021,0.12476
862,862,2019,Upper Secondary Level,Rural regions,At least once per month,0.08853,399,24378,0.07834,0.09863
863,863,2019,Upper Secondary Level,Rural regions,Seldom,0.09962,416,24378,0.08634,0.11309
864,864,2019,Upper Secondary Level,Rural regions,Never,0.6986,2985,24378,0.67193,0.73007
865,865,2019,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.12717,192,24378,0.10433,0.14876
866,866,2019,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.07569,111,24378,0.0588,0.09487
867,867,2019,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.13225,180,24378,0.10856,0.15609
868,868,2019,Post-secondary Non-tertiary Level,Urban regions,Never,0.66489,1034,24378,0.61271,0.72494
869,869,2019,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.11775,84,24378,0.0848,0.16657
870,870,2019,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.07348,56,24378,0.04615,0.10322
871,871,2019,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.07618,57,24378,0.0571,0.10007
872,872,2019,Post-secondary Non-tertiary Level,Rural regions,Never,0.73258,399,24378,0.63786,0.83002
873,873,2019,First Stage of Tertiary Education,Urban regions,At least once per week,0.15689,157,24378,0.12162,0.19272
874,874,2019,First Stage of Tertiary Education,Urban regions,At least once per month,0.08781,107,24378,0.06923,0.11051
875,875,2019,First Stage of Tertiary Education,Urban regions,Seldom,0.14091,119,24378,0.10978,0.17467
876,876,2019,First Stage of Tertiary Education,Urban regions,Never,0.61439,559,24378,0.54689,0.69516
877,877,2019,First Stage of Tertiary Education,Rural regions,At least once per week,0.15569,127,24378,0.12242,0.18996
878,878,2019,First Stage of Tertiary Education,Rural regions,At least once per month,0.13564,113,24378,0.11495,0.16226
879,879,2019,First Stage of Tertiary Education,Rural regions,Seldom,0.11095,74,24378,0.07976,0.14746
880,880,2019,First Stage of Tertiary Education,Rural regions,Never,0.59772,379,24378,0.51776,0.67752
881,881,2019,Second Stage of Tertiary Education,Urban regions,At least once per week,0.14273,753,24378,0.12991,0.15491
882,882,2019,Second Stage of Tertiary Education,Urban regions,At least once per month,0.10051,628,24378,0.08753,0.11394
883,883,2019,Second Stage of Tertiary Education,Urban regions,Seldom,0.1239,662,24378,0.11001,0.13842
884,884,2019,Second Stage of Tertiary Education,Urban regions,Never,0.63286,2887,24378,0.60503,0.66917
885,885,2019,Second Stage of Tertiary Education,Rural regions,At least once per week,0.1586,328,24378,0.13484,0.18084
886,886,2019,Second Stage of Tertiary Education,Rural regions,At least once per month,0.11685,269,24378,0.09777,0.14077
887,887,2019,Second Stage of Tertiary Education,Rural regions,Seldom,0.11441,233,24378,0.09801,0.13465
888,888,2019,Second Stage of Tertiary Education,Rural regions,Never,0.61014,1057,24378,0.56169,0.66553
889,889,2021,Pre-primary Level,Urban regions,Never,1.0,83,16426,0.69074,1.33964
890,890,2021,Primary Level,Urban regions,Never,1.0,135,16426,0.78975,1.19199
891,891,2021,Primary Level,Rural regions,Never,1.0,41,16426,0.59886,1.55972
892,892,2021,Lower Secondary Level,Urban regions,At least once per week,0.07923,75,16426,0.05963,0.09783
893,893,2021,Lower Secondary Level,Urban regions,At least once per month,0.05075,47,16426,0.03819,0.06501
894,894,2021,Lower Secondary Level,Urban regions,Seldom,0.07026,75,16426,0.04786,0.09793
895,895,2021,Lower Secondary Level,Urban regions,Never,0.79975,635,16426,0.72636,0.88243
896,896,2021,Lower Secondary Level,Rural regions,At least once per week,0.08906,52,16426,0.0667,0.1152
897,897,2021,Lower Secondary Level,Rural regions,At least once per month,0.05182,34,16426,0.02708,0.0921
898,898,2021,Lower Secondary Level,Rural regions,Seldom,0.07673,46,16426,0.04491,0.11468
899,899,2021,Lower Secondary Level,Rural regions,Never,0.78239,409,16426,0.69255,0.87092
900,900,2021,Upper Secondary Level,Urban regions,At least once per week,0.11757,523,16426,0.10468,0.13199
901,901,2021,Upper Secondary Level,Urban regions,At least once per month,0.08355,381,16426,0.07226,0.09515
902,902,2021,Upper Secondary Level,Urban regions,Seldom,0.11704,496,16426,0.10226,0.13219
903,903,2021,Upper Secondary Level,Urban regions,Never,0.68184,2817,16426,0.64893,0.70792
904,904,2021,Upper Secondary Level,Rural regions,At least once per week,0.12492,354,16426,0.11065,0.14175
905,905,2021,Upper Secondary Level,Rural regions,At least once per month,0.10397,283,16426,0.09009,0.11954
906,906,2021,Upper Secondary Level,Rural regions,Seldom,0.11539,292,16426,0.10035,0.13289
907,907,2021,Upper Secondary Level,Rural regions,Never,0.65572,1811,16426,0.61944,0.69501
908,908,2021,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.12962,147,16426,0.10629,0.16241
909,909,2021,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.07579,100,16426,0.05858,0.09925
910,910,2021,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.12994,153,16426,0.10265,0.15362
911,911,2021,Post-secondary Non-tertiary Level,Urban regions,Never,0.66464,717,16426,0.6014,0.73489
912,912,2021,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.11876,66,16426,0.0835,0.16393
913,913,2021,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.13189,44,16426,0.09151,0.19382
914,914,2021,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.12643,55,16426,0.09043,0.18151
915,915,2021,Post-secondary Non-tertiary Level,Rural regions,Never,0.62292,250,16426,0.53479,0.71263
916,916,2021,First Stage of Tertiary Education,Urban regions,At least once per week,0.16386,106,16426,0.1272,0.20042
917,917,2021,First Stage of Tertiary Education,Urban regions,At least once per month,0.08725,74,16426,0.06324,0.12043
918,918,2021,First Stage of Tertiary Education,Urban regions,Seldom,0.14846,72,16426,0.11139,0.1927
919,919,2021,First Stage of Tertiary Education,Urban regions,Never,0.60043,333,16426,0.50692,0.7211
920,920,2021,First Stage of Tertiary Education,Rural regions,At least once per week,0.13269,69,16426,0.10044,0.17002
921,921,2021,First Stage of Tertiary Education,Rural regions,At least once per month,0.14272,64,16426,0.10878,0.1875
922,922,2021,First Stage of Tertiary Education,Rural regions,Seldom,0.1462,52,16426,0.0986,0.207
923,923,2021,First Stage of Tertiary Education,Rural regions,Never,0.57839,229,16426,0.48193,0.6821
924,924,2021,Second Stage of Tertiary Education,Urban regions,At least once per week,0.14832,596,16426,0.13197,0.16509
925,925,2021,Second Stage of Tertiary Education,Urban regions,At least once per month,0.12039,487,16426,0.10556,0.1357
926,926,2021,Second Stage of Tertiary Education,Urban regions,Seldom,0.15465,660,16426,0.14215,0.17076
927,927,2021,Second Stage of Tertiary Education,Urban regions,Never,0.57664,2142,16426,0.54303,0.61015
928,928,2021,Second Stage of Tertiary Education,Rural regions,At least once per week,0.1613,263,16426,0.14094,0.18779
929,929,2021,Second Stage of Tertiary Education,Rural regions,At least once per month,0.14393,219,16426,0.11768,0.17532
930,930,2021,Second Stage of Tertiary Education,Rural regions,Seldom,0.18413,239,16426,0.15433,0.21779
931,931,2021,Second Stage of Tertiary Education,Rural regions,Never,0.51064,700,16426,0.45774,0.56387
