"pli0096_h","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2013","30-45","1 Einkommensschwächstes Quintil","83","0.0785614028446084","0.0628463187011004","0.0942764869881164"
"Seltener","2013","30-45","2","143","0.0837917045737101","0.0704548489319496","0.0971285602154706"
"Seltener","2013","30-45","3","161","0.111386873500717","0.0955915335740578","0.127182213427377"
"Seltener","2013","30-45","4","214","0.104279020843141","0.0901602566824286","0.118397785003854"
"Seltener","2013","30-45","5 Einkommensstärkstes Quintil","232","0.10631530033099","0.0923259122076975","0.120304688454283"
"Seltener","2013","46-65","1 Einkommensschwächstes Quintil","106","0.0972364609757344","0.0809030785303309","0.113569843421138"
"Seltener","2013","46-65","2","119","0.0710810023250886","0.0580205475153628","0.0841414571348143"
"Seltener","2013","46-65","3","143","0.104510544170201","0.0886435639598835","0.120377524380518"
"Seltener","2013","46-65","4","236","0.103647694839768","0.0905926326185219","0.116702757061014"
"Seltener","2013","46-65","5 Einkommensstärkstes Quintil","366","0.137497387375168","0.124444853703197","0.150549921047139"
"Seltener","2013","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2013","66","2","","","",""
"Seltener","2013","66","3","","","",""
"Seltener","2013","66","4","","","",""
"Seltener","2013","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2013","17-29","1 Einkommensschwächstes Quintil","692","0.706743945161904","0.67680088725208","0.736687003071728"
"Nie","2013","17-29","2","569","0.690553743336602","0.658029396100586","0.723078090572618"
"Nie","2013","17-29","3","434","0.644862126886777","0.608324754283195","0.681399499490358"
"Nie","2013","17-29","4","444","0.637879585747768","0.601676164575127","0.674083006920409"
"Nie","2013","17-29","5 Einkommensstärkstes Quintil","342","0.614337598196119","0.573987054993143","0.654688141399096"
"Nie","2013","30-45","1 Einkommensschwächstes Quintil","920","0.810129228048632","0.787221337241784","0.833037118855479"
"Nie","2013","30-45","2","1250","0.74605438234815","0.725103060322207","0.767005704374093"
"Nie","2013","30-45","3","1029","0.68934104337523","0.666107544609629","0.712574542140832"
"Nie","2013","30-45","4","1153","0.697208133895971","0.675982280353379","0.718433987438563"
"Nie","2013","30-45","5 Einkommensstärkstes Quintil","1185","0.687371165609916","0.666332468380802","0.70840986283903"
"Nie","2013","46-65","1 Einkommensschwächstes Quintil","973","0.782706344983103","0.75997121173995","0.805441478226256"
"Nie","2013","46-65","2","1047","0.737811130663679","0.715456251150457","0.760166010176901"
"Nie","2013","46-65","3","929","0.677213246699255","0.652963647696905","0.701462845701606"
"Nie","2013","46-65","4","1329","0.656765600297718","0.63642984278025","0.677101357815186"
"Nie","2013","46-65","5 Einkommensstärkstes Quintil","1593","0.616779164380939","0.59835207283425","0.635206255927629"
"Nie","2013","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2013","66","2","","","",""
"Nie","2013","66","3","","","",""
"Nie","2013","66","4","","","",""
"Nie","2013","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2014","17-29","2","","","",""
"Täglich","2014","17-29","3","","","",""
"Täglich","2014","17-29","4","","","",""
"Täglich","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2014","30-45","2","","","",""
"Täglich","2014","30-45","3","","","",""
"Täglich","2014","30-45","4","","","",""
"Täglich","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2014","46-65","2","","","",""
"Täglich","2014","46-65","3","","","",""
"Täglich","2014","46-65","4","","","",""
"Täglich","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2014","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2014","66","2","","","",""
"Täglich","2014","66","3","","","",""
"Täglich","2014","66","4","","","",""
"Täglich","2014","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2014","17-29","2","","","",""
"Min 1x pro Woche","2014","17-29","3","","","",""
"Min 1x pro Woche","2014","17-29","4","","","",""
"Min 1x pro Woche","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2014","30-45","2","","","",""
"Min 1x pro Woche","2014","30-45","3","","","",""
"Min 1x pro Woche","2014","30-45","4","","","",""
"Min 1x pro Woche","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2014","46-65","2","","","",""
"Min 1x pro Woche","2014","46-65","3","","","",""
"Min 1x pro Woche","2014","46-65","4","","","",""
"Min 1x pro Woche","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2014","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2014","66","2","","","",""
"Min 1x pro Woche","2014","66","3","","","",""
"Min 1x pro Woche","2014","66","4","","","",""
"Min 1x pro Woche","2014","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","17-29","2","","","",""
"Min 1x pro Monat","2014","17-29","3","","","",""
"Min 1x pro Monat","2014","17-29","4","","","",""
"Min 1x pro Monat","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","30-45","2","","","",""
"Min 1x pro Monat","2014","30-45","3","","","",""
"Min 1x pro Monat","2014","30-45","4","","","",""
"Min 1x pro Monat","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","46-65","2","","","",""
"Min 1x pro Monat","2014","46-65","3","","","",""
"Min 1x pro Monat","2014","46-65","4","","","",""
"Min 1x pro Monat","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","66","2","","","",""
"Min 1x pro Monat","2014","66","3","","","",""
"Min 1x pro Monat","2014","66","4","","","",""
"Min 1x pro Monat","2014","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","17-29","2","","","",""
"Seltener","2014","17-29","3","","","",""
"Seltener","2014","17-29","4","","","",""
"Seltener","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","30-45","2","","","",""
"Seltener","2014","30-45","3","","","",""
"Seltener","2014","30-45","4","","","",""
"Seltener","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","46-65","2","","","",""
"Seltener","2014","46-65","3","","","",""
"Seltener","2014","46-65","4","","","",""
"Seltener","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","66","2","","","",""
"Seltener","2014","66","3","","","",""
"Seltener","2014","66","4","","","",""
"Seltener","2014","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","17-29","2","","","",""
"Nie","2014","17-29","3","","","",""
"Nie","2014","17-29","4","","","",""
"Nie","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","30-45","2","","","",""
"Nie","2014","30-45","3","","","",""
"Nie","2014","30-45","4","","","",""
"Nie","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","46-65","2","","","",""
"Nie","2014","46-65","3","","","",""
"Nie","2014","46-65","4","","","",""
"Nie","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","66","2","","","",""
"Nie","2014","66","3","","","",""
"Nie","2014","66","4","","","",""
"Nie","2014","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","17-29","2","","","",""
"Täglich","2015","17-29","3","","","",""
"Täglich","2015","17-29","4","","","",""
"Täglich","2015","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","30-45","2","","","",""
"Täglich","2015","30-45","3","","","",""
"Täglich","2015","30-45","4","","","",""
"Täglich","2015","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","46-65","2","","","",""
"Täglich","2015","46-65","3","","","",""
"Täglich","2015","46-65","4","","","",""
"Täglich","2015","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","66","2","","","",""
"Täglich","2015","66","3","","","",""
"Täglich","2015","66","4","","","",""
"Täglich","2015","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","17-29","1 Einkommensschwächstes Quintil","84","0.092855191162762","0.076246305744036","0.109464076581488"
"Min 1x pro Woche","2015","17-29","2","70","0.0720071117083588","0.0549473163189077","0.0890669070978099"
"Min 1x pro Woche","2015","17-29","3","72","0.0969046395476221","0.076009666309761","0.117799612785483"
"Min 1x pro Woche","2015","17-29","4","110","0.133840451435806","0.111306313963832","0.156374588907779"
"Min 1x pro Woche","2015","17-29","5 Einkommensstärkstes Quintil","81","0.128131796524317","0.104163251724439","0.152100341324195"
"Min 1x pro Woche","2015","30-45","1 Einkommensschwächstes Quintil","57","0.061533642803747","0.048142152584252","0.0749251330232421"
"Min 1x pro Woche","2015","30-45","2","103","0.0697283822472732","0.0571820347008404","0.082274729793706"
"Min 1x pro Woche","2015","30-45","3","128","0.0734540676499157","0.0603520089279545","0.0865561263718769"
"Min 1x pro Woche","2015","30-45","4","214","0.10526630711281","0.091434022503282","0.119098591722338"
"Min 1x pro Woche","2015","30-45","5 Einkommensstärkstes Quintil","218","0.103134457794276","0.0899010214799826","0.11636789410857"
"Min 1x pro Woche","2015","46-65","1 Einkommensschwächstes Quintil","96","0.0644158633670205","0.0510863675127329","0.077745359221308"
"Min 1x pro Woche","2015","46-65","2","122","0.0793650605039131","0.0647162412189887","0.0940138797888375"
"Min 1x pro Woche","2015","46-65","3","176","0.116566935995942","0.0999403612384513","0.133193510753433"
"Min 1x pro Woche","2015","46-65","4","277","0.118986648088817","0.105011895722739","0.132961400454894"
"Min 1x pro Woche","2015","46-65","5 Einkommensstärkstes Quintil","447","0.143922551960503","0.131374550613333","0.156470553307674"
"Min 1x pro Woche","2015","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","66","2","","","",""
"Min 1x pro Woche","2015","66","3","","","",""
"Min 1x pro Woche","2015","66","4","","","",""
"Min 1x pro Woche","2015","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","17-29","1 Einkommensschwächstes Quintil","59","0.0578165352838165","0.0444600295382136","0.0711730410294193"
"Min 1x pro Monat","2015","17-29","2","59","0.0518049810804718","0.0371782124074529","0.0664317497534906"
"Min 1x pro Monat","2015","17-29","3","55","0.0660679872935865","0.0485228852766605","0.0836130893105125"
"Min 1x pro Monat","2015","17-29","4","83","0.0851422554190109","0.0666709472494582","0.103613563588564"
"Min 1x pro Monat","2015","17-29","5 Einkommensstärkstes Quintil","67","0.0926102962300644","0.0718222176271603","0.113398374832969"
"Min 1x pro Monat","2015","30-45","1 Einkommensschwächstes Quintil","54","0.0456331388236263","0.0340036376269988","0.0572626400202538"
"Min 1x pro Monat","2015","30-45","2","104","0.0745440080546357","0.0616052709299635","0.0874827451793078"
"Min 1x pro Monat","2015","30-45","3","110","0.067829873626236","0.0552012437870908","0.0804585034653811"
"Min 1x pro Monat","2015","30-45","4","210","0.0926156686102039","0.0795497425082472","0.105681594712161"
"Min 1x pro Monat","2015","30-45","5 Einkommensstärkstes Quintil","224","0.100126726794382","0.0870658373412544","0.11318761624751"
"Min 1x pro Monat","2015","46-65","1 Einkommensschwächstes Quintil","99","0.0679758830959835","0.0543090815710829","0.0816426846208842"
"Min 1x pro Monat","2015","46-65","2","100","0.0671545423630935","0.0535905740505795","0.0807185106756075"
"Min 1x pro Monat","2015","46-65","3","154","0.102839505675343","0.0871017305615772","0.11857728078911"
"Min 1x pro Monat","2015","46-65","4","234","0.0962738426478963","0.0835424374616239","0.109005247834169"
"Min 1x pro Monat","2015","46-65","5 Einkommensstärkstes Quintil","370","0.117625035516451","0.106108281912498","0.129141789120404"
"Min 1x pro Monat","2015","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","66","2","","","",""
"Min 1x pro Monat","2015","66","3","","","",""
"Min 1x pro Monat","2015","66","4","","","",""
"Min 1x pro Monat","2015","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2015","17-29","1 Einkommensschwächstes Quintil","124","0.119005413223045","0.100475684414227","0.137535142031863"
"Seltener","2015","17-29","2","111","0.161121390686717","0.136858644251019","0.185384137122414"
"Seltener","2015","17-29","3","91","0.113113095529957","0.0907416888132772","0.135484502246637"
"Seltener","2015","17-29","4","139","0.171636324843096","0.146680988890269","0.196591660795922"
"Seltener","2015","17-29","5 Einkommensstärkstes Quintil","123","0.181840206250963","0.154180229260392","0.209500183241533"
"Seltener","2015","30-45","1 Einkommensschwächstes Quintil","103","0.101257350398009","0.0844463253025909","0.118068375493427"
"Seltener","2015","30-45","2","171","0.103171547952776","0.0881870465807838","0.118156049324768"
"Seltener","2015","30-45","3","201","0.117130600751172","0.100980264945697","0.133280936556647"
"Seltener","2015","30-45","4","289","0.175289086762015","0.15815225091874","0.192425922605289"
"Seltener","2015","30-45","5 Einkommensstärkstes Quintil","344","0.166265854761196","0.150065579405897","0.182466130116496"
"Seltener","2015","46-65","1 Einkommensschwächstes Quintil","100","0.0904047501976327","0.0748344996786567","0.105975000716609"
"Seltener","2015","46-65","2","158","0.134942652583796","0.116426903361324","0.153458401806267"
"Seltener","2015","46-65","3","190","0.155892918532241","0.137098008989494","0.174687828074988"
"Seltener","2015","46-65","4","275","0.12127077812267","0.107180830550535","0.135360725694804"
"Seltener","2015","46-65","5 Einkommensstärkstes Quintil","496","0.158866622741851","0.14579882608853","0.171934419395171"
"Seltener","2015","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2015","66","2","","","",""
"Seltener","2015","66","3","","","",""
"Seltener","2015","66","4","","","",""
"Seltener","2015","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","17-29","1 Einkommensschwächstes Quintil","906","0.730322860330377","0.704926083712836","0.755719636947917"
"Nie","2015","17-29","2","642","0.715066516524453","0.685277321790793","0.744855711258113"
"Nie","2015","17-29","3","552","0.723914277628834","0.692337466206533","0.755491089051135"
"Nie","2015","17-29","4","545","0.609380968302088","0.57709086479428","0.641671071809896"
"Nie","2015","17-29","5 Einkommensstärkstes Quintil","476","0.597417700994656","0.562249174613037","0.632586227376275"
"Nie","2015","30-45","1 Einkommensschwächstes Quintil","1023","0.791575867974618","0.76894071077977","0.814211025169466"
"Nie","2015","30-45","2","1205","0.752556061745316","0.731298400974276","0.773813722516355"
"Nie","2015","30-45","3","1084","0.741585457972676","0.719599913945949","0.763571001999404"
"Nie","2015","30-45","4","1178","0.626828937514971","0.605030225955191","0.648627649074751"
"Nie","2015","30-45","5 Einkommensstärkstes Quintil","1243","0.630472960650145","0.609470827306687","0.651475093993603"
"Nie","2015","46-65","1 Einkommensschwächstes Quintil","1008","0.777203503339363","0.754609278992665","0.799797727686062"
"Nie","2015","46-65","2","928","0.718537744549198","0.6941664221985","0.742909066899895"
"Nie","2015","46-65","3","911","0.624700639796473","0.599613383797304","0.649787895795642"
"Nie","2015","46-65","4","1276","0.663468731140617","0.643073590622149","0.683863871659085"
"Nie","2015","46-65","5 Einkommensstärkstes Quintil","1693","0.579585789781195","0.561939591256234","0.597231988306157"
"Nie","2015","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","66","2","","","",""
"Nie","2015","66","3","","","",""
"Nie","2015","66","4","","","",""
"Nie","2015","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2016","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","17-29","2","","","",""
"Täglich","2016","17-29","3","","","",""
"Täglich","2016","17-29","4","","","",""
"Täglich","2016","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2016","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","30-45","2","","","",""
"Täglich","2016","30-45","3","","","",""
"Täglich","2016","30-45","4","","","",""
"Täglich","2016","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2016","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","46-65","2","","","",""
"Täglich","2016","46-65","3","","","",""
"Täglich","2016","46-65","4","","","",""
"Täglich","2016","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2016","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","66","2","","","",""
"Täglich","2016","66","3","","","",""
"Täglich","2016","66","4","","","",""
"Täglich","2016","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","17-29","2","","","",""
"Min 1x pro Woche","2016","17-29","3","","","",""
"Min 1x pro Woche","2016","17-29","4","","","",""
"Min 1x pro Woche","2016","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","30-45","2","","","",""
"Min 1x pro Woche","2016","30-45","3","","","",""
"Min 1x pro Woche","2016","30-45","4","","","",""
"Min 1x pro Woche","2016","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","46-65","2","","","",""
"Min 1x pro Woche","2016","46-65","3","","","",""
"Min 1x pro Woche","2016","46-65","4","","","",""
"Min 1x pro Woche","2016","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","66","2","","","",""
"Min 1x pro Woche","2016","66","3","","","",""
"Min 1x pro Woche","2016","66","4","","","",""
"Min 1x pro Woche","2016","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","17-29","2","","","",""
"Min 1x pro Monat","2016","17-29","3","","","",""
"Min 1x pro Monat","2016","17-29","4","","","",""
"Min 1x pro Monat","2016","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","30-45","2","","","",""
"Min 1x pro Monat","2016","30-45","3","","","",""
"Min 1x pro Monat","2016","30-45","4","","","",""
"Min 1x pro Monat","2016","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","46-65","2","","","",""
"Min 1x pro Monat","2016","46-65","3","","","",""
"Min 1x pro Monat","2016","46-65","4","","","",""
"Min 1x pro Monat","2016","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","66","2","","","",""
"Min 1x pro Monat","2016","66","3","","","",""
"Min 1x pro Monat","2016","66","4","","","",""
"Min 1x pro Monat","2016","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","17-29","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","17-29","2","","","",""
"Seltener","2016","17-29","3","","","",""
"Seltener","2016","17-29","4","","","",""
"Seltener","2016","17-29","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","30-45","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","30-45","2","","","",""
"Seltener","2016","30-45","3","","","",""
"Seltener","2016","30-45","4","","","",""
"Seltener","2016","30-45","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","46-65","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","46-65","2","","","",""
"Seltener","2016","46-65","3","","","",""
"Seltener","2016","46-65","4","","","",""
"Seltener","2016","46-65","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","66","2","","","",""
"Seltener","2016","66","3","","","",""
"Seltener","2016","66","4","","","",""
"Seltener","2016","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","17-29","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","17-29","2","","","",""
"Nie","2016","17-29","3","","","",""
"Nie","2016","17-29","4","","","",""
"Nie","2016","17-29","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","30-45","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","30-45","2","","","",""
"Nie","2016","30-45","3","","","",""
"Nie","2016","30-45","4","","","",""
"Nie","2016","30-45","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","46-65","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","46-65","2","","","",""
"Nie","2016","46-65","3","","","",""
"Nie","2016","46-65","4","","","",""
"Nie","2016","46-65","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","66","2","","","",""
"Nie","2016","66","3","","","",""
"Nie","2016","66","4","","","",""
"Nie","2016","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2017","17-29","2","","","",""
"Täglich","2017","17-29","3","","","",""
"Täglich","2017","17-29","4","","","",""
"Täglich","2017","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2017","30-45","2","","","",""
"Täglich","2017","30-45","3","","","",""
"Täglich","2017","30-45","4","","","",""
"Täglich","2017","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2017","46-65","2","","","",""
"Täglich","2017","46-65","3","","","",""
"Täglich","2017","46-65","4","","","",""
"Täglich","2017","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2017","66","2","","","",""
"Täglich","2017","66","3","","","",""
"Täglich","2017","66","4","","","",""
"Täglich","2017","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2017","17-29","1 Einkommensschwächstes Quintil","59","0.0915383598813441","0.0720138139740853","0.111062905788603"
"Min 1x pro Woche","2017","17-29","2","72","0.0873626115077889","0.0679291754279829","0.106796047587595"
"Min 1x pro Woche","2017","17-29","3","78","0.111432905357625","0.0885751151943436","0.134290695520906"
"Min 1x pro Woche","2017","17-29","4","123","0.132079508627098","0.110967609019384","0.153191408234811"
"Min 1x pro Woche","2017","17-29","5 Einkommensstärkstes Quintil","135","0.140361646149958","0.118658001998875","0.162065290301041"
"Min 1x pro Woche","2017","30-45","1 Einkommensschwächstes Quintil","56","0.078079654827752","0.0594060940577979","0.0967532155977062"
"Min 1x pro Woche","2017","30-45","2","72","0.0671416187304354","0.0529043561720693","0.0813788812888015"
"Min 1x pro Woche","2017","30-45","3","132","0.115682107556542","0.0981943618528987","0.133169853260185"
"Min 1x pro Woche","2017","30-45","4","185","0.103626159860782","0.0893181679313535","0.11793415179021"
"Min 1x pro Woche","2017","30-45","5 Einkommensstärkstes Quintil","242","0.096759030501262","0.084486316180729","0.109031744821795"
"Min 1x pro Woche","2017","46-65","1 Einkommensschwächstes Quintil","97","0.0808200970193865","0.0646171779468194","0.0970230160919535"
"Min 1x pro Woche","2017","46-65","2","116","0.0735819336396387","0.0589492504930942","0.0882146167861833"
"Min 1x pro Woche","2017","46-65","3","172","0.119938196338259","0.10345833588034","0.136418056796178"
"Min 1x pro Woche","2017","46-65","4","297","0.110408590851758","0.0979221940639923","0.122894987639524"
"Min 1x pro Woche","2017","46-65","5 Einkommensstärkstes Quintil","587","0.15072443130481","0.139227213376295","0.162221649233325"
"Min 1x pro Woche","2017","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2017","66","2","","","",""
"Min 1x pro Woche","2017","66","3","","","",""
"Min 1x pro Woche","2017","66","4","","","",""
"Min 1x pro Woche","2017","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2017","17-29","1 Einkommensschwächstes Quintil","51","0.0757036600284443","0.0577938847444784","0.0936134353124102"
"Min 1x pro Monat","2017","17-29","2","40","0.0396741266746704","0.0262402713560254","0.0531079819933153"
"Min 1x pro Monat","2017","17-29","3","73","0.0854221724505445","0.0651183390304997","0.105726005870589"
"Min 1x pro Monat","2017","17-29","4","104","0.119606884558766","0.0993726850987329","0.1398410840188"
"Min 1x pro Monat","2017","17-29","5 Einkommensstärkstes Quintil","105","0.107536751184094","0.0881803699020276","0.126893132466161"
"Min 1x pro Monat","2017","30-45","1 Einkommensschwächstes Quintil","41","0.0626476912727155","0.0457815606510763","0.0795138218943548"
"Min 1x pro Monat","2017","30-45","2","70","0.0538741612087044","0.0410305413219806","0.0667177810954283"
"Min 1x pro Monat","2017","30-45","3","119","0.075466526749218","0.0610242711021731","0.0899087823962628"
"Min 1x pro Monat","2017","30-45","4","179","0.0842525093356548","0.0712124763978308","0.0972925422734788"
"Min 1x pro Monat","2017","30-45","5 Einkommensstärkstes Quintil","267","0.107251526596115","0.0944057798344967","0.120097273357733"
"Min 1x pro Monat","2017","46-65","1 Einkommensschwächstes Quintil","61","0.0674350219591433","0.0525271511173134","0.0823428928009732"
"Min 1x pro Monat","2017","46-65","2","96","0.0593335824666642","0.046093125689632","0.0725740392436964"
"Min 1x pro Monat","2017","46-65","3","170","0.106765835398815","0.0911013186541815","0.122430352143448"
"Min 1x pro Monat","2017","46-65","4","270","0.0876743605265241","0.076406235642661","0.0989424854103872"
"Min 1x pro Monat","2017","46-65","5 Einkommensstärkstes Quintil","482","0.116929209629077","0.106603120056008","0.127255299202146"
"Min 1x pro Monat","2017","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2017","66","2","","","",""
"Min 1x pro Monat","2017","66","3","","","",""
"Min 1x pro Monat","2017","66","4","","","",""
"Min 1x pro Monat","2017","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2017","17-29","1 Einkommensschwächstes Quintil","89","0.0959040732158084","0.0759674379150464","0.11584070851657"
"Seltener","2017","17-29","2","97","0.108652235300605","0.087234152829075","0.130070317772136"
"Seltener","2017","17-29","3","99","0.140106280562901","0.114892754116396","0.165319807009406"
"Seltener","2017","17-29","4","132","0.120980862672806","0.100646661195065","0.141315064150547"
"Seltener","2017","17-29","5 Einkommensstärkstes Quintil","163","0.153377100126498","0.130861900150107","0.175892300102888"
"Seltener","2017","30-45","1 Einkommensschwächstes Quintil","53","0.0748326633317685","0.0565193365827534","0.0931459900807836"
