year,pgisced97,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,First Stage of Tertiary Education,West,"Married, living apart",0.03881,44,1328,0.02842,0.04921
2012,First Stage of Tertiary Education,West,Single,0.18976,164,1328,0.16866,0.21086
2012,First Stage of Tertiary Education,West,Divorced,0.10258,120,1328,0.08626,0.11891
2012,First Stage of Tertiary Education,West,Widowed,0.03280,34,1328,0.02322,0.04239
2012,First Stage of Tertiary Education,East,Married,0.60549,329,466,0.56107,0.64992
2012,First Stage of Tertiary Education,East,Single,0.23046,69,466,0.19218,0.26874
2012,First Stage of Tertiary Education,East,Divorced,0.07464,35,466,0.05076,0.09853
2012,First Stage of Tertiary Education,East,Widowed,0.07279,33,466,0.04918,0.09640
2012,Second Stage of Tertiary Education,West,Married,0.57015,3186,4607,0.55585,0.58445
2012,Second Stage of Tertiary Education,West,"Married, living apart",0.02827,127,4607,0.02349,0.03306
2012,Second Stage of Tertiary Education,West,Single,0.28178,816,4607,0.26879,0.29477
2012,Second Stage of Tertiary Education,West,Divorced,0.08352,346,4607,0.07553,0.09151
2012,Second Stage of Tertiary Education,West,Widowed,0.03560,132,4607,0.03025,0.04095
2012,Second Stage of Tertiary Education,East,Married,0.58720,1029,1536,0.56257,0.61183
2012,Second Stage of Tertiary Education,East,"Married, living apart",0.01835,31,1536,0.01164,0.02507
2012,Second Stage of Tertiary Education,East,Single,0.19981,244,1536,0.17981,0.21982
2012,Second Stage of Tertiary Education,East,Divorced,0.11083,149,1536,0.09512,0.12653
2012,Second Stage of Tertiary Education,East,Widowed,0.08381,83,1536,0.06995,0.09767
2013,Pre-primary Level,West,Single,0.99594,916,916,0.99181,1.00006
2013,Primary Level,West,Married,0.51364,356,519,0.47059,0.55668
2013,Primary Level,West,Single,0.21211,109,519,0.17691,0.24732
2013,Primary Level,West,Divorced,0.15324,54,519,0.12222,0.18426
2013,Primary Level,East,Single,0.66365,32,32,0.49733,0.82997
2013,Lower Secondary Level,West,Married,0.46654,1681,3379,0.44971,0.48336
2013,Lower Secondary Level,West,"Married, living apart",0.02407,86,3379,0.01890,0.02924
2013,Lower Secondary Level,West,Single,0.28152,1052,3379,0.26635,0.29668
2013,Lower Secondary Level,West,Divorced,0.07639,288,3379,0.06744,0.08535
2013,Lower Secondary Level,West,Widowed,0.15137,272,3379,0.13929,0.16346
2013,Lower Secondary Level,East,Married,0.26283,141,422,0.22078,0.30487
2013,Lower Secondary Level,East,Single,0.43621,190,422,0.38884,0.48358
2013,Lower Secondary Level,East,Divorced,0.06893,35,422,0.04473,0.09313
2013,Lower Secondary Level,East,Widowed,0.21747,56,422,0.17807,0.25688
2013,Upper Secondary Level,West,Married,0.54632,6725,10972,0.53701,0.55564
2013,Upper Secondary Level,West,"Married, living apart",0.02366,313,10972,0.02082,0.02650
2013,Upper Secondary Level,West,Single,0.23670,2201,10972,0.22874,0.24465
2013,Upper Secondary Level,West,Divorced,0.10300,1116,10972,0.09731,0.10869
2013,Upper Secondary Level,West,Widowed,0.09016,617,10972,0.08480,0.09552
2013,Upper Secondary Level,East,Married,0.50398,1775,3188,0.48662,0.52134
2013,Upper Secondary Level,East,"Married, living apart",0.02071,81,3188,0.01577,0.02566
2013,Upper Secondary Level,East,Single,0.28010,787,3188,0.26450,0.29569
2013,Upper Secondary Level,East,Divorced,0.11616,341,3188,0.10504,0.12728
2013,Upper Secondary Level,East,Widowed,0.07883,204,3188,0.06947,0.08819
2013,Post-secondary Non-tertiary Level,West,Married,0.49413,1286,2045,0.47245,0.51580
2013,Post-secondary Non-tertiary Level,West,"Married, living apart",0.03201,69,2045,0.02438,0.03964
2013,Post-secondary Non-tertiary Level,West,Single,0.33088,416,2045,0.31048,0.35127
2013,Post-secondary Non-tertiary Level,West,Divorced,0.09565,225,2045,0.08290,0.10840
2013,Post-secondary Non-tertiary Level,West,Widowed,0.04734,49,2045,0.03813,0.05654
2013,Post-secondary Non-tertiary Level,East,Married,0.44462,169,286,0.38693,0.50231
2013,Post-secondary Non-tertiary Level,East,Single,0.43179,117,286,0.37429,0.48930
2013,First Stage of Tertiary Education,West,Married,0.63035,928,1291,0.60401,0.65669
2013,First Stage of Tertiary Education,West,"Married, living apart",0.03717,42,1291,0.02684,0.04749
2013,First Stage of Tertiary Education,West,Single,0.18034,159,1291,0.15936,0.20132
2013,First Stage of Tertiary Education,West,Divorced,0.11289,129,1291,0.09562,0.13016
2013,First Stage of Tertiary Education,West,Widowed,0.03925,33,1291,0.02865,0.04985
2013,First Stage of Tertiary Education,East,Married,0.62399,300,424,0.57783,0.67015
2013,First Stage of Tertiary Education,East,Single,0.19163,59,424,0.15412,0.22914
2013,First Stage of Tertiary Education,East,Divorced,0.08202,32,424,0.05587,0.10817
2013,First Stage of Tertiary Education,East,Widowed,0.08282,33,424,0.05656,0.10909
2013,Second Stage of Tertiary Education,West,Married,0.55600,3631,5304,0.54263,0.56938
2013,Second Stage of Tertiary Education,West,"Married, living apart",0.02906,158,5304,0.02453,0.03358
2013,Second Stage of Tertiary Education,West,Single,0.29113,978,5304,0.27890,0.30335
2013,Second Stage of Tertiary Education,West,Divorced,0.08845,402,5304,0.08081,0.09609
2013,Second Stage of Tertiary Education,West,Widowed,0.03506,135,5304,0.03011,0.04001
2013,Second Stage of Tertiary Education,East,Married,0.59273,1040,1554,0.56829,0.61716
2013,Second Stage of Tertiary Education,East,"Married, living apart",0.01771,35,1554,0.01115,0.02427
2013,Second Stage of Tertiary Education,East,Single,0.20162,256,1554,0.18167,0.22157
2013,Second Stage of Tertiary Education,East,Divorced,0.10727,142,1554,0.09188,0.12266
2013,Second Stage of Tertiary Education,East,Widowed,0.08068,81,1554,0.06713,0.09422
2014,Pre-primary Level,West,Single,0.98572,764,764,0.97731,0.99414
2014,Pre-primary Level,East,Single,0.99727,114,114,0.98766,1.00689
2014,Primary Level,West,Married,0.51227,273,414,0.46407,0.56048
2014,Primary Level,West,Single,0.22009,96,414,0.18014,0.26005
2014,Primary Level,West,Divorced,0.16784,45,414,0.13179,0.20388
2014,Primary Level,East,Single,0.67544,31,31,0.50790,0.84299
2014,Lower Secondary Level,West,Married,0.45324,1370,2831,0.43490,0.47158
2014,Lower Secondary Level,West,"Married, living apart",0.02989,78,2831,0.02361,0.03616
2014,Lower Secondary Level,West,Single,0.28733,900,2831,0.27066,0.30400
2014,Lower Secondary Level,West,Divorced,0.07789,234,2831,0.06802,0.08777
2014,Lower Secondary Level,West,Widowed,0.15096,249,2831,0.13777,0.16415
2014,Lower Secondary Level,East,Married,0.22498,127,396,0.18380,0.26616
2014,Lower Secondary Level,East,Single,0.46371,182,396,0.41453,0.51289
2014,Lower Secondary Level,East,Divorced,0.08030,32,396,0.05350,0.10710
2014,Lower Secondary Level,East,Widowed,0.21664,55,396,0.17601,0.25726
2014,Upper Secondary Level,West,Married,0.53777,5902,9692,0.52785,0.54770
2014,Upper Secondary Level,West,"Married, living apart",0.02363,247,9692,0.02061,0.02665
2014,Upper Secondary Level,West,Single,0.24113,1961,9692,0.23261,0.24965
2014,Upper Secondary Level,West,Divorced,0.10576,998,9692,0.09964,0.11188
2014,Upper Secondary Level,West,Widowed,0.09162,584,9692,0.08588,0.09737
2014,Upper Secondary Level,East,Married,0.51626,1618,2855,0.49793,0.53460
2014,Upper Secondary Level,East,"Married, living apart",0.02531,67,2855,0.01954,0.03107
2014,Upper Secondary Level,East,Single,0.26535,687,2855,0.24915,0.28155
2014,Upper Secondary Level,East,Divorced,0.11011,286,2855,0.09862,0.12159
2014,Upper Secondary Level,East,Widowed,0.08298,197,2855,0.07286,0.09310
2014,Post-secondary Non-tertiary Level,West,Married,0.50349,1104,1750,0.48005,0.52692
2014,Post-secondary Non-tertiary Level,West,"Married, living apart",0.03884,63,1750,0.02979,0.04790
2014,Post-secondary Non-tertiary Level,West,Single,0.31470,346,1750,0.29294,0.33647
2014,Post-secondary Non-tertiary Level,West,Divorced,0.09261,191,1750,0.07902,0.10619
2014,Post-secondary Non-tertiary Level,West,Widowed,0.05036,46,1750,0.04011,0.06061
2014,Post-secondary Non-tertiary Level,East,Married,0.37712,152,269,0.31909,0.43515
2014,Post-secondary Non-tertiary Level,East,Single,0.50782,117,269,0.44797,0.56768
2014,First Stage of Tertiary Education,West,Married,0.63188,864,1155,0.60405,0.65970
2014,First Stage of Tertiary Education,West,"Married, living apart",0.04383,34,1155,0.03202,0.05565
2014,First Stage of Tertiary Education,West,Single,0.16456,135,1155,0.14317,0.18596
2014,First Stage of Tertiary Education,West,Divorced,0.12342,122,1155,0.10444,0.14239
2014,First Stage of Tertiary Education,East,Married,0.61172,284,370,0.56200,0.66145
2014,First Stage of Tertiary Education,East,Single,0.19159,53,370,0.15144,0.23175
2014,First Stage of Tertiary Education,East,Widowed,0.08686,33,370,0.05812,0.11559
2014,Second Stage of Tertiary Education,West,Married,0.54879,3245,4785,0.53469,0.56289
2014,Second Stage of Tertiary Education,West,"Married, living apart",0.02848,149,4785,0.02376,0.03319
2014,Second Stage of Tertiary Education,West,Single,0.29676,899,4785,0.28382,0.30971
2014,Second Stage of Tertiary Education,West,Divorced,0.08780,357,4785,0.07978,0.09582
2014,Second Stage of Tertiary Education,West,Widowed,0.03800,135,4785,0.03259,0.04342
2014,Second Stage of Tertiary Education,East,Married,0.57848,956,1441,0.55298,0.60399
2014,Second Stage of Tertiary Education,East,"Married, living apart",0.01855,35,1441,0.01158,0.02551
2014,Second Stage of Tertiary Education,East,Single,0.20988,231,1441,0.18885,0.23091
2014,Second Stage of Tertiary Education,East,Divorced,0.11301,139,1441,0.09666,0.12937
2014,Second Stage of Tertiary Education,East,Widowed,0.08008,80,1441,0.06606,0.09410
2015,Pre-primary Level,West,Single,0.99600,649,649,0.99113,1.00086
2015,Pre-primary Level,East,Single,0.99689,120,120,0.98689,1.00689
2015,Primary Level,West,Married,0.45839,273,437,0.41162,0.50516
2015,Primary Level,West,Single,0.24854,115,437,0.20797,0.28911
2015,Primary Level,West,Divorced,0.17085,49,437,0.13552,0.20618
2015,Lower Secondary Level,West,Married,0.43674,1277,2709,0.41806,0.45542
2015,Lower Secondary Level,West,"Married, living apart",0.02902,67,2709,0.02270,0.03534
2015,Lower Secondary Level,West,Single,0.29071,900,2709,0.27360,0.30781
2015,Lower Secondary Level,West,Divorced,0.08968,237,2709,0.07891,0.10044
2015,Lower Secondary Level,West,Widowed,0.15160,228,2709,0.13809,0.16510
2015,Lower Secondary Level,East,Married,0.20375,119,379,0.16315,0.24436
2015,Lower Secondary Level,East,Single,0.48259,174,379,0.43222,0.53297
2015,Lower Secondary Level,East,Divorced,0.07594,32,379,0.04923,0.10264
2015,Lower Secondary Level,East,Widowed,0.23592,54,379,0.19311,0.27872
2015,Upper Secondary Level,West,Married,0.53183,5657,9402,0.52174,0.54192
2015,Upper Secondary Level,West,"Married, living apart",0.02313,229,9402,0.02009,0.02617
2015,Upper Secondary Level,West,Single,0.24341,2011,9402,0.23474,0.25209
2015,Upper Secondary Level,West,Divorced,0.11112,966,9402,0.10477,0.11747
2015,Upper Secondary Level,West,Widowed,0.08954,539,9402,0.08376,0.09531
2015,Upper Secondary Level,East,Married,0.49593,1525,2742,0.47721,0.51465
2015,Upper Secondary Level,East,"Married, living apart",0.02949,79,2742,0.02315,0.03582
2015,Upper Secondary Level,East,Single,0.27035,661,2742,0.25372,0.28698
2015,Upper Secondary Level,East,Divorced,0.11534,277,2742,0.10338,0.12729
2015,Upper Secondary Level,East,Widowed,0.08830,200,2742,0.07768,0.09892
2015,Post-secondary Non-tertiary Level,West,Married,0.51670,1167,1856,0.49396,0.53944
2015,Post-secondary Non-tertiary Level,West,"Married, living apart",0.02682,57,1856,0.01947,0.03418
2015,Post-secondary Non-tertiary Level,West,Single,0.30463,375,1856,0.28369,0.32558
2015,Post-secondary Non-tertiary Level,West,Divorced,0.09678,208,1856,0.08333,0.11024
2015,Post-secondary Non-tertiary Level,West,Widowed,0.05267,49,1856,0.04251,0.06284
2015,Post-secondary Non-tertiary Level,East,Married,0.37765,145,256,0.31814,0.43715
2015,Post-secondary Non-tertiary Level,East,Single,0.48409,111,256,0.42275,0.54542
2015,First Stage of Tertiary Education,West,Married,0.62658,821,1099,0.59797,0.65519
2015,First Stage of Tertiary Education,West,"Married, living apart",0.04078,36,1099,0.02908,0.05248
2015,First Stage of Tertiary Education,West,Single,0.17326,127,1099,0.15088,0.19565
2015,First Stage of Tertiary Education,West,Divorced,0.12768,115,1099,0.10794,0.14742
2015,First Stage of Tertiary Education,East,Married,0.58415,271,390,0.53518,0.63313
2015,First Stage of Tertiary Education,East,Single,0.19314,53,390,0.15391,0.23237
2015,First Stage of Tertiary Education,East,Divorced,0.09496,31,390,0.06582,0.12409
2015,First Stage of Tertiary Education,East,Widowed,0.10659,35,390,0.07592,0.13726
2015,Second Stage of Tertiary Education,West,Married,0.53336,3348,4957,0.51947,0.54725
2015,Second Stage of Tertiary Education,West,"Married, living apart",0.02575,145,4957,0.02134,0.03016
2015,Second Stage of Tertiary Education,West,Single,0.31111,972,4957,0.29822,0.32400
2015,Second Stage of Tertiary Education,West,Divorced,0.08798,355,4957,0.08009,0.09586
2015,Second Stage of Tertiary Education,West,Widowed,0.03743,137,4957,0.03214,0.04271
2015,Second Stage of Tertiary Education,East,Married,0.54956,924,1383,0.52333,0.57579
2015,Second Stage of Tertiary Education,East,Single,0.24408,247,1383,0.22143,0.26672
2015,Second Stage of Tertiary Education,East,Divorced,0.10957,133,1383,0.09310,0.12604
2015,Second Stage of Tertiary Education,East,Widowed,0.07950,79,1383,0.06524,0.09377
2016,Pre-primary Level,West,Single,0.99950,728,728,0.99787,1.00113
2016,Pre-primary Level,East,Single,0.99981,134,134,0.99750,1.00213
2016,Primary Level,West,Married,0.52145,813,1209,0.49328,0.54962
2016,Primary Level,West,"Married, living apart",0.04380,77,1209,0.03226,0.05534
2016,Primary Level,West,Single,0.23324,237,1209,0.20939,0.25708
2016,Primary Level,West,Divorced,0.15952,51,1209,0.13887,0.18017
2016,Primary Level,West,Widowed,0.04107,31,1209,0.02988,0.05226
2016,Primary Level,East,Married,0.34167,138,194,0.27476,0.40858
2016,Primary Level,East,Single,0.52781,56,194,0.45738,0.59825
2016,Lower Secondary Level,West,Married,0.43871,1390,2854,0.42050,0.45692
2016,Lower Secondary Level,West,"Married, living apart",0.02483,101,2854,0.01912,0.03054
2016,Lower Secondary Level,West,Single,0.30293,943,2854,0.28607,0.31980
2016,Lower Secondary Level,West,Divorced,0.08943,207,2854,0.07896,0.09990
2016,Lower Secondary Level,West,Widowed,0.14346,213,2854,0.13059,0.15632
2016,Lower Secondary Level,East,Married,0.20226,148,380,0.16182,0.24270
2016,Lower Secondary Level,East,Single,0.48772,183,380,0.43740,0.53804
2016,Lower Secondary Level,East,Widowed,0.21866,49,380,0.17705,0.26028
2016,Upper Secondary Level,West,Married,0.53158,5387,8893,0.52121,0.54195
2016,Upper Secondary Level,West,"Married, living apart",0.02067,227,8893,0.01772,0.02363
2016,Upper Secondary Level,West,Single,0.24387,1858,8893,0.23495,0.25280
2016,Upper Secondary Level,West,Divorced,0.11266,901,8893,0.10608,0.11923
2016,Upper Secondary Level,West,Widowed,0.09098,520,8893,0.08500,0.09696
2016,Upper Secondary Level,East,Married,0.47886,1464,2646,0.45983,0.49790
2016,Upper Secondary Level,East,"Married, living apart",0.02637,86,2646,0.02026,0.03247
2016,Upper Secondary Level,East,Single,0.28607,632,2646,0.26885,0.30330
2016,Upper Secondary Level,East,Divorced,0.12354,269,2646,0.11100,0.13608
2016,Upper Secondary Level,East,Widowed,0.08515,195,2646,0.07452,0.09579
2016,Post-secondary Non-tertiary Level,West,Married,0.50669,1115,1805,0.48362,0.52976
2016,Post-secondary Non-tertiary Level,West,"Married, living apart",0.02902,56,1805,0.02127,0.03677
2016,Post-secondary Non-tertiary Level,West,Single,0.31989,379,1805,0.29836,0.34141
2016,Post-secondary Non-tertiary Level,West,Divorced,0.09369,204,1805,0.08024,0.10713
2016,Post-secondary Non-tertiary Level,West,Widowed,0.05064,51,1805,0.04052,0.06075
2016,Post-secondary Non-tertiary Level,East,Married,0.35776,135,249,0.29811,0.41742
2016,Post-secondary Non-tertiary Level,East,Single,0.49819,114,249,0.43596,0.56042
2016,First Stage of Tertiary Education,West,Married,0.61557,739,1033,0.58589,0.64525
2016,First Stage of Tertiary Education,West,"Married, living apart",0.03504,34,1033,0.02382,0.04626
2016,First Stage of Tertiary Education,West,Single,0.18514,119,1033,0.16144,0.20884
2016,First Stage of Tertiary Education,West,Divorced,0.12928,108,1033,0.10881,0.14975
2016,First Stage of Tertiary Education,West,Widowed,0.03434,33,1033,0.02323,0.04545
2016,First Stage of Tertiary Education,East,Married,0.58153,242,355,0.53014,0.63292
2016,First Stage of Tertiary Education,East,Single,0.16981,47,355,0.13069,0.20892
2016,First Stage of Tertiary Education,East,Divorced,0.10762,33,355,0.07534,0.13990
2016,First Stage of Tertiary Education,East,Widowed,0.09976,33,355,0.06854,0.13098
2016,Second Stage of Tertiary Education,West,Married,0.54406,3393,5045,0.53031,0.55780
2016,Second Stage of Tertiary Education,West,"Married, living apart",0.03383,173,5045,0.02884,0.03882
2016,Second Stage of Tertiary Education,West,Single,0.30090,996,5045,0.28825,0.31356
2016,Second Stage of Tertiary Education,West,Divorced,0.08100,344,5045,0.07347,0.08853
2016,Second Stage of Tertiary Education,West,Widowed,0.03943,139,5045,0.03406,0.04480
2016,Second Stage of Tertiary Education,East,Married,0.51608,940,1439,0.49025,0.54191
2016,Second Stage of Tertiary Education,East,"Married, living apart",0.03013,41,1439,0.02129,0.03897
2016,Second Stage of Tertiary Education,East,Single,0.26273,248,1439,0.23999,0.28548
2016,Second Stage of Tertiary Education,East,Divorced,0.11379,132,1439,0.09738,0.13021
2016,Second Stage of Tertiary Education,East,Widowed,0.07593,78,1439,0.06223,0.08962
2017,Pre-primary Level,West,Single,0.99674,769,769,0.99271,1.00077
2017,Primary Level,West,Married,0.49084,1060,1644,0.46666,0.51501
2017,Primary Level,West,"Married, living apart",0.04095,88,1644,0.03136,0.05053
2017,Primary Level,West,Single,0.23208,374,1644,0.21166,0.25249
2017,Primary Level,West,Divorced,0.17682,70,1644,0.15837,0.19526
2017,Primary Level,West,Widowed,0.05932,52,1644,0.04790,0.07075
2017,Primary Level,East,Married,0.33446,171,254,0.27632,0.39260
2017,Primary Level,East,Single,0.54997,83,254,0.48866,0.61127
2017,Lower Secondary Level,West,Married,0.44161,1585,3198,0.42440,0.45882
2017,Lower Secondary Level,West,"Married, living apart",0.02589,111,3198,0.02038,0.03139
2017,Lower Secondary Level,West,Single,0.29749,1061,3198,0.28165,0.31334
2017,Lower Secondary Level,West,Divorced,0.09250,222,3198,0.08245,0.10254
2017,Lower Secondary Level,West,Widowed,0.14251,219,3198,0.13039,0.15463
2017,Lower Secondary Level,East,Married,0.21898,199,492,0.18240,0.25556
2017,Lower Secondary Level,East,Single,0.50384,213,492,0.45962,0.54807
2017,Lower Secondary Level,East,Divorced,0.08223,37,492,0.05793,0.10652
2017,Lower Secondary Level,East,Widowed,0.18955,43,492,0.15488,0.22422
2017,Upper Secondary Level,West,Married,0.52988,5789,9793,0.51999,0.53977
2017,Upper Secondary Level,West,"Married, living apart",0.02276,257,9793,0.01981,0.02572
2017,Upper Secondary Level,West,Single,0.24296,2230,9793,0.23447,0.25146
2017,Upper Secondary Level,West,Divorced,0.11485,983,9793,0.10853,0.12116
2017,Upper Secondary Level,West,Widowed,0.08898,534,9793,0.08334,0.09462
2017,Upper Secondary Level,East,Married,0.46931,1612,2957,0.45132,0.48730
2017,Upper Secondary Level,East,"Married, living apart",0.02719,90,2957,0.02133,0.03305
2017,Upper Secondary Level,East,Single,0.29801,752,2957,0.28152,0.31450
2017,Upper Secondary Level,East,Divorced,0.12293,307,2957,0.11109,0.13477
2017,Upper Secondary Level,East,Widowed,0.08256,196,2957,0.07264,0.09248
2017,Post-secondary Non-tertiary Level,West,Married,0.50391,1192,1973,0.48184,0.52598
2017,Post-secondary Non-tertiary Level,West,"Married, living apart",0.02173,55,1973,0.01529,0.02816
2017,Post-secondary Non-tertiary Level,West,Single,0.31234,448,1973,0.29189,0.33280
2017,Post-secondary Non-tertiary Level,West,Divorced,0.10593,224,1973,0.09235,0.11951
2017,Post-secondary Non-tertiary Level,West,Widowed,0.05609,54,1973,0.04593,0.06625
2017,Post-secondary Non-tertiary Level,East,Married,0.37577,162,297,0.32059,0.43094
2017,Post-secondary Non-tertiary Level,East,Single,0.48753,135,297,0.43059,0.54448
2017,First Stage of Tertiary Education,West,Married,0.61006,796,1131,0.58162,0.63850
2017,First Stage of Tertiary Education,West,"Married, living apart",0.03327,34,1131,0.02281,0.04372
2017,First Stage of Tertiary Education,West,Single,0.20013,154,1131,0.17680,0.22346
2017,First Stage of Tertiary Education,West,Divorced,0.11837,109,1131,0.09953,0.13720
2017,First Stage of Tertiary Education,West,Widowed,0.03818,38,1131,0.02700,0.04935
2017,First Stage of Tertiary Education,East,Married,0.54560,257,385,0.49580,0.59540
2017,First Stage of Tertiary Education,East,Single,0.19491,58,385,0.15529,0.23453
2017,First Stage of Tertiary Education,East,Divorced,0.11585,39,385,0.08384,0.14786
2017,First Stage of Tertiary Education,East,Widowed,0.10734,31,385,0.07638,0.13830
2017,Second Stage of Tertiary Education,West,Married,0.55038,3836,5713,0.53748,0.56328
2017,Second Stage of Tertiary Education,West,"Married, living apart",0.03339,208,5713,0.02873,0.03805
2017,Second Stage of Tertiary Education,West,Single,0.29535,1158,5713,0.28352,0.30719
2017,Second Stage of Tertiary Education,West,Divorced,0.07895,361,5713,0.07196,0.08595
2017,Second Stage of Tertiary Education,West,Widowed,0.04036,150,5713,0.03526,0.04547
2017,Second Stage of Tertiary Education,East,Married,0.50027,986,1530,0.47520,0.52533
2017,Second Stage of Tertiary Education,East,"Married, living apart",0.02444,36,1530,0.01670,0.03218
2017,Second Stage of Tertiary Education,East,Single,0.28163,276,1530,0.25908,0.30417
2017,Second Stage of Tertiary Education,East,Divorced,0.11507,148,1530,0.09908,0.13107
2017,Second Stage of Tertiary Education,East,Widowed,0.07774,84,1530,0.06432,0.09117
2018,Pre-primary Level,West,Single,0.99292,636,636,0.98641,0.99944
2018,Pre-primary Level,East,Single,0.99977,133,133,0.99718,1.00236
2018,Primary Level,West,Married,0.47387,976,1580,0.44924,0.49850
2018,Primary Level,West,"Married, living apart",0.03609,93,1580,0.02689,0.04529
2018,Primary Level,West,Single,0.24198,373,1580,0.22086,0.26311
2018,Primary Level,West,Divorced,0.18077,78,1580,0.16179,0.19975
2018,Primary Level,West,Widowed,0.06621,60,1580,0.05395,0.07848
2018,Primary Level,East,Married,0.34930,144,228,0.28728,0.41132
2018,Primary Level,East,Single,0.53646,84,228,0.47159,0.60134
2018,Lower Secondary Level,West,Married,0.42247,1447,3038,0.40490,0.44004
2018,Lower Secondary Level,West,"Married, living apart",0.03369,93,3038,0.02728,0.04011
2018,Lower Secondary Level,West,Single,0.30745,1058,3038,0.29104,0.32387
2018,Lower Secondary Level,West,Divorced,0.09612,237,3038,0.08564,0.10661
2018,Lower Secondary Level,West,Widowed,0.14026,203,3038,0.12791,0.15261
2018,Lower Secondary Level,East,Married,0.24873,201,527,0.21178,0.28567
2018,Lower Secondary Level,East,Single,0.46439,234,527,0.42176,0.50701
2018,Lower Secondary Level,East,Divorced,0.08039,47,527,0.05715,0.10362
2018,Lower Secondary Level,East,Widowed,0.19831,45,527,0.16424,0.23239
2018,Upper Secondary Level,West,Married,0.52585,5376,9285,0.51569,0.53600
2018,Upper Secondary Level,West,"Married, living apart",0.02490,253,9285,0.02173,0.02807
2018,Upper Secondary Level,West,Single,0.24073,2155,9285,0.23204,0.24943
2018,Upper Secondary Level,West,Divorced,0.11727,971,9285,0.11073,0.12381
2018,Upper Secondary Level,West,Widowed,0.09119,530,9285,0.08534,0.09705
2018,Upper Secondary Level,East,Married,0.46170,1531,2866,0.44344,0.47996
2018,Upper Secondary Level,East,"Married, living apart",0.02665,87,2866,0.02075,0.03255
2018,Upper Secondary Level,East,Single,0.31224,749,2866,0.29527,0.32921
2018,Upper Secondary Level,East,Divorced,0.12008,306,2866,0.10818,0.13199
2018,Upper Secondary Level,East,Widowed,0.07933,193,2866,0.06943,0.08922
2018,Post-secondary Non-tertiary Level,West,Married,0.49084,1115,1881,0.46824,0.51344
2018,Post-secondary Non-tertiary Level,West,"Married, living apart",0.02080,48,1881,0.01435,0.02725
2018,Post-secondary Non-tertiary Level,West,Single,0.33319,455,1881,0.31189,0.35450
2018,Post-secondary Non-tertiary Level,West,Divorced,0.10398,211,1881,0.09018,0.11778
2018,Post-secondary Non-tertiary Level,West,Widowed,0.05119,52,1881,0.04123,0.06115
2018,Post-secondary Non-tertiary Level,East,Married,0.37788,161,292,0.32217,0.43359
2018,Post-secondary Non-tertiary Level,East,Single,0.48254,131,292,0.42512,0.53995
2018,First Stage of Tertiary Education,West,Married,0.59667,727,1058,0.56709,0.62624
2018,First Stage of Tertiary Education,West,"Married, living apart",0.04184,36,1058,0.02977,0.05391
2018,First Stage of Tertiary Education,West,Single,0.19891,152,1058,0.17484,0.22297
2018,First Stage of Tertiary Education,West,Divorced,0.12371,103,1058,0.10386,0.14356
2018,First Stage of Tertiary Education,West,Widowed,0.03888,40,1058,0.02722,0.05053
2018,First Stage of Tertiary Education,East,Married,0.56429,252,376,0.51410,0.61448
2018,First Stage of Tertiary Education,East,Single,0.18694,54,376,0.14748,0.22640
2018,First Stage of Tertiary Education,East,Divorced,0.11850,38,376,0.08579,0.15122
2018,First Stage of Tertiary Education,East,Widowed,0.09973,32,376,0.06941,0.13006
2018,Second Stage of Tertiary Education,West,Married,0.55975,3642,5488,0.54662,0.57289
2018,Second Stage of Tertiary Education,West,"Married, living apart",0.03006,189,5488,0.02554,0.03457
2018,Second Stage of Tertiary Education,West,Single,0.28966,1122,5488,0.27766,0.30166
2018,Second Stage of Tertiary Education,West,Divorced,0.08104,387,5488,0.07382,0.08827
2018,Second Stage of Tertiary Education,West,Widowed,0.03948,148,5488,0.03433,0.04463
2018,Second Stage of Tertiary Education,East,Married,0.54608,970,1488,0.52077,0.57138
2018,Second Stage of Tertiary Education,East,"Married, living apart",0.02344,37,1488,0.01575,0.03113
2018,Second Stage of Tertiary Education,East,Single,0.24211,253,1488,0.22034,0.26388
2018,Second Stage of Tertiary Education,East,Divorced,0.11462,146,1488,0.09843,0.13081
2018,Second Stage of Tertiary Education,East,Widowed,0.07375,82,1488,0.06047,0.08704
2019,Pre-primary Level,West,Single,0.99655,500,500,0.99140,1.00169
2019,Pre-primary Level,East,Single,0.99427,104,104,0.97969,1.00885
2019,Primary Level,West,Married,0.50167,969,1485,0.47623,0.52711
2019,Primary Level,West,"Married, living apart",0.03289,73,1485,0.02381,0.04196
2019,Primary Level,West,Single,0.23790,329,1485,0.21623,0.25956
2019,Primary Level,West,Divorced,0.16194,69,1485,0.14320,0.18069
2019,Primary Level,West,Widowed,0.06330,45,1485,0.05091,0.07569
2019,Primary Level,East,Married,0.33124,109,178,0.26191,0.40058
2019,Primary Level,East,Single,0.52610,69,178,0.45254,0.59966
2019,Lower Secondary Level,West,Married,0.42666,1291,2709,0.40804,0.44529
2019,Lower Secondary Level,West,"Married, living apart",0.02582,80,2709,0.01985,0.03180
2019,Lower Secondary Level,West,Single,0.30866,940,2709,0.29126,0.32606
2019,Lower Secondary Level,West,Divorced,0.09977,220,2709,0.08849,0.11106
2019,Lower Secondary Level,West,Widowed,0.13830,178,2709,0.12530,0.15130
2019,Lower Secondary Level,East,Married,0.24289,183,481,0.20453,0.28126
2019,Lower Secondary Level,East,Single,0.48739,221,481,0.44267,0.53210
