year,age_gr,sex,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,66 and older,male,"Married, living apart",0.02718,48,1798,0.01966,0.03470
2021,66 and older,male,Single,0.05908,75,1798,0.04817,0.06998
2021,66 and older,male,Divorced,0.11955,169,1798,0.10455,0.13455
2021,66 and older,male,Widowed,0.11951,183,1798,0.10451,0.13451
2021,66 and older,female,Married,0.44071,980,1755,0.41747,0.46394
2021,66 and older,female,Single,0.06110,67,1755,0.04989,0.07231
2021,66 and older,female,Divorced,0.15796,236,1755,0.14089,0.17503
2021,66 and older,female,Widowed,0.32102,472,1755,0.29917,0.34287
2022,17-29 y.,male,Married,0.05574,252,2811,0.04725,0.06422
2022,17-29 y.,male,"Married, living apart",0.00819,35,2811,0.00486,0.01152
2022,17-29 y.,male,Single,0.92804,2524,2811,0.91849,0.93760
2022,17-29 y.,female,Married,0.11038,484,2913,0.09900,0.12176
2022,17-29 y.,female,Single,0.87554,2398,2913,0.86355,0.88753
2022,17-29 y.,female,Divorced,0.00912,31,2913,0.00567,0.01258
2022,30-45 y.,male,Married,0.48436,2423,4323,0.46946,0.49926
2022,30-45 y.,male,"Married, living apart",0.01914,146,4323,0.01505,0.02322
2022,30-45 y.,male,Single,0.45050,1603,4323,0.43567,0.46533
2022,30-45 y.,male,Divorced,0.03830,151,4323,0.03258,0.04402
2022,30-45 y.,female,Married,0.53720,2619,4491,0.52262,0.55179
2022,30-45 y.,female,"Married, living apart",0.02774,168,4491,0.02294,0.03254
2022,30-45 y.,female,Single,0.35064,1366,4491,0.33668,0.36460
2022,30-45 y.,female,Divorced,0.07756,304,4491,0.06974,0.08539
2022,30-45 y.,female,Widowed,0.00685,34,4491,0.00444,0.00927
2022,46-65 y.,male,Married,0.67574,3178,4371,0.66186,0.68962
2022,46-65 y.,male,"Married, living apart",0.02951,146,4371,0.02449,0.03453
2022,46-65 y.,male,Single,0.15696,511,4371,0.14618,0.16775
2022,46-65 y.,male,Divorced,0.12416,476,4371,0.11439,0.13394
2022,46-65 y.,male,Widowed,0.01363,60,4371,0.01019,0.01706
2022,46-65 y.,female,Married,0.61768,2995,4767,0.60389,0.63148
2022,46-65 y.,female,"Married, living apart",0.02953,177,4767,0.02472,0.03434
2022,46-65 y.,female,Single,0.12097,539,4767,0.11171,0.13023
2022,46-65 y.,female,Divorced,0.17771,831,4767,0.16686,0.18857
2022,46-65 y.,female,Widowed,0.05410,225,4767,0.04768,0.06052
2022,66 and older,male,Married,0.67436,1519,2044,0.65404,0.69468
2022,66 and older,male,"Married, living apart",0.02611,51,2044,0.01920,0.03303
2022,66 and older,male,Single,0.06145,92,2044,0.05104,0.07187
2022,66 and older,male,Divorced,0.12208,197,2044,0.10788,0.13628
2022,66 and older,male,Widowed,0.11599,185,2044,0.10211,0.12988
2022,66 and older,female,Married,0.46060,1160,2086,0.43920,0.48199
2022,66 and older,female,"Married, living apart",0.01757,36,2086,0.01193,0.02321
2022,66 and older,female,Single,0.05117,81,2086,0.04172,0.06063
2022,66 and older,female,Divorced,0.15317,283,2086,0.13771,0.16863
2022,66 and older,female,Widowed,0.31749,526,2086,0.29751,0.33747
