year,age_gr,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,30-45 y.,3rd Quintile,Married,0.71113,907,1240,0.68589,0.73637
2004,30-45 y.,3rd Quintile,"Married, living apart",0.02667,33,1240,0.01770,0.03564
2004,30-45 y.,3rd Quintile,Single,0.19329,221,1240,0.17130,0.21528
2004,30-45 y.,3rd Quintile,Divorced,0.06335,79,1240,0.04978,0.07691
2004,30-45 y.,4th Quintile,Married,0.63782,1005,1439,0.61298,0.66266
2004,30-45 y.,4th Quintile,"Married, living apart",0.03047,36,1439,0.02159,0.03936
2004,30-45 y.,4th Quintile,Single,0.25716,310,1439,0.23457,0.27975
2004,30-45 y.,4th Quintile,Divorced,0.06890,88,1439,0.05581,0.08199
2004,30-45 y.,5th Quintile,Married,0.56732,1120,1717,0.54387,0.59076
2004,30-45 y.,5th Quintile,"Married, living apart",0.02469,39,1717,0.01734,0.03203
2004,30-45 y.,5th Quintile,Single,0.32929,452,1717,0.30706,0.35153
2004,30-45 y.,5th Quintile,Divorced,0.07393,106,1717,0.06155,0.08631
2004,46-65 y.,1st Quintile,Married,0.56478,531,838,0.53119,0.59836
2004,46-65 y.,1st Quintile,"Married, living apart",0.03342,34,838,0.02125,0.04560
2004,46-65 y.,1st Quintile,Single,0.10353,61,838,0.08289,0.12417
2004,46-65 y.,1st Quintile,Divorced,0.22452,158,838,0.19625,0.25279
2004,46-65 y.,1st Quintile,Widowed,0.07374,54,838,0.05604,0.09145
2004,46-65 y.,2nd Quintile,Married,0.67987,730,979,0.65063,0.70911
2004,46-65 y.,2nd Quintile,"Married, living apart",0.03944,36,979,0.02724,0.05164
2004,46-65 y.,2nd Quintile,Single,0.07458,50,979,0.05812,0.09105
2004,46-65 y.,2nd Quintile,Divorced,0.12943,103,979,0.10839,0.15046
2004,46-65 y.,2nd Quintile,Widowed,0.07668,60,979,0.06000,0.09336
2004,46-65 y.,3rd Quintile,Married,0.74191,948,1158,0.71670,0.76713
2004,46-65 y.,3rd Quintile,Single,0.06046,48,1158,0.04673,0.07420
2004,46-65 y.,3rd Quintile,Divorced,0.11768,99,1158,0.09911,0.13624
2004,46-65 y.,3rd Quintile,Widowed,0.05221,63,1158,0.03940,0.06503
2004,46-65 y.,4th Quintile,Married,0.74936,1187,1450,0.72705,0.77168
2004,46-65 y.,4th Quintile,Single,0.06024,51,1450,0.04799,0.07249
2004,46-65 y.,4th Quintile,Divorced,0.12247,139,1450,0.10559,0.13935
2004,46-65 y.,4th Quintile,Widowed,0.04964,73,1450,0.03846,0.06083
2004,46-65 y.,5th Quintile,Married,0.74025,2406,2886,0.72425,0.75625
2004,46-65 y.,5th Quintile,"Married, living apart",0.03005,70,2886,0.02382,0.03628
2004,46-65 y.,5th Quintile,Single,0.08847,126,2886,0.07811,0.09883
2004,46-65 y.,5th Quintile,Divorced,0.10559,204,2886,0.09437,0.11680
2004,46-65 y.,5th Quintile,Widowed,0.03564,80,2886,0.02887,0.04240
2004,66 and older,1st Quintile,Married,0.39071,285,584,0.35110,0.43031
2004,66 and older,1st Quintile,Single,0.07245,34,584,0.05140,0.09349
2004,66 and older,1st Quintile,Divorced,0.14050,75,584,0.11229,0.16870
2004,66 and older,1st Quintile,Widowed,0.37258,190,584,0.33334,0.41183
2004,66 and older,2nd Quintile,Married,0.56864,568,861,0.53554,0.60174
2004,66 and older,2nd Quintile,Divorced,0.06099,49,861,0.04500,0.07699
2004,66 and older,2nd Quintile,Widowed,0.33252,244,861,0.30103,0.36401
2004,66 and older,3rd Quintile,Married,0.58462,554,770,0.54979,0.61945
2004,66 and older,3rd Quintile,Widowed,0.33648,216,770,0.30308,0.36988
2004,66 and older,4th Quintile,Married,0.65913,492,648,0.62260,0.69565
2004,66 and older,4th Quintile,Widowed,0.25076,156,648,0.21736,0.28416
2004,66 and older,5th Quintile,Married,0.58982,529,692,0.55315,0.62650
2004,66 and older,5th Quintile,Widowed,0.29169,163,692,0.25780,0.32558
2005,17-29 y.,1st Quintile,Married,0.07753,88,878,0.05983,0.09523
2005,17-29 y.,1st Quintile,Single,0.88218,790,878,0.86085,0.90352
2005,17-29 y.,2nd Quintile,Married,0.14961,111,715,0.12344,0.17577
2005,17-29 y.,2nd Quintile,Single,0.84181,604,715,0.81505,0.86858
2005,17-29 y.,3rd Quintile,Married,0.15216,90,686,0.12526,0.17906
2005,17-29 y.,3rd Quintile,Single,0.83703,596,686,0.80937,0.86469
2005,17-29 y.,4th Quintile,Married,0.09227,66,735,0.07133,0.11321
2005,17-29 y.,4th Quintile,Single,0.90173,669,735,0.88020,0.92327
2005,17-29 y.,5th Quintile,Married,0.07185,44,750,0.05335,0.09034
2005,17-29 y.,5th Quintile,Single,0.90824,706,750,0.88756,0.92891
2005,30-45 y.,1st Quintile,Married,0.43791,446,884,0.40519,0.47063
2005,30-45 y.,1st Quintile,"Married, living apart",0.08443,66,884,0.06609,0.10277
2005,30-45 y.,1st Quintile,Single,0.27764,214,884,0.24810,0.30718
2005,30-45 y.,1st Quintile,Divorced,0.18944,158,884,0.16359,0.21529
2005,30-45 y.,2nd Quintile,Married,0.65518,726,1031,0.62615,0.68420
2005,30-45 y.,2nd Quintile,"Married, living apart",0.02804,35,1031,0.01796,0.03812
2005,30-45 y.,2nd Quintile,Single,0.19276,169,1031,0.16867,0.21685
2005,30-45 y.,2nd Quintile,Divorced,0.11449,101,1031,0.09504,0.13393
2005,30-45 y.,3rd Quintile,Married,0.68406,862,1154,0.65723,0.71089
2005,30-45 y.,3rd Quintile,Single,0.19648,215,1154,0.17355,0.21942
2005,30-45 y.,3rd Quintile,Divorced,0.07764,77,1154,0.06220,0.09309
2005,30-45 y.,4th Quintile,Married,0.62189,893,1333,0.59585,0.64793
2005,30-45 y.,4th Quintile,"Married, living apart",0.02625,41,1333,0.01766,0.03483
2005,30-45 y.,4th Quintile,Single,0.26999,304,1333,0.24615,0.29383
2005,30-45 y.,4th Quintile,Divorced,0.07923,95,1333,0.06472,0.09373
2005,30-45 y.,5th Quintile,Married,0.58401,1043,1620,0.56000,0.60802
2005,30-45 y.,5th Quintile,"Married, living apart",0.02416,31,1620,0.01668,0.03163
2005,30-45 y.,5th Quintile,Single,0.31910,441,1620,0.29639,0.34180
2005,30-45 y.,5th Quintile,Divorced,0.07200,105,1620,0.05941,0.08460
2005,46-65 y.,1st Quintile,Married,0.52452,461,774,0.48932,0.55973
2005,46-65 y.,1st Quintile,"Married, living apart",0.04815,44,774,0.03306,0.06324
2005,46-65 y.,1st Quintile,Single,0.10750,55,774,0.08566,0.12934
2005,46-65 y.,1st Quintile,Divorced,0.27061,168,774,0.23929,0.30193
2005,46-65 y.,1st Quintile,Widowed,0.04922,46,774,0.03397,0.06447
2005,46-65 y.,2nd Quintile,Married,0.71054,734,938,0.68150,0.73957
2005,46-65 y.,2nd Quintile,Single,0.07178,53,938,0.05525,0.08830
2005,46-65 y.,2nd Quintile,Divorced,0.12969,98,938,0.10818,0.15121
2005,46-65 y.,2nd Quintile,Widowed,0.05786,53,938,0.04291,0.07281
2005,46-65 y.,3rd Quintile,Married,0.73440,872,1108,0.70838,0.76041
2005,46-65 y.,3rd Quintile,"Married, living apart",0.02859,31,1108,0.01877,0.03841
2005,46-65 y.,3rd Quintile,Single,0.06670,46,1108,0.05200,0.08140
2005,46-65 y.,3rd Quintile,Divorced,0.10865,98,1108,0.09032,0.12699
2005,46-65 y.,3rd Quintile,Widowed,0.06166,61,1108,0.04749,0.07583
2005,46-65 y.,4th Quintile,Married,0.76348,1198,1451,0.74161,0.78536
2005,46-65 y.,4th Quintile,Single,0.05826,50,1451,0.04620,0.07031
2005,46-65 y.,4th Quintile,Divorced,0.12243,135,1451,0.10556,0.13930
2005,46-65 y.,4th Quintile,Widowed,0.04209,68,1451,0.03175,0.05242
2005,46-65 y.,5th Quintile,Married,0.73153,2237,2695,0.71479,0.74826
2005,46-65 y.,5th Quintile,"Married, living apart",0.03163,66,2695,0.02502,0.03824
2005,46-65 y.,5th Quintile,Single,0.10299,132,2695,0.09151,0.11447
2005,46-65 y.,5th Quintile,Divorced,0.09583,188,2695,0.08472,0.10695
2005,46-65 y.,5th Quintile,Widowed,0.03802,72,2695,0.03080,0.04525
2005,66 and older,1st Quintile,Married,0.44756,302,565,0.40652,0.48859
2005,66 and older,1st Quintile,Single,0.07247,32,565,0.05108,0.09387
2005,66 and older,1st Quintile,Divorced,0.13411,70,565,0.10598,0.16223
2005,66 and older,1st Quintile,Widowed,0.31740,161,565,0.27898,0.35581
2005,66 and older,2nd Quintile,Married,0.56928,593,875,0.53645,0.60211
2005,66 and older,2nd Quintile,Divorced,0.05084,41,875,0.03628,0.06540
2005,66 and older,2nd Quintile,Widowed,0.33940,241,875,0.30800,0.37079
2005,66 and older,3rd Quintile,Married,0.56946,501,744,0.53386,0.60507
2005,66 and older,3rd Quintile,Divorced,0.05802,34,744,0.04121,0.07483
2005,66 and older,3rd Quintile,Widowed,0.33154,209,744,0.29769,0.36539
2005,66 and older,4th Quintile,Married,0.61184,496,686,0.57535,0.64834
2005,66 and older,4th Quintile,Widowed,0.29049,190,686,0.25649,0.32448
2005,66 and older,5th Quintile,Married,0.60021,536,706,0.56405,0.63637
2005,66 and older,5th Quintile,Widowed,0.28961,170,706,0.25612,0.32309
2006,17-29 y.,1st Quintile,Married,0.10769,94,839,0.08671,0.12868
2006,17-29 y.,1st Quintile,Single,0.86048,745,839,0.83702,0.88394
2006,17-29 y.,2nd Quintile,Married,0.10839,82,641,0.08430,0.13247
2006,17-29 y.,2nd Quintile,Single,0.87480,559,641,0.84916,0.90044
2006,17-29 y.,3rd Quintile,Married,0.11895,81,666,0.09435,0.14356
2006,17-29 y.,3rd Quintile,Single,0.86893,585,666,0.84328,0.89458
2006,17-29 y.,4th Quintile,Married,0.10092,72,726,0.07900,0.12285
2006,17-29 y.,4th Quintile,Single,0.89551,654,726,0.87324,0.91777
2006,17-29 y.,5th Quintile,Married,0.08276,41,681,0.06205,0.10347
2006,17-29 y.,5th Quintile,Single,0.91347,640,681,0.89234,0.93460
2006,30-45 y.,1st Quintile,Married,0.42487,395,804,0.39068,0.45906
2006,30-45 y.,1st Quintile,"Married, living apart",0.06825,60,804,0.05081,0.08569
2006,30-45 y.,1st Quintile,Single,0.30401,201,804,0.27219,0.33582
2006,30-45 y.,1st Quintile,Divorced,0.19213,148,804,0.16488,0.21938
2006,30-45 y.,2nd Quintile,Married,0.66404,670,967,0.63425,0.69382
2006,30-45 y.,2nd Quintile,"Married, living apart",0.03227,36,967,0.02113,0.04342
2006,30-45 y.,2nd Quintile,Single,0.19070,164,967,0.16593,0.21548
2006,30-45 y.,2nd Quintile,Divorced,0.10657,97,967,0.08711,0.12603
2006,30-45 y.,3rd Quintile,Married,0.68339,788,1048,0.65522,0.71157
2006,30-45 y.,3rd Quintile,Single,0.18942,189,1048,0.16569,0.21316
2006,30-45 y.,3rd Quintile,Divorced,0.08571,71,1048,0.06875,0.10266
2006,30-45 y.,4th Quintile,Married,0.63350,834,1200,0.60622,0.66077
2006,30-45 y.,4th Quintile,Single,0.26917,288,1200,0.24407,0.29428
2006,30-45 y.,4th Quintile,Divorced,0.06189,78,1200,0.04825,0.07553
2006,30-45 y.,5th Quintile,Married,0.55500,905,1423,0.52917,0.58083
2006,30-45 y.,5th Quintile,Single,0.35534,424,1423,0.33046,0.38022
2006,30-45 y.,5th Quintile,Divorced,0.06220,94,1423,0.04965,0.07476
2006,46-65 y.,1st Quintile,Married,0.55013,462,782,0.51524,0.58502
2006,46-65 y.,1st Quintile,"Married, living apart",0.06376,50,782,0.04663,0.08090
2006,46-65 y.,1st Quintile,Single,0.09902,59,782,0.07807,0.11997
2006,46-65 y.,1st Quintile,Divorced,0.24579,175,782,0.21559,0.27599
2006,46-65 y.,1st Quintile,Widowed,0.04130,36,782,0.02734,0.05525
2006,46-65 y.,2nd Quintile,Married,0.65040,598,806,0.61746,0.68334
2006,46-65 y.,2nd Quintile,Single,0.07477,45,806,0.05660,0.09294
2006,46-65 y.,2nd Quintile,Divorced,0.18130,110,806,0.15468,0.20791
2006,46-65 y.,2nd Quintile,Widowed,0.06340,53,806,0.04656,0.08023
2006,46-65 y.,3rd Quintile,Married,0.72526,806,1040,0.69811,0.75240
2006,46-65 y.,3rd Quintile,"Married, living apart",0.03435,33,1040,0.02327,0.04542
2006,46-65 y.,3rd Quintile,Single,0.07554,50,1040,0.05947,0.09161
2006,46-65 y.,3rd Quintile,Divorced,0.12018,103,1040,0.10040,0.13995
2006,46-65 y.,3rd Quintile,Widowed,0.04468,48,1040,0.03212,0.05725
2006,46-65 y.,4th Quintile,Married,0.73532,1111,1353,0.71181,0.75884
2006,46-65 y.,4th Quintile,Single,0.06320,46,1353,0.05023,0.07617
2006,46-65 y.,4th Quintile,Divorced,0.12836,129,1353,0.11053,0.14619
2006,46-65 y.,4th Quintile,Widowed,0.05219,67,1353,0.04033,0.06404
2006,46-65 y.,5th Quintile,Married,0.72866,2170,2625,0.71165,0.74568
2006,46-65 y.,5th Quintile,"Married, living apart",0.03117,60,2625,0.02452,0.03782
2006,46-65 y.,5th Quintile,Single,0.10073,130,2625,0.08921,0.11225
2006,46-65 y.,5th Quintile,Divorced,0.10994,201,2625,0.09798,0.12191
2006,46-65 y.,5th Quintile,Widowed,0.02949,64,2625,0.02302,0.03597
2006,66 and older,1st Quintile,Married,0.45060,307,550,0.40898,0.49222
2006,66 and older,1st Quintile,Single,0.08313,34,550,0.06003,0.10622
2006,66 and older,1st Quintile,Divorced,0.14646,74,550,0.11689,0.17604
2006,66 and older,1st Quintile,Widowed,0.28452,135,550,0.24678,0.32227
2006,66 and older,2nd Quintile,Married,0.56117,602,890,0.52855,0.59379
2006,66 and older,2nd Quintile,Divorced,0.05158,41,890,0.03704,0.06612
2006,66 and older,2nd Quintile,Widowed,0.33777,247,890,0.30668,0.36886
2006,66 and older,3rd Quintile,Married,0.59267,572,791,0.55841,0.62693
2006,66 and older,3rd Quintile,Widowed,0.32616,219,791,0.29347,0.35886
2006,66 and older,4th Quintile,Married,0.55725,425,621,0.51815,0.59634
2006,66 and older,4th Quintile,Widowed,0.33673,196,621,0.29953,0.37393
2006,66 and older,5th Quintile,Married,0.60445,580,743,0.56927,0.63963
2006,66 and older,5th Quintile,Widowed,0.27857,163,743,0.24631,0.31082
2007,17-29 y.,1st Quintile,Married,0.09730,97,906,0.07799,0.11660
2007,17-29 y.,1st Quintile,Single,0.86503,809,906,0.84277,0.88729
2007,17-29 y.,2nd Quintile,Married,0.16238,114,726,0.13553,0.18922
2007,17-29 y.,2nd Quintile,Single,0.83306,612,726,0.80591,0.86021
2007,17-29 y.,3rd Quintile,Married,0.11608,70,694,0.09223,0.13993
2007,17-29 y.,3rd Quintile,Single,0.87716,624,694,0.85272,0.90160
2007,17-29 y.,4th Quintile,Married,0.06788,59,721,0.04951,0.08626
2007,17-29 y.,4th Quintile,Single,0.92422,662,721,0.90489,0.94355
2007,17-29 y.,5th Quintile,Single,0.93956,614,614,0.92069,0.95842
2007,30-45 y.,1st Quintile,Married,0.42368,383,789,0.38917,0.45818
2007,30-45 y.,1st Quintile,"Married, living apart",0.07321,53,789,0.05502,0.09139
2007,30-45 y.,1st Quintile,Single,0.29752,208,789,0.26560,0.32944
2007,30-45 y.,1st Quintile,Divorced,0.18973,145,789,0.16235,0.21710
2007,30-45 y.,2nd Quintile,Married,0.67616,719,1011,0.64730,0.70502
2007,30-45 y.,2nd Quintile,"Married, living apart",0.03131,34,1011,0.02057,0.04205
2007,30-45 y.,2nd Quintile,Single,0.20364,171,1011,0.17880,0.22847
2007,30-45 y.,2nd Quintile,Divorced,0.08556,87,1011,0.06831,0.10281
2007,30-45 y.,3rd Quintile,Married,0.67835,818,1096,0.65068,0.70601
2007,30-45 y.,3rd Quintile,Single,0.20504,197,1096,0.18112,0.22895
2007,30-45 y.,3rd Quintile,Divorced,0.09236,81,1096,0.07521,0.10951
2007,30-45 y.,4th Quintile,Married,0.59311,850,1263,0.56600,0.62021
2007,30-45 y.,4th Quintile,Single,0.30064,319,1263,0.27534,0.32594
2007,30-45 y.,4th Quintile,Divorced,0.07986,94,1263,0.06490,0.09481
2007,30-45 y.,5th Quintile,Married,0.55772,910,1439,0.53205,0.58339
2007,30-45 y.,5th Quintile,Single,0.34781,429,1439,0.32320,0.37243
2007,30-45 y.,5th Quintile,Divorced,0.07088,100,1439,0.05762,0.08415
2007,46-65 y.,1st Quintile,Married,0.51808,474,841,0.48429,0.55188
2007,46-65 y.,1st Quintile,"Married, living apart",0.06628,53,841,0.04945,0.08310
2007,46-65 y.,1st Quintile,Single,0.11537,71,841,0.09377,0.13698
2007,46-65 y.,1st Quintile,Divorced,0.24218,192,841,0.21321,0.27115
2007,46-65 y.,1st Quintile,Widowed,0.05809,51,841,0.04227,0.07390
2007,46-65 y.,2nd Quintile,Married,0.69113,641,854,0.66012,0.72213
2007,46-65 y.,2nd Quintile,Single,0.06947,49,854,0.05241,0.08653
2007,46-65 y.,2nd Quintile,Divorced,0.17142,120,854,0.14612,0.19671
2007,46-65 y.,2nd Quintile,Widowed,0.05096,44,854,0.03620,0.06572
2007,46-65 y.,3rd Quintile,Married,0.70937,866,1117,0.68273,0.73601
2007,46-65 y.,3rd Quintile,"Married, living apart",0.03485,31,1117,0.02409,0.04561
2007,46-65 y.,3rd Quintile,Single,0.08599,60,1117,0.06954,0.10244
2007,46-65 y.,3rd Quintile,Divorced,0.11796,105,1117,0.09903,0.13688
2007,46-65 y.,3rd Quintile,Widowed,0.05183,55,1117,0.03883,0.06484
2007,46-65 y.,4th Quintile,Married,0.70871,1210,1564,0.68618,0.73123
2007,46-65 y.,4th Quintile,"Married, living apart",0.02914,40,1564,0.02080,0.03748
2007,46-65 y.,4th Quintile,Single,0.07584,72,1564,0.06272,0.08897
2007,46-65 y.,4th Quintile,Divorced,0.13938,171,1564,0.12221,0.15655
2007,46-65 y.,4th Quintile,Widowed,0.04694,71,1564,0.03645,0.05743
2007,46-65 y.,5th Quintile,Married,0.73674,2197,2662,0.72001,0.75347
2007,46-65 y.,5th Quintile,"Married, living apart",0.03271,64,2662,0.02595,0.03947
2007,46-65 y.,5th Quintile,Single,0.09617,137,2662,0.08497,0.10737
2007,46-65 y.,5th Quintile,Divorced,0.10098,200,2662,0.08954,0.11243
2007,46-65 y.,5th Quintile,Widowed,0.03340,64,2662,0.02657,0.04023
2007,66 and older,1st Quintile,Married,0.44423,384,689,0.40711,0.48136
2007,66 and older,1st Quintile,Single,0.06872,40,689,0.04982,0.08763
2007,66 and older,1st Quintile,Divorced,0.15963,96,689,0.13226,0.18700
2007,66 and older,1st Quintile,Widowed,0.29029,169,689,0.25638,0.32421
2007,66 and older,2nd Quintile,Married,0.58658,649,935,0.55500,0.61816
2007,66 and older,2nd Quintile,Divorced,0.05797,47,935,0.04298,0.07295
2007,66 and older,2nd Quintile,Widowed,0.30883,239,935,0.27920,0.33846
2007,66 and older,3rd Quintile,Married,0.59627,674,953,0.56510,0.62743
2007,66 and older,3rd Quintile,Divorced,0.04002,32,953,0.02757,0.05247
2007,66 and older,3rd Quintile,Widowed,0.31134,247,953,0.28192,0.34075
2007,66 and older,4th Quintile,Married,0.60391,530,764,0.56921,0.63862
2007,66 and older,4th Quintile,Divorced,0.05368,34,764,0.03769,0.06967
2007,66 and older,4th Quintile,Widowed,0.28905,200,764,0.25689,0.32122
2007,66 and older,5th Quintile,Married,0.59853,618,830,0.56516,0.63190
2007,66 and older,5th Quintile,Divorced,0.06367,37,830,0.04705,0.08029
2007,66 and older,5th Quintile,Widowed,0.27424,175,830,0.24387,0.30461
2008,17-29 y.,1st Quintile,Married,0.12098,93,828,0.09875,0.14320
2008,17-29 y.,1st Quintile,Single,0.85936,735,828,0.83566,0.88305
2008,17-29 y.,2nd Quintile,Married,0.12687,93,629,0.10084,0.15290
2008,17-29 y.,2nd Quintile,Single,0.85209,536,629,0.82432,0.87985
2008,17-29 y.,3rd Quintile,Married,0.10170,74,687,0.07908,0.12432
2008,17-29 y.,3rd Quintile,Single,0.89183,613,687,0.86859,0.91507
2008,17-29 y.,4th Quintile,Married,0.07747,50,632,0.05661,0.09832
2008,17-29 y.,4th Quintile,Single,0.91659,582,632,0.89501,0.93816
2008,17-29 y.,5th Quintile,Single,0.95091,576,576,0.93324,0.96857
2008,30-45 y.,1st Quintile,Married,0.45318,361,724,0.41690,0.48947
2008,30-45 y.,1st Quintile,"Married, living apart",0.07302,59,724,0.05406,0.09199
2008,30-45 y.,1st Quintile,Single,0.29908,182,724,0.26571,0.33246
2008,30-45 y.,1st Quintile,Divorced,0.16152,122,724,0.13470,0.18835
2008,30-45 y.,2nd Quintile,Married,0.63377,630,891,0.60212,0.66542
2008,30-45 y.,2nd Quintile,Single,0.24935,186,891,0.22093,0.27777
2008,30-45 y.,2nd Quintile,Divorced,0.08683,75,891,0.06833,0.10533
2008,30-45 y.,3rd Quintile,Married,0.64189,752,1052,0.61290,0.67087
2008,30-45 y.,3rd Quintile,Single,0.25732,229,1052,0.23089,0.28375
2008,30-45 y.,3rd Quintile,Divorced,0.06411,71,1052,0.04930,0.07892
2008,30-45 y.,4th Quintile,Married,0.62840,751,1104,0.59988,0.65692
2008,30-45 y.,4th Quintile,Single,0.27371,274,1104,0.24740,0.30002
2008,30-45 y.,4th Quintile,Divorced,0.08013,79,1104,0.06410,0.09615
2008,30-45 y.,5th Quintile,Married,0.51602,772,1272,0.48854,0.54349
2008,30-45 y.,5th Quintile,Single,0.37826,410,1272,0.35160,0.40492
2008,30-45 y.,5th Quintile,Divorced,0.08168,90,1272,0.06662,0.09673
2008,46-65 y.,1st Quintile,Married,0.49056,432,790,0.45568,0.52544
2008,46-65 y.,1st Quintile,"Married, living apart",0.06440,50,790,0.04727,0.08153
2008,46-65 y.,1st Quintile,Single,0.12988,77,790,0.10643,0.15334
2008,46-65 y.,1st Quintile,Divorced,0.26795,194,790,0.23705,0.29886
2008,46-65 y.,1st Quintile,Widowed,0.04720,37,790,0.03241,0.06200
2008,46-65 y.,2nd Quintile,Married,0.68881,587,821,0.65712,0.72050
2008,46-65 y.,2nd Quintile,"Married, living apart",0.02553,32,821,0.01473,0.03632
2008,46-65 y.,2nd Quintile,Single,0.06632,42,821,0.04929,0.08335
2008,46-65 y.,2nd Quintile,Divorced,0.15218,106,821,0.12759,0.17676
2008,46-65 y.,2nd Quintile,Widowed,0.06717,54,821,0.05003,0.08430
2008,46-65 y.,3rd Quintile,Married,0.69757,884,1120,0.67066,0.72448
2008,46-65 y.,3rd Quintile,Single,0.07408,54,1120,0.05874,0.08943
2008,46-65 y.,3rd Quintile,Divorced,0.14225,125,1120,0.12179,0.16272
2008,46-65 y.,3rd Quintile,Widowed,0.05627,57,1120,0.04277,0.06977
2008,46-65 y.,4th Quintile,Married,0.70697,1117,1445,0.68350,0.73045
2008,46-65 y.,4th Quintile,"Married, living apart",0.03573,35,1445,0.02616,0.04531
2008,46-65 y.,4th Quintile,Single,0.08240,72,1445,0.06822,0.09659
2008,46-65 y.,4th Quintile,Divorced,0.13008,160,1445,0.11273,0.14743
2008,46-65 y.,4th Quintile,Widowed,0.04481,61,1445,0.03414,0.05548
2008,46-65 y.,5th Quintile,Married,0.72421,2039,2490,0.70665,0.74177
2008,46-65 y.,5th Quintile,"Married, living apart",0.02619,55,2490,0.01992,0.03247
2008,46-65 y.,5th Quintile,Single,0.10958,135,2490,0.09731,0.12185
2008,46-65 y.,5th Quintile,Divorced,0.10986,202,2490,0.09758,0.12215
2008,46-65 y.,5th Quintile,Widowed,0.03016,59,2490,0.02344,0.03687
2008,66 and older,1st Quintile,Married,0.45362,380,628,0.41465,0.49259
2008,66 and older,1st Quintile,Divorced,0.14648,86,628,0.11880,0.17415
2008,66 and older,1st Quintile,Widowed,0.29493,162,628,0.25923,0.33062
2008,66 and older,2nd Quintile,Married,0.58038,695,1005,0.54985,0.61091
2008,66 and older,2nd Quintile,Divorced,0.06221,50,1005,0.04727,0.07715
2008,66 and older,2nd Quintile,Widowed,0.30676,260,1005,0.27824,0.33529
2008,66 and older,3rd Quintile,Married,0.61713,642,908,0.58549,0.64876
2008,66 and older,3rd Quintile,Divorced,0.05094,39,908,0.03663,0.06525
2008,66 and older,3rd Quintile,Widowed,0.28411,227,908,0.25476,0.31346
2008,66 and older,4th Quintile,Married,0.57963,464,659,0.54191,0.61734
2008,66 and older,4th Quintile,Widowed,0.32284,195,659,0.28712,0.35857
2008,66 and older,5th Quintile,Married,0.59146,659,894,0.55922,0.62370
2008,66 and older,5th Quintile,Single,0.06824,34,894,0.05170,0.08477
2008,66 and older,5th Quintile,Divorced,0.04929,34,894,0.03509,0.06349
2008,66 and older,5th Quintile,Widowed,0.27256,167,894,0.24336,0.30177
2009,17-29 y.,1st Quintile,Married,0.10121,79,743,0.07950,0.12291
2009,17-29 y.,1st Quintile,Single,0.87776,664,743,0.85419,0.90133
2009,17-29 y.,2nd Quintile,Married,0.13116,65,540,0.10266,0.15966
2009,17-29 y.,2nd Quintile,Single,0.83714,475,540,0.80597,0.86831
2009,17-29 y.,3rd Quintile,Married,0.05825,39,602,0.03952,0.07697
2009,17-29 y.,3rd Quintile,Single,0.94080,563,602,0.92193,0.95967
2009,17-29 y.,4th Quintile,Married,0.06937,45,628,0.04948,0.08926
2009,17-29 y.,4th Quintile,Single,0.92649,583,628,0.90607,0.94692
2009,17-29 y.,5th Quintile,Married,0.05895,32,541,0.03909,0.07882
2009,17-29 y.,5th Quintile,Single,0.92927,509,541,0.90765,0.95090
2009,30-45 y.,1st Quintile,Married,0.45364,331,659,0.41560,0.49168
2009,30-45 y.,1st Quintile,"Married, living apart",0.06178,43,659,0.04338,0.08017
2009,30-45 y.,1st Quintile,Single,0.32416,180,659,0.28839,0.35992
2009,30-45 y.,1st Quintile,Divorced,0.14699,105,659,0.11993,0.17404
2009,30-45 y.,2nd Quintile,Married,0.64610,565,827,0.61349,0.67871
2009,30-45 y.,2nd Quintile,Single,0.24363,184,827,0.21436,0.27291
2009,30-45 y.,2nd Quintile,Divorced,0.08717,78,827,0.06793,0.10641
2009,30-45 y.,3rd Quintile,Married,0.58805,619,936,0.55650,0.61960
2009,30-45 y.,3rd Quintile,"Married, living apart",0.04848,32,936,0.03471,0.06225
2009,30-45 y.,3rd Quintile,Single,0.29617,226,936,0.26690,0.32543
2009,30-45 y.,3rd Quintile,Divorced,0.06403,59,936,0.04834,0.07972
2009,30-45 y.,4th Quintile,Married,0.60081,687,1019,0.57072,0.63089
2009,30-45 y.,4th Quintile,Single,0.31286,268,1019,0.28438,0.34134
2009,30-45 y.,4th Quintile,Divorced,0.06205,64,1019,0.04723,0.07687
2009,30-45 y.,5th Quintile,Married,0.54777,700,1142,0.51889,0.57665
2009,30-45 y.,5th Quintile,Single,0.36682,373,1142,0.33885,0.39478
2009,30-45 y.,5th Quintile,Divorced,0.06965,69,1142,0.05488,0.08442
2009,46-65 y.,1st Quintile,Married,0.48892,419,778,0.45377,0.52407
2009,46-65 y.,1st Quintile,"Married, living apart",0.04645,37,778,0.03165,0.06125
2009,46-65 y.,1st Quintile,Single,0.12816,71,778,0.10465,0.15166
2009,46-65 y.,1st Quintile,Divorced,0.27141,199,778,0.24014,0.30268
2009,46-65 y.,1st Quintile,Widowed,0.06506,52,778,0.04772,0.08240
2009,46-65 y.,2nd Quintile,Married,0.65345,541,751,0.61939,0.68751
2009,46-65 y.,2nd Quintile,Single,0.08137,51,751,0.06180,0.10094
2009,46-65 y.,2nd Quintile,Divorced,0.17287,117,751,0.14581,0.19994
2009,46-65 y.,2nd Quintile,Widowed,0.06435,42,751,0.04679,0.08191
