year,pgisced97,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Upper Secondary Level,3rd Quintile,Married,0.54905,1461,2361,0.52898,0.56913
2016,Upper Secondary Level,3rd Quintile,"Married, living apart",0.01435,42,2361,0.00955,0.01915
2016,Upper Secondary Level,3rd Quintile,Single,0.23948,474,2361,0.22226,0.25670
2016,Upper Secondary Level,3rd Quintile,Divorced,0.10222,227,2361,0.09000,0.11444
2016,Upper Secondary Level,3rd Quintile,Widowed,0.09490,157,2361,0.08308,0.10673
2016,Upper Secondary Level,4th Quintile,Married,0.56646,1341,2099,0.54525,0.58766
2016,Upper Secondary Level,4th Quintile,"Married, living apart",0.02491,43,2099,0.01824,0.03158
2016,Upper Secondary Level,4th Quintile,Single,0.23722,406,2099,0.21902,0.25542
2016,Upper Secondary Level,4th Quintile,Divorced,0.08951,177,2099,0.07729,0.10173
2016,Upper Secondary Level,4th Quintile,Widowed,0.08190,132,2099,0.07017,0.09363
2016,Upper Secondary Level,5th Quintile,Married,0.62206,1005,1453,0.59712,0.64700
2016,Upper Secondary Level,5th Quintile,Single,0.23661,284,1453,0.21475,0.25848
2016,Upper Secondary Level,5th Quintile,Divorced,0.07158,86,1453,0.05832,0.08484
2016,Upper Secondary Level,5th Quintile,Widowed,0.05992,78,1453,0.04771,0.07213
2016,Post-secondary Non-tertiary Level,1st Quintile,Married,0.36530,196,330,0.31326,0.41733
2016,Post-secondary Non-tertiary Level,1st Quintile,Single,0.39275,84,330,0.33998,0.44553
2016,Post-secondary Non-tertiary Level,1st Quintile,Divorced,0.13802,50,330,0.10075,0.17529
2016,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.48026,266,427,0.43282,0.52771
2016,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.37865,101,427,0.33259,0.42471
2016,Post-secondary Non-tertiary Level,2nd Quintile,Divorced,0.07682,60,427,0.05153,0.10211
2016,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.52430,258,407,0.47573,0.57288
2016,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.34139,107,407,0.29527,0.38752
2016,Post-secondary Non-tertiary Level,3rd Quintile,Divorced,0.07441,42,407,0.04888,0.09994
2016,Post-secondary Non-tertiary Level,4th Quintile,Married,0.44714,239,398,0.39823,0.49604
2016,Post-secondary Non-tertiary Level,4th Quintile,Single,0.34114,117,398,0.29451,0.38778
2016,Post-secondary Non-tertiary Level,4th Quintile,Divorced,0.09976,42,398,0.07028,0.12924
2016,Post-secondary Non-tertiary Level,5th Quintile,Married,0.58533,244,310,0.53039,0.64026
2016,Post-secondary Non-tertiary Level,5th Quintile,Single,0.27570,66,310,0.22587,0.32553
2016,First Stage of Tertiary Education,1st Quintile,Married,0.43374,54,54,0.30032,0.56717
2016,First Stage of Tertiary Education,2nd Quintile,Married,0.49265,172,203,0.42370,0.56159
2016,First Stage of Tertiary Education,2nd Quintile,Single,0.18992,31,203,0.13583,0.24401
2016,First Stage of Tertiary Education,3rd Quintile,Married,0.61923,213,253,0.55928,0.67919
2016,First Stage of Tertiary Education,3rd Quintile,Single,0.19344,40,253,0.14467,0.24221
2016,First Stage of Tertiary Education,4th Quintile,Married,0.67279,258,325,0.62170,0.72388
2016,First Stage of Tertiary Education,4th Quintile,Single,0.17271,33,325,0.13155,0.21387
2016,First Stage of Tertiary Education,4th Quintile,Divorced,0.09284,34,325,0.06124,0.12444
2016,First Stage of Tertiary Education,5th Quintile,Married,0.65863,284,360,0.60958,0.70768
2016,First Stage of Tertiary Education,5th Quintile,Single,0.17382,43,360,0.13462,0.21302
2016,First Stage of Tertiary Education,5th Quintile,Divorced,0.10507,33,360,0.07335,0.13680
2016,Second Stage of Tertiary Education,1st Quintile,Married,0.26944,244,514,0.23104,0.30783
2016,Second Stage of Tertiary Education,1st Quintile,Single,0.49382,178,514,0.45056,0.53709
2016,Second Stage of Tertiary Education,1st Quintile,Divorced,0.19528,92,514,0.16098,0.22959
2016,Second Stage of Tertiary Education,2nd Quintile,Married,0.45103,412,600,0.41118,0.49088
2016,Second Stage of Tertiary Education,2nd Quintile,Single,0.36910,134,600,0.33046,0.40775
2016,Second Stage of Tertiary Education,2nd Quintile,Divorced,0.07433,54,600,0.05332,0.09533
2016,Second Stage of Tertiary Education,3rd Quintile,Married,0.51508,605,887,0.48217,0.54798
2016,Second Stage of Tertiary Education,3rd Quintile,Single,0.28226,161,887,0.25263,0.31190
2016,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.08292,66,887,0.06476,0.10108
2016,Second Stage of Tertiary Education,3rd Quintile,Widowed,0.08910,55,887,0.07034,0.10786
2016,Second Stage of Tertiary Education,4th Quintile,Married,0.54286,936,1371,0.51648,0.56924
2016,Second Stage of Tertiary Education,4th Quintile,"Married, living apart",0.03368,38,1371,0.02413,0.04324
2016,Second Stage of Tertiary Education,4th Quintile,Single,0.31191,258,1371,0.28738,0.33644
2016,Second Stage of Tertiary Education,4th Quintile,Divorced,0.06528,90,1371,0.05220,0.07836
2016,Second Stage of Tertiary Education,4th Quintile,Widowed,0.04627,49,1371,0.03514,0.05739
2016,Second Stage of Tertiary Education,5th Quintile,Married,0.62453,1779,2424,0.60525,0.64381
2016,Second Stage of Tertiary Education,5th Quintile,"Married, living apart",0.02726,54,2424,0.02077,0.03374
2016,Second Stage of Tertiary Education,5th Quintile,Single,0.22596,352,2424,0.20931,0.24262
2016,Second Stage of Tertiary Education,5th Quintile,Divorced,0.08210,164,2424,0.07116,0.09303
2016,Second Stage of Tertiary Education,5th Quintile,Widowed,0.04015,75,2424,0.03233,0.04797
2017,No answer / don't know,1st Quintile,Married,0.12642,111,322,0.09006,0.16277
2017,No answer / don't know,1st Quintile,Single,0.81102,211,322,0.76819,0.85384
2017,No answer / don't know,2nd Quintile,Single,0.70564,108,108,0.61929,0.79200
2017,No answer / don't know,3rd Quintile,Single,0.92819,68,68,0.86637,0.99001
2017,No answer / don't know,4th Quintile,Single,0.75958,64,64,0.65405,0.86511
2017,No answer / don't know,5th Quintile,Single,0.75823,46,46,0.63313,0.88333
2017,Pre-primary Level,1st Quintile,Single,0.99679,252,252,0.98979,1.00379
2017,Primary Level,1st Quintile,Married,0.46456,475,749,0.42881,0.50030
2017,Primary Level,1st Quintile,"Married, living apart",0.06859,50,749,0.05048,0.08671
2017,Primary Level,1st Quintile,Single,0.22381,178,749,0.19394,0.25368
2017,Primary Level,1st Quintile,Divorced,0.19802,46,749,0.16946,0.22658
2017,Primary Level,2nd Quintile,Married,0.60996,80,80,0.50240,0.71751
2017,Lower Secondary Level,1st Quintile,Married,0.30429,573,1353,0.27976,0.32881
2017,Lower Secondary Level,1st Quintile,"Married, living apart",0.02556,60,1353,0.01714,0.03397
2017,Lower Secondary Level,1st Quintile,Single,0.35918,504,1353,0.33361,0.38475
2017,Lower Secondary Level,1st Quintile,Divorced,0.17052,145,1353,0.15047,0.19056
2017,Lower Secondary Level,1st Quintile,Widowed,0.14046,71,1353,0.12194,0.15898
2017,Lower Secondary Level,2nd Quintile,Married,0.41943,335,671,0.38206,0.45680
2017,Lower Secondary Level,2nd Quintile,Single,0.27657,216,671,0.24270,0.31044
2017,Lower Secondary Level,2nd Quintile,Divorced,0.06931,46,671,0.05008,0.08854
2017,Lower Secondary Level,2nd Quintile,Widowed,0.20870,74,671,0.17793,0.23947
2017,Lower Secondary Level,3rd Quintile,Married,0.50551,201,398,0.45633,0.55469
2017,Lower Secondary Level,3rd Quintile,Single,0.25407,138,398,0.21125,0.29690
2017,Lower Secondary Level,3rd Quintile,Widowed,0.19510,59,398,0.15611,0.23408
2017,Lower Secondary Level,4th Quintile,Married,0.43881,111,240,0.37590,0.50173
2017,Lower Secondary Level,4th Quintile,Single,0.33295,93,240,0.27320,0.39270
2017,Lower Secondary Level,4th Quintile,Widowed,0.14914,36,240,0.10397,0.19430
2017,Lower Secondary Level,5th Quintile,Married,0.55415,57,98,0.45523,0.65307
2017,Lower Secondary Level,5th Quintile,Single,0.40175,41,98,0.30419,0.49932
2017,Upper Secondary Level,1st Quintile,Married,0.34468,1110,2458,0.32589,0.36347
2017,Upper Secondary Level,1st Quintile,"Married, living apart",0.03493,118,2458,0.02767,0.04219
2017,Upper Secondary Level,1st Quintile,Single,0.36090,745,2458,0.34191,0.37989
2017,Upper Secondary Level,1st Quintile,Divorced,0.18520,383,2458,0.16984,0.20056
2017,Upper Secondary Level,1st Quintile,Widowed,0.07429,102,2458,0.06392,0.08466
2017,Upper Secondary Level,2nd Quintile,Married,0.52145,1545,2608,0.50228,0.54063
2017,Upper Secondary Level,2nd Quintile,"Married, living apart",0.02355,73,2608,0.01773,0.02937
2017,Upper Secondary Level,2nd Quintile,Single,0.20368,509,2608,0.18822,0.21914
2017,Upper Secondary Level,2nd Quintile,Divorced,0.12326,281,2608,0.11064,0.13587
2017,Upper Secondary Level,2nd Quintile,Widowed,0.12806,200,2608,0.11524,0.14089
2017,Upper Secondary Level,3rd Quintile,Married,0.57183,1382,2243,0.55134,0.59231
2017,Upper Secondary Level,3rd Quintile,"Married, living apart",0.02345,49,2243,0.01719,0.02972
2017,Upper Secondary Level,3rd Quintile,Single,0.19300,439,2243,0.17667,0.20934
2017,Upper Secondary Level,3rd Quintile,Divorced,0.09858,199,2243,0.08624,0.11092
2017,Upper Secondary Level,3rd Quintile,Widowed,0.11314,174,2243,0.10003,0.12625
2017,Upper Secondary Level,4th Quintile,Married,0.56160,1206,1952,0.53958,0.58362
2017,Upper Secondary Level,4th Quintile,"Married, living apart",0.02145,37,1952,0.01502,0.02787
2017,Upper Secondary Level,4th Quintile,Single,0.23099,417,1952,0.21229,0.24969
2017,Upper Secondary Level,4th Quintile,Divorced,0.10307,170,1952,0.08958,0.11656
2017,Upper Secondary Level,4th Quintile,Widowed,0.08289,122,1952,0.07066,0.09513
2017,Upper Secondary Level,5th Quintile,Married,0.61823,924,1359,0.59239,0.64407
2017,Upper Secondary Level,5th Quintile,Single,0.23254,275,1359,0.21007,0.25501
2017,Upper Secondary Level,5th Quintile,Divorced,0.06260,84,1359,0.04971,0.07548
2017,Upper Secondary Level,5th Quintile,Widowed,0.07679,76,1359,0.06262,0.09095
2017,Post-secondary Non-tertiary Level,1st Quintile,Married,0.29713,202,358,0.24972,0.34454
2017,Post-secondary Non-tertiary Level,1st Quintile,Single,0.42350,98,358,0.37224,0.47476
2017,Post-secondary Non-tertiary Level,1st Quintile,Divorced,0.16828,58,358,0.12947,0.20709
2017,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.54733,263,395,0.49818,0.59648
2017,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.28846,83,395,0.24372,0.33319
2017,Post-secondary Non-tertiary Level,2nd Quintile,Divorced,0.08059,49,395,0.05371,0.10747
2017,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.52428,246,377,0.47380,0.57476
2017,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.31121,90,377,0.26441,0.35800
2017,Post-secondary Non-tertiary Level,3rd Quintile,Divorced,0.08153,41,377,0.05387,0.10919
2017,Post-secondary Non-tertiary Level,4th Quintile,Married,0.49717,211,359,0.44538,0.54896
2017,Post-secondary Non-tertiary Level,4th Quintile,Single,0.33786,105,359,0.28887,0.38686
2017,Post-secondary Non-tertiary Level,4th Quintile,Divorced,0.08152,43,359,0.05318,0.10987
2017,Post-secondary Non-tertiary Level,5th Quintile,Married,0.62098,220,285,0.56455,0.67740
2017,Post-secondary Non-tertiary Level,5th Quintile,Single,0.21504,65,285,0.16725,0.26282
2017,First Stage of Tertiary Education,1st Quintile,Married,0.33250,44,44,0.19169,0.47332
2017,First Stage of Tertiary Education,2nd Quintile,Married,0.48236,159,159,0.40444,0.56027
2017,First Stage of Tertiary Education,3rd Quintile,Married,0.61592,202,241,0.55439,0.67746
2017,First Stage of Tertiary Education,3rd Quintile,Single,0.18229,39,241,0.13344,0.23114
2017,First Stage of Tertiary Education,4th Quintile,Married,0.69275,241,285,0.63909,0.74641
2017,First Stage of Tertiary Education,4th Quintile,Single,0.17874,44,285,0.13418,0.22330
2017,First Stage of Tertiary Education,5th Quintile,Married,0.63849,261,330,0.58658,0.69041
2017,First Stage of Tertiary Education,5th Quintile,Single,0.20348,36,330,0.15997,0.24698
2017,First Stage of Tertiary Education,5th Quintile,Divorced,0.10923,33,330,0.07552,0.14293
2017,Second Stage of Tertiary Education,1st Quintile,Married,0.27011,436,775,0.23883,0.30139
2017,Second Stage of Tertiary Education,1st Quintile,"Married, living apart",0.05120,43,775,0.03568,0.06673
2017,Second Stage of Tertiary Education,1st Quintile,Single,0.48870,224,775,0.45349,0.52392
2017,Second Stage of Tertiary Education,1st Quintile,Divorced,0.14995,72,775,0.12480,0.17511
2017,Second Stage of Tertiary Education,2nd Quintile,Married,0.47541,418,618,0.43600,0.51481
2017,Second Stage of Tertiary Education,2nd Quintile,Single,0.29712,143,618,0.26106,0.33317
2017,Second Stage of Tertiary Education,2nd Quintile,Divorced,0.12167,57,618,0.09587,0.14746
2017,Second Stage of Tertiary Education,3rd Quintile,Married,0.53673,617,896,0.50406,0.56940
2017,Second Stage of Tertiary Education,3rd Quintile,Single,0.27832,161,896,0.24896,0.30769
2017,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.08452,70,896,0.06629,0.10274
2017,Second Stage of Tertiary Education,3rd Quintile,Widowed,0.06401,48,896,0.04798,0.08005
2017,Second Stage of Tertiary Education,4th Quintile,Married,0.55757,884,1293,0.53049,0.58465
2017,Second Stage of Tertiary Education,4th Quintile,"Married, living apart",0.02930,33,1293,0.02010,0.03849
2017,Second Stage of Tertiary Education,4th Quintile,Single,0.27556,235,1293,0.25120,0.29992
2017,Second Stage of Tertiary Education,4th Quintile,Divorced,0.08064,87,1293,0.06580,0.09549
2017,Second Stage of Tertiary Education,4th Quintile,Widowed,0.05693,54,1293,0.04430,0.06957
2017,Second Stage of Tertiary Education,5th Quintile,Married,0.61249,1674,2296,0.59256,0.63242
2017,Second Stage of Tertiary Education,5th Quintile,"Married, living apart",0.02640,65,2296,0.01984,0.03296
2017,Second Stage of Tertiary Education,5th Quintile,Single,0.24567,331,2296,0.22806,0.26328
2017,Second Stage of Tertiary Education,5th Quintile,Divorced,0.07141,155,2296,0.06087,0.08194
2017,Second Stage of Tertiary Education,5th Quintile,Widowed,0.04403,71,2296,0.03564,0.05243
2018,No answer / don't know,1st Quintile,Married,0.20995,146,378,0.16884,0.25106
2018,No answer / don't know,1st Quintile,Single,0.74400,232,378,0.69994,0.78805
2018,No answer / don't know,2nd Quintile,Married,0.27662,34,146,0.20381,0.34943
2018,No answer / don't know,2nd Quintile,Single,0.70742,112,146,0.63337,0.78147
2018,No answer / don't know,3rd Quintile,Single,0.84658,81,81,0.76760,0.92555
2018,No answer / don't know,4th Quintile,Single,0.70848,59,59,0.59152,0.82544
2018,No answer / don't know,5th Quintile,Single,0.47729,37,37,0.31412,0.64045
2018,Pre-primary Level,1st Quintile,Single,0.98299,244,244,0.96673,0.99925
2018,Primary Level,1st Quintile,Married,0.43291,698,1155,0.40432,0.46149
2018,Primary Level,1st Quintile,"Married, living apart",0.04732,70,1155,0.03507,0.05956
2018,Primary Level,1st Quintile,Single,0.26958,290,1155,0.24397,0.29518
2018,Primary Level,1st Quintile,Divorced,0.19944,60,1155,0.17638,0.22249
2018,Primary Level,1st Quintile,Widowed,0.05077,37,1155,0.03810,0.06343
2018,Primary Level,2nd Quintile,Married,0.59364,109,141,0.51228,0.67500
2018,Primary Level,2nd Quintile,Single,0.19519,32,141,0.12953,0.26084
2018,Lower Secondary Level,1st Quintile,Married,0.28422,712,1553,0.26178,0.30666
2018,Lower Secondary Level,1st Quintile,"Married, living apart",0.04240,56,1553,0.03237,0.05242
2018,Lower Secondary Level,1st Quintile,Single,0.39191,574,1553,0.36763,0.41620
2018,Lower Secondary Level,1st Quintile,Divorced,0.15117,148,1553,0.13335,0.16899
2018,Lower Secondary Level,1st Quintile,Widowed,0.13029,63,1553,0.11354,0.14704
2018,Lower Secondary Level,2nd Quintile,Married,0.45495,350,760,0.41952,0.49038
2018,Lower Secondary Level,2nd Quintile,Single,0.27453,283,760,0.24278,0.30628
2018,Lower Secondary Level,2nd Quintile,Divorced,0.07739,55,760,0.05838,0.09640
2018,Lower Secondary Level,2nd Quintile,Widowed,0.17616,72,760,0.14905,0.20326
2018,Lower Secondary Level,3rd Quintile,Married,0.46862,229,427,0.42123,0.51600
2018,Lower Secondary Level,3rd Quintile,Single,0.25751,140,427,0.21599,0.29904
2018,Lower Secondary Level,3rd Quintile,Widowed,0.17942,58,427,0.14298,0.21586
2018,Lower Secondary Level,4th Quintile,Married,0.48453,116,209,0.41662,0.55245
2018,Lower Secondary Level,4th Quintile,Single,0.31675,93,209,0.25353,0.37998
2018,Lower Secondary Level,5th Quintile,Married,0.47077,63,117,0.37994,0.56161
2018,Lower Secondary Level,5th Quintile,Single,0.38330,54,117,0.29482,0.47177
2018,Upper Secondary Level,1st Quintile,Married,0.32890,1209,2645,0.31099,0.34681
2018,Upper Secondary Level,1st Quintile,"Married, living apart",0.04132,122,2645,0.03373,0.04891
2018,Upper Secondary Level,1st Quintile,Single,0.34014,796,2645,0.32208,0.35820
2018,Upper Secondary Level,1st Quintile,Divorced,0.20776,399,2645,0.19229,0.22322
2018,Upper Secondary Level,1st Quintile,Widowed,0.08188,119,2645,0.07143,0.09234
2018,Upper Secondary Level,2nd Quintile,Married,0.51491,1589,2749,0.49622,0.53360
2018,Upper Secondary Level,2nd Quintile,"Married, living apart",0.02709,80,2749,0.02102,0.03315
2018,Upper Secondary Level,2nd Quintile,Single,0.23082,610,2749,0.21506,0.24657
2018,Upper Secondary Level,2nd Quintile,Divorced,0.10537,280,2749,0.09389,0.11685
2018,Upper Secondary Level,2nd Quintile,Widowed,0.12182,190,2749,0.10959,0.13405
2018,Upper Secondary Level,3rd Quintile,Married,0.56645,1490,2408,0.54665,0.58625
2018,Upper Secondary Level,3rd Quintile,"Married, living apart",0.02041,51,2408,0.01476,0.02606
2018,Upper Secondary Level,3rd Quintile,Single,0.21783,497,2408,0.20134,0.23432
2018,Upper Secondary Level,3rd Quintile,Divorced,0.10279,216,2408,0.09065,0.11492
2018,Upper Secondary Level,3rd Quintile,Widowed,0.09253,154,2408,0.08095,0.10411
2018,Upper Secondary Level,4th Quintile,Married,0.54520,1274,2105,0.52392,0.56648
2018,Upper Secondary Level,4th Quintile,"Married, living apart",0.02344,42,2105,0.01697,0.02990
2018,Upper Secondary Level,4th Quintile,Single,0.24576,466,2105,0.22736,0.26416
2018,Upper Secondary Level,4th Quintile,Divorced,0.10177,191,2105,0.08885,0.11469
2018,Upper Secondary Level,4th Quintile,Widowed,0.08383,132,2105,0.07199,0.09568
2018,Upper Secondary Level,5th Quintile,Married,0.62665,1053,1556,0.60260,0.65069
2018,Upper Secondary Level,5th Quintile,Single,0.23828,327,1556,0.21710,0.25945
2018,Upper Secondary Level,5th Quintile,Divorced,0.06917,103,1556,0.05655,0.08178
2018,Upper Secondary Level,5th Quintile,Widowed,0.05337,73,1556,0.04220,0.06455
2018,Post-secondary Non-tertiary Level,1st Quintile,Married,0.33784,227,395,0.29114,0.38455
2018,Post-secondary Non-tertiary Level,1st Quintile,Single,0.41463,105,395,0.36598,0.46327
2018,Post-secondary Non-tertiary Level,1st Quintile,Divorced,0.19227,63,395,0.15336,0.23118
2018,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.42881,235,412,0.38097,0.47666
2018,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.40406,131,412,0.35662,0.45151
2018,Post-secondary Non-tertiary Level,2nd Quintile,Divorced,0.08241,46,412,0.05583,0.10900
2018,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.50211,276,440,0.45533,0.54888
2018,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.36048,116,440,0.31557,0.40540
2018,Post-secondary Non-tertiary Level,3rd Quintile,Divorced,0.06759,48,440,0.04411,0.09108
2018,Post-secondary Non-tertiary Level,4th Quintile,Married,0.50378,250,406,0.45508,0.55248
2018,Post-secondary Non-tertiary Level,4th Quintile,Single,0.30864,116,406,0.26365,0.35363
2018,Post-secondary Non-tertiary Level,4th Quintile,Divorced,0.09354,40,406,0.06518,0.12190
2018,Post-secondary Non-tertiary Level,5th Quintile,Married,0.58921,247,320,0.53522,0.64319
2018,Post-secondary Non-tertiary Level,5th Quintile,Single,0.27566,73,320,0.22662,0.32469
2018,First Stage of Tertiary Education,1st Quintile,Married,0.30159,40,40,0.15755,0.44563
2018,First Stage of Tertiary Education,2nd Quintile,Married,0.55511,177,215,0.48853,0.62170
2018,First Stage of Tertiary Education,2nd Quintile,Single,0.21152,38,215,0.15680,0.26623
2018,First Stage of Tertiary Education,3rd Quintile,Married,0.54872,213,252,0.48715,0.61028
2018,First Stage of Tertiary Education,3rd Quintile,Single,0.18180,39,252,0.13409,0.22952
2018,First Stage of Tertiary Education,4th Quintile,Married,0.67626,253,334,0.62600,0.72651
2018,First Stage of Tertiary Education,4th Quintile,Single,0.19343,50,334,0.15100,0.23585
2018,First Stage of Tertiary Education,4th Quintile,Divorced,0.07068,31,334,0.04315,0.09821
2018,First Stage of Tertiary Education,5th Quintile,Married,0.64308,272,352,0.59296,0.69320
2018,First Stage of Tertiary Education,5th Quintile,Single,0.18841,49,352,0.14750,0.22932
2018,First Stage of Tertiary Education,5th Quintile,Divorced,0.10254,31,352,0.07080,0.13427
2018,Second Stage of Tertiary Education,1st Quintile,Married,0.34685,495,908,0.31587,0.37783
2018,Second Stage of Tertiary Education,1st Quintile,"Married, living apart",0.02877,55,908,0.01789,0.03965
2018,Second Stage of Tertiary Education,1st Quintile,Single,0.45984,277,908,0.42740,0.49227
2018,Second Stage of Tertiary Education,1st Quintile,Divorced,0.13942,81,908,0.11688,0.16196
2018,Second Stage of Tertiary Education,2nd Quintile,Married,0.48160,450,712,0.44487,0.51833
2018,Second Stage of Tertiary Education,2nd Quintile,"Married, living apart",0.04090,31,712,0.02634,0.05546
2018,Second Stage of Tertiary Education,2nd Quintile,Single,0.31594,170,712,0.28176,0.35011
2018,Second Stage of Tertiary Education,2nd Quintile,Divorced,0.10499,61,712,0.08245,0.12752
2018,Second Stage of Tertiary Education,3rd Quintile,Married,0.55593,636,975,0.52472,0.58713
2018,Second Stage of Tertiary Education,3rd Quintile,"Married, living apart",0.03534,32,975,0.02375,0.04694
2018,Second Stage of Tertiary Education,3rd Quintile,Single,0.26939,190,975,0.24153,0.29725
2018,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.08130,78,975,0.06414,0.09847
2018,Second Stage of Tertiary Education,3rd Quintile,Widowed,0.05804,39,975,0.04335,0.07272
2018,Second Stage of Tertiary Education,4th Quintile,Married,0.54649,975,1410,0.52049,0.57248
2018,Second Stage of Tertiary Education,4th Quintile,Single,0.29810,282,1410,0.27422,0.32199
2018,Second Stage of Tertiary Education,4th Quintile,Divorced,0.08205,98,1410,0.06772,0.09638
2018,Second Stage of Tertiary Education,4th Quintile,Widowed,0.04997,55,1410,0.03860,0.06135
2018,Second Stage of Tertiary Education,5th Quintile,Married,0.63717,1846,2522,0.61840,0.65594
2018,Second Stage of Tertiary Education,5th Quintile,"Married, living apart",0.02614,64,2522,0.01992,0.03237
2018,Second Stage of Tertiary Education,5th Quintile,Single,0.21947,355,2522,0.20331,0.23563
2018,Second Stage of Tertiary Education,5th Quintile,Divorced,0.07534,177,2522,0.06503,0.08564
2018,Second Stage of Tertiary Education,5th Quintile,Widowed,0.04188,80,2522,0.03406,0.04970
2019,No answer / don't know,1st Quintile,Married,0.23617,175,363,0.19242,0.27993
2019,No answer / don't know,1st Quintile,Single,0.72776,188,363,0.68191,0.77361
2019,No answer / don't know,2nd Quintile,Single,0.71105,97,97,0.62037,0.80172
2019,No answer / don't know,3rd Quintile,Single,0.90466,67,67,0.83381,0.97552
2019,No answer / don't know,4th Quintile,Single,0.89069,52,52,0.80506,0.97633
2019,Pre-primary Level,1st Quintile,Single,0.99412,168,168,0.98252,1.00572
2019,Primary Level,1st Quintile,Married,0.44233,795,1252,0.41480,0.46985
2019,Primary Level,1st Quintile,"Married, living apart",0.04258,66,1252,0.03139,0.05377
2019,Primary Level,1st Quintile,Single,0.26540,289,1252,0.24093,0.28987
2019,Primary Level,1st Quintile,Divorced,0.17315,64,1252,0.15219,0.19412
2019,Primary Level,1st Quintile,Widowed,0.07654,38,1252,0.06181,0.09127
2019,Primary Level,2nd Quintile,Married,0.51011,68,104,0.41357,0.60666
2019,Primary Level,2nd Quintile,Single,0.26035,36,104,0.17560,0.34510
2019,Lower Secondary Level,1st Quintile,Married,0.32154,686,1497,0.29787,0.34521
2019,Lower Secondary Level,1st Quintile,"Married, living apart",0.03480,58,1497,0.02551,0.04408
2019,Lower Secondary Level,1st Quintile,Single,0.38244,529,1497,0.35781,0.40706
2019,Lower Secondary Level,1st Quintile,Divorced,0.13692,164,1497,0.11950,0.15434
2019,Lower Secondary Level,1st Quintile,Widowed,0.12431,60,1497,0.10759,0.14103
2019,Lower Secondary Level,2nd Quintile,Married,0.44799,308,692,0.41092,0.48507
2019,Lower Secondary Level,2nd Quintile,Single,0.27452,272,692,0.24125,0.30780
2019,Lower Secondary Level,2nd Quintile,Divorced,0.07908,46,692,0.05896,0.09920
2019,Lower Secondary Level,2nd Quintile,Widowed,0.17650,66,692,0.14807,0.20492
2019,Lower Secondary Level,3rd Quintile,Married,0.42401,164,386,0.37465,0.47338
2019,Lower Secondary Level,3rd Quintile,Single,0.30192,150,386,0.25607,0.34778
2019,Lower Secondary Level,3rd Quintile,Divorced,0.10586,32,386,0.07513,0.13659
2019,Lower Secondary Level,3rd Quintile,Widowed,0.14895,40,386,0.11338,0.18451
2019,Lower Secondary Level,4th Quintile,Married,0.46071,129,248,0.39855,0.52288
2019,Lower Secondary Level,4th Quintile,Single,0.28699,86,248,0.23058,0.34341
2019,Lower Secondary Level,4th Quintile,Widowed,0.17852,33,248,0.13076,0.22628
2019,Lower Secondary Level,5th Quintile,Married,0.59680,66,113,0.50596,0.68765
2019,Lower Secondary Level,5th Quintile,Single,0.34165,47,113,0.25382,0.42949
2019,Upper Secondary Level,1st Quintile,Married,0.30014,1117,2484,0.28211,0.31816
2019,Upper Secondary Level,1st Quintile,"Married, living apart",0.04891,131,2484,0.04043,0.05740
2019,Upper Secondary Level,1st Quintile,Single,0.34709,727,2484,0.32837,0.36582
2019,Upper Secondary Level,1st Quintile,Divorced,0.20914,386,2484,0.19314,0.22514
2019,Upper Secondary Level,1st Quintile,Widowed,0.09472,123,2484,0.08320,0.10624
2019,Upper Secondary Level,2nd Quintile,Married,0.51465,1448,2603,0.49545,0.53385
2019,Upper Secondary Level,2nd Quintile,"Married, living apart",0.01868,61,2603,0.01348,0.02389
2019,Upper Secondary Level,2nd Quintile,Single,0.22879,600,2603,0.21265,0.24493
2019,Upper Secondary Level,2nd Quintile,Divorced,0.11675,292,2603,0.10441,0.12908
2019,Upper Secondary Level,2nd Quintile,Widowed,0.12113,202,2603,0.10860,0.13367
2019,Upper Secondary Level,3rd Quintile,Married,0.55229,1329,2220,0.53160,0.57298
2019,Upper Secondary Level,3rd Quintile,"Married, living apart",0.03130,55,2220,0.02405,0.03854
2019,Upper Secondary Level,3rd Quintile,Single,0.22343,475,2220,0.20610,0.24076
2019,Upper Secondary Level,3rd Quintile,Divorced,0.11227,223,2220,0.09913,0.12540
2019,Upper Secondary Level,3rd Quintile,Widowed,0.08072,138,2220,0.06938,0.09205
2019,Upper Secondary Level,4th Quintile,Married,0.55082,1162,1941,0.52868,0.57295
2019,Upper Secondary Level,4th Quintile,"Married, living apart",0.01774,41,1941,0.01187,0.02362
