year,migback,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,2nd Quintile,Widowed,0.13192,267,2684,0.11911,0.14472
2009,No migration background,3rd Quintile,Married,0.52550,1777,3034,0.50772,0.54327
2009,No migration background,3rd Quintile,"Married, living apart",0.02721,60,3034,0.02142,0.03300
2009,No migration background,3rd Quintile,Single,0.27482,728,3034,0.25893,0.29071
2009,No migration background,3rd Quintile,Divorced,0.07025,187,3034,0.06116,0.07935
2009,No migration background,3rd Quintile,Widowed,0.10222,282,3034,0.09144,0.11300
2009,No migration background,4th Quintile,Married,0.55107,2043,3417,0.53439,0.56775
2009,No migration background,4th Quintile,"Married, living apart",0.01654,64,3417,0.01226,0.02081
2009,No migration background,4th Quintile,Single,0.27660,834,3417,0.26160,0.29160
2009,No migration background,4th Quintile,Divorced,0.08132,254,3417,0.07216,0.09049
2009,No migration background,4th Quintile,Widowed,0.07447,222,3417,0.06567,0.08328
2009,No migration background,5th Quintile,Married,0.58060,3003,4494,0.56617,0.59503
2009,No migration background,5th Quintile,"Married, living apart",0.02283,82,4494,0.01846,0.02719
2009,No migration background,5th Quintile,Single,0.26305,935,4494,0.25018,0.27592
2009,No migration background,5th Quintile,Divorced,0.08149,294,4494,0.07349,0.08949
2009,No migration background,5th Quintile,Widowed,0.05204,180,4494,0.04554,0.05853
2009,Direct migration background,1st Quintile,Married,0.60126,342,493,0.55799,0.64452
2009,Direct migration background,1st Quintile,Single,0.18322,69,493,0.14904,0.21741
2009,Direct migration background,1st Quintile,Divorced,0.08288,40,493,0.05852,0.10725
2009,Direct migration background,1st Quintile,Widowed,0.08080,42,493,0.05672,0.10489
2009,Direct migration background,2nd Quintile,Married,0.74225,286,320,0.69425,0.79024
2009,Direct migration background,2nd Quintile,Single,0.09463,34,320,0.06251,0.12675
2009,Direct migration background,3rd Quintile,Married,0.69693,203,244,0.63914,0.75471
2009,Direct migration background,3rd Quintile,Single,0.16198,41,244,0.11566,0.20831
2009,Direct migration background,4th Quintile,Married,0.70772,205,205,0.64531,0.77013
2009,Direct migration background,5th Quintile,Married,0.71502,166,166,0.64615,0.78390
2009,Indirect migration background,1st Quintile,Married,0.18137,41,175,0.12411,0.23862
2009,Indirect migration background,1st Quintile,Single,0.71647,134,175,0.64950,0.78344
2009,Indirect migration background,2nd Quintile,Married,0.35321,56,147,0.27568,0.43074
2009,Indirect migration background,2nd Quintile,Single,0.58665,91,147,0.50677,0.66653
2009,Indirect migration background,3rd Quintile,Married,0.24819,36,125,0.17216,0.32423
2009,Indirect migration background,3rd Quintile,Single,0.70182,89,125,0.62130,0.78234
2009,Indirect migration background,4th Quintile,Married,0.22847,45,128,0.15545,0.30150
2009,Indirect migration background,4th Quintile,Single,0.72146,83,128,0.64350,0.79943
2009,Indirect migration background,5th Quintile,Married,0.40388,52,122,0.31645,0.49131
2009,Indirect migration background,5th Quintile,Single,0.53230,70,122,0.44339,0.62120
2010,No migration background,1st Quintile,Married,0.27989,715,1986,0.26014,0.29964
2010,No migration background,1st Quintile,"Married, living apart",0.02691,64,1986,0.01979,0.03403
2010,No migration background,1st Quintile,Single,0.37865,674,1986,0.35731,0.39998
2010,No migration background,1st Quintile,Divorced,0.16859,338,1986,0.15212,0.18506
2010,No migration background,1st Quintile,Widowed,0.14596,195,1986,0.13043,0.16149
2010,No migration background,2nd Quintile,Married,0.50389,1518,2577,0.48458,0.52319
2010,No migration background,2nd Quintile,"Married, living apart",0.02021,49,2577,0.01478,0.02564
2010,No migration background,2nd Quintile,Single,0.25369,564,2577,0.23689,0.27050
2010,No migration background,2nd Quintile,Divorced,0.08624,178,2577,0.07539,0.09708
2010,No migration background,2nd Quintile,Widowed,0.13597,268,2577,0.12274,0.14921
2010,No migration background,3rd Quintile,Married,0.50479,1651,2834,0.48638,0.52320
2010,No migration background,3rd Quintile,"Married, living apart",0.02167,55,2834,0.01631,0.02703
2010,No migration background,3rd Quintile,Single,0.27364,664,2834,0.25722,0.29006
2010,No migration background,3rd Quintile,Divorced,0.08449,197,2834,0.07424,0.09473
2010,No migration background,3rd Quintile,Widowed,0.11542,267,2834,0.10365,0.12718
2010,No migration background,4th Quintile,Married,0.53468,1930,3182,0.51735,0.55202
2010,No migration background,4th Quintile,"Married, living apart",0.02284,64,3182,0.01765,0.02803
2010,No migration background,4th Quintile,Single,0.27742,753,3182,0.26186,0.29298
2010,No migration background,4th Quintile,Divorced,0.08693,239,3182,0.07714,0.09672
2010,No migration background,4th Quintile,Widowed,0.07812,196,3182,0.06880,0.08745
2010,No migration background,5th Quintile,Married,0.57020,2720,4084,0.55501,0.58538
2010,No migration background,5th Quintile,"Married, living apart",0.02522,83,4084,0.02041,0.03003
2010,No migration background,5th Quintile,Single,0.27249,851,4084,0.25884,0.28615
2010,No migration background,5th Quintile,Divorced,0.08487,273,4084,0.07632,0.09342
2010,No migration background,5th Quintile,Widowed,0.04722,157,4084,0.04072,0.05373
2010,Direct migration background,1st Quintile,Married,0.59978,307,437,0.55379,0.64577
2010,Direct migration background,1st Quintile,Single,0.17069,54,437,0.13537,0.20601
2010,Direct migration background,1st Quintile,Divorced,0.07946,40,437,0.05408,0.10485
2010,Direct migration background,1st Quintile,Widowed,0.09598,36,437,0.06833,0.12364
2010,Direct migration background,2nd Quintile,Married,0.65622,239,283,0.60079,0.71166
2010,Direct migration background,2nd Quintile,Single,0.17262,44,283,0.12851,0.21673
2010,Direct migration background,3rd Quintile,Married,0.72975,194,194,0.66710,0.79241
2010,Direct migration background,4th Quintile,Married,0.79388,176,176,0.73394,0.85381
2010,Direct migration background,5th Quintile,Married,0.69025,146,146,0.61499,0.76551
2010,Indirect migration background,1st Quintile,Married,0.10588,51,157,0.05759,0.15416
2010,Indirect migration background,1st Quintile,Single,0.73951,106,157,0.67063,0.80838
2010,Indirect migration background,2nd Quintile,Married,0.19160,44,133,0.12446,0.25874
2010,Indirect migration background,2nd Quintile,Single,0.79809,89,133,0.72960,0.86657
2010,Indirect migration background,3rd Quintile,Married,0.15756,38,138,0.09655,0.21857
2010,Indirect migration background,3rd Quintile,Single,0.80020,100,138,0.73324,0.86715
2010,Indirect migration background,4th Quintile,Married,0.19030,33,96,0.11136,0.26924
2010,Indirect migration background,4th Quintile,Single,0.77106,63,96,0.68657,0.85554
2010,Indirect migration background,5th Quintile,Married,0.38985,50,114,0.29992,0.47977
2010,Indirect migration background,5th Quintile,Single,0.54984,64,114,0.45810,0.64157
2011,No migration background,1st Quintile,Married,0.31245,1376,3401,0.29687,0.32803
2011,No migration background,1st Quintile,"Married, living apart",0.03109,132,3401,0.02525,0.03692
2011,No migration background,1st Quintile,Single,0.35707,1146,3401,0.34096,0.37317
2011,No migration background,1st Quintile,Divorced,0.16215,527,3401,0.14976,0.17454
2011,No migration background,1st Quintile,Widowed,0.13725,220,3401,0.12569,0.14882
2011,No migration background,2nd Quintile,Married,0.50573,2083,3558,0.48930,0.52216
2011,No migration background,2nd Quintile,"Married, living apart",0.02172,92,3558,0.01693,0.02651
2011,No migration background,2nd Quintile,Single,0.26250,812,3558,0.24804,0.27696
2011,No migration background,2nd Quintile,Divorced,0.08627,322,3558,0.07704,0.09550
2011,No migration background,2nd Quintile,Widowed,0.12378,249,3558,0.11296,0.13461
2011,No migration background,3rd Quintile,Married,0.51254,2163,3640,0.49630,0.52878
2011,No migration background,3rd Quintile,"Married, living apart",0.01980,81,3640,0.01527,0.02432
2011,No migration background,3rd Quintile,Single,0.26800,830,3640,0.25360,0.28239
2011,No migration background,3rd Quintile,Divorced,0.09778,304,3640,0.08813,0.10743
2011,No migration background,3rd Quintile,Widowed,0.10189,262,3640,0.09207,0.11172
2011,No migration background,4th Quintile,Married,0.56335,2402,3738,0.54745,0.57925
2011,No migration background,4th Quintile,"Married, living apart",0.01741,67,3738,0.01322,0.02161
2011,No migration background,4th Quintile,Single,0.28205,861,3738,0.26762,0.29647
2011,No migration background,4th Quintile,Divorced,0.07674,245,3738,0.06821,0.08528
2011,No migration background,4th Quintile,Widowed,0.06045,163,3738,0.05281,0.06809
2011,No migration background,5th Quintile,Married,0.57977,2977,4319,0.56505,0.59449
2011,No migration background,5th Quintile,"Married, living apart",0.02523,92,4319,0.02055,0.02990
2011,No migration background,5th Quintile,Single,0.25923,800,4319,0.24616,0.27230
2011,No migration background,5th Quintile,Divorced,0.08467,287,4319,0.07637,0.09297
2011,No migration background,5th Quintile,Widowed,0.05110,163,4319,0.04454,0.05767
2011,Direct migration background,1st Quintile,Married,0.59745,702,992,0.56691,0.62798
2011,Direct migration background,1st Quintile,"Married, living apart",0.05281,35,992,0.03889,0.06674
2011,Direct migration background,1st Quintile,Single,0.17789,135,992,0.15408,0.20170
2011,Direct migration background,1st Quintile,Divorced,0.07269,80,992,0.05653,0.08886
2011,Direct migration background,1st Quintile,Widowed,0.09916,40,992,0.08055,0.11777
2011,Direct migration background,2nd Quintile,Married,0.72567,481,577,0.68924,0.76211
2011,Direct migration background,2nd Quintile,Single,0.12488,59,577,0.09788,0.15188
2011,Direct migration background,2nd Quintile,Divorced,0.06971,37,577,0.04891,0.09050
2011,Direct migration background,3rd Quintile,Married,0.75851,293,326,0.71198,0.80504
2011,Direct migration background,3rd Quintile,Single,0.10649,33,326,0.07296,0.14003
2011,Direct migration background,4th Quintile,Married,0.71070,219,219,0.65051,0.77090
2011,Direct migration background,5th Quintile,Married,0.74412,207,238,0.68857,0.79968
2011,Direct migration background,5th Quintile,Single,0.11968,31,238,0.07836,0.16101
2011,Indirect migration background,1st Quintile,Married,0.18865,101,290,0.14355,0.23376
2011,Indirect migration background,1st Quintile,Single,0.72732,189,290,0.67598,0.77867
2011,Indirect migration background,2nd Quintile,Married,0.23830,97,218,0.18161,0.29499
2011,Indirect migration background,2nd Quintile,Single,0.68474,121,218,0.62292,0.74656
2011,Indirect migration background,3rd Quintile,Married,0.22539,79,177,0.16366,0.28712
2011,Indirect migration background,3rd Quintile,Single,0.72213,98,177,0.65595,0.78831
2011,Indirect migration background,4th Quintile,Married,0.26892,68,149,0.19749,0.34036
2011,Indirect migration background,4th Quintile,Single,0.67350,81,149,0.59795,0.74905
2011,Indirect migration background,5th Quintile,Married,0.30525,73,164,0.23455,0.37594
2011,Indirect migration background,5th Quintile,Single,0.65326,91,164,0.58019,0.72632
2012,No migration background,1st Quintile,Married,0.30656,1507,4054,0.29237,0.32076
2012,No migration background,1st Quintile,"Married, living apart",0.02920,166,4054,0.02401,0.03438
2012,No migration background,1st Quintile,Single,0.37323,1421,4054,0.35834,0.38812
2012,No migration background,1st Quintile,Divorced,0.17961,721,4054,0.16779,0.19143
2012,No migration background,1st Quintile,Widowed,0.11140,239,4054,0.10171,0.12109
2012,No migration background,2nd Quintile,Married,0.50270,2318,4095,0.48738,0.51801
2012,No migration background,2nd Quintile,"Married, living apart",0.02164,99,4095,0.01718,0.02610
2012,No migration background,2nd Quintile,Single,0.25697,958,4095,0.24358,0.27035
2012,No migration background,2nd Quintile,Divorced,0.09236,399,4095,0.08349,0.10123
2012,No migration background,2nd Quintile,Widowed,0.12634,321,4095,0.11616,0.13652
2012,No migration background,3rd Quintile,Married,0.55696,2653,4269,0.54206,0.57187
2012,No migration background,3rd Quintile,"Married, living apart",0.01686,94,4269,0.01299,0.02072
2012,No migration background,3rd Quintile,Single,0.27075,949,4269,0.25742,0.28408
2012,No migration background,3rd Quintile,Divorced,0.07406,327,4269,0.06620,0.08192
2012,No migration background,3rd Quintile,Widowed,0.08137,246,4269,0.07317,0.08957
2012,No migration background,4th Quintile,Married,0.54869,2768,4358,0.53392,0.56347
2012,No migration background,4th Quintile,"Married, living apart",0.01489,72,4358,0.01129,0.01848
2012,No migration background,4th Quintile,Single,0.27858,947,4358,0.26527,0.29189
2012,No migration background,4th Quintile,Divorced,0.08105,318,4358,0.07295,0.08915
2012,No migration background,4th Quintile,Widowed,0.07679,253,4358,0.06888,0.08469
2012,No migration background,5th Quintile,Married,0.59638,3332,4840,0.58256,0.61021
2012,No migration background,5th Quintile,"Married, living apart",0.02607,103,4840,0.02158,0.03056
2012,No migration background,5th Quintile,Single,0.24023,878,4840,0.22819,0.25227
2012,No migration background,5th Quintile,Divorced,0.08654,334,4840,0.07861,0.09446
2012,No migration background,5th Quintile,Widowed,0.05078,193,4840,0.04460,0.05697
2012,Direct migration background,1st Quintile,Married,0.59871,731,1069,0.56931,0.62810
2012,Direct migration background,1st Quintile,"Married, living apart",0.06058,45,1069,0.04627,0.07489
2012,Direct migration background,1st Quintile,Single,0.17651,152,1069,0.15364,0.19937
2012,Direct migration background,1st Quintile,Divorced,0.08176,96,1069,0.06532,0.09819
2012,Direct migration background,1st Quintile,Widowed,0.08245,45,1069,0.06595,0.09894
2012,Direct migration background,2nd Quintile,Married,0.73304,540,651,0.69903,0.76705
2012,Direct migration background,2nd Quintile,Single,0.11333,68,651,0.08896,0.13770
2012,Direct migration background,2nd Quintile,Divorced,0.06565,43,651,0.04661,0.08469
2012,Direct migration background,3rd Quintile,Married,0.67135,336,425,0.62664,0.71606
2012,Direct migration background,3rd Quintile,Single,0.15187,48,425,0.11770,0.18603
2012,Direct migration background,3rd Quintile,Divorced,0.09925,41,425,0.07079,0.12771
2012,Direct migration background,4th Quintile,Married,0.71113,267,304,0.66010,0.76216
2012,Direct migration background,4th Quintile,Single,0.14749,37,304,0.10756,0.18742
2012,Direct migration background,5th Quintile,Married,0.71063,225,262,0.65561,0.76564
2012,Direct migration background,5th Quintile,Single,0.12537,37,262,0.08519,0.16554
2012,Indirect migration background,1st Quintile,Married,0.17045,105,358,0.13144,0.20945
2012,Indirect migration background,1st Quintile,Single,0.73013,222,358,0.68409,0.77618
2012,Indirect migration background,1st Quintile,Divorced,0.07098,31,358,0.04434,0.09762
2012,Indirect migration background,2nd Quintile,Married,0.24499,105,247,0.19124,0.29873
2012,Indirect migration background,2nd Quintile,Single,0.69673,142,247,0.63928,0.75417
2012,Indirect migration background,3rd Quintile,Married,0.23926,81,183,0.17728,0.30125
2012,Indirect migration background,3rd Quintile,Single,0.70010,102,183,0.63353,0.76667
2012,Indirect migration background,4th Quintile,Married,0.23928,77,170,0.17496,0.30361
2012,Indirect migration background,4th Quintile,Single,0.72106,93,170,0.65344,0.78868
2012,Indirect migration background,5th Quintile,Married,0.39055,87,163,0.31542,0.46568
2012,Indirect migration background,5th Quintile,Single,0.57328,76,163,0.49711,0.64944
2013,No migration background,1st Quintile,Married,0.31216,1427,3997,0.29780,0.32653
2013,No migration background,1st Quintile,"Married, living apart",0.03934,185,3997,0.03331,0.04536
2013,No migration background,1st Quintile,Single,0.37064,1424,3997,0.35566,0.38561
2013,No migration background,1st Quintile,Divorced,0.17339,725,3997,0.16166,0.18513
2013,No migration background,1st Quintile,Widowed,0.10447,236,3997,0.09498,0.11395
2013,No migration background,2nd Quintile,Married,0.49430,2418,4377,0.47948,0.50911
2013,No migration background,2nd Quintile,"Married, living apart",0.01994,119,4377,0.01579,0.02408
2013,No migration background,2nd Quintile,Single,0.26615,1065,4377,0.25306,0.27925
2013,No migration background,2nd Quintile,Divorced,0.08508,419,4377,0.07682,0.09335
2013,No migration background,2nd Quintile,Widowed,0.13453,356,4377,0.12442,0.14464
2013,No migration background,3rd Quintile,Married,0.54321,2603,4303,0.52833,0.55810
2013,No migration background,3rd Quintile,"Married, living apart",0.02071,100,4303,0.01645,0.02496
2013,No migration background,3rd Quintile,Single,0.25898,962,4303,0.24588,0.27207
2013,No migration background,3rd Quintile,Divorced,0.08371,345,4303,0.07544,0.09199
2013,No migration background,3rd Quintile,Widowed,0.09339,293,4303,0.08470,0.10209
2013,No migration background,4th Quintile,Married,0.54693,2757,4414,0.53225,0.56162
2013,No migration background,4th Quintile,"Married, living apart",0.01841,76,4414,0.01445,0.02238
2013,No migration background,4th Quintile,Single,0.27766,990,4414,0.26444,0.29087
2013,No migration background,4th Quintile,Divorced,0.08518,346,4414,0.07694,0.09342
2013,No migration background,4th Quintile,Widowed,0.07181,245,4414,0.06420,0.07943
2013,No migration background,5th Quintile,Married,0.58672,3436,5034,0.57311,0.60032
2013,No migration background,5th Quintile,"Married, living apart",0.01980,111,5034,0.01595,0.02365
2013,No migration background,5th Quintile,Single,0.24898,929,5034,0.23703,0.26092
2013,No migration background,5th Quintile,Divorced,0.09008,362,5034,0.08217,0.09799
2013,No migration background,5th Quintile,Widowed,0.05443,196,5034,0.04816,0.06070
2013,Direct migration background,1st Quintile,Married,0.55883,665,1001,0.52806,0.58961
2013,Direct migration background,1st Quintile,"Married, living apart",0.04120,45,1001,0.02888,0.05352
2013,Direct migration background,1st Quintile,Single,0.18526,143,1001,0.16118,0.20934
2013,Direct migration background,1st Quintile,Divorced,0.12036,104,1001,0.10020,0.14053
2013,Direct migration background,1st Quintile,Widowed,0.09434,44,1001,0.07622,0.11246
2013,Direct migration background,2nd Quintile,Married,0.69598,539,713,0.66219,0.72977
2013,Direct migration background,2nd Quintile,Single,0.13602,85,713,0.11084,0.16120
2013,Direct migration background,2nd Quintile,Divorced,0.06258,56,713,0.04479,0.08037
2013,Direct migration background,2nd Quintile,Widowed,0.06850,33,713,0.04994,0.08705
2013,Direct migration background,3rd Quintile,Married,0.70171,356,435,0.65867,0.74475
2013,Direct migration background,3rd Quintile,Single,0.12797,42,435,0.09654,0.15940
2013,Direct migration background,3rd Quintile,Divorced,0.06589,37,435,0.04255,0.08924
2013,Direct migration background,4th Quintile,Married,0.68462,246,287,0.63077,0.73848
2013,Direct migration background,4th Quintile,Single,0.12512,41,287,0.08678,0.16347
2013,Direct migration background,5th Quintile,Married,0.62360,253,303,0.56896,0.67824
2013,Direct migration background,5th Quintile,Single,0.21280,50,303,0.16664,0.25896
2013,Indirect migration background,1st Quintile,Married,0.10898,70,337,0.07566,0.14230
2013,Indirect migration background,1st Quintile,Single,0.79481,234,337,0.75162,0.83799
2013,Indirect migration background,1st Quintile,Divorced,0.07481,33,337,0.04668,0.10294
2013,Indirect migration background,2nd Quintile,Married,0.28261,112,262,0.22799,0.33724
2013,Indirect migration background,2nd Quintile,Single,0.65412,150,262,0.59641,0.71183
2013,Indirect migration background,3rd Quintile,Married,0.29751,89,206,0.23493,0.36009
2013,Indirect migration background,3rd Quintile,Single,0.64558,117,206,0.58010,0.71106
2013,Indirect migration background,4th Quintile,Married,0.34986,83,165,0.27686,0.42285
2013,Indirect migration background,4th Quintile,Single,0.60100,82,165,0.52605,0.67595
2013,Indirect migration background,5th Quintile,Married,0.41937,85,186,0.34826,0.49048
2013,Indirect migration background,5th Quintile,Single,0.55365,101,186,0.48201,0.62528
2014,No migration background,1st Quintile,Married,0.29024,1179,3446,0.27508,0.30540
2014,No migration background,1st Quintile,"Married, living apart",0.04032,137,3446,0.03375,0.04689
2014,No migration background,1st Quintile,Single,0.37317,1274,3446,0.35702,0.38932
2014,No migration background,1st Quintile,Divorced,0.18379,638,3446,0.17086,0.19673
2014,No migration background,1st Quintile,Widowed,0.11248,218,3446,0.10193,0.12303
2014,No migration background,2nd Quintile,Married,0.48873,2171,3901,0.47304,0.50442
2014,No migration background,2nd Quintile,"Married, living apart",0.02246,94,3901,0.01781,0.02711
2014,No migration background,2nd Quintile,Single,0.25761,918,3901,0.24388,0.27133
2014,No migration background,2nd Quintile,Divorced,0.10142,391,3901,0.09194,0.11089
2014,No migration background,2nd Quintile,Widowed,0.12978,327,3901,0.11924,0.14033
2014,No migration background,3rd Quintile,Married,0.53479,2459,4063,0.51945,0.55013
2014,No migration background,3rd Quintile,"Married, living apart",0.01981,85,4063,0.01552,0.02409
2014,No migration background,3rd Quintile,Single,0.25945,911,4063,0.24597,0.27293
2014,No migration background,3rd Quintile,Divorced,0.08101,304,4063,0.07262,0.08940
2014,No migration background,3rd Quintile,Widowed,0.10495,304,4063,0.09552,0.11438
2014,No migration background,4th Quintile,Married,0.54660,2667,4348,0.53180,0.56140
2014,No migration background,4th Quintile,"Married, living apart",0.01865,90,4348,0.01463,0.02267
2014,No migration background,4th Quintile,Single,0.28450,1015,4348,0.27109,0.29792
2014,No migration background,4th Quintile,Divorced,0.07883,331,4348,0.07082,0.08684
2014,No migration background,4th Quintile,Widowed,0.07142,245,4348,0.06377,0.07908
2014,No migration background,5th Quintile,Married,0.59918,3253,4715,0.58519,0.61317
2014,No migration background,5th Quintile,"Married, living apart",0.02075,104,4715,0.01668,0.02482
2014,No migration background,5th Quintile,Single,0.24671,848,4715,0.23441,0.25902
2014,No migration background,5th Quintile,Divorced,0.08650,332,4715,0.07848,0.09453
2014,No migration background,5th Quintile,Widowed,0.04686,178,4715,0.04083,0.05289
2014,Direct migration background,1st Quintile,Married,0.58488,1261,1982,0.56318,0.60658
2014,Direct migration background,1st Quintile,"Married, living apart",0.06463,82,1982,0.05380,0.07545
2014,Direct migration background,1st Quintile,Single,0.19738,398,1982,0.17985,0.21490
2014,Direct migration background,1st Quintile,Divorced,0.10640,184,1982,0.09282,0.11998
2014,Direct migration background,1st Quintile,Widowed,0.04672,57,1982,0.03742,0.05601
2014,Direct migration background,2nd Quintile,Married,0.67423,978,1342,0.64915,0.69932
2014,Direct migration background,2nd Quintile,"Married, living apart",0.03823,42,1342,0.02796,0.04849
2014,Direct migration background,2nd Quintile,Single,0.16149,200,1342,0.14179,0.18118
2014,Direct migration background,2nd Quintile,Divorced,0.06445,69,1342,0.05131,0.07759
2014,Direct migration background,2nd Quintile,Widowed,0.06160,53,1342,0.04873,0.07447
2014,Direct migration background,3rd Quintile,Married,0.64623,648,880,0.61462,0.67783
2014,Direct migration background,3rd Quintile,Single,0.20085,142,880,0.17436,0.22734
2014,Direct migration background,3rd Quintile,Divorced,0.07244,59,880,0.05531,0.08958
2014,Direct migration background,3rd Quintile,Widowed,0.04290,31,880,0.02950,0.05629
2014,Direct migration background,4th Quintile,Married,0.64741,421,565,0.60797,0.68684
2014,Direct migration background,4th Quintile,Single,0.17480,101,565,0.14346,0.20615
2014,Direct migration background,4th Quintile,Divorced,0.09588,43,565,0.07158,0.12018
2014,Direct migration background,5th Quintile,Married,0.61797,372,459,0.57347,0.66247
2014,Direct migration background,5th Quintile,Single,0.26175,87,459,0.22149,0.30201
2014,Indirect migration background,1st Quintile,Married,0.15104,129,574,0.12172,0.18037
2014,Indirect migration background,1st Quintile,Single,0.77405,413,574,0.73981,0.80829
2014,Indirect migration background,1st Quintile,Divorced,0.04303,32,574,0.02641,0.05964
2014,Indirect migration background,2nd Quintile,Married,0.22530,159,381,0.18329,0.26730
2014,Indirect migration background,2nd Quintile,Single,0.64175,222,381,0.59354,0.68996
2014,Indirect migration background,3rd Quintile,Married,0.33615,116,287,0.28140,0.39090
2014,Indirect migration background,3rd Quintile,Single,0.63123,171,287,0.57531,0.68715
2014,Indirect migration background,4th Quintile,Married,0.31717,120,274,0.26196,0.37237
2014,Indirect migration background,4th Quintile,Single,0.65327,154,274,0.59682,0.70973
2014,Indirect migration background,5th Quintile,Married,0.34170,101,225,0.27959,0.40382
2014,Indirect migration background,5th Quintile,Single,0.62412,124,225,0.56069,0.68755
2015,No migration background,1st Quintile,Married,0.26368,1054,3135,0.24825,0.27910
2015,No migration background,1st Quintile,"Married, living apart",0.03763,134,3135,0.03097,0.04429
2015,No migration background,1st Quintile,Single,0.40841,1173,3135,0.39120,0.42562
2015,No migration background,1st Quintile,Divorced,0.19476,596,3135,0.18089,0.20862
2015,No migration background,1st Quintile,Widowed,0.09552,178,3135,0.08523,0.10581
2015,No migration background,2nd Quintile,Married,0.46492,2085,3863,0.44918,0.48065
2015,No migration background,2nd Quintile,"Married, living apart",0.02290,82,3863,0.01818,0.02762
2015,No migration background,2nd Quintile,Single,0.26995,956,3863,0.25595,0.28395
2015,No migration background,2nd Quintile,Divorced,0.10135,378,3863,0.09183,0.11087
2015,No migration background,2nd Quintile,Widowed,0.14089,362,3863,0.12992,0.15186
2015,No migration background,3rd Quintile,Married,0.52947,2249,3838,0.51367,0.54526
2015,No migration background,3rd Quintile,"Married, living apart",0.01834,68,3838,0.01409,0.02258
2015,No migration background,3rd Quintile,Single,0.25615,910,3838,0.24233,0.26996
2015,No migration background,3rd Quintile,Divorced,0.08681,316,3838,0.07790,0.09572
2015,No migration background,3rd Quintile,Widowed,0.10924,295,3838,0.09937,0.11911
2015,No migration background,4th Quintile,Married,0.53398,2496,4060,0.51864,0.54933
2015,No migration background,4th Quintile,"Married, living apart",0.01729,82,4060,0.01328,0.02130
2015,No migration background,4th Quintile,Single,0.28339,931,4060,0.26952,0.29725
2015,No migration background,4th Quintile,Divorced,0.09234,325,4060,0.08343,0.10124
2015,No migration background,4th Quintile,Widowed,0.07300,226,4060,0.06500,0.08100
2015,No migration background,5th Quintile,Married,0.60919,3125,4509,0.59495,0.62343
2015,No migration background,5th Quintile,"Married, living apart",0.01889,85,4509,0.01492,0.02286
2015,No migration background,5th Quintile,Single,0.24160,811,4509,0.22910,0.25409
2015,No migration background,5th Quintile,Divorced,0.08755,321,4509,0.07930,0.09581
2015,No migration background,5th Quintile,Widowed,0.04277,167,4509,0.03686,0.04867
2015,Direct migration background,1st Quintile,Married,0.55069,1039,1624,0.52649,0.57489
2015,Direct migration background,1st Quintile,"Married, living apart",0.06067,65,1624,0.04905,0.07228
2015,Direct migration background,1st Quintile,Single,0.19773,302,1624,0.17836,0.21711
2015,Direct migration background,1st Quintile,Divorced,0.12978,160,1624,0.11343,0.14613
2015,Direct migration background,1st Quintile,Widowed,0.06113,58,1624,0.04948,0.07279
2015,Direct migration background,2nd Quintile,Married,0.65989,828,1118,0.63211,0.68767
2015,Direct migration background,2nd Quintile,Single,0.15610,166,1118,0.13481,0.17738
2015,Direct migration background,2nd Quintile,Divorced,0.08550,75,1118,0.06910,0.10190
2015,Direct migration background,2nd Quintile,Widowed,0.07307,49,1118,0.05781,0.08833
2015,Direct migration background,3rd Quintile,Married,0.66824,590,767,0.63489,0.70158
2015,Direct migration background,3rd Quintile,Single,0.17686,130,767,0.14984,0.20388
2015,Direct migration background,3rd Quintile,Divorced,0.05538,47,767,0.03919,0.07158
2015,Direct migration background,4th Quintile,Married,0.64438,381,464,0.60078,0.68799
2015,Direct migration background,4th Quintile,Single,0.19438,83,464,0.15833,0.23042
2015,Direct migration background,5th Quintile,Married,0.67695,342,410,0.63163,0.72227
2015,Direct migration background,5th Quintile,Single,0.21249,68,410,0.17285,0.25214
2015,Indirect migration background,1st Quintile,Married,0.13578,111,509,0.10599,0.16556
2015,Indirect migration background,1st Quintile,Single,0.80522,398,509,0.77078,0.83966
2015,Indirect migration background,2nd Quintile,Married,0.26201,126,341,0.21526,0.30875
2015,Indirect migration background,2nd Quintile,Single,0.62991,215,341,0.57859,0.68124
2015,Indirect migration background,3rd Quintile,Married,0.30404,111,271,0.24917,0.35890
2015,Indirect migration background,3rd Quintile,Single,0.64107,160,271,0.58385,0.69829
2015,Indirect migration background,4th Quintile,Married,0.31708,115,251,0.25940,0.37477
2015,Indirect migration background,4th Quintile,Single,0.61384,136,251,0.55349,0.67419
2015,Indirect migration background,5th Quintile,Married,0.31474,92,189,0.24835,0.38113
2015,Indirect migration background,5th Quintile,Single,0.64090,97,189,0.57232,0.70947
2016,No migration background,1st Quintile,Married,0.25504,939,2884,0.23912,0.27095
2016,No migration background,1st Quintile,"Married, living apart",0.02657,123,2884,0.02070,0.03245
2016,No migration background,1st Quintile,Single,0.42963,1106,2884,0.41156,0.44770
2016,No migration background,1st Quintile,Divorced,0.19670,543,2884,0.18219,0.21121
2016,No migration background,1st Quintile,Widowed,0.09205,173,2884,0.08150,0.10261
2016,No migration background,2nd Quintile,Married,0.46543,1916,3568,0.44906,0.48180
2016,No migration background,2nd Quintile,"Married, living apart",0.02828,102,3568,0.02284,0.03372
