year,bula_h,migback,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Hamburg,No migration background,Single,0.32751,92,296,0.27396,0.38107
2018,Hamburg,No migration background,Divorced,0.07817,35,296,0.04754,0.10881
2018,Hamburg,Direct migration background,Married,0.49049,90,140,0.40738,0.57360
2018,Hamburg,Direct migration background,Single,0.29785,50,140,0.22182,0.37387
2018,Hamburg,Indirect migration background,Single,0.56289,34,34,0.39365,0.73213
2018,Lower Saxony,No migration background,Married,0.51056,1098,1981,0.48854,0.53258
2018,Lower Saxony,No migration background,"Married, living apart",0.01844,52,1981,0.01252,0.02437
2018,Lower Saxony,No migration background,Single,0.27569,523,1981,0.25601,0.29537
2018,Lower Saxony,No migration background,Divorced,0.09354,187,1981,0.08071,0.10636
2018,Lower Saxony,No migration background,Widowed,0.10177,121,1981,0.08845,0.11508
2018,Lower Saxony,Direct migration background,Married,0.61145,653,977,0.58087,0.64203
2018,Lower Saxony,Direct migration background,"Married, living apart",0.04472,37,977,0.03175,0.05769
2018,Lower Saxony,Direct migration background,Single,0.20623,238,977,0.18085,0.23161
2018,Lower Saxony,Direct migration background,Divorced,0.07451,49,977,0.05804,0.09099
2018,Lower Saxony,Indirect migration background,Married,0.27598,43,142,0.20220,0.34977
2018,Lower Saxony,Indirect migration background,Single,0.66773,99,142,0.58998,0.74547
2018,Bremen,No migration background,Married,0.36393,67,119,0.27712,0.45074
2018,Bremen,No migration background,Single,0.37113,52,119,0.28396,0.45830
2018,Bremen,Direct migration background,Married,0.64369,99,131,0.56136,0.72601
2018,Bremen,Direct migration background,Single,0.23152,32,131,0.15901,0.30403
2018,North Rhine-Westphalia,No migration background,Married,0.52117,2090,3709,0.50509,0.53725
2018,North Rhine-Westphalia,No migration background,"Married, living apart",0.02759,99,3709,0.02231,0.03286
2018,North Rhine-Westphalia,No migration background,Single,0.26188,932,3709,0.24773,0.27604
2018,North Rhine-Westphalia,No migration background,Divorced,0.10612,382,3709,0.09621,0.11603
2018,North Rhine-Westphalia,No migration background,Widowed,0.08324,206,3709,0.07435,0.09213
2018,North Rhine-Westphalia,Direct migration background,Married,0.63387,1389,2134,0.61343,0.65432
2018,North Rhine-Westphalia,Direct migration background,"Married, living apart",0.03713,99,2134,0.02911,0.04515
2018,North Rhine-Westphalia,Direct migration background,Single,0.19183,467,2134,0.17512,0.20854
2018,North Rhine-Westphalia,Direct migration background,Divorced,0.08983,120,2134,0.07770,0.10197
2018,North Rhine-Westphalia,Direct migration background,Widowed,0.04733,59,2134,0.03832,0.05634
2018,North Rhine-Westphalia,Indirect migration background,Married,0.24313,169,496,0.20534,0.28092
2018,North Rhine-Westphalia,Indirect migration background,Single,0.69143,327,496,0.65074,0.73212
2018,Hesse,No migration background,Married,0.46702,655,1232,0.43915,0.49489
2018,Hesse,No migration background,"Married, living apart",0.02942,35,1232,0.01998,0.03886
2018,Hesse,No migration background,Single,0.28053,323,1232,0.25543,0.30562
2018,Hesse,No migration background,Divorced,0.13608,149,1232,0.11692,0.15523
2018,Hesse,No migration background,Widowed,0.08695,70,1232,0.07121,0.10269
2018,Hesse,Direct migration background,Married,0.55687,483,754,0.52138,0.59235
2018,Hesse,Direct migration background,"Married, living apart",0.07107,53,754,0.05271,0.08942
2018,Hesse,Direct migration background,Single,0.23836,172,754,0.20793,0.26879
2018,Hesse,Direct migration background,Divorced,0.10165,46,754,0.08007,0.12323
2018,Hesse,Indirect migration background,Married,0.30095,43,129,0.22149,0.38041
2018,Hesse,Indirect migration background,Single,0.62245,86,129,0.53847,0.70643
2018,"Rhineland-Palatinate, Saarland",No migration background,Married,0.50513,584,1066,0.47510,0.53515
2018,"Rhineland-Palatinate, Saarland",No migration background,"Married, living apart",0.02853,33,1066,0.01853,0.03853
2018,"Rhineland-Palatinate, Saarland",No migration background,Single,0.25121,266,1066,0.22516,0.27726
2018,"Rhineland-Palatinate, Saarland",No migration background,Divorced,0.11590,108,1066,0.09667,0.13512
2018,"Rhineland-Palatinate, Saarland",No migration background,Widowed,0.09924,75,1066,0.08128,0.11719
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Married,0.66427,386,556,0.62498,0.70356
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Single,0.16090,131,556,0.13033,0.19147
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Divorced,0.11603,39,556,0.08939,0.14267
2018,"Rhineland-Palatinate, Saarland",Indirect migration background,Married,0.31933,33,91,0.22300,0.41565
2018,"Rhineland-Palatinate, Saarland",Indirect migration background,Single,0.57351,58,91,0.47134,0.67569
2018,Baden-Wuerttemberg,No migration background,Married,0.52588,1187,1964,0.50379,0.54797
2018,Baden-Wuerttemberg,No migration background,Single,0.28890,505,1964,0.26885,0.30895
2018,Baden-Wuerttemberg,No migration background,Divorced,0.09843,169,1964,0.08525,0.11161
2018,Baden-Wuerttemberg,No migration background,Widowed,0.07317,103,1964,0.06165,0.08469
2018,Baden-Wuerttemberg,Direct migration background,Married,0.63675,688,970,0.60647,0.66704
2018,Baden-Wuerttemberg,Direct migration background,"Married, living apart",0.02982,39,970,0.01911,0.04053
2018,Baden-Wuerttemberg,Direct migration background,Single,0.16809,172,970,0.14454,0.19163
2018,Baden-Wuerttemberg,Direct migration background,Divorced,0.11108,71,970,0.09129,0.13087
2018,Baden-Wuerttemberg,Indirect migration background,Married,0.32593,89,235,0.26587,0.38599
2018,Baden-Wuerttemberg,Indirect migration background,Single,0.61514,146,235,0.55280,0.67749
2018,Bavaria,No migration background,Married,0.49123,1691,3000,0.47334,0.50912
2018,Bavaria,No migration background,"Married, living apart",0.02616,79,3000,0.02045,0.03187
2018,Bavaria,No migration background,Single,0.26887,768,3000,0.25300,0.28474
2018,Bavaria,No migration background,Divorced,0.11606,291,3000,0.10460,0.12752
2018,Bavaria,No migration background,Widowed,0.09768,171,3000,0.08705,0.10830
2018,Bavaria,Direct migration background,Married,0.61720,769,1149,0.58908,0.64531
2018,Bavaria,Direct migration background,"Married, living apart",0.02092,45,1149,0.01264,0.02920
2018,Bavaria,Direct migration background,Single,0.17121,219,1149,0.14942,0.19300
2018,Bavaria,Direct migration background,Divorced,0.12497,81,1149,0.10584,0.14409
2018,Bavaria,Direct migration background,Widowed,0.06571,35,1149,0.05138,0.08005
2018,Bavaria,Indirect migration background,Married,0.33109,93,235,0.27079,0.39138
2018,Bavaria,Indirect migration background,Single,0.57914,142,235,0.51588,0.64240
2018,Berlin,No migration background,Married,0.33466,338,764,0.30118,0.36814
2018,Berlin,No migration background,Single,0.42867,282,764,0.39355,0.46379
2018,Berlin,No migration background,Divorced,0.13703,101,764,0.11263,0.16143
2018,Berlin,No migration background,Widowed,0.06594,43,764,0.04833,0.08355
2018,Berlin,Direct migration background,Married,0.36535,167,253,0.30589,0.42480
2018,Berlin,Direct migration background,Single,0.38811,86,253,0.32794,0.44827
2018,Berlin,Indirect migration background,Single,0.68363,35,35,0.52731,0.83996
2018,Brandenburg,No migration background,Married,0.50795,508,910,0.47545,0.54045
2018,Brandenburg,No migration background,Single,0.29362,242,910,0.26401,0.32322
2018,Brandenburg,No migration background,Divorced,0.09256,88,910,0.07372,0.11140
2018,Brandenburg,No migration background,Widowed,0.08240,72,910,0.06452,0.10027
2018,Brandenburg,Direct migration background,Married,0.47549,133,181,0.40253,0.54845
2018,Brandenburg,Direct migration background,Single,0.33025,48,181,0.26154,0.39895
2018,Mecklenburg-Western Pomerania,No migration background,Married,0.44626,307,566,0.40527,0.48725
2018,Mecklenburg-Western Pomerania,No migration background,Single,0.30549,150,566,0.26751,0.34347
2018,Mecklenburg-Western Pomerania,No migration background,Divorced,0.15838,73,566,0.12828,0.18849
2018,Mecklenburg-Western Pomerania,No migration background,Widowed,0.07793,36,566,0.05582,0.10003
2018,Mecklenburg-Western Pomerania,Direct migration background,Married,0.54255,48,48,0.40012,0.68498
2018,Saxony,No migration background,Married,0.45576,807,1529,0.43079,0.48073
2018,Saxony,No migration background,"Married, living apart",0.02369,39,1529,0.01606,0.03131
2018,Saxony,No migration background,Single,0.34093,455,1529,0.31717,0.36470
2018,Saxony,No migration background,Divorced,0.10399,135,1529,0.08869,0.11930
2018,Saxony,No migration background,Widowed,0.07562,93,1529,0.06236,0.08888
2018,Saxony,Direct migration background,Married,0.54231,143,180,0.46933,0.61530
2018,Saxony,Direct migration background,Single,0.27590,37,180,0.21042,0.34138
2018,Saxony-Anhalt,No migration background,Married,0.43627,432,836,0.40263,0.46991
2018,Saxony-Anhalt,No migration background,Single,0.32317,252,836,0.29145,0.35489
2018,Saxony-Anhalt,No migration background,Divorced,0.08967,88,836,0.07029,0.10905
2018,Saxony-Anhalt,No migration background,Widowed,0.11697,64,836,0.09517,0.13877
2018,Saxony-Anhalt,Direct migration background,Married,0.63509,103,137,0.55419,0.71600
2018,Saxony-Anhalt,Direct migration background,Single,0.18688,34,137,0.12136,0.25239
2018,Thuringa,No migration background,Married,0.47249,473,839,0.43868,0.50629
2018,Thuringa,No migration background,Single,0.28377,214,839,0.25325,0.31430
2018,Thuringa,No migration background,Divorced,0.11564,87,839,0.09398,0.13729
2018,Thuringa,No migration background,Widowed,0.10425,65,839,0.08356,0.12494
2018,Thuringa,Direct migration background,Married,0.66369,105,156,0.58932,0.73807
2018,Thuringa,Direct migration background,Single,0.13566,51,156,0.08175,0.18957
2019,Schleswig-Holstein,No migration background,Married,0.49725,463,774,0.46200,0.53250
2019,Schleswig-Holstein,No migration background,Single,0.30352,199,774,0.27110,0.33593
2019,Schleswig-Holstein,No migration background,Divorced,0.09495,70,774,0.07428,0.11561
2019,Schleswig-Holstein,No migration background,Widowed,0.07494,42,774,0.05638,0.09350
2019,Schleswig-Holstein,Direct migration background,Married,0.73533,216,297,0.68507,0.78558
2019,Schleswig-Holstein,Direct migration background,Single,0.13625,81,297,0.09717,0.17533
2019,Hamburg,No migration background,Married,0.52262,201,349,0.47014,0.57510
2019,Hamburg,No migration background,Single,0.29950,105,349,0.25138,0.34763
2019,Hamburg,No migration background,Divorced,0.08701,43,349,0.05740,0.11662
2019,Hamburg,Direct migration background,Married,0.59118,98,134,0.50762,0.67473
2019,Hamburg,Direct migration background,Single,0.24611,36,134,0.17290,0.31931
2019,Hamburg,Indirect migration background,Single,0.49778,33,33,0.32454,0.67102
2019,Lower Saxony,No migration background,Married,0.50569,1133,2015,0.48386,0.52753
2019,Lower Saxony,No migration background,"Married, living apart",0.02630,55,2015,0.01931,0.03329
2019,Lower Saxony,No migration background,Single,0.26939,503,2015,0.25002,0.28877
2019,Lower Saxony,No migration background,Divorced,0.10151,202,2015,0.08832,0.11470
2019,Lower Saxony,No migration background,Widowed,0.09710,122,2015,0.08417,0.11004
2019,Lower Saxony,Direct migration background,Married,0.57371,548,811,0.53965,0.60777
2019,Lower Saxony,Direct migration background,"Married, living apart",0.05909,40,811,0.04285,0.07532
2019,Lower Saxony,Direct migration background,Single,0.20648,176,811,0.17861,0.23436
2019,Lower Saxony,Direct migration background,Divorced,0.09148,47,811,0.07163,0.11134
2019,Lower Saxony,Indirect migration background,Married,0.22664,43,121,0.15173,0.30154
2019,Lower Saxony,Indirect migration background,Single,0.69772,78,121,0.61555,0.77989
2019,Bremen,No migration background,Married,0.39868,72,120,0.31071,0.48666
2019,Bremen,No migration background,Single,0.33406,48,120,0.24931,0.41880
2019,Bremen,Direct migration background,Married,0.65795,90,90,0.55939,0.75651
2019,North Rhine-Westphalia,No migration background,Married,0.51138,2245,3886,0.49566,0.52710
2019,North Rhine-Westphalia,No migration background,"Married, living apart",0.02512,98,3886,0.02020,0.03004
2019,North Rhine-Westphalia,No migration background,Single,0.27333,955,3886,0.25932,0.28735
2019,North Rhine-Westphalia,No migration background,Divorced,0.11025,392,3886,0.10040,0.12010
2019,North Rhine-Westphalia,No migration background,Widowed,0.07992,196,3886,0.07139,0.08844
2019,North Rhine-Westphalia,Direct migration background,Married,0.64256,1303,1958,0.62132,0.66379
2019,North Rhine-Westphalia,Direct migration background,"Married, living apart",0.03743,82,1958,0.02902,0.04584
2019,North Rhine-Westphalia,Direct migration background,Single,0.17494,391,1958,0.15811,0.19177
2019,North Rhine-Westphalia,Direct migration background,Divorced,0.09190,129,1958,0.07911,0.10470
2019,North Rhine-Westphalia,Direct migration background,Widowed,0.05316,53,1958,0.04322,0.06310
2019,North Rhine-Westphalia,Indirect migration background,Married,0.27577,173,464,0.23506,0.31648
2019,North Rhine-Westphalia,Indirect migration background,Single,0.64803,291,464,0.60453,0.69153
2019,Hesse,No migration background,Married,0.46870,724,1312,0.44168,0.49571
2019,Hesse,No migration background,"Married, living apart",0.02877,37,1312,0.01972,0.03782
2019,Hesse,No migration background,Single,0.27796,327,1312,0.25371,0.30221
2019,Hesse,No migration background,Divorced,0.14164,154,1312,0.12276,0.16051
2019,Hesse,No migration background,Widowed,0.08293,70,1312,0.06800,0.09786
2019,Hesse,Direct migration background,Married,0.52371,377,586,0.48324,0.56419
2019,Hesse,Direct migration background,"Married, living apart",0.06973,39,586,0.04909,0.09037
2019,Hesse,Direct migration background,Single,0.26371,127,586,0.22801,0.29942
2019,Hesse,Direct migration background,Divorced,0.11285,43,586,0.08721,0.13849
2019,Hesse,Indirect migration background,Married,0.30514,47,115,0.22061,0.38966
2019,Hesse,Indirect migration background,Single,0.60269,68,115,0.51286,0.69252
2019,"Rhineland-Palatinate, Saarland",No migration background,Married,0.49119,586,1067,0.46118,0.52120
2019,"Rhineland-Palatinate, Saarland",No migration background,"Married, living apart",0.03312,36,1067,0.02238,0.04386
2019,"Rhineland-Palatinate, Saarland",No migration background,Single,0.26324,258,1067,0.23680,0.28968
2019,"Rhineland-Palatinate, Saarland",No migration background,Divorced,0.11494,113,1067,0.09579,0.13409
2019,"Rhineland-Palatinate, Saarland",No migration background,Widowed,0.09751,74,1067,0.07970,0.11532
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Married,0.67498,351,472,0.63268,0.71728
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Single,0.15821,87,472,0.12525,0.19116
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Divorced,0.10013,34,472,0.07302,0.12724
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,Married,0.32483,35,90,0.22754,0.42213
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,Single,0.56656,55,90,0.46360,0.66951
2019,Baden-Wuerttemberg,No migration background,Married,0.53021,1258,2062,0.50867,0.55176
2019,Baden-Wuerttemberg,No migration background,"Married, living apart",0.01418,36,2062,0.00908,0.01929
2019,Baden-Wuerttemberg,No migration background,Single,0.29473,494,2062,0.27505,0.31441
2019,Baden-Wuerttemberg,No migration background,Divorced,0.08791,172,2062,0.07569,0.10014
2019,Baden-Wuerttemberg,No migration background,Widowed,0.07296,102,2062,0.06173,0.08419
2019,Baden-Wuerttemberg,Direct migration background,Married,0.69546,657,889,0.66519,0.72573
2019,Baden-Wuerttemberg,Direct migration background,"Married, living apart",0.03496,36,889,0.02288,0.04704
2019,Baden-Wuerttemberg,Direct migration background,Single,0.12614,142,889,0.10430,0.14798
2019,Baden-Wuerttemberg,Direct migration background,Divorced,0.08992,54,889,0.07111,0.10874
2019,Baden-Wuerttemberg,Indirect migration background,Married,0.35980,99,227,0.29723,0.42237
2019,Baden-Wuerttemberg,Indirect migration background,Single,0.58227,128,227,0.51797,0.64657
2019,Bavaria,No migration background,Married,0.48312,1751,3068,0.46543,0.50080
2019,Bavaria,No migration background,"Married, living apart",0.02118,72,3068,0.01608,0.02628
2019,Bavaria,No migration background,Single,0.27750,766,3068,0.26165,0.29335
2019,Bavaria,No migration background,Divorced,0.12371,310,3068,0.11206,0.13536
2019,Bavaria,No migration background,Widowed,0.09449,169,3068,0.08414,0.10484
2019,Bavaria,Direct migration background,Married,0.59195,708,1023,0.56182,0.62208
2019,Bavaria,Direct migration background,"Married, living apart",0.03304,52,1023,0.02208,0.04399
2019,Bavaria,Direct migration background,Single,0.17974,186,1023,0.15620,0.20328
2019,Bavaria,Direct migration background,Divorced,0.13356,77,1023,0.11271,0.15442
2019,Bavaria,Indirect migration background,Married,0.31653,92,228,0.25602,0.37704
2019,Bavaria,Indirect migration background,Single,0.58045,136,228,0.51625,0.64464
2019,Berlin,No migration background,Married,0.33594,346,818,0.30355,0.36833
2019,Berlin,No migration background,"Married, living apart",0.04049,31,818,0.02697,0.05400
2019,Berlin,No migration background,Single,0.41061,282,818,0.37688,0.44434
2019,Berlin,No migration background,Divorced,0.14299,115,818,0.11899,0.16700
2019,Berlin,No migration background,Widowed,0.06997,44,818,0.05248,0.08746
2019,Berlin,Direct migration background,Married,0.34749,145,222,0.28471,0.41027
2019,Berlin,Direct migration background,Single,0.40043,77,222,0.33583,0.46503
2019,Berlin,Indirect migration background,Single,0.71826,46,46,0.58683,0.84970
2019,Brandenburg,No migration background,Married,0.48894,558,993,0.45783,0.52005
2019,Brandenburg,No migration background,Single,0.30629,261,993,0.27761,0.33498
2019,Brandenburg,No migration background,Divorced,0.08649,96,993,0.06900,0.10398
2019,Brandenburg,No migration background,Widowed,0.08534,78,993,0.06796,0.10273
2019,Brandenburg,Direct migration background,Married,0.46836,113,151,0.38851,0.54822
2019,Brandenburg,Direct migration background,Single,0.26313,38,151,0.19266,0.33360
2019,Mecklenburg-Western Pomerania,No migration background,Married,0.46297,330,576,0.42221,0.50373
2019,Mecklenburg-Western Pomerania,No migration background,Single,0.28280,140,576,0.24599,0.31961
2019,Mecklenburg-Western Pomerania,No migration background,Divorced,0.17148,75,576,0.14067,0.20229
2019,Mecklenburg-Western Pomerania,No migration background,Widowed,0.07179,31,576,0.05069,0.09289
2019,Mecklenburg-Western Pomerania,Direct migration background,Married,0.58843,38,38,0.42986,0.74700
2019,Saxony,No migration background,Married,0.44499,850,1548,0.42023,0.46976
2019,Saxony,No migration background,"Married, living apart",0.02317,35,1548,0.01568,0.03067
2019,Saxony,No migration background,Single,0.34491,439,1548,0.32122,0.36860
2019,Saxony,No migration background,Divorced,0.11837,144,1548,0.10227,0.13446
2019,Saxony,No migration background,Widowed,0.06856,80,1548,0.05597,0.08115
2019,Saxony,Direct migration background,Married,0.58532,122,122,0.49754,0.67311
2019,Saxony-Anhalt,No migration background,Married,0.42099,431,824,0.38725,0.45472
2019,Saxony-Anhalt,No migration background,Single,0.34091,237,824,0.30852,0.37329
2019,Saxony-Anhalt,No migration background,Divorced,0.09398,98,824,0.07405,0.11392
2019,Saxony-Anhalt,No migration background,Widowed,0.11039,58,824,0.08898,0.13180
2019,Saxony-Anhalt,Direct migration background,Married,0.72345,79,119,0.64274,0.80415
2019,Saxony-Anhalt,Direct migration background,Single,0.25404,40,119,0.17550,0.33259
2019,Thuringa,No migration background,Married,0.44805,473,842,0.41444,0.48166
2019,Thuringa,No migration background,Single,0.27951,207,842,0.24918,0.30984
2019,Thuringa,No migration background,Divorced,0.12297,97,842,0.10077,0.14516
2019,Thuringa,No migration background,Widowed,0.12827,65,842,0.10567,0.15087
2019,Thuringa,Direct migration background,Married,0.71323,77,109,0.62794,0.79853
2019,Thuringa,Direct migration background,Single,0.09978,32,109,0.04325,0.15630
2020,Schleswig-Holstein,No migration background,Married,0.51107,422,708,0.47422,0.54792
2020,Schleswig-Holstein,No migration background,Single,0.28865,185,708,0.25525,0.32205
2020,Schleswig-Holstein,No migration background,Divorced,0.09459,64,708,0.07302,0.11616
2020,Schleswig-Holstein,No migration background,Widowed,0.06832,37,708,0.04972,0.08691
2020,Schleswig-Holstein,Direct migration background,Married,0.69552,172,237,0.63681,0.75424
2020,Schleswig-Holstein,Direct migration background,Single,0.16417,65,237,0.11691,0.21143
2020,Schleswig-Holstein,Indirect migration background,Single,0.51327,32,32,0.33732,0.68922
2020,Hamburg,No migration background,Married,0.52188,194,331,0.46798,0.57577
2020,Hamburg,No migration background,Single,0.30718,98,331,0.25740,0.35695
2020,Hamburg,No migration background,Divorced,0.08281,39,331,0.05308,0.11255
2020,Hamburg,Direct migration background,Married,0.58002,85,145,0.49941,0.66063
2020,Hamburg,Direct migration background,Single,0.22979,60,145,0.16107,0.29850
2020,Hamburg,Indirect migration background,Single,0.56816,35,35,0.40166,0.73466
2020,Lower Saxony,No migration background,Married,0.51515,1030,1855,0.49240,0.53790
2020,Lower Saxony,No migration background,"Married, living apart",0.02807,55,1855,0.02055,0.03559
2020,Lower Saxony,No migration background,Single,0.27393,481,1855,0.25363,0.29423
2020,Lower Saxony,No migration background,Divorced,0.09463,180,1855,0.08130,0.10795
2020,Lower Saxony,No migration background,Widowed,0.08822,109,1855,0.07531,0.10113
2020,Lower Saxony,Direct migration background,Married,0.58216,493,788,0.54770,0.61662
2020,Lower Saxony,Direct migration background,"Married, living apart",0.04105,46,788,0.02718,0.05491
2020,Lower Saxony,Direct migration background,Single,0.25203,213,788,0.22170,0.28237
2020,Lower Saxony,Direct migration background,Divorced,0.07609,36,788,0.05757,0.09462
2020,Lower Saxony,Indirect migration background,Married,0.17662,39,128,0.11029,0.24294
2020,Lower Saxony,Indirect migration background,Single,0.75268,89,128,0.67764,0.82772
2020,Bremen,No migration background,Married,0.42174,68,114,0.33069,0.51280
2020,Bremen,No migration background,Single,0.35129,46,114,0.26327,0.43931
2020,Bremen,Direct migration background,Married,0.72106,89,89,0.62736,0.81477
2020,North Rhine-Westphalia,No migration background,Married,0.51915,2021,3571,0.50276,0.53554
2020,North Rhine-Westphalia,No migration background,"Married, living apart",0.02088,82,3571,0.01619,0.02557
2020,North Rhine-Westphalia,No migration background,Single,0.28329,917,3571,0.26851,0.29807
2020,North Rhine-Westphalia,No migration background,Divorced,0.10465,375,3571,0.09461,0.11469
2020,North Rhine-Westphalia,No migration background,Widowed,0.07203,176,3571,0.06355,0.08051
2020,North Rhine-Westphalia,Direct migration background,Married,0.59978,1423,2446,0.58035,0.61920
2020,North Rhine-Westphalia,Direct migration background,"Married, living apart",0.04061,128,2446,0.03279,0.04843
2020,North Rhine-Westphalia,Direct migration background,Single,0.21367,665,2446,0.19742,0.22992
2020,North Rhine-Westphalia,Direct migration background,Divorced,0.09472,173,2446,0.08311,0.10633
2020,North Rhine-Westphalia,Direct migration background,Widowed,0.05123,57,2446,0.04249,0.05997
2020,North Rhine-Westphalia,Indirect migration background,Married,0.28824,157,441,0.24592,0.33056
2020,North Rhine-Westphalia,Indirect migration background,Single,0.62966,284,441,0.58454,0.67478
2020,Hesse,No migration background,Married,0.47582,652,1208,0.44764,0.50399
2020,Hesse,No migration background,"Married, living apart",0.02698,32,1208,0.01784,0.03612
2020,Hesse,No migration background,Single,0.28826,323,1208,0.26271,0.31382
2020,Hesse,No migration background,Divorced,0.12662,134,1208,0.10786,0.14538
2020,Hesse,No migration background,Widowed,0.08231,67,1208,0.06681,0.09782
2020,Hesse,Direct migration background,Married,0.50930,375,627,0.47014,0.54846
2020,Hesse,Direct migration background,"Married, living apart",0.07023,38,627,0.05021,0.09025
2020,Hesse,Direct migration background,Single,0.24920,170,627,0.21531,0.28308
2020,Hesse,Direct migration background,Divorced,0.14298,44,627,0.11555,0.17040
2020,Hesse,Indirect migration background,Married,0.33571,47,112,0.24786,0.42357
2020,Hesse,Indirect migration background,Single,0.55711,65,112,0.46471,0.64952
2020,"Rhineland-Palatinate, Saarland",No migration background,Married,0.49034,537,927,0.45814,0.52254
2020,"Rhineland-Palatinate, Saarland",No migration background,Single,0.27937,230,927,0.25047,0.30827
2020,"Rhineland-Palatinate, Saarland",No migration background,Divorced,0.11278,95,927,0.09241,0.13315
2020,"Rhineland-Palatinate, Saarland",No migration background,Widowed,0.09039,65,927,0.07192,0.10886
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Married,0.64245,310,462,0.59870,0.68621
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Single,0.17861,109,462,0.14365,0.21358
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Divorced,0.13282,43,462,0.10184,0.16380
2020,"Rhineland-Palatinate, Saarland",Indirect migration background,Married,0.29561,31,80,0.19499,0.39624
2020,"Rhineland-Palatinate, Saarland",Indirect migration background,Single,0.56784,49,80,0.45860,0.67708
2020,Baden-Wuerttemberg,No migration background,Married,0.53802,1153,1945,0.51586,0.56018
2020,Baden-Wuerttemberg,No migration background,"Married, living apart",0.02009,43,1945,0.01385,0.02633
2020,Baden-Wuerttemberg,No migration background,Single,0.29408,495,1945,0.27383,0.31434
2020,Baden-Wuerttemberg,No migration background,Divorced,0.07956,157,1945,0.06753,0.09159
2020,Baden-Wuerttemberg,No migration background,Widowed,0.06824,97,1945,0.05703,0.07945
2020,Baden-Wuerttemberg,Direct migration background,Married,0.66017,630,942,0.62991,0.69044
2020,Baden-Wuerttemberg,Direct migration background,"Married, living apart",0.01660,42,942,0.00844,0.02476
2020,Baden-Wuerttemberg,Direct migration background,Single,0.15519,205,942,0.13205,0.17832
2020,Baden-Wuerttemberg,Direct migration background,Divorced,0.10430,65,942,0.08477,0.12383
2020,Baden-Wuerttemberg,Indirect migration background,Married,0.34491,88,213,0.28092,0.40890
2020,Baden-Wuerttemberg,Indirect migration background,Single,0.58493,125,213,0.51860,0.65126
2020,Bavaria,No migration background,Married,0.47145,1568,2855,0.45314,0.48977
2020,Bavaria,No migration background,"Married, living apart",0.02734,79,2855,0.02136,0.03332
2020,Bavaria,No migration background,Single,0.29175,758,2855,0.27507,0.30842
2020,Bavaria,No migration background,Divorced,0.12427,295,2855,0.11217,0.13637
2020,Bavaria,No migration background,Widowed,0.08519,155,2855,0.07495,0.09543
2020,Bavaria,Direct migration background,Married,0.59304,746,1199,0.56522,0.62086
2020,Bavaria,Direct migration background,"Married, living apart",0.03023,70,1199,0.02053,0.03993
2020,Bavaria,Direct migration background,Single,0.19098,300,1199,0.16873,0.21324
2020,Bavaria,Direct migration background,Divorced,0.11651,83,1199,0.09835,0.13468
2020,Bavaria,Indirect migration background,Married,0.33525,95,245,0.27602,0.39449
2020,Bavaria,Indirect migration background,Single,0.60510,150,245,0.54377,0.66644
2020,Berlin,No migration background,Married,0.36267,335,749,0.32822,0.39713
2020,Berlin,No migration background,Single,0.40950,273,749,0.37426,0.44474
2020,Berlin,No migration background,Divorced,0.13376,99,749,0.10937,0.15816
2020,Berlin,No migration background,Widowed,0.06828,42,749,0.05020,0.08635
2020,Berlin,Direct migration background,Married,0.37323,200,434,0.32768,0.41879
2020,Berlin,Direct migration background,"Married, living apart",0.10111,35,434,0.07271,0.12951
2020,Berlin,Direct migration background,Single,0.41630,199,434,0.36987,0.46273
2020,Berlin,Indirect migration background,Single,0.78775,46,46,0.66828,0.90722
2020,Brandenburg,No migration background,Married,0.49045,523,919,0.45811,0.52279
2020,Brandenburg,No migration background,Single,0.33328,247,919,0.30278,0.36377
2020,Brandenburg,No migration background,Divorced,0.06740,73,919,0.05118,0.08362
2020,Brandenburg,No migration background,Widowed,0.07443,76,919,0.05745,0.09141
2020,Brandenburg,Direct migration background,Married,0.49891,127,178,0.42525,0.57257
2020,Brandenburg,Direct migration background,Single,0.22841,51,178,0.16656,0.29026
2020,Mecklenburg-Western Pomerania,No migration background,Married,0.46737,252,426,0.41993,0.51480
2020,Mecklenburg-Western Pomerania,No migration background,Single,0.26898,108,426,0.22682,0.31114
2020,Mecklenburg-Western Pomerania,No migration background,Divorced,0.18194,66,426,0.14526,0.21862
2020,Mecklenburg-Western Pomerania,Direct migration background,Married,0.53067,34,34,0.36040,0.70095
2020,Saxony,No migration background,Married,0.43630,759,1430,0.41059,0.46202
2020,Saxony,No migration background,"Married, living apart",0.01767,33,1430,0.01084,0.02450
2020,Saxony,No migration background,Single,0.36629,431,1430,0.34131,0.39127
2020,Saxony,No migration background,Divorced,0.11318,130,1430,0.09675,0.12961
2020,Saxony,No migration background,Widowed,0.06656,77,1430,0.05364,0.07949
