year,age_gr,regtyp,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,46-65 y.,Urban regions,Widowed,0.03586,213,6994,0.03151,0.04022
2019,46-65 y.,Rural regions,Married,0.61977,2704,3855,0.60444,0.63509
2019,46-65 y.,Rural regions,"Married, living apart",0.03569,130,3855,0.02983,0.04155
2019,46-65 y.,Rural regions,Single,0.12285,320,3855,0.11249,0.13321
2019,46-65 y.,Rural regions,Divorced,0.18894,580,3855,0.17658,0.20130
2019,46-65 y.,Rural regions,Widowed,0.03276,121,3855,0.02714,0.03838
2019,66 and older,No answer / don't know,Married,0.35710,31,31,0.18564,0.52856
2019,66 and older,Urban regions,Married,0.53522,2139,3244,0.51805,0.55238
2019,66 and older,Urban regions,"Married, living apart",0.02518,70,3244,0.01978,0.03057
2019,66 and older,Urban regions,Single,0.06395,127,3244,0.05553,0.07237
2019,66 and older,Urban regions,Divorced,0.12718,320,3244,0.11571,0.13864
2019,66 and older,Urban regions,Widowed,0.24848,588,3244,0.23361,0.26335
2019,66 and older,Rural regions,Married,0.56831,1277,1858,0.54578,0.59084
2019,66 and older,Rural regions,Single,0.04340,46,1858,0.03413,0.05267
2019,66 and older,Rural regions,Divorced,0.11120,169,1858,0.09690,0.12550
2019,66 and older,Rural regions,Widowed,0.26478,366,1858,0.24471,0.28485
2020,17-29 y.,Urban regions,Married,0.06979,497,4029,0.06193,0.07766
2020,17-29 y.,Urban regions,"Married, living apart",0.00931,53,4029,0.00635,0.01228
2020,17-29 y.,Urban regions,Single,0.91698,3445,4029,0.90846,0.92550
2020,17-29 y.,Urban regions,Divorced,0.00307,34,4029,0.00136,0.00478
2020,17-29 y.,Rural regions,Married,0.07541,176,1576,0.06237,0.08846
2020,17-29 y.,Rural regions,Single,0.91245,1400,1576,0.89849,0.92641
2020,30-45 y.,Urban regions,Married,0.51725,3418,5536,0.50409,0.53042
2020,30-45 y.,Urban regions,"Married, living apart",0.02282,243,5536,0.01889,0.02676
2020,30-45 y.,Urban regions,Single,0.39712,1516,5536,0.38423,0.41001
2020,30-45 y.,Urban regions,Divorced,0.05936,359,5536,0.05314,0.06559
2020,30-45 y.,Rural regions,Married,0.48959,1517,2391,0.46955,0.50963
2020,30-45 y.,Rural regions,"Married, living apart",0.03246,95,2391,0.02535,0.03956
2020,30-45 y.,Rural regions,Single,0.40078,619,2391,0.38113,0.42042
2020,30-45 y.,Rural regions,Divorced,0.07321,160,2391,0.06276,0.08365
2020,46-65 y.,Urban regions,Married,0.63100,4557,6749,0.61948,0.64251
2020,46-65 y.,Urban regions,"Married, living apart",0.03873,298,6749,0.03412,0.04333
2020,46-65 y.,Urban regions,Single,0.13775,706,6749,0.12952,0.14597
2020,46-65 y.,Urban regions,Divorced,0.15468,981,6749,0.14605,0.16331
2020,46-65 y.,Urban regions,Widowed,0.03785,207,6749,0.03330,0.04240
2020,46-65 y.,Rural regions,Married,0.62940,2500,3578,0.61357,0.64522
2020,46-65 y.,Rural regions,"Married, living apart",0.04079,140,3578,0.03431,0.04728
2020,46-65 y.,Rural regions,Single,0.12019,324,3578,0.10954,0.13085
2020,46-65 y.,Rural regions,Divorced,0.17489,495,3578,0.16245,0.18734
2020,46-65 y.,Rural regions,Widowed,0.03472,119,3578,0.02872,0.04072
2020,66 and older,Urban regions,Married,0.55132,2020,3114,0.53385,0.56879
2020,66 and older,Urban regions,"Married, living apart",0.01901,63,3114,0.01422,0.02381
2020,66 and older,Urban regions,Single,0.06529,138,3114,0.05661,0.07397
2020,66 and older,Urban regions,Divorced,0.13466,337,3114,0.12267,0.14665
2020,66 and older,Urban regions,Widowed,0.22972,556,3114,0.21494,0.24450
2020,66 and older,Rural regions,Married,0.58792,1214,1778,0.56503,0.61080
2020,66 and older,Rural regions,Single,0.04546,48,1778,0.03577,0.05514
2020,66 and older,Rural regions,Divorced,0.11309,174,1778,0.09836,0.12781
2020,66 and older,Rural regions,Widowed,0.23725,342,1778,0.21747,0.25703
2021,17-29 y.,Urban regions,Married,0.07822,273,2456,0.06760,0.08885
2021,17-29 y.,Urban regions,Single,0.91392,2183,2456,0.90282,0.92501
2021,17-29 y.,Rural regions,Married,0.08645,102,932,0.06840,0.10451
2021,17-29 y.,Rural regions,Single,0.90390,830,932,0.88497,0.92284
2021,30-45 y.,Urban regions,Married,0.50245,2178,3508,0.48590,0.51899
2021,30-45 y.,Urban regions,"Married, living apart",0.01796,136,3508,0.01356,0.02235
2021,30-45 y.,Urban regions,Single,0.42352,1010,3508,0.40716,0.43987
2021,30-45 y.,Urban regions,Divorced,0.05324,184,3508,0.04581,0.06068
2021,30-45 y.,Rural regions,Married,0.49383,911,1446,0.46805,0.51961
2021,30-45 y.,Rural regions,"Married, living apart",0.03026,57,1446,0.02142,0.03909
2021,30-45 y.,Rural regions,Single,0.38959,372,1446,0.36445,0.41474
2021,30-45 y.,Rural regions,Divorced,0.07204,106,1446,0.05871,0.08537
2021,46-65 y.,Urban regions,Married,0.62533,3173,4768,0.61159,0.63907
2021,46-65 y.,Urban regions,"Married, living apart",0.03715,209,4768,0.03178,0.04252
2021,46-65 y.,Urban regions,Single,0.14173,522,4768,0.13183,0.15164
2021,46-65 y.,Urban regions,Divorced,0.15410,721,4768,0.14385,0.16435
2021,46-65 y.,Urban regions,Widowed,0.04168,143,4768,0.03601,0.04736
2021,46-65 y.,Rural regions,Married,0.61661,1655,2420,0.59723,0.63598
2021,46-65 y.,Rural regions,"Married, living apart",0.03464,89,2420,0.02736,0.04193
2021,46-65 y.,Rural regions,Single,0.13490,249,2420,0.12129,0.14852
2021,46-65 y.,Rural regions,Divorced,0.18477,357,2420,0.16930,0.20024
2021,46-65 y.,Rural regions,Widowed,0.02908,70,2420,0.02238,0.03577
2021,66 and older,Urban regions,Married,0.53399,1442,2257,0.51340,0.55457
2021,66 and older,Urban regions,"Married, living apart",0.02766,57,2257,0.02089,0.03443
2021,66 and older,Urban regions,Single,0.06820,105,2257,0.05779,0.07860
2021,66 and older,Urban regions,Divorced,0.15130,269,2257,0.13651,0.16609
2021,66 and older,Urban regions,Widowed,0.21886,384,2257,0.20180,0.23592
2021,66 and older,Rural regions,Married,0.56509,861,1305,0.53818,0.59200
2021,66 and older,Rural regions,Single,0.04465,37,1305,0.03344,0.05585
2021,66 and older,Rural regions,Divorced,0.12070,136,1305,0.10302,0.13838
2021,66 and older,Rural regions,Widowed,0.25638,271,1305,0.23268,0.28008
2022,17-29 y.,Urban regions,Married,0.07829,570,4285,0.07025,0.08634
2022,17-29 y.,Urban regions,"Married, living apart",0.00487,53,4285,0.00278,0.00695
2022,17-29 y.,Urban regions,Single,0.90869,3624,4285,0.90006,0.91731
2022,17-29 y.,Urban regions,Divorced,0.00597,38,4285,0.00366,0.00827
2022,17-29 y.,Rural regions,Married,0.09144,166,1475,0.07672,0.10615
2022,17-29 y.,Rural regions,Single,0.88732,1309,1475,0.87117,0.90346
2022,30-45 y.,Urban regions,Married,0.50873,3518,6259,0.49635,0.52112
2022,30-45 y.,Urban regions,"Married, living apart",0.02122,234,6259,0.01765,0.02479
2022,30-45 y.,Urban regions,Single,0.41268,2170,6259,0.40048,0.42488
2022,30-45 y.,Urban regions,Divorced,0.05294,303,6259,0.04739,0.05848
2022,30-45 y.,Urban regions,Widowed,0.00443,34,6259,0.00278,0.00607
2022,30-45 y.,Rural regions,Married,0.51659,1527,2561,0.49724,0.53595
2022,30-45 y.,Rural regions,"Married, living apart",0.02849,80,2561,0.02204,0.03493
2022,30-45 y.,Rural regions,Single,0.37196,802,2561,0.35323,0.39068
2022,30-45 y.,Rural regions,Divorced,0.06879,152,2561,0.05898,0.07859
2022,46-65 y.,Urban regions,Married,0.64324,3989,5980,0.63110,0.65538
2022,46-65 y.,Urban regions,"Married, living apart",0.02909,222,5980,0.02483,0.03335
2022,46-65 y.,Urban regions,Single,0.14370,711,5980,0.13481,0.15259
2022,46-65 y.,Urban regions,Divorced,0.15267,895,5980,0.14355,0.16179
2022,46-65 y.,Urban regions,Widowed,0.03130,163,5980,0.02689,0.03572
2022,46-65 y.,Rural regions,Married,0.65338,2184,3160,0.63678,0.66998
2022,46-65 y.,Rural regions,"Married, living apart",0.03038,101,3160,0.02440,0.03637
2022,46-65 y.,Rural regions,Single,0.12908,339,3160,0.11739,0.14078
2022,46-65 y.,Rural regions,Divorced,0.14801,414,3160,0.13563,0.16039
2022,46-65 y.,Rural regions,Widowed,0.03914,122,3160,0.03238,0.04591
2022,66 and older,Urban regions,Married,0.53874,1652,2577,0.51948,0.55799
2022,66 and older,Urban regions,"Married, living apart",0.02452,64,2577,0.01855,0.03050
2022,66 and older,Urban regions,Single,0.06346,129,2577,0.05404,0.07287
2022,66 and older,Urban regions,Divorced,0.15005,314,2577,0.13626,0.16384
2022,66 and older,Urban regions,Widowed,0.22323,418,2577,0.20715,0.23931
2022,66 and older,Rural regions,Married,0.58788,1027,1530,0.56321,0.61255
2022,66 and older,Rural regions,Single,0.04084,44,1530,0.03092,0.05076
2022,66 and older,Rural regions,Divorced,0.11875,166,1530,0.10254,0.13497
2022,66 and older,Rural regions,Widowed,0.23726,293,1530,0.21593,0.25858
