year,quintil_oecd,regtyp,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,5th Quintile,Urban regions,"Married, living apart",0.02022,71,3956,0.01583,0.02460
2008,5th Quintile,Urban regions,Single,0.28100,888,3956,0.26699,0.29500
2008,5th Quintile,Urban regions,Divorced,0.07986,235,3956,0.07141,0.08831
2008,5th Quintile,Urban regions,Widowed,0.06132,169,3956,0.05385,0.06880
2008,5th Quintile,Rural regions,Married,0.59716,905,1327,0.57076,0.62356
2008,5th Quintile,Rural regions,Single,0.24198,267,1327,0.21893,0.26503
2008,5th Quintile,Rural regions,Divorced,0.07887,93,1327,0.06436,0.09338
2008,5th Quintile,Rural regions,Widowed,0.05985,62,1327,0.04708,0.07261
2009,1st Quintile,Urban regions,Married,0.35888,757,1835,0.33693,0.38084
2009,1st Quintile,Urban regions,"Married, living apart",0.03909,73,1835,0.03022,0.04796
2009,1st Quintile,Urban regions,Single,0.35877,610,1835,0.33682,0.38072
2009,1st Quintile,Urban regions,Divorced,0.13418,229,1835,0.11858,0.14978
2009,1st Quintile,Urban regions,Widowed,0.10907,166,1835,0.09480,0.12334
2009,1st Quintile,Rural regions,Married,0.37651,465,1082,0.34763,0.40539
2009,1st Quintile,Rural regions,"Married, living apart",0.03611,38,1082,0.02499,0.04723
2009,1st Quintile,Rural regions,Single,0.34827,339,1082,0.31987,0.37667
2009,1st Quintile,Rural regions,Divorced,0.14209,159,1082,0.12128,0.16291
2009,1st Quintile,Rural regions,Widowed,0.09701,81,1082,0.07937,0.11466
2009,2nd Quintile,Urban regions,Married,0.53327,1114,1933,0.51102,0.55551
2009,2nd Quintile,Urban regions,"Married, living apart",0.02095,44,1933,0.01456,0.02733
2009,2nd Quintile,Urban regions,Single,0.24744,448,1933,0.22820,0.26669
2009,2nd Quintile,Urban regions,Divorced,0.08640,150,1933,0.07387,0.09892
2009,2nd Quintile,Urban regions,Widowed,0.11195,177,1933,0.09789,0.12601
2009,2nd Quintile,Rural regions,Married,0.54513,761,1269,0.51772,0.57254
2009,2nd Quintile,Rural regions,Single,0.23157,290,1269,0.20835,0.25479
2009,2nd Quintile,Rural regions,Divorced,0.09521,101,1269,0.07906,0.11137
2009,2nd Quintile,Rural regions,Widowed,0.11457,117,1269,0.09704,0.13210
2009,3rd Quintile,Urban regions,Married,0.50492,1142,2055,0.48330,0.52654
2009,3rd Quintile,Urban regions,"Married, living apart",0.02642,52,2055,0.01949,0.03336
2009,3rd Quintile,Urban regions,Single,0.29889,549,2055,0.27910,0.31869
2009,3rd Quintile,Urban regions,Divorced,0.07529,138,2055,0.06388,0.08670
2009,3rd Quintile,Urban regions,Widowed,0.09448,174,2055,0.08183,0.10713
2009,3rd Quintile,Rural regions,Married,0.57389,874,1374,0.54773,0.60005
2009,3rd Quintile,Rural regions,Single,0.25684,309,1374,0.23373,0.27995
2009,3rd Quintile,Rural regions,Divorced,0.05775,69,1374,0.04541,0.07009
2009,3rd Quintile,Rural regions,Widowed,0.08589,122,1374,0.07106,0.10071
2009,4th Quintile,Urban regions,Married,0.53687,1476,2489,0.51728,0.55647
2009,4th Quintile,Urban regions,"Married, living apart",0.01788,50,2489,0.01267,0.02308
2009,4th Quintile,Urban regions,Single,0.29431,647,2489,0.27640,0.31222
2009,4th Quintile,Urban regions,Divorced,0.08394,180,2489,0.07304,0.09484
2009,4th Quintile,Urban regions,Widowed,0.06700,136,2489,0.05718,0.07683
2009,4th Quintile,Rural regions,Married,0.57354,817,1302,0.54667,0.60042
2009,4th Quintile,Rural regions,Single,0.26356,300,1302,0.23962,0.28750
2009,4th Quintile,Rural regions,Divorced,0.06967,90,1302,0.05583,0.08350
2009,4th Quintile,Rural regions,Widowed,0.07466,95,1302,0.06038,0.08895
2009,5th Quintile,Urban regions,Married,0.57475,2362,3574,0.55854,0.59096
2009,5th Quintile,Urban regions,"Married, living apart",0.02364,76,3574,0.01866,0.02862
2009,5th Quintile,Urban regions,Single,0.27102,784,3574,0.25644,0.28559
2009,5th Quintile,Urban regions,Divorced,0.07807,210,3574,0.06927,0.08686
2009,5th Quintile,Urban regions,Widowed,0.05252,142,3574,0.04521,0.05984
2009,5th Quintile,Rural regions,Married,0.60848,859,1255,0.58146,0.63549
2009,5th Quintile,Rural regions,Single,0.24364,251,1255,0.21988,0.26740
2009,5th Quintile,Rural regions,Divorced,0.08891,101,1255,0.07316,0.10467
2009,5th Quintile,Rural regions,Widowed,0.03758,44,1255,0.02705,0.04810
2010,1st Quintile,Urban regions,Married,0.32843,685,1693,0.30605,0.35080
2010,1st Quintile,Urban regions,"Married, living apart",0.03884,70,1693,0.02964,0.04805
2010,1st Quintile,Urban regions,Single,0.36551,556,1693,0.34256,0.38846
2010,1st Quintile,Urban regions,Divorced,0.14009,233,1693,0.12355,0.15663
2010,1st Quintile,Urban regions,Widowed,0.12713,149,1693,0.11126,0.14300
2010,1st Quintile,Rural regions,Married,0.37264,388,912,0.34124,0.40404
2010,1st Quintile,Rural regions,Single,0.32104,278,912,0.29072,0.35136
2010,1st Quintile,Rural regions,Divorced,0.15321,161,912,0.12982,0.17660
2010,1st Quintile,Rural regions,Widowed,0.12965,85,912,0.10784,0.15147
2010,2nd Quintile,Urban regions,Married,0.48980,1026,1792,0.46665,0.51295
2010,2nd Quintile,Urban regions,"Married, living apart",0.02304,37,1792,0.01609,0.02999
2010,2nd Quintile,Urban regions,Single,0.27803,435,1792,0.25728,0.29878
2010,2nd Quintile,Urban regions,Divorced,0.08298,123,1792,0.07020,0.09575
2010,2nd Quintile,Urban regions,Widowed,0.12615,171,1792,0.11077,0.14153
2010,2nd Quintile,Rural regions,Married,0.54759,775,1231,0.51978,0.57541
2010,2nd Quintile,Rural regions,Single,0.25079,262,1231,0.22656,0.27501
2010,2nd Quintile,Rural regions,Divorced,0.07578,77,1231,0.06099,0.09058
2010,2nd Quintile,Rural regions,Widowed,0.11007,117,1231,0.09258,0.12756
2010,3rd Quintile,Urban regions,Married,0.49091,1069,1919,0.46854,0.51329
2010,3rd Quintile,Urban regions,"Married, living apart",0.02555,56,1919,0.01849,0.03261
2010,3rd Quintile,Urban regions,Single,0.28983,489,1919,0.26953,0.31014
2010,3rd Quintile,Urban regions,Divorced,0.08641,143,1919,0.07384,0.09898
2010,3rd Quintile,Urban regions,Widowed,0.10730,162,1919,0.09345,0.12115
2010,3rd Quintile,Rural regions,Married,0.55833,814,1312,0.53145,0.58521
2010,3rd Quintile,Rural regions,Single,0.26661,304,1312,0.24267,0.29055
2010,3rd Quintile,Rural regions,Divorced,0.06573,74,1312,0.05231,0.07914
2010,3rd Quintile,Rural regions,Widowed,0.09520,120,1312,0.07931,0.11108
2010,4th Quintile,Urban regions,Married,0.53260,1377,2285,0.51214,0.55306
2010,4th Quintile,Urban regions,"Married, living apart",0.02108,45,2285,0.01519,0.02698
2010,4th Quintile,Urban regions,Single,0.28569,564,2285,0.26717,0.30422
2010,4th Quintile,Urban regions,Divorced,0.08587,167,2285,0.07438,0.09736
2010,4th Quintile,Urban regions,Widowed,0.07476,132,2285,0.06397,0.08554
2010,4th Quintile,Rural regions,Married,0.57405,762,1190,0.54594,0.60216
2010,4th Quintile,Rural regions,Single,0.24988,268,1190,0.22527,0.27449
2010,4th Quintile,Rural regions,Divorced,0.07602,86,1190,0.06096,0.09109
2010,4th Quintile,Rural regions,Widowed,0.06926,74,1190,0.05483,0.08369
2010,5th Quintile,Urban regions,Married,0.56206,2192,3348,0.54525,0.57887
2010,5th Quintile,Urban regions,"Married, living apart",0.02541,75,3348,0.02008,0.03074
2010,5th Quintile,Urban regions,Single,0.27727,740,3348,0.26210,0.29244
2010,5th Quintile,Urban regions,Divorced,0.08570,210,3348,0.07622,0.09518
2010,5th Quintile,Urban regions,Widowed,0.04956,131,3348,0.04221,0.05691
2010,5th Quintile,Rural regions,Married,0.60619,724,1039,0.57646,0.63591
2010,5th Quintile,Rural regions,Single,0.25017,200,1039,0.22382,0.27651
2010,5th Quintile,Rural regions,Divorced,0.08506,80,1039,0.06809,0.10203
2010,5th Quintile,Rural regions,Widowed,0.03425,35,1039,0.02318,0.04531
2011,1st Quintile,Urban regions,Married,0.34875,1336,2877,0.33133,0.36617
2011,1st Quintile,Urban regions,"Married, living apart",0.03658,112,2877,0.02972,0.04344
2011,1st Quintile,Urban regions,Single,0.35005,886,2877,0.33262,0.36749
2011,1st Quintile,Urban regions,Divorced,0.13214,373,2877,0.11976,0.14452
2011,1st Quintile,Urban regions,Widowed,0.13248,170,2877,0.12009,0.14487
2011,1st Quintile,Rural regions,Married,0.40130,843,1842,0.37891,0.42369
2011,1st Quintile,Rural regions,"Married, living apart",0.03181,64,1842,0.02379,0.03982
2011,1st Quintile,Rural regions,Single,0.31654,584,1842,0.29529,0.33779
2011,1st Quintile,Rural regions,Divorced,0.14713,259,1842,0.13095,0.16331
2011,1st Quintile,Rural regions,Widowed,0.10322,92,1842,0.08932,0.11712
2011,2nd Quintile,Urban regions,Married,0.50923,1504,2585,0.48996,0.52851
2011,2nd Quintile,Urban regions,"Married, living apart",0.02513,79,2585,0.01909,0.03116
2011,2nd Quintile,Urban regions,Single,0.27366,605,2585,0.25647,0.29085
2011,2nd Quintile,Urban regions,Divorced,0.08316,231,2585,0.07251,0.09380
2011,2nd Quintile,Urban regions,Widowed,0.10883,166,2585,0.09682,0.12084
2011,2nd Quintile,Rural regions,Married,0.56464,1157,1828,0.54191,0.58738
2011,2nd Quintile,Rural regions,"Married, living apart",0.01720,36,1828,0.01124,0.02316
2011,2nd Quintile,Rural regions,Single,0.23853,387,1828,0.21899,0.25807
2011,2nd Quintile,Rural regions,Divorced,0.07422,138,1828,0.06220,0.08624
2011,2nd Quintile,Rural regions,Widowed,0.10540,110,1828,0.09132,0.11948
2011,3rd Quintile,Urban regions,Married,0.50684,1509,2553,0.48744,0.52624
2011,3rd Quintile,Urban regions,"Married, living apart",0.02986,72,2553,0.02326,0.03647
2011,3rd Quintile,Urban regions,Single,0.27236,594,2553,0.25508,0.28963
2011,3rd Quintile,Urban regions,Divorced,0.10396,220,2553,0.09212,0.11580
2011,3rd Quintile,Urban regions,Widowed,0.08698,158,2553,0.07605,0.09791
2011,3rd Quintile,Rural regions,Married,0.56439,1026,1623,0.54026,0.58852
2011,3rd Quintile,Rural regions,Single,0.26071,367,1623,0.23935,0.28208
2011,3rd Quintile,Rural regions,Divorced,0.07130,112,1623,0.05878,0.08383
2011,3rd Quintile,Rural regions,Widowed,0.09580,118,1623,0.08148,0.11013
2011,4th Quintile,Urban regions,Married,0.54849,1785,2824,0.53013,0.56685
2011,4th Quintile,Urban regions,"Married, living apart",0.02045,55,2824,0.01523,0.02567
2011,4th Quintile,Urban regions,Single,0.29729,687,2824,0.28043,0.31415
2011,4th Quintile,Urban regions,Divorced,0.07312,181,2824,0.06351,0.08272
2011,4th Quintile,Urban regions,Widowed,0.06065,116,2824,0.05184,0.06945
2011,4th Quintile,Rural regions,Married,0.60138,904,1335,0.57510,0.62765
2011,4th Quintile,Rural regions,Single,0.24355,282,1335,0.22052,0.26658
2011,4th Quintile,Rural regions,Divorced,0.08244,88,1335,0.06768,0.09720
2011,4th Quintile,Rural regions,Widowed,0.05557,61,1335,0.04328,0.06786
2011,5th Quintile,Urban regions,Married,0.57188,2408,3556,0.55561,0.58814
2011,5th Quintile,Urban regions,"Married, living apart",0.02206,80,3556,0.01723,0.02689
2011,5th Quintile,Urban regions,Single,0.27453,722,3556,0.25986,0.28920
2011,5th Quintile,Urban regions,Divorced,0.08279,221,3556,0.07373,0.09185
2011,5th Quintile,Urban regions,Widowed,0.04875,125,3556,0.04167,0.05583
2011,5th Quintile,Rural regions,Married,0.61068,849,1181,0.58285,0.63850
2011,5th Quintile,Rural regions,Single,0.23107,200,1181,0.20702,0.25512
2011,5th Quintile,Rural regions,Divorced,0.08707,89,1181,0.07098,0.10315
2011,5th Quintile,Rural regions,Widowed,0.04172,43,1181,0.03032,0.05313
2012,1st Quintile,Urban regions,Married,0.34166,1447,3404,0.32573,0.35760
2012,1st Quintile,Urban regions,"Married, living apart",0.03954,140,3404,0.03299,0.04609
2012,1st Quintile,Urban regions,Single,0.35645,1112,3404,0.34035,0.37254
2012,1st Quintile,Urban regions,Divorced,0.14755,503,3404,0.13563,0.15946
2012,1st Quintile,Urban regions,Widowed,0.11480,202,3404,0.10409,0.12551
2012,1st Quintile,Rural regions,Married,0.40599,896,2088,0.38492,0.42705
2012,1st Quintile,Rural regions,"Married, living apart",0.02737,78,2088,0.02037,0.03437
2012,1st Quintile,Rural regions,Single,0.33111,683,2088,0.31092,0.35130
2012,1st Quintile,Rural regions,Divorced,0.16242,345,2088,0.14659,0.17824
2012,1st Quintile,Rural regions,Widowed,0.07311,86,2088,0.06194,0.08428
2012,2nd Quintile,Urban regions,Married,0.51882,1715,3030,0.50103,0.53662
2012,2nd Quintile,Urban regions,"Married, living apart",0.02262,81,3030,0.01733,0.02792
2012,2nd Quintile,Urban regions,Single,0.26194,718,3030,0.24628,0.27760
2012,2nd Quintile,Urban regions,Divorced,0.09159,315,3030,0.08132,0.10187
2012,2nd Quintile,Urban regions,Widowed,0.10502,201,3030,0.09410,0.11594
2012,2nd Quintile,Rural regions,Married,0.55791,1248,2042,0.53636,0.57946
2012,2nd Quintile,Rural regions,"Married, living apart",0.01959,48,2042,0.01358,0.02560
2012,2nd Quintile,Rural regions,Single,0.23310,450,2042,0.21476,0.25145
2012,2nd Quintile,Rural regions,Divorced,0.07138,145,2042,0.06021,0.08255
2012,2nd Quintile,Rural regions,Widowed,0.11802,151,2042,0.10402,0.13201
2012,3rd Quintile,Urban regions,Married,0.53749,1771,2933,0.51944,0.55554
2012,3rd Quintile,Urban regions,"Married, living apart",0.02127,78,2933,0.01605,0.02649
2012,3rd Quintile,Urban regions,Single,0.28849,686,2933,0.27209,0.30489
2012,3rd Quintile,Urban regions,Divorced,0.07854,239,2933,0.06881,0.08828
2012,3rd Quintile,Urban regions,Widowed,0.07420,159,2933,0.06472,0.08369
2012,3rd Quintile,Rural regions,Married,0.58878,1299,1997,0.56720,0.61037
2012,3rd Quintile,Rural regions,"Married, living apart",0.00931,31,1997,0.00509,0.01352
2012,3rd Quintile,Rural regions,Single,0.25477,413,1997,0.23565,0.27388
2012,3rd Quintile,Rural regions,Divorced,0.07024,141,1997,0.05903,0.08145
2012,3rd Quintile,Rural regions,Widowed,0.07690,113,1997,0.06521,0.08859
2012,4th Quintile,Urban regions,Married,0.53813,1976,3141,0.52069,0.55556
2012,4th Quintile,Urban regions,"Married, living apart",0.01774,60,3141,0.01312,0.02236
2012,4th Quintile,Urban regions,Single,0.30683,739,3141,0.29070,0.32296
2012,4th Quintile,Urban regions,Divorced,0.07789,224,3141,0.06852,0.08726
2012,4th Quintile,Urban regions,Widowed,0.05941,142,3141,0.05114,0.06768
2012,4th Quintile,Rural regions,Married,0.57525,1136,1724,0.55191,0.59859
2012,4th Quintile,Rural regions,Single,0.24040,338,1724,0.22022,0.26058
2012,4th Quintile,Rural regions,Divorced,0.08309,127,1724,0.07006,0.09613
2012,4th Quintile,Rural regions,Widowed,0.09151,123,1724,0.07789,0.10512
2012,5th Quintile,Urban regions,Married,0.58234,2632,3900,0.56686,0.59783
2012,5th Quintile,Urban regions,"Married, living apart",0.02405,90,3900,0.01924,0.02886
2012,5th Quintile,Urban regions,Single,0.25706,766,3900,0.24335,0.27078
2012,5th Quintile,Urban regions,Divorced,0.08606,261,3900,0.07726,0.09487
2012,5th Quintile,Urban regions,Widowed,0.05047,151,3900,0.04360,0.05735
2012,5th Quintile,Rural regions,Married,0.64379,1012,1385,0.61856,0.66902
2012,5th Quintile,Rural regions,Single,0.20434,225,1385,0.18310,0.22558
2012,5th Quintile,Rural regions,Divorced,0.08595,98,1385,0.07119,0.10072
2012,5th Quintile,Rural regions,Widowed,0.03550,50,1385,0.02575,0.04525
2013,1st Quintile,Urban regions,Married,0.31016,1243,3209,0.29415,0.32616
2013,1st Quintile,Urban regions,"Married, living apart",0.03815,151,3209,0.03152,0.04478
2013,1st Quintile,Urban regions,Single,0.37471,1107,3209,0.35796,0.39146
2013,1st Quintile,Urban regions,Divorced,0.16094,517,3209,0.14822,0.17365
2013,1st Quintile,Urban regions,Widowed,0.11605,191,3209,0.10496,0.12713
2013,1st Quintile,Rural regions,Married,0.39180,919,2138,0.37110,0.41249
2013,1st Quintile,Rural regions,"Married, living apart",0.03853,87,2138,0.03037,0.04669
2013,1st Quintile,Rural regions,Single,0.33415,694,2138,0.31415,0.35415
2013,1st Quintile,Rural regions,Divorced,0.16229,345,2138,0.14666,0.17793
2013,1st Quintile,Rural regions,Widowed,0.07323,93,2138,0.06219,0.08428
2013,2nd Quintile,Urban regions,Married,0.49218,1736,3153,0.47473,0.50964
2013,2nd Quintile,Urban regions,"Married, living apart",0.02094,83,3153,0.01594,0.02594
2013,2nd Quintile,Urban regions,Single,0.27678,796,3153,0.26116,0.29240
2013,2nd Quintile,Urban regions,Divorced,0.09184,318,3153,0.08176,0.10192
2013,2nd Quintile,Urban regions,Widowed,0.11826,220,3153,0.10698,0.12953
2013,2nd Quintile,Rural regions,Married,0.53986,1333,2240,0.51921,0.56050
2013,2nd Quintile,Rural regions,"Married, living apart",0.02226,60,2240,0.01615,0.02838
2013,2nd Quintile,Rural regions,Single,0.24214,504,2240,0.22439,0.25988
2013,2nd Quintile,Rural regions,Divorced,0.06427,173,2240,0.05411,0.07442
2013,2nd Quintile,Rural regions,Widowed,0.13148,170,2240,0.11748,0.14547
2013,3rd Quintile,Urban regions,Married,0.53664,1785,3005,0.51880,0.55447
2013,3rd Quintile,Urban regions,"Married, living apart",0.02476,90,3005,0.01920,0.03032
2013,3rd Quintile,Urban regions,Single,0.27378,715,3005,0.25784,0.28973
2013,3rd Quintile,Urban regions,Divorced,0.07289,233,3005,0.06359,0.08219
2013,3rd Quintile,Urban regions,Widowed,0.09193,182,3005,0.08160,0.10226
2013,3rd Quintile,Rural regions,Married,0.56539,1263,1954,0.54341,0.58738
2013,3rd Quintile,Rural regions,Single,0.24117,406,1954,0.22220,0.26015
2013,3rd Quintile,Rural regions,Divorced,0.09206,153,1954,0.07924,0.10488
2013,3rd Quintile,Rural regions,Widowed,0.08501,132,1954,0.07264,0.09738
2013,4th Quintile,Urban regions,Married,0.54042,1929,3119,0.52293,0.55791
2013,4th Quintile,Urban regions,"Married, living apart",0.01976,67,3119,0.01487,0.02464
2013,4th Quintile,Urban regions,Single,0.28480,729,3119,0.26896,0.30064
2013,4th Quintile,Urban regions,Divorced,0.08780,239,3119,0.07787,0.09774
2013,4th Quintile,Urban regions,Widowed,0.06722,155,3119,0.05843,0.07601
2013,4th Quintile,Rural regions,Married,0.56716,1157,1784,0.54416,0.59016
2013,4th Quintile,Rural regions,Single,0.26282,384,1784,0.24238,0.28325
2013,4th Quintile,Rural regions,Divorced,0.08535,142,1784,0.07238,0.09832
2013,4th Quintile,Rural regions,Widowed,0.06802,101,1784,0.05633,0.07971
2013,5th Quintile,Urban regions,Married,0.56745,2803,4175,0.55242,0.58248
2013,5th Quintile,Urban regions,"Married, living apart",0.01855,89,4175,0.01445,0.02264
2013,5th Quintile,Urban regions,Single,0.26988,846,4175,0.25642,0.28335
2013,5th Quintile,Urban regions,Divorced,0.09033,285,4175,0.08163,0.09902
2013,5th Quintile,Urban regions,Widowed,0.05380,152,4175,0.04695,0.06064
2013,5th Quintile,Rural regions,Married,0.64154,971,1395,0.61637,0.66672
2013,5th Quintile,Rural regions,"Married, living apart",0.02126,32,1395,0.01369,0.02884
2013,5th Quintile,Rural regions,Single,0.20674,234,1395,0.18548,0.22800
2013,5th Quintile,Rural regions,Divorced,0.08543,104,1395,0.07075,0.10010
2013,5th Quintile,Rural regions,Widowed,0.04503,54,1395,0.03414,0.05592
2014,1st Quintile,Urban regions,Married,0.34265,1617,3833,0.32762,0.35767
2014,1st Quintile,Urban regions,"Married, living apart",0.04618,145,3833,0.03954,0.05283
2014,1st Quintile,Urban regions,Single,0.36479,1337,3833,0.34955,0.38003
2014,1st Quintile,Urban regions,Divorced,0.14941,543,3833,0.13812,0.16070
2014,1st Quintile,Urban regions,Widowed,0.09697,191,3833,0.08760,0.10634
2014,1st Quintile,Rural regions,Married,0.37039,952,2188,0.35015,0.39063
2014,1st Quintile,Rural regions,"Married, living apart",0.04168,88,2188,0.03331,0.05006
2014,1st Quintile,Rural regions,Single,0.35681,748,2188,0.33674,0.37689
2014,1st Quintile,Rural regions,Divorced,0.16098,311,2188,0.14558,0.17639
2014,1st Quintile,Rural regions,Widowed,0.07012,89,2188,0.05942,0.08083
2014,2nd Quintile,Urban regions,Married,0.48905,1978,3481,0.47244,0.50566
2014,2nd Quintile,Urban regions,"Married, living apart",0.03115,94,3481,0.02538,0.03692
2014,2nd Quintile,Urban regions,Single,0.27918,887,3481,0.26428,0.29409
2014,2nd Quintile,Urban regions,Divorced,0.09321,305,3481,0.08355,0.10287
2014,2nd Quintile,Urban regions,Widowed,0.10741,217,3481,0.09712,0.11770
2014,2nd Quintile,Rural regions,Married,0.54114,1330,2175,0.52019,0.56208
2014,2nd Quintile,Rural regions,"Married, living apart",0.01762,48,2175,0.01209,0.02316
2014,2nd Quintile,Rural regions,Single,0.22919,453,2175,0.21152,0.24686
2014,2nd Quintile,Rural regions,Divorced,0.09282,178,2175,0.08062,0.10502
2014,2nd Quintile,Rural regions,Widowed,0.11923,166,2175,0.10561,0.13285
2014,3rd Quintile,Urban regions,Married,0.53172,1944,3243,0.51454,0.54890
2014,3rd Quintile,Urban regions,"Married, living apart",0.02003,65,3243,0.01521,0.02485
2014,3rd Quintile,Urban regions,Single,0.27775,797,3243,0.26234,0.29317
2014,3rd Quintile,Urban regions,Divorced,0.08043,246,3243,0.07107,0.08980
2014,3rd Quintile,Urban regions,Widowed,0.09006,191,3243,0.08021,0.09992
2014,3rd Quintile,Rural regions,Married,0.55502,1279,2019,0.53334,0.57670
2014,3rd Quintile,Rural regions,"Married, living apart",0.02385,38,2019,0.01719,0.03050
2014,3rd Quintile,Rural regions,Single,0.25213,427,2019,0.23319,0.27108
2014,3rd Quintile,Rural regions,Divorced,0.07176,128,2019,0.06050,0.08302
2014,3rd Quintile,Rural regions,Widowed,0.09724,147,2019,0.08431,0.11017
2014,4th Quintile,Urban regions,Married,0.53098,2046,3408,0.51422,0.54773
2014,4th Quintile,Urban regions,"Married, living apart",0.02492,90,3408,0.01968,0.03015
2014,4th Quintile,Urban regions,Single,0.30885,876,3408,0.29334,0.32437
2014,4th Quintile,Urban regions,Divorced,0.07067,236,3408,0.06206,0.07927
2014,4th Quintile,Urban regions,Widowed,0.06458,160,3408,0.05633,0.07284
2014,4th Quintile,Rural regions,Married,0.57606,1162,1808,0.55328,0.59885
2014,4th Quintile,Rural regions,Single,0.25139,394,1808,0.23139,0.27140
2014,4th Quintile,Rural regions,Divorced,0.09290,148,1808,0.07952,0.10629
2014,4th Quintile,Rural regions,Widowed,0.06884,104,1808,0.05717,0.08052
2014,5th Quintile,Urban regions,Married,0.57706,2756,4067,0.56187,0.59224
2014,5th Quintile,Urban regions,"Married, living apart",0.01867,91,4067,0.01451,0.02283
2014,5th Quintile,Urban regions,Single,0.27575,817,4067,0.26201,0.28948
2014,5th Quintile,Urban regions,Divorced,0.08550,270,4067,0.07691,0.09410
2014,5th Quintile,Urban regions,Widowed,0.04302,133,4067,0.03679,0.04926
2014,5th Quintile,Rural regions,Married,0.63361,970,1391,0.60828,0.65894
2014,5th Quintile,Rural regions,"Married, living apart",0.02550,31,1391,0.01721,0.03379
2014,5th Quintile,Rural regions,Single,0.22256,242,1391,0.20069,0.24443
2014,5th Quintile,Rural regions,Divorced,0.08084,99,1391,0.06651,0.09517
2014,5th Quintile,Rural regions,Widowed,0.03748,49,1391,0.02750,0.04747
2015,1st Quintile,Urban regions,Married,0.31553,1370,3347,0.29978,0.33128
2015,1st Quintile,Urban regions,"Married, living apart",0.04247,126,3347,0.03564,0.04930
2015,1st Quintile,Urban regions,Single,0.40067,1213,3347,0.38406,0.41727
2015,1st Quintile,Urban regions,Divorced,0.15754,481,3347,0.14520,0.16988
2015,1st Quintile,Urban regions,Widowed,0.08379,157,3347,0.07440,0.09318
2015,1st Quintile,Rural regions,Married,0.33096,834,1959,0.31012,0.35181
2015,1st Quintile,Rural regions,"Married, living apart",0.03884,84,1959,0.03028,0.04740
2015,1st Quintile,Rural regions,Single,0.37347,660,1959,0.35204,0.39489
2015,1st Quintile,Rural regions,Divorced,0.18386,299,1959,0.16670,0.20102
2015,1st Quintile,Rural regions,Widowed,0.07287,82,1959,0.06136,0.08438
2015,2nd Quintile,Urban regions,Married,0.47672,1770,3240,0.45952,0.49392
2015,2nd Quintile,Urban regions,"Married, living apart",0.02696,81,3240,0.02139,0.03254
2015,2nd Quintile,Urban regions,Single,0.28484,852,3240,0.26929,0.30038
2015,2nd Quintile,Urban regions,Divorced,0.09797,308,3240,0.08773,0.10821
2015,2nd Quintile,Urban regions,Widowed,0.11351,229,3240,0.10258,0.12443
2015,2nd Quintile,Rural regions,Married,0.50422,1269,2139,0.48303,0.52542
2015,2nd Quintile,Rural regions,"Married, living apart",0.01726,35,2139,0.01174,0.02277
2015,2nd Quintile,Rural regions,Single,0.24507,485,2139,0.22683,0.26330
2015,2nd Quintile,Rural regions,Divorced,0.09122,162,2139,0.07901,0.10342
2015,2nd Quintile,Rural regions,Widowed,0.14224,188,2139,0.12743,0.15704
2015,3rd Quintile,Urban regions,Married,0.52243,1780,3055,0.50471,0.54014
2015,3rd Quintile,Urban regions,"Married, living apart",0.02344,66,3055,0.01808,0.02881
2015,3rd Quintile,Urban regions,Single,0.27394,778,3055,0.25813,0.28976
2015,3rd Quintile,Urban regions,Divorced,0.08429,245,3055,0.07444,0.09415
2015,3rd Quintile,Urban regions,Widowed,0.09590,186,3055,0.08545,0.10634
2015,3rd Quintile,Rural regions,Married,0.55890,1170,1893,0.53652,0.58127
2015,3rd Quintile,Rural regions,"Married, living apart",0.02102,33,1893,0.01456,0.02749
2015,3rd Quintile,Rural regions,Single,0.24590,422,1893,0.22650,0.26531
2015,3rd Quintile,Rural regions,Divorced,0.07431,133,1893,0.06249,0.08613
2015,3rd Quintile,Rural regions,Widowed,0.09987,135,1893,0.08636,0.11338
2015,4th Quintile,Urban regions,Married,0.51986,1908,3125,0.50234,0.53738
2015,4th Quintile,Urban regions,"Married, living apart",0.02423,83,3125,0.01884,0.02962
2015,4th Quintile,Urban regions,Single,0.30944,775,3125,0.29323,0.32565
2015,4th Quintile,Urban regions,Divorced,0.08036,211,3125,0.07082,0.08989
2015,4th Quintile,Urban regions,Widowed,0.06611,148,3125,0.05740,0.07483
2015,4th Quintile,Rural regions,Married,0.56336,1084,1698,0.53976,0.58695
2015,4th Quintile,Rural regions,Single,0.24919,375,1698,0.22861,0.26977
2015,4th Quintile,Rural regions,Divorced,0.10716,149,1698,0.09244,0.12187
2015,4th Quintile,Rural regions,Widowed,0.06607,90,1698,0.05425,0.07789
2015,5th Quintile,Urban regions,Married,0.59195,2618,3842,0.57640,0.60749
2015,5th Quintile,Urban regions,"Married, living apart",0.01735,78,3842,0.01322,0.02148
2015,5th Quintile,Urban regions,Single,0.26811,765,3842,0.25410,0.28211
2015,5th Quintile,Urban regions,Divorced,0.08299,262,3842,0.07427,0.09172
2015,5th Quintile,Urban regions,Widowed,0.03961,119,3842,0.03344,0.04577
2015,5th Quintile,Rural regions,Married,0.64120,941,1302,0.61514,0.66727
2015,5th Quintile,Rural regions,Single,0.20865,211,1302,0.18657,0.23073
2015,5th Quintile,Rural regions,Divorced,0.08915,96,1302,0.07367,0.10464
