year,age_gr,migback,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,30-45 y.,No migration background,"Married, living apart",0.03100,151,4535,0.02595,0.03604
2017,30-45 y.,No migration background,Single,0.39972,1274,4535,0.38546,0.41398
2017,30-45 y.,No migration background,Divorced,0.06972,342,4535,0.06230,0.07713
2017,30-45 y.,Direct migration background,Married,0.64926,3136,3994,0.63446,0.66406
2017,30-45 y.,Direct migration background,"Married, living apart",0.04455,214,3994,0.03815,0.05095
2017,30-45 y.,Direct migration background,Single,0.21712,425,3994,0.20434,0.22991
2017,30-45 y.,Direct migration background,Divorced,0.08249,186,3994,0.07396,0.09102
2017,30-45 y.,Direct migration background,Widowed,0.00658,33,3994,0.00407,0.00909
2017,30-45 y.,Indirect migration background,Married,0.44014,350,523,0.39756,0.48273
2017,30-45 y.,Indirect migration background,Single,0.46776,173,523,0.42496,0.51056
2017,46-65 y.,No migration background,Married,0.62493,5498,8126,0.61440,0.63546
2017,46-65 y.,No migration background,"Married, living apart",0.02517,232,8126,0.02176,0.02857
2017,46-65 y.,No migration background,Single,0.14417,838,8126,0.13653,0.15180
2017,46-65 y.,No migration background,Divorced,0.17198,1294,8126,0.16377,0.18018
2017,46-65 y.,No migration background,Widowed,0.03376,264,8126,0.02983,0.03768
2017,46-65 y.,Direct migration background,Married,0.72506,1718,2232,0.70654,0.74359
2017,46-65 y.,Direct migration background,"Married, living apart",0.04546,142,2232,0.03681,0.05410
2017,46-65 y.,Direct migration background,Single,0.04746,69,2232,0.03864,0.05629
2017,46-65 y.,Direct migration background,Divorced,0.14723,229,2232,0.13252,0.16193
2017,46-65 y.,Direct migration background,Widowed,0.03479,74,2232,0.02719,0.04239
2017,46-65 y.,Indirect migration background,Married,0.51424,131,172,0.43933,0.58915
2017,46-65 y.,Indirect migration background,Divorced,0.18910,41,172,0.13041,0.24780
2017,66 and older,No migration background,Married,0.53808,2996,4499,0.52351,0.55265
2017,66 and older,No migration background,"Married, living apart",0.02145,76,4499,0.01722,0.02569
2017,66 and older,No migration background,Single,0.05942,150,4499,0.05251,0.06633
2017,66 and older,No migration background,Divorced,0.10528,353,4499,0.09631,0.11425
2017,66 and older,No migration background,Widowed,0.27577,924,4499,0.26271,0.28883
2017,66 and older,Direct migration background,Married,0.63467,318,453,0.59028,0.67906
2017,66 and older,Direct migration background,Divorced,0.09514,36,453,0.06809,0.12218
2017,66 and older,Direct migration background,Widowed,0.19173,99,453,0.15544,0.22803
2018,17-29 y.,No migration background,Married,0.05450,180,3199,0.04663,0.06237
2018,17-29 y.,No migration background,Single,0.92867,3019,3199,0.91975,0.93759
2018,17-29 y.,Direct migration background,Married,0.26477,594,1979,0.24533,0.28421
2018,17-29 y.,Direct migration background,"Married, living apart",0.01814,65,1979,0.01226,0.02403
2018,17-29 y.,Direct migration background,Single,0.71065,1320,1979,0.69066,0.73063
2018,17-29 y.,Indirect migration background,Married,0.09204,82,917,0.07332,0.11076
2018,17-29 y.,Indirect migration background,Single,0.89674,835,917,0.87703,0.91644
2018,30-45 y.,No migration background,Married,0.50806,2520,4201,0.49294,0.52318
2018,30-45 y.,No migration background,"Married, living apart",0.02889,127,4201,0.02382,0.03395
2018,30-45 y.,No migration background,Single,0.40034,1250,4201,0.38552,0.41516
2018,30-45 y.,No migration background,Divorced,0.06001,304,4201,0.05283,0.06720
2018,30-45 y.,Direct migration background,Married,0.62981,2846,3651,0.61414,0.64547
2018,30-45 y.,Direct migration background,"Married, living apart",0.03835,173,3651,0.03212,0.04458
2018,30-45 y.,Direct migration background,Single,0.24528,435,3651,0.23132,0.25924
2018,30-45 y.,Direct migration background,Divorced,0.08069,197,3651,0.07186,0.08953
2018,30-45 y.,Indirect migration background,Married,0.49244,323,531,0.44988,0.53501
2018,30-45 y.,Indirect migration background,Single,0.43045,171,531,0.38830,0.47261
2018,30-45 y.,Indirect migration background,Divorced,0.05345,37,531,0.03430,0.07260
2018,46-65 y.,No migration background,Married,0.61536,5150,7786,0.60455,0.62617
2018,46-65 y.,No migration background,"Married, living apart",0.03021,265,7786,0.02641,0.03401
2018,46-65 y.,No migration background,Single,0.14356,839,7786,0.13577,0.15135
2018,46-65 y.,No migration background,Divorced,0.17568,1279,7786,0.16723,0.18414
2018,46-65 y.,No migration background,Widowed,0.03519,253,7786,0.03110,0.03928
2018,46-65 y.,Direct migration background,Married,0.70111,1705,2243,0.68217,0.72006
2018,46-65 y.,Direct migration background,"Married, living apart",0.05106,134,2243,0.04195,0.06017
2018,46-65 y.,Direct migration background,Single,0.04955,67,2243,0.04057,0.05854
2018,46-65 y.,Direct migration background,Divorced,0.15351,239,2243,0.13858,0.16843
2018,46-65 y.,Direct migration background,Widowed,0.04477,98,2243,0.03621,0.05333
2018,46-65 y.,Indirect migration background,Married,0.50847,131,208,0.44037,0.57658
2018,46-65 y.,Indirect migration background,Single,0.21246,33,208,0.15673,0.26818
2018,46-65 y.,Indirect migration background,Divorced,0.20502,44,208,0.15002,0.26002
2018,66 and older,No migration background,Married,0.54486,2972,4510,0.53033,0.55940
2018,66 and older,No migration background,"Married, living apart",0.02133,79,4510,0.01711,0.02554
2018,66 and older,No migration background,Single,0.05764,153,4510,0.05084,0.06444
2018,66 and older,No migration background,Divorced,0.11177,393,4510,0.10257,0.12097
2018,66 and older,No migration background,Widowed,0.26440,913,4510,0.25153,0.27727
2018,66 and older,Direct migration background,Married,0.65150,328,464,0.60810,0.69490
2018,66 and older,Direct migration background,Divorced,0.10427,49,464,0.07643,0.13211
2018,66 and older,Direct migration background,Widowed,0.17319,87,464,0.13872,0.20766
2019,17-29 y.,No migration background,Married,0.05303,170,2968,0.04497,0.06110
2019,17-29 y.,No migration background,Single,0.93569,2798,2968,0.92686,0.94452
2019,17-29 y.,Direct migration background,Married,0.29046,445,1490,0.26740,0.31352
2019,17-29 y.,Direct migration background,"Married, living apart",0.01865,52,1490,0.01178,0.02552
2019,17-29 y.,Direct migration background,Single,0.68704,993,1490,0.66348,0.71059
2019,17-29 y.,Indirect migration background,Married,0.08605,65,791,0.06649,0.10560
2019,17-29 y.,Indirect migration background,Single,0.89637,726,791,0.87511,0.91762
2019,30-45 y.,No migration background,Married,0.50289,2409,4114,0.48761,0.51817
2019,30-45 y.,No migration background,"Married, living apart",0.02548,122,4114,0.02067,0.03030
2019,30-45 y.,No migration background,Single,0.40720,1296,4114,0.39218,0.42221
2019,30-45 y.,No migration background,Divorced,0.05908,287,4114,0.05187,0.06629
2019,30-45 y.,Direct migration background,Married,0.63496,2493,3233,0.61836,0.65156
2019,30-45 y.,Direct migration background,"Married, living apart",0.04486,158,3233,0.03773,0.05200
2019,30-45 y.,Direct migration background,Single,0.23012,401,3233,0.21561,0.24463
2019,30-45 y.,Direct migration background,Divorced,0.08331,181,3233,0.07378,0.09283
2019,30-45 y.,Indirect migration background,Married,0.50566,313,523,0.46277,0.54855
2019,30-45 y.,Indirect migration background,Single,0.42122,175,523,0.37887,0.46358
2019,30-45 y.,Indirect migration background,Divorced,0.05142,35,523,0.03247,0.07036
2019,46-65 y.,No migration background,Married,0.60697,5732,8594,0.59664,0.61729
2019,46-65 y.,No migration background,"Married, living apart",0.03625,300,8594,0.03230,0.04020
2019,46-65 y.,No migration background,Single,0.14588,954,8594,0.13841,0.15334
2019,46-65 y.,No migration background,Divorced,0.17860,1362,8594,0.17050,0.18669
2019,46-65 y.,No migration background,Widowed,0.03231,246,8594,0.02857,0.03605
2019,46-65 y.,Direct migration background,Married,0.71563,1666,2173,0.69666,0.73460
2019,46-65 y.,Direct migration background,"Married, living apart",0.05283,124,2173,0.04342,0.06223
2019,46-65 y.,Direct migration background,Single,0.05037,69,2173,0.04118,0.05957
2019,46-65 y.,Direct migration background,Divorced,0.13340,223,2173,0.11910,0.14769
2019,46-65 y.,Direct migration background,Widowed,0.04777,91,2173,0.03880,0.05674
2019,46-65 y.,Indirect migration background,Married,0.52004,182,265,0.45977,0.58030
2019,46-65 y.,Indirect migration background,Single,0.21309,32,265,0.16370,0.26249
2019,46-65 y.,Indirect migration background,Divorced,0.19400,51,265,0.14630,0.24170
2019,66 and older,No migration background,Married,0.53699,3110,4698,0.52273,0.55125
2019,66 and older,No migration background,"Married, living apart",0.01871,82,4698,0.01483,0.02258
2019,66 and older,No migration background,Single,0.06130,173,4698,0.05444,0.06816
2019,66 and older,No migration background,Divorced,0.12109,442,4698,0.11176,0.13042
2019,66 and older,No migration background,Widowed,0.26192,891,4698,0.24935,0.27450
2019,66 and older,Direct migration background,Married,0.60405,318,450,0.55881,0.64928
2019,66 and older,Direct migration background,Divorced,0.12722,56,450,0.09639,0.15804
2019,66 and older,Direct migration background,Widowed,0.18414,76,450,0.14829,0.22000
2020,17-29 y.,No migration background,Married,0.04984,152,2833,0.04182,0.05785
2020,17-29 y.,No migration background,Single,0.94059,2681,2833,0.93188,0.94929
2020,17-29 y.,Direct migration background,Married,0.24732,461,1987,0.22834,0.26629
2020,17-29 y.,Direct migration background,"Married, living apart",0.01242,66,1987,0.00755,0.01729
2020,17-29 y.,Direct migration background,Single,0.72778,1424,1987,0.70821,0.74736
2020,17-29 y.,Direct migration background,Divorced,0.01160,36,1987,0.00689,0.01631
2020,17-29 y.,Indirect migration background,Married,0.06395,60,800,0.04699,0.08092
2020,17-29 y.,Indirect migration background,Single,0.91499,740,800,0.89566,0.93433
2020,30-45 y.,No migration background,Married,0.49277,2043,3679,0.47661,0.50892
2020,30-45 y.,No migration background,"Married, living apart",0.02129,104,3679,0.01663,0.02596
2020,30-45 y.,No migration background,Single,0.42574,1273,3679,0.40976,0.44172
2020,30-45 y.,No migration background,Divorced,0.05740,259,3679,0.04988,0.06491
2020,30-45 y.,Direct migration background,Married,0.57029,2587,3730,0.55440,0.58618
2020,30-45 y.,Direct migration background,"Married, living apart",0.04511,222,3730,0.03845,0.05177
2020,30-45 y.,Direct migration background,Single,0.29357,694,3730,0.27895,0.30818
2020,30-45 y.,Direct migration background,Divorced,0.08566,227,3730,0.07668,0.09465
2020,30-45 y.,Indirect migration background,Married,0.48585,305,506,0.44226,0.52945
2020,30-45 y.,Indirect migration background,Single,0.44097,168,506,0.39767,0.48428
2020,30-45 y.,Indirect migration background,Divorced,0.05596,33,506,0.03591,0.07600
2020,46-65 y.,No migration background,Married,0.62016,5279,7889,0.60945,0.63087
2020,46-65 y.,No migration background,"Married, living apart",0.03811,283,7889,0.03389,0.04234
2020,46-65 y.,No migration background,Single,0.14381,900,7889,0.13606,0.15155
2020,46-65 y.,No migration background,Divorced,0.16531,1199,7889,0.15711,0.17351
2020,46-65 y.,No migration background,Widowed,0.03261,228,7889,0.02869,0.03653
2020,46-65 y.,Direct migration background,Married,0.70180,1616,2184,0.68260,0.72099
2020,46-65 y.,Direct migration background,"Married, living apart",0.04902,146,2184,0.03996,0.05808
2020,46-65 y.,Direct migration background,Single,0.05113,97,2184,0.04189,0.06037
2020,46-65 y.,Direct migration background,Divorced,0.13783,234,2184,0.12337,0.15229
2020,46-65 y.,Direct migration background,Widowed,0.06022,91,2184,0.05024,0.07020
2020,46-65 y.,Indirect migration background,Married,0.52676,162,238,0.46319,0.59032
2020,46-65 y.,Indirect migration background,Single,0.23442,33,238,0.18048,0.28835
2020,46-65 y.,Indirect migration background,Divorced,0.18413,43,238,0.13478,0.23347
2020,66 and older,No migration background,Married,0.55300,2886,4405,0.53831,0.56768
2020,66 and older,No migration background,"Married, living apart",0.01749,76,4405,0.01362,0.02137
2020,66 and older,No migration background,Single,0.06271,177,4405,0.05555,0.06987
2020,66 and older,No migration background,Divorced,0.12583,439,4405,0.11604,0.13563
2020,66 and older,No migration background,Widowed,0.24097,827,4405,0.22834,0.25360
2020,66 and older,Direct migration background,Married,0.65362,324,459,0.61004,0.69720
2020,66 and older,Direct migration background,Divorced,0.14034,67,459,0.10853,0.17215
2020,66 and older,Direct migration background,Widowed,0.15521,68,459,0.12205,0.18837
2021,17-29 y.,No migration background,Married,0.06419,110,1954,0.05332,0.07505
2021,17-29 y.,No migration background,Single,0.93276,1844,1954,0.92165,0.94386
2021,17-29 y.,Direct migration background,Married,0.21147,239,979,0.18588,0.23706
2021,17-29 y.,Direct migration background,Single,0.74959,740,979,0.72244,0.77675
2021,17-29 y.,Indirect migration background,Single,0.92526,429,429,0.90034,0.95017
2021,30-45 y.,No migration background,Married,0.49285,1451,2583,0.47356,0.51213
2021,30-45 y.,No migration background,"Married, living apart",0.01811,69,2583,0.01297,0.02325
2021,30-45 y.,No migration background,Single,0.43294,899,2583,0.41383,0.45205
2021,30-45 y.,No migration background,Divorced,0.04897,164,2583,0.04065,0.05729
2021,30-45 y.,Direct migration background,Married,0.55887,1472,2070,0.53748,0.58027
2021,30-45 y.,Direct migration background,"Married, living apart",0.03856,116,2070,0.03027,0.04686
2021,30-45 y.,Direct migration background,Single,0.31358,374,2070,0.29359,0.33357
2021,30-45 y.,Direct migration background,Divorced,0.08613,108,2070,0.07405,0.09822
2021,30-45 y.,Indirect migration background,Married,0.40590,166,275,0.34776,0.46405
2021,30-45 y.,Indirect migration background,Single,0.51119,109,275,0.45200,0.57038
2021,46-65 y.,No migration background,Married,0.61210,3647,5551,0.59928,0.62492
2021,46-65 y.,No migration background,"Married, living apart",0.03549,207,5551,0.03062,0.04036
2021,46-65 y.,No migration background,Single,0.15581,682,5551,0.14626,0.16535
2021,46-65 y.,No migration background,Divorced,0.16568,864,5551,0.15590,0.17546
2021,46-65 y.,No migration background,Widowed,0.03092,151,5551,0.02637,0.03548
2021,46-65 y.,Direct migration background,Married,0.68804,1084,1456,0.66424,0.71185
2021,46-65 y.,Direct migration background,"Married, living apart",0.04051,80,1456,0.03038,0.05065
2021,46-65 y.,Direct migration background,Single,0.04092,58,1456,0.03074,0.05110
2021,46-65 y.,Direct migration background,Divorced,0.15661,175,1456,0.13794,0.17529
2021,46-65 y.,Direct migration background,Widowed,0.07391,59,1456,0.06047,0.08736
2021,46-65 y.,Indirect migration background,Married,0.50962,97,167,0.43357,0.58567
2021,46-65 y.,Indirect migration background,Single,0.24825,31,167,0.18253,0.31397
2021,46-65 y.,Indirect migration background,Divorced,0.16953,39,167,0.11245,0.22661
2021,66 and older,No migration background,Married,0.54108,2065,3219,0.52387,0.55830
2021,66 and older,No migration background,"Married, living apart",0.01990,65,3219,0.01507,0.02472
2021,66 and older,No migration background,Single,0.06531,136,3219,0.05677,0.07385
2021,66 and older,No migration background,Divorced,0.13602,350,3219,0.12418,0.14787
2021,66 and older,No migration background,Widowed,0.23769,603,3219,0.22298,0.25239
2021,66 and older,Direct migration background,Married,0.56850,218,323,0.51440,0.62260
2021,66 and older,Direct migration background,Divorced,0.18271,53,323,0.14050,0.22492
2021,66 and older,Direct migration background,Widowed,0.18582,52,323,0.14333,0.22830
2022,17-29 y.,No migration background,Married,0.06060,208,3011,0.05208,0.06913
2022,17-29 y.,No migration background,Single,0.92928,2803,3011,0.92012,0.93844
2022,17-29 y.,Direct migration background,Married,0.20588,483,2187,0.18893,0.22283
2022,17-29 y.,Direct migration background,"Married, living apart",0.02682,54,2187,0.02005,0.03360
2022,17-29 y.,Direct migration background,Single,0.74464,1619,2187,0.72636,0.76292
2022,17-29 y.,Direct migration background,Divorced,0.01742,31,2187,0.01194,0.02291
2022,17-29 y.,Indirect migration background,Married,0.07204,45,553,0.05047,0.09361
2022,17-29 y.,Indirect migration background,Single,0.91849,508,553,0.89567,0.94132
2022,30-45 y.,No migration background,Married,0.48675,2458,4580,0.47227,0.50123
2022,30-45 y.,No migration background,"Married, living apart",0.02030,98,4580,0.01621,0.02438
2022,30-45 y.,No migration background,Single,0.43477,1730,4580,0.42041,0.44913
2022,30-45 y.,No migration background,Divorced,0.04955,260,4580,0.04327,0.05584
2022,30-45 y.,No migration background,Widowed,0.00864,34,4580,0.00596,0.01131
2022,30-45 y.,Direct migration background,Married,0.59796,2323,3763,0.58230,0.61363
2022,30-45 y.,Direct migration background,"Married, living apart",0.03666,202,3763,0.03065,0.04266
2022,30-45 y.,Direct migration background,Single,0.27649,1067,3763,0.26219,0.29078
2022,30-45 y.,Direct migration background,Divorced,0.08617,171,3763,0.07721,0.09514
2022,30-45 y.,Indirect migration background,Married,0.44753,263,438,0.40091,0.49415
2022,30-45 y.,Indirect migration background,Single,0.49679,175,438,0.44991,0.54367
2022,46-65 y.,No migration background,Married,0.63529,4681,7038,0.62404,0.64653
2022,46-65 y.,No migration background,"Married, living apart",0.02898,222,7038,0.02506,0.03290
2022,46-65 y.,No migration background,Single,0.15323,906,7038,0.14481,0.16165
2022,46-65 y.,No migration background,Divorced,0.15067,1025,7038,0.14231,0.15903
2022,46-65 y.,No migration background,Widowed,0.03184,204,7038,0.02773,0.03594
2022,46-65 y.,Direct migration background,Married,0.70879,1255,1718,0.68730,0.73028
2022,46-65 y.,Direct migration background,"Married, living apart",0.03372,91,1718,0.02519,0.04226
2022,46-65 y.,Direct migration background,Single,0.07139,87,1718,0.05921,0.08357
2022,46-65 y.,Direct migration background,Divorced,0.13865,213,1718,0.12230,0.15499
2022,46-65 y.,Direct migration background,Widowed,0.04745,72,1718,0.03739,0.05750
2022,46-65 y.,Indirect migration background,Married,0.58903,237,365,0.53848,0.63957
2022,46-65 y.,Indirect migration background,Single,0.16839,57,365,0.12994,0.20683
2022,46-65 y.,Indirect migration background,Divorced,0.20612,71,365,0.16457,0.24768
2022,66 and older,No migration background,Married,0.54908,2396,3679,0.53300,0.56516
2022,66 and older,No migration background,"Married, living apart",0.02137,71,3679,0.01669,0.02604
2022,66 and older,No migration background,Single,0.06013,158,3679,0.05245,0.06781
2022,66 and older,No migration background,Divorced,0.13596,415,3679,0.12488,0.14704
2022,66 and older,No migration background,Widowed,0.23346,639,3679,0.21979,0.24713
2022,66 and older,Direct migration background,Married,0.60447,235,357,0.55367,0.65526
2022,66 and older,Direct migration background,Divorced,0.16446,58,357,0.12595,0.20297
2022,66 and older,Direct migration background,Widowed,0.19523,64,357,0.15406,0.23641
2022,66 and older,Indirect migration background,Married,0.61725,48,48,0.47829,0.75621
