year,bula_h,pgisced97,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Lower Saxony,Second Stage of Tertiary Education,Married,0.57690,418,566,0.53616,0.61764
2018,Lower Saxony,Second Stage of Tertiary Education,Single,0.24426,112,566,0.20884,0.27969
2018,Lower Saxony,Second Stage of Tertiary Education,Divorced,0.07362,36,566,0.05208,0.09515
2018,Bremen,Primary Level,Married,0.59881,31,31,0.42341,0.77420
2018,Bremen,Upper Secondary Level,Married,0.35636,48,48,0.21944,0.49328
2018,Bremen,Second Stage of Tertiary Education,Married,0.34984,44,44,0.20729,0.49239
2018,North Rhine-Westphalia,Pre-primary Level,Single,0.99796,200,200,0.99168,1.00423
2018,North Rhine-Westphalia,Primary Level,Married,0.49047,264,379,0.44007,0.54086
2018,North Rhine-Westphalia,Primary Level,Single,0.23398,115,379,0.19130,0.27666
2018,North Rhine-Westphalia,Lower Secondary Level,Married,0.39079,392,797,0.35689,0.42469
2018,North Rhine-Westphalia,Lower Secondary Level,Single,0.33696,293,797,0.30412,0.36980
2018,North Rhine-Westphalia,Lower Secondary Level,Divorced,0.11419,65,797,0.09209,0.13628
2018,North Rhine-Westphalia,Lower Secondary Level,Widowed,0.11326,47,797,0.09125,0.13528
2018,North Rhine-Westphalia,Upper Secondary Level,Married,0.56124,1413,2423,0.54147,0.58100
2018,North Rhine-Westphalia,Upper Secondary Level,"Married, living apart",0.02621,72,2423,0.01985,0.03258
2018,North Rhine-Westphalia,Upper Secondary Level,Single,0.21338,561,2423,0.19707,0.22970
2018,North Rhine-Westphalia,Upper Secondary Level,Divorced,0.11191,252,2423,0.09936,0.12447
2018,North Rhine-Westphalia,Upper Secondary Level,Widowed,0.08725,125,2423,0.07601,0.09849
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Married,0.51539,388,598,0.47530,0.55548
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Single,0.34266,153,598,0.30459,0.38074
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Divorced,0.07590,57,598,0.05466,0.09715
2018,North Rhine-Westphalia,First Stage of Tertiary Education,Married,0.64022,177,177,0.56931,0.71112
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Married,0.58648,920,1352,0.56022,0.61274
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,"Married, living apart",0.02776,53,1352,0.01900,0.03652
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Single,0.27316,242,1352,0.24940,0.29692
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Divorced,0.07400,96,1352,0.06004,0.08795
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Widowed,0.03857,41,1352,0.02830,0.04884
2018,Hesse,Pre-primary Level,Single,0.99433,60,60,0.97517,1.01349
2018,Hesse,Primary Level,Married,0.45451,123,162,0.37760,0.53143
2018,Hesse,Primary Level,Single,0.06646,39,162,0.02798,0.10494
2018,Hesse,Lower Secondary Level,Married,0.42049,123,220,0.35511,0.48587
2018,Hesse,Lower Secondary Level,Single,0.33387,97,220,0.27141,0.39633
2018,Hesse,Upper Secondary Level,Married,0.48267,429,750,0.44689,0.51846
2018,Hesse,Upper Secondary Level,Single,0.25247,191,750,0.22136,0.28358
2018,Hesse,Upper Secondary Level,Divorced,0.14631,87,750,0.12100,0.17162
2018,Hesse,Upper Secondary Level,Widowed,0.08631,43,750,0.06620,0.10642
2018,Hesse,Post-secondary Non-tertiary Level,Married,0.38854,80,123,0.30204,0.47503
2018,Hesse,Post-secondary Non-tertiary Level,Single,0.41971,43,123,0.33214,0.50729
2018,Hesse,First Stage of Tertiary Education,Married,0.57126,50,50,0.43269,0.70983
2018,Hesse,Second Stage of Tertiary Education,Married,0.56622,352,499,0.52269,0.60974
2018,Hesse,Second Stage of Tertiary Education,Single,0.25329,100,499,0.21509,0.29148
2018,Hesse,Second Stage of Tertiary Education,Divorced,0.08721,47,499,0.06243,0.11199
2018,"Rhineland-Palatinate, Saarland",Pre-primary Level,Single,0.93250,51,51,0.86296,1.00204
2018,"Rhineland-Palatinate, Saarland",Primary Level,Married,0.31335,54,54,0.18847,0.43824
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Married,0.42541,153,241,0.36286,0.48796
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Single,0.30593,88,241,0.24763,0.36423
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Married,0.53017,429,697,0.49309,0.56725
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Single,0.20647,139,697,0.17640,0.23654
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Divorced,0.13117,76,697,0.10609,0.15625
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Widowed,0.11092,53,697,0.08759,0.13425
2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Married,0.60947,81,81,0.50256,0.71638
2018,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Married,0.59602,58,58,0.46863,0.72341
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Married,0.59996,209,281,0.54258,0.65734
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Single,0.27019,72,281,0.21817,0.32220
2018,Baden-Wuerttemberg,Primary Level,Married,0.43113,114,147,0.35080,0.51146
2018,Baden-Wuerttemberg,Primary Level,Single,0.16155,33,147,0.10185,0.22126
2018,Baden-Wuerttemberg,Lower Secondary Level,Married,0.45664,181,340,0.40361,0.50967
2018,Baden-Wuerttemberg,Lower Secondary Level,Single,0.26609,125,340,0.21905,0.31314
2018,Baden-Wuerttemberg,Lower Secondary Level,Widowed,0.16805,34,340,0.12825,0.20786
2018,Baden-Wuerttemberg,Upper Secondary Level,Married,0.51652,728,1204,0.48828,0.54476
2018,Baden-Wuerttemberg,Upper Secondary Level,Single,0.29523,293,1204,0.26945,0.32100
2018,Baden-Wuerttemberg,Upper Secondary Level,Divorced,0.09447,118,1204,0.07794,0.11099
2018,Baden-Wuerttemberg,Upper Secondary Level,Widowed,0.07528,65,1204,0.06037,0.09019
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Married,0.52454,149,206,0.45618,0.59291
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Single,0.30010,57,206,0.23736,0.36284
2018,Baden-Wuerttemberg,First Stage of Tertiary Education,Married,0.60013,119,119,0.51174,0.68852
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Married,0.64554,642,846,0.61329,0.67779
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Single,0.23715,157,846,0.20847,0.26583
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Divorced,0.08346,47,846,0.06482,0.10211
2018,Bavaria,Primary Level,Married,0.42661,101,146,0.34611,0.50712
2018,Bavaria,Primary Level,Single,0.26891,45,146,0.19674,0.34108
2018,Bavaria,Lower Secondary Level,Married,0.42070,242,460,0.37554,0.46587
2018,Bavaria,Lower Secondary Level,Single,0.24337,172,460,0.20412,0.28263
2018,Bavaria,Lower Secondary Level,Widowed,0.20424,46,460,0.16736,0.24112
2018,Bavaria,Upper Secondary Level,Married,0.52273,1168,1964,0.50064,0.54483
2018,Bavaria,Upper Secondary Level,"Married, living apart",0.02229,55,1964,0.01576,0.02883
2018,Bavaria,Upper Secondary Level,Single,0.22770,437,1964,0.20915,0.24625
2018,Bavaria,Upper Secondary Level,Divorced,0.13009,197,1964,0.11521,0.14497
2018,Bavaria,Upper Secondary Level,Widowed,0.09718,107,1964,0.08408,0.11029
2018,Bavaria,Post-secondary Non-tertiary Level,Married,0.48700,166,275,0.42782,0.54618
2018,Bavaria,Post-secondary Non-tertiary Level,Single,0.31273,67,275,0.25783,0.36762
2018,Bavaria,Post-secondary Non-tertiary Level,Divorced,0.13178,42,275,0.09173,0.17183
2018,Bavaria,First Stage of Tertiary Education,Married,0.62552,173,211,0.56006,0.69098
2018,Bavaria,First Stage of Tertiary Education,Single,0.20190,38,211,0.14761,0.25619
2018,Bavaria,Second Stage of Tertiary Education,Married,0.50914,665,1009,0.47828,0.54000
2018,Bavaria,Second Stage of Tertiary Education,Single,0.32763,225,1009,0.29865,0.35660
2018,Bavaria,Second Stage of Tertiary Education,Divorced,0.09977,87,1009,0.08126,0.11827
2018,Bavaria,Second Stage of Tertiary Education,Widowed,0.04575,32,1009,0.03285,0.05865
2018,Berlin,Primary Level,Married,0.51658,31,31,0.33776,0.69540
2018,Berlin,Lower Secondary Level,Married,0.37828,45,86,0.27518,0.48138
2018,Berlin,Lower Secondary Level,Single,0.35937,41,86,0.25736,0.46137
2018,Berlin,Upper Secondary Level,Married,0.33219,147,352,0.28291,0.38146
2018,Berlin,Upper Secondary Level,Single,0.35616,119,352,0.30606,0.40625
2018,Berlin,Upper Secondary Level,Divorced,0.17638,55,352,0.13651,0.21626
2018,Berlin,Upper Secondary Level,Widowed,0.09618,31,352,0.06533,0.12702
2018,Berlin,Second Stage of Tertiary Education,Married,0.36309,236,421,0.31710,0.40908
2018,Berlin,Second Stage of Tertiary Education,Single,0.45948,148,421,0.41182,0.50714
2018,Berlin,Second Stage of Tertiary Education,Divorced,0.08291,37,421,0.05654,0.10929
2018,Brandenburg,Primary Level,Married,0.30609,35,35,0.15117,0.46100
2018,Brandenburg,Lower Secondary Level,Married,0.20979,39,79,0.11943,0.30015
2018,Brandenburg,Lower Secondary Level,Single,0.45283,40,79,0.34236,0.56329
2018,Brandenburg,Upper Secondary Level,Married,0.53125,300,512,0.48798,0.57452
2018,Brandenburg,Upper Secondary Level,Single,0.25128,120,512,0.21368,0.28889
2018,Brandenburg,Upper Secondary Level,Divorced,0.10378,52,512,0.07733,0.13022
2018,Brandenburg,Upper Secondary Level,Widowed,0.07863,40,512,0.05530,0.10197
2018,Brandenburg,Post-secondary Non-tertiary Level,Married,0.29487,41,73,0.18954,0.40019
2018,Brandenburg,Post-secondary Non-tertiary Level,Single,0.64580,32,73,0.53532,0.75627
2018,Brandenburg,First Stage of Tertiary Education,Married,0.65984,49,49,0.52581,0.79387
2018,Brandenburg,Second Stage of Tertiary Education,Married,0.65001,174,210,0.58534,0.71467
2018,Brandenburg,Second Stage of Tertiary Education,Single,0.18003,36,210,0.12794,0.23212
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Married,0.42918,162,285,0.37161,0.48674
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Single,0.30670,75,285,0.25307,0.36033
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Divorced,0.18665,48,285,0.14133,0.23196
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Married,0.69502,117,117,0.61124,0.77880
2018,Saxony,Primary Level,Married,0.14007,45,45,0.03752,0.24262
2018,Saxony,Lower Secondary Level,Married,0.35621,68,125,0.27192,0.44050
2018,Saxony,Lower Secondary Level,Single,0.35211,57,125,0.26805,0.43618
2018,Saxony,Upper Secondary Level,Married,0.44189,439,821,0.40790,0.47589
2018,Saxony,Upper Secondary Level,Single,0.36985,250,821,0.33681,0.40289
2018,Saxony,Upper Secondary Level,Divorced,0.10236,80,821,0.08161,0.12310
2018,Saxony,Upper Secondary Level,Widowed,0.06380,52,821,0.04707,0.08052
2018,Saxony,Post-secondary Non-tertiary Level,Married,0.49026,42,42,0.33724,0.64328
2018,Saxony,First Stage of Tertiary Education,Married,0.60670,78,78,0.49759,0.71581
2018,Saxony,Second Stage of Tertiary Education,Married,0.49244,276,406,0.44375,0.54114
2018,Saxony,Second Stage of Tertiary Education,Single,0.27033,87,406,0.22708,0.31359
2018,Saxony,Second Stage of Tertiary Education,Divorced,0.11328,43,406,0.08242,0.14415
2018,Saxony-Anhalt,Lower Secondary Level,Married,0.27305,42,84,0.17720,0.36890
2018,Saxony-Anhalt,Lower Secondary Level,Single,0.44545,42,84,0.33852,0.55237
2018,Saxony-Anhalt,Upper Secondary Level,Married,0.46394,256,448,0.41771,0.51017
2018,Saxony-Anhalt,Upper Secondary Level,Single,0.31925,145,448,0.27604,0.36247
2018,Saxony-Anhalt,Upper Secondary Level,Divorced,0.09655,47,448,0.06917,0.12392
2018,Saxony-Anhalt,First Stage of Tertiary Education,Married,0.57917,46,46,0.43492,0.72342
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Married,0.49929,140,176,0.42520,0.57337
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Single,0.22535,36,176,0.16345,0.28725
2018,Thuringa,Lower Secondary Level,Single,0.57120,49,49,0.43119,0.71121
2018,Thuringa,Upper Secondary Level,Married,0.48737,305,521,0.44441,0.53033
2018,Thuringa,Upper Secondary Level,Single,0.23980,115,521,0.20310,0.27649
2018,Thuringa,Upper Secondary Level,Divorced,0.12073,58,521,0.09272,0.14873
2018,Thuringa,Upper Secondary Level,Widowed,0.12357,43,521,0.09529,0.15186
2018,Thuringa,First Stage of Tertiary Education,Married,0.60502,43,43,0.45717,0.75286
2018,Thuringa,Second Stage of Tertiary Education,Married,0.59111,162,196,0.52211,0.66012
2018,Thuringa,Second Stage of Tertiary Education,Single,0.17727,34,196,0.12367,0.23088
2019,Schleswig-Holstein,Primary Level,Married,0.65626,71,71,0.54499,0.76752
2019,Schleswig-Holstein,Lower Secondary Level,Married,0.53554,64,123,0.44704,0.62404
2019,Schleswig-Holstein,Lower Secondary Level,Single,0.28553,59,123,0.20538,0.36568
2019,Schleswig-Holstein,Upper Secondary Level,Married,0.52939,263,399,0.48035,0.57843
2019,Schleswig-Holstein,Upper Secondary Level,Single,0.24011,91,399,0.19815,0.28208
2019,Schleswig-Holstein,Upper Secondary Level,Divorced,0.11430,45,399,0.08304,0.14555
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Married,0.50123,66,66,0.37968,0.62279
2019,Schleswig-Holstein,First Stage of Tertiary Education,Married,0.54386,45,45,0.39669,0.69103
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Married,0.56006,178,231,0.49591,0.62421
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Single,0.29516,53,231,0.23621,0.35410
2019,Hamburg,Upper Secondary Level,Married,0.50557,96,146,0.42419,0.58695
2019,Hamburg,Upper Secondary Level,Single,0.22311,50,146,0.15535,0.29088
2019,Hamburg,Second Stage of Tertiary Education,Married,0.66903,128,173,0.59870,0.73935
2019,Hamburg,Second Stage of Tertiary Education,Single,0.23361,45,173,0.17037,0.29684
2019,Lower Saxony,Pre-primary Level,Single,0.99343,67,67,0.97393,1.01292
2019,Lower Saxony,Primary Level,Married,0.51629,174,241,0.45306,0.57952
2019,Lower Saxony,Primary Level,Single,0.44860,67,241,0.38568,0.51153
2019,Lower Saxony,Lower Secondary Level,Married,0.38330,182,375,0.33403,0.43258
2019,Lower Saxony,Lower Secondary Level,Single,0.38844,159,375,0.33904,0.43784
2019,Lower Saxony,Lower Secondary Level,Divorced,0.05767,34,375,0.03404,0.08130
2019,Lower Saxony,Upper Secondary Level,Married,0.51661,666,1159,0.48783,0.54539
2019,Lower Saxony,Upper Secondary Level,"Married, living apart",0.03418,37,1159,0.02372,0.04465
2019,Lower Saxony,Upper Secondary Level,Single,0.23278,251,1159,0.20844,0.25712
2019,Lower Saxony,Upper Secondary Level,Divorced,0.12139,130,1159,0.10258,0.14020
2019,Lower Saxony,Upper Secondary Level,Widowed,0.09504,75,1159,0.07815,0.11193
2019,Lower Saxony,Post-secondary Non-tertiary Level,Married,0.53306,142,190,0.46193,0.60419
2019,Lower Saxony,Post-secondary Non-tertiary Level,Single,0.26397,48,190,0.20113,0.32681
2019,Lower Saxony,First Stage of Tertiary Education,Married,0.50752,88,88,0.40247,0.61258
2019,Lower Saxony,Second Stage of Tertiary Education,Married,0.59231,437,586,0.55249,0.63213
2019,Lower Saxony,Second Stage of Tertiary Education,Single,0.21913,106,586,0.18561,0.25265
2019,Lower Saxony,Second Stage of Tertiary Education,Divorced,0.06861,43,586,0.04812,0.08909
2019,Bremen,Primary Level,Married,0.69038,32,32,0.52763,0.85314
2019,Bremen,Upper Secondary Level,Married,0.32129,44,75,0.21489,0.42768
2019,Bremen,Upper Secondary Level,Single,0.35604,31,75,0.24694,0.46513
2019,Bremen,Second Stage of Tertiary Education,Married,0.41168,41,41,0.25916,0.56419
2019,North Rhine-Westphalia,Pre-primary Level,Single,0.99954,163,163,0.99622,1.00285
2019,North Rhine-Westphalia,Primary Level,Married,0.52368,269,366,0.47244,0.57492
2019,North Rhine-Westphalia,Primary Level,Single,0.18713,97,366,0.14712,0.22714
2019,North Rhine-Westphalia,Lower Secondary Level,Married,0.40240,361,716,0.36646,0.43835
2019,North Rhine-Westphalia,Lower Secondary Level,Single,0.32856,253,716,0.29413,0.36299
2019,North Rhine-Westphalia,Lower Secondary Level,Divorced,0.12875,60,716,0.10420,0.15330
2019,North Rhine-Westphalia,Lower Secondary Level,Widowed,0.11496,42,716,0.09158,0.13834
2019,North Rhine-Westphalia,Upper Secondary Level,Married,0.55607,1388,2384,0.53613,0.57602
2019,North Rhine-Westphalia,Upper Secondary Level,"Married, living apart",0.02920,67,2384,0.02244,0.03596
2019,North Rhine-Westphalia,Upper Secondary Level,Single,0.21781,553,2384,0.20124,0.23439
2019,North Rhine-Westphalia,Upper Secondary Level,Divorced,0.11288,254,2384,0.10017,0.12558
2019,North Rhine-Westphalia,Upper Secondary Level,Widowed,0.08396,122,2384,0.07283,0.09510
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Married,0.48507,383,603,0.44514,0.52499
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Single,0.36073,158,603,0.32237,0.39909
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Divorced,0.08931,62,603,0.06653,0.11209
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Married,0.62491,210,278,0.56790,0.68193
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Single,0.14828,35,278,0.10643,0.19013
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Divorced,0.17156,33,278,0.12716,0.21595
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Married,0.60131,1021,1477,0.57633,0.62629
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,"Married, living apart",0.03093,55,1477,0.02209,0.03976
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Single,0.25398,255,1477,0.23178,0.27619
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Divorced,0.07162,107,1477,0.05847,0.08478
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Widowed,0.04193,39,1477,0.03171,0.05216
2019,Hesse,Primary Level,Married,0.57805,103,103,0.48221,0.67390
2019,Hesse,Lower Secondary Level,Married,0.50700,98,174,0.43250,0.58150
2019,Hesse,Lower Secondary Level,Single,0.28328,76,174,0.21614,0.35043
2019,Hesse,Upper Secondary Level,Married,0.43548,410,727,0.39942,0.47155
2019,Hesse,Upper Secondary Level,Single,0.28315,186,727,0.25037,0.31592
2019,Hesse,Upper Secondary Level,Divorced,0.15974,88,727,0.13309,0.18639
2019,Hesse,Upper Secondary Level,Widowed,0.09527,43,727,0.07391,0.11662
2019,Hesse,Post-secondary Non-tertiary Level,Married,0.42014,88,131,0.33529,0.50499
2019,Hesse,Post-secondary Non-tertiary Level,Single,0.35190,43,131,0.26981,0.43400
2019,Hesse,First Stage of Tertiary Education,Married,0.50877,55,55,0.37543,0.64211
2019,Hesse,Second Stage of Tertiary Education,Married,0.55070,374,530,0.50831,0.59309
2019,Hesse,Second Stage of Tertiary Education,Single,0.27094,105,530,0.23306,0.30881
2019,Hesse,Second Stage of Tertiary Education,Divorced,0.09107,51,530,0.06655,0.11558
2019,"Rhineland-Palatinate, Saarland",Pre-primary Level,Single,0.99883,46,46,0.98885,1.00882
2019,"Rhineland-Palatinate, Saarland",Primary Level,Married,0.51280,55,55,0.37948,0.64611
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Married,0.40537,123,197,0.33664,0.47411
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Single,0.34183,74,197,0.27543,0.40824
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Married,0.54517,409,672,0.50749,0.58285
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Single,0.19878,131,672,0.16858,0.22898
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Divorced,0.12800,76,672,0.10272,0.15328
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Widowed,0.10733,56,672,0.08391,0.13075
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Married,0.48441,80,80,0.37421,0.59462
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Married,0.60312,62,62,0.48034,0.72590
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Married,0.58769,223,286,0.53054,0.64484
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Single,0.28681,63,286,0.23430,0.33932
2019,Baden-Wuerttemberg,Pre-primary Level,Single,0.99318,69,69,0.97363,1.01274
2019,Baden-Wuerttemberg,Primary Level,Married,0.51749,108,108,0.42281,0.61218
2019,Baden-Wuerttemberg,Lower Secondary Level,Married,0.46882,187,290,0.41129,0.52636
2019,Baden-Wuerttemberg,Lower Secondary Level,Single,0.24674,103,290,0.19704,0.29645
2019,Baden-Wuerttemberg,Upper Secondary Level,Married,0.52088,708,1169,0.49223,0.54953
2019,Baden-Wuerttemberg,Upper Secondary Level,Single,0.29431,287,1169,0.26818,0.32045
2019,Baden-Wuerttemberg,Upper Secondary Level,Divorced,0.08275,107,1169,0.06695,0.09855
2019,Baden-Wuerttemberg,Upper Secondary Level,Widowed,0.08041,67,1169,0.06482,0.09601
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Married,0.55556,149,206,0.48754,0.62358
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Single,0.31908,57,206,0.25527,0.38288
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Married,0.65016,145,145,0.57227,0.72806
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Married,0.64163,682,899,0.61026,0.67299
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Single,0.25381,165,899,0.22534,0.28227
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Divorced,0.07373,52,899,0.05664,0.09083
2019,Bavaria,Pre-primary Level,Single,0.98392,54,54,0.95005,1.01778
2019,Bavaria,Primary Level,Married,0.35975,125,172,0.28782,0.43169
2019,Bavaria,Primary Level,Single,0.33533,47,172,0.26456,0.40609
2019,Bavaria,Lower Secondary Level,Married,0.35754,208,452,0.31330,0.40177
2019,Bavaria,Lower Secondary Level,Single,0.30533,173,452,0.26282,0.34783
2019,Bavaria,Lower Secondary Level,Divorced,0.09825,31,452,0.07078,0.12572
2019,Bavaria,Lower Secondary Level,Widowed,0.21720,40,452,0.17914,0.25525
2019,Bavaria,Upper Secondary Level,Married,0.50169,1098,1864,0.47899,0.52440
2019,Bavaria,Upper Secondary Level,"Married, living apart",0.02547,54,1864,0.01832,0.03262
2019,Bavaria,Upper Secondary Level,Single,0.23990,410,1864,0.22051,0.25929
2019,Bavaria,Upper Secondary Level,Divorced,0.13776,193,1864,0.12211,0.15341
2019,Bavaria,Upper Secondary Level,Widowed,0.09500,109,1864,0.08168,0.10831
2019,Bavaria,Post-secondary Non-tertiary Level,Married,0.57800,181,281,0.52015,0.63585
2019,Bavaria,Post-secondary Non-tertiary Level,Single,0.24419,61,281,0.19387,0.29451
2019,Bavaria,Post-secondary Non-tertiary Level,Divorced,0.12004,39,281,0.08197,0.15811
2019,Bavaria,First Stage of Tertiary Education,Married,0.59869,191,273,0.54043,0.65694
2019,Bavaria,First Stage of Tertiary Education,Single,0.22000,49,273,0.17077,0.26923
2019,Bavaria,First Stage of Tertiary Education,Divorced,0.13819,33,273,0.09718,0.17920
2019,Bavaria,Second Stage of Tertiary Education,Married,0.53239,724,1097,0.50285,0.56193
2019,Bavaria,Second Stage of Tertiary Education,"Married, living apart",0.01988,32,1097,0.01161,0.02814
2019,Bavaria,Second Stage of Tertiary Education,Single,0.29618,238,1097,0.26915,0.32322
2019,Bavaria,Second Stage of Tertiary Education,Divorced,0.10657,103,1097,0.08830,0.12484
2019,Berlin,Lower Secondary Level,Married,0.39051,31,64,0.27003,0.51098
2019,Berlin,Lower Secondary Level,Single,0.27302,33,64,0.16301,0.38303
2019,Berlin,Upper Secondary Level,Married,0.32550,131,310,0.27325,0.37774
2019,Berlin,Upper Secondary Level,Single,0.35106,128,310,0.29784,0.40428
2019,Berlin,Upper Secondary Level,Divorced,0.18029,51,310,0.13743,0.22315
2019,Berlin,Post-secondary Non-tertiary Level,Married,0.33682,38,38,0.18453,0.48911
2019,Berlin,Second Stage of Tertiary Education,Married,0.36726,252,460,0.32316,0.41136
2019,Berlin,Second Stage of Tertiary Education,Single,0.46813,160,460,0.42248,0.51378
2019,Berlin,Second Stage of Tertiary Education,Divorced,0.08238,48,460,0.05722,0.10753
2019,Brandenburg,Lower Secondary Level,Married,0.21780,38,79,0.12620,0.30940
2019,Brandenburg,Lower Secondary Level,Single,0.50371,41,79,0.39275,0.61467
2019,Brandenburg,Upper Secondary Level,Married,0.52658,305,529,0.48399,0.56916
2019,Brandenburg,Upper Secondary Level,Single,0.24557,128,529,0.20886,0.28228
2019,Brandenburg,Upper Secondary Level,Divorced,0.10053,54,529,0.07488,0.12618
2019,Brandenburg,Upper Secondary Level,Widowed,0.08973,42,529,0.06535,0.11410
2019,Brandenburg,Post-secondary Non-tertiary Level,Married,0.30655,40,40,0.16184,0.45125
2019,Brandenburg,First Stage of Tertiary Education,Married,0.52880,54,54,0.39441,0.66319
2019,Brandenburg,Second Stage of Tertiary Education,Married,0.62007,205,246,0.55929,0.68084
2019,Brandenburg,Second Stage of Tertiary Education,Single,0.20282,41,246,0.15247,0.25317
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Married,0.45763,153,266,0.39764,0.51761
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Single,0.25486,66,266,0.20239,0.30733
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Divorced,0.21309,47,266,0.16379,0.26240
2019,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Married,0.43678,34,34,0.26755,0.60600
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Married,0.70466,133,133,0.62683,0.78248
2019,Saxony,Primary Level,Married,0.15023,35,35,0.03013,0.27033
2019,Saxony,Lower Secondary Level,Married,0.34266,67,119,0.25703,0.42830
2019,Saxony,Lower Secondary Level,Single,0.39878,52,119,0.31043,0.48713
2019,Saxony,Upper Secondary Level,Married,0.44550,417,750,0.40990,0.48109
2019,Saxony,Upper Secondary Level,Single,0.35001,211,750,0.31585,0.38417
2019,Saxony,Upper Secondary Level,Divorced,0.12047,78,750,0.09716,0.14379
2019,Saxony,Upper Secondary Level,Widowed,0.06261,44,750,0.04526,0.07996
2019,Saxony,Post-secondary Non-tertiary Level,Married,0.35511,45,76,0.24681,0.46342
2019,Saxony,Post-secondary Non-tertiary Level,Single,0.50741,31,76,0.39426,0.62055
2019,Saxony,First Stage of Tertiary Education,Married,0.57611,92,92,0.47458,0.67765
2019,Saxony,Second Stage of Tertiary Education,Married,0.48769,319,469,0.44240,0.53298
2019,Saxony,Second Stage of Tertiary Education,Single,0.28409,107,469,0.24323,0.32495
2019,Saxony,Second Stage of Tertiary Education,Divorced,0.11595,43,469,0.08694,0.14495
2019,Saxony-Anhalt,Lower Secondary Level,Single,0.56020,45,45,0.41353,0.70686
2019,Saxony-Anhalt,Upper Secondary Level,Married,0.46696,232,402,0.41813,0.51579
2019,Saxony-Anhalt,Upper Secondary Level,Single,0.31841,120,402,0.27281,0.36401
