year,quintil_oecd,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,4th Quintile,West,Divorced,0.08478,313,4028,0.07618,0.09339
2013,4th Quintile,West,Widowed,0.06576,195,4028,0.05810,0.07341
2013,4th Quintile,East,Married,0.55796,561,881,0.52515,0.59077
2013,4th Quintile,East,Single,0.24427,191,881,0.21589,0.27266
2013,4th Quintile,East,Divorced,0.09898,68,881,0.07925,0.11871
2013,4th Quintile,East,Widowed,0.07726,61,881,0.05962,0.09491
2013,5th Quintile,West,Married,0.57448,3307,4912,0.56065,0.58831
2013,5th Quintile,West,"Married, living apart",0.01915,111,4912,0.01532,0.02298
2013,5th Quintile,West,Single,0.26331,967,4912,0.25100,0.27563
2013,5th Quintile,West,Divorced,0.08875,338,4912,0.08079,0.09670
2013,5th Quintile,West,Widowed,0.05431,189,4912,0.04797,0.06065
2013,5th Quintile,East,Married,0.67671,467,631,0.64019,0.71324
2013,5th Quintile,East,Single,0.18234,113,631,0.15219,0.21249
2013,5th Quintile,East,Divorced,0.09398,51,631,0.07119,0.11676
2014,1st Quintile,West,Married,0.37158,2025,4548,0.35753,0.38562
2014,1st Quintile,West,"Married, living apart",0.04840,191,4548,0.04216,0.05464
2014,1st Quintile,West,Single,0.33519,1459,4548,0.32146,0.34891
2014,1st Quintile,West,Divorced,0.14906,651,4548,0.13871,0.15941
2014,1st Quintile,West,Widowed,0.09578,222,4548,0.08722,0.10433
2014,1st Quintile,East,Married,0.28669,544,1473,0.26358,0.30979
2014,1st Quintile,East,"Married, living apart",0.03244,42,1473,0.02339,0.04149
2014,1st Quintile,East,Single,0.45121,626,1473,0.42579,0.47663
2014,1st Quintile,East,Divorced,0.16709,203,1473,0.14804,0.18615
2014,1st Quintile,East,Widowed,0.06257,58,1473,0.05020,0.07495
2014,2nd Quintile,West,Married,0.50313,2471,4244,0.48809,0.51818
2014,2nd Quintile,West,"Married, living apart",0.02873,112,4244,0.02371,0.03376
2014,2nd Quintile,West,Single,0.26223,1022,4244,0.24900,0.27547
2014,2nd Quintile,West,Divorced,0.09512,374,4244,0.08629,0.10395
2014,2nd Quintile,West,Widowed,0.11078,265,4244,0.10134,0.12023
2014,2nd Quintile,East,Married,0.52706,837,1382,0.50072,0.55339
2014,2nd Quintile,East,Single,0.25472,318,1382,0.23174,0.27770
2014,2nd Quintile,East,Divorced,0.08587,109,1382,0.07109,0.10064
2014,2nd Quintile,East,Widowed,0.11542,118,1382,0.09857,0.13227
2014,3rd Quintile,West,Married,0.53135,2464,4075,0.51602,0.54667
2014,3rd Quintile,West,"Married, living apart",0.02102,83,4075,0.01661,0.02542
2014,3rd Quintile,West,Single,0.28171,992,4075,0.26790,0.29553
2014,3rd Quintile,West,Divorced,0.08066,313,4075,0.07230,0.08902
2014,3rd Quintile,West,Widowed,0.08526,223,4075,0.07669,0.09384
2014,3rd Quintile,East,Married,0.57678,759,1167,0.54842,0.60514
2014,3rd Quintile,East,Single,0.21361,232,1167,0.19008,0.23713
2014,3rd Quintile,East,Divorced,0.06331,61,1167,0.04933,0.07728
2014,3rd Quintile,East,Widowed,0.12321,115,1167,0.10435,0.14208
2014,4th Quintile,West,Married,0.54236,2638,4301,0.52747,0.55725
2014,4th Quintile,West,"Married, living apart",0.02241,99,4301,0.01798,0.02683
2014,4th Quintile,West,Single,0.29592,1064,4301,0.28227,0.30956
2014,4th Quintile,West,Divorced,0.07578,306,4301,0.06787,0.08369
2014,4th Quintile,West,Widowed,0.06354,194,4301,0.05625,0.07083
2014,4th Quintile,East,Married,0.56497,570,924,0.53299,0.59695
2014,4th Quintile,East,Single,0.25688,206,924,0.22869,0.28507
2014,4th Quintile,East,Divorced,0.09022,78,924,0.07173,0.10870
2014,4th Quintile,East,Widowed,0.07948,70,924,0.06203,0.09693
2014,5th Quintile,West,Married,0.58600,3272,4802,0.57207,0.59994
2014,5th Quintile,West,"Married, living apart",0.01982,107,4802,0.01587,0.02376
2014,5th Quintile,West,Single,0.26599,943,4802,0.25349,0.27849
2014,5th Quintile,West,Divorced,0.08431,313,4802,0.07645,0.09217
2014,5th Quintile,West,Widowed,0.04388,167,4802,0.03809,0.04967
2014,5th Quintile,East,Married,0.62980,454,626,0.59194,0.66765
2014,5th Quintile,East,Single,0.23913,116,626,0.20569,0.27257
2014,5th Quintile,East,Divorced,0.08561,56,626,0.06367,0.10754
2015,1st Quintile,West,Married,0.33282,1693,3966,0.31815,0.34748
2015,1st Quintile,West,"Married, living apart",0.04447,165,3966,0.03805,0.05088
2015,1st Quintile,West,Single,0.37083,1330,3966,0.35580,0.38587
2015,1st Quintile,West,Divorced,0.16544,591,3966,0.15388,0.17701
2015,1st Quintile,West,Widowed,0.08644,187,3966,0.07770,0.09519
2015,1st Quintile,East,Married,0.28223,511,1340,0.25812,0.30633
2015,1st Quintile,East,"Married, living apart",0.03089,45,1340,0.02163,0.04016
2015,1st Quintile,East,Single,0.45736,543,1340,0.43068,0.48404
2015,1st Quintile,East,Divorced,0.16980,189,1340,0.14969,0.18991
2015,1st Quintile,East,Widowed,0.05972,52,1340,0.04703,0.07241
2015,2nd Quintile,West,Married,0.49034,2181,3876,0.47460,0.50608
2015,2nd Quintile,West,"Married, living apart",0.02450,86,3876,0.01963,0.02937
2015,2nd Quintile,West,Single,0.27083,980,3876,0.25684,0.28482
2015,2nd Quintile,West,Divorced,0.09688,359,3876,0.08757,0.10619
2015,2nd Quintile,West,Widowed,0.11746,270,3876,0.10732,0.12759
2015,2nd Quintile,East,Married,0.47539,858,1473,0.44988,0.50091
2015,2nd Quintile,East,Single,0.26940,357,1473,0.24673,0.29206
2015,2nd Quintile,East,Divorced,0.09142,111,1473,0.07669,0.10614
2015,2nd Quintile,East,Widowed,0.14352,147,1473,0.12561,0.16143
2015,3rd Quintile,West,Married,0.53099,2306,3884,0.51529,0.54668
2015,3rd Quintile,West,"Married, living apart",0.02238,79,3884,0.01772,0.02703
2015,3rd Quintile,West,Single,0.26819,964,3884,0.25426,0.28213
2015,3rd Quintile,West,Divorced,0.08422,310,3884,0.07548,0.09295
2015,3rd Quintile,West,Widowed,0.09423,225,3884,0.08504,0.10342
2015,3rd Quintile,East,Married,0.55518,644,1044,0.52502,0.58534
2015,3rd Quintile,East,Single,0.24521,236,1044,0.21910,0.27132
2015,3rd Quintile,East,Divorced,0.06563,68,1044,0.05060,0.08066
2015,3rd Quintile,East,Widowed,0.11058,96,1044,0.09155,0.12961
2015,4th Quintile,West,Married,0.53150,2482,4020,0.51607,0.54693
2015,4th Quintile,West,"Married, living apart",0.02156,91,4020,0.01707,0.02606
2015,4th Quintile,West,Single,0.29597,982,4020,0.28186,0.31008
2015,4th Quintile,West,Divorced,0.08747,292,4020,0.07874,0.09621
2015,4th Quintile,West,Widowed,0.06349,173,4020,0.05595,0.07103
2015,4th Quintile,East,Married,0.55077,510,811,0.51651,0.58503
2015,4th Quintile,East,Single,0.25093,168,811,0.22107,0.28079
2015,4th Quintile,East,Divorced,0.09974,68,811,0.07910,0.12038
2015,4th Quintile,East,Widowed,0.08153,65,811,0.06268,0.10037
2015,5th Quintile,West,Married,0.59547,3129,4558,0.58122,0.60972
2015,5th Quintile,West,"Married, living apart",0.01933,95,4558,0.01534,0.02333
2015,5th Quintile,West,Single,0.26082,870,4558,0.24807,0.27357
2015,5th Quintile,West,Divorced,0.08514,312,4558,0.07703,0.09324
2015,5th Quintile,West,Widowed,0.03924,152,4558,0.03361,0.04488
2015,5th Quintile,East,Married,0.68817,430,582,0.65051,0.72584
2015,5th Quintile,East,Single,0.18439,106,582,0.15286,0.21592
2015,5th Quintile,East,Divorced,0.07684,46,582,0.05518,0.09849
2016,1st Quintile,West,Married,0.33251,1703,3927,0.31777,0.34724
2016,1st Quintile,West,"Married, living apart",0.03367,156,3927,0.02803,0.03931
2016,1st Quintile,West,Single,0.37840,1331,3927,0.36323,0.39357
2016,1st Quintile,West,Divorced,0.16753,563,3927,0.15585,0.17921
2016,1st Quintile,West,Widowed,0.08789,174,3927,0.07903,0.09675
2016,1st Quintile,East,Married,0.26757,473,1301,0.24351,0.29164
2016,1st Quintile,East,"Married, living apart",0.03433,56,1301,0.02443,0.04423
2016,1st Quintile,East,Single,0.47589,530,1301,0.44874,0.50304
2016,1st Quintile,East,Divorced,0.18325,189,1301,0.16222,0.20428
2016,1st Quintile,East,Widowed,0.03896,53,1301,0.02844,0.04948
2016,2nd Quintile,West,Married,0.49123,2160,3853,0.47544,0.50701
2016,2nd Quintile,West,"Married, living apart",0.02712,108,3853,0.02199,0.03225
2016,2nd Quintile,West,Single,0.27746,983,3853,0.26332,0.29160
2016,2nd Quintile,West,Divorced,0.10347,363,3853,0.09386,0.11309
2016,2nd Quintile,West,Widowed,0.10073,239,3853,0.09122,0.11023
2016,2nd Quintile,East,Married,0.46935,780,1372,0.44294,0.49577
2016,2nd Quintile,East,"Married, living apart",0.02899,39,1372,0.02011,0.03787
2016,2nd Quintile,East,Single,0.28177,330,1372,0.25796,0.30559
2016,2nd Quintile,East,Divorced,0.08664,99,1372,0.07175,0.10153
2016,2nd Quintile,East,Widowed,0.13324,124,1372,0.11526,0.15123
2016,3rd Quintile,West,Married,0.52505,2163,3626,0.50879,0.54131
2016,3rd Quintile,West,"Married, living apart",0.01884,78,3626,0.01441,0.02326
2016,3rd Quintile,West,Single,0.28252,890,3626,0.26786,0.29718
2016,3rd Quintile,West,Divorced,0.08572,293,3626,0.07661,0.09483
2016,3rd Quintile,West,Widowed,0.08788,202,3626,0.07866,0.09709
2016,3rd Quintile,East,Married,0.49177,623,1060,0.46166,0.52188
2016,3rd Quintile,East,Single,0.29023,238,1060,0.26289,0.31757
2016,3rd Quintile,East,Divorced,0.07934,83,1060,0.06306,0.09562
2016,3rd Quintile,East,Widowed,0.12015,116,1060,0.10056,0.13973
2016,4th Quintile,West,Married,0.53550,2412,3903,0.51985,0.55115
2016,4th Quintile,West,"Married, living apart",0.02448,89,3903,0.01964,0.02933
2016,4th Quintile,West,Single,0.29242,925,3903,0.27815,0.30670
2016,4th Quintile,West,Divorced,0.07738,290,3903,0.06900,0.08576
2016,4th Quintile,West,Widowed,0.07021,187,3903,0.06220,0.07823
2016,4th Quintile,East,Married,0.55913,503,792,0.52453,0.59373
2016,4th Quintile,East,Single,0.24263,171,792,0.21276,0.27251
2016,4th Quintile,East,Divorced,0.09861,66,792,0.07783,0.11939
2016,4th Quintile,East,Widowed,0.07005,52,792,0.05227,0.08784
2016,5th Quintile,West,Married,0.60199,2995,4356,0.58746,0.61653
2016,5th Quintile,West,"Married, living apart",0.02146,83,4356,0.01716,0.02577
2016,5th Quintile,West,Single,0.25496,845,4356,0.24202,0.26791
2016,5th Quintile,West,Divorced,0.07776,275,4356,0.06981,0.08571
2016,5th Quintile,West,Widowed,0.04382,158,4356,0.03774,0.04990
2016,5th Quintile,East,Married,0.65565,397,541,0.61557,0.69572
2016,5th Quintile,East,Single,0.17574,98,541,0.14364,0.20785
2016,5th Quintile,East,Divorced,0.09897,46,541,0.07378,0.12415
2017,1st Quintile,West,Married,0.32875,2365,4988,0.31572,0.34179
2017,1st Quintile,West,"Married, living apart",0.03984,241,4988,0.03441,0.04527
2017,1st Quintile,West,Single,0.38186,1652,4988,0.36837,0.39534
2017,1st Quintile,West,Divorced,0.16373,552,4988,0.15346,0.17400
2017,1st Quintile,West,Widowed,0.08582,178,4988,0.07805,0.09360
2017,1st Quintile,East,Married,0.25409,589,1483,0.23193,0.27626
2017,1st Quintile,East,"Married, living apart",0.03341,67,1483,0.02426,0.04256
2017,1st Quintile,East,Single,0.48782,579,1483,0.46237,0.51327
2017,1st Quintile,East,Divorced,0.17845,191,1483,0.15895,0.19794
2017,1st Quintile,East,Widowed,0.04623,57,1483,0.03554,0.05692
2017,2nd Quintile,West,Married,0.48614,2071,3700,0.47003,0.50224
2017,2nd Quintile,West,"Married, living apart",0.02320,105,3700,0.01835,0.02805
2017,2nd Quintile,West,Single,0.25960,943,3700,0.24547,0.27373
2017,2nd Quintile,West,Divorced,0.10781,349,3700,0.09781,0.11780
2017,2nd Quintile,West,Widowed,0.12325,232,3700,0.11266,0.13385
2017,2nd Quintile,East,Married,0.47927,752,1330,0.45241,0.50613
2017,2nd Quintile,East,"Married, living apart",0.02948,40,1330,0.02038,0.03857
2017,2nd Quintile,East,Single,0.25696,318,1330,0.23347,0.28045
2017,2nd Quintile,East,Divorced,0.10100,112,1330,0.08480,0.11720
2017,2nd Quintile,East,Widowed,0.13329,108,1330,0.11502,0.15156
2017,3rd Quintile,West,Married,0.54214,2074,3513,0.52566,0.55862
2017,3rd Quintile,West,"Married, living apart",0.02553,83,3513,0.02031,0.03075
2017,3rd Quintile,West,Single,0.25347,870,3513,0.23909,0.26786
2017,3rd Quintile,West,Divorced,0.08753,282,3513,0.07818,0.09688
2017,3rd Quintile,West,Widowed,0.09133,204,3513,0.08180,0.10085
2017,3rd Quintile,East,Married,0.51102,602,997,0.47997,0.54206
2017,3rd Quintile,East,Single,0.25067,205,997,0.22375,0.27758
2017,3rd Quintile,East,Divorced,0.07459,75,997,0.05828,0.09091
2017,3rd Quintile,East,Widowed,0.14381,115,997,0.12202,0.16560
2017,4th Quintile,West,Married,0.54076,2245,3704,0.52471,0.55681
2017,4th Quintile,West,"Married, living apart",0.02392,82,3704,0.01900,0.02884
2017,4th Quintile,West,Single,0.27835,906,3704,0.26391,0.29278
2017,4th Quintile,West,Divorced,0.08607,287,3704,0.07704,0.09510
2017,4th Quintile,West,Widowed,0.07090,184,3704,0.06264,0.07917
2017,4th Quintile,East,Married,0.51297,429,699,0.47589,0.55005
2017,4th Quintile,East,Single,0.27438,164,699,0.24127,0.30748
2017,4th Quintile,East,Divorced,0.09670,53,699,0.07477,0.11863
2017,4th Quintile,East,Widowed,0.09072,53,699,0.06941,0.11202
2017,5th Quintile,West,Married,0.59572,2744,4016,0.58054,0.61090
2017,5th Quintile,West,"Married, living apart",0.01824,89,4016,0.01410,0.02238
2017,5th Quintile,West,Single,0.26034,778,4016,0.24676,0.27391
2017,5th Quintile,West,Divorced,0.07100,252,4016,0.06306,0.07894
2017,5th Quintile,West,Widowed,0.05470,153,4016,0.04767,0.06174
2017,5th Quintile,East,Married,0.67344,402,551,0.63425,0.71263
2017,5th Quintile,East,Single,0.20745,102,551,0.17357,0.24134
2017,5th Quintile,East,Divorced,0.07737,47,551,0.05504,0.09970
2018,1st Quintile,West,Married,0.33004,2807,5753,0.31789,0.34219
2018,1st Quintile,West,"Married, living apart",0.04433,277,5753,0.03901,0.04965
2018,1st Quintile,West,Single,0.36820,1903,5753,0.35573,0.38066
2018,1st Quintile,West,Divorced,0.17432,573,5753,0.16451,0.18412
2018,1st Quintile,West,Widowed,0.08312,193,5753,0.07599,0.09025
2018,1st Quintile,East,Married,0.27099,722,1702,0.24986,0.29211
2018,1st Quintile,East,"Married, living apart",0.02698,67,1702,0.01928,0.03468
2018,1st Quintile,East,Single,0.47568,636,1702,0.45194,0.49941
2018,1st Quintile,East,Divorced,0.18049,217,1702,0.16221,0.19876
2018,1st Quintile,East,Widowed,0.04587,60,1702,0.03593,0.05582
2018,2nd Quintile,West,Married,0.49220,2146,3974,0.47666,0.50775
2018,2nd Quintile,West,"Married, living apart",0.02648,122,3974,0.02149,0.03147
2018,2nd Quintile,West,Single,0.27073,1119,3974,0.25691,0.28454
2018,2nd Quintile,West,Divorced,0.09852,364,3974,0.08925,0.10779
2018,2nd Quintile,West,Widowed,0.11207,223,3974,0.10226,0.12188
2018,2nd Quintile,East,Married,0.44601,798,1480,0.42067,0.47134
2018,2nd Quintile,East,"Married, living apart",0.02534,44,1480,0.01733,0.03335
2018,2nd Quintile,East,Single,0.34396,422,1480,0.31975,0.36817
2018,2nd Quintile,East,Divorced,0.07467,108,1480,0.06127,0.08806
2018,2nd Quintile,East,Widowed,0.11002,108,1480,0.09407,0.12597
2018,3rd Quintile,West,Married,0.52231,2231,3801,0.50643,0.53819
2018,3rd Quintile,West,"Married, living apart",0.02450,99,3801,0.01958,0.02941
2018,3rd Quintile,West,Single,0.27446,958,3801,0.26028,0.28865
2018,3rd Quintile,West,Divorced,0.09544,316,3801,0.08610,0.10478
2018,3rd Quintile,West,Widowed,0.08329,197,3801,0.07450,0.09207
2018,3rd Quintile,East,Married,0.54503,656,1073,0.51522,0.57484
2018,3rd Quintile,East,Single,0.24215,239,1073,0.21650,0.26779
2018,3rd Quintile,East,Divorced,0.08197,89,1073,0.06555,0.09839
2018,3rd Quintile,East,Widowed,0.11053,89,1073,0.09176,0.12930
2018,4th Quintile,West,Married,0.53319,2382,3972,0.51767,0.54871
2018,4th Quintile,West,"Married, living apart",0.02355,80,3972,0.01883,0.02826
2018,4th Quintile,West,Single,0.28593,1000,3972,0.27188,0.29999
2018,4th Quintile,West,Divorced,0.08987,317,3972,0.08097,0.09876
2018,4th Quintile,West,Widowed,0.06746,193,3972,0.05966,0.07527
2018,4th Quintile,East,Married,0.55383,522,813,0.51963,0.58802
2018,4th Quintile,East,Single,0.26162,175,813,0.23139,0.29185
2018,4th Quintile,East,Divorced,0.08529,61,813,0.06608,0.10450
2018,4th Quintile,East,Widowed,0.07712,55,813,0.05877,0.09547
2018,5th Quintile,West,Married,0.61401,3097,4523,0.59982,0.62820
2018,5th Quintile,West,"Married, living apart",0.02048,96,4523,0.01635,0.02461
2018,5th Quintile,West,Single,0.24836,878,4523,0.23576,0.26095
2018,5th Quintile,West,Divorced,0.07215,287,4523,0.06461,0.07969
2018,5th Quintile,West,Widowed,0.04500,165,4523,0.03896,0.05104
2018,5th Quintile,East,Married,0.62623,408,574,0.58662,0.66585
2018,5th Quintile,East,Single,0.20357,110,574,0.17060,0.23654
2018,5th Quintile,East,Divorced,0.10559,56,574,0.08043,0.13075
2019,1st Quintile,West,Married,0.31498,2810,5606,0.30282,0.32714
2019,1st Quintile,West,"Married, living apart",0.04838,290,5606,0.04277,0.05400
2019,1st Quintile,West,Single,0.38637,1721,5606,0.37362,0.39912
2019,1st Quintile,West,Divorced,0.16128,577,5606,0.15165,0.17090
2019,1st Quintile,West,Widowed,0.08899,208,5606,0.08153,0.09644
2019,1st Quintile,East,Married,0.28413,660,1593,0.26198,0.30629
2019,1st Quintile,East,"Married, living apart",0.03295,66,1593,0.02418,0.04172
2019,1st Quintile,East,Single,0.43932,593,1593,0.41494,0.46370
2019,1st Quintile,East,Divorced,0.19558,225,1593,0.17610,0.21506
2019,1st Quintile,East,Widowed,0.04802,49,1593,0.03752,0.05852
2019,2nd Quintile,West,Married,0.49717,1949,3691,0.48104,0.51330
2019,2nd Quintile,West,"Married, living apart",0.02011,98,3691,0.01558,0.02464
2019,2nd Quintile,West,Single,0.26964,1053,3691,0.25532,0.28396
2019,2nd Quintile,West,Divorced,0.11003,371,3691,0.09993,0.12013
2019,2nd Quintile,West,Widowed,0.10305,220,3691,0.09324,0.11286
2019,2nd Quintile,East,Married,0.43981,704,1334,0.41316,0.46645
2019,2nd Quintile,East,"Married, living apart",0.02273,33,1334,0.01473,0.03074
2019,2nd Quintile,East,Single,0.31819,376,1334,0.29318,0.34319
2019,2nd Quintile,East,Divorced,0.09071,110,1334,0.07529,0.10613
2019,2nd Quintile,East,Widowed,0.12856,111,1334,0.11059,0.14653
2019,3rd Quintile,West,Married,0.51404,1950,3434,0.49732,0.53076
2019,3rd Quintile,West,"Married, living apart",0.02962,90,3434,0.02395,0.03529
2019,3rd Quintile,West,Single,0.28139,899,3434,0.26635,0.29644
2019,3rd Quintile,West,Divorced,0.10539,329,3434,0.09512,0.11566
2019,3rd Quintile,West,Widowed,0.06956,166,3434,0.06105,0.07807
2019,3rd Quintile,East,Married,0.51966,645,1065,0.48964,0.54968
2019,3rd Quintile,East,Single,0.28872,261,1065,0.26149,0.31595
2019,3rd Quintile,East,Divorced,0.08444,78,1065,0.06773,0.10115
2019,3rd Quintile,East,Widowed,0.08674,81,1065,0.06983,0.10365
2019,4th Quintile,West,Married,0.54164,2136,3576,0.52530,0.55797
2019,4th Quintile,West,"Married, living apart",0.01955,70,3576,0.01501,0.02409
2019,4th Quintile,West,Single,0.28146,896,3576,0.26672,0.29620
2019,4th Quintile,West,Divorced,0.08073,271,3576,0.07180,0.08966
2019,4th Quintile,West,Widowed,0.07663,203,3576,0.06791,0.08535
2019,4th Quintile,East,Married,0.50615,431,735,0.46998,0.54232
2019,4th Quintile,East,Single,0.27943,180,735,0.24697,0.31189
2019,4th Quintile,East,Divorced,0.08424,67,735,0.06414,0.10433
2019,4th Quintile,East,Widowed,0.09124,57,735,0.07041,0.11207
2019,5th Quintile,West,Married,0.61692,2900,4250,0.60230,0.63154
2019,5th Quintile,West,"Married, living apart",0.02200,87,4250,0.01759,0.02642
2019,5th Quintile,West,Single,0.23398,813,4250,0.22125,0.24671
2019,5th Quintile,West,Divorced,0.08136,302,4250,0.07314,0.08958
2019,5th Quintile,West,Widowed,0.04573,148,4250,0.03945,0.05202
2019,5th Quintile,East,Married,0.60876,424,586,0.56922,0.64831
2019,5th Quintile,East,Single,0.22842,101,586,0.19440,0.26244
2019,5th Quintile,East,Divorced,0.11615,61,586,0.09018,0.14211
2020,1st Quintile,West,Married,0.30700,2282,4912,0.29410,0.31990
2020,1st Quintile,West,"Married, living apart",0.03715,211,4912,0.03186,0.04244
2020,1st Quintile,West,Single,0.38627,1629,4912,0.37265,0.39988
2020,1st Quintile,West,Divorced,0.17359,579,4912,0.16300,0.18418
2020,1st Quintile,West,Widowed,0.09599,211,4912,0.08776,0.10423
2020,1st Quintile,East,Married,0.24789,560,1456,0.22570,0.27008
2020,1st Quintile,East,"Married, living apart",0.03631,63,1456,0.02670,0.04592
2020,1st Quintile,East,Single,0.47689,577,1456,0.45123,0.50255
2020,1st Quintile,East,Divorced,0.19227,204,1456,0.17202,0.21252
2020,1st Quintile,East,Widowed,0.04664,52,1456,0.03580,0.05747
2020,2nd Quintile,West,Married,0.50395,1891,3572,0.48755,0.52035
2020,2nd Quintile,West,"Married, living apart",0.02056,95,3572,0.01591,0.02522
2020,2nd Quintile,West,Single,0.28210,1044,3572,0.26734,0.29686
2020,2nd Quintile,West,Divorced,0.10598,349,3572,0.09589,0.11608
2020,2nd Quintile,West,Widowed,0.08741,193,3572,0.07815,0.09668
2020,2nd Quintile,East,Married,0.45424,722,1338,0.42756,0.48093
2020,2nd Quintile,East,Single,0.32883,377,1338,0.30365,0.35401
2020,2nd Quintile,East,Divorced,0.08414,121,1338,0.06926,0.09902
2020,2nd Quintile,East,Widowed,0.11667,118,1338,0.09946,0.13388
2020,3rd Quintile,West,Married,0.50108,1848,3325,0.48408,0.51808
2020,3rd Quintile,West,"Married, living apart",0.03397,102,3325,0.02781,0.04013
2020,3rd Quintile,West,Single,0.29807,905,3325,0.28252,0.31362
2020,3rd Quintile,West,Divorced,0.09596,297,3325,0.08595,0.10598
2020,3rd Quintile,West,Widowed,0.07092,173,3325,0.06220,0.07965
2020,3rd Quintile,East,Married,0.52569,561,965,0.49417,0.55721
2020,3rd Quintile,East,Single,0.26877,248,965,0.24078,0.29675
2020,3rd Quintile,East,Divorced,0.09506,83,965,0.07655,0.11358
2020,3rd Quintile,East,Widowed,0.08881,73,965,0.07085,0.10676
2020,4th Quintile,West,Married,0.55259,2221,3753,0.53668,0.56850
2020,4th Quintile,West,"Married, living apart",0.01456,65,3753,0.01073,0.01840
2020,4th Quintile,West,Single,0.29061,999,3753,0.27608,0.30514
2020,4th Quintile,West,Divorced,0.08172,300,3753,0.07295,0.09049
2020,4th Quintile,West,Widowed,0.06052,168,3753,0.05289,0.06815
2020,4th Quintile,East,Married,0.52212,522,825,0.48801,0.55622
2020,4th Quintile,East,Single,0.30190,193,825,0.27055,0.33325
2020,4th Quintile,East,Divorced,0.07815,57,825,0.05982,0.09648
2020,4th Quintile,East,Widowed,0.07172,53,825,0.05410,0.08934
2020,5th Quintile,West,Married,0.60803,3497,5150,0.59470,0.62137
2020,5th Quintile,West,"Married, living apart",0.02511,117,5150,0.02084,0.02939
2020,5th Quintile,West,Single,0.25028,1003,5150,0.23845,0.26212
2020,5th Quintile,West,Divorced,0.07055,365,5150,0.06356,0.07755
2020,5th Quintile,West,Widowed,0.04602,168,5150,0.04029,0.05174
2020,5th Quintile,East,Married,0.57396,607,871,0.54110,0.60682
2020,5th Quintile,East,Single,0.26804,156,871,0.23860,0.29747
2020,5th Quintile,East,Divorced,0.09838,77,871,0.07859,0.11818
2020,5th Quintile,East,Widowed,0.04088,31,871,0.02772,0.05403
2021,1st Quintile,West,Married,0.32559,1593,3509,0.31008,0.34109
2021,1st Quintile,West,"Married, living apart",0.03035,161,3509,0.02467,0.03602
2021,1st Quintile,West,Single,0.38026,1219,3509,0.36419,0.39632
2021,1st Quintile,West,Divorced,0.18693,401,3509,0.17403,0.19983
2021,1st Quintile,West,Widowed,0.07688,135,3509,0.06807,0.08570
2021,1st Quintile,East,Married,0.30657,388,991,0.27785,0.33529
2021,1st Quintile,East,"Married, living apart",0.02952,37,991,0.01898,0.04007
2021,1st Quintile,East,Single,0.45202,387,991,0.42102,0.48302
2021,1st Quintile,East,Divorced,0.16721,146,991,0.14396,0.19045
2021,1st Quintile,East,Widowed,0.04468,33,991,0.03181,0.05754
2021,2nd Quintile,West,Married,0.46396,1373,2654,0.44498,0.48294
2021,2nd Quintile,West,"Married, living apart",0.02568,94,2654,0.01966,0.03170
2021,2nd Quintile,West,Single,0.32934,769,2654,0.31145,0.34722
2021,2nd Quintile,West,Divorced,0.10615,283,2654,0.09443,0.11787
2021,2nd Quintile,West,Widowed,0.07487,135,2654,0.06486,0.08489
2021,2nd Quintile,East,Married,0.43554,474,912,0.40335,0.46774
2021,2nd Quintile,East,"Married, living apart",0.03043,34,912,0.01928,0.04159
2021,2nd Quintile,East,Single,0.31100,253,912,0.28094,0.34106
2021,2nd Quintile,East,Divorced,0.10081,78,912,0.08126,0.12036
2021,2nd Quintile,East,Widowed,0.12221,73,912,0.10094,0.14348
2021,3rd Quintile,West,Married,0.52768,1374,2480,0.50803,0.54734
2021,3rd Quintile,West,"Married, living apart",0.03136,72,2480,0.02450,0.03822
2021,3rd Quintile,West,Single,0.27159,692,2480,0.25408,0.28910
2021,3rd Quintile,West,Divorced,0.08416,210,2480,0.07323,0.09509
2021,3rd Quintile,West,Widowed,0.08520,132,2480,0.07421,0.09619
2021,3rd Quintile,East,Married,0.37888,340,675,0.34225,0.41550
2021,3rd Quintile,East,Single,0.38261,205,675,0.34592,0.41930
2021,3rd Quintile,East,Divorced,0.13228,70,675,0.10670,0.15786
2021,3rd Quintile,East,Widowed,0.08927,60,675,0.06774,0.11079
2021,4th Quintile,West,Married,0.50989,1517,2617,0.49074,0.52905
2021,4th Quintile,West,"Married, living apart",0.01872,57,2617,0.01353,0.02392
2021,4th Quintile,West,Single,0.31507,689,2617,0.29726,0.33287
2021,4th Quintile,West,Divorced,0.08675,222,2617,0.07596,0.09753
2021,4th Quintile,West,Widowed,0.06957,132,2617,0.05982,0.07932
2021,4th Quintile,East,Married,0.55032,356,587,0.51004,0.59060
2021,4th Quintile,East,Single,0.27547,141,587,0.23930,0.31164
2021,4th Quintile,East,Divorced,0.08746,50,587,0.06458,0.11033
2021,4th Quintile,East,Widowed,0.07673,40,587,0.05518,0.09828
2021,5th Quintile,West,Married,0.62298,2472,3640,0.60723,0.63873
2021,5th Quintile,West,"Married, living apart",0.01797,73,3640,0.01366,0.02229
2021,5th Quintile,West,Single,0.23803,695,3640,0.22419,0.25186
2021,5th Quintile,West,Divorced,0.07072,272,3640,0.06239,0.07904
2021,5th Quintile,West,Widowed,0.05030,128,3640,0.04320,0.05741
2021,5th Quintile,East,Married,0.60464,423,614,0.56594,0.64335
