"plb0219","year","age_gr","bildungsniveau","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Ja, alle 3-4 Wochen","2018","66 +","AkademikerIn","","","",""
"Seltener","2018","17-34","(noch) kein Abschluss","","","",""
"Seltener","2018","17-34","Hauptschule","","","",""
"Seltener","2018","17-34","Realschule","","","",""
"Seltener","2018","17-34","(Fach-)Abitur","","","",""
"Seltener","2018","17-34","AkademikerIn","","","",""
"Seltener","2018","35-65","(noch) kein Abschluss","","","",""
"Seltener","2018","35-65","Hauptschule","","","",""
"Seltener","2018","35-65","Realschule","","","",""
"Seltener","2018","35-65","(Fach-)Abitur","","","",""
"Seltener","2018","35-65","AkademikerIn","","","",""
"Seltener","2018","66 +","(noch) kein Abschluss","","","",""
"Seltener","2018","66 +","Hauptschule","","","",""
"Seltener","2018","66 +","Realschule","","","",""
"Seltener","2018","66 +","(Fach-)Abitur","","","",""
"Seltener","2018","66 +","AkademikerIn","","","",""
"Nein, nie","2019","17-34","(noch) kein Abschluss","64","0.639739110209352","0.548347744339278","0.731130476079427"
"Nein, nie","2019","17-34","Hauptschule","367","0.746988231169718","0.709368416678399","0.784608045661037"
"Nein, nie","2019","17-34","Realschule","581","0.695501254824419","0.664744495236191","0.726258014412647"
"Nein, nie","2019","17-34","(Fach-)Abitur","643","0.628516461201659","0.598310027934882","0.658722894468435"
"Nein, nie","2019","17-34","AkademikerIn","473","0.576229594295164","0.542282783463716","0.610176405126613"
"Nein, nie","2019","35-65","(noch) kein Abschluss","98","0.683932848040734","0.608773009843375","0.759092686238094"
"Nein, nie","2019","35-65","Hauptschule","1501","0.646449396480408","0.626813097574931","0.666085695385885"
"Nein, nie","2019","35-65","Realschule","2416","0.657212890636443","0.641966506758799","0.672459274514086"
"Nein, nie","2019","35-65","(Fach-)Abitur","1249","0.646976368693057","0.626166254254746","0.667786483131368"
"Nein, nie","2019","35-65","AkademikerIn","2086","0.537301514661657","0.522003930015025","0.552599099308289"
"Nein, nie","2019","66 +","(noch) kein Abschluss","4","","",""
"Nein, nie","2019","66 +","Hauptschule","137","0.752344750261648","0.690311600161365","0.814377900361931"
"Nein, nie","2019","66 +","Realschule","90","0.780002241856827","0.707383263021186","0.852621220692469"
"Nein, nie","2019","66 +","(Fach-)Abitur","30","0.689066133702652","0.563257372620772","0.814874894784532"
"Nein, nie","2019","66 +","AkademikerIn","129","0.478756750004034","0.417322733539118","0.54019076646895"
"Ja, jede Woche","2019","17-34","(noch) kein Abschluss","13","","",""
"Ja, jede Woche","2019","17-34","Hauptschule","34","0.0442469065945837","0.026451671847415","0.0620421413417525"
"Ja, jede Woche","2019","17-34","Realschule","46","0.0528799566450813","0.0379228729333278","0.0678370403568348"
"Ja, jede Woche","2019","17-34","(Fach-)Abitur","71","0.0567829832209794","0.0423157244872545","0.0712502419547043"
"Ja, jede Woche","2019","17-34","AkademikerIn","69","0.0871704393258362","0.0677921536603221","0.10654872499135"
"Ja, jede Woche","2019","35-65","(noch) kein Abschluss","9","","",""
"Ja, jede Woche","2019","35-65","Hauptschule","137","0.059800603749671","0.0500612678596492","0.0695399396396928"
"Ja, jede Woche","2019","35-65","Realschule","193","0.0454915465029022","0.0387979918620958","0.0521851011437086"
"Ja, jede Woche","2019","35-65","(Fach-)Abitur","144","0.0695439655473575","0.0584673769740831","0.0806205541206319"
"Ja, jede Woche","2019","35-65","AkademikerIn","401","0.0929118638054511","0.084004993611278","0.101818733999624"
"Ja, jede Woche","2019","66 +","(noch) kein Abschluss","2","","",""
"Ja, jede Woche","2019","66 +","Hauptschule","11","","",""
"Ja, jede Woche","2019","66 +","Realschule","6","","",""
"Ja, jede Woche","2019","66 +","(Fach-)Abitur","","","",""
"Ja, jede Woche","2019","66 +","AkademikerIn","23","","",""
"Ja, alle 2 Wochen","2019","17-34","(noch) kein Abschluss","14","","",""
"Ja, alle 2 Wochen","2019","17-34","Hauptschule","47","0.10785488013684","0.081012126786176","0.134697633487504"
"Ja, alle 2 Wochen","2019","17-34","Realschule","102","0.106729432206862","0.0860931015833975","0.127365762830326"
"Ja, alle 2 Wochen","2019","17-34","(Fach-)Abitur","117","0.125875326638703","0.105139167038071","0.146611486239335"
"Ja, alle 2 Wochen","2019","17-34","AkademikerIn","74","0.105481977137621","0.0843801740076255","0.126583780267617"
"Ja, alle 2 Wochen","2019","35-65","(noch) kein Abschluss","23","","",""
"Ja, alle 2 Wochen","2019","35-65","Hauptschule","236","0.100715232816315","0.088353971862859","0.11307649376977"
"Ja, alle 2 Wochen","2019","35-65","Realschule","373","0.0965494983622395","0.0870625013144867","0.106036495409992"
"Ja, alle 2 Wochen","2019","35-65","(Fach-)Abitur","196","0.100763010317565","0.0876556264390049","0.113870394196125"
"Ja, alle 2 Wochen","2019","35-65","AkademikerIn","354","0.0727718738333668","0.0648022124202234","0.0807415352465102"
"Ja, alle 2 Wochen","2019","66 +","(noch) kein Abschluss","1","","",""
"Ja, alle 2 Wochen","2019","66 +","Hauptschule","6","","",""
"Ja, alle 2 Wochen","2019","66 +","Realschule","7","","",""
"Ja, alle 2 Wochen","2019","66 +","(Fach-)Abitur","2","","",""
"Ja, alle 2 Wochen","2019","66 +","AkademikerIn","15","","",""
"Ja, alle 3-4 Wochen","2019","17-34","(noch) kein Abschluss","6","","",""
"Ja, alle 3-4 Wochen","2019","17-34","Hauptschule","21","","",""
"Ja, alle 3-4 Wochen","2019","17-34","Realschule","43","0.0384559657367444","0.0256041255825823","0.0513078058909065"
"Ja, alle 3-4 Wochen","2019","17-34","(Fach-)Abitur","60","0.061137315090174","0.0461602901688598","0.0761143400114883"
"Ja, alle 3-4 Wochen","2019","17-34","AkademikerIn","52","0.0631461516210507","0.0464373518327006","0.0798549514094008"
"Ja, alle 3-4 Wochen","2019","35-65","(noch) kein Abschluss","5","","",""
"Ja, alle 3-4 Wochen","2019","35-65","Hauptschule","114","0.0632480186292662","0.0532502668887484","0.0732457703697841"
"Ja, alle 3-4 Wochen","2019","35-65","Realschule","219","0.0521784199470612","0.0450349317572551","0.0593219081368674"
"Ja, alle 3-4 Wochen","2019","35-65","(Fach-)Abitur","126","0.0525433771162601","0.0428278351995919","0.0622589190329283"
"Ja, alle 3-4 Wochen","2019","35-65","AkademikerIn","321","0.0666102195442747","0.0589601259776746","0.0742603131108747"
"Ja, alle 3-4 Wochen","2019","66 +","(noch) kein Abschluss","1","","",""
"Ja, alle 3-4 Wochen","2019","66 +","Hauptschule","2","","",""
"Ja, alle 3-4 Wochen","2019","66 +","Realschule","6","","",""
"Ja, alle 3-4 Wochen","2019","66 +","(Fach-)Abitur","3","","",""
"Ja, alle 3-4 Wochen","2019","66 +","AkademikerIn","20","","",""
"Seltener","2019","17-34","(noch) kein Abschluss","9","","",""
"Seltener","2019","17-34","Hauptschule","44","0.0710500442659456","0.0488185965953893","0.0932814919365019"
"Seltener","2019","17-34","Realschule","88","0.106433390586894","0.0858222853841891","0.127044495789598"
"Seltener","2019","17-34","(Fach-)Abitur","92","0.127687913848485","0.106824653729547","0.148551173967422"
"Seltener","2019","17-34","AkademikerIn","146","0.167971837620328","0.142290174870819","0.193653500369837"
"Seltener","2019","35-65","(noch) kein Abschluss","12","","",""
"Seltener","2019","35-65","Hauptschule","289","0.12978674832434","0.115983077382593","0.143590419266087"
"Seltener","2019","35-65","Realschule","522","0.148567644551354","0.137143103387577","0.159992185715131"
"Seltener","2019","35-65","(Fach-)Abitur","311","0.130173278325761","0.115520982971608","0.144825573679913"
"Seltener","2019","35-65","AkademikerIn","919","0.23040452815525","0.217485151780848","0.243323904529653"
"Seltener","2019","66 +","(noch) kein Abschluss","1","","",""
"Seltener","2019","66 +","Hauptschule","30","0.159145969307418","0.106574544696722","0.211717393918115"
"Seltener","2019","66 +","Realschule","16","","",""
"Seltener","2019","66 +","(Fach-)Abitur","17","","",""
"Seltener","2019","66 +","AkademikerIn","67","0.343063871369287","0.284681692627751","0.401446050110822"
