"plb0219","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 3-4 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 3-4 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 3-4 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 3-4 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2013","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","154","0.162053316434153","0.140801588187581","0.183305044680724"
"Seltener","2013","kein Migrationshintergrund","2","344","0.157639784886488","0.14229713143771","0.172982438335266"
"Seltener","2013","kein Migrationshintergrund","3","365","0.164122974034349","0.14904810318253","0.179197844886168"
"Seltener","2013","kein Migrationshintergrund","4","613","0.197698495769126","0.184066863297824","0.211330128240427"
"Seltener","2013","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","905","0.246199021622632","0.232873726818524","0.25952431642674"
"Seltener","2013","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","22","","",""
"Seltener","2013","direkter Migrationshintergrund","2","40","0.122024506468509","0.090107501200352","0.153941511736666"
"Seltener","2013","direkter Migrationshintergrund","3","40","0.0765889233285786","0.0474967546567762","0.105681092000381"
"Seltener","2013","direkter Migrationshintergrund","4","53","0.164057898258346","0.123162025088503","0.20495377142819"
"Seltener","2013","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","41","0.152531731052341","0.107326699485218","0.197736762619464"
"Seltener","2013","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","7","","",""
"Seltener","2013","indirekter Migrationshintergrund","2","22","","",""
"Seltener","2013","indirekter Migrationshintergrund","3","12","","",""
"Seltener","2013","indirekter Migrationshintergrund","4","24","","",""
"Seltener","2013","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","42","0.220026096729103","0.162323862526055","0.277728330932151"
"Seltener","2013","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2013","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Seltener","2013","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Seltener","2013","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Seltener","2013","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2014","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2014","kein Migrationshintergrund","2","","","",""
"Nein, nie","2014","kein Migrationshintergrund","3","","","",""
"Nein, nie","2014","kein Migrationshintergrund","4","","","",""
"Nein, nie","2014","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2014","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2014","direkter Migrationshintergrund","2","","","",""
"Nein, nie","2014","direkter Migrationshintergrund","3","","","",""
"Nein, nie","2014","direkter Migrationshintergrund","4","","","",""
"Nein, nie","2014","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2014","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2014","indirekter Migrationshintergrund","2","","","",""
"Nein, nie","2014","indirekter Migrationshintergrund","3","","","",""
"Nein, nie","2014","indirekter Migrationshintergrund","4","","","",""
"Nein, nie","2014","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2014","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2014","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein, nie","2014","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein, nie","2014","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein, nie","2014","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2014","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2014","kein Migrationshintergrund","2","","","",""
"Ja, jede Woche","2014","kein Migrationshintergrund","3","","","",""
"Ja, jede Woche","2014","kein Migrationshintergrund","4","","","",""
"Ja, jede Woche","2014","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2014","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2014","direkter Migrationshintergrund","2","","","",""
"Ja, jede Woche","2014","direkter Migrationshintergrund","3","","","",""
"Ja, jede Woche","2014","direkter Migrationshintergrund","4","","","",""
"Ja, jede Woche","2014","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2014","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2014","indirekter Migrationshintergrund","2","","","",""
"Ja, jede Woche","2014","indirekter Migrationshintergrund","3","","","",""
"Ja, jede Woche","2014","indirekter Migrationshintergrund","4","","","",""
"Ja, jede Woche","2014","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2014","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2014","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, jede Woche","2014","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, jede Woche","2014","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, jede Woche","2014","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","kein Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2014","kein Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2014","kein Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2014","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","direkter Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2014","direkter Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2014","direkter Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2014","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","indirekter Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2014","indirekter Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2014","indirekter Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2014","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 2 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 2 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 2 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","kein Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2014","kein Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2014","kein Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2014","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","direkter Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2014","direkter Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2014","direkter Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2014","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","indirekter Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2014","indirekter Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2014","indirekter Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2014","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 3-4 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 3-4 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 3-4 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","kein Migrationshintergrund","2","","","",""
"Seltener","2014","kein Migrationshintergrund","3","","","",""
"Seltener","2014","kein Migrationshintergrund","4","","","",""
"Seltener","2014","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","direkter Migrationshintergrund","2","","","",""
"Seltener","2014","direkter Migrationshintergrund","3","","","",""
"Seltener","2014","direkter Migrationshintergrund","4","","","",""
"Seltener","2014","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","indirekter Migrationshintergrund","2","","","",""
"Seltener","2014","indirekter Migrationshintergrund","3","","","",""
"Seltener","2014","indirekter Migrationshintergrund","4","","","",""
"Seltener","2014","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Seltener","2014","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Seltener","2014","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Seltener","2014","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2015","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","539","0.640952878985314","0.608909722480876","0.672996035489752"
"Nein, nie","2015","kein Migrationshintergrund","2","938","0.635090195105491","0.610621935645846","0.659558454565136"
"Nein, nie","2015","kein Migrationshintergrund","3","1199","0.654776543198828","0.633587245579028","0.675965840818628"
"Nein, nie","2015","kein Migrationshintergrund","4","1784","0.609303614134529","0.591539830512927","0.627067397756132"
"Nein, nie","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2304","0.537650789443693","0.522383908699087","0.552917670188299"
"Nein, nie","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","276","0.697170626016366","0.651626932104621","0.742714319928112"
"Nein, nie","2015","direkter Migrationshintergrund","2","423","0.630197175943587","0.592619769681795","0.667774582205378"
"Nein, nie","2015","direkter Migrationshintergrund","3","362","0.563318508316471","0.522884799919422","0.60375221671352"
"Nein, nie","2015","direkter Migrationshintergrund","4","382","0.604972008478312","0.566146154185293","0.64379786277133"
"Nein, nie","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","303","0.58414075969473","0.541154037032847","0.627127482356613"
"Nein, nie","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","116","0.665982516798555","0.59357722591183","0.738387807685279"
"Nein, nie","2015","indirekter Migrationshintergrund","2","98","0.576822118767151","0.500741678633787","0.652902558900515"
"Nein, nie","2015","indirekter Migrationshintergrund","3","140","0.642678346662914","0.576756923701381","0.708599769624447"
"Nein, nie","2015","indirekter Migrationshintergrund","4","167","0.651059911326458","0.593564651823165","0.70855517082975"
"Nein, nie","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","155","0.515806709506848","0.457581943706686","0.57403147530701"
"Nein, nie","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein, nie","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein, nie","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein, nie","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2015","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","71","0.0730003548359776","0.055624395769985","0.0903763139019702"
"Ja, jede Woche","2015","kein Migrationshintergrund","2","78","0.0451177139775677","0.0345679906895561","0.0556674372655792"
"Ja, jede Woche","2015","kein Migrationshintergrund","3","101","0.0535647791658353","0.0435300660137004","0.0635994923179701"
"Ja, jede Woche","2015","kein Migrationshintergrund","4","162","0.0500971390231322","0.0421548632868941","0.0580394147593703"
"Ja, jede Woche","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","322","0.0715919145239619","0.0636975613029663","0.0794862677449576"
"Ja, jede Woche","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","29","","",""
"Ja, jede Woche","2015","direkter Migrationshintergrund","2","57","0.108772664889635","0.0845368517356148","0.133008478043655"
"Ja, jede Woche","2015","direkter Migrationshintergrund","3","45","0.0794715060504674","0.0574215102264091","0.101521501874526"
"Ja, jede Woche","2015","direkter Migrationshintergrund","4","37","0.0606238211601455","0.0416706942978825","0.0795769480224085"
"Ja, jede Woche","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","37","0.0971518409775412","0.0713211943765738","0.122982487578509"
"Ja, jede Woche","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","13","","",""
"Ja, jede Woche","2015","indirekter Migrationshintergrund","2","19","","",""
"Ja, jede Woche","2015","indirekter Migrationshintergrund","3","11","","",""
"Ja, jede Woche","2015","indirekter Migrationshintergrund","4","12","","",""
"Ja, jede Woche","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","22","","",""
"Ja, jede Woche","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, jede Woche","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, jede Woche","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, jede Woche","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2015","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","102","0.138644867245451","0.115562011557188","0.161727722933714"
"Ja, alle 2 Wochen","2015","kein Migrationshintergrund","2","188","0.127059992976487","0.110132633423162","0.143987352529812"
"Ja, alle 2 Wochen","2015","kein Migrationshintergrund","3","198","0.0900057392827349","0.0772509207393726","0.102760557826097"
"Ja, alle 2 Wochen","2015","kein Migrationshintergrund","4","291","0.0962681181650536","0.085529214575692","0.107007021754415"
"Ja, alle 2 Wochen","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","304","0.0816435447859145","0.0732589577579869","0.0900281318138422"
"Ja, alle 2 Wochen","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","33","0.0870136364816515","0.0590762666273078","0.114951006335995"
"Ja, alle 2 Wochen","2015","direkter Migrationshintergrund","2","60","0.0975075109017311","0.0744164282754045","0.120598593528058"
"Ja, alle 2 Wochen","2015","direkter Migrationshintergrund","3","75","0.167722820461578","0.137263918455566","0.198181722467591"
"Ja, alle 2 Wochen","2015","direkter Migrationshintergrund","4","76","0.119061263959252","0.0933396898798012","0.144782838038703"
"Ja, alle 2 Wochen","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","52","0.0937029083735716","0.068286497032244","0.119119319714899"
"Ja, alle 2 Wochen","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","20","","",""
"Ja, alle 2 Wochen","2015","indirekter Migrationshintergrund","2","21","","",""
"Ja, alle 2 Wochen","2015","indirekter Migrationshintergrund","3","18","","",""
"Ja, alle 2 Wochen","2015","indirekter Migrationshintergrund","4","37","0.153525643141519","0.11004024073391","0.197011045549127"
"Ja, alle 2 Wochen","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","32","0.136385701930613","0.0964005079891743","0.176370895872052"
"Ja, alle 2 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 2 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 2 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 2 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2015","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","35","0.04864836755144","0.0342785522866922","0.0630181828161878"
"Ja, alle 3-4 Wochen","2015","kein Migrationshintergrund","2","59","0.0311818746343551","0.0223477230910005","0.0400160261777097"
"Ja, alle 3-4 Wochen","2015","kein Migrationshintergrund","3","103","0.0451148655329136","0.0358645774986026","0.0543651535672245"
"Ja, alle 3-4 Wochen","2015","kein Migrationshintergrund","4","158","0.062375818046242","0.0535709788783142","0.0711806572141698"
"Ja, alle 3-4 Wochen","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","251","0.0666163604166345","0.0589808925842207","0.0742518282490483"
"Ja, alle 3-4 Wochen","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","12","","",""
"Ja, alle 3-4 Wochen","2015","direkter Migrationshintergrund","2","35","0.0786040768134809","0.0576557596347062","0.0995523939922557"
"Ja, alle 3-4 Wochen","2015","direkter Migrationshintergrund","3","33","0.0631198695447835","0.0432950504798304","0.0829446886097367"
"Ja, alle 3-4 Wochen","2015","direkter Migrationshintergrund","4","39","0.0926866456840316","0.0696549094121676","0.115718381955896"
"Ja, alle 3-4 Wochen","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","33","0.0582079471830959","0.0377872270043226","0.0786286673618692"
"Ja, alle 3-4 Wochen","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","3","","",""
"Ja, alle 3-4 Wochen","2015","indirekter Migrationshintergrund","2","6","","",""
"Ja, alle 3-4 Wochen","2015","indirekter Migrationshintergrund","3","8","","",""
"Ja, alle 3-4 Wochen","2015","indirekter Migrationshintergrund","4","14","","",""
"Ja, alle 3-4 Wochen","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","17","","",""
"Ja, alle 3-4 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 3-4 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 3-4 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 3-4 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2015","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","114","0.098753531381817","0.0788264075012948","0.118680655262339"
"Seltener","2015","kein Migrationshintergrund","2","224","0.161550223306099","0.142844051672188","0.180256394940011"
"Seltener","2015","kein Migrationshintergrund","3","333","0.156538072819688","0.140343757563287","0.172732388076089"
"Seltener","2015","kein Migrationshintergrund","4","503","0.181955310631043","0.16790875695591","0.196001864306176"
"Seltener","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","916","0.242497390829796","0.229373557368264","0.255621224291328"
"Seltener","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","41","0.118206737106608","0.0862056880705674","0.150207786142649"
"Seltener","2015","direkter Migrationshintergrund","2","59","0.0849185714515661","0.0632198236267242","0.106617319276408"
"Seltener","2015","direkter Migrationshintergrund","3","63","0.1263672956267","0.0992799805659856","0.153454610687414"
"Seltener","2015","direkter Migrationshintergrund","4","75","0.12265626071826","0.0966025734580631","0.148709947978456"
"Seltener","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","80","0.166796543771061","0.134282464742306","0.199310622799817"
"Seltener","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","11","","",""
"Seltener","2015","indirekter Migrationshintergrund","2","18","","",""
"Seltener","2015","indirekter Migrationshintergrund","3","26","","",""
"Seltener","2015","indirekter Migrationshintergrund","4","34","0.0989394685868468","0.0629224385729844","0.134956498600709"
"Seltener","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","57","0.222962878297692","0.174468428329247","0.271457328266137"
"Seltener","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Seltener","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Seltener","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Seltener","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2016","kein Migrationshintergrund","2","","","",""
"Nein, nie","2016","kein Migrationshintergrund","3","","","",""
"Nein, nie","2016","kein Migrationshintergrund","4","","","",""
"Nein, nie","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2016","direkter Migrationshintergrund","2","","","",""
"Nein, nie","2016","direkter Migrationshintergrund","3","","","",""
"Nein, nie","2016","direkter Migrationshintergrund","4","","","",""
"Nein, nie","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2016","indirekter Migrationshintergrund","2","","","",""
"Nein, nie","2016","indirekter Migrationshintergrund","3","","","",""
"Nein, nie","2016","indirekter Migrationshintergrund","4","","","",""
"Nein, nie","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein, nie","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein, nie","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein, nie","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2016","kein Migrationshintergrund","2","","","",""
"Ja, jede Woche","2016","kein Migrationshintergrund","3","","","",""
"Ja, jede Woche","2016","kein Migrationshintergrund","4","","","",""
"Ja, jede Woche","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2016","direkter Migrationshintergrund","2","","","",""
"Ja, jede Woche","2016","direkter Migrationshintergrund","3","","","",""
"Ja, jede Woche","2016","direkter Migrationshintergrund","4","","","",""
"Ja, jede Woche","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2016","indirekter Migrationshintergrund","2","","","",""
"Ja, jede Woche","2016","indirekter Migrationshintergrund","3","","","",""
"Ja, jede Woche","2016","indirekter Migrationshintergrund","4","","","",""
"Ja, jede Woche","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, jede Woche","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, jede Woche","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, jede Woche","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2016","kein Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2016","kein Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2016","kein Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2016","direkter Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2016","direkter Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2016","direkter Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2016","indirekter Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2016","indirekter Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2016","indirekter Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 2 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 2 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 2 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2016","kein Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2016","kein Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2016","kein Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2016","direkter Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2016","direkter Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2016","direkter Migrationshintergrund","4","","","",""
