"plb0219","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Nein, nie","2016","Realschule","Brandenburg","","","",""
"Nein, nie","2016","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein, nie","2016","Realschule","Sachsen","","","",""
"Nein, nie","2016","Realschule","Sachsen-Anhalt","","","",""
"Nein, nie","2016","Realschule","Thueringen","","","",""
"Nein, nie","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein, nie","2016","(Fach-)Abitur","Hamburg","","","",""
"Nein, nie","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Nein, nie","2016","(Fach-)Abitur","Bremen","","","",""
"Nein, nie","2016","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein, nie","2016","(Fach-)Abitur","Hessen","","","",""
"Nein, nie","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein, nie","2016","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nein, nie","2016","(Fach-)Abitur","Bayern","","","",""
"Nein, nie","2016","(Fach-)Abitur","Saarland","","","",""
"Nein, nie","2016","(Fach-)Abitur","Berlin","","","",""
"Nein, nie","2016","(Fach-)Abitur","Brandenburg","","","",""
"Nein, nie","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein, nie","2016","(Fach-)Abitur","Sachsen","","","",""
"Nein, nie","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein, nie","2016","(Fach-)Abitur","Thueringen","","","",""
"Nein, nie","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Nein, nie","2016","AkademikerIn","Hamburg","","","",""
"Nein, nie","2016","AkademikerIn","Niedersachsen","","","",""
"Nein, nie","2016","AkademikerIn","Bremen","","","",""
"Nein, nie","2016","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein, nie","2016","AkademikerIn","Hessen","","","",""
"Nein, nie","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein, nie","2016","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nein, nie","2016","AkademikerIn","Bayern","","","",""
"Nein, nie","2016","AkademikerIn","Saarland","","","",""
"Nein, nie","2016","AkademikerIn","Berlin","","","",""
"Nein, nie","2016","AkademikerIn","Brandenburg","","","",""
"Nein, nie","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein, nie","2016","AkademikerIn","Sachsen","","","",""
"Nein, nie","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein, nie","2016","AkademikerIn","Thueringen","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Hamburg","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Bremen","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Hessen","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Bayern","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Saarland","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Berlin","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Brandenburg","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Sachsen","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Thueringen","","","",""
"Ja, jede Woche","2016","Hauptschule","Schleswig-Holstein","","","",""
"Ja, jede Woche","2016","Hauptschule","Hamburg","","","",""
"Ja, jede Woche","2016","Hauptschule","Niedersachsen","","","",""
"Ja, jede Woche","2016","Hauptschule","Bremen","","","",""
"Ja, jede Woche","2016","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja, jede Woche","2016","Hauptschule","Hessen","","","",""
"Ja, jede Woche","2016","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, jede Woche","2016","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja, jede Woche","2016","Hauptschule","Bayern","","","",""
"Ja, jede Woche","2016","Hauptschule","Saarland","","","",""
"Ja, jede Woche","2016","Hauptschule","Berlin","","","",""
"Ja, jede Woche","2016","Hauptschule","Brandenburg","","","",""
"Ja, jede Woche","2016","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja, jede Woche","2016","Hauptschule","Sachsen","","","",""
"Ja, jede Woche","2016","Hauptschule","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2016","Hauptschule","Thueringen","","","",""
"Ja, jede Woche","2016","Realschule","Schleswig-Holstein","","","",""
"Ja, jede Woche","2016","Realschule","Hamburg","","","",""
"Ja, jede Woche","2016","Realschule","Niedersachsen","","","",""
"Ja, jede Woche","2016","Realschule","Bremen","","","",""
"Ja, jede Woche","2016","Realschule","Nordrhein-Westfalen","","","",""
"Ja, jede Woche","2016","Realschule","Hessen","","","",""
"Ja, jede Woche","2016","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, jede Woche","2016","Realschule","Baden-Wuerttemberg","","","",""
"Ja, jede Woche","2016","Realschule","Bayern","","","",""
"Ja, jede Woche","2016","Realschule","Saarland","","","",""
"Ja, jede Woche","2016","Realschule","Berlin","","","",""
"Ja, jede Woche","2016","Realschule","Brandenburg","","","",""
"Ja, jede Woche","2016","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja, jede Woche","2016","Realschule","Sachsen","","","",""
"Ja, jede Woche","2016","Realschule","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2016","Realschule","Thueringen","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Hamburg","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Bremen","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Hessen","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Bayern","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Saarland","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Berlin","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Brandenburg","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Sachsen","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Thueringen","","","",""
"Ja, jede Woche","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Ja, jede Woche","2016","AkademikerIn","Hamburg","","","",""
"Ja, jede Woche","2016","AkademikerIn","Niedersachsen","","","",""
"Ja, jede Woche","2016","AkademikerIn","Bremen","","","",""
"Ja, jede Woche","2016","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja, jede Woche","2016","AkademikerIn","Hessen","","","",""
"Ja, jede Woche","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja, jede Woche","2016","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja, jede Woche","2016","AkademikerIn","Bayern","","","",""
"Ja, jede Woche","2016","AkademikerIn","Saarland","","","",""
"Ja, jede Woche","2016","AkademikerIn","Berlin","","","",""
"Ja, jede Woche","2016","AkademikerIn","Brandenburg","","","",""
"Ja, jede Woche","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja, jede Woche","2016","AkademikerIn","Sachsen","","","",""
"Ja, jede Woche","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2016","AkademikerIn","Thueringen","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Hamburg","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Bremen","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Hessen","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Bayern","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Saarland","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Berlin","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Brandenburg","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Sachsen","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Thueringen","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Schleswig-Holstein","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Hamburg","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Niedersachsen","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Bremen","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Hessen","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Bayern","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Saarland","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Berlin","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Brandenburg","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Sachsen","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Sachsen-Anhalt","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Thueringen","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Schleswig-Holstein","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Hamburg","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Niedersachsen","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Bremen","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Nordrhein-Westfalen","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Hessen","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Baden-Wuerttemberg","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Bayern","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Saarland","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Berlin","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Brandenburg","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Sachsen","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Sachsen-Anhalt","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Thueringen","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Hamburg","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Bremen","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Hessen","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Bayern","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Saarland","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Berlin","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Brandenburg","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Sachsen","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Thueringen","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Hamburg","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Niedersachsen","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Bremen","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Hessen","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Bayern","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Saarland","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Berlin","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Brandenburg","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Sachsen","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Thueringen","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Hamburg","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Bremen","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Hessen","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Bayern","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Saarland","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Berlin","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Brandenburg","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Sachsen","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Thueringen","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Schleswig-Holstein","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Hamburg","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Niedersachsen","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Bremen","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Hessen","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Bayern","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Saarland","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Berlin","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Brandenburg","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Sachsen","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Sachsen-Anhalt","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Thueringen","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Schleswig-Holstein","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Hamburg","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Niedersachsen","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Bremen","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Nordrhein-Westfalen","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Hessen","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Baden-Wuerttemberg","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Bayern","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Saarland","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Berlin","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Brandenburg","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Sachsen","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Sachsen-Anhalt","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Thueringen","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Hamburg","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Bremen","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Hessen","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Bayern","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Saarland","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Berlin","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Brandenburg","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Sachsen","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Thueringen","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Hamburg","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Niedersachsen","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Bremen","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Hessen","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Bayern","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Saarland","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Berlin","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Brandenburg","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Sachsen","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Thueringen","","","",""
"Seltener","2016","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Seltener","2016","(noch) kein Abschluss","Hamburg","","","",""
"Seltener","2016","(noch) kein Abschluss","Niedersachsen","","","",""
"Seltener","2016","(noch) kein Abschluss","Bremen","","","",""
"Seltener","2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Seltener","2016","(noch) kein Abschluss","Hessen","","","",""
"Seltener","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2016","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Seltener","2016","(noch) kein Abschluss","Bayern","","","",""
"Seltener","2016","(noch) kein Abschluss","Saarland","","","",""
"Seltener","2016","(noch) kein Abschluss","Berlin","","","",""
"Seltener","2016","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Seltener","2016","(noch) kein Abschluss","Sachsen","","","",""
"Seltener","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Seltener","2016","(noch) kein Abschluss","Thueringen","","","",""
"Seltener","2016","Hauptschule","Schleswig-Holstein","","","",""
"Seltener","2016","Hauptschule","Hamburg","","","",""
"Seltener","2016","Hauptschule","Niedersachsen","","","",""
"Seltener","2016","Hauptschule","Bremen","","","",""
"Seltener","2016","Hauptschule","Nordrhein-Westfalen","","","",""
"Seltener","2016","Hauptschule","Hessen","","","",""
"Seltener","2016","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2016","Hauptschule","Baden-Wuerttemberg","","","",""
"Seltener","2016","Hauptschule","Bayern","","","",""
"Seltener","2016","Hauptschule","Saarland","","","",""
"Seltener","2016","Hauptschule","Berlin","","","",""
"Seltener","2016","Hauptschule","Brandenburg","","","",""
"Seltener","2016","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Seltener","2016","Hauptschule","Sachsen","","","",""
"Seltener","2016","Hauptschule","Sachsen-Anhalt","","","",""
"Seltener","2016","Hauptschule","Thueringen","","","",""
"Seltener","2016","Realschule","Schleswig-Holstein","","","",""
"Seltener","2016","Realschule","Hamburg","","","",""
"Seltener","2016","Realschule","Niedersachsen","","","",""
"Seltener","2016","Realschule","Bremen","","","",""
"Seltener","2016","Realschule","Nordrhein-Westfalen","","","",""
"Seltener","2016","Realschule","Hessen","","","",""
"Seltener","2016","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2016","Realschule","Baden-Wuerttemberg","","","",""
"Seltener","2016","Realschule","Bayern","","","",""
"Seltener","2016","Realschule","Saarland","","","",""
"Seltener","2016","Realschule","Berlin","","","",""
"Seltener","2016","Realschule","Brandenburg","","","",""
"Seltener","2016","Realschule","Mecklenburg-Vorpommern","","","",""
"Seltener","2016","Realschule","Sachsen","","","",""
"Seltener","2016","Realschule","Sachsen-Anhalt","","","",""
"Seltener","2016","Realschule","Thueringen","","","",""
"Seltener","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Seltener","2016","(Fach-)Abitur","Hamburg","","","",""
"Seltener","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Seltener","2016","(Fach-)Abitur","Bremen","","","",""
"Seltener","2016","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Seltener","2016","(Fach-)Abitur","Hessen","","","",""
"Seltener","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2016","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Seltener","2016","(Fach-)Abitur","Bayern","","","",""
"Seltener","2016","(Fach-)Abitur","Saarland","","","",""
"Seltener","2016","(Fach-)Abitur","Berlin","","","",""
"Seltener","2016","(Fach-)Abitur","Brandenburg","","","",""
"Seltener","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Seltener","2016","(Fach-)Abitur","Sachsen","","","",""
"Seltener","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Seltener","2016","(Fach-)Abitur","Thueringen","","","",""
"Seltener","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Seltener","2016","AkademikerIn","Hamburg","","","",""
"Seltener","2016","AkademikerIn","Niedersachsen","","","",""
"Seltener","2016","AkademikerIn","Bremen","","","",""
"Seltener","2016","AkademikerIn","Nordrhein-Westfalen","","","",""
"Seltener","2016","AkademikerIn","Hessen","","","",""
"Seltener","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2016","AkademikerIn","Baden-Wuerttemberg","","","",""
"Seltener","2016","AkademikerIn","Bayern","","","",""
"Seltener","2016","AkademikerIn","Saarland","","","",""
"Seltener","2016","AkademikerIn","Berlin","","","",""
"Seltener","2016","AkademikerIn","Brandenburg","","","",""
"Seltener","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Seltener","2016","AkademikerIn","Sachsen","","","",""
"Seltener","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Seltener","2016","AkademikerIn","Thueringen","","","",""
"Nein, nie","2017","(noch) kein Abschluss","Schleswig-Holstein","7","","",""
"Nein, nie","2017","(noch) kein Abschluss","Hamburg","2","","",""
"Nein, nie","2017","(noch) kein Abschluss","Niedersachsen","25","","",""
"Nein, nie","2017","(noch) kein Abschluss","Bremen","7","","",""
"Nein, nie","2017","(noch) kein Abschluss","Nordrhein-Westfalen","53","0.639438666014803","0.540784275523671","0.738093056505934"
"Nein, nie","2017","(noch) kein Abschluss","Hessen","15","","",""
"Nein, nie","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","7","","",""
"Nein, nie","2017","(noch) kein Abschluss","Baden-Wuerttemberg","14","","",""
"Nein, nie","2017","(noch) kein Abschluss","Bayern","32","0.587407452020551","0.443569911020366","0.731244993020737"
"Nein, nie","2017","(noch) kein Abschluss","Saarland","","","",""
"Nein, nie","2017","(noch) kein Abschluss","Berlin","5","","",""
"Nein, nie","2017","(noch) kein Abschluss","Brandenburg","1","","",""
"Nein, nie","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","7","","",""
"Nein, nie","2017","(noch) kein Abschluss","Sachsen","3","","",""
"Nein, nie","2017","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Nein, nie","2017","(noch) kein Abschluss","Thueringen","2","","",""
