"hlf0001_h","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Eigentuemer","2015","Alleinerziehende","4","244","","",""
"Eigentuemer","2015","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2015","Paar mit Kind(ern)","2","1389","","",""
"Eigentuemer","2015","Paar mit Kind(ern)","3","2465","","",""
"Eigentuemer","2015","Paar mit Kind(ern)","4","3488","0.665984140966878","0.653520562389873","0.678447719543883"
"Eigentuemer","2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2015","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2015","Sonstige","2","79","0.36925224595058","0.312623698938336","0.425880792962825"
"Eigentuemer","2015","Sonstige","3","112","","",""
"Eigentuemer","2015","Sonstige","4","153","","",""
"Eigentuemer","2015","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2015","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2015","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2015","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2015","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2015","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2015","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2015","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2015","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2015","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2015","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2015","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2015","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2015","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2015","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2015","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2015","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2015","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2015","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2015","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2016","1-Pers.- Haushalt","2","384","0.750955526712619","0.712467753496821","0.789443299928418"
"Hauptmieter","2016","1-Pers.- Haushalt","3","410","0.638816909885399","0.600382132293196","0.677251687477602"
"Hauptmieter","2016","1-Pers.- Haushalt","4","609","0.596797967505737","0.564996290877546","0.628599644133927"
"Hauptmieter","2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2016","(Ehe-)Paar ohne Kind(er)","2","398","0.488677306952262","0.452661690647574","0.52469292325695"
"Hauptmieter","2016","(Ehe-)Paar ohne Kind(er)","3","748","0.47385913418696","0.44766638841182","0.500051879962099"
"Hauptmieter","2016","(Ehe-)Paar ohne Kind(er)","4","950","0.374646817284645","0.354539264519167","0.394754370050123"
"Hauptmieter","2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2016","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2016","Alleinerziehende","2","983","0.85352294386979","0.833227842852168","0.873818044887411"
"Hauptmieter","2016","Alleinerziehende","3","538","0.699875210229889","0.666674009497151","0.733076410962627"
"Hauptmieter","2016","Alleinerziehende","4","380","0.532970052479499","0.49505068916643","0.570889415792568"
"Hauptmieter","2016","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2016","Paar mit Kind(ern)","2","2314","","",""
"Hauptmieter","2016","Paar mit Kind(ern)","3","1763","","",""
"Hauptmieter","2016","Paar mit Kind(ern)","4","1846","","",""
"Hauptmieter","2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2016","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2016","Sonstige","2","132","","",""
"Hauptmieter","2016","Sonstige","3","114","","",""
"Hauptmieter","2016","Sonstige","4","84","0.429557534911793","0.358608926362846","0.500506143460741"
"Hauptmieter","2016","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2016","1-Pers.- Haushalt","2","21","","",""
"Untermieter","2016","1-Pers.- Haushalt","3","22","","",""
"Untermieter","2016","1-Pers.- Haushalt","4","26","","",""
"Untermieter","2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2016","(Ehe-)Paar ohne Kind(er)","2","8","0.0044421014785421","-0.000349268751139606","0.0092334717082238"
"Untermieter","2016","(Ehe-)Paar ohne Kind(er)","3","18","","",""
"Untermieter","2016","(Ehe-)Paar ohne Kind(er)","4","34","0.0169278112178928","0.0115688746117169","0.0222867478240686"
"Untermieter","2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2016","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2016","Alleinerziehende","2","13","","",""
"Untermieter","2016","Alleinerziehende","3","4","0.00848262051990571","0.00183895536862749","0.0151262856711839"
"Untermieter","2016","Alleinerziehende","4","2","","",""
"Untermieter","2016","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2016","Paar mit Kind(ern)","2","32","0.00475137255059337","0.00249720909989349","0.00700553600129325"
"Untermieter","2016","Paar mit Kind(ern)","3","23","","",""
"Untermieter","2016","Paar mit Kind(ern)","4","32","0.00721263096275577","0.00492842443805689","0.00949683748745466"
"Untermieter","2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2016","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2016","Sonstige","2","2","","",""
"Untermieter","2016","Sonstige","3","18","","",""
"Untermieter","2016","Sonstige","4","3","","",""
"Untermieter","2016","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2016","1-Pers.- Haushalt","2","80","0.217836391487763","0.18110044432664","0.254572338648886"
"Eigentuemer","2016","1-Pers.- Haushalt","3","168","","",""
"Eigentuemer","2016","1-Pers.- Haushalt","4","279","","",""
"Eigentuemer","2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2016","(Ehe-)Paar ohne Kind(er)","2","334","0.506880591569196","0.470859148241676","0.542902034896716"
"Eigentuemer","2016","(Ehe-)Paar ohne Kind(er)","3","630","0.510047293795826","0.483823973104008","0.536270614487644"
"Eigentuemer","2016","(Ehe-)Paar ohne Kind(er)","4","1242","","",""
"Eigentuemer","2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2016","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2016","Alleinerziehende","2","170","","",""
"Eigentuemer","2016","Alleinerziehende","3","190","","",""
"Eigentuemer","2016","Alleinerziehende","4","283","","",""
"Eigentuemer","2016","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2016","Paar mit Kind(ern)","2","1229","","",""
"Eigentuemer","2016","Paar mit Kind(ern)","3","2085","","",""
"Eigentuemer","2016","Paar mit Kind(ern)","4","3394","0.670463874320183","0.657775686548628","0.683152062091738"
"Eigentuemer","2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2016","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2016","Sonstige","2","83","0.390016132428685","0.325120019549677","0.454912245307693"
"Eigentuemer","2016","Sonstige","3","76","0.454741206031051","0.387070623120982","0.52241178894112"
"Eigentuemer","2016","Sonstige","4","100","","",""
"Eigentuemer","2016","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2016","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2016","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2016","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2016","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2016","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2016","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2016","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2016","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2016","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2016","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2016","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2016","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2016","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2016","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2016","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2016","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2016","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2016","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2016","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2017","1-Pers.- Haushalt","2","458","0.787570314395346","0.753813550104288","0.821327078686403"
"Hauptmieter","2017","1-Pers.- Haushalt","3","423","0.630634441604084","0.592396947648766","0.668871935559401"
"Hauptmieter","2017","1-Pers.- Haushalt","4","757","0.608586046260156","0.579638222551052","0.637533869969261"
"Hauptmieter","2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2017","(Ehe-)Paar ohne Kind(er)","2","408","0.501551816186696","0.465030219561701","0.53807341281169"
"Hauptmieter","2017","(Ehe-)Paar ohne Kind(er)","3","722","0.440532116159141","0.415188083625379","0.465876148692904"
"Hauptmieter","2017","(Ehe-)Paar ohne Kind(er)","4","1052","","",""
"Hauptmieter","2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2017","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2017","Alleinerziehende","2","948","0.820654122962104","0.798013617877367","0.843294628046841"
"Hauptmieter","2017","Alleinerziehende","3","541","0.690268354006672","0.658187315599428","0.722349392413915"
"Hauptmieter","2017","Alleinerziehende","4","429","0.52296188235919","0.486040157006283","0.559883607712096"
"Hauptmieter","2017","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2017","Paar mit Kind(ern)","2","2653","","",""
"Hauptmieter","2017","Paar mit Kind(ern)","3","2023","","",""
"Hauptmieter","2017","Paar mit Kind(ern)","4","1936","","",""
"Hauptmieter","2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2017","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2017","Sonstige","2","224","","",""
"Hauptmieter","2017","Sonstige","3","95","0.432089572152236","0.358696362474197","0.505482781830276"
"Hauptmieter","2017","Sonstige","4","123","","",""
"Hauptmieter","2017","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2017","1-Pers.- Haushalt","2","41","0.0542345721129305","0.0355433212947383","0.0729258229311226"
"Untermieter","2017","1-Pers.- Haushalt","3","27","","",""
"Untermieter","2017","1-Pers.- Haushalt","4","24","","",""
"Untermieter","2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2017","(Ehe-)Paar ohne Kind(er)","2","4","0.00280116179443431","-0.00105932278373487","0.00666164637260349"
"Untermieter","2017","(Ehe-)Paar ohne Kind(er)","3","26","","",""
"Untermieter","2017","(Ehe-)Paar ohne Kind(er)","4","52","0.0236461514670756","0.0175314592249955","0.0297608437091558"
"Untermieter","2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2017","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2017","Alleinerziehende","2","13","","",""
"Untermieter","2017","Alleinerziehende","3","9","0.0306704856237567","0.0187074143606223","0.042633556886891"
"Untermieter","2017","Alleinerziehende","4","","","",""
"Untermieter","2017","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2017","Paar mit Kind(ern)","2","39","0.00500166909437582","0.00273500633137852","0.00726833185737311"
"Untermieter","2017","Paar mit Kind(ern)","3","53","0.0200773752614563","0.0158835070907466","0.024271243432166"
"Untermieter","2017","Paar mit Kind(ern)","4","28","","",""
"Untermieter","2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2017","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2017","Sonstige","2","16","","",""
"Untermieter","2017","Sonstige","3","2","","",""
"Untermieter","2017","Sonstige","4","15","","",""
"Untermieter","2017","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2017","1-Pers.- Haushalt","2","65","0.158195113491724","0.128078177049593","0.188312049933855"
"Eigentuemer","2017","1-Pers.- Haushalt","3","162","","",""
"Eigentuemer","2017","1-Pers.- Haushalt","4","311","0.371276776166021","0.342620786270628","0.399932766061413"
"Eigentuemer","2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2017","(Ehe-)Paar ohne Kind(er)","2","308","0.49564702201887","0.459126633580646","0.532167410457095"
"Eigentuemer","2017","(Ehe-)Paar ohne Kind(er)","3","726","0.530905487094714","0.505429082773343","0.556381891416085"
"Eigentuemer","2017","(Ehe-)Paar ohne Kind(er)","4","1268","","",""
"Eigentuemer","2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2017","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2017","Alleinerziehende","2","142","","",""
"Eigentuemer","2017","Alleinerziehende","3","248","","",""
"Eigentuemer","2017","Alleinerziehende","4","274","","",""
"Eigentuemer","2017","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2017","Paar mit Kind(ern)","2","1029","","",""
"Eigentuemer","2017","Paar mit Kind(ern)","3","2221","","",""
"Eigentuemer","2017","Paar mit Kind(ern)","4","3730","0.689978448000684","0.677965404067115","0.701991491934254"
"Eigentuemer","2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2017","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2017","Sonstige","2","100","","",""
"Eigentuemer","2017","Sonstige","3","78","0.548786437643373","0.475060242040675","0.622512633246071"
"Eigentuemer","2017","Sonstige","4","182","","",""
"Eigentuemer","2017","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2017","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2017","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2017","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2017","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2017","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2017","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2017","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2017","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2017","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2017","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2017","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2017","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2017","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2017","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2017","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2017","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2017","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2017","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2017","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2018","1-Pers.- Haushalt","2","516","0.743782011921475","0.709720724805222","0.777843299037727"
"Hauptmieter","2018","1-Pers.- Haushalt","3","500","0.681160589206664","0.645633623525418","0.71668755488791"
"Hauptmieter","2018","1-Pers.- Haushalt","4","818","0.637293812322536","0.60931115868308","0.665276465961993"
"Hauptmieter","2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2018","(Ehe-)Paar ohne Kind(er)","2","374","0.513767338348932","0.473640931610221","0.553893745087642"
"Hauptmieter","2018","(Ehe-)Paar ohne Kind(er)","3","712","0.484778893690964","0.458343760862789","0.511214026519139"
"Hauptmieter","2018","(Ehe-)Paar ohne Kind(er)","4","1040","","",""
"Hauptmieter","2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2018","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2018","Alleinerziehende","2","938","0.865904785650855","0.845657101724938","0.886152469576772"
"Hauptmieter","2018","Alleinerziehende","3","586","0.675257252887969","0.642457424692179","0.708057081083758"
"Hauptmieter","2018","Alleinerziehende","4","529","0.581938922816465","0.548721574816344","0.615156270816587"
"Hauptmieter","2018","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2018","Paar mit Kind(ern)","2","2880","","",""
"Hauptmieter","2018","Paar mit Kind(ern)","3","2088","","",""
"Hauptmieter","2018","Paar mit Kind(ern)","4","2102","","",""
"Hauptmieter","2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2018","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2018","Sonstige","2","233","","",""
"Hauptmieter","2018","Sonstige","3","177","","",""
"Hauptmieter","2018","Sonstige","4","81","0.315983282298145","0.260322910225174","0.371643654371116"
"Hauptmieter","2018","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2018","1-Pers.- Haushalt","2","28","","",""
"Untermieter","2018","1-Pers.- Haushalt","3","25","","",""
"Untermieter","2018","1-Pers.- Haushalt","4","31","0.0230264510964209","0.0142968083540106","0.0317560938388311"
"Untermieter","2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2018","(Ehe-)Paar ohne Kind(er)","2","4","0.00176995796976398","-0.00160463778540036","0.00514455372492833"
"Untermieter","2018","(Ehe-)Paar ohne Kind(er)","3","20","","",""
"Untermieter","2018","(Ehe-)Paar ohne Kind(er)","4","36","0.0113112899275754","0.00703201743849632","0.0155905624166544"
"Untermieter","2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2018","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2018","Alleinerziehende","2","8","0.0118557350185571","0.00542429738521117","0.018287172651903"
"Untermieter","2018","Alleinerziehende","3","11","","",""
"Untermieter","2018","Alleinerziehende","4","9","0.0249834564292537","0.0144725870436356","0.0354943258148718"
"Untermieter","2018","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2018","Paar mit Kind(ern)","2","51","0.0102798292540722","0.00703148713552216","0.0135281713726222"
"Untermieter","2018","Paar mit Kind(ern)","3","48","0.0160268389217887","0.0121312924724364","0.0199223853711409"
"Untermieter","2018","Paar mit Kind(ern)","4","38","0.0104273475771143","0.00780745874129755","0.013047236412931"
"Untermieter","2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2018","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2018","Sonstige","2","9","0.000977525642816569","-0.00252958833232292","0.00448463961795606"
"Untermieter","2018","Sonstige","3","10","","",""
"Untermieter","2018","Sonstige","4","6","0.00600241655400157","-0.00324534075374516","0.0152501738617483"
"Untermieter","2018","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2018","1-Pers.- Haushalt","2","87","0.214073160167087","0.182069062895546","0.246077257438629"
"Eigentuemer","2018","1-Pers.- Haushalt","3","136","","",""
"Eigentuemer","2018","1-Pers.- Haushalt","4","285","","",""
"Eigentuemer","2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2018","(Ehe-)Paar ohne Kind(er)","2","218","","",""
"Eigentuemer","2018","(Ehe-)Paar ohne Kind(er)","3","641","0.500957644087024","0.474510302154516","0.527404986019532"
"Eigentuemer","2018","(Ehe-)Paar ohne Kind(er)","4","1270","","",""
"Eigentuemer","2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2018","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2018","Alleinerziehende","2","142","","",""
"Eigentuemer","2018","Alleinerziehende","3","186","","",""
"Eigentuemer","2018","Alleinerziehende","4","309","0.393077620754281","0.360183966667718","0.425971274840843"
"Eigentuemer","2018","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2018","Paar mit Kind(ern)","2","773","0.310568578475094","0.295666841430422","0.325470315519765"
"Eigentuemer","2018","Paar mit Kind(ern)","3","1856","","",""
"Eigentuemer","2018","Paar mit Kind(ern)","4","3635","0.658720122970599","0.646491490208208","0.67094875573299"
"Eigentuemer","2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2018","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2018","Sonstige","2","63","0.28314183575811","0.232580701164107","0.333702970352113"
"Eigentuemer","2018","Sonstige","3","89","0.461912977890952","0.403096381243592","0.520729574538312"
"Eigentuemer","2018","Sonstige","4","181","","",""
"Eigentuemer","2018","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2018","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2018","1-Pers.- Haushalt","3","","","",""
