"plh0191","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt ganz u.gar","2013","Bayern","4","31","0.0483369563923491","0.0323454152390545","0.0643284975456438"
"Stimmt ganz u.gar","2013","Bayern","5 Einkommensstärkstes Quintil","38","0.0519075691324334","0.0374702973322376","0.0663448409326293"
"Stimmt ganz u.gar","2013","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Stimmt ganz u.gar","2013","Saarland","2","","","",""
"Stimmt ganz u.gar","2013","Saarland","3","","","",""
"Stimmt ganz u.gar","2013","Saarland","4","","","",""
"Stimmt ganz u.gar","2013","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar","2013","Berlin","1 Einkommensschwächstes Quintil","6","","",""
"Stimmt ganz u.gar","2013","Berlin","2","3","","",""
"Stimmt ganz u.gar","2013","Berlin","3","8","","",""
"Stimmt ganz u.gar","2013","Berlin","4","7","","",""
"Stimmt ganz u.gar","2013","Berlin","5 Einkommensstärkstes Quintil","10","","",""
"Stimmt ganz u.gar","2013","Brandenburg","1 Einkommensschwächstes Quintil","8","","",""
"Stimmt ganz u.gar","2013","Brandenburg","2","9","","",""
"Stimmt ganz u.gar","2013","Brandenburg","3","5","","",""
"Stimmt ganz u.gar","2013","Brandenburg","4","8","","",""
"Stimmt ganz u.gar","2013","Brandenburg","5 Einkommensstärkstes Quintil","2","","",""
"Stimmt ganz u.gar","2013","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","4","","",""
"Stimmt ganz u.gar","2013","Mecklenburg-Vorpommern","2","2","","",""
"Stimmt ganz u.gar","2013","Mecklenburg-Vorpommern","3","2","","",""
"Stimmt ganz u.gar","2013","Mecklenburg-Vorpommern","4","2","","",""
"Stimmt ganz u.gar","2013","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar","2013","Sachsen","1 Einkommensschwächstes Quintil","7","","",""
"Stimmt ganz u.gar","2013","Sachsen","2","13","","",""
"Stimmt ganz u.gar","2013","Sachsen","3","12","","",""
"Stimmt ganz u.gar","2013","Sachsen","4","10","","",""
"Stimmt ganz u.gar","2013","Sachsen","5 Einkommensstärkstes Quintil","6","","",""
"Stimmt ganz u.gar","2013","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","10","","",""
"Stimmt ganz u.gar","2013","Sachsen-Anhalt","2","8","","",""
"Stimmt ganz u.gar","2013","Sachsen-Anhalt","3","8","","",""
"Stimmt ganz u.gar","2013","Sachsen-Anhalt","4","7","","",""
"Stimmt ganz u.gar","2013","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","12","","",""
"Stimmt ganz u.gar","2013","Thüringen","1 Einkommensschwächstes Quintil","15","","",""
"Stimmt ganz u.gar","2013","Thüringen","2","8","","",""
"Stimmt ganz u.gar","2013","Thüringen","3","13","","",""
"Stimmt ganz u.gar","2013","Thüringen","4","6","","",""
"Stimmt ganz u.gar","2013","Thüringen","5 Einkommensstärkstes Quintil","7","","",""
"Stimmt eher","2013","Schleswig-Holstein","1 Einkommensschwächstes Quintil","11","","",""
"Stimmt eher","2013","Schleswig-Holstein","2","16","","",""
"Stimmt eher","2013","Schleswig-Holstein","3","10","","",""
"Stimmt eher","2013","Schleswig-Holstein","4","3","","",""
"Stimmt eher","2013","Schleswig-Holstein","5 Einkommensstärkstes Quintil","13","","",""
"Stimmt eher","2013","Hamburg","1 Einkommensschwächstes Quintil","1","","",""
"Stimmt eher","2013","Hamburg","2","2","","",""
"Stimmt eher","2013","Hamburg","3","8","","",""
"Stimmt eher","2013","Hamburg","4","9","","",""
"Stimmt eher","2013","Hamburg","5 Einkommensstärkstes Quintil","7","","",""
"Stimmt eher","2013","Niedersachsen","1 Einkommensschwächstes Quintil","28","","",""
"Stimmt eher","2013","Niedersachsen","2","22","","",""
"Stimmt eher","2013","Niedersachsen","3","27","","",""
"Stimmt eher","2013","Niedersachsen","4","35","0.102481689272378","0.0740792374169613","0.130884141127795"
"Stimmt eher","2013","Niedersachsen","5 Einkommensstärkstes Quintil","36","0.0637051992355864","0.0430487964620615","0.0843616020091113"
"Stimmt eher","2013","Bremen","1 Einkommensschwächstes Quintil","3","","",""
"Stimmt eher","2013","Bremen","2","7","","",""
"Stimmt eher","2013","Bremen","3","1","","",""
"Stimmt eher","2013","Bremen","4","2","","",""
"Stimmt eher","2013","Bremen","5 Einkommensstärkstes Quintil","1","","",""
"Stimmt eher","2013","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","79","0.178297941022586","0.142533445425194","0.214062436619978"
"Stimmt eher","2013","Nordrhein-Westfalen","2","65","0.110564317281645","0.0852174555005062","0.135911179062783"
"Stimmt eher","2013","Nordrhein-Westfalen","3","54","0.104588260086902","0.0794877297195819","0.129688790454223"
"Stimmt eher","2013","Nordrhein-Westfalen","4","52","0.0589099785529972","0.0433797532657532","0.0744402038402411"
"Stimmt eher","2013","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","56","0.0502008936595277","0.0379025217574264","0.062499265561629"
"Stimmt eher","2013","Hessen","1 Einkommensschwächstes Quintil","12","","",""
"Stimmt eher","2013","Hessen","2","20","","",""
"Stimmt eher","2013","Hessen","3","21","","",""
"Stimmt eher","2013","Hessen","4","15","","",""
"Stimmt eher","2013","Hessen","5 Einkommensstärkstes Quintil","25","","",""
"Stimmt eher","2013","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","25","","",""
"Stimmt eher","2013","Rheinland-Pfalz,Saarland","2","20","","",""
"Stimmt eher","2013","Rheinland-Pfalz,Saarland","3","12","","",""
"Stimmt eher","2013","Rheinland-Pfalz,Saarland","4","20","","",""
"Stimmt eher","2013","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","11","","",""
"Stimmt eher","2013","Baden-Württemberg","1 Einkommensschwächstes Quintil","44","0.224169285515795","0.166516326712921","0.281822244318669"
"Stimmt eher","2013","Baden-Württemberg","2","38","0.140430195979762","0.0993670167741516","0.181493375185372"
"Stimmt eher","2013","Baden-Württemberg","3","43","0.118205803255189","0.0832131210909135","0.153198485419464"
"Stimmt eher","2013","Baden-Württemberg","4","48","0.0845994855432896","0.0617540153816652","0.107444955704914"
"Stimmt eher","2013","Baden-Württemberg","5 Einkommensstärkstes Quintil","50","0.0662881217116277","0.0483389584152723","0.0842372850079831"
"Stimmt eher","2013","Bayern","1 Einkommensschwächstes Quintil","54","0.21388944327306","0.166776733325643","0.261002153220478"
"Stimmt eher","2013","Bayern","2","51","0.0979679221171972","0.0719892446559709","0.123946599578423"
"Stimmt eher","2013","Bayern","3","49","0.083143277164073","0.0596375082424321","0.106649046085714"
"Stimmt eher","2013","Bayern","4","41","0.0515288655614798","0.035045480007568","0.0680122511153916"
"Stimmt eher","2013","Bayern","5 Einkommensstärkstes Quintil","53","0.0657207599350504","0.0495944840560116","0.0818470358140892"
"Stimmt eher","2013","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Stimmt eher","2013","Saarland","2","","","",""
"Stimmt eher","2013","Saarland","3","","","",""
"Stimmt eher","2013","Saarland","4","","","",""
"Stimmt eher","2013","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Stimmt eher","2013","Berlin","1 Einkommensschwächstes Quintil","13","","",""
"Stimmt eher","2013","Berlin","2","19","","",""
"Stimmt eher","2013","Berlin","3","18","","",""
"Stimmt eher","2013","Berlin","4","15","","",""
"Stimmt eher","2013","Berlin","5 Einkommensstärkstes Quintil","4","","",""
"Stimmt eher","2013","Brandenburg","1 Einkommensschwächstes Quintil","31","0.181969846412635","0.119386896000016","0.244552796825254"
"Stimmt eher","2013","Brandenburg","2","32","0.197446253632213","0.138635970640079","0.256256536624346"
"Stimmt eher","2013","Brandenburg","3","25","","",""
"Stimmt eher","2013","Brandenburg","4","17","","",""
"Stimmt eher","2013","Brandenburg","5 Einkommensstärkstes Quintil","5","","",""
"Stimmt eher","2013","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","15","","",""
"Stimmt eher","2013","Mecklenburg-Vorpommern","2","19","","",""
"Stimmt eher","2013","Mecklenburg-Vorpommern","3","13","","",""
"Stimmt eher","2013","Mecklenburg-Vorpommern","4","6","","",""
"Stimmt eher","2013","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","5","","",""
"Stimmt eher","2013","Sachsen","1 Einkommensschwächstes Quintil","45","0.256021320047173","0.196423168225336","0.31561947186901"
"Stimmt eher","2013","Sachsen","2","40","0.156488086938516","0.115306910622695","0.197669263254337"
"Stimmt eher","2013","Sachsen","3","30","0.104344092362603","0.0715587753125333","0.137129409412673"
"Stimmt eher","2013","Sachsen","4","23","","",""
"Stimmt eher","2013","Sachsen","5 Einkommensstärkstes Quintil","6","","",""
"Stimmt eher","2013","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","17","","",""
"Stimmt eher","2013","Sachsen-Anhalt","2","26","","",""
"Stimmt eher","2013","Sachsen-Anhalt","3","24","","",""
"Stimmt eher","2013","Sachsen-Anhalt","4","6","","",""
"Stimmt eher","2013","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","8","","",""
"Stimmt eher","2013","Thüringen","1 Einkommensschwächstes Quintil","23","","",""
"Stimmt eher","2013","Thüringen","2","27","","",""
"Stimmt eher","2013","Thüringen","3","30","0.145272090548684","0.0943572702499848","0.196186910847383"
"Stimmt eher","2013","Thüringen","4","20","","",""
"Stimmt eher","2013","Thüringen","5 Einkommensstärkstes Quintil","3","","",""
"Stimmt eher nicht","2013","Schleswig-Holstein","1 Einkommensschwächstes Quintil","20","","",""
"Stimmt eher nicht","2013","Schleswig-Holstein","2","30","0.307233890486794","0.221792765761959","0.392675015211629"
"Stimmt eher nicht","2013","Schleswig-Holstein","3","40","0.412314873791055","0.319904294531012","0.504725453051098"
"Stimmt eher nicht","2013","Schleswig-Holstein","4","45","0.292616057112293","0.220049537687316","0.36518257653727"
"Stimmt eher nicht","2013","Schleswig-Holstein","5 Einkommensstärkstes Quintil","43","0.348140747640957","0.2697872722034","0.426494223078514"
"Stimmt eher nicht","2013","Hamburg","1 Einkommensschwächstes Quintil","11","","",""
"Stimmt eher nicht","2013","Hamburg","2","13","","",""
"Stimmt eher nicht","2013","Hamburg","3","14","","",""
"Stimmt eher nicht","2013","Hamburg","4","16","","",""
"Stimmt eher nicht","2013","Hamburg","5 Einkommensstärkstes Quintil","21","","",""
"Stimmt eher nicht","2013","Niedersachsen","1 Einkommensschwächstes Quintil","82","0.440987255151345","0.376959839173697","0.505014671128994"
"Stimmt eher nicht","2013","Niedersachsen","2","80","0.319878864143605","0.261473739222109","0.378283989065101"
"Stimmt eher nicht","2013","Niedersachsen","3","101","0.296827356039039","0.246133685359964","0.347521026718115"
"Stimmt eher nicht","2013","Niedersachsen","4","132","0.32056051612284","0.276854477953498","0.364266554292182"
"Stimmt eher nicht","2013","Niedersachsen","5 Einkommensstärkstes Quintil","155","0.253496737103629","0.216703924356577","0.29028954985068"
"Stimmt eher nicht","2013","Bremen","1 Einkommensschwächstes Quintil","4","","",""
"Stimmt eher nicht","2013","Bremen","2","9","","",""
"Stimmt eher nicht","2013","Bremen","3","5","","",""
"Stimmt eher nicht","2013","Bremen","4","6","","",""
"Stimmt eher nicht","2013","Bremen","5 Einkommensstärkstes Quintil","11","","",""
"Stimmt eher nicht","2013","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","139","0.318076382541303","0.274559745027966","0.361593020054639"
"Stimmt eher nicht","2013","Nordrhein-Westfalen","2","194","0.330035538411177","0.292028356916033","0.368042719906321"
"Stimmt eher nicht","2013","Nordrhein-Westfalen","3","193","0.372382614382993","0.332729964265548","0.412035264500438"
"Stimmt eher nicht","2013","Nordrhein-Westfalen","4","301","0.31801736624025","0.287300294262806","0.348734438217693"
"Stimmt eher nicht","2013","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","356","0.301334181973724","0.275491655674788","0.327176708272659"
"Stimmt eher nicht","2013","Hessen","1 Einkommensschwächstes Quintil","45","0.334935011133405","0.255903529492566","0.413966492774244"
"Stimmt eher nicht","2013","Hessen","2","54","0.336183791165626","0.265171104827508","0.407196477503745"
"Stimmt eher nicht","2013","Hessen","3","66","0.3093192965157","0.247679189551174","0.370959403480226"
"Stimmt eher nicht","2013","Hessen","4","96","0.375010420320056","0.319482076391751","0.43053876424836"
"Stimmt eher nicht","2013","Hessen","5 Einkommensstärkstes Quintil","146","0.346953049764473","0.303827690907827","0.390078408621119"
"Stimmt eher nicht","2013","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","40","0.259992002256081","0.190715503279298","0.329268501232864"
"Stimmt eher nicht","2013","Rheinland-Pfalz,Saarland","2","39","0.23141078385955","0.16980084489668","0.29302072282242"
"Stimmt eher nicht","2013","Rheinland-Pfalz,Saarland","3","60","0.338013682554711","0.272619109434119","0.403408255675302"
"Stimmt eher nicht","2013","Rheinland-Pfalz,Saarland","4","79","0.318829438401953","0.262074278527084","0.375584598276822"
"Stimmt eher nicht","2013","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","65","0.278281946214295","0.225789673554356","0.330774218874234"
"Stimmt eher nicht","2013","Baden-Württemberg","1 Einkommensschwächstes Quintil","72","0.338422176523722","0.27300829215545","0.403836060891993"
"Stimmt eher nicht","2013","Baden-Württemberg","2","90","0.340665431228047","0.284651158666912","0.396679703789181"
"Stimmt eher nicht","2013","Baden-Württemberg","3","99","0.301446478921149","0.251709527117258","0.351183430725041"
"Stimmt eher nicht","2013","Baden-Württemberg","4","183","0.339220805782356","0.300353889587894","0.378087721976818"
"Stimmt eher nicht","2013","Baden-Württemberg","5 Einkommensstärkstes Quintil","210","0.280213171177757","0.247811595499649","0.312614746855865"
"Stimmt eher nicht","2013","Bayern","1 Einkommensschwächstes Quintil","87","0.253805850035827","0.20380489144068","0.303806808630975"
"Stimmt eher nicht","2013","Bayern","2","169","0.338387173363066","0.297037412433615","0.379736934292517"
"Stimmt eher nicht","2013","Bayern","3","186","0.388632180111428","0.34713383067603","0.430130529546825"
"Stimmt eher nicht","2013","Bayern","4","206","0.276285745841217","0.242945264135745","0.309626227546689"
"Stimmt eher nicht","2013","Bayern","5 Einkommensstärkstes Quintil","244","0.288810543855852","0.259315868227591","0.318305219484112"
"Stimmt eher nicht","2013","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Stimmt eher nicht","2013","Saarland","2","","","",""
"Stimmt eher nicht","2013","Saarland","3","","","",""
"Stimmt eher nicht","2013","Saarland","4","","","",""
"Stimmt eher nicht","2013","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Stimmt eher nicht","2013","Berlin","1 Einkommensschwächstes Quintil","43","0.406749073323815","0.314104771666028","0.499393374981602"
"Stimmt eher nicht","2013","Berlin","2","44","0.330423640272078","0.246266091061827","0.414581189482329"
"Stimmt eher nicht","2013","Berlin","3","44","0.340784920341552","0.260831884627963","0.42073795605514"
"Stimmt eher nicht","2013","Berlin","4","75","0.371577406655468","0.303579151150043","0.439575662160893"
"Stimmt eher nicht","2013","Berlin","5 Einkommensstärkstes Quintil","76","0.368103311124408","0.302402486559009","0.433804135689808"
"Stimmt eher nicht","2013","Brandenburg","1 Einkommensschwächstes Quintil","46","0.281880814661074","0.208901011631179","0.354860617690968"
"Stimmt eher nicht","2013","Brandenburg","2","62","0.382081673204222","0.310296393210971","0.453866953197473"
"Stimmt eher nicht","2013","Brandenburg","3","71","0.531367113474098","0.451774395665816","0.610959831282379"
"Stimmt eher nicht","2013","Brandenburg","4","75","0.420353406465383","0.347219630631186","0.49348718229958"
"Stimmt eher nicht","2013","Brandenburg","5 Einkommensstärkstes Quintil","49","0.369167660634387","0.285238084490702","0.453097236778071"
"Stimmt eher nicht","2013","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","31","0.313950231153172","0.219627833586879","0.408272628719465"
"Stimmt eher nicht","2013","Mecklenburg-Vorpommern","2","55","0.387743027281459","0.304624087747088","0.47086196681583"
"Stimmt eher nicht","2013","Mecklenburg-Vorpommern","3","44","0.463438406978815","0.362091051831329","0.564785762126301"
"Stimmt eher nicht","2013","Mecklenburg-Vorpommern","4","29","","",""
"Stimmt eher nicht","2013","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","21","","",""
"Stimmt eher nicht","2013","Sachsen","1 Einkommensschwächstes Quintil","73","0.345693249615048","0.280747515408569","0.410638983821527"
"Stimmt eher nicht","2013","Sachsen","2","111","0.399202180758812","0.343691938434565","0.454712423083058"
"Stimmt eher nicht","2013","Sachsen","3","127","0.387228484405336","0.334987928424615","0.439469040386057"
"Stimmt eher nicht","2013","Sachsen","4","111","0.334335849776531","0.280863218592491","0.387808480960571"
"Stimmt eher nicht","2013","Sachsen","5 Einkommensstärkstes Quintil","66","0.377533612680154","0.308784488202972","0.446282737157336"
"Stimmt eher nicht","2013","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","46","0.461890647135449","0.375523622040685","0.548257672230213"
"Stimmt eher nicht","2013","Sachsen-Anhalt","2","71","0.421499919501068","0.348338937432909","0.494660901569226"
"Stimmt eher nicht","2013","Sachsen-Anhalt","3","63","0.376332990114922","0.302186824234811","0.450479155995032"
"Stimmt eher nicht","2013","Sachsen-Anhalt","4","56","0.353153879894815","0.276152286334643","0.430155473454986"
"Stimmt eher nicht","2013","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","42","0.24844997232499","0.177377349492974","0.319522595157005"
"Stimmt eher nicht","2013","Thüringen","1 Einkommensschwächstes Quintil","59","0.370417780096865","0.29208495265984","0.448750607533891"
"Stimmt eher nicht","2013","Thüringen","2","68","0.39745278171058","0.325358673975319","0.46954688944584"
"Stimmt eher nicht","2013","Thüringen","3","69","0.342013557569614","0.27346957835162","0.410557536787608"
"Stimmt eher nicht","2013","Thüringen","4","67","0.428428820944035","0.357313017792661","0.499544624095408"
"Stimmt eher nicht","2013","Thüringen","5 Einkommensstärkstes Quintil","39","0.2763037500663","0.190362241626187","0.362245258506413"
"Stimmt ganz u.gar nicht","2013","Schleswig-Holstein","1 Einkommensschwächstes Quintil","41","0.484949801177333","0.373321092506818","0.596578509847847"
"Stimmt ganz u.gar nicht","2013","Schleswig-Holstein","2","61","0.473633808692098","0.381163050040519","0.566104567343677"
"Stimmt ganz u.gar nicht","2013","Schleswig-Holstein","3","55","0.44379577970439","0.350525438406823","0.537066121001958"
"Stimmt ganz u.gar nicht","2013","Schleswig-Holstein","4","99","0.623333785111091","0.546048238192603","0.700619332029578"
"Stimmt ganz u.gar nicht","2013","Schleswig-Holstein","5 Einkommensstärkstes Quintil","79","0.523854995143774","0.441710383670155","0.605999606617393"
"Stimmt ganz u.gar nicht","2013","Hamburg","1 Einkommensschwächstes Quintil","8","","",""
"Stimmt ganz u.gar nicht","2013","Hamburg","2","23","","",""
"Stimmt ganz u.gar nicht","2013","Hamburg","3","37","0.59473374489622","0.470510182952968","0.718957306839471"
"Stimmt ganz u.gar nicht","2013","Hamburg","4","38","0.674059462680994","0.560110675737826","0.788008249624161"
"Stimmt ganz u.gar nicht","2013","Hamburg","5 Einkommensstärkstes Quintil","88","0.674419708790121","0.589872111980545","0.758967305599697"
"Stimmt ganz u.gar nicht","2013","Niedersachsen","1 Einkommensschwächstes Quintil","106","0.374537797230494","0.312122583494551","0.436953010966437"
"Stimmt ganz u.gar nicht","2013","Niedersachsen","2","132","0.565043345348584","0.502966602580167","0.627120088117001"
"Stimmt ganz u.gar nicht","2013","Niedersachsen","3","171","0.551870662481784","0.496689463060227","0.607051861903342"
"Stimmt ganz u.gar nicht","2013","Niedersachsen","4","258","0.551550007969579","0.504974189686598","0.598125826252559"
"Stimmt ganz u.gar nicht","2013","Niedersachsen","5 Einkommensstärkstes Quintil","330","0.648956529079304","0.608587416622439","0.689325641536168"
"Stimmt ganz u.gar nicht","2013","Bremen","1 Einkommensschwächstes Quintil","6","","",""
"Stimmt ganz u.gar nicht","2013","Bremen","2","10","","",""
"Stimmt ganz u.gar nicht","2013","Bremen","3","8","","",""
"Stimmt ganz u.gar nicht","2013","Bremen","4","8","","",""
"Stimmt ganz u.gar nicht","2013","Bremen","5 Einkommensstärkstes Quintil","31","0.632466529706178","0.490007830606829","0.774925228805528"
"Stimmt ganz u.gar nicht","2013","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","197","0.438679069854533","0.392312942063827","0.485045197645238"
"Stimmt ganz u.gar nicht","2013","Nordrhein-Westfalen","2","296","0.496569445006431","0.456156620036448","0.536982269976415"
"Stimmt ganz u.gar nicht","2013","Nordrhein-Westfalen","3","309","0.499360793838349","0.458349857370071","0.540371730306627"
"Stimmt ganz u.gar nicht","2013","Nordrhein-Westfalen","4","502","0.585332421566919","0.552837232386299","0.617827610747538"
"Stimmt ganz u.gar nicht","2013","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","759","0.609331722801814","0.581852339148823","0.636811106454805"
"Stimmt ganz u.gar nicht","2013","Hessen","1 Einkommensschwächstes Quintil","69","0.45136339813052","0.368034936225813","0.534691860035228"
"Stimmt ganz u.gar nicht","2013","Hessen","2","88","0.474215727529455","0.399154544913365","0.549276910145544"
"Stimmt ganz u.gar nicht","2013","Hessen","3","118","0.514612860357891","0.447962014435737","0.581263706280044"
"Stimmt ganz u.gar nicht","2013","Hessen","4","173","0.549123920628858","0.492052268595242","0.606195572662474"
"Stimmt ganz u.gar nicht","2013","Hessen","5 Einkommensstärkstes Quintil","287","0.598077763290664","0.55365812584174","0.642497400739589"
"Stimmt ganz u.gar nicht","2013","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","74","0.482038930434087","0.403120698441804","0.560957162426371"
"Stimmt ganz u.gar nicht","2013","Rheinland-Pfalz,Saarland","2","108","0.540442357053351","0.467638141834561","0.613246572272142"
"Stimmt ganz u.gar nicht","2013","Rheinland-Pfalz,Saarland","3","122","0.565603021012239","0.497077977388907","0.634128064635572"
"Stimmt ganz u.gar nicht","2013","Rheinland-Pfalz,Saarland","4","154","0.571013669131956","0.510737840652704","0.631289497611207"
"Stimmt ganz u.gar nicht","2013","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","193","0.596944046733919","0.539490273207363","0.654397820260474"
"Stimmt ganz u.gar nicht","2013","Baden-Württemberg","1 Einkommensschwächstes Quintil","67","0.363941757107303","0.297427545363359","0.430455968851246"
"Stimmt ganz u.gar nicht","2013","Baden-Württemberg","2","129","0.438162972735612","0.379521514673132","0.496804430798092"
"Stimmt ganz u.gar nicht","2013","Baden-Württemberg","3","165","0.514062724092911","0.459891034818137","0.568234413367684"
"Stimmt ganz u.gar nicht","2013","Baden-Württemberg","4","318","0.544027378982217","0.503139891456883","0.584914866507552"
"Stimmt ganz u.gar nicht","2013","Baden-Württemberg","5 Einkommensstärkstes Quintil","445","0.59787357052888","0.562497800927225","0.633249340130534"
"Stimmt ganz u.gar nicht","2013","Bayern","1 Einkommensschwächstes Quintil","128","0.431760769674707","0.374850742516403","0.488670796833012"
"Stimmt ganz u.gar nicht","2013","Bayern","2","262","0.517599743590588","0.473931583907583","0.561267903273592"
"Stimmt ganz u.gar nicht","2013","Bayern","3","270","0.469769742923636","0.427279919121229","0.512259566726043"
"Stimmt ganz u.gar nicht","2013","Bayern","4","413","0.623848432204954","0.587729903621198","0.65996696078871"
"Stimmt ganz u.gar nicht","2013","Bayern","5 Einkommensstärkstes Quintil","572","0.593561127076664","0.561596120944631","0.625526133208698"
"Stimmt ganz u.gar nicht","2013","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Stimmt ganz u.gar nicht","2013","Saarland","2","","","",""
"Stimmt ganz u.gar nicht","2013","Saarland","3","","","",""
"Stimmt ganz u.gar nicht","2013","Saarland","4","","","",""
"Stimmt ganz u.gar nicht","2013","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar nicht","2013","Berlin","1 Einkommensschwächstes Quintil","46","0.411662700691722","0.318847274329166","0.504478127054278"
"Stimmt ganz u.gar nicht","2013","Berlin","2","54","0.420897042541632","0.332563978239855","0.509230106843409"
"Stimmt ganz u.gar nicht","2013","Berlin","3","65","0.439247490790842","0.355528985816709","0.522965995764974"
"Stimmt ganz u.gar nicht","2013","Berlin","4","97","0.525922588943744","0.455658605146302","0.596186572741186"
"Stimmt ganz u.gar nicht","2013","Berlin","5 Einkommensstärkstes Quintil","117","0.597420447271286","0.530612394129846","0.664228500412726"
"Stimmt ganz u.gar nicht","2013","Brandenburg","1 Einkommensschwächstes Quintil","61","0.425422165291029","0.345225528774264","0.505618801807794"
"Stimmt ganz u.gar nicht","2013","Brandenburg","2","73","0.33535626667329","0.265607035094011","0.405105498252569"
"Stimmt ganz u.gar nicht","2013","Brandenburg","3","50","0.302786302184836","0.229502045891093","0.376070558478579"
"Stimmt ganz u.gar nicht","2013","Brandenburg","4","75","0.392223795835057","0.319885565167181","0.464562026502933"
"Stimmt ganz u.gar nicht","2013","Brandenburg","5 Einkommensstärkstes Quintil","71","0.54973201911187","0.46320389678849","0.636260141435251"
"Stimmt ganz u.gar nicht","2013","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","43","0.48889692055538","0.387302579824227","0.590491261286533"
"Stimmt ganz u.gar nicht","2013","Mecklenburg-Vorpommern","2","56","0.460776691399408","0.375743064185497","0.545810318613319"
"Stimmt ganz u.gar nicht","2013","Mecklenburg-Vorpommern","3","34","0.408470723270796","0.308568487882416","0.508372958659177"
"Stimmt ganz u.gar nicht","2013","Mecklenburg-Vorpommern","4","29","","",""
"Stimmt ganz u.gar nicht","2013","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","43","0.62696259689395","0.512853425557502","0.741071768230398"
"Stimmt ganz u.gar nicht","2013","Sachsen","1 Einkommensschwächstes Quintil","81","0.376532913310577","0.310368766147197","0.442697060473957"
"Stimmt ganz u.gar nicht","2013","Sachsen","2","135","0.411969905880456","0.356181362863618","0.467758448897295"
"Stimmt ganz u.gar nicht","2013","Sachsen","3","165","0.471125198591728","0.417592459912255","0.524657937271201"
"Stimmt ganz u.gar nicht","2013","Sachsen","4","155","0.534197524810765","0.477656415025613","0.590738634595917"
"Stimmt ganz u.gar nicht","2013","Sachsen","5 Einkommensstärkstes Quintil","113","0.549780483076937","0.479223788724289","0.620337177429585"
"Stimmt ganz u.gar nicht","2013","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","55","0.339758120769757","0.257707936026276","0.421808305513238"
"Stimmt ganz u.gar nicht","2013","Sachsen-Anhalt","2","70","0.395481530318239","0.323038441935808","0.46792461870067"
"Stimmt ganz u.gar nicht","2013","Sachsen-Anhalt","3","69","0.347395114568478","0.274522696498084","0.420267532638871"
"Stimmt ganz u.gar nicht","2013","Sachsen-Anhalt","4","79","0.494584999266289","0.414035699899164","0.575134298633414"
"Stimmt ganz u.gar nicht","2013","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","80","0.581804151508827","0.500674018991673","0.662934284025982"
"Stimmt ganz u.gar nicht","2013","Thüringen","1 Einkommensschwächstes Quintil","49","0.30269973212794","0.228177200939727","0.377222263316154"
"Stimmt ganz u.gar nicht","2013","Thüringen","2","74","0.392928315195221","0.320977103958946","0.464879526431496"
"Stimmt ganz u.gar nicht","2013","Thüringen","3","72","0.41564038562421","0.344430851257598","0.486849919990822"
"Stimmt ganz u.gar nicht","2013","Thüringen","4","93","0.425819712075215","0.354759149851852","0.496880274298578"
"Stimmt ganz u.gar nicht","2013","Thüringen","5 Einkommensstärkstes Quintil","55","0.637305305025284","0.544904492574117","0.729706117476452"
"Stimmt ganz u.gar","2014","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Stimmt ganz u.gar","2014","Schleswig-Holstein","2","","","",""
