"plh0036","year","migback","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Grosse Sorgen","2016","indirekter Migrationshintergrund","Westdeutschland","420","0.260898720486221","0.238138942363558","0.283658498608884"
"Grosse Sorgen","2016","indirekter Migrationshintergrund","Ostdeutschland","31","0.257247117473344","0.174033847237166","0.340460387709523"
"Grosse Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2016","kein Migrationshintergrund","Westdeutschland","7676","0.572617476830142","0.564184333754632","0.581050619905652"
"Einige Sorgen","2016","kein Migrationshintergrund","Ostdeutschland","2647","0.590080913483609","0.575787277529511","0.604374549437708"
"Einige Sorgen","2016","direkter Migrationshintergrund","Westdeutschland","2469","0.555891757983023","0.541202218348322","0.570581297617723"
"Einige Sorgen","2016","direkter Migrationshintergrund","Ostdeutschland","175","0.531211398437318","0.478781298755669","0.583641498118968"
"Einige Sorgen","2016","indirekter Migrationshintergrund","Westdeutschland","750","0.535138082490045","0.509287223065125","0.560988941914965"
"Einige Sorgen","2016","indirekter Migrationshintergrund","Ostdeutschland","57","0.543639526509453","0.448818493534453","0.638460559484453"
"Einige Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2016","kein Migrationshintergrund","Westdeutschland","1637","0.135027819365745","0.129201940012488","0.140853698719003"
"Keine Sorgen","2016","kein Migrationshintergrund","Ostdeutschland","730","0.152377095677633","0.141932321597884","0.162821869757382"
"Keine Sorgen","2016","direkter Migrationshintergrund","Westdeutschland","763","0.173524609983477","0.162328577422447","0.184720642544507"
"Keine Sorgen","2016","direkter Migrationshintergrund","Ostdeutschland","64","0.16665889205551","0.127504172557505","0.205813611553516"
"Keine Sorgen","2016","indirekter Migrationshintergrund","Westdeutschland","260","0.203963197023734","0.183078770653515","0.224847623393954"
"Keine Sorgen","2016","indirekter Migrationshintergrund","Ostdeutschland","18","","",""
"Keine Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2017","kein Migrationshintergrund","Westdeutschland","5210","0.343768358802504","0.33616899643793","0.351367721167078"
"Grosse Sorgen","2017","kein Migrationshintergrund","Ostdeutschland","1597","0.323672047472198","0.310833699875514","0.336510395068883"
"Grosse Sorgen","2017","direkter Migrationshintergrund","Westdeutschland","1264","0.307996187126887","0.294078762406903","0.32191361184687"
"Grosse Sorgen","2017","direkter Migrationshintergrund","Ostdeutschland","114","0.294597562853616","0.247507432419748","0.341687693287483"
"Grosse Sorgen","2017","indirekter Migrationshintergrund","Westdeutschland","530","0.318308313759992","0.295419093891891","0.341197533628094"
"Grosse Sorgen","2017","indirekter Migrationshintergrund","Ostdeutschland","28","","",""
"Grosse Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2017","kein Migrationshintergrund","Westdeutschland","8318","0.549393567008214","0.541432778273521","0.557354355742906"
"Einige Sorgen","2017","kein Migrationshintergrund","Ostdeutschland","2811","0.541025942147503","0.52735240173983","0.554699482555176"
"Einige Sorgen","2017","direkter Migrationshintergrund","Westdeutschland","2290","0.534082143581171","0.519044123038732","0.54912016412361"
"Einige Sorgen","2017","direkter Migrationshintergrund","Ostdeutschland","166","0.489708803339195","0.438070158756721","0.54134744792167"
"Einige Sorgen","2017","indirekter Migrationshintergrund","Westdeutschland","816","0.534075612381143","0.509563987803923","0.558587236958363"
"Einige Sorgen","2017","indirekter Migrationshintergrund","Ostdeutschland","57","0.587854840371162","0.492796630862966","0.682913049879357"
"Einige Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2017","kein Migrationshintergrund","Westdeutschland","1478","0.106838074189282","0.101895607554317","0.111780540824248"
"Keine Sorgen","2017","kein Migrationshintergrund","Ostdeutschland","694","0.135302010380299","0.125916406662918","0.144687614097679"
"Keine Sorgen","2017","direkter Migrationshintergrund","Westdeutschland","673","0.157921669291942","0.146928344074079","0.168914994509805"
"Keine Sorgen","2017","direkter Migrationshintergrund","Ostdeutschland","80","0.215693633807189","0.1732064080576","0.258180859556778"
"Keine Sorgen","2017","indirekter Migrationshintergrund","Westdeutschland","245","0.147616073858865","0.130186071254262","0.165046076463468"
"Keine Sorgen","2017","indirekter Migrationshintergrund","Ostdeutschland","18","","",""
"Keine Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2018","kein Migrationshintergrund","Westdeutschland","4797","0.327360128800233","0.319709390701498","0.335010866898968"
"Grosse Sorgen","2018","kein Migrationshintergrund","Ostdeutschland","1419","0.291414703155417","0.278830539040873","0.303998867269962"
"Grosse Sorgen","2018","direkter Migrationshintergrund","Westdeutschland","1028","0.270639761966442","0.256946422941198","0.284333100991685"
"Grosse Sorgen","2018","direkter Migrationshintergrund","Ostdeutschland","96","0.289178748458035","0.241337563041159","0.337019933874912"
"Grosse Sorgen","2018","indirekter Migrationshintergrund","Westdeutschland","485","0.303677593236458","0.281046368406153","0.326308818066762"
"Grosse Sorgen","2018","indirekter Migrationshintergrund","Ostdeutschland","31","0.192733093777599","0.122451414985541","0.263014772569657"
"Grosse Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2018","kein Migrationshintergrund","Westdeutschland","8088","0.55958734686181","0.551493351012345","0.567681342711274"
"Einige Sorgen","2018","kein Migrationshintergrund","Ostdeutschland","2791","0.560312649929275","0.546567174228689","0.57405812562986"
"Einige Sorgen","2018","direkter Migrationshintergrund","Westdeutschland","2265","0.565953514259502","0.550677817792719","0.581229210726285"
"Einige Sorgen","2018","direkter Migrationshintergrund","Ostdeutschland","183","0.578217562691596","0.526106680086987","0.630328445296205"
"Einige Sorgen","2018","indirekter Migrationshintergrund","Westdeutschland","854","0.536300085293905","0.511757577332321","0.560842593255489"
"Einige Sorgen","2018","indirekter Migrationshintergrund","Ostdeutschland","70","0.60897829990791","0.52203087095433","0.695925728861489"
"Einige Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2018","kein Migrationshintergrund","Westdeutschland","1566","0.113052524337957","0.107889689599598","0.118215359076317"
"Keine Sorgen","2018","kein Migrationshintergrund","Ostdeutschland","799","0.148272646915308","0.13843132602532","0.158113967805295"
"Keine Sorgen","2018","direkter Migrationshintergrund","Westdeutschland","751","0.163406723774056","0.152011190231476","0.174802257316637"
"Keine Sorgen","2018","direkter Migrationshintergrund","Ostdeutschland","66","0.132603688850368","0.0968167021616132","0.168390675539124"
"Keine Sorgen","2018","indirekter Migrationshintergrund","Westdeutschland","247","0.160022321469637","0.141978826808369","0.178065816130905"
"Keine Sorgen","2018","indirekter Migrationshintergrund","Ostdeutschland","20","","",""
"Keine Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2019","kein Migrationshintergrund","Westdeutschland","7335","0.473394903753833","0.465378220923092","0.481411586584573"
"Grosse Sorgen","2019","kein Migrationshintergrund","Ostdeutschland","2119","0.436462257589034","0.42285101249637","0.450073502681698"
"Grosse Sorgen","2019","direkter Migrationshintergrund","Westdeutschland","1403","0.400537737030871","0.384375484934261","0.416699989127481"
"Grosse Sorgen","2019","direkter Migrationshintergrund","Ostdeutschland","118","0.465713563098426","0.408103498126685","0.523323628070167"
"Grosse Sorgen","2019","indirekter Migrationshintergrund","Westdeutschland","781","0.429568650727691","0.405719820919408","0.453417480535975"
"Grosse Sorgen","2019","indirekter Migrationshintergrund","Ostdeutschland","66","0.339678971450056","0.265832211979488","0.413525730920624"
"Grosse Sorgen","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2019","kein Migrationshintergrund","Westdeutschland","6671","0.459543790798744","0.45154205716486","0.467545524432628"
"Einige Sorgen","2019","kein Migrationshintergrund","Ostdeutschland","2528","0.473102364216309","0.459399741912899","0.486804986519719"
"Einige Sorgen","2019","direkter Migrationshintergrund","Westdeutschland","1732","0.487727377285981","0.47124050124463","0.504214253327332"
"Einige Sorgen","2019","direkter Migrationshintergrund","Ostdeutschland","136","0.427333956856008","0.370201057347753","0.484466856364264"
"Einige Sorgen","2019","indirekter Migrationshintergrund","Westdeutschland","719","0.434704242640381","0.410821516735257","0.458586968545504"
"Einige Sorgen","2019","indirekter Migrationshintergrund","Ostdeutschland","73","0.50840300670015","0.430450836288324","0.586355177111977"
"Einige Sorgen","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2019","kein Migrationshintergrund","Westdeutschland","895","0.0670613054474235","0.0630452200550256","0.0710773908398215"
"Keine Sorgen","2019","kein Migrationshintergrund","Ostdeutschland","453","0.0904353781946566","0.0825640329310128","0.0983067234583003"
"Keine Sorgen","2019","direkter Migrationshintergrund","Westdeutschland","396","0.111734885683148","0.101343704203837","0.122126067162458"
"Keine Sorgen","2019","direkter Migrationshintergrund","Ostdeutschland","34","0.106952480045566","0.0712593560001804","0.142645604090951"
"Keine Sorgen","2019","indirekter Migrationshintergrund","Westdeutschland","155","0.135727106631928","0.119226198984945","0.152228014278912"
"Keine Sorgen","2019","indirekter Migrationshintergrund","Ostdeutschland","19","","",""
"Keine Sorgen","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2020","kein Migrationshintergrund","Westdeutschland","5318","0.380540439261505","0.372465286237336","0.388615592285674"
"Grosse Sorgen","2020","kein Migrationshintergrund","Ostdeutschland","1572","0.332575577375688","0.319141946563555","0.346009208187821"
"Grosse Sorgen","2020","direkter Migrationshintergrund","Westdeutschland","1462","0.312558240831652","0.299572845529954","0.32554363613335"
"Grosse Sorgen","2020","direkter Migrationshintergrund","Ostdeutschland","161","0.359643156231844","0.316303589500356","0.402982722963333"
"Grosse Sorgen","2020","indirekter Migrationshintergrund","Westdeutschland","550","0.353534918579156","0.329650345958994","0.377419491199318"
"Grosse Sorgen","2020","indirekter Migrationshintergrund","Ostdeutschland","45","0.258376422342046","0.184260094061902","0.332492750622191"
"Grosse Sorgen","2020","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2020","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2020","kein Migrationshintergrund","Westdeutschland","7323","0.526333249923597","0.518028802758727","0.534637697088467"
"Einige Sorgen","2020","kein Migrationshintergrund","Ostdeutschland","2566","0.549376823934904","0.53518987146123","0.563563776408578"
"Einige Sorgen","2020","direkter Migrationshintergrund","Westdeutschland","2527","0.551223241879675","0.537290047949263","0.565156435810087"
"Einige Sorgen","2020","direkter Migrationshintergrund","Ostdeutschland","248","0.478552677217029","0.433439051349232","0.523666303084826"
"Einige Sorgen","2020","indirekter Migrationshintergrund","Westdeutschland","783","0.524852643645571","0.499903155842646","0.549802131448496"
"Einige Sorgen","2020","indirekter Migrationshintergrund","Ostdeutschland","75","0.565086226574788","0.481148996454483","0.649023456695093"
"Einige Sorgen","2020","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2020","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2020","kein Migrationshintergrund","Westdeutschland","1246","0.0931263108148976","0.0882929026243847","0.0979597190054105"
"Keine Sorgen","2020","kein Migrationshintergrund","Ostdeutschland","587","0.118047598689408","0.108847376059241","0.127247821319574"
"Keine Sorgen","2020","direkter Migrationshintergrund","Westdeutschland","906","0.136218517288673","0.126609217067676","0.145827817509669"
"Keine Sorgen","2020","direkter Migrationshintergrund","Ostdeutschland","62","0.161804166551127","0.128545469081768","0.195062864020486"
"Keine Sorgen","2020","indirekter Migrationshintergrund","Westdeutschland","206","0.121612437775273","0.105283389724581","0.137941485825965"
"Keine Sorgen","2020","indirekter Migrationshintergrund","Ostdeutschland","14","","",""
"Keine Sorgen","2020","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2020","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
