year,age_gr,pgisced97,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,66 and older,Second Stage of Tertiary Education,No,0.99395,1282,1282,0.98971,0.99820
2019,17-29 y.,Pre-primary Level,Yes,0.59562,323,323,0.54201,0.64922
2019,17-29 y.,Primary Level,Yes,0.24499,78,430,0.20429,0.28569
2019,17-29 y.,Primary Level,No,0.72762,352,430,0.68549,0.76974
2019,17-29 y.,Lower Secondary Level,Yes,0.39093,445,969,0.36019,0.42167
2019,17-29 y.,Lower Secondary Level,No,0.48891,524,969,0.45742,0.52040
2019,17-29 y.,Upper Secondary Level,Yes,0.42176,768,1719,0.39841,0.44511
2019,17-29 y.,Upper Secondary Level,No,0.57625,951,1719,0.55288,0.59961
2019,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.34756,104,303,0.29386,0.40127
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.65244,199,303,0.59873,0.70614
2019,17-29 y.,First Stage of Tertiary Education,No,0.81446,52,52,0.70777,0.92115
2019,17-29 y.,Second Stage of Tertiary Education,Yes,0.38164,236,580,0.34207,0.42121
2019,17-29 y.,Second Stage of Tertiary Education,No,0.61809,344,580,0.57852,0.65767
2019,30-45 y.,Primary Level,No,0.93158,767,767,0.91370,0.94946
2019,30-45 y.,Lower Secondary Level,No,0.95264,796,796,0.93788,0.96741
2019,30-45 y.,Upper Secondary Level,Yes,0.06287,135,2630,0.05359,0.07215
2019,30-45 y.,Upper Secondary Level,No,0.93713,2495,2630,0.92785,0.94641
2019,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.06361,53,836,0.04706,0.08016
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.93639,783,836,0.91984,0.95294
2019,30-45 y.,First Stage of Tertiary Education,No,0.94108,341,341,0.91605,0.96611
2019,30-45 y.,Second Stage of Tertiary Education,Yes,0.07136,188,2337,0.06092,0.08180
2019,30-45 y.,Second Stage of Tertiary Education,No,0.92864,2149,2337,0.91820,0.93908
2019,46-65 y.,Primary Level,No,0.99769,382,382,0.99288,1.00251
2019,46-65 y.,Lower Secondary Level,No,0.99117,733,733,0.98439,0.99795
2019,46-65 y.,Upper Secondary Level,Yes,0.00550,47,4757,0.00340,0.00760
2019,46-65 y.,Upper Secondary Level,No,0.99450,4710,4757,0.99240,0.99660
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.99540,942,942,0.99108,0.99972
2019,46-65 y.,First Stage of Tertiary Education,No,0.98509,862,862,0.97700,0.99319
2019,46-65 y.,Second Stage of Tertiary Education,Yes,0.01457,49,3213,0.01042,0.01871
2019,46-65 y.,Second Stage of Tertiary Education,No,0.98542,3164,3213,0.98128,0.98957
2019,66 and older,Lower Secondary Level,No,0.99996,549,549,0.99941,1.00050
2019,66 and older,Upper Secondary Level,No,0.99934,2570,2570,0.99834,1.00033
2019,66 and older,Post-secondary Non-tertiary Level,No,0.99820,164,164,0.99168,1.00471
2019,66 and older,First Stage of Tertiary Education,No,0.99688,380,380,0.99127,1.00249
2019,66 and older,Second Stage of Tertiary Education,No,0.99429,1448,1448,0.99040,0.99817
2020,17-29 y.,Pre-primary Level,Yes,0.46837,339,339,0.41518,0.52157
2020,17-29 y.,Primary Level,Yes,0.15340,88,501,0.12181,0.18499
2020,17-29 y.,Primary Level,No,0.83918,413,501,0.80698,0.87138
2020,17-29 y.,Lower Secondary Level,Yes,0.45343,459,1050,0.42330,0.48355
2020,17-29 y.,Lower Secondary Level,No,0.46338,591,1050,0.43320,0.49356
2020,17-29 y.,Upper Secondary Level,Yes,0.45340,811,1860,0.43077,0.47603
2020,17-29 y.,Upper Secondary Level,No,0.54224,1049,1860,0.51959,0.56489
2020,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.33331,113,353,0.28406,0.38255
2020,17-29 y.,Post-secondary Non-tertiary Level,No,0.66669,240,353,0.61745,0.71594
2020,17-29 y.,First Stage of Tertiary Education,No,0.87909,49,49,0.78685,0.97132
2020,17-29 y.,Second Stage of Tertiary Education,Yes,0.42728,273,788,0.39272,0.46184
2020,17-29 y.,Second Stage of Tertiary Education,No,0.57271,515,788,0.53815,0.60727
2020,30-45 y.,Primary Level,No,0.97503,861,861,0.96460,0.98545
2020,30-45 y.,Lower Secondary Level,Yes,0.04816,35,933,0.03442,0.06191
2020,30-45 y.,Lower Secondary Level,No,0.95184,898,933,0.93809,0.96558
2020,30-45 y.,Upper Secondary Level,Yes,0.05563,139,2636,0.04688,0.06439
2020,30-45 y.,Upper Secondary Level,No,0.94431,2497,2636,0.93555,0.95306
2020,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08118,58,861,0.06292,0.09943
2020,30-45 y.,Post-secondary Non-tertiary Level,No,0.91879,803,861,0.90053,0.93704
2020,30-45 y.,First Stage of Tertiary Education,No,0.97878,284,284,0.96199,0.99557
2020,30-45 y.,Second Stage of Tertiary Education,Yes,0.07461,217,2525,0.06436,0.08486
2020,30-45 y.,Second Stage of Tertiary Education,No,0.92531,2308,2525,0.91505,0.93557
2020,46-65 y.,Primary Level,No,0.99979,375,375,0.99830,1.00127
2020,46-65 y.,Lower Secondary Level,No,0.99482,724,724,0.98959,1.00005
2020,46-65 y.,Upper Secondary Level,Yes,0.00663,49,4428,0.00424,0.00902
2020,46-65 y.,Upper Secondary Level,No,0.99337,4379,4428,0.99098,0.99576
2020,46-65 y.,Post-secondary Non-tertiary Level,No,0.98845,962,962,0.98170,0.99521
2020,46-65 y.,First Stage of Tertiary Education,No,0.99694,759,759,0.99300,1.00087
2020,46-65 y.,Second Stage of Tertiary Education,Yes,0.01661,48,3061,0.01208,0.02114
2020,46-65 y.,Second Stage of Tertiary Education,No,0.98339,3013,3061,0.97886,0.98792
2020,66 and older,Upper Secondary Level,No,0.99929,2438,2438,0.99822,1.00035
2020,66 and older,First Stage of Tertiary Education,No,0.98966,353,353,0.97909,1.00023
2020,66 and older,Second Stage of Tertiary Education,No,0.99592,1382,1382,0.99256,0.99928
2021,17-29 y.,Pre-primary Level,Yes,0.48994,177,177,0.41609,0.56380
2021,17-29 y.,Primary Level,Yes,0.15655,49,242,0.11068,0.20243
2021,17-29 y.,Primary Level,No,0.81521,193,242,0.76620,0.86421
2021,17-29 y.,Lower Secondary Level,Yes,0.40791,288,563,0.36728,0.44854
2021,17-29 y.,Lower Secondary Level,No,0.49062,275,563,0.44929,0.53195
2021,17-29 y.,Upper Secondary Level,Yes,0.48117,618,1207,0.45297,0.50937
2021,17-29 y.,Upper Secondary Level,No,0.51201,589,1207,0.48380,0.54022
2021,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.33258,85,240,0.27284,0.39231
2021,17-29 y.,Post-secondary Non-tertiary Level,No,0.66742,155,240,0.60769,0.72716
2021,17-29 y.,Second Stage of Tertiary Education,Yes,0.44304,218,529,0.40067,0.48541
2021,17-29 y.,Second Stage of Tertiary Education,No,0.55150,311,529,0.50907,0.59392
2021,30-45 y.,Primary Level,No,0.98439,480,480,0.97329,0.99549
2021,30-45 y.,Lower Secondary Level,No,0.95880,493,493,0.94124,0.97636
2021,30-45 y.,Upper Secondary Level,Yes,0.06628,100,1554,0.05391,0.07866
2021,30-45 y.,Upper Secondary Level,No,0.93190,1454,1554,0.91937,0.94443
2021,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08339,40,547,0.06020,0.10658
2021,30-45 y.,Post-secondary Non-tertiary Level,No,0.91661,507,547,0.89342,0.93980
2021,30-45 y.,First Stage of Tertiary Education,No,0.98014,188,188,0.96014,1.00014
2021,30-45 y.,Second Stage of Tertiary Education,Yes,0.09375,172,1762,0.08014,0.10737
2021,30-45 y.,Second Stage of Tertiary Education,No,0.90604,1590,1762,0.89242,0.91967
2021,46-65 y.,Primary Level,No,0.99800,247,247,0.99242,1.00358
2021,46-65 y.,Lower Secondary Level,No,0.99060,426,426,0.98142,0.99977
2021,46-65 y.,Upper Secondary Level,Yes,0.00490,36,2904,0.00236,0.00744
2021,46-65 y.,Upper Secondary Level,No,0.99284,2868,2904,0.98977,0.99591
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.98512,680,680,0.97601,0.99423
2021,46-65 y.,First Stage of Tertiary Education,No,0.99573,506,506,0.99004,1.00142
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.01328,50,2299,0.00860,0.01796
2021,46-65 y.,Second Stage of Tertiary Education,No,0.98664,2249,2299,0.98194,0.99133
2021,66 and older,Lower Secondary Level,No,0.98443,308,308,0.97058,0.99828
2021,66 and older,Upper Secondary Level,No,0.99093,1708,1708,0.98643,0.99542
2021,66 and older,First Stage of Tertiary Education,No,0.94711,254,254,0.91954,0.97469
2021,66 and older,Second Stage of Tertiary Education,No,0.99219,1101,1101,0.98699,0.99739
