"plh0112","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"4 Ganz unwichtig","2010","AkademikerIn","kein Migrationshintergrund","67","0.0603601520323923","0.0468404898871096","0.073879814177675"
"4 Ganz unwichtig","2010","AkademikerIn","direkter Migrationshintergrund","15","","",""
"4 Ganz unwichtig","2010","AkademikerIn","indirekter Migrationshintergrund","7","","",""
"4 Ganz unwichtig","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2011","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2011","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2011","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2011","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2011","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2011","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2011","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2011","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2011","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","2011","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2011","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","2011","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","2011","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2011","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2011","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2011","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2011","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2011","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2011","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2012","(noch) kein Abschluss","kein Migrationshintergrund","114","0.1972922469605","0.165016566600467","0.229567927320532"
"1 Sehr wichtig","2012","(noch) kein Abschluss","direkter Migrationshintergrund","27","","",""
"1 Sehr wichtig","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","25","","",""
"1 Sehr wichtig","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2012","Hauptschule","kein Migrationshintergrund","481","0.0721759254450886","0.0661370042477344","0.0782148466424427"
"1 Sehr wichtig","2012","Hauptschule","direkter Migrationshintergrund","114","0.0946545736794827","0.0784393148825448","0.110869832476421"
"1 Sehr wichtig","2012","Hauptschule","indirekter Migrationshintergrund","37","0.113898193760896","0.0795177562887009","0.148278631233092"
"1 Sehr wichtig","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2012","Realschule","kein Migrationshintergrund","649","0.108182176894317","0.100972442627156","0.115391911161478"
"1 Sehr wichtig","2012","Realschule","direkter Migrationshintergrund","31","0.153334608553806","0.110903516950045","0.195765700157567"
"1 Sehr wichtig","2012","Realschule","indirekter Migrationshintergrund","43","0.12469552665805","0.0888327177681255","0.160558335547975"
"1 Sehr wichtig","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2012","(Fach-)Abitur","kein Migrationshintergrund","319","0.12955526959597","0.116867380216365","0.142243158975575"
"1 Sehr wichtig","2012","(Fach-)Abitur","direkter Migrationshintergrund","75","0.11338782694295","0.0887267925215139","0.138048861364387"
"1 Sehr wichtig","2012","(Fach-)Abitur","indirekter Migrationshintergrund","27","","",""
"1 Sehr wichtig","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2012","AkademikerIn","kein Migrationshintergrund","682","0.140521287922884","0.131193221205793","0.149849354639975"
"1 Sehr wichtig","2012","AkademikerIn","direkter Migrationshintergrund","100","0.15373794730918","0.125043575719609","0.18243231889875"
"1 Sehr wichtig","2012","AkademikerIn","indirekter Migrationshintergrund","32","0.220006008503679","0.161563030710772","0.278448986296586"
"1 Sehr wichtig","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2012","(noch) kein Abschluss","kein Migrationshintergrund","207","0.340204652887693","0.301779428147089","0.378629877628296"
"2 Wichtig","2012","(noch) kein Abschluss","direkter Migrationshintergrund","63","0.302616077737274","0.238137900793494","0.367094254681054"
"2 Wichtig","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","55","0.490564180671525","0.398391647085224","0.582736714257826"
"2 Wichtig","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2012","Hauptschule","kein Migrationshintergrund","2071","0.297554222814654","0.286885318370427","0.308223127258881"
"2 Wichtig","2012","Hauptschule","direkter Migrationshintergrund","477","0.356904715768903","0.330367232570461","0.383442198967345"
"2 Wichtig","2012","Hauptschule","indirekter Migrationshintergrund","129","0.425948058561064","0.372434345486794","0.479461771635335"
"2 Wichtig","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2012","Realschule","kein Migrationshintergrund","2237","0.32650021008426","0.315615577071413","0.337384843097106"
"2 Wichtig","2012","Realschule","direkter Migrationshintergrund","101","0.383593021473453","0.326329595344682","0.440856447602224"
"2 Wichtig","2012","Realschule","indirekter Migrationshintergrund","117","0.413946614735546","0.360480324928945","0.467412904542148"
"2 Wichtig","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2012","(Fach-)Abitur","kein Migrationshintergrund","1003","0.398082074305967","0.379587421128226","0.416576727483708"
"2 Wichtig","2012","(Fach-)Abitur","direkter Migrationshintergrund","281","0.447888852094713","0.40921124360219","0.486566460587235"
"2 Wichtig","2012","(Fach-)Abitur","indirekter Migrationshintergrund","92","0.48323988896561","0.417504765470871","0.548975012460349"
"2 Wichtig","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2012","AkademikerIn","kein Migrationshintergrund","2098","0.406723619322044","0.393538585542526","0.419908653101563"
"2 Wichtig","2012","AkademikerIn","direkter Migrationshintergrund","279","0.483573818621654","0.443819047168963","0.523328590074345"
"2 Wichtig","2012","AkademikerIn","indirekter Migrationshintergrund","78","0.39098446534445","0.322140896980282","0.459828033708618"
"2 Wichtig","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2012","(noch) kein Abschluss","kein Migrationshintergrund","194","0.350181327041711","0.31149261670674","0.388870037376682"
"3 Weniger wichtig","2012","(noch) kein Abschluss","direkter Migrationshintergrund","67","0.336530491732325","0.270209123151038","0.402851860313612"
"3 Weniger wichtig","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","29","","",""
"3 Weniger wichtig","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2012","Hauptschule","kein Migrationshintergrund","3136","0.427428582714937","0.415884033597775","0.438973131832098"
"3 Weniger wichtig","2012","Hauptschule","direkter Migrationshintergrund","461","0.347696040211278","0.321316282257832","0.374075798164724"
"3 Weniger wichtig","2012","Hauptschule","indirekter Migrationshintergrund","130","0.38388287180698","0.331251804409371","0.43651393920459"
"3 Weniger wichtig","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2012","Realschule","kein Migrationshintergrund","3466","0.451897540002288","0.440345619531967","0.463449460472608"
"3 Weniger wichtig","2012","Realschule","direkter Migrationshintergrund","130","0.408768217607796","0.35087527119499","0.466661164020603"
"3 Weniger wichtig","2012","Realschule","indirekter Migrationshintergrund","143","0.408051617907671","0.354701084982042","0.4614021508333"
"3 Weniger wichtig","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2012","(Fach-)Abitur","kein Migrationshintergrund","1173","0.406733423879855","0.388173716948902","0.425293130810807"
"3 Weniger wichtig","2012","(Fach-)Abitur","direkter Migrationshintergrund","218","0.350134721530179","0.313033305504631","0.387236137555726"
"3 Weniger wichtig","2012","(Fach-)Abitur","indirekter Migrationshintergrund","85","0.326731362318573","0.265034765666302","0.388427958970845"
"3 Weniger wichtig","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2012","AkademikerIn","kein Migrationshintergrund","2194","0.381363822636797","0.368326439651404","0.39440120562219"
"3 Weniger wichtig","2012","AkademikerIn","direkter Migrationshintergrund","189","0.312655535681953","0.27577696960364","0.349534101760266"
"3 Weniger wichtig","2012","AkademikerIn","indirekter Migrationshintergrund","73","0.35536540946959","0.287840530342569","0.42289028859661"
"3 Weniger wichtig","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2012","(noch) kein Abschluss","kein Migrationshintergrund","69","0.112321773110097","0.0867122538176382","0.137931292402555"
"4 Ganz unwichtig","2012","(noch) kein Abschluss","direkter Migrationshintergrund","38","0.215316785281207","0.157624610546303","0.273008960016112"
"4 Ganz unwichtig","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"4 Ganz unwichtig","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2012","Hauptschule","kein Migrationshintergrund","1366","0.202841269025321","0.193457421847654","0.212225116202987"
"4 Ganz unwichtig","2012","Hauptschule","direkter Migrationshintergrund","200","0.200744670340336","0.178557050865604","0.222932289815068"
"4 Ganz unwichtig","2012","Hauptschule","indirekter Migrationshintergrund","32","0.0762708758710588","0.0475456895498462","0.104996062192271"
"4 Ganz unwichtig","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2012","Realschule","kein Migrationshintergrund","778","0.113420073019136","0.106059574418269","0.120780571620002"
"4 Ganz unwichtig","2012","Realschule","direkter Migrationshintergrund","15","","",""
"4 Ganz unwichtig","2012","Realschule","indirekter Migrationshintergrund","23","","",""
"4 Ganz unwichtig","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2012","(Fach-)Abitur","kein Migrationshintergrund","196","0.0656292322182084","0.0562730316028903","0.0749854328335265"
"4 Ganz unwichtig","2012","(Fach-)Abitur","direkter Migrationshintergrund","61","0.0885885994321585","0.0664878309786754","0.110689367885642"
"4 Ganz unwichtig","2012","(Fach-)Abitur","indirekter Migrationshintergrund","18","","",""
"4 Ganz unwichtig","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2012","AkademikerIn","kein Migrationshintergrund","358","0.0713912701182753","0.0644802532020497","0.0783022870345008"
"4 Ganz unwichtig","2012","AkademikerIn","direkter Migrationshintergrund","39","0.0500326983872135","0.0326892665831304","0.0673761301912965"
"4 Ganz unwichtig","2012","AkademikerIn","indirekter Migrationshintergrund","10","","",""
"4 Ganz unwichtig","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2013","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2013","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2013","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2013","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2013","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2013","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2013","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2013","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2013","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2013","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2013","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2013","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2013","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","2013","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2013","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","2013","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","2013","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2013","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2013","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2013","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2013","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2013","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2013","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2013","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2013","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2014","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2014","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2014","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2014","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2014","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2014","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2014","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2014","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
