year,migback,pgisced97,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,No migration background,Lower Secondary Level,Yes,0.12573,301,1666,0.10980,0.14165
2018,No migration background,Lower Secondary Level,No,0.87427,1365,1666,0.85835,0.89020
2018,No migration background,Upper Secondary Level,Yes,0.05860,642,9338,0.05384,0.06337
2018,No migration background,Upper Secondary Level,No,0.94140,8696,9338,0.93663,0.94616
2018,No migration background,Post-secondary Non-tertiary Level,Yes,0.10372,121,1403,0.08776,0.11968
2018,No migration background,Post-secondary Non-tertiary Level,No,0.89628,1282,1403,0.88032,0.91224
2018,No migration background,First Stage of Tertiary Education,No,0.98246,1290,1290,0.97529,0.98963
2018,No migration background,Second Stage of Tertiary Education,Yes,0.07010,269,4912,0.06295,0.07724
2018,No migration background,Second Stage of Tertiary Education,No,0.92990,4643,4912,0.92276,0.93705
2018,Direct migration background,No answer / don't know,Yes,0.07549,39,374,0.04868,0.10230
2018,Direct migration background,No answer / don't know,No,0.92451,335,374,0.89770,0.95132
2018,Direct migration background,Pre-primary Level,Yes,0.87381,44,44,0.77456,0.97307
2018,Direct migration background,Primary Level,Yes,0.04275,121,1558,0.03270,0.05280
2018,Direct migration background,Primary Level,No,0.95725,1437,1558,0.94720,0.96730
2018,Direct migration background,Lower Secondary Level,Yes,0.05393,156,1474,0.04240,0.06547
2018,Direct migration background,Lower Secondary Level,No,0.94607,1318,1474,0.93453,0.95760
2018,Direct migration background,Upper Secondary Level,Yes,0.06276,184,2128,0.05245,0.07307
2018,Direct migration background,Upper Secondary Level,No,0.93724,1944,2128,0.92693,0.94755
2018,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.04891,31,690,0.03281,0.06502
2018,Direct migration background,Post-secondary Non-tertiary Level,No,0.95109,659,690,0.93498,0.96719
2018,Direct migration background,First Stage of Tertiary Education,No,0.98471,85,85,0.95846,1.01095
2018,Direct migration background,Second Stage of Tertiary Education,Yes,0.08881,182,1816,0.07572,0.10190
2018,Direct migration background,Second Stage of Tertiary Education,No,0.91119,1634,1816,0.89810,0.92428
2018,Indirect migration background,No answer / don't know,Yes,0.54644,64,117,0.45584,0.63704
2018,Indirect migration background,No answer / don't know,No,0.45356,53,117,0.36296,0.54416
2018,Indirect migration background,Pre-primary Level,Yes,0.99783,83,83,0.98777,1.00790
2018,Indirect migration background,Primary Level,No,0.82932,37,37,0.70642,0.95222
2018,Indirect migration background,Lower Secondary Level,Yes,0.39982,104,286,0.34294,0.45669
2018,Indirect migration background,Lower Secondary Level,No,0.60018,182,286,0.54331,0.65706
2018,Indirect migration background,Upper Secondary Level,Yes,0.24170,163,674,0.20936,0.27405
2018,Indirect migration background,Upper Secondary Level,No,0.75830,511,674,0.72595,0.79064
2018,Indirect migration background,Post-secondary Non-tertiary Level,No,0.78647,100,100,0.70575,0.86720
2018,Indirect migration background,First Stage of Tertiary Education,No,0.99841,46,46,0.98675,1.01006
2018,Indirect migration background,Second Stage of Tertiary Education,Yes,0.10789,31,246,0.06904,0.14674
2018,Indirect migration background,Second Stage of Tertiary Education,No,0.89211,215,246,0.85326,0.93096
2019,No migration background,No answer / don't know,Yes,0.52846,157,349,0.47602,0.58091
2019,No migration background,No answer / don't know,No,0.47154,192,349,0.41909,0.52398
2019,No migration background,Pre-primary Level,Yes,0.99931,203,203,0.99568,1.00294
2019,No migration background,Primary Level,No,0.93867,138,138,0.89849,0.97885
2019,No migration background,Lower Secondary Level,Yes,0.11453,270,1577,0.09881,0.13025
2019,No migration background,Lower Secondary Level,No,0.88547,1307,1577,0.86975,0.90119
2019,No migration background,Upper Secondary Level,Yes,0.06195,649,9201,0.05703,0.06688
2019,No migration background,Upper Secondary Level,No,0.93805,8552,9201,0.93312,0.94297
2019,No migration background,Post-secondary Non-tertiary Level,Yes,0.09436,128,1509,0.07960,0.10911
2019,No migration background,Post-secondary Non-tertiary Level,No,0.90564,1381,1509,0.89089,0.92040
2019,No migration background,First Stage of Tertiary Education,No,0.97327,1483,1483,0.96506,0.98148
2019,No migration background,Second Stage of Tertiary Education,Yes,0.06256,298,5621,0.05623,0.06889
2019,No migration background,Second Stage of Tertiary Education,No,0.93744,5323,5621,0.93111,0.94377
2019,Direct migration background,No answer / don't know,Yes,0.14525,39,352,0.10839,0.18211
2019,Direct migration background,No answer / don't know,No,0.85475,313,352,0.81789,0.89161
2019,Direct migration background,Pre-primary Level,Yes,0.98338,42,42,0.94426,1.02251
2019,Direct migration background,Primary Level,Yes,0.05295,84,1468,0.04149,0.06441
2019,Direct migration background,Primary Level,No,0.94705,1384,1468,0.93559,0.95851
2019,Direct migration background,Lower Secondary Level,Yes,0.04877,134,1284,0.03698,0.06055
2019,Direct migration background,Lower Secondary Level,No,0.95123,1150,1284,0.93945,0.96302
2019,Direct migration background,Upper Secondary Level,Yes,0.06326,148,1853,0.05217,0.07434
2019,Direct migration background,Upper Secondary Level,No,0.93674,1705,1853,0.92566,0.94783
2019,Direct migration background,Post-secondary Non-tertiary Level,No,0.97588,593,593,0.96352,0.98824
2019,Direct migration background,First Stage of Tertiary Education,No,0.91205,82,82,0.85037,0.97373
2019,Direct migration background,Second Stage of Tertiary Education,Yes,0.07648,153,1674,0.06374,0.08921
2019,Direct migration background,Second Stage of Tertiary Education,No,0.92352,1521,1674,0.91079,0.93626
2019,Indirect migration background,No answer / don't know,Yes,0.64232,62,111,0.55275,0.73190
2019,Indirect migration background,No answer / don't know,No,0.35768,49,111,0.26810,0.44725
2019,Indirect migration background,Pre-primary Level,Yes,0.98936,79,79,0.96659,1.01213
2019,Indirect migration background,Primary Level,No,0.74532,31,31,0.58942,0.90123
2019,Indirect migration background,Lower Secondary Level,Yes,0.33048,85,233,0.26995,0.39101
2019,Indirect migration background,Lower Secondary Level,No,0.66952,148,233,0.60899,0.73005
2019,Indirect migration background,Upper Secondary Level,Yes,0.24844,152,633,0.21475,0.28213
2019,Indirect migration background,Upper Secondary Level,No,0.75156,481,633,0.71787,0.78525
2019,Indirect migration background,Post-secondary Non-tertiary Level,No,0.80311,112,112,0.72914,0.87709
2019,Indirect migration background,First Stage of Tertiary Education,No,0.99003,60,60,0.96467,1.01538
2019,Indirect migration background,Second Stage of Tertiary Education,No,0.88535,259,259,0.84647,0.92423
2020,No migration background,No answer / don't know,Yes,0.54121,144,293,0.48406,0.59837
2020,No migration background,No answer / don't know,No,0.45879,149,293,0.40163,0.51594
2020,No migration background,Pre-primary Level,Yes,0.98181,194,194,0.96296,1.00067
2020,No migration background,Primary Level,No,0.97882,123,123,0.95327,1.00437
2020,No migration background,Lower Secondary Level,Yes,0.13267,249,1448,0.11519,0.15015
2020,No migration background,Lower Secondary Level,No,0.86733,1199,1448,0.84985,0.88481
2020,No migration background,Upper Secondary Level,Yes,0.06460,618,8408,0.05935,0.06985
2020,No migration background,Upper Secondary Level,No,0.93540,7790,8408,0.93015,0.94065
2020,No migration background,Post-secondary Non-tertiary Level,Yes,0.10201,126,1435,0.08634,0.11768
2020,No migration background,Post-secondary Non-tertiary Level,No,0.89799,1309,1435,0.88232,0.91366
2020,No migration background,First Stage of Tertiary Education,No,0.98389,1309,1309,0.97707,0.99071
2020,No migration background,Second Stage of Tertiary Education,Yes,0.06933,289,5281,0.06248,0.07618
2020,No migration background,Second Stage of Tertiary Education,No,0.93067,4992,5281,0.92382,0.93752
2020,Direct migration background,No answer / don't know,Yes,0.09300,68,665,0.07091,0.11509
2020,Direct migration background,No answer / don't know,No,0.90700,597,665,0.88491,0.92909
2020,Direct migration background,Pre-primary Level,Yes,0.88875,62,62,0.80984,0.96766
2020,Direct migration background,Primary Level,Yes,0.03154,98,1645,0.02309,0.03999
2020,Direct migration background,Primary Level,No,0.96846,1547,1645,0.96001,0.97691
2020,Direct migration background,Lower Secondary Level,Yes,0.05719,174,1556,0.04564,0.06873
2020,Direct migration background,Lower Secondary Level,No,0.94281,1382,1556,0.93127,0.95436
2020,Direct migration background,Upper Secondary Level,Yes,0.06160,231,2350,0.05187,0.07132
2020,Direct migration background,Upper Secondary Level,No,0.93840,2119,2350,0.92868,0.94813
2020,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.02497,46,786,0.01405,0.03588
2020,Direct migration background,Post-secondary Non-tertiary Level,No,0.97503,740,786,0.96412,0.98595
2020,Direct migration background,First Stage of Tertiary Education,No,0.99199,75,75,0.97168,1.01230
2020,Direct migration background,Second Stage of Tertiary Education,Yes,0.06612,215,2187,0.05571,0.07654
2020,Direct migration background,Second Stage of Tertiary Education,No,0.93388,1972,2187,0.92346,0.94429
2020,Indirect migration background,No answer / don't know,Yes,0.55087,49,95,0.45032,0.65143
2020,Indirect migration background,No answer / don't know,No,0.44913,46,95,0.34857,0.54968
2020,Indirect migration background,Lower Secondary Level,Yes,0.32111,81,227,0.26024,0.38199
2020,Indirect migration background,Lower Secondary Level,No,0.67889,146,227,0.61801,0.73976
2020,Indirect migration background,Upper Secondary Level,Yes,0.26198,148,611,0.22709,0.29688
2020,Indirect migration background,Upper Secondary Level,No,0.73802,463,611,0.70312,0.77291
2020,Indirect migration background,Post-secondary Non-tertiary Level,No,0.83503,118,118,0.76778,0.90228
2020,Indirect migration background,Second Stage of Tertiary Education,Yes,0.15369,39,292,0.11226,0.19513
2020,Indirect migration background,Second Stage of Tertiary Education,No,0.84631,253,292,0.80487,0.88774
2021,No migration background,No answer / don't know,Yes,0.22778,61,315,0.18139,0.27417
2021,No migration background,No answer / don't know,No,0.77222,254,315,0.72583,0.81861
2021,No migration background,Pre-primary Level,Yes,0.95443,97,97,0.91272,0.99615
2021,No migration background,Primary Level,No,0.97299,81,81,0.93747,1.00852
2021,No migration background,Lower Secondary Level,Yes,0.13904,162,883,0.11621,0.16188
2021,No migration background,Lower Secondary Level,No,0.86096,721,883,0.83812,0.88379
2021,No migration background,Upper Secondary Level,Yes,0.07696,489,5713,0.07005,0.08387
2021,No migration background,Upper Secondary Level,No,0.92304,5224,5713,0.91613,0.92995
2021,No migration background,Post-secondary Non-tertiary Level,Yes,0.09997,96,1049,0.08181,0.11813
2021,No migration background,Post-secondary Non-tertiary Level,No,0.90003,953,1049,0.88187,0.91819
2021,No migration background,First Stage of Tertiary Education,No,0.98934,883,883,0.98256,0.99611
2021,No migration background,Second Stage of Tertiary Education,Yes,0.08173,254,4085,0.07333,0.09014
2021,No migration background,Second Stage of Tertiary Education,No,0.91827,3831,4085,0.90986,0.92667
2021,Direct migration background,No answer / don't know,Yes,0.08705,54,462,0.06132,0.11279
2021,Direct migration background,No answer / don't know,No,0.91295,408,462,0.88721,0.93868
2021,Direct migration background,Pre-primary Level,Yes,0.90075,45,45,0.81240,0.98910
2021,Direct migration background,Primary Level,Yes,0.04024,65,917,0.02752,0.05297
2021,Direct migration background,Primary Level,No,0.95976,852,917,0.94703,0.97248
2021,Direct migration background,Lower Secondary Level,Yes,0.03576,107,812,0.02298,0.04854
2021,Direct migration background,Lower Secondary Level,No,0.96424,705,812,0.95146,0.97702
2021,Direct migration background,Upper Secondary Level,Yes,0.06975,147,1281,0.05580,0.08371
2021,Direct migration background,Upper Secondary Level,No,0.93025,1134,1281,0.91629,0.94420
2021,Direct migration background,Post-secondary Non-tertiary Level,No,0.96408,430,430,0.94647,0.98169
2021,Direct migration background,Second Stage of Tertiary Education,Yes,0.07523,158,1398,0.06140,0.08906
2021,Direct migration background,Second Stage of Tertiary Education,No,0.92477,1240,1398,0.91094,0.93860
2021,Indirect migration background,Pre-primary Level,Yes,0.99195,37,37,0.96277,1.02114
2021,Indirect migration background,Lower Secondary Level,Yes,0.25910,43,119,0.18004,0.33815
2021,Indirect migration background,Lower Secondary Level,No,0.74090,76,119,0.66185,0.81996
2021,Indirect migration background,Upper Secondary Level,Yes,0.24033,119,383,0.19748,0.28318
2021,Indirect migration background,Upper Secondary Level,No,0.75967,264,383,0.71682,0.80252
2021,Indirect migration background,Post-secondary Non-tertiary Level,No,0.82131,79,79,0.73630,0.90633
2021,Indirect migration background,First Stage of Tertiary Education,No,0.97221,34,34,0.91614,1.02829
2021,Indirect migration background,Second Stage of Tertiary Education,Yes,0.17615,31,210,0.12451,0.22780
2021,Indirect migration background,Second Stage of Tertiary Education,No,0.82385,179,210,0.77220,0.87549
2022,No migration background,No answer / don't know,Yes,0.13690,246,1816,0.12108,0.15271
2022,No migration background,No answer / don't know,No,0.86310,1570,1816,0.84729,0.87892
2022,No migration background,Pre-primary Level,Yes,0.81439,143,178,0.75711,0.87167
2022,No migration background,Pre-primary Level,No,0.18561,35,178,0.12833,0.24289
2022,No migration background,Primary Level,No,0.96116,108,108,0.92455,0.99777
2022,No migration background,Lower Secondary Level,Yes,0.10478,156,971,0.08550,0.12405
2022,No migration background,Lower Secondary Level,No,0.89522,815,971,0.87595,0.91450
2022,No migration background,Upper Secondary Level,Yes,0.07810,709,6978,0.07180,0.08440
2022,No migration background,Upper Secondary Level,No,0.92190,6269,6978,0.91560,0.92820
2022,No migration background,Post-secondary Non-tertiary Level,Yes,0.12307,183,1491,0.10639,0.13975
2022,No migration background,Post-secondary Non-tertiary Level,No,0.87693,1308,1491,0.86025,0.89361
2022,No migration background,First Stage of Tertiary Education,No,0.98211,1184,1184,0.97456,0.98967
2022,No migration background,Second Stage of Tertiary Education,Yes,0.09422,425,5495,0.08650,0.10195
2022,No migration background,Second Stage of Tertiary Education,No,0.90578,5070,5495,0.89805,0.91350
2022,Direct migration background,No answer / don't know,Yes,0.11373,263,1547,0.09791,0.12956
2022,Direct migration background,No answer / don't know,No,0.88627,1284,1547,0.87044,0.90209
2022,Direct migration background,Pre-primary Level,Yes,0.66837,68,104,0.57745,0.75930
2022,Direct migration background,Pre-primary Level,No,0.33163,36,104,0.24070,0.42255
2022,Direct migration background,Primary Level,Yes,0.03093,47,704,0.01813,0.04373
2022,Direct migration background,Primary Level,No,0.96907,657,704,0.95627,0.98187
2022,Direct migration background,Lower Secondary Level,Yes,0.04602,113,770,0.03121,0.06083
2022,Direct migration background,Lower Secondary Level,No,0.95398,657,770,0.93917,0.96879
2022,Direct migration background,Upper Secondary Level,Yes,0.11128,252,1637,0.09604,0.12652
2022,Direct migration background,Upper Secondary Level,No,0.88872,1385,1637,0.87348,0.90396
2022,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.05672,61,555,0.03746,0.07598
2022,Direct migration background,Post-secondary Non-tertiary Level,No,0.94328,494,555,0.92402,0.96254
2022,Direct migration background,First Stage of Tertiary Education,No,0.99965,77,77,0.99543,1.00386
2022,Direct migration background,Second Stage of Tertiary Education,Yes,0.07974,382,2724,0.06956,0.08991
2022,Direct migration background,Second Stage of Tertiary Education,No,0.92026,2342,2724,0.91009,0.93044
2022,Indirect migration background,No answer / don't know,No,0.96953,37,37,0.91338,1.02568
2022,Indirect migration background,Pre-primary Level,Yes,0.87543,31,31,0.75726,0.99360
2022,Indirect migration background,Lower Secondary Level,Yes,0.21449,39,127,0.14282,0.28616
2022,Indirect migration background,Lower Secondary Level,No,0.78551,88,127,0.71384,0.85718
2022,Indirect migration background,Upper Secondary Level,Yes,0.24299,141,582,0.20811,0.27786
2022,Indirect migration background,Upper Secondary Level,No,0.75701,441,582,0.72214,0.79189
2022,Indirect migration background,Post-secondary Non-tertiary Level,No,0.87446,134,134,0.81815,0.93077
2022,Indirect migration background,First Stage of Tertiary Education,No,0.99455,68,68,0.97692,1.01218
2022,Indirect migration background,Second Stage of Tertiary Education,Yes,0.12633,59,423,0.09463,0.15802
2022,Indirect migration background,Second Stage of Tertiary Education,No,0.87367,364,423,0.84198,0.90537
