year,age_gr,pgisced97,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,66 and older,First Stage of Tertiary Education,No,0.99575,321,321,0.98862,1.00288
2016,66 and older,Second Stage of Tertiary Education,No,0.99809,1191,1191,0.99560,1.00057
2017,17-29 y.,No answer / don't know,Yes,0.67936,323,528,0.63952,0.71921
2017,17-29 y.,No answer / don't know,No,0.32064,205,528,0.28079,0.36048
2017,17-29 y.,Pre-primary Level,Yes,0.98264,409,409,0.96996,0.99531
2017,17-29 y.,Primary Level,Yes,0.13042,68,586,0.10313,0.15771
2017,17-29 y.,Primary Level,No,0.86958,518,586,0.84229,0.89687
2017,17-29 y.,Lower Secondary Level,Yes,0.52676,495,1123,0.49755,0.55598
2017,17-29 y.,Lower Secondary Level,No,0.47324,628,1123,0.44402,0.50245
2017,17-29 y.,Upper Secondary Level,Yes,0.43482,836,2052,0.41336,0.45627
2017,17-29 y.,Upper Secondary Level,No,0.56518,1216,2052,0.54373,0.58664
2017,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.40966,122,339,0.35723,0.46209
2017,17-29 y.,Post-secondary Non-tertiary Level,No,0.59034,217,339,0.53791,0.64277
2017,17-29 y.,First Stage of Tertiary Education,No,0.76542,53,53,0.65025,0.88059
2017,17-29 y.,Second Stage of Tertiary Education,Yes,0.45105,231,706,0.41432,0.48778
2017,17-29 y.,Second Stage of Tertiary Education,No,0.54895,475,706,0.51222,0.58568
2017,30-45 y.,No answer / don't know,No,0.84860,175,175,0.79534,0.90186
2017,30-45 y.,Primary Level,No,0.98261,834,834,0.97373,0.99149
2017,30-45 y.,Lower Secondary Level,Yes,0.04374,41,1028,0.03124,0.05625
2017,30-45 y.,Lower Secondary Level,No,0.95626,987,1028,0.94375,0.96876
2017,30-45 y.,Upper Secondary Level,Yes,0.05156,136,3235,0.04394,0.05918
2017,30-45 y.,Upper Secondary Level,No,0.94844,3099,3235,0.94082,0.95606
2017,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.05079,57,961,0.03690,0.06468
2017,30-45 y.,Post-secondary Non-tertiary Level,No,0.94921,904,961,0.93532,0.96310
2017,30-45 y.,First Stage of Tertiary Education,No,0.97520,333,333,0.95847,0.99193
2017,30-45 y.,Second Stage of Tertiary Education,Yes,0.09639,205,2519,0.08486,0.10792
2017,30-45 y.,Second Stage of Tertiary Education,No,0.90361,2314,2519,0.89208,0.91514
2017,46-65 y.,Primary Level,No,0.99067,365,365,0.98080,1.00055
2017,46-65 y.,Lower Secondary Level,No,0.98765,783,783,0.97992,0.99539
2017,46-65 y.,Upper Secondary Level,Yes,0.00578,34,4901,0.00366,0.00791
2017,46-65 y.,Upper Secondary Level,No,0.99422,4867,4901,0.99209,0.99634
2017,46-65 y.,Post-secondary Non-tertiary Level,No,0.98833,856,856,0.98113,0.99553
2017,46-65 y.,First Stage of Tertiary Education,No,0.98588,777,777,0.97758,0.99418
2017,46-65 y.,Second Stage of Tertiary Education,Yes,0.01440,65,2762,0.00995,0.01884
2017,46-65 y.,Second Stage of Tertiary Education,No,0.98560,2697,2762,0.98116,0.99005
2017,66 and older,Lower Secondary Level,No,0.99855,609,609,0.99553,1.00157
2017,66 and older,Upper Secondary Level,No,0.99963,2550,2550,0.99888,1.00038
2017,66 and older,Second Stage of Tertiary Education,No,0.99908,1261,1261,0.99740,1.00075
2018,17-29 y.,No answer / don't know,Yes,0.62983,286,523,0.58841,0.67126
2018,17-29 y.,No answer / don't know,No,0.37017,237,523,0.32874,0.41159
2018,17-29 y.,Pre-primary Level,Yes,0.99749,345,345,0.99220,1.00278
2018,17-29 y.,Primary Level,Yes,0.21331,103,543,0.17882,0.24780
2018,17-29 y.,Primary Level,No,0.78669,440,543,0.75220,0.82118
2018,17-29 y.,Lower Secondary Level,Yes,0.48264,501,1111,0.45324,0.51204
2018,17-29 y.,Lower Secondary Level,No,0.51736,610,1111,0.48796,0.54676
2018,17-29 y.,Upper Secondary Level,Yes,0.41772,823,1923,0.39567,0.43977
2018,17-29 y.,Upper Secondary Level,No,0.58228,1100,1923,0.56023,0.60433
2018,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.40820,111,328,0.35493,0.46148
2018,17-29 y.,Post-secondary Non-tertiary Level,No,0.59180,217,328,0.53852,0.64507
2018,17-29 y.,First Stage of Tertiary Education,No,0.95979,55,55,0.90739,1.01219
2018,17-29 y.,Second Stage of Tertiary Education,Yes,0.42354,235,649,0.38549,0.46158
2018,17-29 y.,Second Stage of Tertiary Education,No,0.57646,414,649,0.53842,0.61451
2018,30-45 y.,No answer / don't know,No,0.94546,197,197,0.91367,0.97725
2018,30-45 y.,Primary Level,No,0.97597,761,761,0.96508,0.98686
2018,30-45 y.,Lower Secondary Level,Yes,0.07761,49,934,0.06045,0.09478
2018,30-45 y.,Lower Secondary Level,No,0.92239,885,934,0.90522,0.93955
2018,30-45 y.,Upper Secondary Level,Yes,0.04710,137,2944,0.03945,0.05476
2018,30-45 y.,Upper Secondary Level,No,0.95290,2807,2944,0.94524,0.96055
2018,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.04902,47,875,0.03470,0.06333
2018,30-45 y.,Post-secondary Non-tertiary Level,No,0.95098,828,875,0.93667,0.96530
2018,30-45 y.,First Stage of Tertiary Education,No,0.93503,298,298,0.90700,0.96306
2018,30-45 y.,Second Stage of Tertiary Education,Yes,0.08460,193,2377,0.07341,0.09579
2018,30-45 y.,Second Stage of Tertiary Education,No,0.91540,2184,2377,0.90421,0.92659
2018,46-65 y.,No answer / don't know,No,0.98928,120,120,0.97078,1.00778
2018,46-65 y.,Primary Level,No,0.99880,376,376,0.99531,1.00230
2018,46-65 y.,Lower Secondary Level,No,0.99114,771,771,0.98452,0.99776
2018,46-65 y.,Upper Secondary Level,No,0.99727,4700,4700,0.99577,0.99876
2018,46-65 y.,Post-secondary Non-tertiary Level,No,0.99043,844,844,0.98385,0.99700
2018,46-65 y.,First Stage of Tertiary Education,No,0.99782,725,725,0.99443,1.00122
2018,46-65 y.,Second Stage of Tertiary Education,Yes,0.01340,48,2659,0.00903,0.01778
2018,46-65 y.,Second Stage of Tertiary Education,No,0.98660,2611,2659,0.98222,0.99097
2018,66 and older,Lower Secondary Level,No,0.99852,599,599,0.99544,1.00160
2018,66 and older,Post-secondary Non-tertiary Level,No,0.97628,152,152,0.95201,1.00055
2018,66 and older,First Stage of Tertiary Education,No,0.99432,343,343,0.98635,1.00228
2018,66 and older,Second Stage of Tertiary Education,No,0.99394,1283,1283,0.98970,0.99819
2019,17-29 y.,No answer / don't know,Yes,0.66277,244,450,0.61904,0.70650
2019,17-29 y.,No answer / don't know,No,0.33723,206,450,0.29350,0.38096
2019,17-29 y.,Pre-primary Level,Yes,0.99646,323,323,0.98996,1.00295
2019,17-29 y.,Primary Level,Yes,0.24345,78,430,0.20284,0.28407
2019,17-29 y.,Primary Level,No,0.75655,352,430,0.71593,0.79716
2019,17-29 y.,Lower Secondary Level,Yes,0.44623,448,971,0.41494,0.47751
2019,17-29 y.,Lower Secondary Level,No,0.55377,523,971,0.52249,0.58506
2019,17-29 y.,Upper Secondary Level,Yes,0.42368,765,1717,0.40030,0.44706
2019,17-29 y.,Upper Secondary Level,No,0.57632,952,1717,0.55294,0.59970
2019,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.34598,104,303,0.29233,0.39963
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.65402,199,303,0.60037,0.70767
2019,17-29 y.,First Stage of Tertiary Education,No,0.81736,52,52,0.71132,0.92340
2019,17-29 y.,Second Stage of Tertiary Education,Yes,0.39114,236,579,0.35136,0.43093
2019,17-29 y.,Second Stage of Tertiary Education,No,0.60886,343,579,0.56907,0.64864
2019,30-45 y.,No answer / don't know,No,0.92428,187,187,0.88626,0.96230
2019,30-45 y.,Primary Level,No,0.92975,767,767,0.91165,0.94785
2019,30-45 y.,Lower Secondary Level,No,0.95194,798,798,0.93709,0.96679
2019,30-45 y.,Upper Secondary Level,Yes,0.06301,136,2635,0.05373,0.07229
2019,30-45 y.,Upper Secondary Level,No,0.93699,2499,2635,0.92771,0.94627
2019,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.06228,52,836,0.04589,0.07867
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.93772,784,836,0.92133,0.95411
2019,30-45 y.,First Stage of Tertiary Education,No,0.94004,336,336,0.91462,0.96547
2019,30-45 y.,Second Stage of Tertiary Education,Yes,0.07085,188,2337,0.06044,0.08125
2019,30-45 y.,Second Stage of Tertiary Education,No,0.92915,2149,2337,0.91875,0.93956
2019,46-65 y.,No answer / don't know,No,0.96437,129,129,0.93225,0.99648
2019,46-65 y.,Primary Level,No,0.99761,381,381,0.99271,1.00252
2019,46-65 y.,Lower Secondary Level,No,0.99104,733,733,0.98421,0.99787
2019,46-65 y.,Upper Secondary Level,Yes,0.00550,47,4762,0.00340,0.00760
2019,46-65 y.,Upper Secondary Level,No,0.99450,4715,4762,0.99240,0.99660
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.99545,939,939,0.99114,0.99976
2019,46-65 y.,First Stage of Tertiary Education,No,0.98447,860,860,0.97621,0.99274
2019,46-65 y.,Second Stage of Tertiary Education,Yes,0.01447,49,3212,0.01034,0.01860
2019,46-65 y.,Second Stage of Tertiary Education,No,0.98553,3163,3212,0.98140,0.98966
2019,66 and older,Lower Secondary Level,No,0.99996,551,551,0.99941,1.00050
2019,66 and older,Upper Secondary Level,No,0.99933,2572,2572,0.99833,1.00033
2019,66 and older,Post-secondary Non-tertiary Level,No,0.99818,164,164,0.99164,1.00472
2019,66 and older,First Stage of Tertiary Education,No,0.99688,377,377,0.99124,1.00252
2019,66 and older,Second Stage of Tertiary Education,No,0.99408,1448,1448,0.99012,0.99803
2020,17-29 y.,No answer / don't know,Yes,0.62750,241,503,0.58521,0.66980
2020,17-29 y.,No answer / don't know,No,0.37250,262,503,0.33020,0.41479
2020,17-29 y.,Pre-primary Level,Yes,0.97915,339,339,0.96392,0.99438
2020,17-29 y.,Primary Level,Yes,0.15406,88,501,0.12242,0.18570
2020,17-29 y.,Primary Level,No,0.84594,413,501,0.81430,0.87758
2020,17-29 y.,Lower Secondary Level,Yes,0.49346,461,1052,0.46323,0.52368
2020,17-29 y.,Lower Secondary Level,No,0.50654,591,1052,0.47632,0.53677
2020,17-29 y.,Upper Secondary Level,Yes,0.45785,808,1856,0.43518,0.48052
2020,17-29 y.,Upper Secondary Level,No,0.54215,1048,1856,0.51948,0.56482
2020,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.33601,113,352,0.28660,0.38543
2020,17-29 y.,Post-secondary Non-tertiary Level,No,0.66399,239,352,0.61457,0.71340
2020,17-29 y.,First Stage of Tertiary Education,No,0.88028,49,49,0.78844,0.97212
2020,17-29 y.,Second Stage of Tertiary Education,Yes,0.43189,273,788,0.39729,0.46650
2020,17-29 y.,Second Stage of Tertiary Education,No,0.56811,515,788,0.53350,0.60271
2020,30-45 y.,No answer / don't know,No,0.88326,337,337,0.84892,0.91759
2020,30-45 y.,Primary Level,No,0.97528,861,861,0.96490,0.98566
2020,30-45 y.,Lower Secondary Level,Yes,0.04892,35,936,0.03509,0.06274
2020,30-45 y.,Lower Secondary Level,No,0.95108,901,936,0.93726,0.96491
2020,30-45 y.,Upper Secondary Level,Yes,0.05600,139,2640,0.04723,0.06478
2020,30-45 y.,Upper Secondary Level,No,0.94400,2501,2640,0.93522,0.95277
2020,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08259,58,860,0.06418,0.10100
2020,30-45 y.,Post-secondary Non-tertiary Level,No,0.91741,802,860,0.89900,0.93582
2020,30-45 y.,First Stage of Tertiary Education,No,0.97848,280,280,0.96145,0.99551
2020,30-45 y.,Second Stage of Tertiary Education,Yes,0.07483,217,2525,0.06457,0.08510
2020,30-45 y.,Second Stage of Tertiary Education,No,0.92517,2308,2525,0.91490,0.93543
2020,46-65 y.,No answer / don't know,No,0.99950,173,173,0.99617,1.00284
2020,46-65 y.,Primary Level,No,0.99980,374,374,0.99835,1.00124
2020,46-65 y.,Lower Secondary Level,No,0.99474,726,726,0.98947,1.00001
2020,46-65 y.,Upper Secondary Level,Yes,0.00674,50,4433,0.00433,0.00914
2020,46-65 y.,Upper Secondary Level,No,0.99326,4383,4433,0.99086,0.99567
2020,46-65 y.,Post-secondary Non-tertiary Level,No,0.98937,959,959,0.98287,0.99586
2020,46-65 y.,First Stage of Tertiary Education,No,0.99686,757,757,0.99287,1.00085
2020,46-65 y.,Second Stage of Tertiary Education,Yes,0.01856,48,3060,0.01378,0.02334
2020,46-65 y.,Second Stage of Tertiary Education,No,0.98144,3012,3060,0.97666,0.98622
2020,66 and older,First Stage of Tertiary Education,No,0.98955,350,350,0.97888,1.00022
2020,66 and older,Second Stage of Tertiary Education,No,0.99591,1382,1382,0.99254,0.99927
2021,17-29 y.,No answer / don't know,Yes,0.49983,112,266,0.43963,0.56003
2021,17-29 y.,No answer / don't know,No,0.50017,154,266,0.43997,0.56037
2021,17-29 y.,Pre-primary Level,Yes,0.95252,177,177,0.92111,0.98394
2021,17-29 y.,Primary Level,Yes,0.17276,49,242,0.12503,0.22049
2021,17-29 y.,Primary Level,No,0.82724,193,242,0.77951,0.87497
2021,17-29 y.,Lower Secondary Level,Yes,0.45782,289,564,0.41667,0.49898
2021,17-29 y.,Lower Secondary Level,No,0.54218,275,564,0.50102,0.58333
2021,17-29 y.,Upper Secondary Level,Yes,0.48671,617,1207,0.45850,0.51492
2021,17-29 y.,Upper Secondary Level,No,0.51329,590,1207,0.48508,0.54150
2021,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.33113,85,240,0.27146,0.39079
2021,17-29 y.,Post-secondary Non-tertiary Level,No,0.66887,155,240,0.60921,0.72854
2021,17-29 y.,Second Stage of Tertiary Education,Yes,0.45369,219,529,0.41123,0.49616
2021,17-29 y.,Second Stage of Tertiary Education,No,0.54631,310,529,0.50384,0.58877
2021,30-45 y.,No answer / don't know,No,0.98849,260,260,0.97550,1.00148
2021,30-45 y.,Primary Level,No,0.98524,480,480,0.97444,0.99604
2021,30-45 y.,Lower Secondary Level,No,0.96120,493,493,0.94414,0.97827
2021,30-45 y.,Upper Secondary Level,Yes,0.06989,100,1556,0.05721,0.08256
2021,30-45 y.,Upper Secondary Level,No,0.93011,1456,1556,0.91744,0.94279
2021,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08175,40,547,0.05877,0.10473
2021,30-45 y.,Post-secondary Non-tertiary Level,No,0.91825,507,547,0.89527,0.94123
2021,30-45 y.,First Stage of Tertiary Education,No,0.97954,186,186,0.95914,0.99994
2021,30-45 y.,Second Stage of Tertiary Education,Yes,0.09399,171,1761,0.08036,0.10763
2021,30-45 y.,Second Stage of Tertiary Education,No,0.90601,1590,1761,0.89237,0.91964
2021,46-65 y.,No answer / don't know,No,0.99595,219,219,0.98753,1.00438
2021,46-65 y.,Primary Level,No,0.99944,247,247,0.99649,1.00240
2021,46-65 y.,Lower Secondary Level,No,0.99575,425,425,0.98956,1.00194
2021,46-65 y.,Upper Secondary Level,Yes,0.00494,36,2904,0.00239,0.00749
2021,46-65 y.,Upper Secondary Level,No,0.99506,2868,2904,0.99251,0.99761
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.98534,680,680,0.97630,0.99438
2021,46-65 y.,First Stage of Tertiary Education,No,0.99566,506,506,0.98993,1.00139
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.01338,50,2299,0.00868,0.01807
2021,46-65 y.,Second Stage of Tertiary Education,No,0.98662,2249,2299,0.98193,0.99132
2021,66 and older,Upper Secondary Level,No,0.99869,1708,1708,0.99698,1.00041
2021,66 and older,Second Stage of Tertiary Education,No,0.99527,1101,1101,0.99122,0.99933
2022,17-29 y.,No answer / don't know,Yes,0.45944,384,892,0.42672,0.49216
2022,17-29 y.,No answer / don't know,No,0.54056,508,892,0.50784,0.57328
2022,17-29 y.,Pre-primary Level,Yes,0.84538,233,281,0.80303,0.88773
2022,17-29 y.,Pre-primary Level,No,0.15462,48,281,0.11227,0.19697
2022,17-29 y.,Primary Level,Yes,0.12730,41,191,0.07990,0.17469
2022,17-29 y.,Primary Level,No,0.87270,150,191,0.82531,0.92010
2022,17-29 y.,Lower Secondary Level,Yes,0.45568,278,585,0.41529,0.49607
2022,17-29 y.,Lower Secondary Level,No,0.54432,307,585,0.50393,0.58471
2022,17-29 y.,Upper Secondary Level,Yes,0.51779,892,1755,0.49441,0.54118
2022,17-29 y.,Upper Secondary Level,No,0.48221,863,1755,0.45882,0.50559
2022,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.35295,141,399,0.30600,0.39990
2022,17-29 y.,Post-secondary Non-tertiary Level,No,0.64705,258,399,0.60010,0.69400
2022,17-29 y.,First Stage of Tertiary Education,No,0.92476,67,67,0.86113,0.98840
2022,17-29 y.,Second Stage of Tertiary Education,Yes,0.46624,466,1466,0.44069,0.49179
2022,17-29 y.,Second Stage of Tertiary Education,No,0.53376,1000,1466,0.50821,0.55931
2022,30-45 y.,No answer / don't know,Yes,0.06884,118,1399,0.05556,0.08211
2022,30-45 y.,No answer / don't know,No,0.93116,1281,1399,0.91789,0.94444
2022,30-45 y.,Primary Level,No,0.99157,391,391,0.98249,1.00064
2022,30-45 y.,Lower Secondary Level,No,0.95743,484,484,0.93942,0.97543
2022,30-45 y.,Upper Secondary Level,Yes,0.08020,167,2253,0.06898,0.09141
2022,30-45 y.,Upper Secondary Level,No,0.91980,2086,2253,0.90859,0.93102
2022,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.11539,92,840,0.09377,0.13701
2022,30-45 y.,Post-secondary Non-tertiary Level,No,0.88461,748,840,0.86299,0.90623
2022,30-45 y.,First Stage of Tertiary Education,No,0.96315,330,330,0.94280,0.98351
2022,30-45 y.,Second Stage of Tertiary Education,Yes,0.09076,322,3167,0.08075,0.10076
2022,30-45 y.,Second Stage of Tertiary Education,No,0.90924,2845,3167,0.89924,0.91925
2022,46-65 y.,No answer / don't know,No,0.97656,886,886,0.96659,0.98652
2022,46-65 y.,Primary Level,No,0.99290,218,218,0.98172,1.00407
2022,46-65 y.,Lower Secondary Level,No,0.99736,451,451,0.99262,1.00210
2022,46-65 y.,Upper Secondary Level,Yes,0.01096,43,3387,0.00745,0.01447
2022,46-65 y.,Upper Secondary Level,No,0.98904,3344,3387,0.98553,0.99255
2022,46-65 y.,Post-secondary Non-tertiary Level,No,0.97463,798,798,0.96371,0.98555
2022,46-65 y.,First Stage of Tertiary Education,No,0.99008,634,634,0.98236,0.99780
2022,46-65 y.,Second Stage of Tertiary Education,Yes,0.02157,76,2718,0.01611,0.02704
2022,46-65 y.,Second Stage of Tertiary Education,No,0.97843,2642,2718,0.97296,0.98389
2022,66 and older,No answer / don't know,No,0.99502,222,222,0.98575,1.00430
2022,66 and older,Post-secondary Non-tertiary Level,No,0.98869,132,132,0.97058,1.00680
2022,66 and older,First Stage of Tertiary Education,No,0.99982,298,298,0.99829,1.00135
2022,66 and older,Second Stage of Tertiary Education,No,0.99974,1289,1289,0.99885,1.00062
