year,hhtyp,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,Single-person household,3rd Quintile,419,77.63678,73.89231,81.38124,50.00000,70.00000,97.71964,10.00000,169.29911,,,
2012,Single-person household,4th Quintile,305,81.68283,76.70452,86.66114,50.00000,71.08942,100.00000,18.00000,175.00000,,,
2012,Single-person household,5th Quintile,233,89.77825,83.60410,95.95241,60.00000,80.00000,115.98660,20.00000,199.96650,,,
2012,Couple without children,Not included in this version of the questionnaire,,,,,,,,,,,,
2012,Couple without children,1st Quintile,356,84.89553,81.03380,88.75726,60.00000,77.12535,100.00000,15.00000,160.00000,,,
2012,Couple without children,2nd Quintile,389,90.30818,85.68761,94.92875,60.00000,80.00000,110.00000,10.00000,185.00000,,,
2012,Couple without children,3rd Quintile,344,96.57587,90.90150,102.25025,64.00000,85.00000,120.00000,13.00000,204.00000,,,
2012,Couple without children,4th Quintile,329,100.06917,94.94934,105.18900,62.17551,96.90799,120.00000,19.00000,206.73673,,,
2012,Couple without children,5th Quintile,342,114.19319,107.63429,120.75209,72.09372,100.00000,139.19604,15.00000,239.84953,,,
2012,Single parent,1st Quintile,876,94.44511,91.45958,97.43064,60.16701,84.00000,120.00000,7.00000,209.74948,,,
2012,Single parent,2nd Quintile,422,90.90128,87.06679,94.73577,60.00000,80.00000,106.00000,22.00000,175.00000,,,
2012,Single parent,3rd Quintile,229,91.49069,85.78964,97.19175,60.00000,80.00000,100.00000,25.00000,160.00000,,,
2012,Single parent,4th Quintile,88,96.58028,86.13702,107.02354,61.00000,92.07161,102.85394,20.00000,165.63485,,,
2012,Single parent,5th Quintile,,,,,,,,,,,,
2012,Couple with children,1st Quintile,792,107.26069,103.59443,110.92696,70.00000,100.00000,130.00000,18.00000,220.00000,,,
2012,Couple with children,2nd Quintile,628,109.72839,105.51445,113.94233,78.02576,100.00000,140.00000,11.00000,232.96135,,,
2012,Couple with children,3rd Quintile,433,116.14053,111.26017,121.02090,80.00000,100.00000,140.00000,26.00000,230.00000,,,
2012,Couple with children,4th Quintile,303,122.13832,115.66620,128.61044,80.00000,111.52134,150.00000,23.00000,255.00000,,,
2012,Couple with children,5th Quintile,183,144.36441,134.34765,154.38117,95.85763,137.28449,200.00000,24.00000,356.21356,,,
2012,Multi-generational household,1st Quintile,,,,,,,,,,,,
2012,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2012,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2012,Multi-generational household,4th Quintile,,,,,,,,,,,,
2012,Multi-generational household,5th Quintile,,,,,,,,,,,,
2012,Other Combinations,1st Quintile,,,,,,,,,,,,
2012,Other Combinations,2nd Quintile,,,,,,,,,,,,
2012,Other Combinations,3rd Quintile,,,,,,,,,,,,
2012,Other Combinations,4th Quintile,,,,,,,,,,,,
2012,Other Combinations,5th Quintile,,,,,,,,,,,,
2013,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2013,Single-person household,1st Quintile,979,67.81535,65.74580,69.88490,45.00000,60.00000,83.00000,5.00000,140.00000,,,
2013,Single-person household,2nd Quintile,609,72.84177,69.83862,75.84493,50.00000,65.00000,90.00000,8.00000,150.00000,,,
2013,Single-person household,3rd Quintile,419,77.95247,73.74477,82.16018,50.00000,70.00000,100.00000,15.00000,175.00000,,,
2013,Single-person household,4th Quintile,340,76.90775,72.65244,81.16305,50.00000,70.00000,100.00000,8.00000,175.00000,,,
2013,Single-person household,5th Quintile,263,88.62907,83.41233,93.84581,60.00000,80.00000,104.00000,20.00000,170.00000,,,
2013,Couple without children,Not included in this version of the questionnaire,,,,,,,,,,,,
2013,Couple without children,1st Quintile,450,91.18696,86.93570,95.43822,60.00000,80.00000,109.29402,10.00000,183.23504,,,
2013,Couple without children,2nd Quintile,443,94.58989,89.72264,99.45714,60.00000,80.00000,110.00000,15.00000,185.00000,,,
2013,Couple without children,3rd Quintile,379,94.54906,90.30513,98.79300,62.30907,90.00000,120.00000,20.00000,206.53639,,,
2013,Couple without children,4th Quintile,363,107.83345,101.80860,113.85830,70.00000,100.00000,121.98025,19.00000,199.95063,,,
2013,Couple without children,5th Quintile,365,108.50570,103.09277,113.91863,70.00000,100.00000,130.00000,20.00000,220.00000,,,
2013,Single parent,1st Quintile,918,93.83260,91.02033,96.64486,63.00000,84.77408,110.42287,20.00000,181.55717,,,
2013,Single parent,2nd Quintile,453,97.63262,93.13996,102.12528,67.00000,83.00000,117.82881,20.00000,194.07203,,,
2013,Single parent,3rd Quintile,218,98.46447,92.01179,104.91716,65.00000,88.93925,110.89211,20.00000,179.73027,,,
2013,Single parent,4th Quintile,95,121.99021,99.52047,144.45994,64.29630,90.00000,110.00000,25.00000,178.55555,,,
2013,Single parent,5th Quintile,,,,,,,,,,,,
2013,Couple with children,1st Quintile,1100,111.51862,108.06772,114.96953,75.00000,100.00000,130.00000,20.00000,212.50000,,,
2013,Couple with children,2nd Quintile,891,108.77984,105.27482,112.28486,75.00000,100.00000,125.00000,0.00000,200.00000,,,
2013,Couple with children,3rd Quintile,527,108.27574,103.63112,112.92036,70.00000,100.00000,140.00000,11.00000,245.00000,,,
2013,Couple with children,4th Quintile,365,116.96785,110.72007,123.21563,78.48578,100.97671,150.00000,22.00000,257.27133,,,
2013,Couple with children,5th Quintile,216,140.70006,130.20486,151.19526,84.43416,120.00000,180.00000,25.00000,323.34876,,,
2013,Multi-generational household,1st Quintile,35,130.23622,103.70464,156.76781,80.00000,100.00000,155.15014,30.00000,267.87534,,,
2013,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2013,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2013,Multi-generational household,4th Quintile,,,,,,,,,,,,
2013,Multi-generational household,5th Quintile,,,,,,,,,,,,
2013,Other Combinations,Not included in this version of the questionnaire,,,,,,,,,,,,
2013,Other Combinations,1st Quintile,115,88.60355,80.56227,96.64484,60.00000,80.00000,100.00000,20.00000,160.00000,,,
2013,Other Combinations,2nd Quintile,61,106.22561,90.56018,121.89104,60.54996,96.21192,118.73869,30.00000,206.02177,,,
2013,Other Combinations,3rd Quintile,30,90.91053,71.72327,110.09778,50.00000,82.41084,118.40843,30.00000,221.02107,,,
2013,Other Combinations,4th Quintile,,,,,,,,,,,,
2013,Other Combinations,5th Quintile,,,,,,,,,,,,
2014,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2014,Single-person household,1st Quintile,866,66.60700,64.27100,68.94299,43.00000,60.00000,80.00000,3.00000,135.50000,,,
2014,Single-person household,2nd Quintile,534,77.19201,73.36108,81.02294,50.00000,68.00000,100.00000,5.00000,175.00000,,,
2014,Single-person household,3rd Quintile,407,79.16224,74.68885,83.63562,50.00000,70.00000,100.00000,7.00000,175.00000,,,
2014,Single-person household,4th Quintile,337,78.01691,73.80041,82.23341,50.00000,72.00000,100.00000,6.00000,175.00000,,,
2014,Single-person household,5th Quintile,255,87.99045,82.53318,93.44773,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2014,Couple without children,Not included in this version of the questionnaire,,,,,,,,,,,,
2014,Couple without children,1st Quintile,366,92.34255,87.29792,97.38719,60.00000,80.00000,110.00000,11.00000,185.00000,,,
2014,Couple without children,2nd Quintile,423,90.41054,85.77015,95.05093,60.00000,80.00000,104.00000,8.00000,170.00000,,,
2014,Couple without children,3rd Quintile,382,92.27440,87.78466,96.76413,62.00000,80.00000,106.00000,4.00000,172.00000,,,
2014,Couple without children,4th Quintile,361,103.69452,98.41490,108.97413,70.00000,96.98750,120.00000,12.00000,195.00000,,,
2014,Couple without children,5th Quintile,354,104.53888,98.18953,110.88823,60.00000,90.00000,129.34423,7.00000,233.36057,,,
2014,Single parent,1st Quintile,696,96.62355,93.33323,99.91386,70.00000,90.00000,120.00000,14.00000,195.00000,,,
2014,Single parent,2nd Quintile,352,100.34526,95.27656,105.41396,67.78405,90.00000,120.00000,16.00000,198.32392,,,
2014,Single parent,3rd Quintile,196,93.40354,86.75577,100.05130,60.00000,89.32786,106.96101,7.00000,177.40253,,,
2014,Single parent,4th Quintile,75,104.84808,92.39122,117.30493,70.00000,91.96258,123.31889,30.00000,203.29722,,,
2014,Single parent,5th Quintile,,,,,,,,,,,,
2014,Couple with children,1st Quintile,785,113.81251,109.70289,117.92213,80.00000,100.00000,131.00000,8.00000,207.50000,,,
2014,Couple with children,2nd Quintile,756,113.90149,109.83059,117.97239,80.00000,100.00000,148.00000,8.00000,250.00000,,,
2014,Couple with children,3rd Quintile,446,111.56785,106.71991,116.41580,75.40281,100.00000,148.43090,15.00000,257.97304,,,
2014,Couple with children,4th Quintile,355,112.19707,105.96026,118.43388,72.00000,100.00000,150.00000,4.00000,267.00000,,,
2014,Couple with children,5th Quintile,193,139.87393,129.99372,149.75414,100.00000,120.00000,180.00000,10.00000,300.00000,,,
2014,Multi-generational household,1st Quintile,,,,,,,,,,,,
2014,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2014,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2014,Multi-generational household,4th Quintile,,,,,,,,,,,,
2014,Multi-generational household,5th Quintile,,,,,,,,,,,,
2014,Other Combinations,1st Quintile,69,91.99017,82.25355,101.72678,67.05447,80.00000,100.00000,17.63617,149.41830,,,
2014,Other Combinations,2nd Quintile,51,103.19986,89.82274,116.57697,77.34034,90.00000,139.06723,25.00000,231.65757,,,
2014,Other Combinations,3rd Quintile,,,,,,,,,,,,
2014,Other Combinations,4th Quintile,,,,,,,,,,,,
2014,Other Combinations,5th Quintile,,,,,,,,,,,,
2015,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2015,Single-person household,1st Quintile,913,60.52915,58.16617,62.89214,36.00000,56.00000,80.00000,0.00000,146.00000,,,
2015,Single-person household,2nd Quintile,630,69.64761,66.41185,72.88336,45.00000,62.00000,89.00000,0.00000,155.00000,,,
2015,Single-person household,3rd Quintile,435,67.19198,63.29609,71.08787,41.31105,60.00000,85.00000,0.00000,150.53342,,,
2015,Single-person household,4th Quintile,348,67.17642,62.89430,71.45853,42.05659,62.00000,88.00000,0.00000,156.91511,,,
2015,Single-person household,5th Quintile,244,79.03820,73.09407,84.98233,50.00000,75.86549,100.00000,0.00000,175.00000,,,
2015,Couple without children,1st Quintile,383,77.76345,73.39908,82.12782,50.00000,72.64529,100.00000,5.00000,175.00000,,,
2015,Couple without children,2nd Quintile,463,79.97875,76.34951,83.60800,56.00000,71.00000,100.00000,0.00000,166.00000,,,
2015,Couple without children,3rd Quintile,410,90.21224,83.76995,96.65453,52.00000,80.00000,109.49513,0.00000,195.73781,,,
2015,Couple without children,4th Quintile,409,84.20937,79.66565,88.75308,57.00000,80.00000,106.05418,0.00000,179.63546,,,
2015,Couple without children,5th Quintile,410,90.39815,84.88913,95.90717,50.00000,85.06467,120.00000,0.00000,225.00000,,,
2015,Single parent,Not included in this version of the questionnaire,,,,,,,,,,,,
2015,Single parent,1st Quintile,667,85.83217,82.67381,88.99054,60.00000,80.00000,108.00000,0.00000,180.00000,,,
2015,Single parent,2nd Quintile,358,91.77746,86.02903,97.52589,55.00000,85.00000,113.37932,0.00000,200.94829,,,
2015,Single parent,3rd Quintile,167,80.85996,74.68450,87.03541,50.00000,75.00000,100.00000,6.00000,175.00000,,,
2015,Single parent,4th Quintile,81,90.12239,77.21169,103.03309,51.48224,67.94839,109.60605,0.00000,196.79175,,,
2015,Single parent,5th Quintile,30,94.00127,74.04599,113.95655,65.00000,70.00000,100.00000,30.00000,152.50000,,,
2015,Couple with children,1st Quintile,946,97.07897,93.70155,100.45639,65.00000,90.00000,120.00000,0.00000,202.50000,,,
2015,Couple with children,2nd Quintile,752,98.36725,93.99341,102.74108,70.00000,95.43877,120.00000,0.00000,195.00000,,,
2015,Couple with children,3rd Quintile,535,98.07178,93.11841,103.02514,61.85410,98.00000,121.21018,0.00000,210.24430,,,
2015,Couple with children,4th Quintile,357,99.78969,92.95934,106.62003,65.49041,90.00000,123.70097,0.00000,211.01683,,,
2015,Couple with children,5th Quintile,248,94.92378,85.81191,104.03565,48.04056,97.72564,121.00000,0.00000,230.43917,,,
2015,Multi-generational household,1st Quintile,37,132.92096,104.63020,161.21173,81.37287,100.00000,164.86128,35.00000,290.09389,,,
2015,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2015,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2015,Multi-generational household,4th Quintile,,,,,,,,,,,,
2015,Multi-generational household,5th Quintile,,,,,,,,,,,,
2015,Other Combinations,1st Quintile,78,89.48956,77.75604,101.22308,50.00000,80.00000,100.00000,5.00000,175.00000,,,
2015,Other Combinations,2nd Quintile,49,87.34059,72.29273,102.38844,49.13001,80.73856,107.00000,8.00000,193.80498,,,
2015,Other Combinations,3rd Quintile,,,,,,,,,,,,
2015,Other Combinations,4th Quintile,,,,,,,,,,,,
2015,Other Combinations,5th Quintile,,,,,,,,,,,,
2016,Not included in this version of the questionnaire,Not included in this version of the questionnaire,,,,,,,,,,,,
2016,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2016,Single-person household,1st Quintile,821,62.26562,60.02839,64.50286,40.00000,55.00000,76.00000,0.00000,130.00000,,,
2016,Single-person household,2nd Quintile,524,73.92880,70.66331,77.19430,50.00000,65.00000,94.59056,2.00000,161.47640,,,
2016,Single-person household,3rd Quintile,387,75.65056,71.61572,79.68539,50.00000,60.00000,100.00000,10.00000,175.00000,,,
2016,Single-person household,4th Quintile,311,76.47972,71.16450,81.79495,50.00000,60.00000,100.00000,5.00000,175.00000,,,
2016,Single-person household,5th Quintile,203,83.14328,76.80158,89.48499,50.00000,75.00000,100.00000,15.00000,175.00000,,,
2016,Couple without children,1st Quintile,316,84.38634,78.95676,89.81591,50.85755,77.61044,100.00000,10.00000,173.71367,,,
2016,Couple without children,2nd Quintile,404,83.86308,79.87199,87.85417,52.25870,75.00000,100.91986,13.00000,173.91159,,,
2016,Couple without children,3rd Quintile,339,92.77449,87.03857,98.51042,60.00000,80.00000,100.00000,20.00000,160.00000,,,
2016,Couple without children,4th Quintile,354,88.93688,84.21946,93.65430,58.00000,80.00000,100.00000,10.00000,163.00000,,,
2016,Couple without children,5th Quintile,336,106.70702,100.76454,112.64951,73.00000,100.00000,123.85908,20.00000,200.14770,,,
2016,Single parent,1st Quintile,563,84.27812,81.30603,87.25021,60.00000,80.00000,100.00000,25.00000,160.00000,,,
2016,Single parent,2nd Quintile,299,93.61682,88.99448,98.23917,69.26388,82.44520,118.00000,15.00000,191.10417,,,
2016,Single parent,3rd Quintile,134,95.07007,87.28414,102.85601,60.00000,82.61176,110.99421,30.00000,187.48553,,,
2016,Single parent,4th Quintile,61,98.38875,87.02702,109.75047,70.00000,85.00000,127.36746,25.00000,213.41865,,,
2016,Single parent,5th Quintile,,,,,,,,,,,,
2016,Couple with children,Not included in this version of the questionnaire,,,,,,,,,,,,
2016,Couple with children,1st Quintile,712,106.57621,102.87308,110.27933,70.00000,100.00000,130.00000,20.00000,220.00000,,,
2016,Couple with children,2nd Quintile,597,111.50644,106.99965,116.01322,80.00000,100.00000,129.66934,5.49599,204.17335,,,
2016,Couple with children,3rd Quintile,398,115.85735,110.38389,121.33081,77.49345,100.00000,150.00000,10.00000,258.75983,,,
2016,Couple with children,4th Quintile,296,109.23202,103.49720,114.96684,80.00000,100.00000,120.00000,20.00000,180.00000,,,
2016,Couple with children,5th Quintile,164,126.26554,116.17460,136.35649,90.00000,110.00000,150.00000,20.00000,240.00000,,,
2016,Multi-generational household,1st Quintile,30,125.46928,98.42238,152.51617,75.73809,103.59554,130.75457,40.00000,213.27929,,,
2016,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2016,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2016,Multi-generational household,4th Quintile,,,,,,,,,,,,
2016,Multi-generational household,5th Quintile,,,,,,,,,,,,
2016,Other Combinations,1st Quintile,51,96.60054,81.48004,111.72105,70.00000,90.00000,100.00000,25.00000,145.00000,,,
2016,Other Combinations,2nd Quintile,36,110.03367,87.08427,132.98307,68.61852,96.74367,100.00000,30.00000,147.07221,,,
2016,Other Combinations,3rd Quintile,,,,,,,,,,,,
2016,Other Combinations,4th Quintile,,,,,,,,,,,,
2016,Other Combinations,5th Quintile,,,,,,,,,,,,
2017,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2017,Single-person household,1st Quintile,934,64.80608,62.73439,66.87777,45.00000,58.00000,80.00000,1.00000,132.50000,,,
2017,Single-person household,2nd Quintile,604,70.89589,68.12439,73.66739,50.00000,60.00000,90.00000,5.00000,150.00000,,,
2017,Single-person household,3rd Quintile,454,76.08101,72.69756,79.46445,50.00000,70.00000,100.00000,15.00000,175.00000,,,
2017,Single-person household,4th Quintile,340,77.23331,73.29590,81.17073,50.00000,70.00000,100.00000,18.00000,175.00000,,,
2017,Single-person household,5th Quintile,223,86.90228,80.90444,92.90012,50.00000,75.00000,100.84154,19.00000,177.10385,,,
2017,Couple without children,Not included in this version of the questionnaire,,,,,,,,,,,,
2017,Couple without children,1st Quintile,344,87.59115,83.03744,92.14486,60.00000,80.00000,100.00000,2.00000,160.00000,,,
2017,Couple without children,2nd Quintile,433,82.43277,78.72646,86.13909,50.00000,76.10128,100.00000,15.00000,175.00000,,,
2017,Couple without children,3rd Quintile,387,90.76503,85.97387,95.55619,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2017,Couple without children,4th Quintile,414,93.57279,88.96095,98.18462,60.00000,85.00000,110.00000,10.00000,185.00000,,,
2017,Couple without children,5th Quintile,366,99.03700,93.45076,104.62325,65.00000,90.00000,110.40651,10.00000,178.51629,,,
2017,Single parent,Not included in this version of the questionnaire,,,,,,,,,,,,
2017,Single parent,1st Quintile,547,88.99309,85.48809,92.49810,60.00000,80.00000,100.00000,20.00000,160.00000,,,
2017,Single parent,2nd Quintile,274,88.07945,83.87296,92.28594,60.00000,80.00000,100.00000,26.00000,160.00000,,,
2017,Single parent,3rd Quintile,137,104.26412,94.74896,113.77928,70.00000,95.37425,140.00000,15.00000,245.00000,,,
2017,Single parent,4th Quintile,77,103.95252,91.40271,116.50232,70.00000,91.36262,120.00000,25.00000,195.00000,,,
2017,Single parent,5th Quintile,,,,,,,,,,,,
2017,Couple with children,Not included in this version of the questionnaire,,,,,,,,,,,,
2017,Couple with children,1st Quintile,656,110.22457,106.32458,114.12456,80.00000,100.00000,139.78490,10.00000,229.46225,,,
2017,Couple with children,2nd Quintile,611,103.79577,100.17137,107.42016,70.00000,100.00000,120.00000,20.00000,195.00000,,,
2017,Couple with children,3rd Quintile,435,106.96832,102.52549,111.41116,78.61790,100.00000,130.00000,10.00000,207.07315,,,
2017,Couple with children,4th Quintile,305,116.22364,110.34643,122.10085,80.00000,100.00000,150.00000,20.00000,255.00000,,,
2017,Couple with children,5th Quintile,168,121.63122,112.01082,131.25162,75.40890,100.00000,150.00000,30.00000,261.88666,,,
2017,Multi-generational household,Not included in this version of the questionnaire,,,,,,,,,,,,
2017,Multi-generational household,1st Quintile,,,,,,,,,,,,
2017,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2017,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2017,Multi-generational household,4th Quintile,,,,,,,,,,,,
2017,Multi-generational household,5th Quintile,,,,,,,,,,,,
2017,Other Combinations,Not included in this version of the questionnaire,,,,,,,,,,,,
2017,Other Combinations,1st Quintile,56,89.07471,77.39627,100.75315,70.00000,80.86773,100.00000,25.00000,145.00000,,,
2017,Other Combinations,2nd Quintile,39,120.34992,101.09810,139.60174,65.31518,100.00000,177.79289,25.00000,300.00000,,,
2017,Other Combinations,3rd Quintile,,,,,,,,,,,,
2017,Other Combinations,4th Quintile,,,,,,,,,,,,
2017,Other Combinations,5th Quintile,,,,,,,,,,,,
2018,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2018,Single-person household,1st Quintile,1034,65.72571,63.60162,67.84981,45.00000,60.00000,80.00000,5.00000,132.50000,,,
2018,Single-person household,2nd Quintile,656,71.71310,68.81061,74.61559,50.00000,64.56909,86.00000,3.00000,140.00000,,,
2018,Single-person household,3rd Quintile,451,80.03951,76.15265,83.92638,50.00000,75.00000,100.00000,1.00000,175.00000,,,
2018,Single-person household,4th Quintile,364,74.44524,70.79885,78.09163,50.00000,70.00000,100.00000,16.00000,175.00000,,,
2018,Single-person household,5th Quintile,231,90.05602,84.69812,95.41392,60.00000,85.70094,100.00000,10.00000,160.00000,,,
2018,Couple without children,Not included in this version of the questionnaire,,,,,,,,,,,,
2018,Couple without children,1st Quintile,372,81.29764,77.72792,84.86736,60.00000,79.00000,90.00000,15.00000,135.00000,,,
2018,Couple without children,2nd Quintile,444,92.25825,87.38776,97.12873,60.00000,80.00000,103.00000,15.00000,167.50000,,,
2018,Couple without children,3rd Quintile,390,91.93148,87.47643,96.38653,60.85414,80.00000,108.94831,5.00000,181.08956,,,
2018,Couple without children,4th Quintile,364,93.33033,88.10868,98.55198,60.00000,80.00000,102.44968,17.00000,166.12421,,,
2018,Couple without children,5th Quintile,361,97.49343,91.87080,103.11606,68.78597,81.90974,103.16765,17.21343,154.74018,,,
2018,Single parent,Not included in this version of the questionnaire,,,,,,,,,,,,
2018,Single parent,1st Quintile,535,87.23005,83.72923,90.73087,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2018,Single parent,2nd Quintile,290,85.15690,80.75361,89.56018,57.96573,80.00000,100.00000,5.00000,163.05140,,,
2018,Single parent,3rd Quintile,146,101.70154,94.95723,108.44585,70.00000,100.00000,120.00000,25.00000,195.00000,,,
2018,Single parent,4th Quintile,64,122.83244,106.01073,139.65414,65.00000,100.00000,150.00000,25.00000,277.50000,,,
2018,Single parent,5th Quintile,,,,,,,,,,,,
2018,Couple with children,Not included in this version of the questionnaire,,,,,,,,,,,,
2018,Couple with children,1st Quintile,631,112.09561,107.95282,116.23839,75.00000,100.00000,140.00000,10.00000,237.50000,,,
2018,Couple with children,2nd Quintile,613,105.87318,102.03765,109.70871,80.00000,100.00000,120.00000,20.00000,180.00000,,,
2018,Couple with children,3rd Quintile,412,113.94364,109.23901,118.64827,82.00000,100.00000,140.00000,20.00000,227.00000,,,
2018,Couple with children,4th Quintile,286,114.80980,108.41898,121.20061,80.00000,100.00000,130.00000,27.00000,205.00000,,,
2018,Couple with children,5th Quintile,156,126.05481,116.20771,135.90190,80.00000,100.00000,158.59532,32.00000,276.48830,,,
2018,Multi-generational household,Not included in this version of the questionnaire,,,,,,,,,,,,
2018,Multi-generational household,1st Quintile,34,94.41232,71.61688,117.20776,67.97755,76.21982,100.00000,20.00000,148.03367,,,
2018,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2018,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2018,Multi-generational household,4th Quintile,,,,,,,,,,,,
2018,Multi-generational household,5th Quintile,,,,,,,,,,,,
2018,Other Combinations,Not included in this version of the questionnaire,,,,,,,,,,,,
2018,Other Combinations,1st Quintile,59,84.67434,75.83066,93.51802,60.00000,80.00000,100.00000,29.00000,160.00000,,,
2018,Other Combinations,2nd Quintile,35,82.44002,74.44130,90.43874,69.64701,95.81431,100.00000,30.00000,145.52948,,,
2018,Other Combinations,3rd Quintile,,,,,,,,,,,,
2018,Other Combinations,4th Quintile,,,,,,,,,,,,
2018,Other Combinations,5th Quintile,,,,,,,,,,,,
2019,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2019,Single-person household,1st Quintile,992,65.77788,63.65445,67.90131,42.97132,60.00000,80.00000,1.00000,135.54301,,,
2019,Single-person household,2nd Quintile,599,71.45131,68.68903,74.21358,50.00000,61.00000,80.00000,15.00000,125.00000,,,
2019,Single-person household,3rd Quintile,439,77.36692,73.30386,81.42998,50.00000,63.00000,100.00000,1.00000,175.00000,,,
2019,Single-person household,4th Quintile,358,79.01475,75.18249,82.84701,50.00000,75.00000,100.00000,10.00000,175.00000,,,
2019,Single-person household,5th Quintile,275,86.20491,80.90464,91.50518,60.00000,80.00000,100.00000,8.00000,160.00000,,,
2019,Couple without children,1st Quintile,336,86.02650,80.67343,91.37957,60.00000,77.28124,100.00000,17.00000,160.00000,,,
2019,Couple without children,2nd Quintile,426,92.64350,87.99363,97.29338,64.00000,80.00000,105.00000,20.00000,166.50000,,,
2019,Couple without children,3rd Quintile,361,94.77095,88.56260,100.97930,60.00000,80.00000,103.00000,20.00000,167.50000,,,
2019,Couple without children,4th Quintile,361,91.48758,87.04597,95.92918,60.00000,88.82464,104.29047,20.00000,170.72618,,,
2019,Couple without children,5th Quintile,448,107.77400,101.55144,113.99657,65.00000,85.45924,124.60634,6.00000,214.01586,,,
2019,Single parent,Not included in this version of the questionnaire,,,,,,,,,,,,
2019,Single parent,1st Quintile,435,81.94807,78.66421,85.23193,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2019,Single parent,2nd Quintile,272,91.02441,85.56896,96.47985,60.00000,80.00000,100.00000,15.00000,160.00000,,,
2019,Single parent,3rd Quintile,144,101.82522,94.53313,109.11731,68.54966,100.00000,127.64933,30.00000,216.29884,,,
2019,Single parent,4th Quintile,67,107.73574,95.32218,120.14929,70.33473,100.00000,130.53890,25.00000,220.84516,,,
2019,Single parent,5th Quintile,30,79.27677,68.04574,90.50781,50.00000,90.00000,100.00000,40.00000,175.00000,,,
2019,Couple with children,Not included in this version of the questionnaire,,,,,,,,,,,,
2019,Couple with children,1st Quintile,485,109.84975,105.01779,114.68171,75.00000,100.00000,125.77092,20.00000,201.92729,,,
2019,Couple with children,2nd Quintile,493,103.96554,99.39514,108.53594,70.00000,100.00000,125.00000,20.00000,207.50000,,,
2019,Couple with children,3rd Quintile,365,108.81482,102.90733,114.72230,70.00000,100.00000,120.00000,30.00000,195.00000,,,
2019,Couple with children,4th Quintile,258,111.91487,106.02144,117.80829,80.00000,100.00000,130.00000,30.00000,205.00000,,,
2019,Couple with children,5th Quintile,218,112.99543,104.26064,121.73023,70.00000,100.00000,150.00000,10.00000,270.00000,,,
2019,Multi-generational household,1st Quintile,,,,,,,,,,,,
2019,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2019,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2019,Multi-generational household,4th Quintile,,,,,,,,,,,,
2019,Multi-generational household,5th Quintile,,,,,,,,,,,,
2019,Other Combinations,Not included in this version of the questionnaire,,,,,,,,,,,,
2019,Other Combinations,1st Quintile,35,95.89936,79.81368,111.98504,60.00000,80.00000,111.34463,29.00000,188.36157,,,
2019,Other Combinations,2nd Quintile,,,,,,,,,,,,
2019,Other Combinations,3rd Quintile,,,,,,,,,,,,
2019,Other Combinations,4th Quintile,,,,,,,,,,,,
2019,Other Combinations,5th Quintile,,,,,,,,,,,,
2020,Single-person household,Not included in this version of the questionnaire,117,76.99921,70.41842,83.58000,50.00000,60.00000,100.00000,24.00000,175.00000,,,
2020,Single-person household,1st Quintile,1605,64.65839,63.04188,66.27490,44.00000,60.00000,80.00000,2.00000,134.00000,,,
2020,Single-person household,2nd Quintile,777,73.55767,70.79870,76.31665,50.00000,65.00000,100.00000,8.00000,175.00000,,,
2020,Single-person household,3rd Quintile,477,78.51682,74.43079,82.60284,50.00000,65.00000,100.00000,1.00000,175.00000,,,
2020,Single-person household,4th Quintile,394,77.55680,73.60113,81.51247,50.00000,68.00000,100.00000,8.00000,175.00000,,,
2020,Single-person household,5th Quintile,277,86.41992,81.04090,91.79895,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2020,Couple without children,Not included in this version of the questionnaire,,,,,,,,,,,,
2020,Couple without children,1st Quintile,506,78.70946,75.44144,81.97749,52.00000,70.00000,100.00000,19.00000,172.00000,,,
