year,bula_h,hhtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2017,Baden-Wuerttemberg,Couple with children,238,119.87242580659468,116.38762539543193,123.35722621775743,80.0,100.0,150.0,25.0,255.0,100.0,80.0,100.0
2017,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2017,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2017,Bavaria,Single-person household,352,80.08044943583837,77.94677035220352,82.21412851947323,50.0,70.0,100.0,10.0,175.0,70.0,60.0,80.0
2017,Bavaria,Couple without children,297,97.25475057869923,94.59571444407533,99.91378671332313,60.13455239002528,90.0,110.0,10.0,184.7981714149621,90.0,80.0,100.0
2017,Bavaria,Single parent,154,91.63975167180574,87.81440404647002,95.46509929714146,60.0,80.0,100.0,20.0,160.0,80.0,68.89999999999998,90.0
2017,Bavaria,Couple with children,352,110.76770451916458,108.10124503893138,113.43416399939778,80.0,100.0,130.0,10.0,205.0,100.0,100.0,110.0
2017,Bavaria,Multi-generational household,,,,,,,,,,,,
2017,Bavaria,Other Combinations,,,,,,,,,,,,
2017,Berlin,Single-person household,213,66.97198821108492,64.87702945765054,69.0669469645193,46.25724305858411,60.0,82.7111702384804,5.0,137.39206100832484,60.0,59.0,68.0
2017,Berlin,Couple without children,138,77.07191468851168,74.03580467585851,80.10802470116485,52.0,70.0,97.01712158062215,10.0,164.54280395155536,70.0,60.0,78.0
2017,Berlin,Single parent,57,81.60773164763282,77.78138536758634,85.4340779276793,60.52784450509814,80.02661038148844,97.0,15.0,151.70823324235278,80.0,70.0,99.0
2017,Berlin,Couple with children,105,92.98535841594044,89.88782024792751,96.08289658395337,70.0,89.71446328169897,103.65062425065047,30.0,154.12656062662617,90.0,80.0,100.0
2017,Berlin,Multi-generational household,,,,,,,,,,,,
2017,Berlin,Other Combinations,,,,,,,,,,,,
2017,Brandenburg,Single-person household,108,66.81880756537592,63.87654714198273,69.76106798876911,45.0,60.0,80.0,20.0,132.5,60.0,49.974999999999994,60.0
2017,Brandenburg,Couple without children,94,92.71176979081542,86.67851783600503,98.74502174562582,60.0,80.0,100.0,33.0,160.0,80.0,70.0,92.075
2017,Brandenburg,Single parent,37,93.52488358601913,88.37299887651204,98.67676829552622,65.0,80.50328789901994,116.26687586154347,59.0,181.0,81.0,62.0,97.0
2017,Brandenburg,Couple with children,77,98.71517204139768,93.85663625139665,103.5737078313987,76.00824431799269,90.0,104.34463148316651,33.503663570231964,146.84921223092724,90.0,80.0,100.0
2017,Brandenburg,Multi-generational household,,,,,,,,,,,,
2017,Brandenburg,Other Combinations,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Single-person household,102,59.11156013868212,56.182297339285974,62.04082293807827,40.0,50.0,70.0,1.0,115.0,50.0,40.0,51.025
2017,Mecklenburg-Western Pomerania,Couple without children,51,73.90978352390879,69.02874990719491,78.79081714062266,50.0,76.88003823998834,90.0,14.0,150.0,80.0,75.0,100.0
2017,Mecklenburg-Western Pomerania,Single parent,35,91.50998929956157,85.46330301692804,97.5566755821951,70.0,80.0,110.11182927501463,35.0,170.27957318753658,80.0,60.0,90.0
2017,Mecklenburg-Western Pomerania,Couple with children,40,105.46978232033008,97.33297444372798,113.60659019693219,50.0,107.12176065833917,121.44224671938883,30.0,228.60561679847208,110.0,100.0,180.0
2017,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2017,Saxony,Single-person household,215,65.2183578109538,63.109787602933764,67.32692801897385,50.0,56.95871850768508,80.0,10.0,125.0,58.0,56.0,66.0
2017,Saxony,Couple without children,179,85.61385524546162,82.71635312848939,88.51135736243386,60.0,80.0,100.0,28.0,160.0,80.0,70.0,85.0
2017,Saxony,Single parent,72,88.7032269697329,85.39495221597409,92.0115017234917,75.0,80.0,100.0,37.5,137.5,80.0,60.0,82.0
2017,Saxony,Couple with children,128,104.18682179050792,100.38434671608493,107.9892968649309,70.0,100.0,130.0,10.0,220.0,100.0,80.0,120.0
2017,Saxony,Multi-generational household,,,,,,,,,,,,
2017,Saxony,Other Combinations,,,,,,,,,,,,
2017,Saxony-Anhalt,Single-person household,111,66.62610648149428,63.879570077100034,69.37264288588852,45.0,59.93445233910166,80.0,24.0,132.5,60.0,60.0,68.025
2017,Saxony-Anhalt,Couple without children,92,80.81367952955601,75.82196525019516,85.80539380891686,50.0,70.20119814154039,100.0,2.0,175.0,70.0,50.0,80.0
2017,Saxony-Anhalt,Single parent,53,87.5865940782595,82.9141554647755,92.25903269174349,60.0,75.0,110.81507703624338,30.0,187.03769259060846,75.0,50.0,84.0
2017,Saxony-Anhalt,Couple with children,62,122.63156728578454,113.68283694567398,131.5802976258951,76.4417930149644,80.0,150.0,38.0,260.3373104775534,80.0,50.0,81.0
2017,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2017,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2017,Thuringa,Single-person household,113,66.51820134124071,63.12797620546882,69.9084264770126,45.0,54.0,79.0,10.0,130.0,54.0,48.0,58.0
2017,Thuringa,Couple without children,81,90.84681648464164,86.3059233451772,95.38770962410607,60.089051470179534,80.0,110.0,25.0,184.86642279473068,80.0,60.0,85.05
2017,Thuringa,Single parent,36,71.71333738932316,65.9155362802895,77.51113849835681,50.0,70.0,80.0,30.0,125.0,70.0,60.0,87.07499999999999
2017,Thuringa,Couple with children,66,98.85830934821355,94.43514585699236,103.28147283943474,72.55906262580616,99.63440350158477,100.0,37.0,141.16140606129076,100.0,100.0,120.0
2017,Thuringa,Multi-generational household,,,,,,,,,,,,
2017,Thuringa,Other Combinations,,,,,,,,,,,,
2018,Schleswig-Holstein,Single-person household,81,65.8147140594473,62.12605207492233,69.50337604397227,45.52120794955495,60.0,80.0,20.0,131.71818807566757,60.0,50.0,70.0
2018,Schleswig-Holstein,Couple without children,56,82.06830684723343,75.963676293366,88.17293740110085,49.63738249788334,70.0,98.46521565903001,33.0,171.70696540075002,70.0,44.0,90.0
2018,Schleswig-Holstein,Single parent,33,92.06338669904913,87.12374919831143,97.00302419978684,75.73750133655123,80.0,100.0,40.0,136.39374799517316,80.0,60.0,84.0
2018,Schleswig-Holstein,Couple with children,74,96.64227639152692,91.84022601665576,101.44432676639808,70.0,90.0,100.0,25.0,145.0,90.0,80.0,110.0
2018,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2018,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2018,Hamburg,Single-person household,75,80.37121989553236,76.03005846998516,84.71238132107956,50.0,70.0,101.36733281056155,20.0,178.41833202640387,70.0,60.0,84.0
2018,Hamburg,Couple without children,60,86.15352182667979,80.12230681501029,92.1847368383493,65.0,80.0,100.0,30.0,152.5,80.0,63.89999999999998,90.0
2018,Hamburg,Single parent,36,94.99719135552817,87.62234073353108,102.37204197752527,60.0,87.54435876304447,100.0,30.0,160.0,87.0,74.0,106.0
2018,Hamburg,Couple with children,65,94.97783188047019,90.73641882996584,99.21924493097454,72.6008407029357,90.0,102.24141043806439,50.0,146.70226504075742,90.0,80.0,100.0
2018,Hamburg,Multi-generational household,,,,,,,,,,,,
2018,Hamburg,Other Combinations,,,,,,,,,,,,
2018,Lower Saxony,Single-person household,227,75.62382427273579,73.48679601744954,77.76085252802204,50.0,70.0,83.73824760552183,20.0,134.3456190138046,70.0,60.0,75.0
2018,Lower Saxony,Couple without children,147,103.35676157424362,98.45026887501919,108.26325427346805,65.0,80.0,118.8521607065078,10.0,199.63040176626953,80.0,70.0,88.05
2018,Lower Saxony,Single parent,88,80.60270994418008,77.4454218169571,83.75999807140306,50.0,80.0,100.0,40.0,175.0,80.0,70.975,100.0
2018,Lower Saxony,Couple with children,172,114.93513778494123,111.0477898711836,118.82248569869887,80.0,100.0,124.14129222030559,30.0,190.35323055076395,100.0,97.0,100.025
2018,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2018,Lower Saxony,Other Combinations,,,,,,,,,,,,
2018,Bremen,Single-person household,,,,,,,,,,,,
2018,Bremen,Couple without children,,,,,,,,,,,,
2018,Bremen,Single parent,,,,,,,,,,,,
2018,Bremen,Couple with children,,,,,,,,,,,,
2018,Bremen,Multi-generational household,,,,,,,,,,,,
2018,Bremen,Other Combinations,,,,,,,,,,,,
2018,North Rhine-Westphalia,Single-person household,512,70.45068943929064,68.91032432937976,71.99105454920152,50.0,60.0,86.99003943447939,5.0,142.47509858619847,60.0,50.0,60.0
2018,North Rhine-Westphalia,Couple without children,399,90.71224291434612,88.56126192532808,92.86322390336416,60.0,80.0,100.0,15.0,160.0,80.0,70.0,80.0
2018,North Rhine-Westphalia,Single parent,240,92.56040744157559,89.94272372428892,95.17809115886226,69.16278654443215,85.0,100.0,22.90696636108038,146.25582018335177,85.0,79.92499999999998,92.0
2018,North Rhine-Westphalia,Couple with children,503,110.5006704378451,108.34407250236629,112.65726837332392,80.0,100.0,137.14319285376038,10.0,222.85798213440097,100.0,100.0,101.025
2018,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2018,North Rhine-Westphalia,Other Combinations,34,84.06282595931822,79.02150896975375,89.10414294888268,65.73257626248797,80.0,100.0,30.0,151.40113560626804,80.0,60.0,92.0
2018,Hesse,Single-person household,157,80.31404531413915,76.50558303888543,84.12250758939287,50.0,70.0,100.0,10.0,175.0,70.0,60.0,75.125
2018,Hesse,Couple without children,107,108.56444095993577,103.99770021858565,113.13118170128588,77.96512592837034,100.0,120.0,35.0,183.0523111074445,100.0,100.0,110.0
2018,Hesse,Single parent,61,86.77381469347023,83.70110993760441,89.84651944933604,65.0,90.0,100.0,40.0,152.5,90.0,81.94999999999999,103.0
2018,Hesse,Couple with children,144,120.81906702425198,116.61836211758957,125.01977193091439,100.0,100.0,136.0070896720882,45.9893654918677,190.0177241802205,100.0,80.0,100.0
2018,Hesse,Multi-generational household,,,,,,,,,,,,
2018,Hesse,Other Combinations,,,,,,,,,,,,
2018,"Rhineland-Palatinate, Saarland",Single-person household,123,82.61394326081749,78.92173544708889,86.3061510745461,50.25676075000757,80.0,100.0,15.0,174.61485887498864,80.0,70.0,95.075
2018,"Rhineland-Palatinate, Saarland",Couple without children,77,108.23104960535252,101.04394083875327,115.41815837195178,70.0,88.92828469501991,126.07184996799361,20.0,210.17962491998404,90.0,80.0,105.025
2018,"Rhineland-Palatinate, Saarland",Single parent,46,87.2655493600956,81.68249163403028,92.84860708616092,60.0,80.0,108.78450742544796,30.0,181.9612685636199,80.0,60.0,98.0
2018,"Rhineland-Palatinate, Saarland",Couple with children,93,108.82888987118695,103.942712202473,113.71506753990089,80.0,100.0,130.0,25.0,205.0,100.0,89.74999999999994,100.0
2018,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2018,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2018,Baden-Wuerttemberg,Single-person household,228,75.26139510236025,72.93028303028957,77.59250717443093,50.0,70.0,94.20022878445577,1.0,160.50057196113943,70.0,60.0,80.0
2018,Baden-Wuerttemberg,Couple without children,159,95.12330177360934,91.43630022826903,98.81030331894965,60.0,88.88048040678568,120.0,20.0,210.0,90.0,80.0,100.0
2018,Baden-Wuerttemberg,Single parent,89,108.8245145021775,102.3775269065342,115.27150209782079,62.0,100.0,110.0,5.0,182.0,100.0,100.0,125.0
2018,Baden-Wuerttemberg,Couple with children,206,114.14447667309254,110.85308821959512,117.43586512658996,80.0,100.0,139.5583257716516,20.0,228.895814429129,100.0,80.0,100.0
2018,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2018,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2018,Bavaria,Single-person household,360,76.67137880004066,74.45982917001449,78.88292843006683,45.04667069695145,70.0,100.0,12.0,182.4299939545728,70.0,65.0,80.0
2018,Bavaria,Couple without children,272,99.62025959255489,96.39513169073138,102.8453874943784,60.0,90.0,120.0,5.0,210.0,90.0,80.0,100.0
2018,Bavaria,Single parent,159,93.05416863393016,89.73473161536992,96.3736056524904,60.0,90.0,100.0,10.0,160.0,90.0,80.0,105.0
2018,Bavaria,Couple with children,335,119.46773956743559,116.57992893621467,122.3555501986565,80.0,100.0,150.0,38.0,255.0,100.0,97.0,100.0
2018,Bavaria,Multi-generational household,,,,,,,,,,,,
2018,Bavaria,Other Combinations,,,,,,,,,,,,
2018,Berlin,Single-person household,243,71.01269500528701,68.56565582820974,73.45973418236429,41.47780636412162,60.0,93.62710979476384,5.0,171.85106494072716,60.0,54.974999999999994,69.025
2018,Berlin,Couple without children,141,77.26431234774097,74.30178659359815,80.22683810188379,56.86555578991778,70.0,90.0,17.0,139.70166631512333,70.0,60.974999999999994,80.0
2018,Berlin,Single parent,56,88.82787048151225,83.05675514238187,94.59898582064262,55.94795619729604,80.0,100.0,15.0,166.07806570405594,80.0,69.89999999999998,94.0
2018,Berlin,Couple with children,110,105.87242282188345,101.59537198099666,110.14947366277023,73.0,100.0,122.5216609584465,30.0,196.80415239611625,100.0,87.0,120.0
2018,Berlin,Multi-generational household,,,,,,,,,,,,
2018,Berlin,Other Combinations,,,,,,,,,,,,
2018,Brandenburg,Single-person household,127,68.99932829496987,66.43215262791813,71.56650396202161,50.0,62.668168251890684,80.52037578398732,4.219436324019021,126.3009394599683,62.0,54.0,64.0
2018,Brandenburg,Couple without children,98,85.72304754892477,81.6534842479143,89.79261084993523,50.177137948959796,73.2813516340697,100.83654173708835,30.0,176.8256474192812,74.0,54.82499999999996,83.125
2018,Brandenburg,Single parent,43,86.04653769976512,77.64861106254044,94.44446433698981,60.0,79.00494528828332,100.0,10.0,160.0,79.0,68.0,93.125
2018,Brandenburg,Couple with children,73,116.89413831626122,110.65381411941115,123.13446251311129,80.0,100.0,150.0,29.0,255.0,100.0,69.69999999999993,118.0
2018,Brandenburg,Multi-generational household,,,,,,,,,,,,
2018,Brandenburg,Other Combinations,,,,,,,,,,,,
2018,Mecklenburg-Western Pomerania,Single-person household,108,58.438544447286446,56.1270610302402,60.750027864332694,40.0,50.97810001021529,70.0,10.0,115.0,52.0,39.0,54.0
2018,Mecklenburg-Western Pomerania,Couple without children,59,80.04071150784804,75.79368264245284,84.28774037324325,60.0,78.80252068389602,100.0,20.0,160.0,79.0,68.0,88.0
2018,Mecklenburg-Western Pomerania,Single parent,32,78.5245316951988,73.84288425564424,83.20617913475337,56.27274295513814,80.0,100.14098268178483,36.0,150.0,80.0,59.0,95.0
2018,Mecklenburg-Western Pomerania,Couple with children,48,86.58699417303306,79.34333841380652,93.8306499322596,44.48523724805044,90.0,100.73529424630689,20.0,185.11037974369157,90.0,80.0,160.0
2018,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2018,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2018,Saxony,Single-person household,225,66.1250281463482,64.27312564875305,67.97693064394335,50.0,60.0,80.0,5.0,125.0,60.0,53.92499999999998,64.0
2018,Saxony,Couple without children,172,80.7624223422767,78.79135651125536,82.73348817329803,60.0,79.0,100.0,18.0,160.0,79.0,75.94999999999999,87.025
2018,Saxony,Single parent,69,82.71985451387937,78.90475157781763,86.5349574499411,60.0,75.0,100.0,20.0,160.0,75.0,70.0,90.0
2018,Saxony,Couple with children,129,111.97985541401397,107.9042940276979,116.05541680033004,80.0,100.0,150.0,20.0,255.0,100.0,59.74999999999994,110.05
2018,Saxony,Multi-generational household,,,,,,,,,,,,
2018,Saxony,Other Combinations,,,,,,,,,,,,
2018,Saxony-Anhalt,Single-person household,135,68.90780379173985,66.61800649181744,71.19760109166226,50.0,61.0,80.0,13.0,125.0,61.0,52.0,62.0
2018,Saxony-Anhalt,Couple without children,84,75.46910091916571,70.65751584302105,80.28068599531038,56.155036124414444,65.0,90.0,5.387590311036114,140.76744581337834,65.0,50.0,70.0
2018,Saxony-Anhalt,Single parent,47,94.42761282008492,88.97451230424807,99.88071333592177,65.60012428753144,89.64438902743143,112.58119123625889,45.0,180.0,90.0,70.0,113.0
2018,Saxony-Anhalt,Couple with children,64,113.77783304778073,107.27131550015832,120.28435059540314,80.0,100.0,127.75904990677108,40.0,199.39762476692772,100.0,90.0,103.0
2018,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2018,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2018,Thuringa,Single-person household,112,65.42788266961547,62.04964341544957,68.80612192378136,42.856540418164286,57.78015629956931,80.0,5.0,135.71518937275357,60.0,50.0,70.0
2018,Thuringa,Couple without children,81,80.79686498555235,76.51322730541041,85.08050266569428,50.0,67.36355694682048,100.0,20.0,175.0,70.0,60.0,80.0
2018,Thuringa,Single parent,40,80.92077307033851,76.19112588326432,85.6504202574127,63.5798143362475,69.40251175099633,90.0,40.0,129.63027849562874,69.0,48.0,75.0
2018,Thuringa,Couple with children,61,102.97776471183005,98.06344322520269,107.8920861984574,80.0,100.0,114.2436326715411,30.0,165.60908167885276,100.0,97.0,110.0
2018,Thuringa,Multi-generational household,,,,,,,,,,,,
2018,Thuringa,Other Combinations,,,,,,,,,,,,
2019,Schleswig-Holstein,Single-person household,76,68.21711985831797,65.08298909526026,71.35125062137568,50.0,58.757947863046894,87.98835799360326,17.0,144.97089498400814,60.0,48.0,70.0
2019,Schleswig-Holstein,Couple without children,55,87.01026298345029,78.8945383179384,95.12598764896218,50.0,70.0,100.2964179189964,29.0,175.74104479749099,70.0,40.0,80.07499999999999
2019,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2019,Schleswig-Holstein,Couple with children,68,118.52755210294387,112.72517913451055,124.32992507137719,87.36847603966119,100.0,150.7871204286923,50.0,245.91508701223898,100.0,69.64999999999992,108.05
2019,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2019,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2019,Hamburg,Single-person household,75,78.22522423515932,74.4020848662779,82.04836360404073,54.778593893928786,80.0,85.04435352474745,19.0,130.44299297097544,80.0,80.0,99.025
2019,Hamburg,Couple without children,66,90.2445134971853,82.79497222696297,97.69405476740762,63.267105871051,80.0,100.0,30.0,155.0993411934235,80.0,78.0,95.0
2019,Hamburg,Single parent,40,86.78671354792124,82.34891107662258,91.22451601921989,62.909413473917034,80.0,100.0,40.0,155.63587978912443,80.0,60.0,90.075
2019,Hamburg,Couple with children,60,98.63529398842277,95.40776632655654,101.862821650289,80.0,100.0,112.01323447701068,31.980148284483974,160.0330861925267,100.0,95.0,108.0
2019,Hamburg,Multi-generational household,,,,,,,,,,,,
2019,Hamburg,Other Combinations,,,,,,,,,,,,
2019,Lower Saxony,Single-person household,215,70.39020232887171,68.26209108132288,72.51831357642054,50.0,60.13668059073119,80.0,15.0,125.0,60.0,50.0,60.0
2019,Lower Saxony,Couple without children,147,106.2550912807902,99.4451228659797,113.0650596956007,65.0,80.0,110.0,6.0,177.5,80.0,60.0,85.0
2019,Lower Saxony,Single parent,84,78.33249894411806,75.05472558983152,81.6102722984046,50.0,80.0,100.0,30.0,175.0,80.0,80.0,105.125
2019,Lower Saxony,Couple with children,151,106.61715925868619,102.25063427514789,110.98368424222448,80.0,100.0,120.0,30.0,180.0,100.0,100.0,111.0
2019,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2019,Lower Saxony,Other Combinations,,,,,,,,,,,,
2019,Bremen,Single-person household,,,,,,,,,,,,
2019,Bremen,Couple without children,,,,,,,,,,,,
2019,Bremen,Single parent,,,,,,,,,,,,
2019,Bremen,Couple with children,,,,,,,,,,,,
2019,Bremen,Other Combinations,,,,,,,,,,,,
2019,North Rhine-Westphalia,Single-person household,498,72.16734748132713,70.46441657848017,73.87027838417409,50.0,60.0,84.17007711865386,8.0,135.42519279663466,60.0,50.0,60.0
2019,North Rhine-Westphalia,Couple without children,390,89.81292517878848,87.58821284556969,92.03763751200727,64.0,80.0,100.0,20.0,154.0,80.0,70.0,86.0
2019,North Rhine-Westphalia,Single parent,211,89.54447266156544,86.76624641006126,92.32269891306962,60.0,80.0,100.0,15.0,160.0,80.0,70.0,84.0
2019,North Rhine-Westphalia,Couple with children,418,107.91035934959118,105.20643659060761,110.61428210857474,71.28589104786028,92.54375924904573,120.0,25.0,193.0711634282096,92.0,84.0,94.0
2019,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2019,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2019,Hesse,Single-person household,168,77.5291480420165,74.59287999226568,80.46541609176732,50.0,70.0,100.0,15.0,175.0,70.0,60.0,75.0
2019,Hesse,Couple without children,122,108.3933192968246,103.13074158160279,113.65589701204641,72.6664842431182,97.54836446448294,120.0,20.0,191.00027363532269,95.0,80.0,115.0
2019,Hesse,Single parent,62,107.5472257789976,101.76833947816371,113.32611207983149,80.0,100.0,122.0799814717312,30.0,185.19995367932802,100.0,100.0,120.0
2019,Hesse,Couple with children,117,120.80749793863885,115.43591789162505,126.17907798565264,80.0,100.0,135.0,20.0,217.5,100.0,90.0,100.0
2019,Hesse,Multi-generational household,,,,,,,,,,,,
2019,Hesse,Other Combinations,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Single-person household,115,81.5846339968803,77.501109683625,85.6681583101356,50.0,80.0,100.0,20.0,175.0,80.0,80.0,100.0
2019,"Rhineland-Palatinate, Saarland",Couple without children,83,102.21950239454797,95.57112056098948,108.86788422810646,60.0,100.0,118.25385732794162,33.0,205.63464331985404,100.0,100.0,130.0
2019,"Rhineland-Palatinate, Saarland",Single parent,44,98.5565491080475,93.14322054455879,103.96987767153622,70.0,84.86002681544491,112.37766981326405,43.0,175.94417453316012,84.0,68.0,98.0
2019,"Rhineland-Palatinate, Saarland",Couple with children,75,116.43300012581875,110.20951966732088,122.65648058431663,80.0,100.0,150.0,20.0,255.0,100.0,75.0,100.0
2019,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Single-person household,241,74.05563377399179,71.67914016863521,76.43212737934836,50.0,70.0,100.0,1.0,175.0,70.0,60.0,80.0
2019,Baden-Wuerttemberg,Couple without children,152,99.2074386851251,95.34243934316396,103.07243802708624,60.0,90.0,115.79806009312267,25.0,199.49515023280668,90.0,80.0,100.0
2019,Baden-Wuerttemberg,Single parent,71,110.04549586346755,102.90736264975178,117.18362907718333,76.10910856409627,100.0,117.44162848221883,29.0,179.44040835940268,100.0,97.0,120.0
2019,Baden-Wuerttemberg,Couple with children,189,100.7054362946594,97.7397249120349,103.67114767728391,76.57415857285962,100.0,120.0,11.435396432149034,185.13876214071058,100.0,100.0,115.0
2019,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2019,Bavaria,Single-person household,366,78.64901555709073,76.48101427880776,80.8170168353737,50.0,69.91689116282775,100.0,12.0,175.0,69.0,65.94999999999999,78.0
2019,Bavaria,Couple without children,283,99.47245965560495,96.62213933353739,102.32277997767251,60.0,90.0,120.0,10.0,210.0,90.0,80.0,100.0
2019,Bavaria,Single parent,129,88.0325593569888,85.0073388646234,91.05777984935419,60.0,85.0,100.0,10.0,160.0,85.0,70.0,100.0
2019,Bavaria,Couple with children,288,117.17437982797053,113.89265459860516,120.45610505733589,71.52792254827483,100.0,150.0,29.0,267.7081161775877,100.0,80.0,100.0
2019,Bavaria,Multi-generational household,,,,,,,,,,,,
2019,Bavaria,Other Combinations,,,,,,,,,,,,
2019,Berlin,Single-person household,255,71.10553601434236,68.80051851735416,73.41055351133056,44.0,60.0,100.0,10.0,184.0,60.0,50.0,68.0
2019,Berlin,Couple without children,133,83.87267342923178,80.59844153225912,87.14690532620445,59.0,75.67542530291095,100.0,20.0,161.5,75.0,60.0,85.0
2019,Berlin,Single parent,58,77.71273295638136,74.23779188734848,81.18767402541424,60.0,69.24139393969648,100.0,30.0,160.0,70.0,55.0,77.0
2019,Berlin,Couple with children,108,98.03462090180166,94.01907662361434,102.05016517998898,60.0,100.0,120.0,30.0,210.0,100.0,93.89999999999998,120.0
2019,Berlin,Multi-generational household,,,,,,,,,,,,
2019,Berlin,Other Combinations,,,,,,,,,,,,
2019,Brandenburg,Single-person household,117,73.20536450354548,69.6688276898648,76.74190131722617,50.0,60.0,80.0,25.0,125.0,60.0,50.0,62.0
2019,Brandenburg,Couple without children,97,97.46681931427013,92.03229162571054,102.90134700282971,65.0,80.21714929732963,117.31314974710747,25.0,195.78287436776867,80.0,60.0,88.0
2019,Brandenburg,Single parent,42,96.52840182207609,87.43925920110853,105.61754444304366,60.0,79.3109035762417,105.57154851865171,28.0,173.92887129662927,80.0,60.0,100.0
2019,Brandenburg,Couple with children,70,110.27081545914227,103.75648071968114,116.7851501986034,61.0,98.80615183084319,158.9528080085958,20.0,300.0,95.0,39.92499999999998,110.0
2019,Brandenburg,Multi-generational household,,,,,,,,,,,,
2019,Brandenburg,Other Combinations,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Single-person household,91,65.4518196207284,62.495121783570966,68.40851745788584,40.0,60.0,80.0,30.0,140.0,60.0,50.0,70.0
2019,Mecklenburg-Western Pomerania,Couple without children,63,91.08222307340364,84.34832090055065,97.81612524625663,52.78877974368686,80.0,100.0,23.0,170.8168303844697,80.0,60.0,90.0
2019,Mecklenburg-Western Pomerania,Single parent,30,76.17218675695086,72.21996886573352,80.12440464816821,65.21298942068924,70.0,94.47108353017778,30.0,138.35822469441058,70.0,55.0,70.0
2019,Mecklenburg-Western Pomerania,Couple with children,41,77.81328351986755,71.04600162487873,84.58056541485638,35.21230770787086,77.5506397989398,100.0,30.0,197.1815384381937,80.0,60.0,130.0
2019,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2019,Saxony,Single-person household,197,63.879538108815815,62.17533435646482,65.5837418611668,50.0,60.0,80.0,15.0,125.0,60.0,57.0,67.0
2019,Saxony,Couple without children,177,85.96854795716519,83.33158496765023,88.60551094668014,60.0,82.0,100.0,17.0,160.0,82.0,69.0,84.0
2019,Saxony,Single parent,64,85.57228942437966,81.90673547792377,89.23784337083555,64.82755370167965,80.0,100.0,30.0,152.75866944748054,80.0,70.0,93.0
2019,Saxony,Couple with children,108,111.38429099612486,105.41036278197484,117.35821921027488,80.0,100.0,122.73321440621389,20.0,186.83303601553473,100.0,93.0,110.0
2019,Saxony,Multi-generational household,,,,,,,,,,,,
2019,Saxony,Other Combinations,,,,,,,,,,,,
2019,Saxony-Anhalt,Single-person household,120,69.22986211936245,66.80262015406214,71.65710408466276,50.0,61.146711238974675,80.0,5.0,125.0,62.0,49.0,64.0
2019,Saxony-Anhalt,Couple without children,73,80.7514452202796,76.27136727923197,85.23152316132725,54.9456940587501,65.0,100.0,40.0,167.58145891187485,65.0,30.0,70.0
2019,Saxony-Anhalt,Single parent,40,98.86297497929849,92.90565233432983,104.82029762426714,60.0,88.73776592067217,134.97782543701118,30.0,200.0,90.0,50.0,116.1
2019,Saxony-Anhalt,Couple with children,60,101.42909000827477,95.98750914493968,106.87067087160986,71.59465623374824,100.0,112.0032872358063,40.0,172.61623373889338,100.0,90.0,120.175
2019,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2019,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2019,Thuringa,Single-person household,109,65.41155234912603,62.142352255401256,68.6807524428508,40.0,60.0,80.0,17.0,140.0,60.0,50.0,65.0
