year,pgisced97,regtyp,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Lower Secondary Level,Rural regions,No,0.27852,273,907,0.24933,0.30771
2019,Upper Secondary Level,No answer / don't know,Yes,0.79729,197,239,0.74622,0.84837
2019,Upper Secondary Level,No answer / don't know,No,0.20271,42,239,0.15163,0.25378
2019,Upper Secondary Level,Urban regions,Yes,0.74255,4832,6573,0.73198,0.75312
2019,Upper Secondary Level,Urban regions,No,0.25745,1741,6573,0.24688,0.26802
2019,Upper Secondary Level,Rural regions,Yes,0.74734,3092,4308,0.73436,0.76031
2019,Upper Secondary Level,Rural regions,No,0.25266,1216,4308,0.23969,0.26564
2019,Post-secondary Non-tertiary Level,No answer / don't know,Yes,0.76986,49,49,0.65078,0.88894
2019,Post-secondary Non-tertiary Level,Urban regions,Yes,0.70701,1059,1517,0.68410,0.72992
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.29299,458,1517,0.27008,0.31590
2019,Post-secondary Non-tertiary Level,Rural regions,Yes,0.71925,414,595,0.68311,0.75539
2019,Post-secondary Non-tertiary Level,Rural regions,No,0.28075,181,595,0.24461,0.31689
2019,First Stage of Tertiary Education,Urban regions,Yes,0.68801,674,944,0.65843,0.71758
2019,First Stage of Tertiary Education,Urban regions,No,0.31199,270,944,0.28242,0.34157
2019,First Stage of Tertiary Education,Rural regions,Yes,0.74687,498,684,0.71426,0.77948
2019,First Stage of Tertiary Education,Rural regions,No,0.25313,186,684,0.22052,0.28574
2019,Second Stage of Tertiary Education,No answer / don't know,Yes,0.69534,133,185,0.62884,0.76185
2019,Second Stage of Tertiary Education,No answer / don't know,No,0.30466,52,185,0.23815,0.37116
2019,Second Stage of Tertiary Education,Urban regions,Yes,0.72498,3561,4936,0.71252,0.73744
2019,Second Stage of Tertiary Education,Urban regions,No,0.27502,1375,4936,0.26256,0.28748
2019,Second Stage of Tertiary Education,Rural regions,Yes,0.75421,1367,1886,0.73478,0.77365
2019,Second Stage of Tertiary Education,Rural regions,No,0.24579,519,1886,0.22635,0.26522
2020,No answer / don't know,Urban regions,Yes,0.54061,324,647,0.50218,0.57904
2020,No answer / don't know,Urban regions,No,0.45939,323,647,0.42096,0.49782
2020,No answer / don't know,Rural regions,Yes,0.44551,115,215,0.37891,0.51210
2020,No answer / don't know,Rural regions,No,0.55449,100,215,0.48790,0.62109
2020,Pre-primary Level,Urban regions,Yes,0.66905,156,257,0.61141,0.72669
2020,Pre-primary Level,Urban regions,No,0.33095,101,257,0.27331,0.38859
2020,Pre-primary Level,Rural regions,Yes,0.54906,46,93,0.44738,0.65074
2020,Pre-primary Level,Rural regions,No,0.45094,47,93,0.34926,0.55262
2020,Primary Level,Urban regions,Yes,0.61617,540,1035,0.58653,0.64581
2020,Primary Level,Urban regions,No,0.38383,495,1035,0.35419,0.41347
2020,Primary Level,Rural regions,Yes,0.73390,236,438,0.69247,0.77533
2020,Primary Level,Rural regions,No,0.26610,202,438,0.22467,0.30753
2020,Lower Secondary Level,Urban regions,Yes,0.67590,1196,1975,0.65525,0.69655
2020,Lower Secondary Level,Urban regions,No,0.32410,779,1975,0.30345,0.34475
2020,Lower Secondary Level,Rural regions,Yes,0.66672,672,1048,0.63817,0.69528
2020,Lower Secondary Level,Rural regions,No,0.33328,376,1048,0.30472,0.36183
2020,Upper Secondary Level,Urban regions,Yes,0.69787,4652,6887,0.68703,0.70872
2020,Upper Secondary Level,Urban regions,No,0.30213,2235,6887,0.29128,0.31297
2020,Upper Secondary Level,Rural regions,Yes,0.69346,2869,4255,0.67960,0.70731
2020,Upper Secondary Level,Rural regions,No,0.30654,1386,4255,0.29269,0.32040
2020,Post-secondary Non-tertiary Level,Urban regions,Yes,0.64920,1094,1695,0.62648,0.67193
2020,Post-secondary Non-tertiary Level,Urban regions,No,0.35080,601,1695,0.32807,0.37352
2020,Post-secondary Non-tertiary Level,Rural regions,Yes,0.65276,405,645,0.61599,0.68953
2020,Post-secondary Non-tertiary Level,Rural regions,No,0.34724,240,645,0.31047,0.38401
2020,First Stage of Tertiary Education,Urban regions,Yes,0.66293,589,846,0.63106,0.69480
2020,First Stage of Tertiary Education,Urban regions,No,0.33707,257,846,0.30520,0.36894
2020,First Stage of Tertiary Education,Rural regions,Yes,0.66367,405,606,0.62602,0.70132
2020,First Stage of Tertiary Education,Rural regions,No,0.33633,201,606,0.29868,0.37398
2020,Second Stage of Tertiary Education,Urban regions,Yes,0.68458,3714,5647,0.67246,0.69670
2020,Second Stage of Tertiary Education,Urban regions,No,0.31542,1933,5647,0.30330,0.32754
2020,Second Stage of Tertiary Education,Rural regions,Yes,0.70880,1344,2006,0.68892,0.72869
2020,Second Stage of Tertiary Education,Rural regions,No,0.29120,662,2006,0.27131,0.31108
2021,No answer / don't know,Urban regions,Yes,0.72208,302,441,0.68022,0.76394
2021,No answer / don't know,Urban regions,No,0.27792,139,441,0.23606,0.31978
2021,No answer / don't know,Rural regions,Yes,0.54801,96,162,0.47113,0.62488
2021,No answer / don't know,Rural regions,No,0.45199,66,162,0.37512,0.52887
2021,Pre-primary Level,Urban regions,Yes,0.67829,92,135,0.59920,0.75739
2021,Pre-primary Level,Urban regions,No,0.32171,43,135,0.24261,0.40080
2021,Pre-primary Level,Rural regions,Yes,0.66664,33,33,0.50330,0.82998
2021,Primary Level,Urban regions,Yes,0.61904,96,158,0.54308,0.69500
2021,Primary Level,Urban regions,No,0.38096,62,158,0.30500,0.45692
2021,Primary Level,Rural regions,Yes,0.80884,37,37,0.68039,0.93729
2021,Lower Secondary Level,Urban regions,Yes,0.73264,590,830,0.70252,0.76277
2021,Lower Secondary Level,Urban regions,No,0.26736,240,830,0.23723,0.29748
2021,Lower Secondary Level,Rural regions,Yes,0.69174,366,543,0.65287,0.73062
2021,Lower Secondary Level,Rural regions,No,0.30826,177,543,0.26938,0.34713
2021,Upper Secondary Level,Urban regions,Yes,0.75184,3138,4224,0.73881,0.76487
2021,Upper Secondary Level,Urban regions,No,0.24816,1086,4224,0.23513,0.26119
2021,Upper Secondary Level,Rural regions,Yes,0.71465,1925,2734,0.69772,0.73158
2021,Upper Secondary Level,Rural regions,No,0.28535,809,2734,0.26842,0.30228
2021,Post-secondary Non-tertiary Level,Urban regions,Yes,0.67453,776,1114,0.64700,0.70205
2021,Post-secondary Non-tertiary Level,Urban regions,No,0.32547,338,1114,0.29795,0.35300
2021,Post-secondary Non-tertiary Level,Rural regions,Yes,0.66790,287,412,0.62236,0.71343
2021,Post-secondary Non-tertiary Level,Rural regions,No,0.33210,125,412,0.28657,0.37764
2021,First Stage of Tertiary Education,Urban regions,Yes,0.70637,429,588,0.66952,0.74321
2021,First Stage of Tertiary Education,Urban regions,No,0.29363,159,588,0.25679,0.33048
2021,First Stage of Tertiary Education,Rural regions,Yes,0.75028,318,413,0.70849,0.79208
2021,First Stage of Tertiary Education,Rural regions,No,0.24972,95,413,0.20792,0.29151
2021,Second Stage of Tertiary Education,Urban regions,Yes,0.72077,2831,3876,0.70665,0.73490
2021,Second Stage of Tertiary Education,Urban regions,No,0.27923,1045,3876,0.26510,0.29335
2021,Second Stage of Tertiary Education,Rural regions,Yes,0.71716,1034,1412,0.69366,0.74066
2021,Second Stage of Tertiary Education,Rural regions,No,0.28284,378,1412,0.25934,0.30634
2022,No answer / don't know,Urban regions,Yes,0.65774,1451,2271,0.63823,0.67726
2022,No answer / don't know,Urban regions,No,0.34226,820,2271,0.32274,0.36177
2022,No answer / don't know,Rural regions,Yes,0.69561,635,948,0.66630,0.72491
2022,No answer / don't know,Rural regions,No,0.30439,313,948,0.27509,0.33370
2022,Pre-primary Level,Urban regions,Yes,0.60333,130,221,0.53868,0.66797
2022,Pre-primary Level,Urban regions,No,0.39667,91,221,0.33203,0.46132
2022,Pre-primary Level,Rural regions,Yes,0.65396,50,83,0.55100,0.75693
2022,Pre-primary Level,Rural regions,No,0.34604,33,83,0.24307,0.44900
2022,Primary Level,Urban regions,Yes,0.67831,411,616,0.64139,0.71523
2022,Primary Level,Urban regions,No,0.32169,205,616,0.28477,0.35861
2022,Primary Level,Rural regions,Yes,0.70440,129,205,0.64178,0.76702
2022,Primary Level,Rural regions,No,0.29560,76,205,0.23298,0.35822
2022,Lower Secondary Level,Urban regions,Yes,0.69049,758,1116,0.66336,0.71763
2022,Lower Secondary Level,Urban regions,No,0.30951,358,1116,0.28237,0.33664
2022,Lower Secondary Level,Rural regions,Yes,0.71378,449,649,0.67897,0.74858
2022,Lower Secondary Level,Rural regions,No,0.28622,200,649,0.25142,0.32103
2022,Upper Secondary Level,Urban regions,Yes,0.71475,3540,5064,0.70231,0.72719
2022,Upper Secondary Level,Urban regions,No,0.28525,1524,5064,0.27281,0.29769
2022,Upper Secondary Level,Rural regions,Yes,0.68696,2198,3245,0.67100,0.70292
2022,Upper Secondary Level,Rural regions,No,0.31304,1047,3245,0.29708,0.32900
2022,Post-secondary Non-tertiary Level,Urban regions,Yes,0.67428,979,1454,0.65018,0.69838
2022,Post-secondary Non-tertiary Level,Urban regions,No,0.32572,475,1454,0.30162,0.34982
2022,Post-secondary Non-tertiary Level,Rural regions,Yes,0.67291,379,570,0.63436,0.71146
2022,Post-secondary Non-tertiary Level,Rural regions,No,0.32709,191,570,0.28854,0.36564
2022,First Stage of Tertiary Education,Urban regions,Yes,0.67567,479,686,0.64061,0.71073
2022,First Stage of Tertiary Education,Urban regions,No,0.32433,207,686,0.28927,0.35939
2022,First Stage of Tertiary Education,Rural regions,Yes,0.69645,361,508,0.65642,0.73647
2022,First Stage of Tertiary Education,Rural regions,No,0.30355,147,508,0.26353,0.34358
2022,Second Stage of Tertiary Education,Urban regions,Yes,0.66853,4111,6130,0.65674,0.68031
2022,Second Stage of Tertiary Education,Urban regions,No,0.33147,2019,6130,0.31969,0.34326
2022,Second Stage of Tertiary Education,Rural regions,Yes,0.71628,1217,1755,0.69518,0.73738
2022,Second Stage of Tertiary Education,Rural regions,No,0.28372,538,1755,0.26262,0.30482
