year,age_gr,pgisced97,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,Post-secondary Non-tertiary Level,No,0.40248,82,223,0.33797,0.46699
2008,17-29 y.,First Stage of Tertiary Education,Yes,0.82541,32,32,0.69177,0.95904
2008,17-29 y.,Second Stage of Tertiary Education,Yes,0.60035,146,236,0.53772,0.66297
2008,17-29 y.,Second Stage of Tertiary Education,No,0.39722,90,236,0.33466,0.45979
2008,30-45 y.,Lower Secondary Level,Yes,0.63900,188,311,0.58553,0.69246
2008,30-45 y.,Lower Secondary Level,No,0.35446,123,311,0.30121,0.40771
2008,30-45 y.,Upper Secondary Level,Yes,0.59986,1588,2603,0.58103,0.61868
2008,30-45 y.,Upper Secondary Level,No,0.39640,1015,2603,0.37761,0.41520
2008,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.62325,306,475,0.57963,0.66687
2008,30-45 y.,Post-secondary Non-tertiary Level,No,0.36901,169,475,0.32557,0.41246
2008,30-45 y.,First Stage of Tertiary Education,Yes,0.64552,311,477,0.60254,0.68849
2008,30-45 y.,First Stage of Tertiary Education,No,0.35258,166,477,0.30966,0.39550
2008,30-45 y.,Second Stage of Tertiary Education,Yes,0.61779,780,1230,0.59062,0.64496
2008,30-45 y.,Second Stage of Tertiary Education,No,0.37656,450,1230,0.34947,0.40365
2008,46-65 y.,Primary Level,Yes,0.68488,41,41,0.54091,0.82885
2008,46-65 y.,Lower Secondary Level,Yes,0.71096,321,440,0.66855,0.75337
2008,46-65 y.,Lower Secondary Level,No,0.28130,119,440,0.23924,0.32336
2008,46-65 y.,Upper Secondary Level,Yes,0.73180,2529,3450,0.71701,0.74658
2008,46-65 y.,Upper Secondary Level,No,0.26028,921,3450,0.24563,0.27492
2008,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.67803,190,280,0.62321,0.73286
2008,46-65 y.,Post-secondary Non-tertiary Level,No,0.31757,90,280,0.26294,0.37220
2008,46-65 y.,First Stage of Tertiary Education,Yes,0.69040,420,578,0.65267,0.72812
2008,46-65 y.,First Stage of Tertiary Education,No,0.29473,158,578,0.25753,0.33194
2008,46-65 y.,Second Stage of Tertiary Education,Yes,0.68392,1307,1848,0.66271,0.70512
2008,46-65 y.,Second Stage of Tertiary Education,No,0.31425,541,1848,0.29308,0.33543
2008,66 and older,Primary Level,Yes,0.78262,35,35,0.64398,0.92127
2008,66 and older,Lower Secondary Level,Yes,0.86990,623,717,0.84525,0.89454
2008,66 and older,Lower Secondary Level,No,0.12499,94,717,0.10077,0.14922
2008,66 and older,Upper Secondary Level,Yes,0.87623,1965,2229,0.86256,0.88991
2008,66 and older,Upper Secondary Level,No,0.11572,264,2229,0.10244,0.12901
2008,66 and older,Post-secondary Non-tertiary Level,Yes,0.93807,100,100,0.89059,0.98555
2008,66 and older,First Stage of Tertiary Education,Yes,0.86432,267,309,0.82608,0.90257
2008,66 and older,First Stage of Tertiary Education,No,0.12187,42,309,0.08534,0.15841
2008,66 and older,Second Stage of Tertiary Education,Yes,0.85962,751,866,0.83647,0.88277
2008,66 and older,Second Stage of Tertiary Education,No,0.13186,115,866,0.10931,0.15440
2009,17-29 y.,Pre-primary Level,Yes,0.39731,201,311,0.34283,0.45178
2009,17-29 y.,Pre-primary Level,No,0.23125,110,311,0.18431,0.27818
2009,17-29 y.,Lower Secondary Level,Yes,0.51526,281,474,0.47022,0.56030
2009,17-29 y.,Lower Secondary Level,No,0.39841,193,474,0.35429,0.44253
2009,17-29 y.,Upper Secondary Level,Yes,0.54535,738,1258,0.51783,0.57288
2009,17-29 y.,Upper Secondary Level,No,0.45131,520,1258,0.42380,0.47882
2009,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.63126,129,187,0.56192,0.70060
2009,17-29 y.,Post-secondary Non-tertiary Level,No,0.36691,58,187,0.29765,0.43618
2009,17-29 y.,Second Stage of Tertiary Education,Yes,0.68488,172,246,0.62671,0.74305
2009,17-29 y.,Second Stage of Tertiary Education,No,0.31512,74,246,0.25695,0.37329
2009,30-45 y.,Lower Secondary Level,Yes,0.57405,160,268,0.51473,0.63336
2009,30-45 y.,Lower Secondary Level,No,0.41700,108,268,0.35786,0.47615
2009,30-45 y.,Upper Secondary Level,Yes,0.62081,1494,2319,0.60106,0.64056
2009,30-45 y.,Upper Secondary Level,No,0.37368,825,2319,0.35398,0.39337
2009,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.67973,291,437,0.63593,0.72353
2009,30-45 y.,Post-secondary Non-tertiary Level,No,0.32027,146,437,0.27647,0.36407
2009,30-45 y.,First Stage of Tertiary Education,Yes,0.73692,294,432,0.69535,0.77849
2009,30-45 y.,First Stage of Tertiary Education,No,0.25798,138,432,0.21667,0.29929
2009,30-45 y.,Second Stage of Tertiary Education,Yes,0.65295,754,1147,0.62539,0.68051
2009,30-45 y.,Second Stage of Tertiary Education,No,0.34522,393,1147,0.31769,0.37274
2009,46-65 y.,Primary Level,Yes,0.63047,34,34,0.46578,0.79515
2009,46-65 y.,Lower Secondary Level,Yes,0.72271,288,385,0.67793,0.76748
2009,46-65 y.,Lower Secondary Level,No,0.25671,97,385,0.21302,0.30040
2009,46-65 y.,Upper Secondary Level,Yes,0.72568,2394,3279,0.71041,0.74096
2009,46-65 y.,Upper Secondary Level,No,0.26939,885,3279,0.25420,0.28457
2009,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.70146,195,276,0.64738,0.75555
2009,46-65 y.,Post-secondary Non-tertiary Level,No,0.29854,81,276,0.24445,0.35262
2009,46-65 y.,First Stage of Tertiary Education,Yes,0.65875,394,542,0.61879,0.69870
2009,46-65 y.,First Stage of Tertiary Education,No,0.33460,148,542,0.29484,0.37436
2009,46-65 y.,Second Stage of Tertiary Education,Yes,0.70512,1286,1752,0.68377,0.72648
2009,46-65 y.,Second Stage of Tertiary Education,No,0.29101,466,1752,0.26973,0.31229
2009,66 and older,Primary Level,Yes,0.80360,34,34,0.66806,0.93915
2009,66 and older,Lower Secondary Level,Yes,0.88363,575,651,0.85897,0.90828
2009,66 and older,Lower Secondary Level,No,0.11070,76,651,0.08658,0.13482
2009,66 and older,Upper Secondary Level,Yes,0.87093,1905,2164,0.85680,0.88506
2009,66 and older,Upper Secondary Level,No,0.12174,259,2164,0.10796,0.13552
2009,66 and older,Post-secondary Non-tertiary Level,Yes,0.89769,84,84,0.83249,0.96289
2009,66 and older,First Stage of Tertiary Education,Yes,0.87852,276,313,0.84227,0.91477
2009,66 and older,First Stage of Tertiary Education,No,0.11767,37,313,0.08191,0.15342
2009,66 and older,Second Stage of Tertiary Education,Yes,0.91665,785,876,0.89833,0.93496
2009,66 and older,Second Stage of Tertiary Education,No,0.07608,91,876,0.05852,0.09365
2010,17-29 y.,Pre-primary Level,Yes,0.37713,240,409,0.33010,0.42416
2010,17-29 y.,Pre-primary Level,No,0.29349,169,409,0.24930,0.33767
2010,17-29 y.,Primary Level,Yes,0.48006,49,99,0.38114,0.57897
2010,17-29 y.,Primary Level,No,0.51994,50,99,0.42103,0.61886
2010,17-29 y.,Lower Secondary Level,Yes,0.54215,438,745,0.50635,0.57795
2010,17-29 y.,Lower Secondary Level,No,0.36910,307,745,0.33442,0.40377
2010,17-29 y.,Upper Secondary Level,Yes,0.56362,995,1708,0.54010,0.58715
2010,17-29 y.,Upper Secondary Level,No,0.42261,713,1708,0.39918,0.44604
2010,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.58981,168,270,0.53103,0.64859
2010,17-29 y.,Post-secondary Non-tertiary Level,No,0.41019,102,270,0.35141,0.46897
2010,17-29 y.,First Stage of Tertiary Education,Yes,0.58806,34,34,0.42013,0.75599
2010,17-29 y.,Second Stage of Tertiary Education,Yes,0.60378,187,318,0.54993,0.65762
2010,17-29 y.,Second Stage of Tertiary Education,No,0.39158,131,318,0.33784,0.44531
2010,30-45 y.,Primary Level,Yes,0.51637,93,153,0.43693,0.59582
2010,30-45 y.,Primary Level,No,0.47753,60,153,0.39813,0.55694
2010,30-45 y.,Lower Secondary Level,Yes,0.56990,389,647,0.53172,0.60808
2010,30-45 y.,Lower Secondary Level,No,0.40311,258,647,0.36528,0.44094
2010,30-45 y.,Upper Secondary Level,Yes,0.62469,2737,4359,0.61031,0.63907
2010,30-45 y.,Upper Secondary Level,No,0.36745,1622,4359,0.35314,0.38176
2010,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.66921,621,959,0.63942,0.69900
2010,30-45 y.,Post-secondary Non-tertiary Level,No,0.32865,338,959,0.29891,0.35840
2010,30-45 y.,First Stage of Tertiary Education,Yes,0.69288,386,626,0.65671,0.72904
2010,30-45 y.,First Stage of Tertiary Education,No,0.29544,240,626,0.25967,0.33121
2010,30-45 y.,Second Stage of Tertiary Education,Yes,0.62680,1474,2266,0.60688,0.64672
2010,30-45 y.,Second Stage of Tertiary Education,No,0.37059,792,2266,0.35070,0.39048
2010,46-65 y.,Primary Level,Yes,0.66705,36,36,0.51092,0.82318
2010,46-65 y.,Lower Secondary Level,Yes,0.71723,312,432,0.67471,0.75974
2010,46-65 y.,Lower Secondary Level,No,0.27391,120,432,0.23180,0.31601
2010,46-65 y.,Upper Secondary Level,Yes,0.71002,2556,3551,0.69509,0.72495
2010,46-65 y.,Upper Secondary Level,No,0.27883,995,3551,0.26408,0.29358
2010,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.74815,266,382,0.70457,0.79174
2010,46-65 y.,Post-secondary Non-tertiary Level,No,0.24857,116,382,0.20517,0.29197
2010,46-65 y.,First Stage of Tertiary Education,Yes,0.67415,423,601,0.63665,0.71165
2010,46-65 y.,First Stage of Tertiary Education,No,0.31767,178,601,0.28042,0.35492
2010,46-65 y.,Second Stage of Tertiary Education,Yes,0.70369,1331,1875,0.68301,0.72436
2010,46-65 y.,Second Stage of Tertiary Education,No,0.29432,544,1875,0.27369,0.31495
2010,66 and older,Primary Level,Yes,0.87958,33,33,0.76681,0.99234
2010,66 and older,Lower Secondary Level,Yes,0.87958,530,599,0.85350,0.90567
2010,66 and older,Lower Secondary Level,No,0.10231,69,599,0.07802,0.12660
2010,66 and older,Upper Secondary Level,Yes,0.86968,1802,2058,0.85513,0.88423
2010,66 and older,Upper Secondary Level,No,0.12448,256,2058,0.11022,0.13875
2010,66 and older,Post-secondary Non-tertiary Level,Yes,0.86337,80,80,0.78763,0.93911
2010,66 and older,First Stage of Tertiary Education,Yes,0.84958,271,311,0.80979,0.88938
2010,66 and older,First Stage of Tertiary Education,No,0.11728,40,311,0.08147,0.15310
2010,66 and older,Second Stage of Tertiary Education,Yes,0.87013,768,897,0.84812,0.89214
2010,66 and older,Second Stage of Tertiary Education,No,0.12987,129,897,0.10786,0.15188
2011,17-29 y.,Pre-primary Level,Yes,0.37760,311,473,0.33387,0.42134
2011,17-29 y.,Pre-primary Level,No,0.19552,162,473,0.15974,0.23130
2011,17-29 y.,Primary Level,Yes,0.67300,65,100,0.58058,0.76541
2011,17-29 y.,Primary Level,No,0.32700,35,100,0.23459,0.41942
2011,17-29 y.,Lower Secondary Level,Yes,0.58593,467,764,0.55098,0.62089
2011,17-29 y.,Lower Secondary Level,No,0.33325,297,764,0.29980,0.36670
2011,17-29 y.,Upper Secondary Level,Yes,0.57055,1051,1776,0.54752,0.59358
2011,17-29 y.,Upper Secondary Level,No,0.42414,725,1776,0.40115,0.44713
2011,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.68248,178,271,0.62695,0.73801
2011,17-29 y.,Post-secondary Non-tertiary Level,No,0.31752,93,271,0.26199,0.37305
2011,17-29 y.,First Stage of Tertiary Education,Yes,0.60324,40,40,0.44969,0.75678
2011,17-29 y.,Second Stage of Tertiary Education,Yes,0.64344,225,331,0.59176,0.69512
2011,17-29 y.,Second Stage of Tertiary Education,No,0.35656,106,331,0.30488,0.40824
2011,30-45 y.,Primary Level,Yes,0.59835,98,162,0.52263,0.67408
2011,30-45 y.,Primary Level,No,0.40165,64,162,0.32592,0.47737
2011,30-45 y.,Lower Secondary Level,Yes,0.58481,444,730,0.54904,0.62058
2011,30-45 y.,Lower Secondary Level,No,0.41519,286,730,0.37942,0.45096
2011,30-45 y.,Upper Secondary Level,Yes,0.63931,3027,4741,0.62564,0.65298
2011,30-45 y.,Upper Secondary Level,No,0.35897,1714,4741,0.34531,0.37262
2011,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.65486,705,1068,0.62633,0.68339
2011,30-45 y.,Post-secondary Non-tertiary Level,No,0.34514,363,1068,0.31661,0.37367
2011,30-45 y.,First Stage of Tertiary Education,Yes,0.63301,407,648,0.59587,0.67015
2011,30-45 y.,First Stage of Tertiary Education,No,0.36563,241,648,0.32852,0.40274
2011,30-45 y.,Second Stage of Tertiary Education,Yes,0.65864,1609,2444,0.63984,0.67745
2011,30-45 y.,Second Stage of Tertiary Education,No,0.33784,835,2444,0.31908,0.35659
2011,46-65 y.,Primary Level,Yes,0.75703,60,60,0.64760,0.86647
2011,46-65 y.,Lower Secondary Level,Yes,0.71425,446,625,0.67880,0.74970
2011,46-65 y.,Lower Secondary Level,No,0.26998,179,625,0.23515,0.30482
2011,46-65 y.,Upper Secondary Level,Yes,0.71282,3412,4718,0.69991,0.72573
2011,46-65 y.,Upper Secondary Level,No,0.28419,1306,4718,0.27131,0.29706
2011,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.75363,402,539,0.71722,0.79004
2011,46-65 y.,Post-secondary Non-tertiary Level,No,0.24629,137,539,0.20988,0.28269
2011,46-65 y.,First Stage of Tertiary Education,Yes,0.67418,527,752,0.64066,0.70770
2011,46-65 y.,First Stage of Tertiary Education,No,0.31206,225,752,0.27893,0.34520
2011,46-65 y.,Second Stage of Tertiary Education,Yes,0.73786,1707,2337,0.72003,0.75570
2011,46-65 y.,Second Stage of Tertiary Education,No,0.25907,630,2337,0.24130,0.27684
2011,66 and older,Primary Level,Yes,0.81883,50,50,0.71099,0.92668
2011,66 and older,Lower Secondary Level,Yes,0.90072,741,823,0.88028,0.92116
2011,66 and older,Lower Secondary Level,No,0.09455,82,823,0.07455,0.11455
2011,66 and older,Upper Secondary Level,Yes,0.86846,2304,2636,0.85555,0.88137
2011,66 and older,Upper Secondary Level,No,0.12240,332,2636,0.10989,0.13492
2011,66 and older,Post-secondary Non-tertiary Level,Yes,0.83977,106,106,0.76961,0.90993
2011,66 and older,First Stage of Tertiary Education,Yes,0.87144,331,377,0.83761,0.90527
2011,66 and older,First Stage of Tertiary Education,No,0.10931,46,377,0.07777,0.14085
2011,66 and older,Second Stage of Tertiary Education,Yes,0.85123,930,1087,0.83007,0.87240
2011,66 and older,Second Stage of Tertiary Education,No,0.14347,157,1087,0.12262,0.16432
2012,17-29 y.,Pre-primary Level,Yes,0.35516,306,470,0.31185,0.39848
2012,17-29 y.,Pre-primary Level,No,0.20331,164,470,0.16689,0.23973
2012,17-29 y.,Primary Level,Yes,0.61903,63,63,0.49814,0.73991
2012,17-29 y.,Lower Secondary Level,Yes,0.56692,474,762,0.53172,0.60213
2012,17-29 y.,Lower Secondary Level,No,0.35617,288,762,0.32215,0.39019
2012,17-29 y.,Upper Secondary Level,Yes,0.57067,972,1661,0.54686,0.59448
2012,17-29 y.,Upper Secondary Level,No,0.42360,689,1661,0.39983,0.44737
2012,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.62479,154,239,0.56327,0.68630
2012,17-29 y.,Post-secondary Non-tertiary Level,No,0.37047,85,239,0.30911,0.43182
2012,17-29 y.,First Stage of Tertiary Education,Yes,0.73314,34,34,0.58223,0.88406
2012,17-29 y.,Second Stage of Tertiary Education,Yes,0.62535,212,336,0.57351,0.67718
2012,17-29 y.,Second Stage of Tertiary Education,No,0.36646,124,336,0.31486,0.41805
2012,30-45 y.,Primary Level,Yes,0.47454,92,157,0.39618,0.55290
2012,30-45 y.,Primary Level,No,0.52546,65,157,0.44710,0.60382
2012,30-45 y.,Lower Secondary Level,Yes,0.58669,410,691,0.54994,0.62343
2012,30-45 y.,Lower Secondary Level,No,0.41331,281,691,0.37657,0.45006
2012,30-45 y.,Upper Secondary Level,Yes,0.62725,2786,4321,0.61283,0.64167
2012,30-45 y.,Upper Secondary Level,No,0.36697,1535,4321,0.35260,0.38135
2012,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.66524,680,1004,0.63603,0.69444
2012,30-45 y.,Post-secondary Non-tertiary Level,No,0.33476,324,1004,0.30556,0.36397
2012,30-45 y.,First Stage of Tertiary Education,Yes,0.60701,377,585,0.56740,0.64662
2012,30-45 y.,First Stage of Tertiary Education,No,0.38966,208,585,0.35011,0.42922
2012,30-45 y.,Second Stage of Tertiary Education,Yes,0.65836,1475,2262,0.63881,0.67791
2012,30-45 y.,Second Stage of Tertiary Education,No,0.34037,787,2262,0.32084,0.35990
2012,46-65 y.,Primary Level,Yes,0.72063,51,51,0.59626,0.84500
2012,46-65 y.,Lower Secondary Level,Yes,0.74308,472,632,0.70899,0.77717
2012,46-65 y.,Lower Secondary Level,No,0.24553,160,632,0.21194,0.27911
2012,46-65 y.,Upper Secondary Level,Yes,0.70839,3485,4836,0.69558,0.72120
2012,46-65 y.,Upper Secondary Level,No,0.28622,1351,4836,0.27348,0.29896
2012,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.75234,439,600,0.71777,0.78691
2012,46-65 y.,Post-secondary Non-tertiary Level,No,0.24445,161,600,0.21004,0.27887
2012,46-65 y.,First Stage of Tertiary Education,Yes,0.68676,556,794,0.65448,0.71905
2012,46-65 y.,First Stage of Tertiary Education,No,0.31314,238,794,0.28086,0.34542
2012,46-65 y.,Second Stage of Tertiary Education,Yes,0.71545,1708,2390,0.69736,0.73355
2012,46-65 y.,Second Stage of Tertiary Education,No,0.28097,682,2390,0.26294,0.29899
2012,66 and older,Primary Level,Yes,0.75815,45,45,0.63163,0.88468
2012,66 and older,Lower Secondary Level,Yes,0.88471,710,804,0.86262,0.90680
2012,66 and older,Lower Secondary Level,No,0.10682,94,804,0.08546,0.12819
2012,66 and older,Upper Secondary Level,Yes,0.87123,2331,2667,0.85852,0.88395
2012,66 and older,Upper Secondary Level,No,0.12159,336,2667,0.10918,0.13400
2012,66 and older,Post-secondary Non-tertiary Level,Yes,0.84866,95,95,0.77621,0.92111
2012,66 and older,First Stage of Tertiary Education,Yes,0.87084,323,370,0.83662,0.90506
2012,66 and older,First Stage of Tertiary Education,No,0.12916,47,370,0.09494,0.16338
2012,66 and older,Second Stage of Tertiary Education,Yes,0.85831,983,1137,0.83803,0.87859
2012,66 and older,Second Stage of Tertiary Education,No,0.12959,154,1137,0.11006,0.14912
2013,17-29 y.,Pre-primary Level,Yes,0.35905,328,455,0.31492,0.40318
2013,17-29 y.,Pre-primary Level,No,0.11149,127,455,0.08254,0.14045
2013,17-29 y.,Primary Level,Yes,0.42265,48,48,0.28142,0.56387
2013,17-29 y.,Lower Secondary Level,Yes,0.47379,484,704,0.43688,0.51070
2013,17-29 y.,Lower Secondary Level,No,0.22552,220,704,0.19462,0.25641
2013,17-29 y.,Upper Secondary Level,Yes,0.52317,924,1462,0.49755,0.54878
2013,17-29 y.,Upper Secondary Level,No,0.31452,538,1462,0.29071,0.33833
2013,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.59993,126,187,0.52952,0.67034
2013,17-29 y.,Post-secondary Non-tertiary Level,No,0.24104,61,187,0.17957,0.30251
2013,17-29 y.,First Stage of Tertiary Education,Yes,0.68739,36,36,0.53381,0.84097
2013,17-29 y.,Second Stage of Tertiary Education,Yes,0.53922,193,324,0.48486,0.59358
2013,17-29 y.,Second Stage of Tertiary Education,No,0.29477,131,324,0.24504,0.34449
2013,30-45 y.,Primary Level,Yes,0.32208,88,136,0.24325,0.40090
2013,30-45 y.,Primary Level,No,0.23085,48,136,0.15977,0.30193
2013,30-45 y.,Lower Secondary Level,Yes,0.41147,382,599,0.37203,0.45091
2013,30-45 y.,Lower Secondary Level,No,0.26019,217,599,0.22503,0.29536
2013,30-45 y.,Upper Secondary Level,Yes,0.59695,2574,3855,0.58146,0.61244
2013,30-45 y.,Upper Secondary Level,No,0.28067,1281,3855,0.26649,0.29486
2013,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.50072,581,873,0.46753,0.53390
2013,30-45 y.,Post-secondary Non-tertiary Level,No,0.31185,292,873,0.28110,0.34260
2013,30-45 y.,First Stage of Tertiary Education,Yes,0.66478,330,499,0.62332,0.70624
2013,30-45 y.,First Stage of Tertiary Education,No,0.31062,169,499,0.26997,0.35126
2013,30-45 y.,Second Stage of Tertiary Education,Yes,0.58010,1345,2036,0.55866,0.60155
2013,30-45 y.,Second Stage of Tertiary Education,No,0.27262,691,2036,0.25327,0.29197
2013,46-65 y.,Primary Level,Yes,0.55225,58,58,0.42316,0.68135
2013,46-65 y.,Lower Secondary Level,Yes,0.64862,440,584,0.60987,0.68738
2013,46-65 y.,Lower Secondary Level,No,0.20503,144,584,0.17226,0.23780
2013,46-65 y.,Upper Secondary Level,Yes,0.73369,3451,4621,0.72094,0.74643
2013,46-65 y.,Upper Secondary Level,No,0.23868,1170,4621,0.22638,0.25097
2013,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.62024,423,602,0.58144,0.65904
2013,46-65 y.,Post-secondary Non-tertiary Level,No,0.24442,179,602,0.21006,0.27877
2013,46-65 y.,First Stage of Tertiary Education,Yes,0.68560,558,775,0.65289,0.71831
2013,46-65 y.,First Stage of Tertiary Education,No,0.29710,217,775,0.26490,0.32929
2013,46-65 y.,Second Stage of Tertiary Education,Yes,0.70150,1709,2340,0.68295,0.72004
2013,46-65 y.,Second Stage of Tertiary Education,No,0.25897,631,2340,0.24122,0.27673
2013,66 and older,Primary Level,Yes,0.73933,40,40,0.60155,0.87711
2013,66 and older,Lower Secondary Level,Yes,0.86172,637,729,0.83665,0.88680
2013,66 and older,Lower Secondary Level,No,0.12591,92,729,0.10181,0.15001
2013,66 and older,Upper Secondary Level,Yes,0.86216,2193,2540,0.84875,0.87557
2013,66 and older,Upper Secondary Level,No,0.13091,347,2540,0.11779,0.14403
2013,66 and older,Post-secondary Non-tertiary Level,Yes,0.89263,102,102,0.83226,0.95301
2013,66 and older,First Stage of Tertiary Education,Yes,0.84531,302,346,0.80715,0.88346
2013,66 and older,First Stage of Tertiary Education,No,0.15095,44,346,0.11317,0.18873
2013,66 and older,Second Stage of Tertiary Education,Yes,0.85931,995,1152,0.83922,0.87939
2013,66 and older,Second Stage of Tertiary Education,No,0.13308,157,1152,0.11346,0.15271
2014,17-29 y.,Pre-primary Level,Yes,0.32830,270,445,0.28462,0.37198
2014,17-29 y.,Pre-primary Level,No,0.22616,175,445,0.18724,0.26507
2014,17-29 y.,Primary Level,Yes,0.60206,68,102,0.50660,0.69752
2014,17-29 y.,Primary Level,No,0.39794,34,102,0.30248,0.49340
2014,17-29 y.,Lower Secondary Level,Yes,0.58597,567,913,0.55400,0.61794
2014,17-29 y.,Lower Secondary Level,No,0.33373,346,913,0.30313,0.36433
2014,17-29 y.,Upper Secondary Level,Yes,0.57577,1001,1696,0.55225,0.59930
2014,17-29 y.,Upper Secondary Level,No,0.41674,695,1696,0.39327,0.44021
2014,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.61998,151,244,0.55895,0.68101
2014,17-29 y.,Post-secondary Non-tertiary Level,No,0.38002,93,244,0.31899,0.44105
2014,17-29 y.,First Stage of Tertiary Education,Yes,0.67711,39,39,0.52844,0.82578
2014,17-29 y.,Second Stage of Tertiary Education,Yes,0.60715,248,379,0.55791,0.65638
2014,17-29 y.,Second Stage of Tertiary Education,No,0.38014,131,379,0.33120,0.42907
2014,30-45 y.,Primary Level,Yes,0.66081,135,202,0.59536,0.72626
2014,30-45 y.,Primary Level,No,0.33603,67,202,0.27073,0.40133
2014,30-45 y.,Lower Secondary Level,Yes,0.61574,493,800,0.58201,0.64947
2014,30-45 y.,Lower Secondary Level,No,0.38408,307,800,0.35036,0.41781
2014,30-45 y.,Upper Secondary Level,Yes,0.59905,2320,3730,0.58332,0.61478
2014,30-45 y.,Upper Secondary Level,No,0.39945,1410,3730,0.38373,0.41517
2014,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.66137,662,982,0.63176,0.69099
2014,30-45 y.,Post-secondary Non-tertiary Level,No,0.33573,320,982,0.30618,0.36529
2014,30-45 y.,First Stage of Tertiary Education,Yes,0.62715,271,433,0.58155,0.67275
2014,30-45 y.,First Stage of Tertiary Education,No,0.37285,162,433,0.32725,0.41845
2014,30-45 y.,Second Stage of Tertiary Education,Yes,0.65578,1440,2254,0.63616,0.67540
2014,30-45 y.,Second Stage of Tertiary Education,No,0.34252,814,2254,0.32292,0.36211
2014,46-65 y.,Primary Level,Yes,0.84363,123,123,0.77918,0.90808
2014,46-65 y.,Lower Secondary Level,Yes,0.73922,513,696,0.70658,0.77187
2014,46-65 y.,Lower Secondary Level,No,0.25592,183,696,0.22348,0.28836
2014,46-65 y.,Upper Secondary Level,Yes,0.72627,3296,4513,0.71326,0.73928
2014,46-65 y.,Upper Secondary Level,No,0.27049,1217,4513,0.25753,0.28345
2014,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.70396,493,687,0.66979,0.73812
2014,46-65 y.,Post-secondary Non-tertiary Level,No,0.29256,194,687,0.25852,0.32661
2014,46-65 y.,First Stage of Tertiary Education,Yes,0.68843,526,760,0.65549,0.72138
2014,46-65 y.,First Stage of Tertiary Education,No,0.31019,234,760,0.27728,0.34310
2014,46-65 y.,Second Stage of Tertiary Education,Yes,0.70511,1689,2414,0.68692,0.72331
2014,46-65 y.,Second Stage of Tertiary Education,No,0.29112,725,2414,0.27299,0.30924
2014,66 and older,Primary Level,Yes,0.84256,42,42,0.73108,0.95405
2014,66 and older,Lower Secondary Level,Yes,0.87349,601,690,0.84866,0.89831
2014,66 and older,Lower Secondary Level,No,0.12651,89,690,0.10169,0.15134
2014,66 and older,Upper Secondary Level,Yes,0.86072,2211,2554,0.84729,0.87415
2014,66 and older,Upper Secondary Level,No,0.13693,343,2554,0.12360,0.15027
2014,66 and older,Post-secondary Non-tertiary Level,Yes,0.92331,114,114,0.87425,0.97238
2014,66 and older,First Stage of Tertiary Education,Yes,0.84483,296,340,0.80629,0.88338
2014,66 and older,First Stage of Tertiary Education,No,0.14505,44,340,0.10757,0.18254
2014,66 and older,Second Stage of Tertiary Education,Yes,0.87356,1002,1159,0.85442,0.89270
2014,66 and older,Second Stage of Tertiary Education,No,0.12328,157,1159,0.10434,0.14221
2015,17-29 y.,Pre-primary Level,Yes,0.36544,233,346,0.31463,0.41626
2015,17-29 y.,Pre-primary Level,No,0.14790,113,346,0.11044,0.18536
2015,17-29 y.,Primary Level,Yes,0.58053,59,59,0.45353,0.70753
2015,17-29 y.,Lower Secondary Level,Yes,0.47736,472,780,0.44228,0.51244
2015,17-29 y.,Lower Secondary Level,No,0.38371,308,780,0.34956,0.41786
2015,17-29 y.,Upper Secondary Level,Yes,0.59616,980,1575,0.57192,0.62040
2015,17-29 y.,Upper Secondary Level,No,0.35372,595,1575,0.33010,0.37734
2015,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.56380,129,218,0.49782,0.62978
2015,17-29 y.,Post-secondary Non-tertiary Level,No,0.34882,89,218,0.28541,0.41224
2015,17-29 y.,First Stage of Tertiary Education,Yes,0.77531,42,42,0.64755,0.90307
2015,17-29 y.,Second Stage of Tertiary Education,Yes,0.52702,219,364,0.47566,0.57838
2015,17-29 y.,Second Stage of Tertiary Education,No,0.36065,145,364,0.31125,0.41005
2015,30-45 y.,Primary Level,Yes,0.59040,101,157,0.51323,0.66757
2015,30-45 y.,Primary Level,No,0.26108,56,157,0.19216,0.33001
