year,bula_h,hhtyp,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Lower Saxony,Single parent,No,0.26235,38,181,0.19808,0.32662
2015,Lower Saxony,Couple with children,Yes,0.90990,497,543,0.88580,0.93401
2015,Lower Saxony,Couple with children,No,0.09010,46,543,0.06599,0.11420
2015,Bremen,Couple with children,Yes,0.98726,35,35,0.94955,1.02496
2015,North Rhine-Westphalia,Single-person household,Yes,0.74872,459,655,0.71548,0.78196
2015,North Rhine-Westphalia,Single-person household,No,0.25128,196,655,0.21804,0.28452
2015,North Rhine-Westphalia,Couple without children,Yes,0.87627,702,817,0.85367,0.89886
2015,North Rhine-Westphalia,Couple without children,No,0.12373,115,817,0.10114,0.14633
2015,North Rhine-Westphalia,Single parent,Yes,0.77565,293,374,0.73331,0.81798
2015,North Rhine-Westphalia,Single parent,No,0.22435,81,374,0.18202,0.26669
2015,North Rhine-Westphalia,Couple with children,Yes,0.89195,1105,1277,0.87492,0.90898
2015,North Rhine-Westphalia,Couple with children,No,0.10805,172,1277,0.09102,0.12508
2015,North Rhine-Westphalia,Other Combinations,Yes,0.91646,47,47,0.83650,0.99642
2015,Hesse,Single-person household,Yes,0.71000,176,247,0.65329,0.76670
2015,Hesse,Single-person household,No,0.29000,71,247,0.23330,0.34671
2015,Hesse,Couple without children,Yes,0.88667,250,293,0.85031,0.92303
2015,Hesse,Couple without children,No,0.11333,43,293,0.07697,0.14969
2015,Hesse,Single parent,Yes,0.65642,94,94,0.55990,0.75294
2015,Hesse,Couple with children,Yes,0.86129,359,425,0.82839,0.89419
2015,Hesse,Couple with children,No,0.13871,66,425,0.10581,0.17161
2015,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.68684,154,224,0.62597,0.74771
2015,"Rhineland-Palatinate, Saarland",Single-person household,No,0.31316,70,224,0.25229,0.37403
2015,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.92419,229,229,0.88984,0.95855
2015,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.67927,65,65,0.56491,0.79362
2015,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.87495,262,311,0.83812,0.91177
2015,"Rhineland-Palatinate, Saarland",Couple with children,No,0.12505,49,311,0.08823,0.16188
2015,Baden-Wuerttemberg,Single-person household,Yes,0.76920,275,368,0.72609,0.81231
2015,Baden-Wuerttemberg,Single-person household,No,0.23080,93,368,0.18769,0.27391
2015,Baden-Wuerttemberg,Couple without children,Yes,0.92714,430,481,0.90389,0.95039
2015,Baden-Wuerttemberg,Couple without children,No,0.07286,51,481,0.04961,0.09611
2015,Baden-Wuerttemberg,Single parent,Yes,0.83905,124,157,0.78139,0.89672
2015,Baden-Wuerttemberg,Single parent,No,0.16095,33,157,0.10328,0.21861
2015,Baden-Wuerttemberg,Couple with children,Yes,0.92714,704,778,0.90887,0.94542
2015,Baden-Wuerttemberg,Couple with children,No,0.07286,74,778,0.05458,0.09113
2015,Bavaria,Single-person household,Yes,0.76341,437,580,0.72879,0.79802
2015,Bavaria,Single-person household,No,0.23659,143,580,0.20198,0.27121
2015,Bavaria,Couple without children,Yes,0.89566,608,689,0.87281,0.91850
2015,Bavaria,Couple without children,No,0.10434,81,689,0.08150,0.12719
2015,Bavaria,Single parent,Yes,0.83288,207,256,0.78708,0.87867
2015,Bavaria,Single parent,No,0.16712,49,256,0.12133,0.21292
2015,Bavaria,Couple with children,Yes,0.92554,906,999,0.90925,0.94183
2015,Bavaria,Couple with children,No,0.07446,93,999,0.05817,0.09075
2015,Bavaria,Other Combinations,Yes,0.94859,32,32,0.87085,1.02633
2015,Berlin,Single-person household,Yes,0.74654,162,225,0.68957,0.80350
2015,Berlin,Single-person household,No,0.25346,63,225,0.19650,0.31043
2015,Berlin,Couple without children,Yes,0.84492,140,171,0.79050,0.89933
2015,Berlin,Couple without children,No,0.15508,31,171,0.10067,0.20950
2015,Berlin,Single parent,Yes,0.82123,68,68,0.72948,0.91298
2015,Berlin,Couple with children,Yes,0.89144,140,140,0.83972,0.94316
2015,Brandenburg,Single-person household,Yes,0.70586,94,136,0.62900,0.78273
2015,Brandenburg,Single-person household,No,0.29414,42,136,0.21727,0.37100
2015,Brandenburg,Couple without children,Yes,0.75904,169,218,0.70213,0.81594
2015,Brandenburg,Couple without children,No,0.24096,49,218,0.18406,0.29787
2015,Brandenburg,Single parent,Yes,0.57174,42,42,0.42028,0.72321
2015,Brandenburg,Couple with children,Yes,0.77133,127,167,0.70744,0.83522
2015,Brandenburg,Couple with children,No,0.22867,40,167,0.16478,0.29256
2015,Mecklenburg-Western Pomerania,Single-person household,Yes,0.50486,58,102,0.40735,0.60236
2015,Mecklenburg-Western Pomerania,Single-person household,No,0.49514,44,102,0.39764,0.59265
2015,Mecklenburg-Western Pomerania,Couple without children,Yes,0.81940,89,89,0.73903,0.89978
2015,Mecklenburg-Western Pomerania,Single parent,Yes,0.76108,32,32,0.61097,0.91119
2015,Mecklenburg-Western Pomerania,Couple with children,Yes,0.83833,67,67,0.74951,0.92715
2015,Saxony,Single-person household,Yes,0.58421,144,236,0.52120,0.64723
2015,Saxony,Single-person household,No,0.41579,92,236,0.35277,0.47880
2015,Saxony,Couple without children,Yes,0.74673,215,294,0.69693,0.79653
2015,Saxony,Couple without children,No,0.25327,79,294,0.20347,0.30307
2015,Saxony,Single parent,Yes,0.61466,66,66,0.49634,0.73297
2015,Saxony,Couple with children,Yes,0.67763,186,276,0.62239,0.73287
2015,Saxony,Couple with children,No,0.32237,90,276,0.26713,0.37761
2015,Saxony-Anhalt,Single-person household,Yes,0.57135,90,152,0.49241,0.65028
2015,Saxony-Anhalt,Single-person household,No,0.42865,62,152,0.34972,0.50759
2015,Saxony-Anhalt,Couple without children,Yes,0.66364,122,178,0.59403,0.73324
2015,Saxony-Anhalt,Couple without children,No,0.33636,56,178,0.26676,0.40597
2015,Saxony-Anhalt,Single parent,Yes,0.71980,41,41,0.58062,0.85898
2015,Saxony-Anhalt,Couple with children,Yes,0.64948,85,141,0.57044,0.72851
2015,Saxony-Anhalt,Couple with children,No,0.35052,56,141,0.27149,0.42956
2015,Thuringa,Single-person household,Yes,0.55849,91,158,0.48082,0.63617
2015,Thuringa,Single-person household,No,0.44151,67,158,0.36383,0.51918
2015,Thuringa,Couple without children,Yes,0.71242,129,190,0.64788,0.77695
2015,Thuringa,Couple without children,No,0.28758,61,190,0.22305,0.35212
2015,Thuringa,Single parent,Yes,0.71244,32,32,0.55310,0.87177
2015,Thuringa,Couple with children,Yes,0.71250,128,172,0.64466,0.78034
2015,Thuringa,Couple with children,No,0.28750,44,172,0.21966,0.35534
2016,Schleswig-Holstein,Single-person household,Yes,0.71817,98,157,0.64757,0.78877
2016,Schleswig-Holstein,Single-person household,No,0.28183,59,157,0.21123,0.35243
2016,Schleswig-Holstein,Couple without children,Yes,0.95204,122,122,0.91397,0.99012
2016,Schleswig-Holstein,Single parent,Yes,0.87482,52,52,0.78400,0.96565
2016,Schleswig-Holstein,Couple with children,Yes,0.90640,207,207,0.86663,0.94618
2016,Hamburg,Single-person household,Yes,0.85199,62,62,0.76288,0.94111
2016,Hamburg,Couple without children,Yes,0.90377,63,63,0.83036,0.97718
2016,Hamburg,Couple with children,Yes,0.92778,92,92,0.87460,0.98097
2016,Lower Saxony,Single-person household,Yes,0.80626,236,326,0.76329,0.84923
2016,Lower Saxony,Single-person household,No,0.19374,90,326,0.15077,0.23671
2016,Lower Saxony,Couple without children,Yes,0.90870,355,400,0.88044,0.93696
2016,Lower Saxony,Couple without children,No,0.09130,45,400,0.06304,0.11956
2016,Lower Saxony,Single parent,Yes,0.74775,138,173,0.68284,0.81266
2016,Lower Saxony,Single parent,No,0.25225,35,173,0.18734,0.31716
2016,Lower Saxony,Couple with children,Yes,0.88857,508,608,0.86354,0.91361
2016,Lower Saxony,Couple with children,No,0.11143,100,608,0.08639,0.13646
2016,Bremen,Couple with children,Yes,0.92294,42,42,0.84131,1.00457
2016,North Rhine-Westphalia,Single-person household,Yes,0.73617,464,701,0.70352,0.76881
2016,North Rhine-Westphalia,Single-person household,No,0.26383,237,701,0.23119,0.29648
2016,North Rhine-Westphalia,Couple without children,Yes,0.89953,702,799,0.87867,0.92038
2016,North Rhine-Westphalia,Couple without children,No,0.10047,97,799,0.07962,0.12133
2016,North Rhine-Westphalia,Single parent,Yes,0.74588,269,352,0.70034,0.79143
2016,North Rhine-Westphalia,Single parent,No,0.25412,83,352,0.20857,0.29966
2016,North Rhine-Westphalia,Couple with children,Yes,0.89905,1169,1420,0.88338,0.91473
2016,North Rhine-Westphalia,Couple with children,No,0.10095,251,1420,0.08527,0.11662
2016,North Rhine-Westphalia,Other Combinations,Yes,0.92904,56,56,0.86119,0.99690
2016,Hesse,Single-person household,Yes,0.70211,155,238,0.64388,0.76034
2016,Hesse,Single-person household,No,0.29789,83,238,0.23966,0.35612
2016,Hesse,Couple without children,Yes,0.88978,248,288,0.85354,0.92601
2016,Hesse,Couple without children,No,0.11022,40,288,0.07399,0.14646
2016,Hesse,Single parent,Yes,0.72380,92,92,0.63193,0.81567
2016,Hesse,Couple with children,Yes,0.87671,349,433,0.84571,0.90771
2016,Hesse,Couple with children,No,0.12329,84,433,0.09229,0.15429
2016,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.70484,169,247,0.64784,0.76184
2016,"Rhineland-Palatinate, Saarland",Single-person household,No,0.29516,78,247,0.23816,0.35216
2016,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.91100,216,216,0.87294,0.94906
2016,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.65829,61,92,0.56084,0.75573
2016,"Rhineland-Palatinate, Saarland",Single parent,No,0.34171,31,92,0.24427,0.43916
2016,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.86015,308,396,0.82594,0.89435
2016,"Rhineland-Palatinate, Saarland",Couple with children,No,0.13985,88,396,0.10565,0.17406
2016,Baden-Wuerttemberg,Single-person household,Yes,0.77948,284,393,0.73843,0.82052
2016,Baden-Wuerttemberg,Single-person household,No,0.22052,109,393,0.17948,0.26157
2016,Baden-Wuerttemberg,Couple without children,Yes,0.88755,380,435,0.85783,0.91727
2016,Baden-Wuerttemberg,Couple without children,No,0.11245,55,435,0.08273,0.14217
2016,Baden-Wuerttemberg,Single parent,Yes,0.89094,132,167,0.84352,0.93836
2016,Baden-Wuerttemberg,Single parent,No,0.10906,35,167,0.06164,0.15648
2016,Baden-Wuerttemberg,Couple with children,Yes,0.92442,686,815,0.90626,0.94258
2016,Baden-Wuerttemberg,Couple with children,No,0.07558,129,815,0.05742,0.09374
2016,Bavaria,Single-person household,Yes,0.77983,413,554,0.74529,0.81436
2016,Bavaria,Single-person household,No,0.22017,141,554,0.18564,0.25471
2016,Bavaria,Couple without children,Yes,0.89527,569,644,0.87161,0.91894
2016,Bavaria,Couple without children,No,0.10473,75,644,0.08106,0.12839
2016,Bavaria,Single parent,Yes,0.82065,196,249,0.77290,0.86840
2016,Bavaria,Single parent,No,0.17935,53,249,0.13160,0.22710
2016,Bavaria,Couple with children,Yes,0.91363,881,1015,0.89634,0.93092
2016,Bavaria,Couple with children,No,0.08637,134,1015,0.06908,0.10366
2016,Bavaria,Other Combinations,Yes,0.89146,32,32,0.78196,1.00096
2016,Berlin,Single-person household,Yes,0.73692,160,237,0.68074,0.79310
2016,Berlin,Single-person household,No,0.26308,77,237,0.20690,0.31926
2016,Berlin,Couple without children,Yes,0.87562,146,146,0.82190,0.92933
2016,Berlin,Single parent,Yes,0.81312,61,61,0.71448,0.91176
2016,Berlin,Couple with children,Yes,0.91582,153,153,0.87168,0.95996
2016,Brandenburg,Single-person household,Yes,0.68119,97,149,0.60611,0.75627
2016,Brandenburg,Single-person household,No,0.31881,52,149,0.24373,0.39389
2016,Brandenburg,Couple without children,Yes,0.76488,167,215,0.70806,0.82169
2016,Brandenburg,Couple without children,No,0.23512,48,215,0.17831,0.29194
2016,Brandenburg,Single parent,Yes,0.50320,33,33,0.32996,0.67644
2016,Brandenburg,Couple with children,Yes,0.75673,145,203,0.69756,0.81590
2016,Brandenburg,Couple with children,No,0.24327,58,203,0.18410,0.30244
2016,Mecklenburg-Western Pomerania,Single-person household,Yes,0.55485,69,110,0.46154,0.64815
2016,Mecklenburg-Western Pomerania,Single-person household,No,0.44515,41,110,0.35185,0.53846
2016,Mecklenburg-Western Pomerania,Couple without children,Yes,0.78439,87,87,0.69747,0.87131
2016,Mecklenburg-Western Pomerania,Couple with children,Yes,0.85155,81,81,0.77363,0.92946
2016,Saxony,Single-person household,Yes,0.58547,139,242,0.52327,0.64767
2016,Saxony,Single-person household,No,0.41453,103,242,0.35233,0.47673
2016,Saxony,Couple without children,Yes,0.76523,214,288,0.71620,0.81427
2016,Saxony,Couple without children,No,0.23477,74,288,0.18573,0.28380
2016,Saxony,Single parent,Yes,0.63159,69,109,0.54061,0.72257
2016,Saxony,Single parent,No,0.36841,40,109,0.27743,0.45939
2016,Saxony,Couple with children,Yes,0.73367,215,314,0.68469,0.78264
2016,Saxony,Couple with children,No,0.26633,99,314,0.21736,0.31531
2016,Saxony-Anhalt,Single-person household,Yes,0.61301,91,164,0.53824,0.68779
2016,Saxony-Anhalt,Single-person household,No,0.38699,73,164,0.31221,0.46176
2016,Saxony-Anhalt,Couple without children,Yes,0.56049,107,159,0.48310,0.63788
2016,Saxony-Anhalt,Couple without children,No,0.43951,52,159,0.36212,0.51690
2016,Saxony-Anhalt,Single parent,Yes,0.68181,44,44,0.54259,0.82103
2016,Saxony-Anhalt,Couple with children,Yes,0.63611,87,164,0.56225,0.70997
2016,Saxony-Anhalt,Couple with children,No,0.36389,77,164,0.29003,0.43775
2016,Thuringa,Single-person household,Yes,0.54245,112,173,0.46799,0.61690
2016,Thuringa,Single-person household,No,0.45755,61,173,0.38310,0.53201
2016,Thuringa,Couple without children,Yes,0.75989,135,182,0.69766,0.82212
2016,Thuringa,Couple without children,No,0.24011,47,182,0.17788,0.30234
2016,Thuringa,Single parent,Yes,0.53585,31,31,0.35739,0.71431
2016,Thuringa,Couple with children,Yes,0.82404,126,175,0.76746,0.88062
2016,Thuringa,Couple with children,No,0.17596,49,175,0.11938,0.23254
2017,Schleswig-Holstein,Single-person household,Yes,0.75891,103,158,0.69200,0.82582
2017,Schleswig-Holstein,Single-person household,No,0.24109,55,158,0.17418,0.30800
2017,Schleswig-Holstein,Couple without children,Yes,0.93328,145,145,0.89252,0.97404
2017,Schleswig-Holstein,Single parent,Yes,0.82823,57,57,0.72944,0.92702
2017,Schleswig-Holstein,Couple with children,Yes,0.91822,247,281,0.88613,0.95032
2017,Schleswig-Holstein,Couple with children,No,0.08178,34,281,0.04968,0.11387
2017,Hamburg,Single-person household,Yes,0.86726,69,69,0.78662,0.94791
2017,Hamburg,Couple without children,Yes,0.96126,83,83,0.91949,1.00303
2017,Hamburg,Single parent,Yes,0.95290,34,34,0.88061,1.02518
2017,Hamburg,Couple with children,Yes,0.92328,106,106,0.87237,0.97419
2017,Lower Saxony,Single-person household,Yes,0.81057,294,404,0.77232,0.84883
2017,Lower Saxony,Single-person household,No,0.18943,110,404,0.15117,0.22768
2017,Lower Saxony,Couple without children,Yes,0.93906,431,475,0.91752,0.96060
2017,Lower Saxony,Couple without children,No,0.06094,44,475,0.03940,0.08248
2017,Lower Saxony,Single parent,Yes,0.71334,147,191,0.64904,0.77764
2017,Lower Saxony,Single parent,No,0.28666,44,191,0.22236,0.35096
2017,Lower Saxony,Couple with children,Yes,0.90140,605,737,0.87986,0.92294
2017,Lower Saxony,Couple with children,No,0.09860,132,737,0.07706,0.12014
2017,Lower Saxony,Other Combinations,Yes,0.90656,48,48,0.82334,0.98977
2017,Bremen,Single-person household,Yes,0.81720,34,34,0.68533,0.94907
2017,Bremen,Couple without children,Yes,0.96665,31,31,0.90241,1.03090
2017,Bremen,Couple with children,Yes,0.90268,58,58,0.82573,0.97963
2017,North Rhine-Westphalia,Single-person household,Yes,0.73067,525,812,0.70013,0.76120
2017,North Rhine-Westphalia,Single-person household,No,0.26933,287,812,0.23880,0.29987
2017,North Rhine-Westphalia,Couple without children,Yes,0.92117,827,934,0.90388,0.93846
2017,North Rhine-Westphalia,Couple without children,No,0.07883,107,934,0.06154,0.09612
2017,North Rhine-Westphalia,Single parent,Yes,0.74736,283,370,0.70302,0.79169
2017,North Rhine-Westphalia,Single parent,No,0.25264,87,370,0.20831,0.29698
2017,North Rhine-Westphalia,Couple with children,Yes,0.89309,1279,1548,0.87769,0.90849
2017,North Rhine-Westphalia,Couple with children,No,0.10691,269,1548,0.09151,0.12231
2017,North Rhine-Westphalia,Other Combinations,Yes,0.82682,92,131,0.76177,0.89187
2017,North Rhine-Westphalia,Other Combinations,No,0.17318,39,131,0.10813,0.23823
2017,Hesse,Single-person household,Yes,0.68571,174,281,0.63133,0.74009
2017,Hesse,Single-person household,No,0.31429,107,281,0.25991,0.36867
2017,Hesse,Couple without children,Yes,0.86716,241,291,0.82809,0.90622
2017,Hesse,Couple without children,No,0.13284,50,291,0.09378,0.17191
2017,Hesse,Single parent,Yes,0.81219,102,102,0.73602,0.88836
2017,Hesse,Couple with children,Yes,0.86762,399,506,0.83806,0.89718
2017,Hesse,Couple with children,No,0.13238,107,506,0.10282,0.16194
2017,Hesse,Other Combinations,Yes,0.86939,31,31,0.74881,0.98998
2017,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.70582,166,255,0.64978,0.76186
2017,"Rhineland-Palatinate, Saarland",Single-person household,No,0.29418,89,255,0.23814,0.35022
2017,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.89160,226,260,0.85374,0.92946
2017,"Rhineland-Palatinate, Saarland",Couple without children,No,0.10840,34,260,0.07054,0.14626
2017,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.72647,70,70,0.62129,0.83165
2017,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.86761,309,399,0.83431,0.90091
2017,"Rhineland-Palatinate, Saarland",Couple with children,No,0.13239,90,399,0.09909,0.16569
2017,Baden-Wuerttemberg,Single-person household,Yes,0.78727,300,412,0.74770,0.82683
2017,Baden-Wuerttemberg,Single-person household,No,0.21273,112,412,0.17317,0.25230
2017,Baden-Wuerttemberg,Couple without children,Yes,0.90256,452,502,0.87659,0.92853
2017,Baden-Wuerttemberg,Couple without children,No,0.09744,50,502,0.07147,0.12341
2017,Baden-Wuerttemberg,Single parent,Yes,0.89909,126,166,0.85313,0.94505
2017,Baden-Wuerttemberg,Single parent,No,0.10091,40,166,0.05495,0.14687
2017,Baden-Wuerttemberg,Couple with children,Yes,0.93275,722,863,0.91603,0.94947
2017,Baden-Wuerttemberg,Couple with children,No,0.06725,141,863,0.05053,0.08397
2017,Bavaria,Single-person household,Yes,0.76122,466,629,0.72788,0.79457
2017,Bavaria,Single-person household,No,0.23878,163,629,0.20543,0.27212
2017,Bavaria,Couple without children,Yes,0.88302,630,719,0.85951,0.90653
2017,Bavaria,Couple without children,No,0.11698,89,719,0.09347,0.14049
2017,Bavaria,Single parent,Yes,0.77705,202,258,0.72616,0.82793
2017,Bavaria,Single parent,No,0.22295,56,258,0.17207,0.27384
2017,Bavaria,Couple with children,Yes,0.91362,929,1069,0.89677,0.93047
2017,Bavaria,Couple with children,No,0.08638,140,1069,0.06953,0.10323
2017,Bavaria,Other Combinations,Yes,0.90219,51,51,0.81984,0.98453
2017,Berlin,Single-person household,Yes,0.72034,181,266,0.66630,0.77438
2017,Berlin,Single-person household,No,0.27966,85,266,0.22562,0.33370
2017,Berlin,Couple without children,Yes,0.85217,158,158,0.79665,0.90769
2017,Berlin,Single parent,Yes,0.73810,59,59,0.62495,0.85126
2017,Berlin,Couple with children,Yes,0.92601,157,157,0.88493,0.96708
2017,Brandenburg,Single-person household,Yes,0.67109,108,170,0.60026,0.74192
2017,Brandenburg,Single-person household,No,0.32891,62,170,0.25808,0.39974
2017,Brandenburg,Couple without children,Yes,0.79049,180,230,0.73778,0.84320
2017,Brandenburg,Couple without children,No,0.20951,50,230,0.15680,0.26222
2017,Brandenburg,Single parent,Yes,0.66961,39,39,0.52006,0.81916
2017,Brandenburg,Couple with children,Yes,0.75299,169,231,0.69725,0.80872
2017,Brandenburg,Couple with children,No,0.24701,62,231,0.19128,0.30275
2017,Mecklenburg-Western Pomerania,Single-person household,Yes,0.58360,82,130,0.49853,0.66867
2017,Mecklenburg-Western Pomerania,Single-person household,No,0.41640,48,130,0.33133,0.50147
2017,Mecklenburg-Western Pomerania,Couple without children,Yes,0.79102,96,96,0.70926,0.87278
2017,Mecklenburg-Western Pomerania,Couple with children,Yes,0.78779,89,89,0.70236,0.87322
2017,Saxony,Single-person household,Yes,0.56586,173,294,0.50911,0.62261
2017,Saxony,Single-person household,No,0.43414,121,294,0.37739,0.49089
2017,Saxony,Couple without children,Yes,0.74539,235,320,0.69758,0.79320
2017,Saxony,Couple without children,No,0.25461,85,320,0.20680,0.30242
2017,Saxony,Single parent,Yes,0.64800,72,105,0.55621,0.73979
2017,Saxony,Single parent,No,0.35200,33,105,0.26021,0.44379
2017,Saxony,Couple with children,Yes,0.69318,237,340,0.64408,0.74227
2017,Saxony,Couple with children,No,0.30682,103,340,0.25773,0.35592
2017,Saxony-Anhalt,Single-person household,Yes,0.57771,84,161,0.50117,0.65424
2017,Saxony-Anhalt,Single-person household,No,0.42229,77,161,0.34576,0.49883
2017,Saxony-Anhalt,Couple without children,Yes,0.62730,131,195,0.55926,0.69534
2017,Saxony-Anhalt,Couple without children,No,0.37270,64,195,0.30466,0.44074
2017,Saxony-Anhalt,Single parent,Yes,0.65030,44,77,0.54309,0.75752
2017,Saxony-Anhalt,Single parent,No,0.34970,33,77,0.24248,0.45691
2017,Saxony-Anhalt,Couple with children,Yes,0.63453,98,181,0.56418,0.70488
2017,Saxony-Anhalt,Couple with children,No,0.36547,83,181,0.29512,0.43582
2017,Thuringa,Single-person household,Yes,0.56428,112,192,0.49396,0.63461
2017,Thuringa,Single-person household,No,0.43572,80,192,0.36539,0.50604
2017,Thuringa,Couple without children,Yes,0.75982,148,196,0.69986,0.81978
2017,Thuringa,Couple without children,No,0.24018,48,196,0.18022,0.30014
2017,Thuringa,Couple with children,Yes,0.77676,143,197,0.71846,0.83505
2017,Thuringa,Couple with children,No,0.22324,54,197,0.16495,0.28154
2018,Schleswig-Holstein,Single-person household,Yes,0.75953,103,151,0.69114,0.82793
2018,Schleswig-Holstein,Single-person household,No,0.24047,48,151,0.17207,0.30886
2018,Schleswig-Holstein,Couple without children,Yes,0.97350,149,149,0.94762,0.99938
2018,Schleswig-Holstein,Single parent,Yes,0.83518,47,47,0.72797,0.94240
2018,Schleswig-Holstein,Couple with children,Yes,0.94733,235,272,0.92073,0.97392
2018,Schleswig-Holstein,Couple with children,No,0.05267,37,272,0.02608,0.07927
2018,Hamburg,Single-person household,Yes,0.90956,81,81,0.84671,0.97241
2018,Hamburg,Couple without children,Yes,0.96732,89,89,0.93018,1.00447
2018,Hamburg,Single parent,Yes,0.93203,40,40,0.85304,1.01102
2018,Hamburg,Couple with children,Yes,0.96042,107,107,0.92330,0.99754
2018,Lower Saxony,Single-person household,Yes,0.84405,294,396,0.80827,0.87983
2018,Lower Saxony,Single-person household,No,0.15595,102,396,0.12017,0.19173
2018,Lower Saxony,Couple without children,Yes,0.93311,413,462,0.91030,0.95591
2018,Lower Saxony,Couple without children,No,0.06689,49,462,0.04409,0.08970
2018,Lower Saxony,Single parent,Yes,0.69766,130,171,0.62862,0.76670
2018,Lower Saxony,Single parent,No,0.30234,41,171,0.23330,0.37138
2018,Lower Saxony,Couple with children,Yes,0.90951,581,687,0.88805,0.93098
2018,Lower Saxony,Couple with children,No,0.09049,106,687,0.06902,0.11195
2018,Lower Saxony,Other Combinations,Yes,0.82522,33,33,0.69363,0.95681
2018,Bremen,Single-person household,Yes,0.81404,35,35,0.68326,0.94482
2018,Bremen,Couple with children,Yes,0.88090,61,61,0.79894,0.96286
2018,North Rhine-Westphalia,Single-person household,Yes,0.72669,555,859,0.69687,0.75651
2018,North Rhine-Westphalia,Single-person household,No,0.27331,304,859,0.24349,0.30313
2018,North Rhine-Westphalia,Couple without children,Yes,0.90959,819,929,0.89114,0.92804
2018,North Rhine-Westphalia,Couple without children,No,0.09041,110,929,0.07196,0.10886
2018,North Rhine-Westphalia,Single parent,Yes,0.73763,274,373,0.69292,0.78233
2018,North Rhine-Westphalia,Single parent,No,0.26237,99,373,0.21767,0.30708
2018,North Rhine-Westphalia,Couple with children,Yes,0.90473,1198,1426,0.88948,0.91997
2018,North Rhine-Westphalia,Couple with children,No,0.09527,228,1426,0.08003,0.11052
2018,North Rhine-Westphalia,Other Combinations,Yes,0.91427,78,78,0.85174,0.97681
2018,Hesse,Single-person household,Yes,0.72422,191,294,0.67305,0.77540
2018,Hesse,Single-person household,No,0.27578,103,294,0.22460,0.32695
2018,Hesse,Couple without children,Yes,0.86615,235,278,0.82605,0.90625
2018,Hesse,Couple without children,No,0.13385,43,278,0.09375,0.17395
2018,Hesse,Single parent,Yes,0.82968,101,101,0.75600,0.90336
2018,Hesse,Couple with children,Yes,0.90057,375,463,0.87328,0.92786
2018,Hesse,Couple with children,No,0.09943,88,463,0.07214,0.12672
2018,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.73423,173,259,0.68033,0.78813
2018,"Rhineland-Palatinate, Saarland",Single-person household,No,0.26577,86,259,0.21187,0.31967
2018,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.90557,233,264,0.87023,0.94091
2018,"Rhineland-Palatinate, Saarland",Couple without children,No,0.09443,31,264,0.05909,0.12977
2018,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.67630,65,96,0.58222,0.77039
2018,"Rhineland-Palatinate, Saarland",Single parent,No,0.32370,31,96,0.22961,0.41778
2018,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.85922,292,384,0.82439,0.89405
2018,"Rhineland-Palatinate, Saarland",Couple with children,No,0.14078,92,384,0.10595,0.17561
2018,Baden-Wuerttemberg,Single-person household,Yes,0.77304,284,395,0.73168,0.81440
2018,Baden-Wuerttemberg,Single-person household,No,0.22696,111,395,0.18560,0.26832
2018,Baden-Wuerttemberg,Couple without children,Yes,0.91223,423,475,0.88675,0.93770
2018,Baden-Wuerttemberg,Couple without children,No,0.08777,52,475,0.06230,0.11325
2018,Baden-Wuerttemberg,Single parent,Yes,0.89308,119,156,0.84443,0.94173
2018,Baden-Wuerttemberg,Single parent,No,0.10692,37,156,0.05827,0.15557
2018,Baden-Wuerttemberg,Couple with children,Yes,0.95216,668,785,0.93723,0.96710
2018,Baden-Wuerttemberg,Couple with children,No,0.04784,117,785,0.03290,0.06277
2018,Bavaria,Single-person household,Yes,0.76410,473,646,0.73133,0.79687
2018,Bavaria,Single-person household,No,0.23590,173,646,0.20313,0.26867
2018,Bavaria,Couple without children,Yes,0.89069,599,676,0.86716,0.91423
2018,Bavaria,Couple without children,No,0.10931,77,676,0.08577,0.13284
2018,Bavaria,Single parent,Yes,0.75409,199,255,0.70113,0.80705
2018,Bavaria,Single parent,No,0.24591,56,255,0.19295,0.29887
2018,Bavaria,Couple with children,Yes,0.90718,841,972,0.88893,0.92543
2018,Bavaria,Couple with children,No,0.09282,131,972,0.07457,0.11107
2018,Bavaria,Other Combinations,Yes,0.81537,39,39,0.69200,0.93873
2018,Berlin,Single-person household,Yes,0.72549,198,300,0.67490,0.77607
2018,Berlin,Single-person household,No,0.27451,102,300,0.22393,0.32510
2018,Berlin,Couple without children,Yes,0.85664,159,159,0.80200,0.91129
2018,Berlin,Single parent,Yes,0.79132,60,60,0.68763,0.89501
2018,Berlin,Couple with children,Yes,0.84974,158,191,0.79893,0.90055
