year,bula_h,hhtyp,hlc0052,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.04373,38,274,0.01947,0.06799
2020,"Rhineland-Palatinate, Saarland",Single-person household,No,0.93602,236,274,0.90699,0.96505
2020,"Rhineland-Palatinate, Saarland",Couple without children,No,0.97201,270,270,0.95230,0.99172
2020,"Rhineland-Palatinate, Saarland",Single parent,No,0.90638,64,64,0.83445,0.97832
2020,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.02510,67,356,0.00883,0.04138
2020,"Rhineland-Palatinate, Saarland",Couple with children,No,0.95531,289,356,0.93382,0.97681
2020,Baden-Wuerttemberg,Single-person household,Yes,0.02862,35,474,0.01359,0.04364
2020,Baden-Wuerttemberg,Single-person household,No,0.95866,439,474,0.94072,0.97660
2020,Baden-Wuerttemberg,Couple without children,No,0.97129,506,506,0.95673,0.98586
2020,Baden-Wuerttemberg,Single parent,No,0.76211,114,114,0.68361,0.84062
2020,Baden-Wuerttemberg,Couple with children,Yes,0.02643,114,768,0.01508,0.03778
2020,Baden-Wuerttemberg,Couple with children,No,0.93594,654,768,0.91861,0.95327
2020,Baden-Wuerttemberg,Other Combinations,No,0.84318,36,36,0.72271,0.96365
2020,Bavaria,Single-person household,Yes,0.03277,49,780,0.02026,0.04527
2020,Bavaria,Single-person household,No,0.94172,731,780,0.92527,0.95818
2020,Bavaria,Couple without children,No,0.95643,741,741,0.94172,0.97114
2020,Bavaria,Single parent,Yes,0.21346,51,236,0.16107,0.26585
2020,Bavaria,Single parent,No,0.77048,185,236,0.71672,0.82425
2020,Bavaria,Couple with children,Yes,0.02677,113,973,0.01662,0.03692
2020,Bavaria,Couple with children,No,0.94126,860,973,0.92648,0.95604
2020,Bavaria,Other Combinations,No,0.87453,71,71,0.79693,0.95213
2020,Berlin,Single-person household,Yes,0.14278,65,425,0.10948,0.17609
2020,Berlin,Single-person household,No,0.82209,360,425,0.78569,0.85850
2020,Berlin,Couple without children,No,0.94029,243,243,0.91043,0.97014
2020,Berlin,Single parent,Yes,0.16749,33,85,0.08764,0.24735
2020,Berlin,Single parent,No,0.81877,52,85,0.73639,0.90115
2020,Berlin,Couple with children,Yes,0.10417,58,234,0.06494,0.14339
2020,Berlin,Couple with children,No,0.86702,176,234,0.82342,0.91062
2020,Brandenburg,Single-person household,No,0.87877,165,165,0.82881,0.92872
2020,Brandenburg,Couple without children,No,0.94738,238,238,0.91895,0.97581
2020,Brandenburg,Single parent,No,0.70749,33,33,0.54987,0.86511
2020,Brandenburg,Couple with children,Yes,0.07005,39,224,0.03655,0.10355
2020,Brandenburg,Couple with children,No,0.90786,185,224,0.86990,0.94582
2020,Mecklenburg-Western Pomerania,Single-person household,No,0.88242,105,105,0.82052,0.94433
2020,Mecklenburg-Western Pomerania,Couple without children,No,0.96101,109,109,0.92450,0.99752
2020,Mecklenburg-Western Pomerania,Couple with children,No,0.90404,77,77,0.83782,0.97026
2020,Saxony,Single-person household,Yes,0.10335,46,320,0.06995,0.13676
2020,Saxony,Single-person household,No,0.88665,274,320,0.85186,0.92144
2020,Saxony,Couple without children,No,0.95539,327,327,0.93298,0.97780
2020,Saxony,Single parent,No,0.78923,68,68,0.69156,0.88689
2020,Saxony,Couple with children,Yes,0.04911,63,299,0.02458,0.07365
2020,Saxony,Couple with children,No,0.89594,236,299,0.86127,0.93061
2020,Saxony-Anhalt,Single-person household,No,0.80523,143,143,0.74009,0.87037
2020,Saxony-Anhalt,Couple without children,No,0.94603,177,177,0.91264,0.97941
2020,Saxony-Anhalt,Single parent,No,0.60931,45,45,0.46514,0.75347
2020,Saxony-Anhalt,Couple with children,Yes,0.18261,52,171,0.12453,0.24069
2020,Saxony-Anhalt,Couple with children,No,0.79795,119,171,0.73759,0.85831
2020,Thuringa,Single-person household,No,0.85316,161,161,0.79832,0.90801
2020,Thuringa,Couple without children,No,0.94192,176,176,0.90727,0.97658
2020,Thuringa,Single parent,No,0.70544,34,34,0.54991,0.86097
2020,Thuringa,Couple with children,Yes,0.06824,31,178,0.03109,0.10538
2020,Thuringa,Couple with children,No,0.92247,147,178,0.88307,0.96187
2021,Schleswig-Holstein,Single-person household,No,0.94671,100,100,0.90247,0.99096
2021,Schleswig-Holstein,Couple without children,No,0.99454,126,126,0.98162,1.00746
2021,Schleswig-Holstein,Couple with children,Yes,0.03573,35,201,0.01001,0.06146
2021,Schleswig-Holstein,Couple with children,No,0.93770,166,201,0.90421,0.97120
2021,Hamburg,Single-person household,No,0.96868,88,88,0.93208,1.00528
2021,Hamburg,Couple without children,No,0.99671,89,89,0.98476,1.00867
2021,Hamburg,Couple with children,No,0.88738,64,64,0.80932,0.96544
2021,Lower Saxony,Single-person household,No,0.95685,287,287,0.93330,0.98040
2021,Lower Saxony,Couple without children,No,0.98491,318,318,0.97149,0.99833
2021,Lower Saxony,Single parent,No,0.64675,77,77,0.53929,0.75422
2021,Lower Saxony,Couple with children,Yes,0.06462,75,415,0.04094,0.08831
2021,Lower Saxony,Couple with children,No,0.93368,340,415,0.90971,0.95765
2021,North Rhine-Westphalia,Single-person household,Yes,0.06385,84,720,0.04598,0.08172
2021,North Rhine-Westphalia,Single-person household,No,0.93393,636,720,0.91577,0.95208
2021,North Rhine-Westphalia,Couple without children,No,0.96784,668,668,0.95445,0.98123
2021,North Rhine-Westphalia,Single parent,Yes,0.25502,64,198,0.19415,0.31589
2021,North Rhine-Westphalia,Single parent,No,0.74498,134,198,0.68411,0.80585
2021,North Rhine-Westphalia,Couple with children,Yes,0.07097,181,921,0.05438,0.08757
2021,North Rhine-Westphalia,Couple with children,No,0.90712,740,921,0.88836,0.92587
2021,North Rhine-Westphalia,Other Combinations,No,0.83056,72,72,0.74330,0.91782
2021,Hesse,Single-person household,Yes,0.10703,31,249,0.06856,0.14551
2021,Hesse,Single-person household,No,0.89297,218,249,0.85449,0.93144
2021,Hesse,Couple without children,No,0.97872,209,209,0.95911,0.99833
2021,Hesse,Single parent,No,0.86256,56,56,0.77156,0.95356
2021,Hesse,Couple with children,Yes,0.09347,72,279,0.05925,0.12769
2021,Hesse,Couple with children,No,0.88599,207,279,0.84863,0.92335
2021,"Rhineland-Palatinate, Saarland",Single-person household,No,0.93563,146,146,0.89568,0.97557
2021,"Rhineland-Palatinate, Saarland",Couple without children,No,0.99190,166,166,0.97822,1.00558
2021,"Rhineland-Palatinate, Saarland",Single parent,No,0.94887,35,35,0.87483,1.02291
2021,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.04126,43,215,0.01461,0.06791
2021,"Rhineland-Palatinate, Saarland",Couple with children,No,0.95445,172,215,0.92651,0.98239
2021,Baden-Wuerttemberg,Single-person household,No,0.95555,315,315,0.93275,0.97834
2021,Baden-Wuerttemberg,Couple without children,No,0.97577,359,359,0.95984,0.99170
2021,Baden-Wuerttemberg,Single parent,No,0.91916,82,82,0.85980,0.97853
2021,Baden-Wuerttemberg,Couple with children,Yes,0.02553,54,491,0.01157,0.03950
2021,Baden-Wuerttemberg,Couple with children,No,0.93666,437,491,0.91509,0.95823
2021,Bavaria,Single-person household,No,0.94804,528,528,0.92909,0.96699
2021,Bavaria,Couple without children,No,0.98950,502,502,0.98057,0.99842
2021,Bavaria,Single parent,No,0.91256,124,124,0.86264,0.96248
2021,Bavaria,Couple with children,Yes,0.05291,43,592,0.03486,0.07095
2021,Bavaria,Couple with children,No,0.94002,549,592,0.92087,0.95916
2021,Bavaria,Other Combinations,No,0.88213,41,41,0.78220,0.98206
2021,Berlin,Single-person household,Yes,0.10806,35,261,0.07032,0.14579
2021,Berlin,Single-person household,No,0.88146,226,261,0.84217,0.92075
2021,Berlin,Couple without children,No,0.97872,155,155,0.95593,1.00152
2021,Berlin,Single parent,No,0.81595,32,32,0.67953,0.95237
2021,Berlin,Couple with children,Yes,0.10385,38,168,0.05758,0.15012
2021,Berlin,Couple with children,No,0.89079,130,168,0.84348,0.93810
2021,Brandenburg,Single-person household,No,0.91125,115,115,0.85904,0.96345
2021,Brandenburg,Couple without children,No,0.97680,158,158,0.95325,1.00035
2021,Brandenburg,Couple with children,No,0.95602,110,110,0.91753,0.99452
2021,Mecklenburg-Western Pomerania,Single-person household,No,0.93637,77,77,0.88149,0.99125
2021,Mecklenburg-Western Pomerania,Couple with children,No,0.91585,52,52,0.83966,0.99204
2021,Saxony,Single-person household,Yes,0.11455,31,210,0.07137,0.15773
2021,Saxony,Single-person household,No,0.87182,179,210,0.82650,0.91714
2021,Saxony,Couple without children,No,0.93479,256,256,0.90448,0.96509
2021,Saxony,Single parent,No,0.91621,62,62,0.84668,0.98574
2021,Saxony,Couple with children,No,0.95863,165,165,0.92815,0.98911
2021,Saxony-Anhalt,Single-person household,No,0.85605,103,103,0.78792,0.92417
2021,Saxony-Anhalt,Couple without children,No,0.99331,117,117,0.97848,1.00814
2021,Saxony-Anhalt,Couple with children,No,0.92808,70,70,0.86712,0.98904
2021,Thuringa,Single-person household,No,0.90029,113,113,0.84481,0.95578
2021,Thuringa,Couple without children,No,0.94402,121,121,0.90289,0.98515
2021,Thuringa,Couple with children,No,0.96115,91,91,0.92123,1.00107
2022,Schleswig-Holstein,Single-person household,No,0.92271,153,153,0.88026,0.96517
2022,Schleswig-Holstein,Couple without children,No,0.96899,203,203,0.94508,0.99289
2022,Schleswig-Holstein,Single parent,No,0.79973,40,40,0.67413,0.92534
2022,Schleswig-Holstein,Couple with children,No,0.89551,203,203,0.85333,0.93770
2022,Hamburg,Single-person household,No,0.89725,135,135,0.84584,0.94866
2022,Hamburg,Couple without children,No,0.97870,135,135,0.95425,1.00315
2022,Hamburg,Couple with children,No,0.92087,99,99,0.86742,0.97431
2022,Lower Saxony,Single-person household,Yes,0.04198,31,462,0.02367,0.06029
2022,Lower Saxony,Single-person household,No,0.95505,431,462,0.93613,0.97396
2022,Lower Saxony,Couple without children,No,0.97951,481,481,0.96684,0.99219
2022,Lower Saxony,Single parent,No,0.83446,89,89,0.75681,0.91212
2022,Lower Saxony,Couple with children,Yes,0.04638,67,551,0.02881,0.06396
2022,Lower Saxony,Couple with children,No,0.92538,484,551,0.90342,0.94734
2022,Lower Saxony,Other Combinations,No,0.79413,88,88,0.70917,0.87910
2022,Bremen,Single-person household,No,0.89409,48,48,0.80611,0.98206
2022,Bremen,Couple without children,No,0.98355,34,34,0.94014,1.02695
2022,Bremen,Couple with children,No,0.88210,31,31,0.76670,0.99750
2022,North Rhine-Westphalia,Single-person household,Yes,0.05821,94,1162,0.04474,0.07168
2022,North Rhine-Westphalia,Single-person household,No,0.92518,1068,1162,0.91004,0.94031
2022,North Rhine-Westphalia,Couple without children,No,0.96336,1173,1173,0.95260,0.97411
2022,North Rhine-Westphalia,Single parent,Yes,0.25861,68,235,0.20250,0.31471
2022,North Rhine-Westphalia,Single parent,No,0.73326,167,235,0.67660,0.78993
2022,North Rhine-Westphalia,Couple with children,Yes,0.05690,161,1321,0.04440,0.06940
2022,North Rhine-Westphalia,Couple with children,No,0.91937,1160,1321,0.90469,0.93406
2022,North Rhine-Westphalia,Other Combinations,No,0.92872,226,226,0.89510,0.96234
2022,Hesse,Single-person household,No,0.91746,373,373,0.88949,0.94542
2022,Hesse,Couple without children,No,0.94185,373,373,0.91807,0.96563
2022,Hesse,Single parent,No,0.80768,65,65,0.71111,0.90424
2022,Hesse,Couple with children,Yes,0.02464,36,369,0.00880,0.04048
2022,Hesse,Couple with children,No,0.95651,333,369,0.93567,0.97735
2022,Hesse,Other Combinations,No,0.91174,55,55,0.83608,0.98740
2022,"Rhineland-Palatinate, Saarland",Single-person household,No,0.93122,259,259,0.90034,0.96210
2022,"Rhineland-Palatinate, Saarland",Couple without children,No,0.98832,274,274,0.97557,1.00107
2022,"Rhineland-Palatinate, Saarland",Single parent,No,0.90841,46,46,0.82413,0.99269
2022,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.04293,32,264,0.01843,0.06743
2022,"Rhineland-Palatinate, Saarland",Couple with children,No,0.93201,232,264,0.90159,0.96244
2022,"Rhineland-Palatinate, Saarland",Other Combinations,No,0.98191,55,55,0.94637,1.01746
2022,Baden-Wuerttemberg,Single-person household,No,0.95793,603,603,0.94190,0.97397
2022,Baden-Wuerttemberg,Couple without children,No,0.97895,619,619,0.96763,0.99027
2022,Baden-Wuerttemberg,Single parent,No,0.85447,90,90,0.78120,0.92773
2022,Baden-Wuerttemberg,Couple with children,Yes,0.03042,39,761,0.01821,0.04263
2022,Baden-Wuerttemberg,Couple with children,No,0.95000,722,761,0.93450,0.96549
2022,Baden-Wuerttemberg,Other Combinations,No,0.90157,161,161,0.85541,0.94773
2022,Bavaria,Single-person household,Yes,0.04125,32,912,0.02834,0.05416
2022,Bavaria,Single-person household,No,0.94601,880,912,0.93133,0.96068
2022,Bavaria,Couple without children,No,0.97120,892,892,0.96022,0.98218
2022,Bavaria,Single parent,No,0.89219,157,157,0.84352,0.94086
2022,Bavaria,Couple with children,Yes,0.03009,33,893,0.01888,0.04131
2022,Bavaria,Couple with children,No,0.94850,860,893,0.93399,0.96300
2022,Bavaria,Other Combinations,No,0.89706,188,188,0.85351,0.94062
2022,Berlin,Single-person household,Yes,0.11118,33,477,0.08294,0.13943
2022,Berlin,Single-person household,No,0.88511,444,477,0.85646,0.91376
2022,Berlin,Couple without children,No,0.96737,343,343,0.94854,0.98620
2022,Berlin,Single parent,No,0.86238,54,54,0.76963,0.95513
2022,Berlin,Couple with children,No,0.90568,197,197,0.86476,0.94660
2022,Berlin,Other Combinations,No,0.85665,56,56,0.76404,0.94926
2022,Brandenburg,Single-person household,No,0.94719,178,178,0.91424,0.98014
2022,Brandenburg,Couple without children,No,0.97867,234,234,0.96012,0.99722
2022,Brandenburg,Single parent,No,0.87323,42,42,0.77138,0.97507
2022,Brandenburg,Couple with children,No,0.92260,189,189,0.88440,0.96080
2022,Brandenburg,Other Combinations,No,0.97177,42,42,0.92107,1.02247
2022,Mecklenburg-Western Pomerania,Single-person household,No,0.91395,136,136,0.86664,0.96126
2022,Mecklenburg-Western Pomerania,Couple without children,No,0.97085,118,118,0.94036,1.00133
2022,Mecklenburg-Western Pomerania,Single parent,No,0.91004,33,33,0.81090,1.00918
2022,Mecklenburg-Western Pomerania,Couple with children,No,0.88419,87,87,0.81656,0.95182
2022,Saxony,Single-person household,No,0.86684,349,349,0.83114,0.90253
2022,Saxony,Couple without children,No,0.97718,386,386,0.96227,0.99210
2022,Saxony,Single parent,No,0.85310,83,83,0.77648,0.92972
2022,Saxony,Couple with children,Yes,0.08331,31,339,0.05385,0.11277
2022,Saxony,Couple with children,No,0.83960,308,339,0.80048,0.87873
2022,Saxony,Other Combinations,No,0.90240,61,61,0.82730,0.97749
2022,Saxony-Anhalt,Single-person household,No,0.89402,168,168,0.84734,0.94071
2022,Saxony-Anhalt,Couple without children,No,0.98714,193,193,0.97120,1.00308
2022,Saxony-Anhalt,Single parent,No,0.77553,35,35,0.63529,0.91578
2022,Saxony-Anhalt,Couple with children,No,0.92025,169,169,0.87928,0.96121
2022,Saxony-Anhalt,Other Combinations,No,0.76474,35,35,0.62216,0.90731
2022,Thuringa,Single-person household,No,0.99282,176,176,0.98031,1.00533
2022,Thuringa,Couple without children,No,0.94043,153,153,0.90280,0.97806
2022,Thuringa,Couple with children,No,0.96290,157,157,0.93324,0.99256
2022,Thuringa,Other Combinations,No,0.86862,32,32,0.74969,0.98754
