year,age_gr,quintil_oecd,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.77655,718,874,0.74892,0.80418
2007,46-65 y.,2nd Quintile,Not born in Germany,0.22345,156,874,0.19582,0.25108
2007,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.84818,1003,1131,0.82726,0.86911
2007,46-65 y.,3rd Quintile,Not born in Germany,0.15182,128,1131,0.13089,0.17274
2007,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.88911,1405,1550,0.87348,0.90475
2007,46-65 y.,4th Quintile,Not born in Germany,0.11089,145,1550,0.09525,0.12652
2007,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91999,2495,2655,0.90967,0.93031
2007,46-65 y.,5th Quintile,Not born in Germany,0.08001,160,2655,0.06969,0.09033
2007,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.79062,572,716,0.76080,0.82044
2007,66 and older,1st Quintile,Not born in Germany,0.20938,144,716,0.17956,0.23920
2007,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91295,906,992,0.89540,0.93050
2007,66 and older,2nd Quintile,Not born in Germany,0.08705,86,992,0.06950,0.10460
2007,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93498,883,951,0.91930,0.95066
2007,66 and older,3rd Quintile,Not born in Germany,0.06502,68,951,0.04934,0.08070
2007,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.93805,769,808,0.92142,0.95469
2007,66 and older,4th Quintile,Not born in Germany,0.06195,39,808,0.04531,0.07858
2007,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.95086,836,874,0.93652,0.96520
2007,66 and older,5th Quintile,Not born in Germany,0.04914,38,874,0.03480,0.06348
2008,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.83345,763,852,0.80842,0.85848
2008,17-29 y.,1st Quintile,Not born in Germany,0.16655,89,852,0.14152,0.19158
2008,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.92017,574,624,0.89889,0.94145
2008,17-29 y.,2nd Quintile,Not born in Germany,0.07983,50,624,0.05855,0.10111
2008,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.90970,643,686,0.88824,0.93117
2008,17-29 y.,3rd Quintile,Not born in Germany,0.09030,43,686,0.06883,0.11176
2008,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.93240,616,649,0.91307,0.95173
2008,17-29 y.,4th Quintile,Not born in Germany,0.06760,33,649,0.04827,0.08693
2008,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.97311,586,586,0.96000,0.98622
2008,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.73933,558,725,0.70735,0.77131
2008,30-45 y.,1st Quintile,Not born in Germany,0.26067,167,725,0.22869,0.29265
2008,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78962,750,915,0.76319,0.81604
2008,30-45 y.,2nd Quintile,Not born in Germany,0.21038,165,915,0.18396,0.23681
2008,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85106,958,1090,0.82991,0.87220
2008,30-45 y.,3rd Quintile,Not born in Germany,0.14894,132,1090,0.12780,0.17009
2008,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.91587,1046,1138,0.89973,0.93200
2008,30-45 y.,4th Quintile,Not born in Germany,0.08413,92,1138,0.06800,0.10027
2008,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.95725,1253,1302,0.94625,0.96824
2008,30-45 y.,5th Quintile,Not born in Germany,0.04275,49,1302,0.03176,0.05375
2008,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.69213,616,799,0.66011,0.72416
2008,46-65 y.,1st Quintile,Not born in Germany,0.30787,183,799,0.27584,0.33989
2008,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.80832,708,831,0.78154,0.83510
2008,46-65 y.,2nd Quintile,Not born in Germany,0.19168,123,831,0.16490,0.21846
2008,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.84085,970,1106,0.81928,0.86242
2008,46-65 y.,3rd Quintile,Not born in Germany,0.15915,136,1106,0.13758,0.18072
2008,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89468,1357,1484,0.87906,0.91031
2008,46-65 y.,4th Quintile,Not born in Germany,0.10532,127,1484,0.08969,0.12094
2008,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92748,2334,2473,0.91726,0.93771
2008,46-65 y.,5th Quintile,Not born in Germany,0.07252,139,2473,0.06229,0.08274
2008,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.79309,568,711,0.76329,0.82289
2008,66 and older,1st Quintile,Not born in Germany,0.20691,143,711,0.17711,0.23671
2008,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.90211,951,1037,0.88401,0.92020
2008,66 and older,2nd Quintile,Not born in Germany,0.09789,86,1037,0.07980,0.11599
2008,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93583,878,936,0.92012,0.95153
2008,66 and older,3rd Quintile,Not born in Germany,0.06417,58,936,0.04847,0.07988
2008,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94164,668,708,0.92436,0.95892
2008,66 and older,4th Quintile,Not born in Germany,0.05836,40,708,0.04108,0.07564
2008,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94888,862,903,0.93451,0.96325
2008,66 and older,5th Quintile,Not born in Germany,0.05112,41,903,0.03675,0.06549
2009,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.84577,692,763,0.82012,0.87141
2009,17-29 y.,1st Quintile,Not born in Germany,0.15423,71,763,0.12859,0.17988
2009,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.91217,519,555,0.88860,0.93574
2009,17-29 y.,2nd Quintile,Not born in Germany,0.08783,36,555,0.06426,0.11140
2009,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.92507,563,596,0.90392,0.94623
2009,17-29 y.,3rd Quintile,Not born in Germany,0.07493,33,596,0.05377,0.09608
2009,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.95573,600,600,0.93926,0.97220
2009,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.97064,534,534,0.95630,0.98497
2009,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.73058,510,655,0.69657,0.76458
2009,30-45 y.,1st Quintile,Not born in Germany,0.26942,145,655,0.23542,0.30343
2009,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78609,690,839,0.75832,0.81385
2009,30-45 y.,2nd Quintile,Not born in Germany,0.21391,149,839,0.18615,0.24168
2009,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.86239,870,973,0.84073,0.88404
2009,30-45 y.,3rd Quintile,Not born in Germany,0.13761,103,973,0.11596,0.15927
2009,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.93142,967,1044,0.91608,0.94676
2009,30-45 y.,4th Quintile,Not born in Germany,0.06858,77,1044,0.05324,0.08392
2009,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.93274,1106,1163,0.91834,0.94714
2009,30-45 y.,5th Quintile,Not born in Germany,0.06726,57,1163,0.05286,0.08166
2009,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.73504,624,786,0.70417,0.76591
2009,46-65 y.,1st Quintile,Not born in Germany,0.26496,162,786,0.23409,0.29583
2009,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.76298,669,787,0.73325,0.79271
2009,46-65 y.,2nd Quintile,Not born in Germany,0.23702,118,787,0.20729,0.26675
2009,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.87353,940,1051,0.85343,0.89364
2009,46-65 y.,3rd Quintile,Not born in Germany,0.12647,111,1051,0.10636,0.14657
2009,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.90639,1291,1407,0.89116,0.92161
2009,46-65 y.,4th Quintile,Not born in Germany,0.09361,116,1407,0.07839,0.10884
2009,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92732,2181,2293,0.91669,0.93795
2009,46-65 y.,5th Quintile,Not born in Germany,0.07268,112,2293,0.06205,0.08331
2009,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.81021,591,723,0.78160,0.83881
2009,66 and older,1st Quintile,Not born in Germany,0.18979,132,723,0.16119,0.21840
2009,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.90296,960,1048,0.88503,0.92089
2009,66 and older,2nd Quintile,Not born in Germany,0.09704,88,1048,0.07911,0.11497
2009,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.95294,821,857,0.93875,0.96713
2009,66 and older,3rd Quintile,Not born in Germany,0.04706,36,857,0.03287,0.06125
2009,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94027,656,694,0.92263,0.95792
2009,66 and older,4th Quintile,Not born in Germany,0.05973,38,694,0.04208,0.07737
2009,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94030,799,840,0.92426,0.95633
2009,66 and older,5th Quintile,Not born in Germany,0.05970,41,840,0.04367,0.07574
2010,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.87229,604,654,0.84669,0.89789
2010,17-29 y.,1st Quintile,Not born in Germany,0.12771,50,654,0.10211,0.15331
2010,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.90377,472,504,0.87800,0.92954
2010,17-29 y.,2nd Quintile,Not born in Germany,0.09623,32,504,0.07046,0.12200
2010,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.90708,519,519,0.88208,0.93208
2010,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.98047,506,506,0.96840,0.99254
2010,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.98535,466,466,0.97443,0.99627
2010,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.78494,471,597,0.75195,0.81792
2010,30-45 y.,1st Quintile,Not born in Germany,0.21506,126,597,0.18208,0.24805
2010,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.76304,617,735,0.73228,0.79381
2010,30-45 y.,2nd Quintile,Not born in Germany,0.23696,118,735,0.20619,0.26772
2010,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.82198,766,865,0.79648,0.84749
2010,30-45 y.,3rd Quintile,Not born in Germany,0.17802,99,865,0.15251,0.20352
2010,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.88132,860,934,0.86057,0.90207
2010,30-45 y.,4th Quintile,Not born in Germany,0.11868,74,934,0.09793,0.13943
2010,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.93910,933,975,0.92408,0.95412
2010,30-45 y.,5th Quintile,Not born in Germany,0.06090,42,975,0.04588,0.07592
2010,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.70374,585,729,0.67057,0.73691
2010,46-65 y.,1st Quintile,Not born in Germany,0.29626,144,729,0.26309,0.32943
2010,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.81705,706,827,0.79068,0.84341
2010,46-65 y.,2nd Quintile,Not born in Germany,0.18295,121,827,0.15659,0.20932
2010,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85970,878,973,0.83787,0.88153
2010,46-65 y.,3rd Quintile,Not born in Germany,0.14030,95,973,0.11847,0.16213
2010,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89465,1215,1313,0.87804,0.91126
2010,46-65 y.,4th Quintile,Not born in Germany,0.10535,98,1313,0.08874,0.12196
2010,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92610,2062,2167,0.91509,0.93712
2010,46-65 y.,5th Quintile,Not born in Germany,0.07390,105,2167,0.06288,0.08491
2010,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.78805,583,716,0.75809,0.81800
2010,66 and older,1st Quintile,Not born in Germany,0.21195,133,716,0.18200,0.24191
2010,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91067,901,969,0.89271,0.92864
2010,66 and older,2nd Quintile,Not born in Germany,0.08933,68,969,0.07136,0.10729
2010,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.94867,798,833,0.93368,0.96367
2010,66 and older,3rd Quintile,Not born in Germany,0.05133,35,833,0.03633,0.06632
2010,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.92331,649,691,0.90345,0.94316
2010,66 and older,4th Quintile,Not born in Germany,0.07669,42,691,0.05684,0.09655
2010,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94988,764,801,0.93476,0.96500
2010,66 and older,5th Quintile,Not born in Germany,0.05012,37,801,0.03500,0.06524
2011,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.85075,1019,1197,0.83055,0.87094
2011,17-29 y.,1st Quintile,Not born in Germany,0.14925,178,1197,0.12906,0.16945
2011,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.87883,747,835,0.85669,0.90098
2011,17-29 y.,2nd Quintile,Not born in Germany,0.12117,88,835,0.09902,0.14331
2011,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.93188,631,673,0.91283,0.95093
2011,17-29 y.,3rd Quintile,Not born in Germany,0.06812,42,673,0.04907,0.08717
2011,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.95845,552,552,0.94179,0.97511
2011,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.97932,448,448,0.96613,0.99251
2011,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.70945,1202,1672,0.68768,0.73122
2011,30-45 y.,1st Quintile,Not born in Germany,0.29055,470,1672,0.26878,0.31232
2011,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.77359,1426,1749,0.75397,0.79321
2011,30-45 y.,2nd Quintile,Not born in Germany,0.22641,323,1749,0.20679,0.24603
2011,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.82950,1345,1513,0.81054,0.84845
2011,30-45 y.,3rd Quintile,Not born in Germany,0.17050,168,1513,0.15155,0.18946
2011,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.91990,1346,1466,0.90600,0.93380
2011,30-45 y.,4th Quintile,Not born in Germany,0.08010,120,1466,0.06620,0.09400
2011,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.91475,1326,1426,0.90025,0.92925
2011,30-45 y.,5th Quintile,Not born in Germany,0.08525,100,1426,0.07075,0.09975
2011,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.74971,876,1091,0.72399,0.77543
2011,46-65 y.,1st Quintile,Not born in Germany,0.25029,215,1091,0.22457,0.27601
2011,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.80279,876,1006,0.77819,0.82739
2011,46-65 y.,2nd Quintile,Not born in Germany,0.19721,130,1006,0.17261,0.22181
2011,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.86945,1084,1200,0.85038,0.88852
2011,46-65 y.,3rd Quintile,Not born in Germany,0.13055,116,1200,0.11148,0.14962
2011,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89420,1332,1438,0.87830,0.91010
2011,46-65 y.,4th Quintile,Not born in Germany,0.10580,106,1438,0.08990,0.12170
2011,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92639,2057,2162,0.91538,0.93740
2011,46-65 y.,5th Quintile,Not born in Germany,0.07361,105,2162,0.06260,0.08462
2011,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.79363,573,692,0.76346,0.82381
2011,66 and older,1st Quintile,Not born in Germany,0.20637,119,692,0.17619,0.23654
2011,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.89700,864,942,0.87758,0.91643
2011,66 and older,2nd Quintile,Not born in Germany,0.10300,78,942,0.08357,0.12242
2011,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.94650,755,786,0.93075,0.96224
2011,66 and older,3rd Quintile,Not born in Germany,0.05350,31,786,0.03776,0.06925
2011,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.93397,576,613,0.91430,0.95365
2011,66 and older,4th Quintile,Not born in Germany,0.06603,37,613,0.04635,0.08570
2011,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94545,747,784,0.92954,0.96136
2011,66 and older,5th Quintile,Not born in Germany,0.05455,37,784,0.03864,0.07046
2012,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.84004,1208,1375,0.82066,0.85942
2012,17-29 y.,1st Quintile,Not born in Germany,0.15996,167,1375,0.14058,0.17934
2012,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.88049,782,869,0.85891,0.90207
2012,17-29 y.,2nd Quintile,Not born in Germany,0.11951,87,869,0.09793,0.14109
2012,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.90759,710,762,0.88701,0.92816
2012,17-29 y.,3rd Quintile,Not born in Germany,0.09241,52,762,0.07184,0.11299
2012,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.93239,622,653,0.91312,0.95167
2012,17-29 y.,4th Quintile,Not born in Germany,0.06761,31,653,0.04833,0.08688
2012,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.96951,459,459,0.95377,0.98526
2012,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.72465,1460,1974,0.70493,0.74436
2012,30-45 y.,1st Quintile,Not born in Germany,0.27535,514,1974,0.25564,0.29507
2012,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.72847,1467,1797,0.70790,0.74904
2012,30-45 y.,2nd Quintile,Not born in Germany,0.27153,330,1797,0.25096,0.29210
2012,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85581,1523,1702,0.83911,0.87250
2012,30-45 y.,3rd Quintile,Not born in Germany,0.14419,179,1702,0.12750,0.16089
2012,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.88459,1446,1581,0.86884,0.90035
2012,30-45 y.,4th Quintile,Not born in Germany,0.11541,135,1581,0.09965,0.13116
2012,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.90082,1356,1468,0.88552,0.91612
2012,30-45 y.,5th Quintile,Not born in Germany,0.09918,112,1468,0.08388,0.11448
2012,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.77367,1184,1417,0.75187,0.79547
2012,46-65 y.,1st Quintile,Not born in Germany,0.22633,233,1417,0.20453,0.24813
2012,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78509,1058,1244,0.76226,0.80793
2012,46-65 y.,2nd Quintile,Not born in Germany,0.21491,186,1244,0.19207,0.23774
2012,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85198,1386,1531,0.83419,0.86978
2012,46-65 y.,3rd Quintile,Not born in Germany,0.14802,145,1531,0.13022,0.16581
2012,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.90793,1648,1773,0.89447,0.92139
2012,46-65 y.,4th Quintile,Not born in Germany,0.09207,125,1773,0.07861,0.10553
2012,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91983,2353,2479,0.90914,0.93052
2012,46-65 y.,5th Quintile,Not born in Germany,0.08017,126,2479,0.06948,0.09086
2012,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.78084,645,786,0.75190,0.80978
2012,66 and older,1st Quintile,Not born in Germany,0.21916,141,786,0.19022,0.24810
2012,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.88299,1055,1150,0.86440,0.90157
2012,66 and older,2nd Quintile,Not born in Germany,0.11701,95,1150,0.09843,0.13560
2012,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.92279,869,935,0.90568,0.93991
2012,66 and older,3rd Quintile,Not born in Germany,0.07721,66,935,0.06009,0.09432
2012,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94202,796,844,0.92625,0.95780
2012,66 and older,4th Quintile,Not born in Germany,0.05798,48,844,0.04220,0.07375
2012,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94459,841,879,0.92945,0.95972
2012,66 and older,5th Quintile,Not born in Germany,0.05541,38,879,0.04028,0.07055
2013,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.90350,1175,1317,0.88755,0.91946
2013,17-29 y.,1st Quintile,Not born in Germany,0.09650,142,1317,0.08054,0.11245
2013,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.92490,866,951,0.90814,0.94166
2013,17-29 y.,2nd Quintile,Not born in Germany,0.07510,85,951,0.05834,0.09186
2013,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.96273,723,764,0.94929,0.97617
2013,17-29 y.,3rd Quintile,Not born in Germany,0.03727,41,764,0.02383,0.05071
2013,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.96955,626,626,0.95608,0.98302
2013,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.96531,489,489,0.94908,0.98155
2013,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.84656,1340,1785,0.82983,0.86328
2013,30-45 y.,1st Quintile,Not born in Germany,0.15344,445,1785,0.13672,0.17017
2013,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.83476,1447,1791,0.81755,0.85196
2013,30-45 y.,2nd Quintile,Not born in Germany,0.16524,344,1791,0.14804,0.18245
2013,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.89740,1364,1573,0.88240,0.91240
2013,30-45 y.,3rd Quintile,Not born in Germany,0.10260,209,1573,0.08760,0.11760
2013,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.95010,1397,1517,0.93914,0.96106
2013,30-45 y.,4th Quintile,Not born in Germany,0.04990,120,1517,0.03894,0.06086
2013,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.91063,1266,1385,0.89560,0.92566
2013,30-45 y.,5th Quintile,Not born in Germany,0.08937,119,1385,0.07434,0.10440
2013,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.83008,1175,1447,0.81072,0.84944
2013,46-65 y.,1st Quintile,Not born in Germany,0.16992,272,1447,0.15056,0.18928
2013,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.86452,1198,1380,0.84645,0.88258
2013,46-65 y.,2nd Quintile,Not born in Germany,0.13548,182,1380,0.11742,0.15355
2013,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.90820,1480,1630,0.89418,0.92222
2013,46-65 y.,3rd Quintile,Not born in Germany,0.09180,150,1630,0.07778,0.10582
2013,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.92511,1788,1920,0.91333,0.93688
2013,46-65 y.,4th Quintile,Not born in Germany,0.07489,132,1920,0.06312,0.08667
2013,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.94634,2511,2654,0.93777,0.95492
2013,46-65 y.,5th Quintile,Not born in Germany,0.05366,143,2654,0.04508,0.06223
2013,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.83270,693,827,0.80724,0.85815
2013,66 and older,1st Quintile,Not born in Germany,0.16730,134,827,0.14185,0.19276
2013,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91223,1129,1223,0.89636,0.92809
2013,66 and older,2nd Quintile,Not born in Germany,0.08777,94,1223,0.07191,0.10364
2013,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.94073,994,1055,0.92647,0.95499
2013,66 and older,3rd Quintile,Not born in Germany,0.05927,61,1055,0.04501,0.07353
2013,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94743,824,871,0.93260,0.96226
2013,66 and older,4th Quintile,Not born in Germany,0.05257,47,871,0.03774,0.06740
2013,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.96225,935,982,0.95032,0.97418
2013,66 and older,5th Quintile,Not born in Germany,0.03775,47,982,0.02582,0.04968
2014,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.82741,1274,1655,0.80920,0.84562
2014,17-29 y.,1st Quintile,Not born in Germany,0.17259,381,1655,0.15438,0.19080
2014,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.82871,823,1024,0.80562,0.85180
2014,17-29 y.,2nd Quintile,Not born in Germany,0.17129,201,1024,0.14820,0.19438
2014,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.88520,714,858,0.86386,0.90655
2014,17-29 y.,3rd Quintile,Not born in Germany,0.11480,144,858,0.09345,0.13614
2014,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.94309,727,803,0.92706,0.95913
2014,17-29 y.,4th Quintile,Not born in Germany,0.05691,76,803,0.04087,0.07294
2014,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.93983,490,529,0.91955,0.96012
2014,17-29 y.,5th Quintile,Not born in Germany,0.06017,39,529,0.03988,0.08045
2014,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.61987,1050,1891,0.59798,0.64175
2014,30-45 y.,1st Quintile,Not born in Germany,0.38013,841,1891,0.35825,0.40202
2014,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.72568,1282,1928,0.70576,0.74560
2014,30-45 y.,2nd Quintile,Not born in Germany,0.27432,646,1928,0.25440,0.29424
2014,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.78807,1304,1702,0.76865,0.80749
2014,30-45 y.,3rd Quintile,Not born in Germany,0.21193,398,1702,0.19251,0.23135
2014,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.86627,1287,1561,0.84938,0.88316
2014,30-45 y.,4th Quintile,Not born in Germany,0.13373,274,1561,0.11684,0.15062
2014,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.87238,1209,1437,0.85512,0.88964
2014,30-45 y.,5th Quintile,Not born in Germany,0.12762,228,1437,0.11036,0.14488
2014,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.71382,1056,1647,0.69199,0.73566
2014,46-65 y.,1st Quintile,Not born in Germany,0.28618,591,1647,0.26434,0.30801
2014,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.81761,1115,1454,0.79775,0.83747
2014,46-65 y.,2nd Quintile,Not born in Germany,0.18239,339,1454,0.16253,0.20225
2014,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.87114,1387,1661,0.85502,0.88726
2014,46-65 y.,3rd Quintile,Not born in Germany,0.12886,274,1661,0.11274,0.14498
2014,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.91294,1760,1968,0.90048,0.92540
2014,46-65 y.,4th Quintile,Not born in Germany,0.08706,208,1968,0.07460,0.09952
2014,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92744,2394,2578,0.91742,0.93745
2014,46-65 y.,5th Quintile,Not born in Germany,0.07256,184,2578,0.06255,0.08258
2014,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.83638,648,807,0.81084,0.86192
2014,66 and older,1st Quintile,Not born in Germany,0.16362,159,807,0.13808,0.18916
2014,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.88985,1140,1265,0.87259,0.90711
2014,66 and older,2nd Quintile,Not born in Germany,0.11015,125,1265,0.09289,0.12741
2014,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93003,979,1057,0.91465,0.94542
2014,66 and older,3rd Quintile,Not born in Germany,0.06997,78,1057,0.05458,0.08535
2014,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.96147,862,906,0.94893,0.97401
2014,66 and older,4th Quintile,Not born in Germany,0.03853,44,906,0.02599,0.05107
2014,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.96620,876,917,0.95450,0.97790
2014,66 and older,5th Quintile,Not born in Germany,0.03380,41,917,0.02210,0.04550
2015,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.84964,1151,1434,0.83113,0.86815
2015,17-29 y.,1st Quintile,Not born in Germany,0.15036,283,1434,0.13185,0.16887
