year,age_gr,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,66 and older,4th Quintile,Not employed: Pensioner,0.93860,838,838,0.92234,0.95487
2014,66 and older,5th Quintile,Self-employed,0.10500,91,857,0.08447,0.12554
2014,66 and older,5th Quintile,Not employed: Pensioner,0.82945,766,857,0.80425,0.85465
2015,17-29 y.,1st Quintile,Blue-collar worker,0.08418,126,1358,0.06940,0.09895
2015,17-29 y.,1st Quintile,White-collar worker,0.20964,215,1358,0.18798,0.23129
2015,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.37918,560,1358,0.35337,0.40500
2015,17-29 y.,1st Quintile,Not employed: registered unemployed,0.15037,195,1358,0.13136,0.16939
2015,17-29 y.,1st Quintile,Not employed: no further information,0.10782,262,1358,0.09131,0.12432
2015,17-29 y.,2nd Quintile,Blue-collar worker,0.11638,114,944,0.09591,0.13685
2015,17-29 y.,2nd Quintile,White-collar worker,0.28688,231,944,0.25801,0.31575
2015,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.36911,366,944,0.33831,0.39991
2015,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.04827,56,944,0.03459,0.06195
2015,17-29 y.,2nd Quintile,Not employed: no further information,0.12392,177,944,0.10289,0.14495
2015,17-29 y.,3rd Quintile,Blue-collar worker,0.15398,110,778,0.12860,0.17936
2015,17-29 y.,3rd Quintile,White-collar worker,0.35089,246,778,0.31734,0.38445
2015,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.30804,296,778,0.27558,0.34050
2015,17-29 y.,3rd Quintile,Not employed: no further information,0.10360,126,778,0.08217,0.12503
2015,17-29 y.,4th Quintile,Blue-collar worker,0.10774,70,634,0.08359,0.13190
2015,17-29 y.,4th Quintile,White-collar worker,0.38614,219,634,0.34821,0.42406
2015,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.32549,258,634,0.28898,0.36199
2015,17-29 y.,4th Quintile,Not employed: no further information,0.09178,87,634,0.06929,0.11427
2015,17-29 y.,5th Quintile,Blue-collar worker,0.07258,32,466,0.04900,0.09617
2015,17-29 y.,5th Quintile,White-collar worker,0.38909,156,466,0.34477,0.43340
2015,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.33519,197,466,0.29229,0.37810
2015,17-29 y.,5th Quintile,Not employed: no further information,0.11904,81,466,0.08961,0.14848
2015,30-45 y.,1st Quintile,Self-employed,0.05656,57,1545,0.04504,0.06809
2015,30-45 y.,1st Quintile,Blue-collar worker,0.22168,360,1545,0.20096,0.24240
2015,30-45 y.,1st Quintile,White-collar worker,0.27013,439,1545,0.24798,0.29228
2015,30-45 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.04516,36,1545,0.03480,0.05551
2015,30-45 y.,1st Quintile,Not employed: registered unemployed,0.26238,402,1545,0.24044,0.28433
2015,30-45 y.,1st Quintile,Not employed: no further information,0.11145,251,1545,0.09576,0.12715
2015,30-45 y.,2nd Quintile,Self-employed,0.05719,78,1614,0.04586,0.06853
2015,30-45 y.,2nd Quintile,Blue-collar worker,0.28712,433,1614,0.26505,0.30920
2015,30-45 y.,2nd Quintile,White-collar worker,0.46006,809,1614,0.43574,0.48438
2015,30-45 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.01849,32,1614,0.01191,0.02506
2015,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.06617,94,1614,0.05404,0.07830
2015,30-45 y.,2nd Quintile,Not employed: no further information,0.08239,168,1614,0.06897,0.09580
2015,30-45 y.,3rd Quintile,Self-employed,0.06168,88,1495,0.04948,0.07388
2015,30-45 y.,3rd Quintile,Blue-collar worker,0.17043,251,1495,0.15136,0.18949
2015,30-45 y.,3rd Quintile,Civil servant,0.04230,74,1495,0.03210,0.05251
2015,30-45 y.,3rd Quintile,White-collar worker,0.57989,895,1495,0.55487,0.60492
2015,30-45 y.,3rd Quintile,Not employed: registered unemployed,0.03758,44,1495,0.02793,0.04722
2015,30-45 y.,3rd Quintile,Not employed: no further information,0.07745,143,1495,0.06390,0.09101
2015,30-45 y.,4th Quintile,Self-employed,0.06023,104,1327,0.04742,0.07303
2015,30-45 y.,4th Quintile,Blue-collar worker,0.11028,132,1327,0.09342,0.12714
2015,30-45 y.,4th Quintile,Civil servant,0.08717,134,1327,0.07199,0.10235
2015,30-45 y.,4th Quintile,White-collar worker,0.65108,846,1327,0.62543,0.67673
2015,30-45 y.,4th Quintile,Not employed: no further information,0.06837,111,1327,0.05478,0.08195
2015,30-45 y.,5th Quintile,Self-employed,0.11193,130,1223,0.09425,0.12961
2015,30-45 y.,5th Quintile,Blue-collar worker,0.03516,33,1223,0.02484,0.04549
2015,30-45 y.,5th Quintile,Civil servant,0.10209,123,1223,0.08511,0.11906
2015,30-45 y.,5th Quintile,White-collar worker,0.69464,848,1223,0.66882,0.72046
2015,30-45 y.,5th Quintile,Not employed: no further information,0.04457,89,1223,0.03300,0.05614
2015,46-65 y.,1st Quintile,Self-employed,0.04108,60,1460,0.03090,0.05127
2015,46-65 y.,1st Quintile,Blue-collar worker,0.20592,327,1460,0.18517,0.22667
2015,46-65 y.,1st Quintile,White-collar worker,0.17643,337,1460,0.15687,0.19599
2015,46-65 y.,1st Quintile,Not employed: Pensioner,0.24060,229,1460,0.21867,0.26253
2015,46-65 y.,1st Quintile,Not employed: registered unemployed,0.23966,362,1460,0.21776,0.26156
2015,46-65 y.,1st Quintile,Not employed: no further information,0.08763,145,1460,0.07312,0.10214
2015,46-65 y.,2nd Quintile,Self-employed,0.05634,86,1451,0.04447,0.06821
2015,46-65 y.,2nd Quintile,Blue-collar worker,0.26693,391,1451,0.24417,0.28970
2015,46-65 y.,2nd Quintile,White-collar worker,0.30272,541,1451,0.27907,0.32637
2015,46-65 y.,2nd Quintile,Not employed: Pensioner,0.18773,208,1451,0.16763,0.20783
2015,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.06950,96,1451,0.05641,0.08259
2015,46-65 y.,2nd Quintile,Not employed: no further information,0.09682,129,1451,0.08160,0.11204
2015,46-65 y.,3rd Quintile,Self-employed,0.06345,104,1549,0.05131,0.07560
2015,46-65 y.,3rd Quintile,Blue-collar worker,0.29302,340,1549,0.27035,0.31570
2015,46-65 y.,3rd Quintile,Civil servant,0.02234,56,1549,0.01498,0.02970
2015,46-65 y.,3rd Quintile,White-collar worker,0.41984,722,1549,0.39525,0.44442
2015,46-65 y.,3rd Quintile,Not employed: Pensioner,0.12788,189,1549,0.11124,0.14451
2015,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.02845,50,1549,0.02017,0.03673
2015,46-65 y.,3rd Quintile,Not employed: no further information,0.04318,88,1549,0.03305,0.05330
2015,46-65 y.,4th Quintile,Self-employed,0.08011,166,1866,0.06779,0.09243
2015,46-65 y.,4th Quintile,Blue-collar worker,0.20905,338,1866,0.19060,0.22751
2015,46-65 y.,4th Quintile,Civil servant,0.06863,150,1866,0.05716,0.08011
2015,46-65 y.,4th Quintile,White-collar worker,0.49358,968,1866,0.47089,0.51627
2015,46-65 y.,4th Quintile,Not employed: Pensioner,0.08932,161,1866,0.07637,0.10226
2015,46-65 y.,4th Quintile,Not employed: no further information,0.03701,83,1866,0.02844,0.04558
2015,46-65 y.,5th Quintile,Self-employed,0.15071,386,2447,0.13653,0.16488
2015,46-65 y.,5th Quintile,Blue-collar worker,0.06216,141,2447,0.05260,0.07173
2015,46-65 y.,5th Quintile,Civil servant,0.11809,299,2447,0.10530,0.13088
2015,46-65 y.,5th Quintile,White-collar worker,0.53525,1317,2447,0.51548,0.55501
2015,46-65 y.,5th Quintile,Not employed: Pensioner,0.07564,193,2447,0.06516,0.08612
2015,46-65 y.,5th Quintile,Not employed: no further information,0.04015,111,2447,0.03237,0.04793
2015,66 and older,1st Quintile,Not employed: Pensioner,0.93688,691,691,0.91873,0.95502
2015,66 and older,2nd Quintile,Not employed: Pensioner,0.95989,1229,1229,0.94891,0.97086
2015,66 and older,3rd Quintile,Not employed: Pensioner,0.93941,980,980,0.92446,0.95435
2015,66 and older,4th Quintile,Not employed: Pensioner,0.90334,815,815,0.88304,0.92364
2015,66 and older,5th Quintile,Self-employed,0.09233,83,905,0.07346,0.11120
2015,66 and older,5th Quintile,White-collar worker,0.03265,32,905,0.02106,0.04423
2015,66 and older,5th Quintile,Not employed: Pensioner,0.85066,790,905,0.82743,0.87389
2016,17-29 y.,1st Quintile,Blue-collar worker,0.08745,152,1386,0.07257,0.10233
2016,17-29 y.,1st Quintile,White-collar worker,0.19411,224,1386,0.17328,0.21494
2016,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.38764,519,1386,0.36198,0.41330
2016,17-29 y.,1st Quintile,Not employed: registered unemployed,0.15672,229,1386,0.13757,0.17586
2016,17-29 y.,1st Quintile,Not employed: no further information,0.11639,262,1386,0.09950,0.13328
2016,17-29 y.,2nd Quintile,Blue-collar worker,0.13433,134,955,0.11269,0.15597
2016,17-29 y.,2nd Quintile,White-collar worker,0.27341,238,955,0.24513,0.30170
2016,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.34984,351,955,0.31958,0.38010
2016,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.05452,54,955,0.04011,0.06893
2016,17-29 y.,2nd Quintile,Not employed: no further information,0.13401,178,955,0.11239,0.15563
2016,17-29 y.,3rd Quintile,Blue-collar worker,0.14531,94,711,0.11939,0.17123
2016,17-29 y.,3rd Quintile,White-collar worker,0.33508,225,711,0.30036,0.36980
2016,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.31260,275,711,0.27850,0.34669
2016,17-29 y.,3rd Quintile,Not employed: no further information,0.10968,117,711,0.08670,0.13267
2016,17-29 y.,4th Quintile,Blue-collar worker,0.12469,58,588,0.09796,0.15142
2016,17-29 y.,4th Quintile,White-collar worker,0.40411,212,588,0.36441,0.44380
2016,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.28721,226,588,0.25061,0.32382
2016,17-29 y.,4th Quintile,Not employed: no further information,0.09404,92,588,0.07042,0.11765
2016,17-29 y.,5th Quintile,White-collar worker,0.41154,163,419,0.36436,0.45872
2016,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.33551,185,419,0.29025,0.38078
2016,17-29 y.,5th Quintile,Not employed: no further information,0.09830,71,419,0.06976,0.12685
2016,30-45 y.,1st Quintile,Self-employed,0.03836,50,1590,0.02891,0.04780
2016,30-45 y.,1st Quintile,Blue-collar worker,0.20901,386,1590,0.18902,0.22901
2016,30-45 y.,1st Quintile,White-collar worker,0.29031,467,1590,0.26800,0.31263
2016,30-45 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.04219,58,1590,0.03231,0.05208
2016,30-45 y.,1st Quintile,Not employed: registered unemployed,0.27122,398,1590,0.24936,0.29309
2016,30-45 y.,1st Quintile,Not employed: no further information,0.11779,231,1590,0.10194,0.13364
2016,30-45 y.,2nd Quintile,Self-employed,0.03093,56,1542,0.02229,0.03958
2016,30-45 y.,2nd Quintile,Blue-collar worker,0.27056,417,1542,0.24838,0.29274
2016,30-45 y.,2nd Quintile,White-collar worker,0.48545,791,1542,0.46050,0.51040
2016,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.08098,92,1542,0.06736,0.09460
2016,30-45 y.,2nd Quintile,Not employed: no further information,0.09154,186,1542,0.07714,0.10593
2016,30-45 y.,3rd Quintile,Self-employed,0.05626,97,1332,0.04388,0.06864
2016,30-45 y.,3rd Quintile,Blue-collar worker,0.20634,236,1332,0.18460,0.22808
2016,30-45 y.,3rd Quintile,Civil servant,0.04897,61,1332,0.03738,0.06057
2016,30-45 y.,3rd Quintile,White-collar worker,0.57294,824,1332,0.54637,0.59952
2016,30-45 y.,3rd Quintile,Not employed: no further information,0.06996,114,1332,0.05626,0.08367
2016,30-45 y.,4th Quintile,Self-employed,0.06501,104,1308,0.05164,0.07837
2016,30-45 y.,4th Quintile,Blue-collar worker,0.10285,131,1308,0.08638,0.11932
2016,30-45 y.,4th Quintile,Civil servant,0.08785,121,1308,0.07250,0.10320
2016,30-45 y.,4th Quintile,White-collar worker,0.64701,859,1308,0.62110,0.67291
2016,30-45 y.,4th Quintile,Not employed: no further information,0.05021,93,1308,0.03837,0.06205
2016,30-45 y.,5th Quintile,Self-employed,0.11609,113,1093,0.09709,0.13509
2016,30-45 y.,5th Quintile,Blue-collar worker,0.04133,32,1093,0.02952,0.05313
2016,30-45 y.,5th Quintile,Civil servant,0.09972,105,1093,0.08194,0.11749
2016,30-45 y.,5th Quintile,White-collar worker,0.68011,766,1093,0.65245,0.70778
2016,30-45 y.,5th Quintile,Not employed: no further information,0.04405,77,1093,0.03188,0.05622
2016,46-65 y.,1st Quintile,Self-employed,0.04289,59,1408,0.03230,0.05348
2016,46-65 y.,1st Quintile,Blue-collar worker,0.20446,311,1408,0.18339,0.22554
2016,46-65 y.,1st Quintile,White-collar worker,0.17651,319,1408,0.15659,0.19643
2016,46-65 y.,1st Quintile,Not employed: Pensioner,0.19361,208,1408,0.17296,0.21426
2016,46-65 y.,1st Quintile,Not employed: registered unemployed,0.28673,386,1408,0.26310,0.31036
2016,46-65 y.,1st Quintile,Not employed: no further information,0.09351,125,1408,0.07830,0.10872
2016,46-65 y.,2nd Quintile,Self-employed,0.06336,82,1464,0.05087,0.07584
2016,46-65 y.,2nd Quintile,Blue-collar worker,0.29722,413,1464,0.27380,0.32064
2016,46-65 y.,2nd Quintile,White-collar worker,0.31276,571,1464,0.28901,0.33652
2016,46-65 y.,2nd Quintile,Not employed: Pensioner,0.19477,209,1464,0.17448,0.21507
2016,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.04831,78,1464,0.03733,0.05930
2016,46-65 y.,2nd Quintile,Not employed: no further information,0.07245,111,1464,0.05916,0.08573
2016,46-65 y.,3rd Quintile,Self-employed,0.07170,108,1526,0.05875,0.08465
2016,46-65 y.,3rd Quintile,Blue-collar worker,0.28974,361,1526,0.26697,0.31250
2016,46-65 y.,3rd Quintile,Civil servant,0.02051,59,1526,0.01340,0.02762
2016,46-65 y.,3rd Quintile,White-collar worker,0.42338,719,1526,0.39858,0.44817
2016,46-65 y.,3rd Quintile,Not employed: Pensioner,0.12690,163,1526,0.11019,0.14360
2016,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.02046,38,1526,0.01335,0.02756
2016,46-65 y.,3rd Quintile,Not employed: no further information,0.04025,78,1526,0.03038,0.05011
2016,46-65 y.,4th Quintile,Self-employed,0.08344,160,1814,0.07071,0.09617
2016,46-65 y.,4th Quintile,Blue-collar worker,0.22252,331,1814,0.20338,0.24167
2016,46-65 y.,4th Quintile,Civil servant,0.06513,148,1814,0.05378,0.07649
2016,46-65 y.,4th Quintile,White-collar worker,0.50104,955,1814,0.47803,0.52406
2016,46-65 y.,4th Quintile,Not employed: Pensioner,0.08466,149,1814,0.07185,0.09747
2016,46-65 y.,4th Quintile,Not employed: no further information,0.03303,71,1814,0.02480,0.04126
2016,46-65 y.,5th Quintile,Self-employed,0.14955,356,2304,0.13499,0.16412
2016,46-65 y.,5th Quintile,Blue-collar worker,0.07213,129,2304,0.06156,0.08270
2016,46-65 y.,5th Quintile,Civil servant,0.13030,290,2304,0.11655,0.14405
2016,46-65 y.,5th Quintile,White-collar worker,0.52526,1259,2304,0.50487,0.54566
2016,46-65 y.,5th Quintile,Not employed: Pensioner,0.07043,175,2304,0.05998,0.08088
2016,46-65 y.,5th Quintile,Not employed: no further information,0.03097,95,2304,0.02389,0.03804
2016,66 and older,1st Quintile,Not employed: Pensioner,0.94279,654,654,0.92498,0.96060
2016,66 and older,2nd Quintile,Not employed: Pensioner,0.94646,1140,1140,0.93339,0.95954
2016,66 and older,3rd Quintile,Not employed: Pensioner,0.94107,972,972,0.92625,0.95588
2016,66 and older,4th Quintile,Self-employed,0.02974,31,777,0.01779,0.04169
2016,66 and older,4th Quintile,Not employed: Pensioner,0.89919,746,777,0.87801,0.92038
2016,66 and older,5th Quintile,Self-employed,0.08233,83,928,0.06464,0.10003
2016,66 and older,5th Quintile,White-collar worker,0.03334,31,928,0.02179,0.04490
2016,66 and older,5th Quintile,Not employed: Pensioner,0.85977,814,928,0.83742,0.88212
2017,17-29 y.,1st Quintile,Blue-collar worker,0.06333,143,1862,0.05227,0.07440
2017,17-29 y.,1st Quintile,White-collar worker,0.24450,308,1862,0.22498,0.26403
2017,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.36235,582,1862,0.34051,0.38418
2017,17-29 y.,1st Quintile,Not employed: registered unemployed,0.14337,355,1862,0.12744,0.15929
2017,17-29 y.,1st Quintile,Not employed: no further information,0.13770,474,1862,0.12204,0.15336
2017,17-29 y.,2nd Quintile,Blue-collar worker,0.11441,93,885,0.09342,0.13539
2017,17-29 y.,2nd Quintile,White-collar worker,0.27677,211,885,0.24727,0.30626
2017,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.35258,332,885,0.32109,0.38408
2017,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.05396,64,885,0.03907,0.06886
2017,17-29 y.,2nd Quintile,Not employed: no further information,0.14015,185,885,0.11726,0.16303
2017,17-29 y.,3rd Quintile,Blue-collar worker,0.11821,82,687,0.09405,0.14237
2017,17-29 y.,3rd Quintile,White-collar worker,0.37472,241,687,0.33849,0.41094
2017,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.29691,261,687,0.26272,0.33110
2017,17-29 y.,3rd Quintile,Not employed: no further information,0.10796,103,687,0.08474,0.13118
2017,17-29 y.,4th Quintile,Blue-collar worker,0.11808,70,589,0.09199,0.14416
2017,17-29 y.,4th Quintile,White-collar worker,0.36824,218,589,0.32926,0.40723
2017,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.31091,224,589,0.27349,0.34832
2017,17-29 y.,4th Quintile,Not employed: no further information,0.09807,77,589,0.07403,0.12211
2017,17-29 y.,5th Quintile,Blue-collar worker,0.08013,34,415,0.05398,0.10629
2017,17-29 y.,5th Quintile,White-collar worker,0.36921,143,415,0.32273,0.41570
2017,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.39319,186,415,0.34614,0.44025
2017,17-29 y.,5th Quintile,Not employed: no further information,0.07546,52,415,0.05002,0.10090
2017,30-45 y.,1st Quintile,Self-employed,0.04577,47,2212,0.03706,0.05448
2017,30-45 y.,1st Quintile,Blue-collar worker,0.19322,365,2212,0.17676,0.20967
2017,30-45 y.,1st Quintile,White-collar worker,0.28840,517,2212,0.26951,0.30728
2017,30-45 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.04959,99,2212,0.04055,0.05864
2017,30-45 y.,1st Quintile,Not employed: registered unemployed,0.28126,726,2212,0.26252,0.30000
2017,30-45 y.,1st Quintile,Not employed: no further information,0.12579,458,2212,0.11197,0.13962
2017,30-45 y.,2nd Quintile,Self-employed,0.03594,62,1506,0.02654,0.04534
2017,30-45 y.,2nd Quintile,Blue-collar worker,0.27435,372,1506,0.25181,0.29689
2017,30-45 y.,2nd Quintile,White-collar worker,0.51605,781,1506,0.49080,0.54130
2017,30-45 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.02243,35,1506,0.01495,0.02991
2017,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.04370,105,1506,0.03338,0.05403
2017,30-45 y.,2nd Quintile,Not employed: no further information,0.07576,151,1506,0.06239,0.08913
2017,30-45 y.,3rd Quintile,Self-employed,0.02384,59,1224,0.01529,0.03239
2017,30-45 y.,3rd Quintile,Blue-collar worker,0.15743,196,1224,0.13702,0.17785
2017,30-45 y.,3rd Quintile,Civil servant,0.05017,57,1224,0.03793,0.06240
2017,30-45 y.,3rd Quintile,White-collar worker,0.65560,788,1224,0.62897,0.68223
2017,30-45 y.,3rd Quintile,Not employed: registered unemployed,0.01574,36,1224,0.00876,0.02271
2017,30-45 y.,3rd Quintile,Not employed: no further information,0.07164,88,1224,0.05718,0.08609
2017,30-45 y.,4th Quintile,Self-employed,0.07674,93,1115,0.06111,0.09237
2017,30-45 y.,4th Quintile,Blue-collar worker,0.11546,99,1115,0.09669,0.13423
2017,30-45 y.,4th Quintile,Civil servant,0.08384,105,1115,0.06756,0.10011
2017,30-45 y.,4th Quintile,White-collar worker,0.64663,732,1115,0.61856,0.67471
2017,30-45 y.,4th Quintile,Not employed: no further information,0.05568,86,1115,0.04221,0.06914
2017,30-45 y.,5th Quintile,Self-employed,0.09658,103,939,0.07767,0.11548
2017,30-45 y.,5th Quintile,Civil servant,0.12375,103,939,0.10268,0.14483
2017,30-45 y.,5th Quintile,White-collar worker,0.66323,676,939,0.63298,0.69347
2017,30-45 y.,5th Quintile,Not employed: no further information,0.06302,57,939,0.04747,0.07857
2017,46-65 y.,1st Quintile,Self-employed,0.03372,49,1537,0.02469,0.04275
2017,46-65 y.,1st Quintile,Blue-collar worker,0.19519,303,1537,0.17537,0.21501
2017,46-65 y.,1st Quintile,White-collar worker,0.21250,339,1537,0.19204,0.23296
2017,46-65 y.,1st Quintile,Not employed: Pensioner,0.22638,221,1537,0.20545,0.24731
2017,46-65 y.,1st Quintile,Not employed: registered unemployed,0.24083,438,1537,0.21944,0.26221
2017,46-65 y.,1st Quintile,Not employed: no further information,0.07812,187,1537,0.06470,0.09154
2017,46-65 y.,2nd Quintile,Self-employed,0.04981,67,1407,0.03844,0.06119
2017,46-65 y.,2nd Quintile,Blue-collar worker,0.29289,410,1407,0.26910,0.31668
2017,46-65 y.,2nd Quintile,White-collar worker,0.34972,579,1407,0.32479,0.37465
2017,46-65 y.,2nd Quintile,Not employed: Pensioner,0.17549,170,1407,0.15561,0.19537
2017,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.05056,74,1407,0.03911,0.06201
2017,46-65 y.,2nd Quintile,Not employed: no further information,0.07450,107,1407,0.06078,0.08823
2017,46-65 y.,3rd Quintile,Self-employed,0.05986,85,1473,0.04774,0.07198
2017,46-65 y.,3rd Quintile,Blue-collar worker,0.25974,329,1473,0.23734,0.28214
2017,46-65 y.,3rd Quintile,Civil servant,0.03018,55,1473,0.02144,0.03892
2017,46-65 y.,3rd Quintile,White-collar worker,0.44769,748,1473,0.42229,0.47310
2017,46-65 y.,3rd Quintile,Not employed: Pensioner,0.11068,139,1473,0.09466,0.12671
2017,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.02767,40,1473,0.01929,0.03605
2017,46-65 y.,3rd Quintile,Not employed: no further information,0.05764,77,1473,0.04574,0.06955
2017,46-65 y.,4th Quintile,Self-employed,0.07830,160,1749,0.06571,0.09090
2017,46-65 y.,4th Quintile,Blue-collar worker,0.21908,304,1749,0.19969,0.23847
2017,46-65 y.,4th Quintile,Civil servant,0.05950,151,1749,0.04841,0.07059
2017,46-65 y.,4th Quintile,White-collar worker,0.52277,933,1749,0.49936,0.54619
2017,46-65 y.,4th Quintile,Not employed: Pensioner,0.07210,138,1749,0.05997,0.08422
2017,46-65 y.,4th Quintile,Not employed: no further information,0.03179,63,1749,0.02356,0.04001
2017,46-65 y.,5th Quintile,Self-employed,0.16902,352,2217,0.15342,0.18462
2017,46-65 y.,5th Quintile,Blue-collar worker,0.06994,122,2217,0.05932,0.08056
2017,46-65 y.,5th Quintile,Civil servant,0.11373,267,2217,0.10051,0.12694
2017,46-65 y.,5th Quintile,White-collar worker,0.54643,1252,2217,0.52571,0.56716
2017,46-65 y.,5th Quintile,Not employed: Pensioner,0.05490,143,2217,0.04542,0.06439
2017,46-65 y.,5th Quintile,Not employed: no further information,0.03359,81,2217,0.02609,0.04109
2017,66 and older,1st Quintile,Not employed: Pensioner,0.92169,630,630,0.90069,0.94269
2017,66 and older,2nd Quintile,Not employed: Pensioner,0.92860,1088,1088,0.91330,0.94391
2017,66 and older,3rd Quintile,Not employed: Pensioner,0.93708,955,955,0.92167,0.95249
2017,66 and older,4th Quintile,Self-employed,0.03250,31,776,0.02002,0.04498
2017,66 and older,4th Quintile,Not employed: Pensioner,0.91199,745,776,0.89204,0.93194
2017,66 and older,5th Quintile,Self-employed,0.07636,78,884,0.05884,0.09388
2017,66 and older,5th Quintile,White-collar worker,0.03848,32,884,0.02580,0.05117
2017,66 and older,5th Quintile,Not employed: Pensioner,0.85364,774,884,0.83032,0.87695
2018,17-29 y.,1st Quintile,Blue-collar worker,0.08120,218,2213,0.06982,0.09258
2018,17-29 y.,1st Quintile,White-collar worker,0.23840,343,2213,0.22065,0.25616
2018,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.36967,678,2213,0.34955,0.38979
2018,17-29 y.,1st Quintile,Not employed: registered unemployed,0.15661,396,2213,0.14146,0.17175
2018,17-29 y.,1st Quintile,Not employed: no further information,0.11866,578,2213,0.10519,0.13214
2018,17-29 y.,2nd Quintile,Blue-collar worker,0.10672,105,1052,0.08806,0.12539
2018,17-29 y.,2nd Quintile,White-collar worker,0.37174,312,1052,0.34252,0.40096
2018,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.29450,373,1052,0.26694,0.32206
2018,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.04410,77,1052,0.03168,0.05651
2018,17-29 y.,2nd Quintile,Not employed: no further information,0.13278,185,1052,0.11226,0.15329
2018,17-29 y.,3rd Quintile,Blue-collar worker,0.10453,98,779,0.08303,0.12602
2018,17-29 y.,3rd Quintile,White-collar worker,0.40963,284,779,0.37507,0.44418
2018,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.32555,286,779,0.29263,0.35848
2018,17-29 y.,3rd Quintile,Not employed: no further information,0.10045,111,779,0.07933,0.12158
2018,17-29 y.,4th Quintile,Blue-collar worker,0.11845,80,632,0.09324,0.14367
2018,17-29 y.,4th Quintile,Civil servant,0.05857,35,632,0.04025,0.07689
2018,17-29 y.,4th Quintile,White-collar worker,0.38005,220,632,0.34218,0.41793
2018,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.28861,214,632,0.25325,0.32396
2018,17-29 y.,4th Quintile,Not employed: no further information,0.09599,83,632,0.07301,0.11898
2018,17-29 y.,5th Quintile,Blue-collar worker,0.07887,34,486,0.05488,0.10286
2018,17-29 y.,5th Quintile,White-collar worker,0.42047,185,486,0.37654,0.46441
2018,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.31302,199,486,0.27175,0.35429
2018,17-29 y.,5th Quintile,Not employed: no further information,0.10727,68,486,0.07973,0.13481
2018,30-45 y.,1st Quintile,Self-employed,0.03275,41,2455,0.02571,0.03980
2018,30-45 y.,1st Quintile,Blue-collar worker,0.18936,402,2455,0.17386,0.20487
2018,30-45 y.,1st Quintile,White-collar worker,0.36106,565,2455,0.34206,0.38006
2018,30-45 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.04213,102,2455,0.03418,0.05008
2018,30-45 y.,1st Quintile,Not employed: registered unemployed,0.22667,761,2455,0.21011,0.24324
2018,30-45 y.,1st Quintile,Not employed: no further information,0.11421,584,2455,0.10163,0.12680
2018,30-45 y.,2nd Quintile,Self-employed,0.04933,65,1562,0.03859,0.06007
2018,30-45 y.,2nd Quintile,Blue-collar worker,0.22009,337,1562,0.19954,0.24065
2018,30-45 y.,2nd Quintile,White-collar worker,0.53651,814,1562,0.51177,0.56124
2018,30-45 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.02366,47,1562,0.01612,0.03120
2018,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.03731,116,1562,0.02791,0.04671
2018,30-45 y.,2nd Quintile,Not employed: no further information,0.09191,183,1562,0.07757,0.10624
2018,30-45 y.,3rd Quintile,Self-employed,0.04269,69,1313,0.03175,0.05363
